year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_mio_nac
2017,NUTS,2010,BG42,2,69.352
2018,NUTS,2010,BG42,2,69.115
2019,NUTS,2010,BG42,2,91.877
2002,NUTS,2010,BGZ,1,0.0
2003,NUTS,2010,BGZ,1,0.0
2004,NUTS,2010,BGZ,1,0.0
2005,NUTS,2010,BGZ,1,0.0
2006,NUTS,2010,BGZ,1,0.0
2007,NUTS,2010,BGZ,1,0.0
2008,NUTS,2010,BGZ,1,0.0
2009,NUTS,2010,BGZ,1,0.0
2010,NUTS,2010,BGZ,1,0.0
2011,NUTS,2010,BGZ,1,0.0
2012,NUTS,2010,BGZ,1,0.0
2013,NUTS,2010,BGZ,1,0.0
2014,NUTS,2010,BGZ,1,0.0
2019,NUTS,2010,BGZ,1,0.0
2002,NUTS,2010,BGZZ,2,0.0
2003,NUTS,2010,BGZZ,2,0.0
2004,NUTS,2010,BGZZ,2,0.0
2005,NUTS,2010,BGZZ,2,0.0
2006,NUTS,2010,BGZZ,2,0.0
2007,NUTS,2010,BGZZ,2,0.0
2008,NUTS,2010,BGZZ,2,0.0
2009,NUTS,2010,BGZZ,2,0.0
2010,NUTS,2010,BGZZ,2,0.0
2011,NUTS,2010,BGZZ,2,0.0
2012,NUTS,2010,BGZZ,2,0.0
2013,NUTS,2010,BGZZ,2,0.0
2014,NUTS,2010,BGZZ,2,0.0
2019,NUTS,2010,BGZZ,2,0.0
1981,NUTS,2010,CH,0,4225.0
1983,NUTS,2010,CH,0,4646.0
1986,NUTS,2010,CH,0,7015.0
1989,NUTS,2010,CH,0,8290.0
1992,NUTS,2010,CH,0,9090.0
1996,NUTS,2010,CH,0,9990.0
2000,NUTS,2010,CH,0,10675.0
2004,NUTS,2010,CH,0,13100.0
2008,NUTS,2010,CH,0,16300.0
2012,NUTS,2010,CH,0,18502.014
2015,NUTS,2010,CH,0,20563.379
2017,NUTS,2010,CH,0,21047.561
2019,NUTS,2010,CH,0,22884.333
1981,NUTS,2010,CH0,1,4225.0
1983,NUTS,2010,CH0,1,4646.0
1986,NUTS,2010,CH0,1,7015.0
1989,NUTS,2010,CH0,1,8290.0
1992,NUTS,2010,CH0,1,9090.0
1996,NUTS,2010,CH0,1,9990.0
2000,NUTS,2010,CH0,1,10675.0
2004,NUTS,2010,CH0,1,13100.0
2008,NUTS,2010,CH0,1,16300.0
2012,NUTS,2010,CH0,1,18502.014
2015,NUTS,2010,CH0,1,20563.379
2017,NUTS,2010,CH0,1,21047.561
2019,NUTS,2010,CH0,1,22884.333
1991,NUTS,2010,CN_X_HK,5,15946.0
1992,NUTS,2010,CN_X_HK,5,19803.0
1993,NUTS,2010,CN_X_HK,5,24801.0
1994,NUTS,2010,CN_X_HK,5,30626.0
1995,NUTS,2010,CN_X_HK,5,34869.0
1996,NUTS,2010,CN_X_HK,5,40448.0
1997,NUTS,2010,CN_X_HK,5,50916.0
1998,NUTS,2010,CN_X_HK,5,55112.0
1999,NUTS,2010,CN_X_HK,5,67890.0
2000,NUTS,2010,CN_X_HK,5,89566.5
2001,NUTS,2010,CN_X_HK,5,104248.0
2002,NUTS,2010,CN_X_HK,5,128760.0
2003,NUTS,2010,CN_X_HK,5,153963.0
2004,NUTS,2010,CN_X_HK,5,196633.0
2005,NUTS,2010,CN_X_HK,5,244997.31
2006,NUTS,2010,CN_X_HK,5,300309.66
2007,NUTS,2010,CN_X_HK,5,371024.2
2008,NUTS,2010,CN_X_HK,5,461602.18
2009,NUTS,2010,CN_X_HK,5,580210.68
2010,NUTS,2010,CN_X_HK,5,706257.7
2011,NUTS,2010,CN_X_HK,5,868700.93
2012,NUTS,2010,CN_X_HK,5,1029840.9
2013,NUTS,2010,CN_X_HK,5,1184659.795
2014,NUTS,2010,CN_X_HK,5,1301562.968
2015,NUTS,2010,CN_X_HK,5,1416988.461
2016,NUTS,2010,CN_X_HK,5,1567674.841
2017,NUTS,2010,CN_X_HK,5,1760612.949
2018,NUTS,2010,CN_X_HK,5,1967792.937
2019,NUTS,2010,CN_X_HK,5,2214357.739
1991,NUTS,2010,CY,0,8.27
1992,NUTS,2010,CY,0,9.534
1998,NUTS,2010,CY,0,18.419
1999,NUTS,2010,CY,0,21.221
2000,NUTS,2010,CY,0,24.04
2001,NUTS,2010,CY,0,27.051
2002,NUTS,2010,CY,0,33.217
2003,NUTS,2010,CY,0,40.892
2004,NUTS,2010,CY,0,46.508
2005,NUTS,2010,CY,0,54.438
2006,NUTS,2010,CY,0,61.353
2007,NUTS,2010,CY,0,70.058
2008,NUTS,2010,CY,0,73.365
2009,NUTS,2010,CY,0,82.988
2010,NUTS,2010,CY,0,86.198
2011,NUTS,2010,CY,0,89.883
2012,NUTS,2010,CY,0,85.322
2013,NUTS,2010,CY,0,87.469
2014,NUTS,2010,CY,0,89.521
2015,NUTS,2010,CY,0,85.286
2016,NUTS,2010,CY,0,98.815
2017,NUTS,2010,CY,0,110.214
2018,NUTS,2010,CY,0,133.097
2019,NUTS,2010,CY,0,164.435
2020,NUTS,2010,CY,0,177.2
1991,NUTS,2010,CY0,1,8.27
1992,NUTS,2010,CY0,1,9.534
1998,NUTS,2010,CY0,1,18.419
1999,NUTS,2010,CY0,1,21.221
2000,NUTS,2010,CY0,1,24.04
2001,NUTS,2010,CY0,1,27.051
2002,NUTS,2010,CY0,1,33.217
2003,NUTS,2010,CY0,1,40.892
2004,NUTS,2010,CY0,1,46.508
2005,NUTS,2010,CY0,1,54.438
2006,NUTS,2010,CY0,1,61.353
2007,NUTS,2010,CY0,1,70.058
2008,NUTS,2010,CY0,1,73.365
2009,NUTS,2010,CY0,1,82.988
2010,NUTS,2010,CY0,1,86.198
2011,NUTS,2010,CY0,1,89.883
2012,NUTS,2010,CY0,1,85.322
2013,NUTS,2010,CY0,1,87.469
2014,NUTS,2010,CY0,1,89.521
2015,NUTS,2010,CY0,1,85.286
2016,NUTS,2010,CY0,1,98.815
2017,NUTS,2010,CY0,1,110.214
2018,NUTS,2010,CY0,1,133.097
2019,NUTS,2010,CY0,1,164.435
2020,NUTS,2010,CY0,1,177.2
1991,NUTS,2010,CY00,2,8.27
1992,NUTS,2010,CY00,2,9.534
1998,NUTS,2010,CY00,2,18.419
1999,NUTS,2010,CY00,2,21.221
2000,NUTS,2010,CY00,2,24.04
2001,NUTS,2010,CY00,2,27.051
2002,NUTS,2010,CY00,2,33.217
2003,NUTS,2010,CY00,2,40.892
2004,NUTS,2010,CY00,2,46.508
2005,NUTS,2010,CY00,2,54.438
2006,NUTS,2010,CY00,2,61.353
2007,NUTS,2010,CY00,2,70.058
2008,NUTS,2010,CY00,2,73.365
2009,NUTS,2010,CY00,2,82.988
2010,NUTS,2010,CY00,2,86.198
2011,NUTS,2010,CY00,2,89.883
2012,NUTS,2010,CY00,2,85.322
2013,NUTS,2010,CY00,2,87.469
2014,NUTS,2010,CY00,2,89.521
2015,NUTS,2010,CY00,2,85.286
2016,NUTS,2010,CY00,2,98.815
2017,NUTS,2010,CY00,2,110.214
2018,NUTS,2010,CY00,2,133.097
2019,NUTS,2010,CY00,2,164.435
2020,NUTS,2010,CY00,2,177.2
1991,NUTS,2010,CZ,0,15211.0
1992,NUTS,2010,CZ,0,14499.0
1993,NUTS,2010,CZ,0,12320.0
1994,NUTS,2010,CZ,0,12983.0
1995,NUTS,2010,CZ,0,13982.6
1996,NUTS,2010,CZ,0,16264.3
1997,NUTS,2010,CZ,0,19477.4
1998,NUTS,2010,CZ,0,22865.0
1999,NUTS,2010,CZ,0,23646.7
2000,NUTS,2010,CZ,0,26487.2
2001,NUTS,2010,CZ,0,28337.0
2002,NUTS,2010,CZ,0,29552.2
2003,NUTS,2010,CZ,0,32246.596
2004,NUTS,2010,CZ,0,35083.039
2005,NUTS,2010,CZ,0,38145.745
2006,NUTS,2010,CZ,0,43268.254
2007,NUTS,2010,CZ,0,50008.888
2008,NUTS,2010,CZ,0,49871.977
2009,NUTS,2010,CZ,0,50874.619
2010,NUTS,2010,CZ,0,52973.568
2011,NUTS,2010,CZ,0,62753.403
2012,NUTS,2010,CZ,0,72360.307
2013,NUTS,2010,CZ,0,77853.386
2014,NUTS,2010,CZ,0,85104.467
2015,NUTS,2010,CZ,0,88663.39
2016,NUTS,2010,CZ,0,80109.157
2017,NUTS,2010,CZ,0,90386.025
2018,NUTS,2010,CZ,0,102753.73
2019,NUTS,2010,CZ,0,111622.047
2020,NUTS,2010,CZ,0,113382.506
1991,NUTS,2010,CZ0,1,15211.0
1992,NUTS,2010,CZ0,1,14499.0
1993,NUTS,2010,CZ0,1,12320.0
1994,NUTS,2010,CZ0,1,12983.0
1995,NUTS,2010,CZ0,1,13982.6
1996,NUTS,2010,CZ0,1,16264.3
1997,NUTS,2010,CZ0,1,19477.4
1998,NUTS,2010,CZ0,1,22865.0
1999,NUTS,2010,CZ0,1,23646.7
2000,NUTS,2010,CZ0,1,26487.2
2001,NUTS,2010,CZ0,1,28337.0
2002,NUTS,2010,CZ0,1,29552.2
2003,NUTS,2010,CZ0,1,32246.596
2004,NUTS,2010,CZ0,1,35083.039
2005,NUTS,2010,CZ0,1,38145.745
2006,NUTS,2010,CZ0,1,43268.254
2007,NUTS,2010,CZ0,1,50008.888
2008,NUTS,2010,CZ0,1,49871.977
2009,NUTS,2010,CZ0,1,50874.619
2010,NUTS,2010,CZ0,1,52973.568
2011,NUTS,2010,CZ0,1,62753.403
2012,NUTS,2010,CZ0,1,72360.307
2013,NUTS,2010,CZ0,1,77853.386
2014,NUTS,2010,CZ0,1,85104.467
2015,NUTS,2010,CZ0,1,88663.39
2016,NUTS,2010,CZ0,1,80109.157
2017,NUTS,2010,CZ0,1,90386.025
2018,NUTS,2010,CZ0,1,102753.73
2019,NUTS,2010,CZ0,1,111622.047
2020,NUTS,2010,CZ0,1,113382.506
2001,NUTS,2010,CZ01,2,10119.57
2002,NUTS,2010,CZ01,2,10189.76
2003,NUTS,2010,CZ01,2,11853.695
2004,NUTS,2010,CZ01,2,13300.282
2005,NUTS,2010,CZ01,2,15925.009
2006,NUTS,2010,CZ01,2,18484.554
2007,NUTS,2010,CZ01,2,22283.011
2008,NUTS,2010,CZ01,2,21458.967
2009,NUTS,2010,CZ01,2,20977.844
2010,NUTS,2010,CZ01,2,20882.44
2011,NUTS,2010,CZ01,2,22941.419
2012,NUTS,2010,CZ01,2,24689.209
2013,NUTS,2010,CZ01,2,26164.745
2014,NUTS,2010,CZ01,2,29442.791
2015,NUTS,2010,CZ01,2,32999.489
2016,NUTS,2010,CZ01,2,27631.889
2017,NUTS,2010,CZ01,2,32033.875
2018,NUTS,2010,CZ01,2,36867.919
2019,NUTS,2010,CZ01,2,40114.73
2020,NUTS,2010,CZ01,2,43457.693
2001,NUTS,2010,CZ02,2,7215.541
2002,NUTS,2010,CZ02,2,7613.655
2003,NUTS,2010,CZ02,2,6959.824
2004,NUTS,2010,CZ02,2,7237.679
2005,NUTS,2010,CZ02,2,4672.17
2006,NUTS,2010,CZ02,2,5405.83
2007,NUTS,2010,CZ02,2,6262.642
2008,NUTS,2010,CZ02,2,5629.733
2009,NUTS,2010,CZ02,2,5697.359
2010,NUTS,2010,CZ02,2,6017.265
2011,NUTS,2010,CZ02,2,6350.117
2012,NUTS,2010,CZ02,2,6677.496
2013,NUTS,2010,CZ02,2,9718.322
2014,NUTS,2010,CZ02,2,9878.841
2015,NUTS,2010,CZ02,2,9990.505
2016,NUTS,2010,CZ02,2,11175.317
2017,NUTS,2010,CZ02,2,14357.037
2018,NUTS,2010,CZ02,2,16343.118
2019,NUTS,2010,CZ02,2,16760.513
2020,NUTS,2010,CZ02,2,14719.518
2001,NUTS,2010,CZ03,2,1459.254
2002,NUTS,2010,CZ03,2,1676.964
2003,NUTS,2010,CZ03,2,1739.093
2004,NUTS,2010,CZ03,2,1981.83
2005,NUTS,2010,CZ03,2,2727.732
2006,NUTS,2010,CZ03,2,3050.05
2007,NUTS,2010,CZ03,2,3164.179
2008,NUTS,2010,CZ03,2,3733.533
2009,NUTS,2010,CZ03,2,3659.931
2010,NUTS,2010,CZ03,2,4408.6
2011,NUTS,2010,CZ03,2,5334.478
2012,NUTS,2010,CZ03,2,6316.226
2013,NUTS,2010,CZ03,2,6667.412
2014,NUTS,2010,CZ03,2,7225.749
2015,NUTS,2010,CZ03,2,7271.566
2016,NUTS,2010,CZ03,2,6293.157
2017,NUTS,2010,CZ03,2,6541.84
2018,NUTS,2010,CZ03,2,7803.065
2019,NUTS,2010,CZ03,2,8866.061
2020,NUTS,2010,CZ03,2,8260.147
2001,NUTS,2010,CZ04,2,568.218
2002,NUTS,2010,CZ04,2,535.031
2003,NUTS,2010,CZ04,2,696.241
2004,NUTS,2010,CZ04,2,606.589
2005,NUTS,2010,CZ04,2,664.088
2006,NUTS,2010,CZ04,2,657.391
2007,NUTS,2010,CZ04,2,757.088
2008,NUTS,2010,CZ04,2,866.36
2009,NUTS,2010,CZ04,2,772.206
2010,NUTS,2010,CZ04,2,836.779
2011,NUTS,2010,CZ04,2,967.456
2012,NUTS,2010,CZ04,2,1328.202
2013,NUTS,2010,CZ04,2,1199.148
2014,NUTS,2010,CZ04,2,1367.262
2015,NUTS,2010,CZ04,2,1299.225
2016,NUTS,2010,CZ04,2,1034.872
2017,NUTS,2010,CZ04,2,1112.412
2018,NUTS,2010,CZ04,2,1300.093
2019,NUTS,2010,CZ04,2,1652.863
2020,NUTS,2010,CZ04,2,1648.953
2001,NUTS,2010,CZ05,2,2406.247
2002,NUTS,2010,CZ05,2,2445.89
2003,NUTS,2010,CZ05,2,2865.528
2004,NUTS,2010,CZ05,2,3409.578
2005,NUTS,2010,CZ05,2,3659.67
2006,NUTS,2010,CZ05,2,4320.992
2007,NUTS,2010,CZ05,2,4556.578
2008,NUTS,2010,CZ05,2,4689.352
2009,NUTS,2010,CZ05,2,4799.578
2010,NUTS,2010,CZ05,2,5066.948
2011,NUTS,2010,CZ05,2,6011.859
2012,NUTS,2010,CZ05,2,7322.686
2013,NUTS,2010,CZ05,2,6943.365
2014,NUTS,2010,CZ05,2,7395.461
2015,NUTS,2010,CZ05,2,7156.702
2016,NUTS,2010,CZ05,2,6993.236
2017,NUTS,2010,CZ05,2,7821.247
2018,NUTS,2010,CZ05,2,9087.45
2019,NUTS,2010,CZ05,2,9740.825
2020,NUTS,2010,CZ05,2,9568.81
2001,NUTS,2010,CZ06,2,3379.907
2002,NUTS,2010,CZ06,2,3567.911
2003,NUTS,2010,CZ06,2,3901.334
2004,NUTS,2010,CZ06,2,4493.247
2005,NUTS,2010,CZ06,2,5372.027
2006,NUTS,2010,CZ06,2,5954.216
2007,NUTS,2010,CZ06,2,6979.124
2008,NUTS,2010,CZ06,2,7767.044
2009,NUTS,2010,CZ06,2,8746.531
2010,NUTS,2010,CZ06,2,9262.037
2011,NUTS,2010,CZ06,2,11972.25
2012,NUTS,2010,CZ06,2,15567.096
2013,NUTS,2010,CZ06,2,17345.712
2014,NUTS,2010,CZ06,2,18513.611
2015,NUTS,2010,CZ06,2,19235.108
2016,NUTS,2010,CZ06,2,16376.279
2017,NUTS,2010,CZ06,2,16869.419
2018,NUTS,2010,CZ06,2,18068.888
2019,NUTS,2010,CZ06,2,20416.913
2020,NUTS,2010,CZ06,2,21841.791
2001,NUTS,2010,CZ07,2,1427.112
2002,NUTS,2010,CZ07,2,2113.138
2003,NUTS,2010,CZ07,2,1814.751
2004,NUTS,2010,CZ07,2,1841.344
2005,NUTS,2010,CZ07,2,2951.547
2006,NUTS,2010,CZ07,2,3073.92
2007,NUTS,2010,CZ07,2,3254.77
2008,NUTS,2010,CZ07,2,3069.228
2009,NUTS,2010,CZ07,2,3175.997
2010,NUTS,2010,CZ07,2,3399.829
2011,NUTS,2010,CZ07,2,4251.326
2012,NUTS,2010,CZ07,2,5874.929
2013,NUTS,2010,CZ07,2,5314.665
2014,NUTS,2010,CZ07,2,6125.811
2015,NUTS,2010,CZ07,2,5516.354
2016,NUTS,2010,CZ07,2,5454.981
2017,NUTS,2010,CZ07,2,6722.768
2018,NUTS,2010,CZ07,2,7685.166
2019,NUTS,2010,CZ07,2,8524.473
2020,NUTS,2010,CZ07,2,7912.328
2001,NUTS,2010,CZ08,2,1761.149
2002,NUTS,2010,CZ08,2,1409.842
2003,NUTS,2010,CZ08,2,2416.131
2004,NUTS,2010,CZ08,2,2212.49
2005,NUTS,2010,CZ08,2,2173.501
2006,NUTS,2010,CZ08,2,2321.3
2007,NUTS,2010,CZ08,2,2751.497
2008,NUTS,2010,CZ08,2,2657.761
2009,NUTS,2010,CZ08,2,3045.173
2010,NUTS,2010,CZ08,2,3099.67
2011,NUTS,2010,CZ08,2,4924.499
2012,NUTS,2010,CZ08,2,4584.464
2013,NUTS,2010,CZ08,2,4500.017
2014,NUTS,2010,CZ08,2,5154.941
2015,NUTS,2010,CZ08,2,5194.441
2016,NUTS,2010,CZ08,2,5149.426
2017,NUTS,2010,CZ08,2,4927.426
2018,NUTS,2010,CZ08,2,5598.032
2019,NUTS,2010,CZ08,2,5545.669
2020,NUTS,2010,CZ08,2,5973.266
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
1981,NUTS,2010,DE,0,19419.38
1982,NUTS,2010,DE,0,20819.29
1983,NUTS,2010,DE,0,21641.04
1984,NUTS,2010,DE,0,22876.22
1985,NUTS,2010,DE,0,25450.02
1986,NUTS,2010,DE,0,27282.54
1987,NUTS,2010,DE,0,29053.62
1988,NUTS,2010,DE,0,30659.62
1989,NUTS,2010,DE,0,32552.04
1990,NUTS,2010,DE,0,34050.51
1991,NUTS,2010,DE,0,37847.6
1992,NUTS,2010,DE,0,38688.49
1993,NUTS,2010,DE,0,38624.08
1994,NUTS,2010,DE,0,38901.72
1995,NUTS,2010,DE,0,40453.677
1996,NUTS,2010,DE,0,41206.136
1997,NUTS,2010,DE,0,42916.263
1998,NUTS,2010,DE,0,44642.152
1999,NUTS,2010,DE,0,48352.314
2000,NUTS,2010,DE,0,50825.217
2001,NUTS,2010,DE,0,52235.953
2002,NUTS,2010,DE,0,53551.061
2003,NUTS,2010,DE,0,54727.818
2004,NUTS,2010,DE,0,55096.623
2005,NUTS,2010,DE,0,55878.889
2006,NUTS,2010,DE,0,58966.702
2007,NUTS,2010,DE,0,61500.942
2008,NUTS,2010,DE,0,66594.101
2009,NUTS,2010,DE,0,67078.121
2010,NUTS,2010,DE,0,70014.208
2011,NUTS,2010,DE,0,75569.073
2012,NUTS,2010,DE,0,79110.378
2013,NUTS,2010,DE,0,79729.508
2014,NUTS,2010,DE,0,84246.766
2015,NUTS,2010,DE,0,88781.819
2016,NUTS,2010,DE,0,92173.556
2017,NUTS,2010,DE,0,99553.616
2018,NUTS,2010,DE,0,104669.045
2019,NUTS,2010,DE,0,110025.41
2020,NUTS,2010,DE,0,105885.0
1991,NUTS,2010,DE1,1,8092.98
1993,NUTS,2010,DE1,1,9071.942
1995,NUTS,2010,DE1,1,9273.41
1997,NUTS,2010,DE1,1,10022.371
1999,NUTS,2010,DE1,1,10991.176
2003,NUTS,2010,DE1,1,12320.625
2005,NUTS,2010,DE1,1,13676.4
2007,NUTS,2010,DE1,1,15670.932
2009,NUTS,2010,DE1,1,16347.605
2011,NUTS,2010,DE1,1,19458.393
2013,NUTS,2010,DE1,1,20187.717
2015,NUTS,2010,DE1,1,22717.874
2017,NUTS,2010,DE1,1,27895.324
2019,NUTS,2010,DE1,1,30261.49
1995,NUTS,2010,DE11,2,4614.728
1997,NUTS,2010,DE11,2,5046.972
1999,NUTS,2010,DE11,2,5632.531
2003,NUTS,2010,DE11,2,6000.1
2005,NUTS,2010,DE11,2,6895.313
2007,NUTS,2010,DE11,2,8444.975
2009,NUTS,2010,DE11,2,8550.368
2011,NUTS,2010,DE11,2,10328.272
2013,NUTS,2010,DE11,2,10629.623
2015,NUTS,2010,DE11,2,12199.262
2017,NUTS,2010,DE11,2,15918.813
2019,NUTS,2010,DE11,2,16457.17
1995,NUTS,2010,DE12,2,2187.404
1997,NUTS,2010,DE12,2,2422.665
1999,NUTS,2010,DE12,2,2540.485
2003,NUTS,2010,DE12,2,3172.886
2005,NUTS,2010,DE12,2,3301.553
2007,NUTS,2010,DE12,2,3433.706
2009,NUTS,2010,DE12,2,3679.18
2011,NUTS,2010,DE12,2,4211.012
2013,NUTS,2010,DE12,2,4518.899
2015,NUTS,2010,DE12,2,5158.716
2017,NUTS,2010,DE12,2,5923.091
2019,NUTS,2010,DE12,2,6830.49
1995,NUTS,2010,DE13,2,898.073
1997,NUTS,2010,DE13,2,923.524
1999,NUTS,2010,DE13,2,990.701
2003,NUTS,2010,DE13,2,1235.53
2005,NUTS,2010,DE13,2,1439.417
2007,NUTS,2010,DE13,2,1594.827
2009,NUTS,2010,DE13,2,1648.33
2011,NUTS,2010,DE13,2,1916.985
2013,NUTS,2010,DE13,2,1930.577
2015,NUTS,2010,DE13,2,2081.216
2017,NUTS,2010,DE13,2,2313.348
2019,NUTS,2010,DE13,2,2601.85
1995,NUTS,2010,DE14,2,1573.714
1997,NUTS,2010,DE14,2,1629.2
1999,NUTS,2010,DE14,2,1826.459
2003,NUTS,2010,DE14,2,1912.11
2005,NUTS,2010,DE14,2,2040.122
2007,NUTS,2010,DE14,2,2196.426
2009,NUTS,2010,DE14,2,2469.826
2011,NUTS,2010,DE14,2,3002.123
2013,NUTS,2010,DE14,2,3108.518
2015,NUTS,2010,DE14,2,3278.68
2017,NUTS,2010,DE14,2,3740.171
2019,NUTS,2010,DE14,2,4371.98
1991,NUTS,2010,DE2,1,8362.28
1993,NUTS,2010,DE2,1,7764.133
1995,NUTS,2010,DE2,1,8208.491
1997,NUTS,2010,DE2,1,8492.377
1999,NUTS,2010,DE2,1,9622.075
2003,NUTS,2010,DE2,1,11342.208
2005,NUTS,2010,DE2,1,11468.322
2007,NUTS,2010,DE2,1,12193.771
2009,NUTS,2010,DE2,1,13030.9
2011,NUTS,2010,DE2,1,14396.726
2013,NUTS,2010,DE2,1,15922.07
2015,NUTS,2010,DE2,1,17342.839
2017,NUTS,2010,DE2,1,18684.253
2019,NUTS,2010,DE2,1,21687.96
1995,NUTS,2010,DE21,2,5828.118
1997,NUTS,2010,DE21,2,5905.97
1999,NUTS,2010,DE21,2,6530.063
2003,NUTS,2010,DE21,2,7356.239
2005,NUTS,2010,DE21,2,7632.689
2007,NUTS,2010,DE21,2,7782.57
2009,NUTS,2010,DE21,2,8073.824
2011,NUTS,2010,DE21,2,8655.142
2013,NUTS,2010,DE21,2,9801.59
2015,NUTS,2010,DE21,2,10548.858
2017,NUTS,2010,DE21,2,10695.678
2019,NUTS,2010,DE21,2,12582.56
1995,NUTS,2010,DE22,2,
1997,NUTS,2010,DE22,2,
1999,NUTS,2010,DE22,2,
2001,NUTS,2010,DE22,2,
2003,NUTS,2010,DE22,2,
2005,NUTS,2010,DE22,2,
2007,NUTS,2010,DE22,2,
2009,NUTS,2010,DE22,2,
2011,NUTS,2010,DE22,2,
2013,NUTS,2010,DE22,2,
2015,NUTS,2010,DE22,2,548.987
2017,NUTS,2010,DE22,2,631.621
2019,NUTS,2010,DE22,2,797.31
1995,NUTS,2010,DE23,2,
1997,NUTS,2010,DE23,2,
1999,NUTS,2010,DE23,2,
2003,NUTS,2010,DE23,2,
2005,NUTS,2010,DE23,2,
2007,NUTS,2010,DE23,2,
2009,NUTS,2010,DE23,2,
2011,NUTS,2010,DE23,2,
2013,NUTS,2010,DE23,2,
2015,NUTS,2010,DE23,2,844.252
2017,NUTS,2010,DE23,2,1134.887
2019,NUTS,2010,DE23,2,1317.5
1995,NUTS,2010,DE24,2,228.248
1997,NUTS,2010,DE24,2,264.097
1999,NUTS,2010,DE24,2,297.873
2003,NUTS,2010,DE24,2,377.658
2005,NUTS,2010,DE24,2,326.709
2007,NUTS,2010,DE24,2,369.268
2009,NUTS,2010,DE24,2,473.1
2011,NUTS,2010,DE24,2,565.594
2013,NUTS,2010,DE24,2,622.495
2015,NUTS,2010,DE24,2,702.219
2017,NUTS,2010,DE24,2,830.761
2019,NUTS,2010,DE24,2,1059.64
1995,NUTS,2010,DE25,2,929.494
1997,NUTS,2010,DE25,2,1053.15
1999,NUTS,2010,DE25,2,1238.388
2003,NUTS,2010,DE25,2,1464.553
2005,NUTS,2010,DE25,2,1478.832
2007,NUTS,2010,DE25,2,1531.658
2009,NUTS,2010,DE25,2,1917.848
2011,NUTS,2010,DE25,2,2153.024
2013,NUTS,2010,DE25,2,2436.608
2015,NUTS,2010,DE25,2,2629.948
2017,NUTS,2010,DE25,2,2745.744
2019,NUTS,2010,DE25,2,3064.91
1995,NUTS,2010,DE26,2,445.34
1997,NUTS,2010,DE26,2,479.416
1999,NUTS,2010,DE26,2,532.632
2003,NUTS,2010,DE26,2,688.843
2005,NUTS,2010,DE26,2,746.404
2007,NUTS,2010,DE26,2,794.413
2009,NUTS,2010,DE26,2,804.909
2011,NUTS,2010,DE26,2,1004.646
2013,NUTS,2010,DE26,2,1058.099
2015,NUTS,2010,DE26,2,1007.535
2017,NUTS,2010,DE26,2,1479.286
2019,NUTS,2010,DE26,2,1577.26
1995,NUTS,2010,DE27,2,420.691
1997,NUTS,2010,DE27,2,415.453
1999,NUTS,2010,DE27,2,
2001,NUTS,2010,DE27,2,
2003,NUTS,2010,DE27,2,627.36
2005,NUTS,2010,DE27,2,519.715
2007,NUTS,2010,DE27,2,
2009,NUTS,2010,DE27,2,576.896
2011,NUTS,2010,DE27,2,736.429
2013,NUTS,2010,DE27,2,784.042
2015,NUTS,2010,DE27,2,1059.04
2017,NUTS,2010,DE27,2,1166.176
2019,NUTS,2010,DE27,2,1288.78
1991,NUTS,2010,DE3,1,825.74
1993,NUTS,2010,DE3,1,2456.422
1995,NUTS,2010,DE3,1,2484.529
1997,NUTS,2010,DE3,1,2639.11
1999,NUTS,2010,DE3,1,2801.894
2003,NUTS,2010,DE3,1,3129.445
2005,NUTS,2010,DE3,1,3033.163
2007,NUTS,2010,DE3,1,2859.263
2009,NUTS,2010,DE3,1,3338.872
2011,NUTS,2010,DE3,1,3597.501
2013,NUTS,2010,DE3,1,4007.942
2015,NUTS,2010,DE3,1,4396.424
2017,NUTS,2010,DE3,1,4742.507
2019,NUTS,2010,DE3,1,5221.56
1991,NUTS,2010,DE30,2,825.74
1993,NUTS,2010,DE30,2,2456.422
1995,NUTS,2010,DE30,2,2484.529
1997,NUTS,2010,DE30,2,2639.11
1999,NUTS,2010,DE30,2,2801.894
2003,NUTS,2010,DE30,2,3129.445
2005,NUTS,2010,DE30,2,3033.163
2007,NUTS,2010,DE30,2,2859.263
2009,NUTS,2010,DE30,2,3338.872
2011,NUTS,2010,DE30,2,3597.501
2013,NUTS,2010,DE30,2,4007.942
2015,NUTS,2010,DE30,2,4396.424
2017,NUTS,2010,DE30,2,4742.507
2019,NUTS,2010,DE30,2,5221.56
1991,NUTS,2010,DE4,1,102.26
1993,NUTS,2010,DE4,1,395.636
1995,NUTS,2010,DE4,1,503.573
1997,NUTS,2010,DE4,1,580.936
1999,NUTS,2010,DE4,1,671.744
2003,NUTS,2010,DE4,1,548.785
2005,NUTS,2010,DE4,1,570.036
2007,NUTS,2010,DE4,1,648.126
2009,NUTS,2010,DE4,1,744.974
2011,NUTS,2010,DE4,1,950.532
