year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_rse_t_fte
2017,NUTS,2010,UKD4,2,47.0
2018,NUTS,2010,UKD4,2,45.0
2011,NUTS,2010,UKD6,2,124.0
2012,NUTS,2010,UKD6,2,118.0
2013,NUTS,2010,UKD6,2,118.0
2014,NUTS,2010,UKD6,2,132.0
2015,NUTS,2010,UKD6,2,138.0
2016,NUTS,2010,UKD6,2,148.0
2017,NUTS,2010,UKD6,2,167.0
2018,NUTS,2010,UKD6,2,152.0
2011,NUTS,2010,UKD7,2,75.0
2012,NUTS,2010,UKD7,2,65.0
2013,NUTS,2010,UKD7,2,77.0
2014,NUTS,2010,UKD7,2,74.0
2015,NUTS,2010,UKD7,2,74.0
2016,NUTS,2010,UKD7,2,73.0
2017,NUTS,2010,UKD7,2,70.0
2018,NUTS,2010,UKD7,2,69.0
2011,NUTS,2010,UKE,1,184.0
2012,NUTS,2010,UKE,1,205.0
2013,NUTS,2010,UKE,1,247.0
2014,NUTS,2010,UKE,1,246.0
2015,NUTS,2010,UKE,1,77.0
2016,NUTS,2010,UKE,1,70.0
2017,NUTS,2010,UKE,1,80.0
2018,NUTS,2010,UKE,1,83.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,1.0
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,1.0
2011,NUTS,2010,UKE2,2,154.0
2012,NUTS,2010,UKE2,2,174.0
2013,NUTS,2010,UKE2,2,208.0
2014,NUTS,2010,UKE2,2,204.0
2015,NUTS,2010,UKE2,2,37.0
2016,NUTS,2010,UKE2,2,21.0
2017,NUTS,2010,UKE2,2,30.0
2018,NUTS,2010,UKE2,2,26.0
2011,NUTS,2010,UKE3,2,26.0
2012,NUTS,2010,UKE3,2,27.0
2013,NUTS,2010,UKE3,2,30.0
2014,NUTS,2010,UKE3,2,38.0
2015,NUTS,2010,UKE3,2,34.0
2016,NUTS,2010,UKE3,2,39.0
2017,NUTS,2010,UKE3,2,41.0
2018,NUTS,2010,UKE3,2,49.0
2011,NUTS,2010,UKE4,2,4.0
2012,NUTS,2010,UKE4,2,4.0
2013,NUTS,2010,UKE4,2,8.0
2014,NUTS,2010,UKE4,2,5.0
2015,NUTS,2010,UKE4,2,6.0
2016,NUTS,2010,UKE4,2,10.0
2017,NUTS,2010,UKE4,2,8.0
2018,NUTS,2010,UKE4,2,8.0
2011,NUTS,2010,UKF,1,313.0
2012,NUTS,2010,UKF,1,292.0
2013,NUTS,2010,UKF,1,286.0
2014,NUTS,2010,UKF,1,300.0
2015,NUTS,2010,UKF,1,297.0
2016,NUTS,2010,UKF,1,268.0
2017,NUTS,2010,UKF,1,251.0
2018,NUTS,2010,UKF,1,204.0
2011,NUTS,2010,UKF1,2,268.0
2012,NUTS,2010,UKF1,2,246.0
2013,NUTS,2010,UKF1,2,237.0
2014,NUTS,2010,UKF1,2,244.0
2015,NUTS,2010,UKF1,2,241.0
2016,NUTS,2010,UKF1,2,214.0
2017,NUTS,2010,UKF1,2,207.0
2018,NUTS,2010,UKF1,2,201.0
2011,NUTS,2010,UKF2,2,45.0
2012,NUTS,2010,UKF2,2,46.0
2013,NUTS,2010,UKF2,2,50.0
2014,NUTS,2010,UKF2,2,56.0
2015,NUTS,2010,UKF2,2,57.0
2016,NUTS,2010,UKF2,2,50.0
2017,NUTS,2010,UKF2,2,42.0
2018,NUTS,2010,UKF2,2,1.0
2011,NUTS,2010,UKF3,2,0.0
2012,NUTS,2010,UKF3,2,0.0
2013,NUTS,2010,UKF3,2,0.0
2014,NUTS,2010,UKF3,2,0.0
2015,NUTS,2010,UKF3,2,0.0
2016,NUTS,2010,UKF3,2,3.0
2017,NUTS,2010,UKF3,2,2.0
2018,NUTS,2010,UKF3,2,1.0
2011,NUTS,2010,UKG,1,5.0
2012,NUTS,2010,UKG,1,8.0
2013,NUTS,2010,UKG,1,12.0
2014,NUTS,2010,UKG,1,11.0
2015,NUTS,2010,UKG,1,19.0
2016,NUTS,2010,UKG,1,9.0
2017,NUTS,2010,UKG,1,9.0
2018,NUTS,2010,UKG,1,11.0
2011,NUTS,2010,UKG1,2,2.0
2012,NUTS,2010,UKG1,2,2.0
2013,NUTS,2010,UKG1,2,2.0
2014,NUTS,2010,UKG1,2,2.0
2015,NUTS,2010,UKG1,2,2.0
2016,NUTS,2010,UKG1,2,2.0
2017,NUTS,2010,UKG1,2,2.0
2018,NUTS,2010,UKG1,2,2.0
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.0
2014,NUTS,2010,UKG2,2,0.0
2015,NUTS,2010,UKG2,2,0.0
2016,NUTS,2010,UKG2,2,2.0
2017,NUTS,2010,UKG2,2,1.0
2018,NUTS,2010,UKG2,2,1.0
2011,NUTS,2010,UKG3,2,3.0
2012,NUTS,2010,UKG3,2,6.0
2013,NUTS,2010,UKG3,2,10.0
2014,NUTS,2010,UKG3,2,9.0
2015,NUTS,2010,UKG3,2,17.0
2016,NUTS,2010,UKG3,2,6.0
2017,NUTS,2010,UKG3,2,6.0
2018,NUTS,2010,UKG3,2,9.0
2011,NUTS,2010,UKH,1,668.0
2012,NUTS,2010,UKH,1,737.0
2013,NUTS,2010,UKH,1,712.0
2014,NUTS,2010,UKH,1,740.0
2015,NUTS,2010,UKH,1,738.0
2016,NUTS,2010,UKH,1,762.0
2017,NUTS,2010,UKH,1,660.0
2018,NUTS,2010,UKH,1,606.0
2011,NUTS,2010,UKH1,2,629.0
2012,NUTS,2010,UKH1,2,708.0
2013,NUTS,2010,UKH1,2,688.0
2014,NUTS,2010,UKH1,2,714.0
2015,NUTS,2010,UKH1,2,713.0
2016,NUTS,2010,UKH1,2,695.0
2017,NUTS,2010,UKH1,2,594.0
2018,NUTS,2010,UKH1,2,573.0
2011,NUTS,2010,UKH2,2,40.0
2012,NUTS,2010,UKH2,2,29.0
2013,NUTS,2010,UKH2,2,24.0
2014,NUTS,2010,UKH2,2,26.0
2015,NUTS,2010,UKH2,2,25.0
2016,NUTS,2010,UKH2,2,67.0
2017,NUTS,2010,UKH2,2,66.0
2018,NUTS,2010,UKH2,2,34.0
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,0.0
2015,NUTS,2010,UKH3,2,0.0
2016,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.0
2018,NUTS,2010,UKH3,2,0.0
2011,NUTS,2010,UKI,1,1024.0
2012,NUTS,2010,UKI,1,1152.0
2013,NUTS,2010,UKI,1,1123.0
2014,NUTS,2010,UKI,1,1167.0
2015,NUTS,2010,UKI,1,891.0
2016,NUTS,2010,UKI,1,881.0
2017,NUTS,2010,UKI,1,850.0
2018,NUTS,2010,UKI,1,1036.0
2011,NUTS,2010,UKI3,2,703.0
2012,NUTS,2010,UKI3,2,813.0
2013,NUTS,2010,UKI3,2,777.0
2014,NUTS,2010,UKI3,2,801.0
2015,NUTS,2010,UKI3,2,793.0
2016,NUTS,2010,UKI3,2,809.0
2017,NUTS,2010,UKI3,2,780.0
2018,NUTS,2010,UKI3,2,753.0
2011,NUTS,2010,UKI4,2,28.0
2012,NUTS,2010,UKI4,2,33.0
2013,NUTS,2010,UKI4,2,31.0
2014,NUTS,2010,UKI4,2,32.0
2015,NUTS,2010,UKI4,2,32.0
2016,NUTS,2010,UKI4,2,21.0
2017,NUTS,2010,UKI4,2,22.0
2018,NUTS,2010,UKI4,2,197.0
2011,NUTS,2010,UKI5,2,2.0
2012,NUTS,2010,UKI5,2,2.0
2013,NUTS,2010,UKI5,2,2.0
2014,NUTS,2010,UKI5,2,2.0
2015,NUTS,2010,UKI5,2,1.0
2016,NUTS,2010,UKI5,2,0.0
2017,NUTS,2010,UKI5,2,0.0
2018,NUTS,2010,UKI5,2,0.0
2011,NUTS,2010,UKI6,2,48.0
2012,NUTS,2010,UKI6,2,51.0
2013,NUTS,2010,UKI6,2,52.0
2014,NUTS,2010,UKI6,2,55.0
2015,NUTS,2010,UKI6,2,11.0
2016,NUTS,2010,UKI6,2,13.0
2017,NUTS,2010,UKI6,2,12.0
2018,NUTS,2010,UKI6,2,49.0
2011,NUTS,2010,UKI7,2,242.0
2012,NUTS,2010,UKI7,2,254.0
2013,NUTS,2010,UKI7,2,260.0
2014,NUTS,2010,UKI7,2,276.0
2015,NUTS,2010,UKI7,2,55.0
2016,NUTS,2010,UKI7,2,38.0
2017,NUTS,2010,UKI7,2,36.0
2018,NUTS,2010,UKI7,2,36.0
2011,NUTS,2010,UKJ,1,2693.0
2012,NUTS,2010,UKJ,1,2824.0
2013,NUTS,2010,UKJ,1,2840.0
2014,NUTS,2010,UKJ,1,2706.0
2015,NUTS,2010,UKJ,1,2675.0
2016,NUTS,2010,UKJ,1,2553.0
2017,NUTS,2010,UKJ,1,2577.0
2018,NUTS,2010,UKJ,1,2573.0
2011,NUTS,2010,UKJ1,2,1138.0
2012,NUTS,2010,UKJ1,2,1094.0
2013,NUTS,2010,UKJ1,2,1125.0
2014,NUTS,2010,UKJ1,2,1193.0
2015,NUTS,2010,UKJ1,2,1263.0
2016,NUTS,2010,UKJ1,2,1246.0
2017,NUTS,2010,UKJ1,2,1330.0
2018,NUTS,2010,UKJ1,2,1350.0
2011,NUTS,2010,UKJ2,2,386.0
2012,NUTS,2010,UKJ2,2,473.0
2013,NUTS,2010,UKJ2,2,488.0
2014,NUTS,2010,UKJ2,2,236.0
2015,NUTS,2010,UKJ2,2,244.0
2016,NUTS,2010,UKJ2,2,254.0
2017,NUTS,2010,UKJ2,2,238.0
2018,NUTS,2010,UKJ2,2,216.0
2011,NUTS,2010,UKJ3,2,752.0
2012,NUTS,2010,UKJ3,2,853.0
2013,NUTS,2010,UKJ3,2,894.0
2014,NUTS,2010,UKJ3,2,947.0
2015,NUTS,2010,UKJ3,2,881.0
2016,NUTS,2010,UKJ3,2,788.0
2017,NUTS,2010,UKJ3,2,760.0
2018,NUTS,2010,UKJ3,2,798.0
2011,NUTS,2010,UKJ4,2,416.0
2012,NUTS,2010,UKJ4,2,404.0
2013,NUTS,2010,UKJ4,2,332.0
2014,NUTS,2010,UKJ4,2,331.0
2015,NUTS,2010,UKJ4,2,287.0
2016,NUTS,2010,UKJ4,2,265.0
2017,NUTS,2010,UKJ4,2,248.0
2018,NUTS,2010,UKJ4,2,209.0
2011,NUTS,2010,UKK,1,1328.0
2012,NUTS,2010,UKK,1,1231.0
2013,NUTS,2010,UKK,1,1202.0
2014,NUTS,2010,UKK,1,1234.0
2015,NUTS,2010,UKK,1,1092.0
2016,NUTS,2010,UKK,1,1185.0
2017,NUTS,2010,UKK,1,1219.0
2018,NUTS,2010,UKK,1,1128.0
2011,NUTS,2010,UKK1,2,1110.0
2012,NUTS,2010,UKK1,2,1189.0
2013,NUTS,2010,UKK1,2,1182.0
2014,NUTS,2010,UKK1,2,1215.0
2015,NUTS,2010,UKK1,2,1076.0
2016,NUTS,2010,UKK1,2,1170.0
2017,NUTS,2010,UKK1,2,1206.0
2018,NUTS,2010,UKK1,2,1116.0
2011,NUTS,2010,UKK2,2,15.0
2012,NUTS,2010,UKK2,2,16.0
2013,NUTS,2010,UKK2,2,17.0
2014,NUTS,2010,UKK2,2,16.0
2015,NUTS,2010,UKK2,2,14.0
2016,NUTS,2010,UKK2,2,12.0
2017,NUTS,2010,UKK2,2,9.0
2018,NUTS,2010,UKK2,2,9.0
2011,NUTS,2010,UKK3,2,0.0
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.0
2015,NUTS,2010,UKK3,2,0.0
2016,NUTS,2010,UKK3,2,1.0
2017,NUTS,2010,UKK3,2,1.0
2018,NUTS,2010,UKK3,2,1.0
2011,NUTS,2010,UKK4,2,202.0
2012,NUTS,2010,UKK4,2,25.0
2013,NUTS,2010,UKK4,2,3.0
2014,NUTS,2010,UKK4,2,3.0
2015,NUTS,2010,UKK4,2,3.0
2016,NUTS,2010,UKK4,2,2.0
2017,NUTS,2010,UKK4,2,2.0
2018,NUTS,2010,UKK4,2,2.0
2011,NUTS,2010,UKL,1,106.0
2012,NUTS,2010,UKL,1,109.0
2013,NUTS,2010,UKL,1,111.0
2014,NUTS,2010,UKL,1,115.0
2015,NUTS,2010,UKL,1,56.0
2016,NUTS,2010,UKL,1,58.0
2017,NUTS,2010,UKL,1,61.0
2018,NUTS,2010,UKL,1,91.0
2011,NUTS,2010,UKL1,2,24.0
2012,NUTS,2010,UKL1,2,32.0
2013,NUTS,2010,UKL1,2,33.0
2014,NUTS,2010,UKL1,2,38.0
2015,NUTS,2010,UKL1,2,28.0
2016,NUTS,2010,UKL1,2,34.0
2017,NUTS,2010,UKL1,2,33.0
2018,NUTS,2010,UKL1,2,29.0
2011,NUTS,2010,UKL2,2,81.0
2012,NUTS,2010,UKL2,2,77.0
2013,NUTS,2010,UKL2,2,78.0
2014,NUTS,2010,UKL2,2,77.0
2015,NUTS,2010,UKL2,2,28.0
2016,NUTS,2010,UKL2,2,25.0
2017,NUTS,2010,UKL2,2,28.0
2018,NUTS,2010,UKL2,2,62.0
2011,NUTS,2010,UKM,1,915.0
2012,NUTS,2010,UKM,1,831.0
2013,NUTS,2010,UKM,1,749.0
2014,NUTS,2010,UKM,1,883.0
2015,NUTS,2010,UKM,1,867.0
2016,NUTS,2010,UKM,1,885.0
2017,NUTS,2010,UKM,1,915.0
2018,NUTS,2010,UKM,1,757.0
2012,NUTS,2010,UKM2,2,395.0
2013,NUTS,2010,UKM2,2,422.0
2014,NUTS,2010,UKM2,2,429.0
2015,NUTS,2010,UKM2,2,421.0
2016,NUTS,2010,UKM2,2,434.0
2017,NUTS,2010,UKM2,2,463.0
2012,NUTS,2010,UKM3,2,94.0
2013,NUTS,2010,UKM3,2,48.0
2014,NUTS,2010,UKM3,2,50.0
2015,NUTS,2010,UKM3,2,50.0
2016,NUTS,2010,UKM3,2,53.0
2017,NUTS,2010,UKM3,2,53.0
2012,NUTS,2010,UKM5,2,336.0
2013,NUTS,2010,UKM5,2,269.0
2014,NUTS,2010,UKM5,2,395.0
2015,NUTS,2010,UKM5,2,385.0
2016,NUTS,2010,UKM5,2,387.0
2017,NUTS,2010,UKM5,2,385.0
2018,NUTS,2010,UKM5,2,239.0
2012,NUTS,2010,UKM6,2,6.0
2013,NUTS,2010,UKM6,2,10.0
2014,NUTS,2010,UKM6,2,10.0
2015,NUTS,2010,UKM6,2,11.0
2016,NUTS,2010,UKM6,2,11.0
2017,NUTS,2010,UKM6,2,14.0
2018,NUTS,2010,UKM6,2,28.0
2014,NUTS,2010,UKM7,2,429.0
2015,NUTS,2010,UKM7,2,421.0
2016,NUTS,2010,UKM7,2,434.0
2017,NUTS,2010,UKM7,2,463.0
2018,NUTS,2010,UKM7,2,423.0
2014,NUTS,2010,UKM8,2,25.0
2015,NUTS,2010,UKM8,2,25.0
2016,NUTS,2010,UKM8,2,27.0
2017,NUTS,2010,UKM8,2,26.0
2018,NUTS,2010,UKM8,2,33.0
2014,NUTS,2010,UKM9,2,25.0
2015,NUTS,2010,UKM9,2,25.0
2016,NUTS,2010,UKM9,2,26.0
2017,NUTS,2010,UKM9,2,26.0
2018,NUTS,2010,UKM9,2,33.0
2011,NUTS,2010,UKN,1,68.0
2012,NUTS,2010,UKN,1,73.0
2013,NUTS,2010,UKN,1,77.0
2014,NUTS,2010,UKN,1,62.0
2015,NUTS,2010,UKN,1,47.0
2016,NUTS,2010,UKN,1,63.0
2017,NUTS,2010,UKN,1,62.0
2018,NUTS,2010,UKN,1,64.0
2011,NUTS,2010,UKN0,2,68.0
2012,NUTS,2010,UKN0,2,73.0
2013,NUTS,2010,UKN0,2,77.0
2014,NUTS,2010,UKN0,2,62.0
2015,NUTS,2010,UKN0,2,47.0
2016,NUTS,2010,UKN0,2,63.0
2017,NUTS,2010,UKN0,2,62.0
2018,NUTS,2010,UKN0,2,64.0
