year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_bes
2012,NUTS,2010,CY,0,13.959
2013,NUTS,2010,CY,0,16.998
2014,NUTS,2010,CY,0,20.009
2015,NUTS,2010,CY,0,19.477
2016,NUTS,2010,CY,0,36.584
2017,NUTS,2010,CY,0,40.943
2018,NUTS,2010,CY,0,53.907
2019,NUTS,2010,CY,0,70.658
2020,NUTS,2010,CY,0,80.0
1991,NUTS,2010,CY0,1,1.264
1992,NUTS,2010,CY0,1,1.384
1998,NUTS,2010,CY0,1,2.597
1999,NUTS,2010,CY0,1,4.289
2000,NUTS,2010,CY0,1,5.126
2001,NUTS,2010,CY0,1,5.24
2002,NUTS,2010,CY0,1,6.742
2003,NUTS,2010,CY0,1,8.782
2004,NUTS,2010,CY0,1,9.898
2005,NUTS,2010,CY0,1,11.988
2006,NUTS,2010,CY0,1,13.954
2007,NUTS,2010,CY0,1,16.035
2008,NUTS,2010,CY0,1,16.732
2009,NUTS,2010,CY0,1,16.434
2010,NUTS,2010,CY0,1,14.796
2011,NUTS,2010,CY0,1,13.765
2012,NUTS,2010,CY0,1,13.959
2013,NUTS,2010,CY0,1,16.998
2014,NUTS,2010,CY0,1,20.009
2015,NUTS,2010,CY0,1,19.477
2016,NUTS,2010,CY0,1,36.584
2017,NUTS,2010,CY0,1,40.943
2018,NUTS,2010,CY0,1,53.907
2019,NUTS,2010,CY0,1,70.658
2020,NUTS,2010,CY0,1,80.0
1991,NUTS,2010,CY00,2,1.264
1992,NUTS,2010,CY00,2,1.384
1998,NUTS,2010,CY00,2,2.597
1999,NUTS,2010,CY00,2,4.289
2000,NUTS,2010,CY00,2,5.126
2001,NUTS,2010,CY00,2,5.24
2002,NUTS,2010,CY00,2,6.742
2003,NUTS,2010,CY00,2,8.782
2004,NUTS,2010,CY00,2,9.898
2005,NUTS,2010,CY00,2,11.988
2006,NUTS,2010,CY00,2,13.954
2007,NUTS,2010,CY00,2,16.035
2008,NUTS,2010,CY00,2,16.732
2009,NUTS,2010,CY00,2,16.434
2010,NUTS,2010,CY00,2,14.796
2011,NUTS,2010,CY00,2,13.765
2012,NUTS,2010,CY00,2,13.959
2013,NUTS,2010,CY00,2,16.998
2014,NUTS,2010,CY00,2,20.009
2015,NUTS,2010,CY00,2,19.477
2016,NUTS,2010,CY00,2,36.584
2017,NUTS,2010,CY00,2,40.943
2018,NUTS,2010,CY00,2,53.907
2019,NUTS,2010,CY00,2,70.658
2020,NUTS,2010,CY00,2,80.0
1991,NUTS,2010,CZ,0,10558.0
1992,NUTS,2010,CZ,0,10880.0
1993,NUTS,2010,CZ,0,9024.0
1994,NUTS,2010,CZ,0,8699.0
1995,NUTS,2010,CZ,0,9098.6
1996,NUTS,2010,CZ,0,9747.2
1997,NUTS,2010,CZ,0,12232.1
1998,NUTS,2010,CZ,0,14759.8
1999,NUTS,2010,CZ,0,14862.3
2000,NUTS,2010,CZ,0,15881.9
2001,NUTS,2010,CZ,0,17051.9
2002,NUTS,2010,CZ,0,18051.3
2003,NUTS,2010,CZ,0,19667.916
2004,NUTS,2010,CZ,0,21900.789
2005,NUTS,2010,CZ,0,22185.749
2006,NUTS,2010,CZ,0,25375.18
2007,NUTS,2010,CZ,0,28830.971
2008,NUTS,2010,CZ,0,28728.395
2009,NUTS,2010,CZ,0,28125.531
2010,NUTS,2010,CZ,0,30564.213
2011,NUTS,2010,CZ,0,34716.927
2012,NUTS,2010,CZ,0,38790.182
2013,NUTS,2010,CZ,0,42130.58
2014,NUTS,2010,CZ,0,47629.344
2015,NUTS,2010,CZ,0,48147.505
2016,NUTS,2010,CZ,0,48980.262
2017,NUTS,2010,CZ,0,56810.127
2018,NUTS,2010,CZ,0,63653.607
2019,NUTS,2010,CZ,0,68808.243
2020,NUTS,2010,CZ,0,69112.546
1991,NUTS,2010,CZ0,1,10558.0
1992,NUTS,2010,CZ0,1,10880.0
1993,NUTS,2010,CZ0,1,9024.0
1994,NUTS,2010,CZ0,1,8699.0
1995,NUTS,2010,CZ0,1,9098.6
1996,NUTS,2010,CZ0,1,9747.2
1997,NUTS,2010,CZ0,1,12232.1
1998,NUTS,2010,CZ0,1,14759.8
1999,NUTS,2010,CZ0,1,14862.3
2000,NUTS,2010,CZ0,1,15881.9
2001,NUTS,2010,CZ0,1,17051.9
2002,NUTS,2010,CZ0,1,18051.3
2003,NUTS,2010,CZ0,1,19667.916
2004,NUTS,2010,CZ0,1,21900.789
2005,NUTS,2010,CZ0,1,22185.749
2006,NUTS,2010,CZ0,1,25375.18
2007,NUTS,2010,CZ0,1,28830.971
2008,NUTS,2010,CZ0,1,28728.395
2009,NUTS,2010,CZ0,1,28125.531
2010,NUTS,2010,CZ0,1,30564.213
2011,NUTS,2010,CZ0,1,34716.927
2012,NUTS,2010,CZ0,1,38790.182
2013,NUTS,2010,CZ0,1,42130.58
2014,NUTS,2010,CZ0,1,47629.344
2015,NUTS,2010,CZ0,1,48147.505
2016,NUTS,2010,CZ0,1,48980.262
2017,NUTS,2010,CZ0,1,56810.127
2018,NUTS,2010,CZ0,1,63653.607
2019,NUTS,2010,CZ0,1,68808.243
2020,NUTS,2010,CZ0,1,69112.546
2001,NUTS,2010,CZ01,2,3241.787
2002,NUTS,2010,CZ01,2,3478.455
2003,NUTS,2010,CZ01,2,4199.01
2004,NUTS,2010,CZ01,2,5477.732
2005,NUTS,2010,CZ01,2,6441.459
2006,NUTS,2010,CZ01,2,7817.978
2007,NUTS,2010,CZ01,2,9046.421
2008,NUTS,2010,CZ01,2,8352.812
2009,NUTS,2010,CZ01,2,7165.729
2010,NUTS,2010,CZ01,2,7177.074
2011,NUTS,2010,CZ01,2,7814.022
2012,NUTS,2010,CZ01,2,9159.092
2013,NUTS,2010,CZ01,2,9240.721
2014,NUTS,2010,CZ01,2,10385.941
2015,NUTS,2010,CZ01,2,11173.963
2016,NUTS,2010,CZ01,2,11448.003
2017,NUTS,2010,CZ01,2,15107.524
2018,NUTS,2010,CZ01,2,17438.025
2019,NUTS,2010,CZ01,2,18859.834
2020,NUTS,2010,CZ01,2,20994.987
2001,NUTS,2010,CZ02,2,6652.079
2002,NUTS,2010,CZ02,2,6922.61
2003,NUTS,2010,CZ02,2,6147.391
2004,NUTS,2010,CZ02,2,6193.428
2005,NUTS,2010,CZ02,2,3539.029
2006,NUTS,2010,CZ02,2,4325.804
2007,NUTS,2010,CZ02,2,5265.552
2008,NUTS,2010,CZ02,2,4551.194
2009,NUTS,2010,CZ02,2,4540.972
2010,NUTS,2010,CZ02,2,4948.507
2011,NUTS,2010,CZ02,2,5249.941
2012,NUTS,2010,CZ02,2,5602.352
2013,NUTS,2010,CZ02,2,8319.395
2014,NUTS,2010,CZ02,2,8302.709
2015,NUTS,2010,CZ02,2,8465.371
2016,NUTS,2010,CZ02,2,8659.837
2017,NUTS,2010,CZ02,2,11244.862
2018,NUTS,2010,CZ02,2,12915.319
2019,NUTS,2010,CZ02,2,13234.566
2020,NUTS,2010,CZ02,2,11171.476
2001,NUTS,2010,CZ03,2,768.657
2002,NUTS,2010,CZ03,2,847.639
2003,NUTS,2010,CZ03,2,1037.28
2004,NUTS,2010,CZ03,2,1228.244
2005,NUTS,2010,CZ03,2,1662.67
2006,NUTS,2010,CZ03,2,1821.125
2007,NUTS,2010,CZ03,2,1855.217
2008,NUTS,2010,CZ03,2,2259.034
2009,NUTS,2010,CZ03,2,2180.968
2010,NUTS,2010,CZ03,2,2816.21
2011,NUTS,2010,CZ03,2,3639.169
2012,NUTS,2010,CZ03,2,4141.007
2013,NUTS,2010,CZ03,2,4021.912
2014,NUTS,2010,CZ03,2,4326.677
2015,NUTS,2010,CZ03,2,4528.705
2016,NUTS,2010,CZ03,2,4377.411
2017,NUTS,2010,CZ03,2,4397.086
2018,NUTS,2010,CZ03,2,5336.937
2019,NUTS,2010,CZ03,2,6200.752
2020,NUTS,2010,CZ03,2,5657.287
2001,NUTS,2010,CZ04,2,423.77
2002,NUTS,2010,CZ04,2,480.107
2003,NUTS,2010,CZ04,2,619.016
2004,NUTS,2010,CZ04,2,526.512
2005,NUTS,2010,CZ04,2,601.271
2006,NUTS,2010,CZ04,2,560.45
2007,NUTS,2010,CZ04,2,627.051
2008,NUTS,2010,CZ04,2,724.458
2009,NUTS,2010,CZ04,2,620.532
2010,NUTS,2010,CZ04,2,668.828
2011,NUTS,2010,CZ04,2,807.967
2012,NUTS,2010,CZ04,2,1129.753
2013,NUTS,2010,CZ04,2,938.604
2014,NUTS,2010,CZ04,2,1052.922
2015,NUTS,2010,CZ04,2,1132.492
2016,NUTS,2010,CZ04,2,862.217
2017,NUTS,2010,CZ04,2,895.776
2018,NUTS,2010,CZ04,2,1020.438
2019,NUTS,2010,CZ04,2,1394.558
2020,NUTS,2010,CZ04,2,1321.159
2001,NUTS,2010,CZ05,2,2046.695
2002,NUTS,2010,CZ05,2,2054.992
2003,NUTS,2010,CZ05,2,2391.893
2004,NUTS,2010,CZ05,2,2694.044
2005,NUTS,2010,CZ05,2,2927.128
2006,NUTS,2010,CZ05,2,3564.312
2007,NUTS,2010,CZ05,2,3629.389
2008,NUTS,2010,CZ05,2,3930.31
2009,NUTS,2010,CZ05,2,3894.354
2010,NUTS,2010,CZ05,2,4162.664
2011,NUTS,2010,CZ05,2,4472.491
2012,NUTS,2010,CZ05,2,5562.448
2013,NUTS,2010,CZ05,2,5090.022
2014,NUTS,2010,CZ05,2,5803.311
2015,NUTS,2010,CZ05,2,5558.999
2016,NUTS,2010,CZ05,2,5669.008
2017,NUTS,2010,CZ05,2,6251.172
2018,NUTS,2010,CZ05,2,7010.369
2019,NUTS,2010,CZ05,2,7479.849
2020,NUTS,2010,CZ05,2,7386.881
2001,NUTS,2010,CZ06,2,1454.784
2002,NUTS,2010,CZ06,2,1639.565
2003,NUTS,2010,CZ06,2,1875.211
2004,NUTS,2010,CZ06,2,2486.979
2005,NUTS,2010,CZ06,2,2922.307
2006,NUTS,2010,CZ06,2,3123.482
2007,NUTS,2010,CZ06,2,3956.771
2008,NUTS,2010,CZ06,2,4732.977
2009,NUTS,2010,CZ06,2,5135.775
2010,NUTS,2010,CZ06,2,5396.931
2011,NUTS,2010,CZ06,2,6175.72
2012,NUTS,2010,CZ06,2,6928.413
2013,NUTS,2010,CZ06,2,8356.801
2014,NUTS,2010,CZ06,2,10405.771
2015,NUTS,2010,CZ06,2,10392.089
2016,NUTS,2010,CZ06,2,10353.902
2017,NUTS,2010,CZ06,2,10250.448
2018,NUTS,2010,CZ06,2,10611.725
2019,NUTS,2010,CZ06,2,12003.432
2020,NUTS,2010,CZ06,2,12894.63
2001,NUTS,2010,CZ07,2,1038.133
2002,NUTS,2010,CZ07,2,1560.18
2003,NUTS,2010,CZ07,2,1412.727
2004,NUTS,2010,CZ07,2,1532.176
2005,NUTS,2010,CZ07,2,2424.815
2006,NUTS,2010,CZ07,2,2466.902
2007,NUTS,2010,CZ07,2,2489.701
2008,NUTS,2010,CZ07,2,2240.373
2009,NUTS,2010,CZ07,2,2281.352
2010,NUTS,2010,CZ07,2,2494.046
2011,NUTS,2010,CZ07,2,2981.166
2012,NUTS,2010,CZ07,2,3110.592
2013,NUTS,2010,CZ07,2,3172.685
2014,NUTS,2010,CZ07,2,3554.35
2015,NUTS,2010,CZ07,2,3581.376
2016,NUTS,2010,CZ07,2,3783.458
2017,NUTS,2010,CZ07,2,5007.806
2018,NUTS,2010,CZ07,2,5536.975
2019,NUTS,2010,CZ07,2,6256.274
2020,NUTS,2010,CZ07,2,5731.44
2001,NUTS,2010,CZ08,2,1425.92
2002,NUTS,2010,CZ08,2,1067.782
2003,NUTS,2010,CZ08,2,1985.389
2004,NUTS,2010,CZ08,2,1761.673
2005,NUTS,2010,CZ08,2,1667.069
2006,NUTS,2010,CZ08,2,1695.128
2007,NUTS,2010,CZ08,2,1960.871
2008,NUTS,2010,CZ08,2,1937.238
2009,NUTS,2010,CZ08,2,2305.849
2010,NUTS,2010,CZ08,2,2349.013
2011,NUTS,2010,CZ08,2,3007.547
2012,NUTS,2010,CZ08,2,2594.336
2013,NUTS,2010,CZ08,2,2372.564
2014,NUTS,2010,CZ08,2,3148.828
2015,NUTS,2010,CZ08,2,3314.51
2016,NUTS,2010,CZ08,2,3826.427
2017,NUTS,2010,CZ08,2,3655.452
2018,NUTS,2010,CZ08,2,3783.82
2019,NUTS,2010,CZ08,2,3378.979
2020,NUTS,2010,CZ08,2,3954.687
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
1981,NUTS,2010,DE,0,13393.85
1982,NUTS,2010,DE,0,14633.17
1983,NUTS,2010,DE,0,15200.7
1984,NUTS,2010,DE,0,16179.83
1985,NUTS,2010,DE,0,18335.6
1986,NUTS,2010,DE,0,19659.17
1987,NUTS,2010,DE,0,20972.8
1988,NUTS,2010,DE,0,22190.07
1989,NUTS,2010,DE,0,23537.6
1990,NUTS,2010,DE,0,24542.01
1991,NUTS,2010,DE,0,26245.5
1992,NUTS,2010,DE,0,26579.0
1993,NUTS,2010,DE,0,25933.0
1994,NUTS,2010,DE,0,25910.0
1995,NUTS,2010,DE,0,26816.6
1996,NUTS,2010,DE,0,27211.0
1997,NUTS,2010,DE,0,28909.8
1998,NUTS,2010,DE,0,30334.44
1999,NUTS,2010,DE,0,33622.55
2000,NUTS,2010,DE,0,35600.0
2001,NUTS,2010,DE,0,36331.9
2002,NUTS,2010,DE,0,36950.0
2003,NUTS,2010,DE,0,38029.0
2004,NUTS,2010,DE,0,38363.0
2005,NUTS,2010,DE,0,38651.038
2006,NUTS,2010,DE,0,41148.0
2007,NUTS,2010,DE,0,43034.0
2008,NUTS,2010,DE,0,46073.0
2009,NUTS,2010,DE,0,45275.0
2010,NUTS,2010,DE,0,46929.0
2011,NUTS,2010,DE,0,51077.2
2012,NUTS,2010,DE,0,53790.1
2013,NUTS,2010,DE,0,53566.2
2014,NUTS,2010,DE,0,56996.5
2015,NUTS,2010,DE,0,60952.0
2016,NUTS,2010,DE,0,62826.0
2017,NUTS,2010,DE,0,68787.3
2018,NUTS,2010,DE,0,72101.3
2019,NUTS,2010,DE,0,75830.4
2020,NUTS,2010,DE,0,71032.0
1985,NUTS,2010,DE1,1,4104.2
1987,NUTS,2010,DE1,1,4804.2
1989,NUTS,2010,DE1,1,5502.3
1991,NUTS,2010,DE1,1,6100.22
1993,NUTS,2010,DE1,1,6908.58
1995,NUTS,2010,DE1,1,7032.82
1997,NUTS,2010,DE1,1,7733.8
1999,NUTS,2010,DE1,1,8663.0
2003,NUTS,2010,DE1,1,9750.234
2005,NUTS,2010,DE1,1,10966.0
2007,NUTS,2010,DE1,1,12759.0
2009,NUTS,2010,DE1,1,12995.1
2011,NUTS,2010,DE1,1,15698.3
2013,NUTS,2010,DE1,1,16268.3
2015,NUTS,2010,DE1,1,18511.2
2017,NUTS,2010,DE1,1,23330.2
2019,NUTS,2010,DE1,1,25272.1
1995,NUTS,2010,DE11,2,4115.39
1997,NUTS,2010,DE11,2,4518.49
1999,NUTS,2010,DE11,2,5104.0
2003,NUTS,2010,DE11,2,5431.665
2005,NUTS,2010,DE11,2,6286.0
2007,NUTS,2010,DE11,2,7849.0
2009,NUTS,2010,DE11,2,7864.5
2011,NUTS,2010,DE11,2,9548.6
2013,NUTS,2010,DE11,2,9763.9
2015,NUTS,2010,DE11,2,11287.1
2017,NUTS,2010,DE11,2,14938.6
2019,NUTS,2010,DE11,2,15459.5
1995,NUTS,2010,DE12,2,1067.58
1997,NUTS,2010,DE12,2,1309.57
1999,NUTS,2010,DE12,2,1416.0
2003,NUTS,2010,DE12,2,1949.092
2005,NUTS,2010,DE12,2,2012.0
2007,NUTS,2010,DE12,2,2126.0
2009,NUTS,2010,DE12,2,2223.0
2011,NUTS,2010,DE12,2,2577.9
2013,NUTS,2010,DE12,2,2795.2
2015,NUTS,2010,DE12,2,3306.8
2017,NUTS,2010,DE12,2,3945.8
2019,NUTS,2010,DE12,2,4656.4
1995,NUTS,2010,DE13,2,567.53
1997,NUTS,2010,DE13,2,586.5
1999,NUTS,2010,DE13,2,631.0
2003,NUTS,2010,DE13,2,799.961
2005,NUTS,2010,DE13,2,1008.0
2007,NUTS,2010,DE13,2,1105.0
2009,NUTS,2010,DE13,2,1045.6
2011,NUTS,2010,DE13,2,1245.1
2013,NUTS,2010,DE13,2,1222.2
2015,NUTS,2010,DE13,2,1321.8
2017,NUTS,2010,DE13,2,1466.0
2019,NUTS,2010,DE13,2,1637.3
1995,NUTS,2010,DE14,2,1282.32
1997,NUTS,2010,DE14,2,1319.24
1999,NUTS,2010,DE14,2,1511.0
2003,NUTS,2010,DE14,2,1569.516
2005,NUTS,2010,DE14,2,1660.0
2007,NUTS,2010,DE14,2,1678.0
2009,NUTS,2010,DE14,2,1862.1
2011,NUTS,2010,DE14,2,2326.7
2013,NUTS,2010,DE14,2,2486.9
2015,NUTS,2010,DE14,2,2595.4
2017,NUTS,2010,DE14,2,2979.9
2019,NUTS,2010,DE14,2,3518.9
1985,NUTS,2010,DE2,1,4434.9
1987,NUTS,2010,DE2,1,5399.5
1989,NUTS,2010,DE2,1,6281.9
1991,NUTS,2010,DE2,1,6926.47
1993,NUTS,2010,DE2,1,6154.42
1995,NUTS,2010,DE2,1,6360.47
1997,NUTS,2010,DE2,1,6517.23
1999,NUTS,2010,DE2,1,7566.0
2003,NUTS,2010,DE2,1,9090.194
2005,NUTS,2010,DE2,1,9201.0
2007,NUTS,2010,DE2,1,9588.0
2009,NUTS,2010,DE2,1,10056.1
2011,NUTS,2010,DE2,1,11008.6
2013,NUTS,2010,DE2,1,12141.7
2015,NUTS,2010,DE2,1,13359.5
2017,NUTS,2010,DE2,1,14178.3
2019,NUTS,2010,DE2,1,16600.8
1995,NUTS,2010,DE21,2,4579.13
1997,NUTS,2010,DE21,2,4587.87
1999,NUTS,2010,DE21,2,5155.0
2003,NUTS,2010,DE21,2,5873.374
2005,NUTS,2010,DE21,2,6142.0
2007,NUTS,2010,DE21,2,6139.0
2009,NUTS,2010,DE21,2,6238.3
2011,NUTS,2010,DE21,2,6604.8
2013,NUTS,2010,DE21,2,7429.7
2015,NUTS,2010,DE21,2,8080.5
2017,NUTS,2010,DE21,2,7925.6
2019,NUTS,2010,DE21,2,9416.1
1995,NUTS,2010,DE22,2,75.67
1997,NUTS,2010,DE22,2,80.43
1999,NUTS,2010,DE22,2,98.0
2003,NUTS,2010,DE22,2,126.71
2005,NUTS,2010,DE22,2,100.0
2007,NUTS,2010,DE22,2,381.0
2009,NUTS,2010,DE22,2,343.4
2011,NUTS,2010,DE22,2,333.3
2013,NUTS,2010,DE22,2,428.2
2015,NUTS,2010,DE22,2,498.4
2017,NUTS,2010,DE22,2,562.2
2019,NUTS,2010,DE22,2,713.5
1995,NUTS,2010,DE23,2,172.31
1997,NUTS,2010,DE23,2,169.9
1999,NUTS,2010,DE23,2,359.0
2003,NUTS,2010,DE23,2,565.551
2005,NUTS,2010,DE23,2,536.0
2007,NUTS,2010,DE23,2,547.0
2009,NUTS,2010,DE23,2,653.3
2011,NUTS,2010,DE23,2,738.7
2013,NUTS,2010,DE23,2,569.3
2015,NUTS,2010,DE23,2,653.5
2017,NUTS,2010,DE23,2,898.4
2019,NUTS,2010,DE23,2,1051.3
1995,NUTS,2010,DE24,2,151.85
1997,NUTS,2010,DE24,2,178.39
1999,NUTS,2010,DE24,2,212.0
2003,NUTS,2010,DE24,2,277.99
2005,NUTS,2010,DE24,2,241.0
2007,NUTS,2010,DE24,2,277.0
2009,NUTS,2010,DE24,2,350.0
2011,NUTS,2010,DE24,2,408.5
2013,NUTS,2010,DE24,2,437.8
2015,NUTS,2010,DE24,2,499.2
2017,NUTS,2010,DE24,2,605.0
2019,NUTS,2010,DE24,2,815.3
1995,NUTS,2010,DE25,2,709.16
1997,NUTS,2010,DE25,2,816.18
1999,NUTS,2010,DE25,2,985.0
2003,NUTS,2010,DE25,2,1176.044
2005,NUTS,2010,DE25,2,1154.0
2007,NUTS,2010,DE25,2,1090.0
2009,NUTS,2010,DE25,2,1417.8
2011,NUTS,2010,DE25,2,1567.3
2013,NUTS,2010,DE25,2,1810.9
2015,NUTS,2010,DE25,2,1959.6
2017,NUTS,2010,DE25,2,2016.7
2019,NUTS,2010,DE25,2,2303.9
1995,NUTS,2010,DE26,2,291.44
1997,NUTS,2010,DE26,2,308.1
1999,NUTS,2010,DE26,2,355.0
2003,NUTS,2010,DE26,2,492.249
2005,NUTS,2010,DE26,2,565.0
2007,NUTS,2010,DE26,2,581.0
2009,NUTS,2010,DE26,2,544.6
2011,NUTS,2010,DE26,2,705.4
2013,NUTS,2010,DE26,2,772.6
2015,NUTS,2010,DE26,2,714.2
2017,NUTS,2010,DE26,2,1145.2
2019,NUTS,2010,DE26,2,1204.6
1995,NUTS,2010,DE27,2,380.91
1997,NUTS,2010,DE27,2,376.36
1999,NUTS,2010,DE27,2,403.0
2003,NUTS,2010,DE27,2,578.277
2005,NUTS,2010,DE27,2,463.0
2007,NUTS,2010,DE27,2,574.0
2009,NUTS,2010,DE27,2,508.7
2011,NUTS,2010,DE27,2,649.9
2013,NUTS,2010,DE27,2,693.2
2015,NUTS,2010,DE27,2,954.1
2017,NUTS,2010,DE27,2,1025.1
2019,NUTS,2010,DE27,2,1096.1
1985,NUTS,2010,DE3,1,428.7
1987,NUTS,2010,DE3,1,582.8
1989,NUTS,2010,DE3,1,734.0
1991,NUTS,2010,DE3,1,825.74
1993,NUTS,2010,DE3,1,1023.61
1995,NUTS,2010,DE3,1,987.82
1997,NUTS,2010,DE3,1,1193.3
1999,NUTS,2010,DE3,1,1410.0
2003,NUTS,2010,DE3,1,1575.263
2005,NUTS,2010,DE3,1,1473.0
2007,NUTS,2010,DE3,1,1184.0
2009,NUTS,2010,DE3,1,1365.3
2011,NUTS,2010,DE3,1,1401.7
2013,NUTS,2010,DE3,1,1681.7
2015,NUTS,2010,DE3,1,1818.6
2017,NUTS,2010,DE3,1,1908.0
2019,NUTS,2010,DE3,1,2083.6
1985,NUTS,2010,DE30,2,428.7
1987,NUTS,2010,DE30,2,582.8
1989,NUTS,2010,DE30,2,734.0
1991,NUTS,2010,DE30,2,825.74
1993,NUTS,2010,DE30,2,1023.61
1995,NUTS,2010,DE30,2,987.82
1997,NUTS,2010,DE30,2,1193.3
1999,NUTS,2010,DE30,2,1410.0
2003,NUTS,2010,DE30,2,1575.263
2005,NUTS,2010,DE30,2,1473.0
2007,NUTS,2010,DE30,2,1184.0
2009,NUTS,2010,DE30,2,1365.3
2011,NUTS,2010,DE30,2,1401.7
2013,NUTS,2010,DE30,2,1681.7
2015,NUTS,2010,DE30,2,1818.6
2017,NUTS,2010,DE30,2,1908.0
2019,NUTS,2010,DE30,2,2083.6
1991,NUTS,2010,DE4,1,102.26
1993,NUTS,2010,DE4,1,156.97
1995,NUTS,2010,DE4,1,181.51
1997,NUTS,2010,DE4,1,234.73
1999,NUTS,2010,DE4,1,235.0
2003,NUTS,2010,DE4,1,157.633
2005,NUTS,2010,DE4,1,140.0
2007,NUTS,2010,DE4,1,172.0
2009,NUTS,2010,DE4,1,186.0
2011,NUTS,2010,DE4,1,307.8
2013,NUTS,2010,DE4,1,269.8
2015,NUTS,2010,DE4,1,397.5
2017,NUTS,2010,DE4,1,405.0
2019,NUTS,2010,DE4,1,485.8
1991,NUTS,2010,DE40,2,102.26
1993,NUTS,2010,DE40,2,156.97
1995,NUTS,2010,DE40,2,181.51
1997,NUTS,2010,DE40,2,234.73
1999,NUTS,2010,DE40,2,235.0
2003,NUTS,2010,DE40,2,157.632
2005,NUTS,2010,DE40,2,140.0
2007,NUTS,2010,DE40,2,172.0
2009,NUTS,2010,DE40,2,186.0
2011,NUTS,2010,DE40,2,307.8
2013,NUTS,2010,DE40,2,269.8
2015,NUTS,2010,DE40,2,397.5
2017,NUTS,2010,DE40,2,405.0
2019,NUTS,2010,DE40,2,485.8
1985,NUTS,2010,DE5,1,396.1
1987,NUTS,2010,DE5,1,245.3
1989,NUTS,2010,DE5,1,351.2
1991,NUTS,2010,DE5,1,394.72
1993,NUTS,2010,DE5,1,321.6
1995,NUTS,2010,DE5,1,378.36
1997,NUTS,2010,DE5,1,209.78
1999,NUTS,2010,DE5,1,226.0
2003,NUTS,2010,DE5,1,329.733
2005,NUTS,2010,DE5,1,225.0
2007,NUTS,2010,DE5,1,233.0
2009,NUTS,2010,DE5,1,243.4
2011,NUTS,2010,DE5,1,268.8
2013,NUTS,2010,DE5,1,295.7
2015,NUTS,2010,DE5,1,317.8
2017,NUTS,2010,DE5,1,290.7
2019,NUTS,2010,DE5,1,330.9
1985,NUTS,2010,DE50,2,396.1
1987,NUTS,2010,DE50,2,245.3
1989,NUTS,2010,DE50,2,351.2
1991,NUTS,2010,DE50,2,394.72
1993,NUTS,2010,DE50,2,321.6
1995,NUTS,2010,DE50,2,378.36
1997,NUTS,2010,DE50,2,209.78
1999,NUTS,2010,DE50,2,226.0
2003,NUTS,2010,DE50,2,329.733
2005,NUTS,2010,DE50,2,225.0
2007,NUTS,2010,DE50,2,233.0
2009,NUTS,2010,DE50,2,243.4
2011,NUTS,2010,DE50,2,268.8
2013,NUTS,2010,DE50,2,295.7
2015,NUTS,2010,DE50,2,317.8
2017,NUTS,2010,DE50,2,290.7
2019,NUTS,2010,DE50,2,330.9
1985,NUTS,2010,DE6,1,571.9
1987,NUTS,2010,DE6,1,721.9
1989,NUTS,2010,DE6,1,432.2
1991,NUTS,2010,DE6,1,449.43
1993,NUTS,2010,DE6,1,547.59
1995,NUTS,2010,DE6,1,726.03
1997,NUTS,2010,DE6,1,791.94
1999,NUTS,2010,DE6,1,756.0
2003,NUTS,2010,DE6,1,863.986
2005,NUTS,2010,DE6,1,934.0
2007,NUTS,2010,DE6,1,992.0
2009,NUTS,2010,DE6,1,1074.6
2011,NUTS,2010,DE6,1,1180.8
2013,NUTS,2010,DE6,1,1323.8
2015,NUTS,2010,DE6,1,1364.7
2017,NUTS,2010,DE6,1,1438.4
2019,NUTS,2010,DE6,1,1511.9
1985,NUTS,2010,DE60,2,571.9
1987,NUTS,2010,DE60,2,721.9
1989,NUTS,2010,DE60,2,432.2
1991,NUTS,2010,DE60,2,449.43
1993,NUTS,2010,DE60,2,547.59
1995,NUTS,2010,DE60,2,726.03
1997,NUTS,2010,DE60,2,791.94
1999,NUTS,2010,DE60,2,756.0
2003,NUTS,2010,DE60,2,863.986
2005,NUTS,2010,DE60,2,934.0
2007,NUTS,2010,DE60,2,992.0
2009,NUTS,2010,DE60,2,1074.6
2011,NUTS,2010,DE60,2,1180.8
2013,NUTS,2010,DE60,2,1332.8
2015,NUTS,2010,DE60,2,1364.7
2017,NUTS,2010,DE60,2,1438.4
2019,NUTS,2010,DE60,2,1511.9
1985,NUTS,2010,DE7,1,2149.5
1987,NUTS,2010,DE7,1,2311.9
1989,NUTS,2010,DE7,1,2558.2
1991,NUTS,2010,DE7,1,2763.53
1993,NUTS,2010,DE7,1,2763.02
1995,NUTS,2010,DE7,1,2827.96
1997,NUTS,2010,DE7,1,2972.45
1999,NUTS,2010,DE7,1,3700.0
2003,NUTS,2010,DE7,1,4173.611
2005,NUTS,2010,DE7,1,4236.0
2007,NUTS,2010,DE7,1,4609.0
