year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_gov
2010,NUTS,2010,CZ01,2,464.334
2011,NUTS,2010,CZ01,2,506.534
2012,NUTS,2010,CZ01,2,521.384
2013,NUTS,2010,CZ01,2,551.131
2014,NUTS,2010,CZ01,2,619.867
2015,NUTS,2010,CZ01,2,702.112
2016,NUTS,2010,CZ01,2,470.623
2017,NUTS,2010,CZ01,2,471.178
2018,NUTS,2010,CZ01,2,493.066
2019,NUTS,2010,CZ01,2,520.745
2020,NUTS,2010,CZ01,2,556.525
2001,NUTS,2010,CZ02,2,34.138
2002,NUTS,2010,CZ02,2,40.827
2003,NUTS,2010,CZ02,2,47.301
2004,NUTS,2010,CZ02,2,58.68
2005,NUTS,2010,CZ02,2,62.97
2006,NUTS,2010,CZ02,2,59.713
2007,NUTS,2010,CZ02,2,53.074
2008,NUTS,2010,CZ02,2,56.102
2009,NUTS,2010,CZ02,2,58.772
2010,NUTS,2010,CZ02,2,54.709
2011,NUTS,2010,CZ02,2,55.268
2012,NUTS,2010,CZ02,2,49.811
2013,NUTS,2010,CZ02,2,50.084
2014,NUTS,2010,CZ02,2,55.474
2015,NUTS,2010,CZ02,2,60.943
2016,NUTS,2010,CZ02,2,112.662
2017,NUTS,2010,CZ02,2,138.274
2018,NUTS,2010,CZ02,2,148.131
2019,NUTS,2010,CZ02,2,141.239
2020,NUTS,2010,CZ02,2,134.994
2001,NUTS,2010,CZ03,2,16.861
2002,NUTS,2010,CZ03,2,16.581
2003,NUTS,2010,CZ03,2,19.076
2004,NUTS,2010,CZ03,2,19.863
2005,NUTS,2010,CZ03,2,25.941
2006,NUTS,2010,CZ03,2,28.734
2007,NUTS,2010,CZ03,2,30.263
2008,NUTS,2010,CZ03,2,32.827
2009,NUTS,2010,CZ03,2,34.051
2010,NUTS,2010,CZ03,2,36.505
2011,NUTS,2010,CZ03,2,27.832
2012,NUTS,2010,CZ03,2,26.091
2013,NUTS,2010,CZ03,2,25.737
2014,NUTS,2010,CZ03,2,25.312
2015,NUTS,2010,CZ03,2,29.537
2016,NUTS,2010,CZ03,2,26.582
2017,NUTS,2010,CZ03,2,33.559
2018,NUTS,2010,CZ03,2,34.606
2019,NUTS,2010,CZ03,2,36.279
2020,NUTS,2010,CZ03,2,32.675
2001,NUTS,2010,CZ04,2,6.053
2002,NUTS,2010,CZ04,2,0.75
2003,NUTS,2010,CZ04,2,1.886
2004,NUTS,2010,CZ04,2,1.866
2005,NUTS,2010,CZ04,2,0.809
2006,NUTS,2010,CZ04,2,1.178
2007,NUTS,2010,CZ04,2,1.383
2008,NUTS,2010,CZ04,2,1.741
2009,NUTS,2010,CZ04,2,1.814
2010,NUTS,2010,CZ04,2,0.742
2011,NUTS,2010,CZ04,2,0.904
2012,NUTS,2010,CZ04,2,1.092
2013,NUTS,2010,CZ04,2,1.497
2014,NUTS,2010,CZ04,2,1.385
2015,NUTS,2010,CZ04,2,1.394
2016,NUTS,2010,CZ04,2,1.252
2017,NUTS,2010,CZ04,2,1.796
2018,NUTS,2010,CZ04,2,1.968
2019,NUTS,2010,CZ04,2,1.924
2020,NUTS,2010,CZ04,2,1.936
2001,NUTS,2010,CZ05,2,4.841
2002,NUTS,2010,CZ05,2,3.201
2003,NUTS,2010,CZ05,2,4.73
2004,NUTS,2010,CZ05,2,15.792
2005,NUTS,2010,CZ05,2,3.343
2006,NUTS,2010,CZ05,2,3.879
2007,NUTS,2010,CZ05,2,3.606
2008,NUTS,2010,CZ05,2,2.586
2009,NUTS,2010,CZ05,2,3.519
2010,NUTS,2010,CZ05,2,3.879
2011,NUTS,2010,CZ05,2,6.341
2012,NUTS,2010,CZ05,2,11.554
2013,NUTS,2010,CZ05,2,6.789
2014,NUTS,2010,CZ05,2,6.783
2015,NUTS,2010,CZ05,2,7.322
2016,NUTS,2010,CZ05,2,6.913
2017,NUTS,2010,CZ05,2,6.328
2018,NUTS,2010,CZ05,2,6.676
2019,NUTS,2010,CZ05,2,8.74
2020,NUTS,2010,CZ05,2,7.801
2001,NUTS,2010,CZ06,2,64.415
2002,NUTS,2010,CZ06,2,56.68
2003,NUTS,2010,CZ06,2,57.386
2004,NUTS,2010,CZ06,2,53.639
2005,NUTS,2010,CZ06,2,52.222
2006,NUTS,2010,CZ06,2,57.049
2007,NUTS,2010,CZ06,2,54.263
2008,NUTS,2010,CZ06,2,54.816
2009,NUTS,2010,CZ06,2,63.269
2010,NUTS,2010,CZ06,2,62.277
2011,NUTS,2010,CZ06,2,71.964
2012,NUTS,2010,CZ06,2,97.956
2013,NUTS,2010,CZ06,2,111.333
2014,NUTS,2010,CZ06,2,85.901
2015,NUTS,2010,CZ06,2,80.169
2016,NUTS,2010,CZ06,2,81.892
2017,NUTS,2010,CZ06,2,86.421
2018,NUTS,2010,CZ06,2,91.201
2019,NUTS,2010,CZ06,2,99.194
2020,NUTS,2010,CZ06,2,94.417
2001,NUTS,2010,CZ07,2,8.415
2002,NUTS,2010,CZ07,2,16.49
2003,NUTS,2010,CZ07,2,7.412
2004,NUTS,2010,CZ07,2,0.651
2005,NUTS,2010,CZ07,2,1.791
2006,NUTS,2010,CZ07,2,2.106
2007,NUTS,2010,CZ07,2,2.889
2008,NUTS,2010,CZ07,2,3.275
2009,NUTS,2010,CZ07,2,4.131
2010,NUTS,2010,CZ07,2,1.588
2011,NUTS,2010,CZ07,2,1.541
2012,NUTS,2010,CZ07,2,1.394
2013,NUTS,2010,CZ07,2,5.583
2014,NUTS,2010,CZ07,2,1.5
2015,NUTS,2010,CZ07,2,1.511
2016,NUTS,2010,CZ07,2,2.312
2017,NUTS,2010,CZ07,2,4.262
2018,NUTS,2010,CZ07,2,4.668
2019,NUTS,2010,CZ07,2,4.416
2020,NUTS,2010,CZ07,2,4.687
2001,NUTS,2010,CZ08,2,3.49
2002,NUTS,2010,CZ08,2,2.973
2003,NUTS,2010,CZ08,2,3.794
2004,NUTS,2010,CZ08,2,3.667
2005,NUTS,2010,CZ08,2,4.35
2006,NUTS,2010,CZ08,2,4.224
2007,NUTS,2010,CZ08,2,4.342
2008,NUTS,2010,CZ08,2,6.013
2009,NUTS,2010,CZ08,2,5.426
2010,NUTS,2010,CZ08,2,4.653
2011,NUTS,2010,CZ08,2,8.217
2012,NUTS,2010,CZ08,2,6.679
2013,NUTS,2010,CZ08,2,4.586
2014,NUTS,2010,CZ08,2,4.476
2015,NUTS,2010,CZ08,2,5.368
2016,NUTS,2010,CZ08,2,4.161
2017,NUTS,2010,CZ08,2,4.967
2018,NUTS,2010,CZ08,2,4.684
2019,NUTS,2010,CZ08,2,4.701
2020,NUTS,2010,CZ08,2,4.329
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
1991,NUTS,2010,DE,0,6245.926
1992,NUTS,2010,DE,0,5977.891
1993,NUTS,2010,DE,0,6146.399
1994,NUTS,2010,DE,0,6082.009
1995,NUTS,2010,DE,0,6299.145
1996,NUTS,2010,DE,0,6300.734
1997,NUTS,2010,DE,0,6250.883
1998,NUTS,2010,DE,0,6479.847
1999,NUTS,2010,DE,0,6541.224
2000,NUTS,2010,DE,0,6812.651
2001,NUTS,2010,DE,0,6991.959
2002,NUTS,2010,DE,0,7077.904
2003,NUTS,2010,DE,0,6960.81
2004,NUTS,2010,DE,0,7079.078
2005,NUTS,2010,DE,0,7381.216
2006,NUTS,2010,DE,0,7622.282
2007,NUTS,2010,DE,0,7842.376
2008,NUTS,2010,DE,0,8505.35
2009,NUTS,2010,DE,0,8874.573
2010,NUTS,2010,DE,0,9192.386
2011,NUTS,2010,DE,0,9640.18
2012,NUTS,2010,DE,0,9815.06
2013,NUTS,2010,DE,0,10068.781
2014,NUTS,2010,DE,0,10265.044
2015,NUTS,2010,DE,0,10213.761
2016,NUTS,2010,DE,0,10269.84
2017,NUTS,2010,DE,0,10724.642
2018,NUTS,2010,DE,0,11050.513
2019,NUTS,2010,DE,0,11480.813
2020,NUTS,2010,DE,0,11726.681
1991,NUTS,2010,DE1,1,1196.111
1993,NUTS,2010,DE1,1,1208.942
1994,NUTS,2010,DE1,1,1220.324
1995,NUTS,2010,DE1,1,1182.735
1996,NUTS,2010,DE1,1,1163.904
1997,NUTS,2010,DE1,1,1177.891
1998,NUTS,2010,DE1,1,1185.188
1999,NUTS,2010,DE1,1,1165.899
2000,NUTS,2010,DE1,1,1220.209
2003,NUTS,2010,DE1,1,1159.391
2004,NUTS,2010,DE1,1,1225.603
2005,NUTS,2010,DE1,1,1266.645
2006,NUTS,2010,DE1,1,1282.374
2007,NUTS,2010,DE1,1,1280.112
2008,NUTS,2010,DE1,1,1386.281
2009,NUTS,2010,DE1,1,1347.304
2010,NUTS,2010,DE1,1,1391.151
2011,NUTS,2010,DE1,1,1434.83
2012,NUTS,2010,DE1,1,1368.841
2013,NUTS,2010,DE1,1,1484.063
2014,NUTS,2010,DE1,1,1602.124
2015,NUTS,2010,DE1,1,1549.403
2016,NUTS,2010,DE1,1,1535.826
2017,NUTS,2010,DE1,1,1605.852
2018,NUTS,2010,DE1,1,1596.421
2019,NUTS,2010,DE1,1,1679.576
1995,NUTS,2010,DE11,2,264.197
1996,NUTS,2010,DE11,2,270.79
1997,NUTS,2010,DE11,2,280.727
1998,NUTS,2010,DE11,2,292.504
1999,NUTS,2010,DE11,2,268.295
2000,NUTS,2010,DE11,2,282.502
2003,NUTS,2010,DE11,2,255.331
2004,NUTS,2010,DE11,2,253.765
2005,NUTS,2010,DE11,2,285.419
2006,NUTS,2010,DE11,2,252.423
2007,NUTS,2010,DE11,2,274.859
2008,NUTS,2010,DE11,2,290.249
2009,NUTS,2010,DE11,2,317.143
2010,NUTS,2010,DE11,2,342.757
2011,NUTS,2010,DE11,2,346.998
2012,NUTS,2010,DE11,2,337.199
2013,NUTS,2010,DE11,2,375.376
2014,NUTS,2010,DE11,2,329.857
2015,NUTS,2010,DE11,2,384.693
2016,NUTS,2010,DE11,2,374.498
2017,NUTS,2010,DE11,2,364.124
2018,NUTS,2010,DE11,2,362.554
2019,NUTS,2010,DE11,2,359.002
1995,NUTS,2010,DE12,2,752.51
1996,NUTS,2010,DE12,2,734.215
1997,NUTS,2010,DE12,2,724.216
1998,NUTS,2010,DE12,2,711.014
1999,NUTS,2010,DE12,2,714.138
2000,NUTS,2010,DE12,2,728.557
2003,NUTS,2010,DE12,2,708.569
2004,NUTS,2010,DE12,2,748.888
2005,NUTS,2010,DE12,2,752.768
2006,NUTS,2010,DE12,2,788.93
2007,NUTS,2010,DE12,2,753.766
2008,NUTS,2010,DE12,2,804.053
2009,NUTS,2010,DE12,2,720.712
2010,NUTS,2010,DE12,2,727.3
2011,NUTS,2010,DE12,2,761.321
2012,NUTS,2010,DE12,2,722.836
2013,NUTS,2010,DE12,2,778.85
2014,NUTS,2010,DE12,2,808.937
2015,NUTS,2010,DE12,2,834.455
2016,NUTS,2010,DE12,2,829.717
2017,NUTS,2010,DE12,2,885.145
2018,NUTS,2010,DE12,2,857.504
2019,NUTS,2010,DE12,2,923.336
1995,NUTS,2010,DE13,2,113.601
1996,NUTS,2010,DE13,2,104.737
1997,NUTS,2010,DE13,2,111.159
1998,NUTS,2010,DE13,2,123.482
1999,NUTS,2010,DE13,2,125.27
2000,NUTS,2010,DE13,2,143.729
2003,NUTS,2010,DE13,2,142.048
2004,NUTS,2010,DE13,2,153.614
2005,NUTS,2010,DE13,2,155.564
2006,NUTS,2010,DE13,2,164.892
2007,NUTS,2010,DE13,2,176.845
2008,NUTS,2010,DE13,2,210.186
2009,NUTS,2010,DE13,2,221.111
2010,NUTS,2010,DE13,2,222.214
2011,NUTS,2010,DE13,2,229.295
2012,NUTS,2010,DE13,2,226.43
2013,NUTS,2010,DE13,2,235.501
2014,NUTS,2010,DE13,2,284.071
2015,NUTS,2010,DE13,2,227.527
2016,NUTS,2010,DE13,2,224.48
2017,NUTS,2010,DE13,2,244.72
2018,NUTS,2010,DE13,2,260.981
2019,NUTS,2010,DE13,2,281.086
1995,NUTS,2010,DE14,2,52.94
1996,NUTS,2010,DE14,2,54.162
1997,NUTS,2010,DE14,2,61.778
1998,NUTS,2010,DE14,2,58.198
1999,NUTS,2010,DE14,2,58.196
2000,NUTS,2010,DE14,2,64.43
2003,NUTS,2010,DE14,2,53.443
2004,NUTS,2010,DE14,2,69.346
2005,NUTS,2010,DE14,2,72.898
2006,NUTS,2010,DE14,2,76.073
2007,NUTS,2010,DE14,2,74.642
2008,NUTS,2010,DE14,2,81.8
2009,NUTS,2010,DE14,2,88.337
2010,NUTS,2010,DE14,2,98.881
2011,NUTS,2010,DE14,2,97.215
2012,NUTS,2010,DE14,2,82.377
2013,NUTS,2010,DE14,2,94.336
2014,NUTS,2010,DE14,2,179.259
2015,NUTS,2010,DE14,2,102.728
2016,NUTS,2010,DE14,2,107.131
2017,NUTS,2010,DE14,2,111.864
2018,NUTS,2010,DE14,2,115.382
2019,NUTS,2010,DE14,2,116.152
1991,NUTS,2010,DE2,1,691.012
1993,NUTS,2010,DE2,1,726.106
1994,NUTS,2010,DE2,1,729.679
1995,NUTS,2010,DE2,1,762.794
1996,NUTS,2010,DE2,1,774.067
1997,NUTS,2010,DE2,1,777.434
1998,NUTS,2010,DE2,1,808.673
1999,NUTS,2010,DE2,1,796.993
2000,NUTS,2010,DE2,1,814.794
2003,NUTS,2010,DE2,1,866.383
2004,NUTS,2010,DE2,1,896.981
2005,NUTS,2010,DE2,1,949.709
2006,NUTS,2010,DE2,1,970.205
2007,NUTS,2010,DE2,1,1014.452
2008,NUTS,2010,DE2,1,1137.892
2009,NUTS,2010,DE2,1,1084.876
2010,NUTS,2010,DE2,1,1153.739
2011,NUTS,2010,DE2,1,1206.702
2012,NUTS,2010,DE2,1,1389.888
2013,NUTS,2010,DE2,1,1370.021
2014,NUTS,2010,DE2,1,1322.944
2015,NUTS,2010,DE2,1,1402.831
2016,NUTS,2010,DE2,1,1444.296
2017,NUTS,2010,DE2,1,1502.853
2018,NUTS,2010,DE2,1,1566.244
2019,NUTS,2010,DE2,1,1625.176
1995,NUTS,2010,DE21,2,667.701
1996,NUTS,2010,DE21,2,672.389
1997,NUTS,2010,DE21,2,674.088
1998,NUTS,2010,DE21,2,706.451
1999,NUTS,2010,DE21,2,695.396
2000,NUTS,2010,DE21,2,689.899
2003,NUTS,2010,DE21,2,730.702
2004,NUTS,2010,DE21,2,752.967
2005,NUTS,2010,DE21,2,765.904
2006,NUTS,2010,DE21,2,745.586
2007,NUTS,2010,DE21,2,789.295
2008,NUTS,2010,DE21,2,898.85
2009,NUTS,2010,DE21,2,843.376
2010,NUTS,2010,DE21,2,920.99
2011,NUTS,2010,DE21,2,927.08
2012,NUTS,2010,DE21,2,1101.705
2013,NUTS,2010,DE21,2,1060.364
2014,NUTS,2010,DE21,2,1020.897
2015,NUTS,2010,DE21,2,1040.232
2016,NUTS,2010,DE21,2,1114.612
2017,NUTS,2010,DE21,2,1143.053
2018,NUTS,2010,DE21,2,1201.024
2019,NUTS,2010,DE21,2,1241.42
2014,NUTS,2010,DE22,2,1.367
2015,NUTS,2010,DE22,2,5.866
2016,NUTS,2010,DE22,2,6.747
2017,NUTS,2010,DE22,2,4.907
2018,NUTS,2010,DE22,2,5.972
2019,NUTS,2010,DE22,2,6.939
2014,NUTS,2010,DE23,2,16.228
2015,NUTS,2010,DE23,2,18.377
2016,NUTS,2010,DE23,2,18.079
2017,NUTS,2010,DE23,2,20.879
2018,NUTS,2010,DE23,2,22.822
2019,NUTS,2010,DE23,2,26.222
1995,NUTS,2010,DE24,2,10.284
1996,NUTS,2010,DE24,2,11.242
1997,NUTS,2010,DE24,2,12.976
1998,NUTS,2010,DE24,2,14.678
1999,NUTS,2010,DE24,2,9.864
2000,NUTS,2010,DE24,2,7.93
2003,NUTS,2010,DE24,2,13.471
2004,NUTS,2010,DE24,2,15.365
2005,NUTS,2010,DE24,2,8.632
2006,NUTS,2010,DE24,2,2.243
2007,NUTS,2010,DE24,2,11.284
2008,NUTS,2010,DE24,2,11.93
2009,NUTS,2010,DE24,2,12.453
2010,NUTS,2010,DE24,2,12.811
2011,NUTS,2010,DE24,2,14.104
2012,NUTS,2010,DE24,2,16.211
2013,NUTS,2010,DE24,2,20.053
2014,NUTS,2010,DE24,2,46.566
2015,NUTS,2010,DE24,2,48.252
2016,NUTS,2010,DE24,2,31.391
2017,NUTS,2010,DE24,2,42.533
2018,NUTS,2010,DE24,2,44.743
2019,NUTS,2010,DE24,2,37.288
1995,NUTS,2010,DE25,2,48.316
1996,NUTS,2010,DE25,2,47.517
1997,NUTS,2010,DE25,2,48.165
1998,NUTS,2010,DE25,2,48.577
1999,NUTS,2010,DE25,2,55.237
2000,NUTS,2010,DE25,2,73.351
2003,NUTS,2010,DE25,2,74.541
2004,NUTS,2010,DE25,2,81.009
2005,NUTS,2010,DE25,2,117.564
2006,NUTS,2010,DE25,2,160.911
2007,NUTS,2010,DE25,2,161.128
2008,NUTS,2010,DE25,2,165.386
2009,NUTS,2010,DE25,2,163.505
2010,NUTS,2010,DE25,2,153.023
2011,NUTS,2010,DE25,2,179.187
2012,NUTS,2010,DE25,2,179.574
2013,NUTS,2010,DE25,2,198.337
2014,NUTS,2010,DE25,2,178.033
2015,NUTS,2010,DE25,2,221.931
2016,NUTS,2010,DE25,2,209.547
2017,NUTS,2010,DE25,2,220.767
2018,NUTS,2010,DE25,2,210.149
2019,NUTS,2010,DE25,2,219.968
1995,NUTS,2010,DE26,2,23.645
1996,NUTS,2010,DE26,2,29.12
1997,NUTS,2010,DE26,2,27.486
1998,NUTS,2010,DE26,2,27.327
1999,NUTS,2010,DE26,2,27.619
2000,NUTS,2010,DE26,2,29.737
2003,NUTS,2010,DE26,2,32.403
2004,NUTS,2010,DE26,2,30.165
2005,NUTS,2010,DE26,2,31.695
2006,NUTS,2010,DE26,2,34.485
2007,NUTS,2010,DE26,2,30.777
2008,NUTS,2010,DE26,2,39.613
2009,NUTS,2010,DE26,2,45.925
2010,NUTS,2010,DE26,2,44.39
2011,NUTS,2010,DE26,2,56.219
2012,NUTS,2010,DE26,2,51.69
2013,NUTS,2010,DE26,2,52.306
2014,NUTS,2010,DE26,2,34.17
2015,NUTS,2010,DE26,2,39.865
2016,NUTS,2010,DE26,2,34.145
2017,NUTS,2010,DE26,2,35.781
2018,NUTS,2010,DE26,2,37.509
2019,NUTS,2010,DE26,2,43.975
1995,NUTS,2010,DE27,2,8.224
1996,NUTS,2010,DE27,2,8.684
1997,NUTS,2010,DE27,2,4.475
1998,NUTS,2010,DE27,2,3.039
2003,NUTS,2010,DE27,2,8.585
2004,NUTS,2010,DE27,2,9.063
2005,NUTS,2010,DE27,2,17.921
2006,NUTS,2010,DE27,2,17.925
2007,NUTS,2010,DE27,2,10.63
2008,NUTS,2010,DE27,2,10.793
2009,NUTS,2010,DE27,2,10.985
2010,NUTS,2010,DE27,2,11.768
2011,NUTS,2010,DE27,2,17.877
2012,NUTS,2010,DE27,2,16.744
2013,NUTS,2010,DE27,2,22.211
2014,NUTS,2010,DE27,2,25.682
2015,NUTS,2010,DE27,2,28.308
2016,NUTS,2010,DE27,2,29.777
2017,NUTS,2010,DE27,2,34.933
2018,NUTS,2010,DE27,2,44.024
2019,NUTS,2010,DE27,2,49.363
1993,NUTS,2010,DE3,1,856.447
1994,NUTS,2010,DE3,1,758.508
1995,NUTS,2010,DE3,1,819.846
1996,NUTS,2010,DE3,1,799.1
1997,NUTS,2010,DE3,1,784.181
1998,NUTS,2010,DE3,1,740.36
1999,NUTS,2010,DE3,1,751.62
2000,NUTS,2010,DE3,1,753.338
2003,NUTS,2010,DE3,1,823.296
2004,NUTS,2010,DE3,1,825.412
2005,NUTS,2010,DE3,1,843.376
2006,NUTS,2010,DE3,1,831.938
2007,NUTS,2010,DE3,1,871.711
2008,NUTS,2010,DE3,1,948.455
2009,NUTS,2010,DE3,1,1007.843
2010,NUTS,2010,DE3,1,1050.903
2011,NUTS,2010,DE3,1,1104.416
2012,NUTS,2010,DE3,1,1167.764
2013,NUTS,2010,DE3,1,1174.562
2014,NUTS,2010,DE3,1,1159.81
2015,NUTS,2010,DE3,1,1211.387
2016,NUTS,2010,DE3,1,1185.574
2017,NUTS,2010,DE3,1,1320.903
2018,NUTS,2010,DE3,1,1447.068
2019,NUTS,2010,DE3,1,1402.969
1993,NUTS,2010,DE30,2,856.447
1994,NUTS,2010,DE30,2,758.508
1995,NUTS,2010,DE30,2,819.846
1996,NUTS,2010,DE30,2,799.1
1997,NUTS,2010,DE30,2,784.181
1998,NUTS,2010,DE30,2,740.36
1999,NUTS,2010,DE30,2,751.62
2000,NUTS,2010,DE30,2,753.338
2003,NUTS,2010,DE30,2,823.296
2004,NUTS,2010,DE30,2,825.412
2005,NUTS,2010,DE30,2,843.376
2006,NUTS,2010,DE30,2,831.938
2007,NUTS,2010,DE30,2,871.711
2008,NUTS,2010,DE30,2,948.455
2009,NUTS,2010,DE30,2,1007.843
2010,NUTS,2010,DE30,2,1050.903
2011,NUTS,2010,DE30,2,1104.416
2012,NUTS,2010,DE30,2,1167.764
2013,NUTS,2010,DE30,2,1174.562
2014,NUTS,2010,DE30,2,1159.81
2015,NUTS,2010,DE30,2,1211.387
2016,NUTS,2010,DE30,2,1185.574
2017,NUTS,2010,DE30,2,1320.903
2018,NUTS,2010,DE30,2,1447.068
2019,NUTS,2010,DE30,2,1402.969
1993,NUTS,2010,DE4,1,194.195
1994,NUTS,2010,DE4,1,204.431
1995,NUTS,2010,DE4,1,235.415
1996,NUTS,2010,DE4,1,245.758
1997,NUTS,2010,DE4,1,234.875
1998,NUTS,2010,DE4,1,265.681
1999,NUTS,2010,DE4,1,318.6
2000,NUTS,2010,DE4,1,275.563
2003,NUTS,2010,DE4,1,245.952
2004,NUTS,2010,DE4,1,278.984
2005,NUTS,2010,DE4,1,280.531
2006,NUTS,2010,DE4,1,314.01
2007,NUTS,2010,DE4,1,312.797
2008,NUTS,2010,DE4,1,346.534
2009,NUTS,2010,DE4,1,344.525
2010,NUTS,2010,DE4,1,376.314
2011,NUTS,2010,DE4,1,386.045
2012,NUTS,2010,DE4,1,380.258
2013,NUTS,2010,DE4,1,376.943
2014,NUTS,2010,DE4,1,410.435
2015,NUTS,2010,DE4,1,379.675
2016,NUTS,2010,DE4,1,412.835
2017,NUTS,2010,DE4,1,416.727
2018,NUTS,2010,DE4,1,399.479
2019,NUTS,2010,DE4,1,444.033
1993,NUTS,2010,DE40,2,194.195
1994,NUTS,2010,DE40,2,204.431
1995,NUTS,2010,DE40,2,235.415
1996,NUTS,2010,DE40,2,245.758
1997,NUTS,2010,DE40,2,234.875
1998,NUTS,2010,DE40,2,265.681
1999,NUTS,2010,DE40,2,318.6
2000,NUTS,2010,DE40,2,275.563
2003,NUTS,2010,DE40,2,245.952
2004,NUTS,2010,DE40,2,278.984
2005,NUTS,2010,DE40,2,280.512
2006,NUTS,2010,DE40,2,314.047
2007,NUTS,2010,DE40,2,312.796
2008,NUTS,2010,DE40,2,346.534
2009,NUTS,2010,DE40,2,344.525
2010,NUTS,2010,DE40,2,376.314
2011,NUTS,2010,DE40,2,386.045
2012,NUTS,2010,DE40,2,380.258
2013,NUTS,2010,DE40,2,376.943
2014,NUTS,2010,DE40,2,410.435
2015,NUTS,2010,DE40,2,379.675
2016,NUTS,2010,DE40,2,412.835
2017,NUTS,2010,DE40,2,416.727
2018,NUTS,2010,DE40,2,399.479
2019,NUTS,2010,DE40,2,444.033
1991,NUTS,2010,DE5,1,86.026
1993,NUTS,2010,DE5,1,92.185
1994,NUTS,2010,DE5,1,100.124
1995,NUTS,2010,DE5,1,109.489
1996,NUTS,2010,DE5,1,107.804
1997,NUTS,2010,DE5,1,111.548
1998,NUTS,2010,DE5,1,123.987
1999,NUTS,2010,DE5,1,118.365
2000,NUTS,2010,DE5,1,120.931
2003,NUTS,2010,DE5,1,141.386
2004,NUTS,2010,DE5,1,136.986
2005,NUTS,2010,DE5,1,145.525
2006,NUTS,2010,DE5,1,167.593
2007,NUTS,2010,DE5,1,178.578
2008,NUTS,2010,DE5,1,204.016
2009,NUTS,2010,DE5,1,203.035
2010,NUTS,2010,DE5,1,222.684
2011,NUTS,2010,DE5,1,236.481
2012,NUTS,2010,DE5,1,226.422
2013,NUTS,2010,DE5,1,241.476
2014,NUTS,2010,DE5,1,270.819
2015,NUTS,2010,DE5,1,278.447
2016,NUTS,2010,DE5,1,269.375
2017,NUTS,2010,DE5,1,289.523
2018,NUTS,2010,DE5,1,290.09
2019,NUTS,2010,DE5,1,313.467
1991,NUTS,2010,DE50,2,86.026
1993,NUTS,2010,DE50,2,92.185
1994,NUTS,2010,DE50,2,100.124
1995,NUTS,2010,DE50,2,109.489
1996,NUTS,2010,DE50,2,107.804
1997,NUTS,2010,DE50,2,111.548
1998,NUTS,2010,DE50,2,123.987
1999,NUTS,2010,DE50,2,118.365
2000,NUTS,2010,DE50,2,120.931
2003,NUTS,2010,DE50,2,141.386
2004,NUTS,2010,DE50,2,136.986
2005,NUTS,2010,DE50,2,145.525
2006,NUTS,2010,DE50,2,167.593
2007,NUTS,2010,DE50,2,178.578
2008,NUTS,2010,DE50,2,204.016
2009,NUTS,2010,DE50,2,203.035
2010,NUTS,2010,DE50,2,222.684
2011,NUTS,2010,DE50,2,236.481
2012,NUTS,2010,DE50,2,226.422
2013,NUTS,2010,DE50,2,241.476
2014,NUTS,2010,DE50,2,270.819
2015,NUTS,2010,DE50,2,278.447
2016,NUTS,2010,DE50,2,269.375
2017,NUTS,2010,DE50,2,289.523
2018,NUTS,2010,DE50,2,290.09
2019,NUTS,2010,DE50,2,313.467
1991,NUTS,2010,DE6,1,266.216
1993,NUTS,2010,DE6,1,254.984
1994,NUTS,2010,DE6,1,273.102
1995,NUTS,2010,DE6,1,244.664
1996,NUTS,2010,DE6,1,245.248
1997,NUTS,2010,DE6,1,239.927
1998,NUTS,2010,DE6,1,232.782
1999,NUTS,2010,DE6,1,229.826
2000,NUTS,2010,DE6,1,240.87
2003,NUTS,2010,DE6,1,261.62
2004,NUTS,2010,DE6,1,263.026
2005,NUTS,2010,DE6,1,271.346
2006,NUTS,2010,DE6,1,292.758
2007,NUTS,2010,DE6,1,335.934
2008,NUTS,2010,DE6,1,339.136
2009,NUTS,2010,DE6,1,365.803
2010,NUTS,2010,DE6,1,362.678
2011,NUTS,2010,DE6,1,385.875
2012,NUTS,2010,DE6,1,392.252
2013,NUTS,2010,DE6,1,398.736
2014,NUTS,2010,DE6,1,427.723
2015,NUTS,2010,DE6,1,407.892
2016,NUTS,2010,DE6,1,402.295
2017,NUTS,2010,DE6,1,351.816
2018,NUTS,2010,DE6,1,350.443
2019,NUTS,2010,DE6,1,362.823
1991,NUTS,2010,DE60,2,266.216
1993,NUTS,2010,DE60,2,254.984
1994,NUTS,2010,DE60,2,273.102
1995,NUTS,2010,DE60,2,244.664
1996,NUTS,2010,DE60,2,245.248
1997,NUTS,2010,DE60,2,239.927
1998,NUTS,2010,DE60,2,232.782
1999,NUTS,2010,DE60,2,229.826
2000,NUTS,2010,DE60,2,240.87
2003,NUTS,2010,DE60,2,261.62
2004,NUTS,2010,DE60,2,263.026
2005,NUTS,2010,DE60,2,271.346
2006,NUTS,2010,DE60,2,292.758
