year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_total_t_fte
2013,NUTS,2010,UKD3,2,3187.0
2014,NUTS,2010,UKD3,2,3813.0
2015,NUTS,2010,UKD3,2,4641.0
2016,NUTS,2010,UKD3,2,4727.0
2017,NUTS,2010,UKD3,2,5501.0
2018,NUTS,2010,UKD3,2,6063.0
2011,NUTS,2010,UKD4,2,2476.0
2012,NUTS,2010,UKD4,2,2561.0
2013,NUTS,2010,UKD4,2,2541.0
2014,NUTS,2010,UKD4,2,2604.0
2015,NUTS,2010,UKD4,2,3059.0
2016,NUTS,2010,UKD4,2,3379.0
2017,NUTS,2010,UKD4,2,3299.0
2018,NUTS,2010,UKD4,2,3551.0
2011,NUTS,2010,UKD6,2,4562.0
2012,NUTS,2010,UKD6,2,4433.0
2013,NUTS,2010,UKD6,2,4480.0
2014,NUTS,2010,UKD6,2,4998.0
2015,NUTS,2010,UKD6,2,5233.0
2016,NUTS,2010,UKD6,2,4525.0
2017,NUTS,2010,UKD6,2,4573.0
2018,NUTS,2010,UKD6,2,4569.0
2011,NUTS,2010,UKD7,2,1736.0
2012,NUTS,2010,UKD7,2,1639.0
2013,NUTS,2010,UKD7,2,1898.0
2014,NUTS,2010,UKD7,2,2444.0
2015,NUTS,2010,UKD7,2,2620.0
2016,NUTS,2010,UKD7,2,3139.0
2017,NUTS,2010,UKD7,2,3565.0
2018,NUTS,2010,UKD7,2,3459.0
2011,NUTS,2010,UKE,1,7823.0
2012,NUTS,2010,UKE,1,7768.0
2013,NUTS,2010,UKE,1,9189.0
2014,NUTS,2010,UKE,1,9644.0
2015,NUTS,2010,UKE,1,10674.0
2016,NUTS,2010,UKE,1,10317.0
2017,NUTS,2010,UKE,1,12766.0
2018,NUTS,2010,UKE,1,13422.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,1463.0
2014,NUTS,2010,UKE1,2,1662.0
2015,NUTS,2010,UKE1,2,1657.0
2016,NUTS,2010,UKE1,2,1678.0
2017,NUTS,2010,UKE1,2,1919.0
2018,NUTS,2010,UKE1,2,2115.0
2011,NUTS,2010,UKE2,2,3329.0
2012,NUTS,2010,UKE2,2,3020.0
2013,NUTS,2010,UKE2,2,2115.0
2014,NUTS,2010,UKE2,2,2264.0
2015,NUTS,2010,UKE2,2,2700.0
2016,NUTS,2010,UKE2,2,2767.0
2017,NUTS,2010,UKE2,2,2797.0
2018,NUTS,2010,UKE2,2,3212.0
2011,NUTS,2010,UKE3,2,1376.0
2012,NUTS,2010,UKE3,2,1314.0
2013,NUTS,2010,UKE3,2,1492.0
2014,NUTS,2010,UKE3,2,1594.0
2015,NUTS,2010,UKE3,2,1770.0
2016,NUTS,2010,UKE3,2,1597.0
2017,NUTS,2010,UKE3,2,2438.0
2018,NUTS,2010,UKE3,2,2229.0
2011,NUTS,2010,UKE4,2,3118.0
2012,NUTS,2010,UKE4,2,3434.0
2013,NUTS,2010,UKE4,2,4119.0
2014,NUTS,2010,UKE4,2,4124.0
2015,NUTS,2010,UKE4,2,4547.0
2016,NUTS,2010,UKE4,2,4275.0
2017,NUTS,2010,UKE4,2,5612.0
2018,NUTS,2010,UKE4,2,5865.0
2011,NUTS,2010,UKF,1,12140.0
2012,NUTS,2010,UKF,1,12830.0
2013,NUTS,2010,UKF,1,15051.0
2014,NUTS,2010,UKF,1,16413.0
2015,NUTS,2010,UKF,1,16241.0
2016,NUTS,2010,UKF,1,17342.0
2017,NUTS,2010,UKF,1,18129.0
2018,NUTS,2010,UKF,1,19734.0
2011,NUTS,2010,UKF1,2,8224.0
2012,NUTS,2010,UKF1,2,8904.0
2013,NUTS,2010,UKF1,2,10720.0
2014,NUTS,2010,UKF1,2,11463.0
2015,NUTS,2010,UKF1,2,11355.0
2016,NUTS,2010,UKF1,2,12176.0
2017,NUTS,2010,UKF1,2,12547.0
2018,NUTS,2010,UKF1,2,14059.0
2011,NUTS,2010,UKF2,2,3345.0
2012,NUTS,2010,UKF2,2,3319.0
2013,NUTS,2010,UKF2,2,3667.0
2014,NUTS,2010,UKF2,2,4190.0
2015,NUTS,2010,UKF2,2,4132.0
2016,NUTS,2010,UKF2,2,4347.0
2017,NUTS,2010,UKF2,2,4697.0
2018,NUTS,2010,UKF2,2,4790.0
2011,NUTS,2010,UKF3,2,570.0
2012,NUTS,2010,UKF3,2,607.0
2013,NUTS,2010,UKF3,2,663.0
2014,NUTS,2010,UKF3,2,760.0
2015,NUTS,2010,UKF3,2,755.0
2016,NUTS,2010,UKF3,2,819.0
2017,NUTS,2010,UKF3,2,885.0
2018,NUTS,2010,UKF3,2,886.0
2011,NUTS,2010,UKG,1,11994.0
2012,NUTS,2010,UKG,1,13708.0
2013,NUTS,2010,UKG,1,15671.0
2014,NUTS,2010,UKG,1,18246.0
2015,NUTS,2010,UKG,1,18970.0
2016,NUTS,2010,UKG,1,18954.0
2017,NUTS,2010,UKG,1,22382.0
2018,NUTS,2010,UKG,1,27235.0
2011,NUTS,2010,UKG1,2,5932.0
2012,NUTS,2010,UKG1,2,7189.0
2013,NUTS,2010,UKG1,2,7559.0
2014,NUTS,2010,UKG1,2,8980.0
2015,NUTS,2010,UKG1,2,9239.0
2016,NUTS,2010,UKG1,2,8779.0
2017,NUTS,2010,UKG1,2,11927.0
2018,NUTS,2010,UKG1,2,15041.0
2011,NUTS,2010,UKG2,2,2039.0
2012,NUTS,2010,UKG2,2,1920.0
2013,NUTS,2010,UKG2,2,2241.0
2014,NUTS,2010,UKG2,2,2429.0
2015,NUTS,2010,UKG2,2,2605.0
2016,NUTS,2010,UKG2,2,2603.0
2017,NUTS,2010,UKG2,2,2959.0
2018,NUTS,2010,UKG2,2,3727.0
2011,NUTS,2010,UKG3,2,4023.0
2012,NUTS,2010,UKG3,2,4599.0
2013,NUTS,2010,UKG3,2,5872.0
2014,NUTS,2010,UKG3,2,6837.0
2015,NUTS,2010,UKG3,2,7126.0
2016,NUTS,2010,UKG3,2,7571.0
2017,NUTS,2010,UKG3,2,7496.0
2018,NUTS,2010,UKG3,2,8468.0
2011,NUTS,2010,UKH,1,31439.0
2012,NUTS,2010,UKH,1,29136.0
2013,NUTS,2010,UKH,1,32601.0
2014,NUTS,2010,UKH,1,33679.0
2015,NUTS,2010,UKH,1,35353.0
2016,NUTS,2010,UKH,1,37034.0
2017,NUTS,2010,UKH,1,37384.0
2018,NUTS,2010,UKH,1,40199.0
2011,NUTS,2010,UKH1,2,15185.0
2012,NUTS,2010,UKH1,2,14623.0
2013,NUTS,2010,UKH1,2,15536.0
2014,NUTS,2010,UKH1,2,16993.0
2015,NUTS,2010,UKH1,2,18162.0
2016,NUTS,2010,UKH1,2,18835.0
2017,NUTS,2010,UKH1,2,20032.0
2018,NUTS,2010,UKH1,2,22810.0
2011,NUTS,2010,UKH2,2,9039.0
2012,NUTS,2010,UKH2,2,8936.0
2013,NUTS,2010,UKH2,2,11516.0
2014,NUTS,2010,UKH2,2,10868.0
2015,NUTS,2010,UKH2,2,11388.0
2016,NUTS,2010,UKH2,2,12107.0
2017,NUTS,2010,UKH2,2,11804.0
2018,NUTS,2010,UKH2,2,11989.0
2011,NUTS,2010,UKH3,2,7215.0
2012,NUTS,2010,UKH3,2,5577.0
2013,NUTS,2010,UKH3,2,5550.0
2014,NUTS,2010,UKH3,2,5818.0
2015,NUTS,2010,UKH3,2,5803.0
2016,NUTS,2010,UKH3,2,6091.0
2017,NUTS,2010,UKH3,2,5549.0
2018,NUTS,2010,UKH3,2,5400.0
2011,NUTS,2010,UKI,1,11265.0
2012,NUTS,2010,UKI,1,12519.0
2013,NUTS,2010,UKI,1,14239.0
2014,NUTS,2010,UKI,1,18042.0
2015,NUTS,2010,UKI,1,20472.0
2016,NUTS,2010,UKI,1,20085.0
2017,NUTS,2010,UKI,1,26385.0
2018,NUTS,2010,UKI,1,27819.0
2011,NUTS,2010,UKI3,2,5086.0
2012,NUTS,2010,UKI3,2,4948.0
2013,NUTS,2010,UKI3,2,6415.0
2014,NUTS,2010,UKI3,2,7868.0
2015,NUTS,2010,UKI3,2,8946.0
2016,NUTS,2010,UKI3,2,9562.0
2017,NUTS,2010,UKI3,2,12610.0
2018,NUTS,2010,UKI3,2,14401.0
2011,NUTS,2010,UKI4,2,1871.0
2012,NUTS,2010,UKI4,2,1633.0
2013,NUTS,2010,UKI4,2,2771.0
2014,NUTS,2010,UKI4,2,3917.0
2015,NUTS,2010,UKI4,2,3837.0
2016,NUTS,2010,UKI4,2,3567.0
2017,NUTS,2010,UKI4,2,4556.0
2018,NUTS,2010,UKI4,2,5464.0
2011,NUTS,2010,UKI5,2,542.0
2012,NUTS,2010,UKI5,2,547.0
2013,NUTS,2010,UKI5,2,601.0
2014,NUTS,2010,UKI5,2,650.0
2015,NUTS,2010,UKI5,2,814.0
2016,NUTS,2010,UKI5,2,747.0
2017,NUTS,2010,UKI5,2,751.0
2018,NUTS,2010,UKI5,2,1016.0
2011,NUTS,2010,UKI6,2,1216.0
2012,NUTS,2010,UKI6,2,957.0
2013,NUTS,2010,UKI6,2,772.0
2014,NUTS,2010,UKI6,2,1157.0
2015,NUTS,2010,UKI6,2,890.0
2016,NUTS,2010,UKI6,2,964.0
2017,NUTS,2010,UKI6,2,1255.0
2018,NUTS,2010,UKI6,2,1092.0
2011,NUTS,2010,UKI7,2,2549.0
2012,NUTS,2010,UKI7,2,4435.0
2013,NUTS,2010,UKI7,2,3679.0
2014,NUTS,2010,UKI7,2,4450.0
2015,NUTS,2010,UKI7,2,5985.0
2016,NUTS,2010,UKI7,2,5245.0
2017,NUTS,2010,UKI7,2,7213.0
2018,NUTS,2010,UKI7,2,5846.0
2011,NUTS,2010,UKJ,1,36766.0
2012,NUTS,2010,UKJ,1,36568.0
2013,NUTS,2010,UKJ,1,38806.0
2014,NUTS,2010,UKJ,1,40752.0
2015,NUTS,2010,UKJ,1,43669.0
2016,NUTS,2010,UKJ,1,41995.0
2017,NUTS,2010,UKJ,1,44618.0
2018,NUTS,2010,UKJ,1,46574.0
2011,NUTS,2010,UKJ1,2,15633.0
2012,NUTS,2010,UKJ1,2,16990.0
2013,NUTS,2010,UKJ1,2,18690.0
2014,NUTS,2010,UKJ1,2,20295.0
2015,NUTS,2010,UKJ1,2,21159.0
2016,NUTS,2010,UKJ1,2,21467.0
2017,NUTS,2010,UKJ1,2,22532.0
2018,NUTS,2010,UKJ1,2,24144.0
2011,NUTS,2010,UKJ2,2,7986.0
2012,NUTS,2010,UKJ2,2,8249.0
2013,NUTS,2010,UKJ2,2,8567.0
2014,NUTS,2010,UKJ2,2,8821.0
2015,NUTS,2010,UKJ2,2,9744.0
2016,NUTS,2010,UKJ2,2,9165.0
2017,NUTS,2010,UKJ2,2,10234.0
2018,NUTS,2010,UKJ2,2,10179.0
2011,NUTS,2010,UKJ3,2,8886.0
2012,NUTS,2010,UKJ3,2,8098.0
2013,NUTS,2010,UKJ3,2,8692.0
2014,NUTS,2010,UKJ3,2,8623.0
2015,NUTS,2010,UKJ3,2,9426.0
2016,NUTS,2010,UKJ3,2,8270.0
2017,NUTS,2010,UKJ3,2,8281.0
2018,NUTS,2010,UKJ3,2,8633.0
2011,NUTS,2010,UKJ4,2,4261.0
2012,NUTS,2010,UKJ4,2,3232.0
2013,NUTS,2010,UKJ4,2,2856.0
2014,NUTS,2010,UKJ4,2,3014.0
2015,NUTS,2010,UKJ4,2,3339.0
2016,NUTS,2010,UKJ4,2,3094.0
2017,NUTS,2010,UKJ4,2,3572.0
2018,NUTS,2010,UKJ4,2,3618.0
2011,NUTS,2010,UKK,1,14581.0
2012,NUTS,2010,UKK,1,14932.0
2013,NUTS,2010,UKK,1,15559.0
2014,NUTS,2010,UKK,1,16319.0
2015,NUTS,2010,UKK,1,17180.0
2016,NUTS,2010,UKK,1,18368.0
2017,NUTS,2010,UKK,1,18802.0
2018,NUTS,2010,UKK,1,20145.0
2011,NUTS,2010,UKK1,2,11201.0
2012,NUTS,2010,UKK1,2,11608.0
2013,NUTS,2010,UKK1,2,12134.0
2014,NUTS,2010,UKK1,2,11896.0
2015,NUTS,2010,UKK1,2,12243.0
2016,NUTS,2010,UKK1,2,13237.0
2017,NUTS,2010,UKK1,2,13269.0
2018,NUTS,2010,UKK1,2,14466.0
2011,NUTS,2010,UKK2,2,2245.0
2012,NUTS,2010,UKK2,2,2242.0
2013,NUTS,2010,UKK2,2,2277.0
2014,NUTS,2010,UKK2,2,2558.0
2015,NUTS,2010,UKK2,2,2791.0
2016,NUTS,2010,UKK2,2,2884.0
2017,NUTS,2010,UKK2,2,2944.0
2018,NUTS,2010,UKK2,2,3012.0
2011,NUTS,2010,UKK3,2,373.0
2012,NUTS,2010,UKK3,2,367.0
2013,NUTS,2010,UKK3,2,337.0
2014,NUTS,2010,UKK3,2,392.0
2015,NUTS,2010,UKK3,2,505.0
2016,NUTS,2010,UKK3,2,512.0
2017,NUTS,2010,UKK3,2,606.0
2018,NUTS,2010,UKK3,2,533.0
2011,NUTS,2010,UKK4,2,762.0
2012,NUTS,2010,UKK4,2,715.0
2013,NUTS,2010,UKK4,2,811.0
2014,NUTS,2010,UKK4,2,1473.0
2015,NUTS,2010,UKK4,2,1642.0
2016,NUTS,2010,UKK4,2,1735.0
2017,NUTS,2010,UKK4,2,1983.0
2018,NUTS,2010,UKK4,2,2133.0
2011,NUTS,2010,UKL,1,3432.0
2012,NUTS,2010,UKL,1,3280.0
2013,NUTS,2010,UKL,1,4290.0
2014,NUTS,2010,UKL,1,4897.0
2015,NUTS,2010,UKL,1,4697.0
2016,NUTS,2010,UKL,1,4877.0
2017,NUTS,2010,UKL,1,5939.0
2018,NUTS,2010,UKL,1,6284.0
2011,NUTS,2010,UKL1,2,1107.0
2012,NUTS,2010,UKL1,2,836.0
2013,NUTS,2010,UKL1,2,1115.0
2014,NUTS,2010,UKL1,2,2671.0
2015,NUTS,2010,UKL1,2,2514.0
2016,NUTS,2010,UKL1,2,2480.0
2017,NUTS,2010,UKL1,2,3134.0
2018,NUTS,2010,UKL1,2,3334.0
2011,NUTS,2010,UKL2,2,2325.0
2012,NUTS,2010,UKL2,2,2444.0
2013,NUTS,2010,UKL2,2,3175.0
2014,NUTS,2010,UKL2,2,2225.0
2015,NUTS,2010,UKL2,2,2183.0
2016,NUTS,2010,UKL2,2,2397.0
2017,NUTS,2010,UKL2,2,2805.0
2018,NUTS,2010,UKL2,2,2951.0
2011,NUTS,2010,UKM,1,7992.0
2012,NUTS,2010,UKM,1,8343.0
2013,NUTS,2010,UKM,1,9983.0
2014,NUTS,2010,UKM,1,9925.0
2015,NUTS,2010,UKM,1,11044.0
2016,NUTS,2010,UKM,1,11945.0
2017,NUTS,2010,UKM,1,13178.0
2018,NUTS,2010,UKM,1,14775.0
2011,NUTS,2010,UKM2,2,4018.0
2012,NUTS,2010,UKM2,2,4089.0
2013,NUTS,2010,UKM2,2,4942.0
2014,NUTS,2010,UKM2,2,4961.0
2015,NUTS,2010,UKM2,2,5917.0
2016,NUTS,2010,UKM2,2,5972.0
2017,NUTS,2010,UKM2,2,6905.0
2011,NUTS,2010,UKM3,2,2620.0
2012,NUTS,2010,UKM3,2,2747.0
2013,NUTS,2010,UKM3,2,3483.0
2014,NUTS,2010,UKM3,2,2942.0
2015,NUTS,2010,UKM3,2,3385.0
2016,NUTS,2010,UKM3,2,3592.0
2017,NUTS,2010,UKM3,2,3940.0
2011,NUTS,2010,UKM5,2,1001.0
2012,NUTS,2010,UKM5,2,1172.0
2013,NUTS,2010,UKM5,2,1205.0
2014,NUTS,2010,UKM5,2,1724.0
2015,NUTS,2010,UKM5,2,1411.0
2016,NUTS,2010,UKM5,2,2067.0
2017,NUTS,2010,UKM5,2,1914.0
2018,NUTS,2010,UKM5,2,2137.0
2011,NUTS,2010,UKM6,2,353.0
2012,NUTS,2010,UKM6,2,336.0
2013,NUTS,2010,UKM6,2,353.0
2014,NUTS,2010,UKM6,2,298.0
2015,NUTS,2010,UKM6,2,332.0
2016,NUTS,2010,UKM6,2,314.0
2017,NUTS,2010,UKM6,2,419.0
2018,NUTS,2010,UKM6,2,402.0
2014,NUTS,2010,UKM7,2,4961.0
2015,NUTS,2010,UKM7,2,5917.0
2016,NUTS,2010,UKM7,2,5972.0
2017,NUTS,2010,UKM7,2,6905.0
2018,NUTS,2010,UKM7,2,8075.0
2014,NUTS,2010,UKM8,2,2180.0
2015,NUTS,2010,UKM8,2,2508.0
2016,NUTS,2010,UKM8,2,2661.0
2017,NUTS,2010,UKM8,2,2919.0
2018,NUTS,2010,UKM8,2,3083.0
2014,NUTS,2010,UKM9,2,762.0
2015,NUTS,2010,UKM9,2,877.0
2016,NUTS,2010,UKM9,2,931.0
2017,NUTS,2010,UKM9,2,1021.0
2018,NUTS,2010,UKM9,2,1078.0
2011,NUTS,2010,UKN,1,4110.0
2012,NUTS,2010,UKN,1,4602.0
2013,NUTS,2010,UKN,1,4752.0
2014,NUTS,2010,UKN,1,4964.0
2015,NUTS,2010,UKN,1,6079.0
2016,NUTS,2010,UKN,1,6990.0
2017,NUTS,2010,UKN,1,7444.0
2018,NUTS,2010,UKN,1,8004.0
2011,NUTS,2010,UKN0,2,4110.0
2012,NUTS,2010,UKN0,2,4602.0
2013,NUTS,2010,UKN0,2,4752.0
2014,NUTS,2010,UKN0,2,4964.0
2015,NUTS,2010,UKN0,2,6079.0
2016,NUTS,2010,UKN0,2,6990.0
2017,NUTS,2010,UKN0,2,7444.0
2018,NUTS,2010,UKN0,2,8004.0
2011,NUTS,2010,US,0,1231000.0
2012,NUTS,2010,US,0,1251000.0
2013,NUTS,2010,US,0,1318000.0
2014,NUTS,2010,US,0,1366000.0
2015,NUTS,2010,US,0,1399000.0
2016,NUTS,2010,US,0,1393000.0
2017,NUTS,2010,US,0,1475000.0
2018,NUTS,2010,US,0,1619000.0
