year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_hes_total
2020,NUTS,2010,CZ07,2,3385.0
2001,NUTS,2010,CZ08,2,1720.0
2002,NUTS,2010,CZ08,2,1705.0
2003,NUTS,2010,CZ08,2,1773.0
2004,NUTS,2010,CZ08,2,1828.0
2005,NUTS,2010,CZ08,2,1974.0
2006,NUTS,2010,CZ08,2,2364.0
2007,NUTS,2010,CZ08,2,3000.0
2008,NUTS,2010,CZ08,2,2889.0
2009,NUTS,2010,CZ08,2,2612.0
2010,NUTS,2010,CZ08,2,2634.0
2011,NUTS,2010,CZ08,2,2858.0
2012,NUTS,2010,CZ08,2,3172.0
2013,NUTS,2010,CZ08,2,2685.0
2014,NUTS,2010,CZ08,2,3020.0
2015,NUTS,2010,CZ08,2,3031.0
2016,NUTS,2010,CZ08,2,3095.0
2017,NUTS,2010,CZ08,2,3071.0
2018,NUTS,2010,CZ08,2,3452.0
2019,NUTS,2010,CZ08,2,3319.0
2020,NUTS,2010,CZ08,2,3294.0
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
2003,NUTS,2010,DE,0,246751.0
2004,NUTS,2010,DE,0,242128.0
2005,NUTS,2010,DE,0,244050.0
2006,NUTS,2010,DE,0,252761.0
2007,NUTS,2010,DE,0,261478.0
2008,NUTS,2010,DE,0,271627.0
2009,NUTS,2010,DE,0,290793.0
2010,NUTS,2010,DE,0,303257.0
2011,NUTS,2010,DE,0,312537.0
2012,NUTS,2010,DE,0,323394.0
2013,NUTS,2010,DE,0,335928.0
2014,NUTS,2010,DE,0,340112.0
2015,NUTS,2010,DE,0,343660.0
2016,NUTS,2010,DE,0,345145.0
2017,NUTS,2010,DE,0,352264.0
2018,NUTS,2010,DE,0,359808.0
2019,NUTS,2010,DE,0,364216.0
2003,NUTS,2010,DE1,1,34774.0
2005,NUTS,2010,DE1,1,34119.0
2006,NUTS,2010,DE1,1,34595.0
2007,NUTS,2010,DE1,1,37389.0
2008,NUTS,2010,DE1,1,39342.0
2009,NUTS,2010,DE1,1,42830.0
2010,NUTS,2010,DE1,1,45030.0
2011,NUTS,2010,DE1,1,46065.0
2012,NUTS,2010,DE1,1,48412.0
2013,NUTS,2010,DE1,1,48969.0
2014,NUTS,2010,DE1,1,50416.0
2015,NUTS,2010,DE1,1,50592.0
2016,NUTS,2010,DE1,1,50877.0
2017,NUTS,2010,DE1,1,52380.0
2018,NUTS,2010,DE1,1,53042.0
2019,NUTS,2010,DE1,1,52696.0
2003,NUTS,2010,DE11,2,7418.0
2005,NUTS,2010,DE11,2,7345.0
2006,NUTS,2010,DE11,2,7298.0
2007,NUTS,2010,DE11,2,7459.0
2008,NUTS,2010,DE11,2,7694.0
2009,NUTS,2010,DE11,2,8440.0
2010,NUTS,2010,DE11,2,8891.0
2011,NUTS,2010,DE11,2,8825.0
2012,NUTS,2010,DE11,2,9852.0
2013,NUTS,2010,DE11,2,9857.0
2014,NUTS,2010,DE11,2,9978.0
2015,NUTS,2010,DE11,2,10037.0
2016,NUTS,2010,DE11,2,10374.0
2017,NUTS,2010,DE11,2,10609.0
2018,NUTS,2010,DE11,2,10666.0
2019,NUTS,2010,DE11,2,10572.0
2003,NUTS,2010,DE12,2,11275.0
2005,NUTS,2010,DE12,2,11618.0
2006,NUTS,2010,DE12,2,12289.0
2007,NUTS,2010,DE12,2,12675.0
2008,NUTS,2010,DE12,2,13388.0
2009,NUTS,2010,DE12,2,14924.0
2010,NUTS,2010,DE12,2,15828.0
2011,NUTS,2010,DE12,2,16318.0
2012,NUTS,2010,DE12,2,16708.0
2013,NUTS,2010,DE12,2,16985.0
2014,NUTS,2010,DE12,2,17117.0
2015,NUTS,2010,DE12,2,16877.0
2016,NUTS,2010,DE12,2,16975.0
2017,NUTS,2010,DE12,2,17304.0
2018,NUTS,2010,DE12,2,17746.0
2019,NUTS,2010,DE12,2,17232.0
2003,NUTS,2010,DE13,2,7609.0
2005,NUTS,2010,DE13,2,7201.0
2006,NUTS,2010,DE13,2,6988.0
2007,NUTS,2010,DE13,2,8170.0
2008,NUTS,2010,DE13,2,8631.0
2009,NUTS,2010,DE13,2,9402.0
2010,NUTS,2010,DE13,2,9758.0
2011,NUTS,2010,DE13,2,10149.0
2012,NUTS,2010,DE13,2,10602.0
2013,NUTS,2010,DE13,2,10884.0
2014,NUTS,2010,DE13,2,11743.0
2015,NUTS,2010,DE13,2,11753.0
2016,NUTS,2010,DE13,2,11742.0
2017,NUTS,2010,DE13,2,12088.0
2018,NUTS,2010,DE13,2,12054.0
2019,NUTS,2010,DE13,2,12181.0
2003,NUTS,2010,DE14,2,8472.0
2005,NUTS,2010,DE14,2,7955.0
2006,NUTS,2010,DE14,2,8019.0
2007,NUTS,2010,DE14,2,9085.0
2008,NUTS,2010,DE14,2,9629.0
2009,NUTS,2010,DE14,2,10064.0
2010,NUTS,2010,DE14,2,10552.0
2011,NUTS,2010,DE14,2,10772.0
2012,NUTS,2010,DE14,2,11250.0
2013,NUTS,2010,DE14,2,11242.0
2014,NUTS,2010,DE14,2,11577.0
2015,NUTS,2010,DE14,2,11924.0
2016,NUTS,2010,DE14,2,11786.0
2017,NUTS,2010,DE14,2,12379.0
2018,NUTS,2010,DE14,2,12576.0
2019,NUTS,2010,DE14,2,12711.0
2003,NUTS,2010,DE2,1,34993.0
2005,NUTS,2010,DE2,1,33413.0
2006,NUTS,2010,DE2,1,35925.0
2007,NUTS,2010,DE2,1,37853.0
2008,NUTS,2010,DE2,1,39902.0
2009,NUTS,2010,DE2,1,43243.0
2010,NUTS,2010,DE2,1,41758.0
2011,NUTS,2010,DE2,1,44114.0
2012,NUTS,2010,DE2,1,46200.0
2013,NUTS,2010,DE2,1,49645.0
2014,NUTS,2010,DE2,1,50366.0
2015,NUTS,2010,DE2,1,50886.0
2016,NUTS,2010,DE2,1,50450.0
2017,NUTS,2010,DE2,1,51155.0
2018,NUTS,2010,DE2,1,52082.0
2019,NUTS,2010,DE2,1,54624.0
2003,NUTS,2010,DE21,2,17352.0
2005,NUTS,2010,DE21,2,16294.0
2006,NUTS,2010,DE21,2,17267.0
2007,NUTS,2010,DE21,2,18451.0
2008,NUTS,2010,DE21,2,19665.0
2009,NUTS,2010,DE21,2,20282.0
2010,NUTS,2010,DE21,2,19946.0
2011,NUTS,2010,DE21,2,20723.0
2012,NUTS,2010,DE21,2,21499.0
2013,NUTS,2010,DE21,2,23830.0
2014,NUTS,2010,DE21,2,24182.0
2015,NUTS,2010,DE21,2,24497.0
2016,NUTS,2010,DE21,2,23772.0
2017,NUTS,2010,DE21,2,23738.0
2018,NUTS,2010,DE21,2,23955.0
2019,NUTS,2010,DE21,2,24629.0
2003,NUTS,2010,DE22,2,644.0
2005,NUTS,2010,DE22,2,673.0
2006,NUTS,2010,DE22,2,740.0
2007,NUTS,2010,DE22,2,782.0
2008,NUTS,2010,DE22,2,822.0
2009,NUTS,2010,DE22,2,852.0
2010,NUTS,2010,DE22,2,971.0
2011,NUTS,2010,DE22,2,1083.0
2012,NUTS,2010,DE22,2,1124.0
2013,NUTS,2010,DE22,2,1309.0
2014,NUTS,2010,DE22,2,1405.0
2015,NUTS,2010,DE22,2,1416.0
2016,NUTS,2010,DE22,2,1536.0
2017,NUTS,2010,DE22,2,1585.0
2018,NUTS,2010,DE22,2,1762.0
2019,NUTS,2010,DE22,2,1876.0
2003,NUTS,2010,DE23,2,3157.0
2005,NUTS,2010,DE23,2,3140.0
2006,NUTS,2010,DE23,2,3655.0
2007,NUTS,2010,DE23,2,3571.0
2008,NUTS,2010,DE23,2,3745.0
2009,NUTS,2010,DE23,2,5084.0
2010,NUTS,2010,DE23,2,3687.0
2011,NUTS,2010,DE23,2,3997.0
2012,NUTS,2010,DE23,2,4169.0
2013,NUTS,2010,DE23,2,4212.0
2014,NUTS,2010,DE23,2,4318.0
2015,NUTS,2010,DE23,2,4351.0
2016,NUTS,2010,DE23,2,4361.0
2017,NUTS,2010,DE23,2,4431.0
2018,NUTS,2010,DE23,2,4535.0
2019,NUTS,2010,DE23,2,4635.0
2003,NUTS,2010,DE24,2,2321.0
2005,NUTS,2010,DE24,2,2352.0
2006,NUTS,2010,DE24,2,2443.0
2007,NUTS,2010,DE24,2,2578.0
2008,NUTS,2010,DE24,2,2833.0
2009,NUTS,2010,DE24,2,3260.0
2010,NUTS,2010,DE24,2,3063.0
2011,NUTS,2010,DE24,2,3230.0
2012,NUTS,2010,DE24,2,3382.0
2013,NUTS,2010,DE24,2,3472.0
2014,NUTS,2010,DE24,2,3453.0
2015,NUTS,2010,DE24,2,3555.0
2016,NUTS,2010,DE24,2,3558.0
2017,NUTS,2010,DE24,2,3585.0
2018,NUTS,2010,DE24,2,3740.0
2019,NUTS,2010,DE24,2,3831.0
2003,NUTS,2010,DE25,2,5770.0
2005,NUTS,2010,DE25,2,5468.0
2006,NUTS,2010,DE25,2,5737.0
2007,NUTS,2010,DE25,2,6425.0
2008,NUTS,2010,DE25,2,6526.0
2009,NUTS,2010,DE25,2,7015.0
2010,NUTS,2010,DE25,2,7088.0
2011,NUTS,2010,DE25,2,7688.0
2012,NUTS,2010,DE25,2,8213.0
2013,NUTS,2010,DE25,2,8687.0
2014,NUTS,2010,DE25,2,8853.0
2015,NUTS,2010,DE25,2,8911.0
2016,NUTS,2010,DE25,2,9006.0
2017,NUTS,2010,DE25,2,9209.0
2018,NUTS,2010,DE25,2,9272.0
2019,NUTS,2010,DE25,2,9638.0
2003,NUTS,2010,DE26,2,4526.0
2005,NUTS,2010,DE26,2,4178.0
2006,NUTS,2010,DE26,2,4664.0
2007,NUTS,2010,DE26,2,4573.0
2008,NUTS,2010,DE26,2,4778.0
2009,NUTS,2010,DE26,2,5082.0
2010,NUTS,2010,DE26,2,5305.0
2011,NUTS,2010,DE26,2,5596.0
2012,NUTS,2010,DE26,2,5912.0
2013,NUTS,2010,DE26,2,6165.0
2014,NUTS,2010,DE26,2,6130.0
2015,NUTS,2010,DE26,2,5991.0
2016,NUTS,2010,DE26,2,6022.0
2017,NUTS,2010,DE26,2,6347.0
2018,NUTS,2010,DE26,2,6485.0
2019,NUTS,2010,DE26,2,6624.0
2003,NUTS,2010,DE27,2,1223.0
2005,NUTS,2010,DE27,2,1308.0
2006,NUTS,2010,DE27,2,1418.0
2007,NUTS,2010,DE27,2,1473.0
2008,NUTS,2010,DE27,2,1532.0
2009,NUTS,2010,DE27,2,1669.0
2010,NUTS,2010,DE27,2,1699.0
2011,NUTS,2010,DE27,2,1796.0
2012,NUTS,2010,DE27,2,1901.0
2013,NUTS,2010,DE27,2,1970.0
2014,NUTS,2010,DE27,2,2025.0
2015,NUTS,2010,DE27,2,2165.0
2016,NUTS,2010,DE27,2,2196.0
2017,NUTS,2010,DE27,2,2260.0
2018,NUTS,2010,DE27,2,2333.0
2019,NUTS,2010,DE27,2,3390.0
2003,NUTS,2010,DE3,1,16754.0
2005,NUTS,2010,DE3,1,16808.0
2006,NUTS,2010,DE3,1,17889.0
2007,NUTS,2010,DE3,1,17406.0
2008,NUTS,2010,DE3,1,18253.0
2009,NUTS,2010,DE3,1,18931.0
2010,NUTS,2010,DE3,1,19638.0
2011,NUTS,2010,DE3,1,18850.0
2012,NUTS,2010,DE3,1,20041.0
2013,NUTS,2010,DE3,1,20110.0
2014,NUTS,2010,DE3,1,20294.0
2015,NUTS,2010,DE3,1,20699.0
2016,NUTS,2010,DE3,1,20557.0
2017,NUTS,2010,DE3,1,20392.0
2018,NUTS,2010,DE3,1,20626.0
2019,NUTS,2010,DE3,1,21031.0
2003,NUTS,2010,DE30,2,16754.0
2005,NUTS,2010,DE30,2,16808.0
2006,NUTS,2010,DE30,2,17889.0
2007,NUTS,2010,DE30,2,17406.0
2008,NUTS,2010,DE30,2,18253.0
2009,NUTS,2010,DE30,2,18931.0
2010,NUTS,2010,DE30,2,19638.0
2011,NUTS,2010,DE30,2,18850.0
2012,NUTS,2010,DE30,2,20041.0
2013,NUTS,2010,DE30,2,20110.0
2014,NUTS,2010,DE30,2,20294.0
2015,NUTS,2010,DE30,2,20699.0
2016,NUTS,2010,DE30,2,20557.0
2017,NUTS,2010,DE30,2,20392.0
2018,NUTS,2010,DE30,2,20626.0
2019,NUTS,2010,DE30,2,21031.0
2003,NUTS,2010,DE4,1,3418.0
2005,NUTS,2010,DE4,1,3501.0
2006,NUTS,2010,DE4,1,3761.0
2007,NUTS,2010,DE4,1,3721.0
2008,NUTS,2010,DE4,1,3760.0
2009,NUTS,2010,DE4,1,4510.0
2010,NUTS,2010,DE4,1,4895.0
2011,NUTS,2010,DE4,1,5063.0
2012,NUTS,2010,DE4,1,5278.0
2013,NUTS,2010,DE4,1,5363.0
2014,NUTS,2010,DE4,1,5431.0
2015,NUTS,2010,DE4,1,5396.0
2016,NUTS,2010,DE4,1,5533.0
2017,NUTS,2010,DE4,1,5875.0
2018,NUTS,2010,DE4,1,6173.0
2019,NUTS,2010,DE4,1,6279.0
2003,NUTS,2010,DE40,2,3418.0
2005,NUTS,2010,DE40,2,3501.0
2006,NUTS,2010,DE40,2,3761.0
2007,NUTS,2010,DE40,2,3721.0
2008,NUTS,2010,DE40,2,3760.0
2009,NUTS,2010,DE40,2,4510.0
2010,NUTS,2010,DE40,2,4895.0
2011,NUTS,2010,DE40,2,5063.0
2012,NUTS,2010,DE40,2,5278.0
2013,NUTS,2010,DE40,2,5363.0
2014,NUTS,2010,DE40,2,5431.0
2015,NUTS,2010,DE40,2,5396.0
2016,NUTS,2010,DE40,2,5533.0
2017,NUTS,2010,DE40,2,5875.0
2018,NUTS,2010,DE40,2,6173.0
2019,NUTS,2010,DE40,2,6279.0
2003,NUTS,2010,DE5,1,3309.0
2005,NUTS,2010,DE5,1,3210.0
2006,NUTS,2010,DE5,1,3374.0
2007,NUTS,2010,DE5,1,3599.0
2008,NUTS,2010,DE5,1,3813.0
2009,NUTS,2010,DE5,1,3742.0
2010,NUTS,2010,DE5,1,3876.0
2011,NUTS,2010,DE5,1,3989.0
2012,NUTS,2010,DE5,1,3983.0
2013,NUTS,2010,DE5,1,4085.0
2014,NUTS,2010,DE5,1,4143.0
2015,NUTS,2010,DE5,1,4055.0
2016,NUTS,2010,DE5,1,4091.0
2017,NUTS,2010,DE5,1,4087.0
2018,NUTS,2010,DE5,1,4056.0
2019,NUTS,2010,DE5,1,4147.0
2003,NUTS,2010,DE50,2,3309.0
2005,NUTS,2010,DE50,2,3210.0
2006,NUTS,2010,DE50,2,3374.0
2007,NUTS,2010,DE50,2,3599.0
2008,NUTS,2010,DE50,2,3813.0
2009,NUTS,2010,DE50,2,3742.0
2010,NUTS,2010,DE50,2,3876.0
2011,NUTS,2010,DE50,2,3989.0
2012,NUTS,2010,DE50,2,3983.0
2013,NUTS,2010,DE50,2,4085.0
2014,NUTS,2010,DE50,2,4143.0
2015,NUTS,2010,DE50,2,4055.0
2016,NUTS,2010,DE50,2,4091.0
2017,NUTS,2010,DE50,2,4087.0
2018,NUTS,2010,DE50,2,4056.0
2019,NUTS,2010,DE50,2,4147.0
2003,NUTS,2010,DE6,1,7496.0
2005,NUTS,2010,DE6,1,7257.0
2006,NUTS,2010,DE6,1,7442.0
2007,NUTS,2010,DE6,1,8243.0
2008,NUTS,2010,DE6,1,8606.0
2009,NUTS,2010,DE6,1,8669.0
2010,NUTS,2010,DE6,1,9213.0
2011,NUTS,2010,DE6,1,9499.0
2012,NUTS,2010,DE6,1,9523.0
2013,NUTS,2010,DE6,1,10057.0
2014,NUTS,2010,DE6,1,10088.0
2015,NUTS,2010,DE6,1,10454.0
2016,NUTS,2010,DE6,1,10987.0
2017,NUTS,2010,DE6,1,11248.0
2018,NUTS,2010,DE6,1,11623.0
2019,NUTS,2010,DE6,1,12106.0
2003,NUTS,2010,DE60,2,7496.0
2005,NUTS,2010,DE60,2,7257.0
2006,NUTS,2010,DE60,2,7442.0
2007,NUTS,2010,DE60,2,8243.0
2008,NUTS,2010,DE60,2,8606.0
2009,NUTS,2010,DE60,2,8669.0
2010,NUTS,2010,DE60,2,9213.0
2011,NUTS,2010,DE60,2,9499.0
2012,NUTS,2010,DE60,2,9523.0
2013,NUTS,2010,DE60,2,10057.0
2014,NUTS,2010,DE60,2,10088.0
2015,NUTS,2010,DE60,2,10454.0
2016,NUTS,2010,DE60,2,10987.0
2017,NUTS,2010,DE60,2,11248.0
2018,NUTS,2010,DE60,2,11623.0
2019,NUTS,2010,DE60,2,12106.0
2003,NUTS,2010,DE7,1,18956.0
2005,NUTS,2010,DE7,1,18800.0
2006,NUTS,2010,DE7,1,19210.0
2007,NUTS,2010,DE7,1,19263.0
2008,NUTS,2010,DE7,1,19647.0
2009,NUTS,2010,DE7,1,20434.0
2010,NUTS,2010,DE7,1,21605.0
2011,NUTS,2010,DE7,1,22116.0
2012,NUTS,2010,DE7,1,21491.0
2013,NUTS,2010,DE7,1,23078.0
2014,NUTS,2010,DE7,1,23018.0
2015,NUTS,2010,DE7,1,23115.0
2016,NUTS,2010,DE7,1,23401.0
2017,NUTS,2010,DE7,1,23860.0
2018,NUTS,2010,DE7,1,24491.0
2019,NUTS,2010,DE7,1,24879.0
2003,NUTS,2010,DE71,2,9438.0
2005,NUTS,2010,DE71,2,9184.0
2006,NUTS,2010,DE71,2,9182.0
2007,NUTS,2010,DE71,2,9542.0
2008,NUTS,2010,DE71,2,10058.0
2009,NUTS,2010,DE71,2,10569.0
2010,NUTS,2010,DE71,2,11313.0
2011,NUTS,2010,DE71,2,11425.0
2012,NUTS,2010,DE71,2,10701.0
2013,NUTS,2010,DE71,2,11919.0
2014,NUTS,2010,DE71,2,12046.0
2015,NUTS,2010,DE71,2,12101.0
2016,NUTS,2010,DE71,2,12399.0
2017,NUTS,2010,DE71,2,12770.0
2018,NUTS,2010,DE71,2,13296.0
2019,NUTS,2010,DE71,2,13295.0
2003,NUTS,2010,DE72,2,7528.0
2005,NUTS,2010,DE72,2,7292.0
2006,NUTS,2010,DE72,2,7633.0
2007,NUTS,2010,DE72,2,7241.0
2008,NUTS,2010,DE72,2,7071.0
2009,NUTS,2010,DE72,2,7162.0
2010,NUTS,2010,DE72,2,7441.0
2011,NUTS,2010,DE72,2,7702.0
2012,NUTS,2010,DE72,2,7818.0
2013,NUTS,2010,DE72,2,8112.0
2014,NUTS,2010,DE72,2,7958.0
2015,NUTS,2010,DE72,2,7938.0
2016,NUTS,2010,DE72,2,7958.0
2017,NUTS,2010,DE72,2,7948.0
2018,NUTS,2010,DE72,2,8020.0
2019,NUTS,2010,DE72,2,8309.0
2003,NUTS,2010,DE73,2,1991.0
2005,NUTS,2010,DE73,2,2324.0
2006,NUTS,2010,DE73,2,2396.0
2007,NUTS,2010,DE73,2,2480.0
2008,NUTS,2010,DE73,2,2517.0
2009,NUTS,2010,DE73,2,2703.0
2010,NUTS,2010,DE73,2,2851.0
2011,NUTS,2010,DE73,2,2988.0
2012,NUTS,2010,DE73,2,2971.0
2013,NUTS,2010,DE73,2,3046.0
2014,NUTS,2010,DE73,2,3015.0
2015,NUTS,2010,DE73,2,3076.0
2016,NUTS,2010,DE73,2,3044.0
2017,NUTS,2010,DE73,2,3142.0
2018,NUTS,2010,DE73,2,3174.0
2019,NUTS,2010,DE73,2,3275.0
2003,NUTS,2010,DE8,1,5005.0
2005,NUTS,2010,DE8,1,4888.0
2006,NUTS,2010,DE8,1,5148.0
2007,NUTS,2010,DE8,1,5084.0
2008,NUTS,2010,DE8,1,5090.0
2009,NUTS,2010,DE8,1,5423.0
2010,NUTS,2010,DE8,1,5579.0
2011,NUTS,2010,DE8,1,6005.0
2012,NUTS,2010,DE8,1,6420.0
2013,NUTS,2010,DE8,1,6547.0
2014,NUTS,2010,DE8,1,6629.0
2015,NUTS,2010,DE8,1,6410.0
2016,NUTS,2010,DE8,1,6323.0
2017,NUTS,2010,DE8,1,6444.0
2018,NUTS,2010,DE8,1,6404.0
2019,NUTS,2010,DE8,1,6600.0
2003,NUTS,2010,DE80,2,5005.0
2005,NUTS,2010,DE80,2,4888.0
2006,NUTS,2010,DE80,2,5148.0
2007,NUTS,2010,DE80,2,5084.0
2008,NUTS,2010,DE80,2,5090.0
2009,NUTS,2010,DE80,2,5423.0
2010,NUTS,2010,DE80,2,5579.0
2011,NUTS,2010,DE80,2,6005.0
2012,NUTS,2010,DE80,2,6420.0
2013,NUTS,2010,DE80,2,6547.0
2014,NUTS,2010,DE80,2,6629.0
2015,NUTS,2010,DE80,2,6410.0
2016,NUTS,2010,DE80,2,6323.0
2017,NUTS,2010,DE80,2,6444.0
2018,NUTS,2010,DE80,2,6404.0
2019,NUTS,2010,DE80,2,6600.0
2003,NUTS,2010,DE9,1,20114.0
2005,NUTS,2010,DE9,1,18699.0
2006,NUTS,2010,DE9,1,19246.0
2007,NUTS,2010,DE9,1,21428.0
2008,NUTS,2010,DE9,1,21804.0
2009,NUTS,2010,DE9,1,23038.0
2010,NUTS,2010,DE9,1,24103.0
2011,NUTS,2010,DE9,1,25166.0
2012,NUTS,2010,DE9,1,26075.0
2013,NUTS,2010,DE9,1,26976.0
2014,NUTS,2010,DE9,1,27156.0
2015,NUTS,2010,DE9,1,27094.0
2016,NUTS,2010,DE9,1,27288.0
2017,NUTS,2010,DE9,1,27893.0
2018,NUTS,2010,DE9,1,28408.0
2019,NUTS,2010,DE9,1,28309.0
2003,NUTS,2010,DE91,2,8908.0
2005,NUTS,2010,DE91,2,8431.0
2006,NUTS,2010,DE91,2,8876.0
2007,NUTS,2010,DE91,2,8956.0
2008,NUTS,2010,DE91,2,9287.0
2009,NUTS,2010,DE91,2,9697.0
2010,NUTS,2010,DE91,2,10145.0
2011,NUTS,2010,DE91,2,10570.0
2012,NUTS,2010,DE91,2,10880.0
2013,NUTS,2010,DE91,2,11271.0
2014,NUTS,2010,DE91,2,11038.0
2015,NUTS,2010,DE91,2,11078.0
2016,NUTS,2010,DE91,2,11309.0
2017,NUTS,2010,DE91,2,11580.0
2018,NUTS,2010,DE91,2,11999.0
2019,NUTS,2010,DE91,2,11808.0
2003,NUTS,2010,DE92,2,7531.0
2005,NUTS,2010,DE92,2,6514.0
2006,NUTS,2010,DE92,2,6287.0
2007,NUTS,2010,DE92,2,7477.0
2008,NUTS,2010,DE92,2,7486.0
2009,NUTS,2010,DE92,2,8348.0
2010,NUTS,2010,DE92,2,8570.0
2011,NUTS,2010,DE92,2,8944.0
2012,NUTS,2010,DE92,2,9069.0
2013,NUTS,2010,DE92,2,9482.0
2014,NUTS,2010,DE92,2,9502.0
2015,NUTS,2010,DE92,2,9610.0
2016,NUTS,2010,DE92,2,9724.0
2017,NUTS,2010,DE92,2,9992.0
2018,NUTS,2010,DE92,2,10053.0
2019,NUTS,2010,DE92,2,10117.0
2003,NUTS,2010,DE93,2,541.0
2005,NUTS,2010,DE93,2,612.0
2006,NUTS,2010,DE93,2,622.0
2007,NUTS,2010,DE93,2,875.0
2008,NUTS,2010,DE93,2,868.0
2009,NUTS,2010,DE93,2,666.0
2010,NUTS,2010,DE93,2,824.0
2011,NUTS,2010,DE93,2,898.0
2012,NUTS,2010,DE93,2,1153.0
2013,NUTS,2010,DE93,2,1140.0
2014,NUTS,2010,DE93,2,1079.0
2015,NUTS,2010,DE93,2,852.0
2016,NUTS,2010,DE93,2,849.0
2017,NUTS,2010,DE93,2,874.0
2018,NUTS,2010,DE93,2,869.0
2019,NUTS,2010,DE93,2,818.0
2003,NUTS,2010,DE94,2,3134.0
2005,NUTS,2010,DE94,2,3142.0
2006,NUTS,2010,DE94,2,3460.0
2007,NUTS,2010,DE94,2,4120.0
2008,NUTS,2010,DE94,2,4163.0
2009,NUTS,2010,DE94,2,4327.0
2010,NUTS,2010,DE94,2,4564.0
2011,NUTS,2010,DE94,2,4753.0
2012,NUTS,2010,DE94,2,4973.0
2013,NUTS,2010,DE94,2,5084.0
2014,NUTS,2010,DE94,2,5537.0
2015,NUTS,2010,DE94,2,5554.0
2016,NUTS,2010,DE94,2,5406.0
2017,NUTS,2010,DE94,2,5446.0
2018,NUTS,2010,DE94,2,5488.0
2019,NUTS,2010,DE94,2,5566.0
2003,NUTS,2010,DEA,1,47960.0
2005,NUTS,2010,DEA,1,47529.0
2006,NUTS,2010,DEA,1,48978.0
2007,NUTS,2010,DEA,1,49657.0
2008,NUTS,2010,DEA,1,51665.0
2009,NUTS,2010,DEA,1,55292.0
2010,NUTS,2010,DEA,1,59198.0
2011,NUTS,2010,DEA,1,61039.0
2012,NUTS,2010,DEA,1,63289.0
2013,NUTS,2010,DEA,1,66370.0
2014,NUTS,2010,DEA,1,68162.0
2015,NUTS,2010,DEA,1,69174.0
2016,NUTS,2010,DEA,1,70517.0
2017,NUTS,2010,DEA,1,73308.0
2018,NUTS,2010,DEA,1,74963.0
2019,NUTS,2010,DEA,1,75183.0
2003,NUTS,2010,DEA1,2,9445.0
2005,NUTS,2010,DEA1,2,9403.0
2006,NUTS,2010,DEA1,2,9416.0
2007,NUTS,2010,DEA1,2,9110.0
2008,NUTS,2010,DEA1,2,10413.0
2009,NUTS,2010,DEA1,2,10370.0
2010,NUTS,2010,DEA1,2,11652.0
2011,NUTS,2010,DEA1,2,11860.0
2012,NUTS,2010,DEA1,2,13006.0
2013,NUTS,2010,DEA1,2,13540.0
2014,NUTS,2010,DEA1,2,14074.0
2015,NUTS,2010,DEA1,2,14240.0
2016,NUTS,2010,DEA1,2,14297.0
2017,NUTS,2010,DEA1,2,14924.0
2018,NUTS,2010,DEA1,2,15661.0
2019,NUTS,2010,DEA1,2,15120.0
2003,NUTS,2010,DEA2,2,18600.0
2005,NUTS,2010,DEA2,2,18532.0
2006,NUTS,2010,DEA2,2,19032.0
2007,NUTS,2010,DEA2,2,19609.0
2008,NUTS,2010,DEA2,2,19975.0
2009,NUTS,2010,DEA2,2,21886.0
2010,NUTS,2010,DEA2,2,23157.0
2011,NUTS,2010,DEA2,2,23917.0
2012,NUTS,2010,DEA2,2,24645.0
2013,NUTS,2010,DEA2,2,26288.0
2014,NUTS,2010,DEA2,2,27186.0
2015,NUTS,2010,DEA2,2,27886.0
2016,NUTS,2010,DEA2,2,28241.0
2017,NUTS,2010,DEA2,2,29156.0
2018,NUTS,2010,DEA2,2,29177.0
2019,NUTS,2010,DEA2,2,29688.0
2003,NUTS,2010,DEA3,2,6845.0
2005,NUTS,2010,DEA3,2,6805.0
2006,NUTS,2010,DEA3,2,7024.0
2007,NUTS,2010,DEA3,2,7226.0
2008,NUTS,2010,DEA3,2,7233.0
2009,NUTS,2010,DEA3,2,7730.0
2010,NUTS,2010,DEA3,2,8225.0
2011,NUTS,2010,DEA3,2,8628.0
2012,NUTS,2010,DEA3,2,8855.0
2013,NUTS,2010,DEA3,2,9245.0
2014,NUTS,2010,DEA3,2,9119.0
2015,NUTS,2010,DEA3,2,9155.0
2016,NUTS,2010,DEA3,2,8830.0
2017,NUTS,2010,DEA3,2,9204.0
2018,NUTS,2010,DEA3,2,9485.0
2019,NUTS,2010,DEA3,2,9643.0
2003,NUTS,2010,DEA4,2,4061.0
2005,NUTS,2010,DEA4,2,3781.0
2006,NUTS,2010,DEA4,2,3999.0
2007,NUTS,2010,DEA4,2,3845.0
2008,NUTS,2010,DEA4,2,4082.0
2009,NUTS,2010,DEA4,2,4514.0
