year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_mge_p_mhab
2004,NUTS,2010,BE254,3,4.944
2005,NUTS,2010,BE254,3,6.53
2006,NUTS,2010,BE254,3,5.657
2007,NUTS,2010,BE254,3,3.056
2009,NUTS,2010,BE254,3,0.786
2010,NUTS,2010,BE254,3,1.174
2011,NUTS,2010,BE254,3,5.3
2002,NUTS,2010,BE255,3,1.737
2004,NUTS,2010,BE255,3,0.961
2008,NUTS,2010,BE255,3,1.34
2009,NUTS,2010,BE255,3,2.196
2010,NUTS,2010,BE255,3,2.188
2011,NUTS,2010,BE255,3,2.163
2000,NUTS,2010,BE256,3,9.967
2001,NUTS,2010,BE256,3,1.422
2002,NUTS,2010,BE256,3,2.838
2003,NUTS,2010,BE256,3,1.77
2006,NUTS,2010,BE256,3,5.068
2008,NUTS,2010,BE256,3,2.298
2000,NUTS,2010,BE257,3,7.608
2003,NUTS,2010,BE257,3,3.742
2005,NUTS,2010,BE257,3,12.764
2006,NUTS,2010,BE257,3,3.266
2007,NUTS,2010,BE257,3,35.547
2008,NUTS,2010,BE257,3,9.265
2009,NUTS,2010,BE257,3,5.553
2010,NUTS,2010,BE257,3,14.733
2012,NUTS,2010,BE257,3,3.611
2010,NUTS,2010,BE258,3,2.322
2000,NUTS,2010,BE3,1,12.505
2001,NUTS,2010,BE3,1,8.185
2002,NUTS,2010,BE3,1,9.641
2003,NUTS,2010,BE3,1,8.328
2004,NUTS,2010,BE3,1,7.315
2005,NUTS,2010,BE3,1,8.699
2006,NUTS,2010,BE3,1,13.963
2007,NUTS,2010,BE3,1,11.447
2008,NUTS,2010,BE3,1,7.565
2009,NUTS,2010,BE3,1,6.776
2010,NUTS,2010,BE3,1,4.205
2011,NUTS,2010,BE3,1,6.176
2012,NUTS,2010,BE3,1,3.781
2000,NUTS,2010,BE31,2,67.251
2001,NUTS,2010,BE31,2,43.634
2002,NUTS,2010,BE31,2,57.15
2003,NUTS,2010,BE31,2,24.524
2004,NUTS,2010,BE31,2,25.699
2005,NUTS,2010,BE31,2,42.966
2006,NUTS,2010,BE31,2,94.875
2007,NUTS,2010,BE31,2,52.637
2008,NUTS,2010,BE31,2,47.899
2009,NUTS,2010,BE31,2,21.882
2010,NUTS,2010,BE31,2,24.558
2011,NUTS,2010,BE31,2,29.741
2012,NUTS,2010,BE31,2,11.581
2000,NUTS,2010,BE310,3,67.251
2001,NUTS,2010,BE310,3,43.634
2002,NUTS,2010,BE310,3,57.15
2003,NUTS,2010,BE310,3,24.524
2004,NUTS,2010,BE310,3,25.699
2005,NUTS,2010,BE310,3,42.966
2006,NUTS,2010,BE310,3,94.875
2007,NUTS,2010,BE310,3,52.637
2008,NUTS,2010,BE310,3,47.899
2009,NUTS,2010,BE310,3,21.882
2010,NUTS,2010,BE310,3,24.558
2011,NUTS,2010,BE310,3,29.741
2012,NUTS,2010,BE310,3,11.581
2000,NUTS,2010,BE32,2,3.986
2001,NUTS,2010,BE32,2,3.774
2002,NUTS,2010,BE32,2,2.56
2003,NUTS,2010,BE32,2,2.645
2004,NUTS,2010,BE32,2,1.301
2005,NUTS,2010,BE32,2,0.933
2006,NUTS,2010,BE32,2,1.667
2007,NUTS,2010,BE32,2,2.857
2008,NUTS,2010,BE32,2,0.931
2009,NUTS,2010,BE32,2,1.855
2010,NUTS,2010,BE32,2,1.283
2011,NUTS,2010,BE32,2,5.327
2012,NUTS,2010,BE32,2,3.219
2006,NUTS,2010,BE321,3,2.099
2007,NUTS,2010,BE321,3,6.111
2000,NUTS,2010,BE322,3,4.251
2001,NUTS,2010,BE322,3,3.855
2002,NUTS,2010,BE322,3,2.187
2003,NUTS,2010,BE322,3,2.377
2004,NUTS,2010,BE322,3,0.785
2005,NUTS,2010,BE322,3,1.804
2007,NUTS,2010,BE322,3,0.781
2008,NUTS,2010,BE322,3,1.607
2009,NUTS,2010,BE322,3,1.178
2010,NUTS,2010,BE322,3,0.776
2011,NUTS,2010,BE322,3,5.254
2000,NUTS,2010,BE323,3,11.31
2001,NUTS,2010,BE323,3,3.251
2002,NUTS,2010,BE323,3,2.813
2003,NUTS,2010,BE323,3,2.572
2005,NUTS,2010,BE323,3,1.325
2006,NUTS,2010,BE323,3,0.681
2009,NUTS,2010,BE323,3,2.673
2010,NUTS,2010,BE323,3,2.382
2011,NUTS,2010,BE323,3,5.754
2012,NUTS,2010,BE323,3,7.847
2002,NUTS,2010,BE324,3,3.585
2008,NUTS,2010,BE324,3,7.422
2009,NUTS,2010,BE324,3,17.376
2010,NUTS,2010,BE324,3,10.362
2011,NUTS,2010,BE324,3,41.058
2012,NUTS,2010,BE324,3,7.168
2000,NUTS,2010,BE325,3,2.885
2001,NUTS,2010,BE325,3,10.911
2002,NUTS,2010,BE325,3,8.124
2003,NUTS,2010,BE325,3,9.98
2004,NUTS,2010,BE325,3,5.669
2006,NUTS,2010,BE325,3,8.116
2007,NUTS,2010,BE325,3,7.605
2011,NUTS,2010,BE325,3,0.705
2012,NUTS,2010,BE325,3,2.157
2001,NUTS,2010,BE326,3,3.419
2004,NUTS,2010,BE326,3,2.257
2007,NUTS,2010,BE326,3,3.39
2005,NUTS,2010,BE327,3,0.778
2006,NUTS,2010,BE327,3,2.61
2007,NUTS,2010,BE327,3,7.033
2011,NUTS,2010,BE327,3,1.375
2012,NUTS,2010,BE327,3,9.104
2000,NUTS,2010,BE33,2,3.06
2001,NUTS,2010,BE33,2,3.853
2002,NUTS,2010,BE33,2,3.867
2003,NUTS,2010,BE33,2,3.48
2004,NUTS,2010,BE33,2,5.342
2005,NUTS,2010,BE33,2,6.025
2006,NUTS,2010,BE33,2,3.682
2007,NUTS,2010,BE33,2,9.165
2008,NUTS,2010,BE33,2,4.479
2009,NUTS,2010,BE33,2,10.811
2010,NUTS,2010,BE33,2,1.339
2011,NUTS,2010,BE33,2,2.911
2012,NUTS,2010,BE33,2,2.156
2000,NUTS,2010,BE331,3,10.398
2001,NUTS,2010,BE331,3,7.658
2002,NUTS,2010,BE331,3,5.335
2003,NUTS,2010,BE331,3,2.448
2004,NUTS,2010,BE331,3,10.223
2007,NUTS,2010,BE331,3,7.159
2008,NUTS,2010,BE331,3,3.782
2009,NUTS,2010,BE331,3,1.873
2010,NUTS,2010,BE331,3,4.173
2011,NUTS,2010,BE331,3,6.136
2012,NUTS,2010,BE331,3,0.908
2000,NUTS,2010,BE332,3,2.561
2001,NUTS,2010,BE332,3,3.012
2002,NUTS,2010,BE332,3,4.439
2003,NUTS,2010,BE332,3,4.253
2004,NUTS,2010,BE332,3,6.388
2005,NUTS,2010,BE332,3,5.372
2006,NUTS,2010,BE332,3,3.672
2007,NUTS,2010,BE332,3,12.917
2008,NUTS,2010,BE332,3,6.812
2009,NUTS,2010,BE332,3,17.092
2010,NUTS,2010,BE332,3,0.662
2011,NUTS,2010,BE332,3,3.495
2012,NUTS,2010,BE332,3,2.027
2001,NUTS,2010,BE334,3,7.271
2002,NUTS,2010,BE334,3,10.81
2003,NUTS,2010,BE334,3,11.898
2004,NUTS,2010,BE334,3,5.532
2005,NUTS,2010,BE334,3,20.883
2006,NUTS,2010,BE334,3,13.838
2007,NUTS,2010,BE334,3,16.004
2004,NUTS,2010,BE335,3,0.709
2005,NUTS,2010,BE335,3,2.925
2006,NUTS,2010,BE335,3,1.65
2009,NUTS,2010,BE335,3,2.456
2004,NUTS,2010,BE336,3,2.364
2005,NUTS,2010,BE336,3,13.791
2006,NUTS,2010,BE336,3,4.513
2008,NUTS,2010,BE336,3,3.371
2009,NUTS,2010,BE336,3,6.708
2010,NUTS,2010,BE336,3,7.711
2011,NUTS,2010,BE336,3,4.458
2012,NUTS,2010,BE336,3,13.023
2000,NUTS,2010,BE34,2,3.201
2001,NUTS,2010,BE34,2,1.608
2002,NUTS,2010,BE34,2,0.559
2003,NUTS,2010,BE34,2,3.29
2004,NUTS,2010,BE34,2,0.787
2007,NUTS,2010,BE34,2,2.565
2008,NUTS,2010,BE34,2,5.036
2009,NUTS,2010,BE34,2,1.086
2012,NUTS,2010,BE34,2,0.362
2000,NUTS,2010,BE342,3,19.471
2008,NUTS,2010,BE342,3,22.721
2012,NUTS,2010,BE342,3,2.161
2001,NUTS,2010,BE343,3,7.857
2003,NUTS,2010,BE343,3,9.711
2007,NUTS,2010,BE343,3,12.612
2008,NUTS,2010,BE343,3,6.158
2009,NUTS,2010,BE343,3,5.37
2003,NUTS,2010,BE344,3,5.858
2002,NUTS,2010,BE345,3,2.856
2004,NUTS,2010,BE345,3,4.025
2000,NUTS,2010,BE35,2,20.793
2001,NUTS,2010,BE35,2,6.438
2002,NUTS,2010,BE35,2,10.496
2003,NUTS,2010,BE35,2,25.489
2004,NUTS,2010,BE35,2,17.886
2005,NUTS,2010,BE35,2,14.215
2006,NUTS,2010,BE35,2,15.09
2007,NUTS,2010,BE35,2,12.684
2008,NUTS,2010,BE35,2,2.149
2009,NUTS,2010,BE35,2,2.497
2010,NUTS,2010,BE35,2,4.828
2011,NUTS,2010,BE35,2,0.522
2012,NUTS,2010,BE35,2,4.696
2000,NUTS,2010,BE351,3,5.016
2001,NUTS,2010,BE351,3,2.891
2003,NUTS,2010,BE351,3,10.168
2004,NUTS,2010,BE351,3,1.966
2005,NUTS,2010,BE351,3,4.777
2006,NUTS,2010,BE351,3,2.424
2000,NUTS,2010,BE352,3,30.878
2001,NUTS,2010,BE352,3,9.091
2002,NUTS,2010,BE352,3,16.481
2003,NUTS,2010,BE352,3,36.385
2004,NUTS,2010,BE352,3,27.368
2005,NUTS,2010,BE352,3,20.614
2006,NUTS,2010,BE352,3,22.818
2007,NUTS,2010,BE352,3,19.061
2008,NUTS,2010,BE352,3,3.373
2009,NUTS,2010,BE352,3,3.915
2010,NUTS,2010,BE352,3,7.563
2011,NUTS,2010,BE352,3,0.82
2012,NUTS,2010,BE352,3,7.378
2007,NUTS,2010,BE353,3,3.928
1990,NUTS,2010,BG,0,0.114
1992,NUTS,2010,BG,0,0.038
1993,NUTS,2010,BG,0,0.094
1995,NUTS,2010,BG,0,0.119
1996,NUTS,2010,BG,0,0.039
1998,NUTS,2010,BG,0,0.072
1999,NUTS,2010,BG,0,0.049
2000,NUTS,2010,BG,0,0.173
2003,NUTS,2010,BG,0,0.128
2005,NUTS,2010,BG,0,0.208
2008,NUTS,2010,BG,0,0.1
2009,NUTS,2010,BG,0,0.044
1995,NUTS,2010,BG3,1,0.22
2003,NUTS,2010,BG3,1,0.243
1995,NUTS,2010,BG32,2,0.918
2003,NUTS,2010,BG32,2,1.034
1995,NUTS,2010,BG324,3,5.909
2003,NUTS,2010,BG324,3,6.847
1990,NUTS,2010,BG4,1,0.248
1992,NUTS,2010,BG4,1,0.083
1993,NUTS,2010,BG4,1,0.205
2000,NUTS,2010,BG4,1,0.371
2005,NUTS,2010,BG4,1,0.436
2008,NUTS,2010,BG4,1,0.206
2009,NUTS,2010,BG4,1,0.091
1990,NUTS,2010,BG41,2,0.451
1992,NUTS,2010,BG41,2,0.151
1993,NUTS,2010,BG41,2,0.368
2000,NUTS,2010,BG41,2,0.663
2005,NUTS,2010,BG41,2,0.471
2008,NUTS,2010,BG41,2,0.353
2009,NUTS,2010,BG41,2,0.155
1990,NUTS,2010,BG411,3,0.827
1992,NUTS,2010,BG411,3,0.275
1993,NUTS,2010,BG411,3,0.672
2000,NUTS,2010,BG411,3,1.172
2005,NUTS,2010,BG411,3,0.81
2008,NUTS,2010,BG411,3,0.593
2009,NUTS,2010,BG411,3,0.259
2005,NUTS,2010,BG42,2,0.387
2005,NUTS,2010,BG421,3,0.856
1990,NUTS,2010,CH,0,6.022
1991,NUTS,2010,CH,0,7.135
1992,NUTS,2010,CH,0,7.073
1993,NUTS,2010,CH,0,5.64
1994,NUTS,2010,CH,0,6.343
1995,NUTS,2010,CH,0,7.332
1996,NUTS,2010,CH,0,8.183
1997,NUTS,2010,CH,0,12.18
1998,NUTS,2010,CH,0,9.588
1999,NUTS,2010,CH,0,15.932
2000,NUTS,2010,CH,0,14.139
2001,NUTS,2010,CH,0,15.351
2002,NUTS,2010,CH,0,15.014
2003,NUTS,2010,CH,0,12.48
2004,NUTS,2010,CH,0,9.723
2005,NUTS,2010,CH,0,12.009
2006,NUTS,2010,CH,0,8.181
2007,NUTS,2010,CH,0,9.123
2008,NUTS,2010,CH,0,9.441
2009,NUTS,2010,CH,0,7.567
2010,NUTS,2010,CH,0,10.529
2011,NUTS,2010,CH,0,7.743
2012,NUTS,2010,CH,0,4.821
1990,NUTS,2010,CH0,1,5.896
1991,NUTS,2010,CH0,1,6.95
1992,NUTS,2010,CH0,1,7.073
1993,NUTS,2010,CH0,1,5.604
1994,NUTS,2010,CH0,1,6.258
1995,NUTS,2010,CH0,1,7.226
1996,NUTS,2010,CH0,1,8.108
1997,NUTS,2010,CH0,1,12.037
1998,NUTS,2010,CH0,1,9.399
1999,NUTS,2010,CH0,1,15.798
2000,NUTS,2010,CH0,1,13.831
2001,NUTS,2010,CH0,1,14.788
2002,NUTS,2010,CH0,1,14.477
2003,NUTS,2010,CH0,1,12.344
2004,NUTS,2010,CH0,1,9.655
2005,NUTS,2010,CH0,1,11.854
2006,NUTS,2010,CH0,1,8.136
2007,NUTS,2010,CH0,1,9.089
2008,NUTS,2010,CH0,1,9.349
2009,NUTS,2010,CH0,1,7.561
2010,NUTS,2010,CH0,1,10.465
2011,NUTS,2010,CH0,1,7.711
2012,NUTS,2010,CH0,1,4.778
1990,NUTS,2010,CH01,2,9.843
1991,NUTS,2010,CH01,2,17.821
1992,NUTS,2010,CH01,2,19.692
1993,NUTS,2010,CH01,2,7.609
1994,NUTS,2010,CH01,2,14.995
1995,NUTS,2010,CH01,2,16.736
1996,NUTS,2010,CH01,2,15.459
1997,NUTS,2010,CH01,2,36.886
1998,NUTS,2010,CH01,2,23.596
1999,NUTS,2010,CH01,2,37.456
2000,NUTS,2010,CH01,2,27.638
2001,NUTS,2010,CH01,2,33.593
2002,NUTS,2010,CH01,2,23.735
2003,NUTS,2010,CH01,2,23.146
2004,NUTS,2010,CH01,2,15.874
2005,NUTS,2010,CH01,2,14.405
2006,NUTS,2010,CH01,2,10.114
2007,NUTS,2010,CH01,2,13.957
2008,NUTS,2010,CH01,2,11.464
2009,NUTS,2010,CH01,2,11.735
2010,NUTS,2010,CH01,2,15.545
2011,NUTS,2010,CH01,2,12.172
2012,NUTS,2010,CH01,2,4.257
1990,NUTS,2010,CH011,3,8.444
1991,NUTS,2010,CH011,3,14.649
1992,NUTS,2010,CH011,3,28.623
1993,NUTS,2010,CH011,3,11.265
1994,NUTS,2010,CH011,3,15.736
1995,NUTS,2010,CH011,3,23.601
1996,NUTS,2010,CH011,3,20.374
1997,NUTS,2010,CH011,3,39.062
1998,NUTS,2010,CH011,3,27.855
1999,NUTS,2010,CH011,3,53.253
2000,NUTS,2010,CH011,3,44.201
2001,NUTS,2010,CH011,3,43.66
2002,NUTS,2010,CH011,3,36.353
2003,NUTS,2010,CH011,3,28.065
2004,NUTS,2010,CH011,3,21.139
2005,NUTS,2010,CH011,3,21.564
2006,NUTS,2010,CH011,3,13.469
2007,NUTS,2010,CH011,3,18.244
2008,NUTS,2010,CH011,3,12.812
2009,NUTS,2010,CH011,3,16.753
2010,NUTS,2010,CH011,3,23.591
2011,NUTS,2010,CH011,3,18.45
2012,NUTS,2010,CH011,3,5.965
1990,NUTS,2010,CH012,3,25.974
1991,NUTS,2010,CH012,3,45.642
1992,NUTS,2010,CH012,3,17.46
1993,NUTS,2010,CH012,3,3.811
1994,NUTS,2010,CH012,3,7.499
1995,NUTS,2010,CH012,3,14.22
1996,NUTS,2010,CH012,3,16.882
1997,NUTS,2010,CH012,3,26.734
1998,NUTS,2010,CH012,3,17.669
1999,NUTS,2010,CH012,3,11.55
2001,NUTS,2010,CH012,3,11.69
2002,NUTS,2010,CH012,3,0.898
2003,NUTS,2010,CH012,3,9.952
2004,NUTS,2010,CH012,3,14.491
2005,NUTS,2010,CH012,3,0.868
2006,NUTS,2010,CH012,3,9.157
2007,NUTS,2010,CH012,3,7.637
2008,NUTS,2010,CH012,3,1.675
2009,NUTS,2010,CH012,3,7.156
2010,NUTS,2010,CH012,3,4.066
2011,NUTS,2010,CH012,3,4.893
1990,NUTS,2010,CH013,3,1.421
1991,NUTS,2010,CH013,3,4.146
1992,NUTS,2010,CH013,3,7.42
1993,NUTS,2010,CH013,3,4.558
1994,NUTS,2010,CH013,3,19.014
1995,NUTS,2010,CH013,3,7.914
1996,NUTS,2010,CH013,3,6.979
1997,NUTS,2010,CH013,3,40.549
1998,NUTS,2010,CH013,3,21.126
1999,NUTS,2010,CH013,3,31.06
2000,NUTS,2010,CH013,3,21.212
2001,NUTS,2010,CH013,3,33.15
2002,NUTS,2010,CH013,3,20.043
2003,NUTS,2010,CH013,3,24.597
2004,NUTS,2010,CH013,3,8.892
2005,NUTS,2010,CH013,3,12.681
2006,NUTS,2010,CH013,3,5.689
2007,NUTS,2010,CH013,3,11.703
2008,NUTS,2010,CH013,3,16.067
2009,NUTS,2010,CH013,3,7.106
2010,NUTS,2010,CH013,3,10.876
2011,NUTS,2010,CH013,3,7.363
2012,NUTS,2010,CH013,3,4.495
1990,NUTS,2010,CH02,2,2.36
1991,NUTS,2010,CH02,2,5.69
1992,NUTS,2010,CH02,2,2.817
1993,NUTS,2010,CH02,2,5.466
1994,NUTS,2010,CH02,2,4.034
1995,NUTS,2010,CH02,2,2.466
1996,NUTS,2010,CH02,2,6.42
1997,NUTS,2010,CH02,2,4.703
1998,NUTS,2010,CH02,2,2.633
1999,NUTS,2010,CH02,2,8.539
2000,NUTS,2010,CH02,2,4.474
2001,NUTS,2010,CH02,2,4.056
2002,NUTS,2010,CH02,2,3.407
2003,NUTS,2010,CH02,2,4.292
2004,NUTS,2010,CH02,2,3.764
2005,NUTS,2010,CH02,2,2.526
2006,NUTS,2010,CH02,2,1.804
2007,NUTS,2010,CH02,2,3.245
2008,NUTS,2010,CH02,2,4.278
2009,NUTS,2010,CH02,2,2.069
2010,NUTS,2010,CH02,2,7.647
2011,NUTS,2010,CH02,2,5.684
2012,NUTS,2010,CH02,2,2.022
1990,NUTS,2010,CH021,3,2.315
1991,NUTS,2010,CH021,3,4.51
1992,NUTS,2010,CH021,3,3.285
1993,NUTS,2010,CH021,3,3.146
1994,NUTS,2010,CH021,3,1.891
1995,NUTS,2010,CH021,3,1.964
1996,NUTS,2010,CH021,3,8.526
1997,NUTS,2010,CH021,3,7.301
1998,NUTS,2010,CH021,3,1.332
1999,NUTS,2010,CH021,3,11.433
2000,NUTS,2010,CH021,3,4.897
2001,NUTS,2010,CH021,3,3.093
2002,NUTS,2010,CH021,3,3.413
2003,NUTS,2010,CH021,3,4.36
2004,NUTS,2010,CH021,3,3.078
2005,NUTS,2010,CH021,3,3.873
2006,NUTS,2010,CH021,3,0.261
2007,NUTS,2010,CH021,3,1.908
2008,NUTS,2010,CH021,3,2.773
2009,NUTS,2010,CH021,3,3.528
2010,NUTS,2010,CH021,3,4.486
2011,NUTS,2010,CH021,3,2.756
2012,NUTS,2010,CH021,3,2.112
1991,NUTS,2010,CH022,3,9.677
1992,NUTS,2010,CH022,3,1.993
1993,NUTS,2010,CH022,3,4.661
1994,NUTS,2010,CH022,3,7.224
1995,NUTS,2010,CH022,3,1.485
1996,NUTS,2010,CH022,3,2.984
1997,NUTS,2010,CH022,3,0.878
1998,NUTS,2010,CH022,3,2.522
1999,NUTS,2010,CH022,3,9.35
2000,NUTS,2010,CH022,3,3.542
2001,NUTS,2010,CH022,3,2.7
2003,NUTS,2010,CH022,3,4.108
2004,NUTS,2010,CH022,3,5.392
2005,NUTS,2010,CH022,3,1.997
2006,NUTS,2010,CH022,3,3.938
2007,NUTS,2010,CH022,3,7.589
2008,NUTS,2010,CH022,3,2.545
2010,NUTS,2010,CH022,3,8.237
2011,NUTS,2010,CH022,3,3.878
2012,NUTS,2010,CH022,3,3.513
1990,NUTS,2010,CH023,3,5.95
1991,NUTS,2010,CH023,3,10.826
1992,NUTS,2010,CH023,3,4.428
1993,NUTS,2010,CH023,3,6.471
1994,NUTS,2010,CH023,3,9.307
1995,NUTS,2010,CH023,3,6.109
1996,NUTS,2010,CH023,3,3.469
1997,NUTS,2010,CH023,3,0.706
1998,NUTS,2010,CH023,3,2.07
1999,NUTS,2010,CH023,3,2.054
2000,NUTS,2010,CH023,3,6.15
2001,NUTS,2010,CH023,3,10.958
2002,NUTS,2010,CH023,3,3.18
2003,NUTS,2010,CH023,3,7.634
2004,NUTS,2010,CH023,3,4.943
2006,NUTS,2010,CH023,3,4.598
2007,NUTS,2010,CH023,3,0.804
2008,NUTS,2010,CH023,3,7.593
2009,NUTS,2010,CH023,3,0.675
2010,NUTS,2010,CH023,3,5.856
2011,NUTS,2010,CH023,3,1.293
1990,NUTS,2010,CH024,3,1.577
1991,NUTS,2010,CH024,3,2.504
1993,NUTS,2010,CH024,3,21.036
1994,NUTS,2010,CH024,3,6.102
1995,NUTS,2010,CH024,3,2.436
1996,NUTS,2010,CH024,3,6.051
1997,NUTS,2010,CH024,3,3.026
1998,NUTS,2010,CH024,3,12.091
1999,NUTS,2010,CH024,3,4.046
2000,NUTS,2010,CH024,3,2.717
2001,NUTS,2010,CH024,3,3.022
2002,NUTS,2010,CH024,3,10.047
2003,NUTS,2010,CH024,3,1.019
2004,NUTS,2010,CH024,3,5.029
2005,NUTS,2010,CH024,3,0.417
2006,NUTS,2010,CH024,3,3.978
2007,NUTS,2010,CH024,3,9.058
2008,NUTS,2010,CH024,3,12.369
2010,NUTS,2010,CH024,3,30.411
2011,NUTS,2010,CH024,3,34.053
2012,NUTS,2010,CH024,3,2.887
1990,NUTS,2010,CH03,2,20.301
1991,NUTS,2010,CH03,2,14.678
1992,NUTS,2010,CH03,2,15.051
1993,NUTS,2010,CH03,2,13.369
1994,NUTS,2010,CH03,2,14.958
1995,NUTS,2010,CH03,2,16.594
1996,NUTS,2010,CH03,2,15.313
1997,NUTS,2010,CH03,2,5.946
1998,NUTS,2010,CH03,2,11.777
1999,NUTS,2010,CH03,2,17.983
2000,NUTS,2010,CH03,2,21.707
2001,NUTS,2010,CH03,2,19.551
2002,NUTS,2010,CH03,2,26.317
2003,NUTS,2010,CH03,2,24.526
2004,NUTS,2010,CH03,2,19.788
2005,NUTS,2010,CH03,2,26.003
2006,NUTS,2010,CH03,2,20.577
2007,NUTS,2010,CH03,2,17.783
2008,NUTS,2010,CH03,2,17.491
2009,NUTS,2010,CH03,2,17.418
2010,NUTS,2010,CH03,2,15.244
2011,NUTS,2010,CH03,2,14.4
2012,NUTS,2010,CH03,2,10.223
1990,NUTS,2010,CH031,3,32.887
1991,NUTS,2010,CH031,3,32.142
1992,NUTS,2010,CH031,3,23.512
1993,NUTS,2010,CH031,3,26.191
1994,NUTS,2010,CH031,3,35.359
1995,NUTS,2010,CH031,3,44.607
1996,NUTS,2010,CH031,3,22.119
1997,NUTS,2010,CH031,3,10.415
1998,NUTS,2010,CH031,3,22.792
1999,NUTS,2010,CH031,3,24.671
2000,NUTS,2010,CH031,3,52.691
2001,NUTS,2010,CH031,3,56.077
2002,NUTS,2010,CH031,3,74.758
2003,NUTS,2010,CH031,3,59.341
2004,NUTS,2010,CH031,3,43.717
2005,NUTS,2010,CH031,3,75.394
2006,NUTS,2010,CH031,3,71.605
2007,NUTS,2010,CH031,3,62.114
2008,NUTS,2010,CH031,3,62.086
2009,NUTS,2010,CH031,3,63.855
2010,NUTS,2010,CH031,3,60.192
2011,NUTS,2010,CH031,3,49.635
2012,NUTS,2010,CH031,3,41.556
1990,NUTS,2010,CH032,3,46.893
1991,NUTS,2010,CH032,3,29.096
1992,NUTS,2010,CH032,3,22.166
1993,NUTS,2010,CH032,3,16.513
1994,NUTS,2010,CH032,3,23.644
1995,NUTS,2010,CH032,3,21.213
1996,NUTS,2010,CH032,3,21.163
1997,NUTS,2010,CH032,3,9.846
1998,NUTS,2010,CH032,3,17.704
1999,NUTS,2010,CH032,3,39.336
2000,NUTS,2010,CH032,3,33.178
2001,NUTS,2010,CH032,3,23.456
2002,NUTS,2010,CH032,3,32.097
2003,NUTS,2010,CH032,3,32.059
2004,NUTS,2010,CH032,3,37.481
2005,NUTS,2010,CH032,3,31.699
2006,NUTS,2010,CH032,3,23.376
2007,NUTS,2010,CH032,3,18.528
2008,NUTS,2010,CH032,3,10.106
2009,NUTS,2010,CH032,3,5.162
2010,NUTS,2010,CH032,3,11.73
2011,NUTS,2010,CH032,3,14.686
2012,NUTS,2010,CH032,3,4.322
1990,NUTS,2010,CH033,3,3.018
1991,NUTS,2010,CH033,3,1.165
1992,NUTS,2010,CH033,3,8.524
1993,NUTS,2010,CH033,3,7.012
1994,NUTS,2010,CH033,3,3.006
1995,NUTS,2010,CH033,3,3.823
1996,NUTS,2010,CH033,3,9.983
1997,NUTS,2010,CH033,3,2.445
1998,NUTS,2010,CH033,3,4.962
1999,NUTS,2010,CH033,3,5.387
2000,NUTS,2010,CH033,3,5.438
2001,NUTS,2010,CH033,3,5.113
2002,NUTS,2010,CH033,3,7.16
2003,NUTS,2010,CH033,3,9.266
2004,NUTS,2010,CH033,3,3.46
2005,NUTS,2010,CH033,3,7.007
2006,NUTS,2010,CH033,3,2.635
2007,NUTS,2010,CH033,3,3.184
2008,NUTS,2010,CH033,3,6.706
2009,NUTS,2010,CH033,3,8.4
2010,NUTS,2010,CH033,3,2.783
2011,NUTS,2010,CH033,3,3.598
2012,NUTS,2010,CH033,3,3.413
1990,NUTS,2010,CH04,2,4.455
1991,NUTS,2010,CH04,2,1.312
1992,NUTS,2010,CH04,2,4.15
1993,NUTS,2010,CH04,2,4.965
1994,NUTS,2010,CH04,2,2.866
1995,NUTS,2010,CH04,2,5.811
1996,NUTS,2010,CH04,2,6.551
1997,NUTS,2010,CH04,2,17.118
1998,NUTS,2010,CH04,2,15.8
1999,NUTS,2010,CH04,2,21.632
2000,NUTS,2010,CH04,2,24.955
2001,NUTS,2010,CH04,2,24.271
2002,NUTS,2010,CH04,2,25.755
2003,NUTS,2010,CH04,2,17.828
2004,NUTS,2010,CH04,2,12.185
2005,NUTS,2010,CH04,2,24.195
2006,NUTS,2010,CH04,2,12.864
2007,NUTS,2010,CH04,2,12.827
2008,NUTS,2010,CH04,2,15.479
2009,NUTS,2010,CH04,2,10.085
2010,NUTS,2010,CH04,2,10.597
2011,NUTS,2010,CH04,2,9.453
2012,NUTS,2010,CH04,2,5.939
1990,NUTS,2010,CH040,3,4.455
1991,NUTS,2010,CH040,3,1.312
1992,NUTS,2010,CH040,3,4.15
1993,NUTS,2010,CH040,3,4.965
1994,NUTS,2010,CH040,3,2.866
1995,NUTS,2010,CH040,3,5.811
1996,NUTS,2010,CH040,3,6.551
1997,NUTS,2010,CH040,3,17.118
1998,NUTS,2010,CH040,3,15.8
1999,NUTS,2010,CH040,3,21.632
2000,NUTS,2010,CH040,3,24.955
2001,NUTS,2010,CH040,3,24.271
2002,NUTS,2010,CH040,3,25.755
2003,NUTS,2010,CH040,3,17.828
2004,NUTS,2010,CH040,3,12.185
2005,NUTS,2010,CH040,3,24.195
2006,NUTS,2010,CH040,3,12.864
2007,NUTS,2010,CH040,3,12.827
2008,NUTS,2010,CH040,3,15.479
2009,NUTS,2010,CH040,3,10.085
2010,NUTS,2010,CH040,3,10.597
2011,NUTS,2010,CH040,3,9.453
2012,NUTS,2010,CH040,3,5.939
1990,NUTS,2010,CH05,2,0.344
1992,NUTS,2010,CH05,2,0.836
1994,NUTS,2010,CH05,2,0.491
1996,NUTS,2010,CH05,2,2.536
1997,NUTS,2010,CH05,2,2.122
1998,NUTS,2010,CH05,2,0.589
1999,NUTS,2010,CH05,2,3.322
