year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hes_rse_t_hc
2017,NUTS,2010,UKE2,2,4896.0
2018,NUTS,2010,UKE2,2,4958.0
2011,NUTS,2010,UKE3,2,8585.0
2012,NUTS,2010,UKE3,2,8813.0
2013,NUTS,2010,UKE3,2,9752.0
2014,NUTS,2010,UKE3,2,10115.0
2015,NUTS,2010,UKE3,2,10208.0
2016,NUTS,2010,UKE3,2,10461.0
2017,NUTS,2010,UKE3,2,10391.0
2018,NUTS,2010,UKE3,2,10523.0
2011,NUTS,2010,UKE4,2,11089.0
2012,NUTS,2010,UKE4,2,11384.0
2013,NUTS,2010,UKE4,2,11643.0
2014,NUTS,2010,UKE4,2,12077.0
2015,NUTS,2010,UKE4,2,12696.0
2016,NUTS,2010,UKE4,2,13011.0
2017,NUTS,2010,UKE4,2,13189.0
2018,NUTS,2010,UKE4,2,13357.0
2011,NUTS,2010,UKF,1,20725.0
2012,NUTS,2010,UKF,1,21276.0
2013,NUTS,2010,UKF,1,21958.0
2014,NUTS,2010,UKF,1,22776.0
2015,NUTS,2010,UKF,1,22788.0
2016,NUTS,2010,UKF,1,23353.0
2017,NUTS,2010,UKF,1,22778.0
2018,NUTS,2010,UKF,1,23068.0
2011,NUTS,2010,UKF1,2,10936.0
2012,NUTS,2010,UKF1,2,11227.0
2013,NUTS,2010,UKF1,2,11771.0
2014,NUTS,2010,UKF1,2,12210.0
2015,NUTS,2010,UKF1,2,12228.0
2016,NUTS,2010,UKF1,2,12531.0
2017,NUTS,2010,UKF1,2,12390.0
2018,NUTS,2010,UKF1,2,12548.0
2011,NUTS,2010,UKF2,2,8800.0
2012,NUTS,2010,UKF2,2,9034.0
2013,NUTS,2010,UKF2,2,9075.0
2014,NUTS,2010,UKF2,2,9413.0
2015,NUTS,2010,UKF2,2,9234.0
2016,NUTS,2010,UKF2,2,9463.0
2017,NUTS,2010,UKF2,2,9044.0
2018,NUTS,2010,UKF2,2,9159.0
2011,NUTS,2010,UKF3,2,989.0
2012,NUTS,2010,UKF3,2,1015.0
2013,NUTS,2010,UKF3,2,1112.0
2014,NUTS,2010,UKF3,2,1153.0
2015,NUTS,2010,UKF3,2,1326.0
2016,NUTS,2010,UKF3,2,1359.0
2017,NUTS,2010,UKF3,2,1344.0
2018,NUTS,2010,UKF3,2,1361.0
2011,NUTS,2010,UKG,1,19453.0
2012,NUTS,2010,UKG,1,19970.0
2013,NUTS,2010,UKG,1,21971.0
2014,NUTS,2010,UKG,1,22790.0
2015,NUTS,2010,UKG,1,23655.0
2016,NUTS,2010,UKG,1,24241.0
2017,NUTS,2010,UKG,1,24768.0
2018,NUTS,2010,UKG,1,25084.0
2011,NUTS,2010,UKG1,2,457.0
2012,NUTS,2010,UKG1,2,469.0
2013,NUTS,2010,UKG1,2,538.0
2014,NUTS,2010,UKG1,2,558.0
2015,NUTS,2010,UKG1,2,634.0
2016,NUTS,2010,UKG1,2,650.0
2017,NUTS,2010,UKG1,2,593.0
2018,NUTS,2010,UKG1,2,601.0
2011,NUTS,2010,UKG2,2,1616.0
2012,NUTS,2010,UKG2,2,1659.0
2013,NUTS,2010,UKG2,2,1762.0
2014,NUTS,2010,UKG2,2,1828.0
2015,NUTS,2010,UKG2,2,2388.0
2016,NUTS,2010,UKG2,2,2447.0
2017,NUTS,2010,UKG2,2,2441.0
2018,NUTS,2010,UKG2,2,2472.0
2011,NUTS,2010,UKG3,2,17380.0
2012,NUTS,2010,UKG3,2,17842.0
2013,NUTS,2010,UKG3,2,19671.0
2014,NUTS,2010,UKG3,2,20404.0
2015,NUTS,2010,UKG3,2,20633.0
2016,NUTS,2010,UKG3,2,21144.0
2017,NUTS,2010,UKG3,2,21734.0
2018,NUTS,2010,UKG3,2,22011.0
2011,NUTS,2010,UKH,1,25486.0
2012,NUTS,2010,UKH,1,26164.0
2013,NUTS,2010,UKH,1,27113.0
2014,NUTS,2010,UKH,1,28124.0
2015,NUTS,2010,UKH,1,27633.0
2016,NUTS,2010,UKH,1,28318.0
2017,NUTS,2010,UKH,1,27802.0
2018,NUTS,2010,UKH,1,28156.0
2011,NUTS,2010,UKH1,2,16609.0
2012,NUTS,2010,UKH1,2,17051.0
2013,NUTS,2010,UKH1,2,18332.0
2014,NUTS,2010,UKH1,2,19015.0
2015,NUTS,2010,UKH1,2,18780.0
2016,NUTS,2010,UKH1,2,19245.0
2017,NUTS,2010,UKH1,2,18850.0
2018,NUTS,2010,UKH1,2,19090.0
2011,NUTS,2010,UKH2,2,5655.0
2012,NUTS,2010,UKH2,2,5805.0
2013,NUTS,2010,UKH2,2,5631.0
2014,NUTS,2010,UKH2,2,5841.0
2015,NUTS,2010,UKH2,2,5318.0
2016,NUTS,2010,UKH2,2,5450.0
2017,NUTS,2010,UKH2,2,5420.0
2018,NUTS,2010,UKH2,2,5489.0
2011,NUTS,2010,UKH3,2,3222.0
2012,NUTS,2010,UKH3,2,3308.0
2013,NUTS,2010,UKH3,2,3150.0
2014,NUTS,2010,UKH3,2,3267.0
2015,NUTS,2010,UKH3,2,3535.0
2016,NUTS,2010,UKH3,2,3623.0
2017,NUTS,2010,UKH3,2,3532.0
2018,NUTS,2010,UKH3,2,3577.0
2011,NUTS,2010,UKI,1,62942.0
2012,NUTS,2010,UKI,1,64616.0
2013,NUTS,2010,UKI,1,64394.0
2014,NUTS,2010,UKI,1,66794.0
2015,NUTS,2010,UKI,1,66673.0
2016,NUTS,2010,UKI,1,68325.0
2017,NUTS,2010,UKI,1,66451.0
2018,NUTS,2010,UKI,1,67298.0
2011,NUTS,2010,UKI3,2,46606.0
2012,NUTS,2010,UKI3,2,47845.0
2013,NUTS,2010,UKI3,2,47501.0
2014,NUTS,2010,UKI3,2,49480.0
2015,NUTS,2010,UKI3,2,48110.0
2016,NUTS,2010,UKI3,2,49302.0
2017,NUTS,2010,UKI3,2,48012.0
2018,NUTS,2010,UKI3,2,48624.0
2011,NUTS,2010,UKI4,2,8249.0
2012,NUTS,2010,UKI4,2,8469.0
2013,NUTS,2010,UKI4,2,8408.0
2014,NUTS,2010,UKI4,2,8513.0
2015,NUTS,2010,UKI4,2,9953.0
2016,NUTS,2010,UKI4,2,10200.0
2017,NUTS,2010,UKI4,2,9862.0
2018,NUTS,2010,UKI4,2,9988.0
2011,NUTS,2010,UKI5,2,1713.0
2012,NUTS,2010,UKI5,2,1758.0
2013,NUTS,2010,UKI5,2,1684.0
2014,NUTS,2010,UKI5,2,1747.0
2015,NUTS,2010,UKI5,2,1725.0
2016,NUTS,2010,UKI5,2,1768.0
2017,NUTS,2010,UKI5,2,1675.0
2018,NUTS,2010,UKI5,2,1696.0
2011,NUTS,2010,UKI6,2,1295.0
2012,NUTS,2010,UKI6,2,1330.0
2013,NUTS,2010,UKI6,2,1343.0
2014,NUTS,2010,UKI6,2,1393.0
2015,NUTS,2010,UKI6,2,1655.0
2016,NUTS,2010,UKI6,2,1696.0
2017,NUTS,2010,UKI6,2,1748.0
2018,NUTS,2010,UKI6,2,1770.0
2011,NUTS,2010,UKI7,2,5079.0
2012,NUTS,2010,UKI7,2,5214.0
2013,NUTS,2010,UKI7,2,5458.0
2014,NUTS,2010,UKI7,2,5661.0
2015,NUTS,2010,UKI7,2,5230.0
2016,NUTS,2010,UKI7,2,5360.0
2017,NUTS,2010,UKI7,2,5154.0
2018,NUTS,2010,UKI7,2,5220.0
2011,NUTS,2010,UKJ,1,41783.0
2012,NUTS,2010,UKJ,1,42894.0
2013,NUTS,2010,UKJ,1,46478.0
2014,NUTS,2010,UKJ,1,48210.0
2015,NUTS,2010,UKJ,1,49258.0
2016,NUTS,2010,UKJ,1,50479.0
2017,NUTS,2010,UKJ,1,49101.0
2018,NUTS,2010,UKJ,1,49727.0
2011,NUTS,2010,UKJ1,2,19730.0
2012,NUTS,2010,UKJ1,2,20255.0
2013,NUTS,2010,UKJ1,2,22072.0
2014,NUTS,2010,UKJ1,2,22895.0
2015,NUTS,2010,UKJ1,2,23553.0
2016,NUTS,2010,UKJ1,2,24137.0
2017,NUTS,2010,UKJ1,2,23673.0
2018,NUTS,2010,UKJ1,2,23975.0
2011,NUTS,2010,UKJ2,2,9622.0
2012,NUTS,2010,UKJ2,2,9878.0
2013,NUTS,2010,UKJ2,2,10228.0
2014,NUTS,2010,UKJ2,2,10609.0
2015,NUTS,2010,UKJ2,2,10342.0
2016,NUTS,2010,UKJ2,2,10598.0
2017,NUTS,2010,UKJ2,2,10285.0
2018,NUTS,2010,UKJ2,2,10416.0
2011,NUTS,2010,UKJ3,2,9519.0
2012,NUTS,2010,UKJ3,2,9772.0
2013,NUTS,2010,UKJ3,2,10090.0
2014,NUTS,2010,UKJ3,2,10466.0
2015,NUTS,2010,UKJ3,2,10863.0
2016,NUTS,2010,UKJ3,2,11132.0
2017,NUTS,2010,UKJ3,2,10547.0
2018,NUTS,2010,UKJ3,2,10681.0
2011,NUTS,2010,UKJ4,2,2912.0
2012,NUTS,2010,UKJ4,2,2989.0
2013,NUTS,2010,UKJ4,2,4088.0
2014,NUTS,2010,UKJ4,2,4240.0
2015,NUTS,2010,UKJ4,2,4500.0
2016,NUTS,2010,UKJ4,2,4612.0
2017,NUTS,2010,UKJ4,2,4596.0
2018,NUTS,2010,UKJ4,2,4655.0
2011,NUTS,2010,UKK,1,18811.0
2012,NUTS,2010,UKK,1,19311.0
2013,NUTS,2010,UKK,1,19676.0
2014,NUTS,2010,UKK,1,20409.0
2015,NUTS,2010,UKK,1,20664.0
2016,NUTS,2010,UKK,1,21176.0
2017,NUTS,2010,UKK,1,21573.0
2018,NUTS,2010,UKK,1,21848.0
2011,NUTS,2010,UKK1,2,11445.0
2012,NUTS,2010,UKK1,2,11749.0
2013,NUTS,2010,UKK1,2,12030.0
2014,NUTS,2010,UKK1,2,12478.0
2015,NUTS,2010,UKK1,2,12534.0
2016,NUTS,2010,UKK1,2,12845.0
2017,NUTS,2010,UKK1,2,12836.0
2018,NUTS,2010,UKK1,2,13000.0
2011,NUTS,2010,UKK2,2,1112.0
2012,NUTS,2010,UKK2,2,1142.0
2013,NUTS,2010,UKK2,2,1263.0
2014,NUTS,2010,UKK2,2,1310.0
2015,NUTS,2010,UKK2,2,1619.0
2016,NUTS,2010,UKK2,2,1659.0
2017,NUTS,2010,UKK2,2,1780.0
2018,NUTS,2010,UKK2,2,1803.0
2011,NUTS,2010,UKK3,2,221.0
2012,NUTS,2010,UKK3,2,227.0
2013,NUTS,2010,UKK3,2,271.0
2014,NUTS,2010,UKK3,2,281.0
2015,NUTS,2010,UKK3,2,293.0
2016,NUTS,2010,UKK3,2,300.0
2017,NUTS,2010,UKK3,2,306.0
2018,NUTS,2010,UKK3,2,310.0
2011,NUTS,2010,UKK4,2,6033.0
2012,NUTS,2010,UKK4,2,6193.0
2013,NUTS,2010,UKK4,2,6112.0
2014,NUTS,2010,UKK4,2,6340.0
2015,NUTS,2010,UKK4,2,6218.0
2016,NUTS,2010,UKK4,2,6372.0
2017,NUTS,2010,UKK4,2,6651.0
2018,NUTS,2010,UKK4,2,6736.0
2011,NUTS,2010,UKL,1,13439.0
2012,NUTS,2010,UKL,1,13796.0
2013,NUTS,2010,UKL,1,14064.0
2014,NUTS,2010,UKL,1,14588.0
2015,NUTS,2010,UKL,1,14059.0
2016,NUTS,2010,UKL,1,14407.0
2017,NUTS,2010,UKL,1,14399.0
2018,NUTS,2010,UKL,1,14582.0
2011,NUTS,2010,UKL1,2,6601.0
2012,NUTS,2010,UKL1,2,6777.0
2013,NUTS,2010,UKL1,2,7396.0
2014,NUTS,2010,UKL1,2,7672.0
2015,NUTS,2010,UKL1,2,7258.0
2016,NUTS,2010,UKL1,2,7438.0
2017,NUTS,2010,UKL1,2,7522.0
2018,NUTS,2010,UKL1,2,7618.0
2011,NUTS,2010,UKL2,2,6838.0
2012,NUTS,2010,UKL2,2,7020.0
2013,NUTS,2010,UKL2,2,6668.0
2014,NUTS,2010,UKL2,2,6917.0
2015,NUTS,2010,UKL2,2,6801.0
2016,NUTS,2010,UKL2,2,6970.0
2017,NUTS,2010,UKL2,2,6877.0
2018,NUTS,2010,UKL2,2,6965.0
2011,NUTS,2010,UKM,1,31944.0
2012,NUTS,2010,UKM,1,32793.0
2013,NUTS,2010,UKM,1,37349.0
2014,NUTS,2010,UKM,1,38741.0
2015,NUTS,2010,UKM,1,39150.0
2016,NUTS,2010,UKM,1,40120.0
2017,NUTS,2010,UKM,1,40015.0
2018,NUTS,2010,UKM,1,40525.0
2012,NUTS,2010,UKM2,2,18165.0
2013,NUTS,2010,UKM2,2,21526.0
2014,NUTS,2010,UKM2,2,22328.0
2015,NUTS,2010,UKM2,2,22017.0
2016,NUTS,2010,UKM2,2,22563.0
2012,NUTS,2010,UKM3,2,10936.0
2013,NUTS,2010,UKM3,2,12090.0
2014,NUTS,2010,UKM3,2,12541.0
2015,NUTS,2010,UKM3,2,13425.0
2016,NUTS,2010,UKM3,2,13758.0
2012,NUTS,2010,UKM5,2,3542.0
2013,NUTS,2010,UKM5,2,3580.0
2014,NUTS,2010,UKM5,2,3713.0
2015,NUTS,2010,UKM5,2,3561.0
2016,NUTS,2010,UKM5,2,3649.0
2017,NUTS,2010,UKM5,2,3283.0
2018,NUTS,2010,UKM5,2,3325.0
2012,NUTS,2010,UKM6,2,151.0
2013,NUTS,2010,UKM6,2,153.0
2014,NUTS,2010,UKM6,2,159.0
2015,NUTS,2010,UKM6,2,147.0
2016,NUTS,2010,UKM6,2,151.0
2017,NUTS,2010,UKM6,2,199.0
2018,NUTS,2010,UKM6,2,202.0
2014,NUTS,2010,UKM7,2,22328.0
2015,NUTS,2010,UKM7,2,22017.0
2016,NUTS,2010,UKM7,2,22563.0
2017,NUTS,2010,UKM7,2,22721.0
2018,NUTS,2010,UKM7,2,23010.0
2014,NUTS,2010,UKM8,2,12541.0
2015,NUTS,2010,UKM8,2,13425.0
2016,NUTS,2010,UKM8,2,13758.0
2017,NUTS,2010,UKM8,2,13812.0
2018,NUTS,2010,UKM8,2,13988.0
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
2011,NUTS,2010,UKN,1,5990.0
2012,NUTS,2010,UKN,1,6149.0
2013,NUTS,2010,UKN,1,5304.0
2014,NUTS,2010,UKN,1,5502.0
2015,NUTS,2010,UKN,1,5518.0
2016,NUTS,2010,UKN,1,5655.0
2017,NUTS,2010,UKN,1,5910.0
2018,NUTS,2010,UKN,1,5985.0
2011,NUTS,2010,UKN0,2,5990.0
2012,NUTS,2010,UKN0,2,6149.0
2013,NUTS,2010,UKN0,2,5304.0
2014,NUTS,2010,UKN0,2,5502.0
2015,NUTS,2010,UKN0,2,5518.0
2016,NUTS,2010,UKN0,2,5655.0
2017,NUTS,2010,UKN0,2,5910.0
2018,NUTS,2010,UKN0,2,5985.0
