year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_pps_kp05
2017,NUTS,2010,SK,0,204.756
2018,NUTS,2010,SK,0,205.257
2019,NUTS,2010,SK,0,194.676
2020,NUTS,2010,SK,0,203.028
2011,NUTS,2010,SK0,1,173.781
2012,NUTS,2010,SK0,1,190.081
2013,NUTS,2010,SK0,1,164.887
2014,NUTS,2010,SK0,1,250.549
2015,NUTS,2010,SK0,1,341.826
2016,NUTS,2010,SK0,1,182.73
2017,NUTS,2010,SK0,1,204.756
2018,NUTS,2010,SK0,1,205.257
2019,NUTS,2010,SK0,1,194.676
2020,NUTS,2010,SK0,1,203.028
2011,NUTS,2010,SK01,2,123.0
2012,NUTS,2010,SK01,2,132.068
2013,NUTS,2010,SK01,2,127.58
2014,NUTS,2010,SK01,2,172.395
2015,NUTS,2010,SK01,2,252.781
2016,NUTS,2010,SK01,2,126.781
2017,NUTS,2010,SK01,2,153.554
2018,NUTS,2010,SK01,2,160.433
2019,NUTS,2010,SK01,2,149.446
2020,NUTS,2010,SK01,2,163.766
2011,NUTS,2010,SK02,2,16.734
2012,NUTS,2010,SK02,2,18.072
2013,NUTS,2010,SK02,2,4.279
2014,NUTS,2010,SK02,2,42.674
2015,NUTS,2010,SK02,2,47.656
2016,NUTS,2010,SK02,2,32.029
2017,NUTS,2010,SK02,2,26.885
2018,NUTS,2010,SK02,2,22.956
2019,NUTS,2010,SK02,2,22.399
2020,NUTS,2010,SK02,2,13.63
2011,NUTS,2010,SK03,2,7.899
2012,NUTS,2010,SK03,2,9.795
2013,NUTS,2010,SK03,2,8.72
2014,NUTS,2010,SK03,2,9.157
2015,NUTS,2010,SK03,2,24.015
2016,NUTS,2010,SK03,2,8.46
2017,NUTS,2010,SK03,2,8.193
2018,NUTS,2010,SK03,2,8.484
2019,NUTS,2010,SK03,2,7.812
2020,NUTS,2010,SK03,2,11.49
2011,NUTS,2010,SK04,2,26.147
2012,NUTS,2010,SK04,2,30.146
2013,NUTS,2010,SK04,2,24.308
2014,NUTS,2010,SK04,2,26.323
2015,NUTS,2010,SK04,2,17.375
2016,NUTS,2010,SK04,2,15.46
2017,NUTS,2010,SK04,2,16.124
2018,NUTS,2010,SK04,2,13.384
2019,NUTS,2010,SK04,2,15.019
2020,NUTS,2010,SK04,2,14.142
2011,NUTS,2010,TR,0,780.172
2012,NUTS,2010,TR,0,825.945
2013,NUTS,2010,TR,0,834.776
2014,NUTS,2010,TR,0,858.873
2015,NUTS,2010,TR,0,995.039
2016,NUTS,2010,TR,0,1009.878
2017,NUTS,2010,TR,0,1112.318
2018,NUTS,2010,TR,0,1189.104
2019,NUTS,2010,TR,0,893.327
2020,NUTS,2010,TR,0,949.763
2011,NUTS,2010,UK,0,2369.688
2012,NUTS,2010,UK,0,2156.617
2013,NUTS,2010,UK,0,2224.102
2014,NUTS,2010,UK,0,2129.979
2015,NUTS,2010,UK,0,1996.871
2016,NUTS,2010,UK,0,2023.894
2017,NUTS,2010,UK,0,2008.457
2018,NUTS,2010,UK,0,2200.272
2019,NUTS,2010,UK,0,2245.674
2011,NUTS,2010,UKC,1,0.202
2012,NUTS,2010,UKC,1,0.298
2013,NUTS,2010,UKC,1,0.585
2014,NUTS,2010,UKC,1,0.671
2015,NUTS,2010,UKC,1,44.944
2016,NUTS,2010,UKC,1,43.905
2011,NUTS,2010,UKC1,2,0.202
2012,NUTS,2010,UKC1,2,0.099
2013,NUTS,2010,UKC1,2,0.098
2014,NUTS,2010,UKC1,2,0.288
2015,NUTS,2010,UKC1,2,0.19
2016,NUTS,2010,UKC1,2,0.093
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.199
2013,NUTS,2010,UKC2,2,0.488
2014,NUTS,2010,UKC2,2,0.383
2015,NUTS,2010,UKC2,2,44.754
2016,NUTS,2010,UKC2,2,43.718
2011,NUTS,2010,UKD,1,84.142
2012,NUTS,2010,UKD,1,74.732
2013,NUTS,2010,UKD,1,82.006
2014,NUTS,2010,UKD,1,83.198
2015,NUTS,2010,UKD,1,143.021
2016,NUTS,2010,UKD,1,152.501
2011,NUTS,2010,UKD1,2,0.404
2012,NUTS,2010,UKD1,2,0.397
2013,NUTS,2010,UKD1,2,0.683
2014,NUTS,2010,UKD1,2,0.863
2015,NUTS,2010,UKD1,2,21.044
2016,NUTS,2010,UKD1,2,21.626
2011,NUTS,2010,UKD3,2,4.439
2012,NUTS,2010,UKD3,2,10.123
2013,NUTS,2010,UKD3,2,11.116
2014,NUTS,2010,UKD3,2,12.461
2015,NUTS,2010,UKD3,2,19.996
2016,NUTS,2010,UKD3,2,20.787
2011,NUTS,2010,UKD4,2,16.949
2012,NUTS,2010,UKD4,2,13.398
2013,NUTS,2010,UKD4,2,13.554
2014,NUTS,2010,UKD4,2,13.419
2015,NUTS,2010,UKD4,2,12.474
2016,NUTS,2010,UKD4,2,12.211
2011,NUTS,2010,UKD6,2,38.943
2012,NUTS,2010,UKD6,2,32.751
2013,NUTS,2010,UKD6,2,34.226
2014,NUTS,2010,UKD6,2,36.136
2015,NUTS,2010,UKD6,2,76.462
2016,NUTS,2010,UKD6,2,85.106
2011,NUTS,2010,UKD7,2,23.406
2012,NUTS,2010,UKD7,2,18.063
2013,NUTS,2010,UKD7,2,22.427
2014,NUTS,2010,UKD7,2,20.32
2015,NUTS,2010,UKD7,2,13.045
2016,NUTS,2010,UKD7,2,12.771
2011,NUTS,2010,UKE,1,57.507
2012,NUTS,2010,UKE,1,57.166
2013,NUTS,2010,UKE,1,71.767
2014,NUTS,2010,UKE,1,67.478
2015,NUTS,2010,UKE,1,105.314
2016,NUTS,2010,UKE,1,107.757
2017,NUTS,2010,UKE,1,110.372
2018,NUTS,2010,UKE,1,107.496
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.093
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.089
2011,NUTS,2010,UKE2,2,48.124
2012,NUTS,2010,UKE2,2,48.531
2013,NUTS,2010,UKE2,2,60.554
2014,NUTS,2010,UKE2,2,55.785
2015,NUTS,2010,UKE2,2,35.422
2016,NUTS,2010,UKE2,2,34.769
2017,NUTS,2010,UKE2,2,36.303
2018,NUTS,2010,UKE2,2,35.057
2011,NUTS,2010,UKE3,2,8.172
2012,NUTS,2010,UKE3,2,7.543
2013,NUTS,2010,UKE3,2,8.873
2014,NUTS,2010,UKE3,2,10.352
2015,NUTS,2010,UKE3,2,35.232
2016,NUTS,2010,UKE3,2,36.913
2017,NUTS,2010,UKE3,2,38.315
2018,NUTS,2010,UKE3,2,38.187
2011,NUTS,2010,UKE4,2,1.211
2012,NUTS,2010,UKE4,2,1.092
2013,NUTS,2010,UKE4,2,2.34
2014,NUTS,2010,UKE4,2,1.342
2015,NUTS,2010,UKE4,2,34.66
2016,NUTS,2010,UKE4,2,35.888
2017,NUTS,2010,UKE4,2,35.754
2018,NUTS,2010,UKE4,2,34.163
2011,NUTS,2010,UKF,1,101.091
2012,NUTS,2010,UKF,1,84.061
2013,NUTS,2010,UKF,1,84.639
2014,NUTS,2010,UKF,1,83.102
2015,NUTS,2010,UKF,1,71.415
2016,NUTS,2010,UKF,1,68.327
2017,NUTS,2010,UKF,1,67.577
2018,NUTS,2010,UKF,1,80.935
2011,NUTS,2010,UKF1,2,83.637
2012,NUTS,2010,UKF1,2,68.48
2013,NUTS,2010,UKF1,2,68.842
2014,NUTS,2010,UKF1,2,66.712
2015,NUTS,2010,UKF1,2,40.469
2016,NUTS,2010,UKF1,2,37.939
2017,NUTS,2010,UKF1,2,46.27
2018,NUTS,2010,UKF1,2,54.374
2011,NUTS,2010,UKF2,2,14.125
2012,NUTS,2010,UKF2,2,12.803
2013,NUTS,2010,UKF2,2,14.432
2014,NUTS,2010,UKF2,2,15.432
2015,NUTS,2010,UKF2,2,30.566
2016,NUTS,2010,UKF2,2,30.109
2017,NUTS,2010,UKF2,2,21.123
2018,NUTS,2010,UKF2,2,26.293
2011,NUTS,2010,UKF3,2,3.329
2012,NUTS,2010,UKF3,2,2.779
2013,NUTS,2010,UKF3,2,1.365
2014,NUTS,2010,UKF3,2,0.959
2015,NUTS,2010,UKF3,2,0.381
2016,NUTS,2010,UKF3,2,0.28
2017,NUTS,2010,UKF3,2,0.183
2018,NUTS,2010,UKF3,2,0.179
2011,NUTS,2010,UKG,1,1.412
2012,NUTS,2010,UKG,1,2.084
2013,NUTS,2010,UKG,1,3.608
2014,NUTS,2010,UKG,1,3.259
2015,NUTS,2010,UKG,1,68.464
2016,NUTS,2010,UKG,1,66.463
2017,NUTS,2010,UKG,1,65.29
2018,NUTS,2010,UKG,1,66.358
2011,NUTS,2010,UKG1,2,0.504
2012,NUTS,2010,UKG1,2,0.397
2013,NUTS,2010,UKG1,2,0.683
2014,NUTS,2010,UKG1,2,0.383
2015,NUTS,2010,UKG1,2,0.381
2016,NUTS,2010,UKG1,2,0.28
2017,NUTS,2010,UKG1,2,0.366
2018,NUTS,2010,UKG1,2,0.268
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.098
2014,NUTS,2010,UKG2,2,0.479
2015,NUTS,2010,UKG2,2,0.19
2016,NUTS,2010,UKG2,2,0.28
2017,NUTS,2010,UKG2,2,0.183
2018,NUTS,2010,UKG2,2,0.179
2011,NUTS,2010,UKG3,2,0.908
2012,NUTS,2010,UKG3,2,1.687
2013,NUTS,2010,UKG3,2,2.828
2014,NUTS,2010,UKG3,2,2.396
2015,NUTS,2010,UKG3,2,67.797
2016,NUTS,2010,UKG3,2,65.997
2017,NUTS,2010,UKG3,2,64.742
2018,NUTS,2010,UKG3,2,65.911
2011,NUTS,2010,UKH,1,208.942
2012,NUTS,2010,UKH,1,205.34
2013,NUTS,2010,UKH,1,207.013
2014,NUTS,2010,UKH,1,202.723
2015,NUTS,2010,UKH,1,215.008
2016,NUTS,2010,UKH,1,207.684
2017,NUTS,2010,UKH,1,193.859
2018,NUTS,2010,UKH,1,249.87
2011,NUTS,2010,UKH1,2,196.532
2012,NUTS,2010,UKH1,2,197.301
2013,NUTS,2010,UKH1,2,200.188
2014,NUTS,2010,UKH1,2,195.534
2015,NUTS,2010,UKH1,2,178.063
2016,NUTS,2010,UKH1,2,168.068
2017,NUTS,2010,UKH1,2,153.716
2018,NUTS,2010,UKH1,2,210.7
2011,NUTS,2010,UKH2,2,12.409
2012,NUTS,2010,UKH2,2,8.039
2013,NUTS,2010,UKH2,2,6.826
2014,NUTS,2010,UKH2,2,7.093
2015,NUTS,2010,UKH2,2,36.946
2016,NUTS,2010,UKH2,2,39.71
2017,NUTS,2010,UKH2,2,40.052
2018,NUTS,2010,UKH2,2,38.992
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,0.096
2015,NUTS,2010,UKH3,2,0.0
2016,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.091
2018,NUTS,2010,UKH3,2,0.089
2011,NUTS,2010,UKI,1,320.021
2012,NUTS,2010,UKI,1,321.061
2013,NUTS,2010,UKI,1,326.463
2014,NUTS,2010,UKI,1,319.66
2015,NUTS,2010,UKI,1,408.401
2016,NUTS,2010,UKI,1,420.588
2017,NUTS,2010,UKI,1,409.117
2018,NUTS,2010,UKI,1,508.416
2011,NUTS,2010,UKI3,2,180.188
2012,NUTS,2010,UKI3,2,185.59
2013,NUTS,2010,UKI3,2,185.171
2014,NUTS,2010,UKI3,2,179.815
2015,NUTS,2010,UKI3,2,198.63
2016,NUTS,2010,UKI3,2,222.319
2017,NUTS,2010,UKI3,2,182.063
2018,NUTS,2010,UKI3,2,235.025
2011,NUTS,2010,UKI4,2,48.528
2012,NUTS,2010,UKI4,2,50.02
2013,NUTS,2010,UKI4,2,49.925
2014,NUTS,2010,UKI4,2,48.5
2015,NUTS,2010,UKI4,2,53.514
2016,NUTS,2010,UKI4,2,50.523
2017,NUTS,2010,UKI4,2,81.019
2018,NUTS,2010,UKI4,2,98.732
2011,NUTS,2010,UKI5,2,30.973
2012,NUTS,2010,UKI5,2,28.98
2013,NUTS,2010,UKI5,2,31.008
2014,NUTS,2010,UKI5,2,30.96
2015,NUTS,2010,UKI5,2,53.038
2016,NUTS,2010,UKI5,2,46.887
2017,NUTS,2010,UKI5,2,45.63
2018,NUTS,2010,UKI5,2,46.415
2011,NUTS,2010,UKI6,2,28.753
2012,NUTS,2010,UKI6,2,26.995
2013,NUTS,2010,UKI6,2,28.765
2014,NUTS,2010,UKI6,2,28.851
2015,NUTS,2010,UKI6,2,49.324
2016,NUTS,2010,UKI6,2,48.379
2017,NUTS,2010,UKI6,2,49.654
2018,NUTS,2010,UKI6,2,53.569
2011,NUTS,2010,UKI7,2,31.578
2012,NUTS,2010,UKI7,2,29.476
2013,NUTS,2010,UKI7,2,31.593
2014,NUTS,2010,UKI7,2,31.535
2015,NUTS,2010,UKI7,2,53.99
2016,NUTS,2010,UKI7,2,52.48
2017,NUTS,2010,UKI7,2,50.751
2018,NUTS,2010,UKI7,2,74.764
2011,NUTS,2010,UKJ,1,841.618
2012,NUTS,2010,UKJ,1,786.823
2013,NUTS,2010,UKJ,1,825.811
2014,NUTS,2010,UKJ,1,741.208
2015,NUTS,2010,UKJ,1,563.515
2016,NUTS,2010,UKJ,1,564.979
2017,NUTS,2010,UKJ,1,558.809
2018,NUTS,2010,UKJ,1,575.31
2011,NUTS,2010,UKJ1,2,355.736
2012,NUTS,2010,UKJ1,2,304.884
2013,NUTS,2010,UKJ1,2,327.243
2014,NUTS,2010,UKJ1,2,326.561
2015,NUTS,2010,UKJ1,2,374.407
2016,NUTS,2010,UKJ1,2,387.031
2017,NUTS,2010,UKJ1,2,386.713
2018,NUTS,2010,UKJ1,2,395.732
2011,NUTS,2010,UKJ2,2,120.664
2012,NUTS,2010,UKJ2,2,131.7
2013,NUTS,2010,UKJ2,2,141.974
2014,NUTS,2010,UKJ2,2,64.699
2015,NUTS,2010,UKJ2,2,38.564
2016,NUTS,2010,UKJ2,2,40.828
2017,NUTS,2010,UKJ2,2,39.046
2018,NUTS,2010,UKJ2,2,47.756
2011,NUTS,2010,UKJ3,2,235.173
2012,NUTS,2010,UKJ3,2,237.595
2013,NUTS,2010,UKJ3,2,259.961
2014,NUTS,2010,UKJ3,2,259.37
2015,NUTS,2010,UKJ3,2,89.888
2016,NUTS,2010,UKJ3,2,79.233
2017,NUTS,2010,UKJ3,2,76.538
2018,NUTS,2010,UKJ3,2,78.878
2011,NUTS,2010,UKJ4,2,130.046
2012,NUTS,2010,UKJ4,2,112.644
2013,NUTS,2010,UKJ4,2,96.632
2014,NUTS,2010,UKJ4,2,90.578
2015,NUTS,2010,UKJ4,2,60.656
2016,NUTS,2010,UKJ4,2,57.98
2017,NUTS,2010,UKJ4,2,56.42
2018,NUTS,2010,UKJ4,2,53.033
2011,NUTS,2010,UKK,1,415.059
2012,NUTS,2010,UKK,1,342.994
2013,NUTS,2010,UKK,1,349.573
2014,NUTS,2010,UKK,1,338.159
2015,NUTS,2010,UKK,1,205.486
2016,NUTS,2010,UKK,1,213.184
2017,NUTS,2010,UKK,1,220.927
2018,NUTS,2010,UKK,1,234.667
2011,NUTS,2010,UKK1,2,347.059
2012,NUTS,2010,UKK1,2,331.383
2013,NUTS,2010,UKK1,2,343.625
2014,NUTS,2010,UKK1,2,332.6
2015,NUTS,2010,UKK1,2,138.165
2016,NUTS,2010,UKK1,2,144.204
2017,NUTS,2010,UKK1,2,148.046
2018,NUTS,2010,UKK1,2,154.984
2011,NUTS,2010,UKK2,2,4.742
2012,NUTS,2010,UKK2,2,4.565
2013,NUTS,2010,UKK2,2,4.973
2014,NUTS,2010,UKK2,2,4.409
2015,NUTS,2010,UKK2,2,15.711
2016,NUTS,2010,UKK2,2,15.194
2017,NUTS,2010,UKK2,2,17.466
2018,NUTS,2010,UKK2,2,18.423
2011,NUTS,2010,UKK3,2,0.101
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.288
2015,NUTS,2010,UKK3,2,13.426
2016,NUTS,2010,UKK3,2,12.584
2017,NUTS,2010,UKK3,2,12.345
2018,NUTS,2010,UKK3,2,12.52
2011,NUTS,2010,UKK4,2,63.157
2012,NUTS,2010,UKK4,2,7.047
2013,NUTS,2010,UKK4,2,0.975
2014,NUTS,2010,UKK4,2,0.863
2015,NUTS,2010,UKK4,2,38.088
2016,NUTS,2010,UKK4,2,41.108
2017,NUTS,2010,UKK4,2,43.07
2018,NUTS,2010,UKK4,2,48.651
2011,NUTS,2010,UKL,1,32.688
2012,NUTS,2010,UKL,1,30.369
2013,NUTS,2010,UKL,1,32.471
2014,NUTS,2010,UKL,1,31.535
2015,NUTS,2010,UKL,1,12.284
2016,NUTS,2010,UKL,1,14.262
2017,NUTS,2010,UKL,1,14.631
2018,NUTS,2010,UKL,1,12.431
2011,NUTS,2010,UKL1,2,7.365
2012,NUTS,2010,UKL1,2,8.932
2013,NUTS,2010,UKL1,2,9.751
2014,NUTS,2010,UKL1,2,10.544
2015,NUTS,2010,UKL1,2,0.381
2016,NUTS,2010,UKL1,2,0.653
2017,NUTS,2010,UKL1,2,1.372
2018,NUTS,2010,UKL1,2,0.626
2011,NUTS,2010,UKL2,2,25.323
2012,NUTS,2010,UKL2,2,21.437
2013,NUTS,2010,UKL2,2,22.72
2014,NUTS,2010,UKL2,2,20.991
2015,NUTS,2010,UKL2,2,11.807
2016,NUTS,2010,UKL2,2,13.61
2017,NUTS,2010,UKL2,2,13.259
2018,NUTS,2010,UKL2,2,11.894
2011,NUTS,2010,UKM,1,285.819
2012,NUTS,2010,UKM,1,231.442
2013,NUTS,2010,UKM,1,217.74
2014,NUTS,2010,UKM,1,241.925
2015,NUTS,2010,UKM,1,147.878
2016,NUTS,2010,UKM,1,151.475
2017,NUTS,2010,UKM,1,156.551
2018,NUTS,2010,UKM,1,161.602
2011,NUTS,2010,UKM2,2,150.83
2012,NUTS,2010,UKM2,2,110.064
2013,NUTS,2010,UKM2,2,122.667
2014,NUTS,2010,UKM2,2,117.512
2015,NUTS,2010,UKM2,2,70.463
2016,NUTS,2010,UKM2,2,101.605
2017,NUTS,2010,UKM2,2,77.544
2011,NUTS,2010,UKM3,2,29.46
2012,NUTS,2010,UKM3,2,26.102
2013,NUTS,2010,UKM3,2,13.944
2014,NUTS,2010,UKM3,2,13.611
2015,NUTS,2010,UKM3,2,21.901
2016,NUTS,2010,UKM3,2,22.745
2017,NUTS,2010,UKM3,2,20.941
2011,NUTS,2010,UKM5,2,101.696
2012,NUTS,2010,UKM5,2,93.49
2013,NUTS,2010,UKM5,2,78.3
2014,NUTS,2010,UKM5,2,108.119
2015,NUTS,2010,UKM5,2,53.895
2016,NUTS,2010,UKM5,2,25.821
2017,NUTS,2010,UKM5,2,56.146
2018,NUTS,2010,UKM5,2,52.317
2011,NUTS,2010,UKM6,2,3.834
2012,NUTS,2010,UKM6,2,1.786
2013,NUTS,2010,UKM6,2,2.828
2014,NUTS,2010,UKM6,2,2.684
2015,NUTS,2010,UKM6,2,1.619
2016,NUTS,2010,UKM6,2,1.398
2017,NUTS,2010,UKM6,2,2.012
2018,NUTS,2010,UKM6,2,4.203
2014,NUTS,2010,UKM7,2,117.512
2015,NUTS,2010,UKM7,2,70.463
2016,NUTS,2010,UKM7,2,101.605
2017,NUTS,2010,UKM7,2,77.544
2018,NUTS,2010,UKM7,2,82.903
2014,NUTS,2010,UKM8,2,9.298
2015,NUTS,2010,UKM8,2,15.045
2016,NUTS,2010,UKM8,2,15.567
2017,NUTS,2010,UKM8,2,14.357
2018,NUTS,2010,UKM8,2,15.114
2014,NUTS,2010,UKM9,2,4.313
2015,NUTS,2010,UKM9,2,6.856
2016,NUTS,2010,UKM9,2,7.084
2017,NUTS,2010,UKM9,2,6.584
2018,NUTS,2010,UKM9,2,6.886
2011,NUTS,2010,UKN,1,21.288
2012,NUTS,2010,UKN,1,20.345
2013,NUTS,2010,UKN,1,22.525
2014,NUTS,2010,UKN,1,16.966
2015,NUTS,2010,UKN,1,11.141
2016,NUTS,2010,UKN,1,12.864
2017,NUTS,2010,UKN,1,14.448
2018,NUTS,2010,UKN,1,15.024
2011,NUTS,2010,UKN0,2,21.288
2012,NUTS,2010,UKN0,2,20.345
2013,NUTS,2010,UKN0,2,22.525
2014,NUTS,2010,UKN0,2,16.966
2015,NUTS,2010,UKN0,2,11.141
2016,NUTS,2010,UKN0,2,12.864
2017,NUTS,2010,UKN0,2,14.448
2018,NUTS,2010,UKN0,2,15.024
2011,NUTS,2010,US,0,40082.109
2012,NUTS,2010,US,0,38188.75
2013,NUTS,2010,US,0,36892.944
2014,NUTS,2010,US,0,37498.276
2015,NUTS,2010,US,0,37510.562
2016,NUTS,2010,US,0,35673.953
