year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_mio_pps
2018,NUTS,2010,RS11,2,522.129
2019,NUTS,2010,RS11,2,573.325
2020,NUTS,2010,RS11,2,580.536
2018,NUTS,2010,RS12,2,194.398
2019,NUTS,2010,RS12,2,157.586
2020,NUTS,2010,RS12,2,153.51
2018,NUTS,2010,RS2,1,54.489
2019,NUTS,2010,RS2,1,57.631
2020,NUTS,2010,RS2,1,63.418
2018,NUTS,2010,RS21,2,20.456
2019,NUTS,2010,RS21,2,27.948
2020,NUTS,2010,RS21,2,27.497
2018,NUTS,2010,RS22,2,34.032
2019,NUTS,2010,RS22,2,29.682
2020,NUTS,2010,RS22,2,35.92
2011,NUTS,2010,RU,0,26547.563
2012,NUTS,2010,RU,0,28672.848
2013,NUTS,2010,RU,0,29081.536
2014,NUTS,2010,RU,0,30959.89
2015,NUTS,2010,RU,0,32226.289
2011,NUTS,2010,SE,0,10013.823
2012,NUTS,2010,SE,0,10320.425
2013,NUTS,2010,SE,0,10457.887
2014,NUTS,2010,SE,0,10167.894
2015,NUTS,2010,SE,0,11134.421
2016,NUTS,2010,SE,0,11283.625
2017,NUTS,2010,SE,0,12064.975
2018,NUTS,2010,SE,0,12266.19
2019,NUTS,2010,SE,0,12933.518
2020,NUTS,2010,SE,0,13430.675
2011,NUTS,2010,SE1,1,5086.35
2013,NUTS,2010,SE1,1,5592.727
2015,NUTS,2010,SE1,1,6006.998
2017,NUTS,2010,SE1,1,5983.694
2019,NUTS,2010,SE1,1,6180.431
2011,NUTS,2010,SE11,2,3345.611
2013,NUTS,2010,SE11,2,3806.995
2015,NUTS,2010,SE11,2,4114.619
2017,NUTS,2010,SE11,2,4160.125
2019,NUTS,2010,SE11,2,4050.854
2011,NUTS,2010,SE12,2,1740.739
2013,NUTS,2010,SE12,2,1785.648
2015,NUTS,2010,SE12,2,1892.541
2017,NUTS,2010,SE12,2,1823.492
2019,NUTS,2010,SE12,2,2129.577
2011,NUTS,2010,SE2,1,4201.188
2013,NUTS,2010,SE2,1,4055.279
2015,NUTS,2010,SE2,1,4290.713
2017,NUTS,2010,SE2,1,5280.424
2011,NUTS,2010,SE21,2,307.05
2013,NUTS,2010,SE21,2,338.653
2015,NUTS,2010,SE21,2,372.565
2011,NUTS,2010,SE22,2,1677.863
2013,NUTS,2010,SE22,2,1533.337
2015,NUTS,2010,SE22,2,1402.337
2017,NUTS,2010,SE22,2,1466.582
2019,NUTS,2010,SE22,2,1774.597
2011,NUTS,2010,SE23,2,2216.023
2013,NUTS,2010,SE23,2,2183.457
2015,NUTS,2010,SE23,2,2516.055
2017,NUTS,2010,SE23,2,3390.142
2019,NUTS,2010,SE23,2,3764.677
2011,NUTS,2010,SE3,1,694.593
2013,NUTS,2010,SE3,1,786.303
2015,NUTS,2010,SE3,1,815.926
2017,NUTS,2010,SE3,1,786.893
2011,NUTS,2010,SE31,2,231.615
2013,NUTS,2010,SE31,2,301.062
2015,NUTS,2010,SE31,2,300.553
2017,NUTS,2010,SE31,2,291.051
2019,NUTS,2010,SE31,2,323.829
2011,NUTS,2010,SE32,2,89.932
2013,NUTS,2010,SE32,2,85.167
2015,NUTS,2010,SE32,2,82.486
2011,NUTS,2010,SE33,2,373.214
2013,NUTS,2010,SE33,2,399.99
2015,NUTS,2010,SE33,2,432.887
2017,NUTS,2010,SE33,2,403.841
2019,NUTS,2010,SE33,2,467.636
2011,NUTS,2010,SI,0,1068.227
2012,NUTS,2010,SI,0,1130.151
2013,NUTS,2010,SI,0,1142.48
2014,NUTS,2010,SI,0,1078.807
2015,NUTS,2010,SI,0,1030.15
2016,NUTS,2010,SI,0,976.962
2017,NUTS,2010,SI,0,966.266
2018,NUTS,2010,SI,0,1066.703
2019,NUTS,2010,SI,0,1182.782
2020,NUTS,2010,SI,0,1198.398
2011,NUTS,2010,SI0,1,1068.212
2012,NUTS,2010,SI0,1,1130.151
2013,NUTS,2010,SI0,1,1142.473
2014,NUTS,2010,SI0,1,1078.806
2015,NUTS,2010,SI0,1,1030.15
2016,NUTS,2010,SI0,1,976.962
2017,NUTS,2010,SI0,1,966.266
2018,NUTS,2010,SI0,1,1066.703
2019,NUTS,2010,SI0,1,1182.782
2013,NUTS,2010,SI03,2,404.203
2014,NUTS,2010,SI03,2,389.655
2015,NUTS,2010,SI03,2,333.929
2016,NUTS,2010,SI03,2,316.844
2017,NUTS,2010,SI03,2,316.868
2018,NUTS,2010,SI03,2,354.672
2019,NUTS,2010,SI03,2,402.926
2013,NUTS,2010,SI04,2,738.27
2014,NUTS,2010,SI04,2,689.152
2015,NUTS,2010,SI04,2,696.221
2016,NUTS,2010,SI04,2,660.118
2017,NUTS,2010,SI04,2,649.399
2018,NUTS,2010,SI04,2,712.032
2019,NUTS,2010,SI04,2,779.856
2011,NUTS,2010,SK,0,689.49
2012,NUTS,2010,SK,0,856.845
2013,NUTS,2010,SK,0,897.292
2014,NUTS,2010,SK,0,988.387
2015,NUTS,2010,SK,0,1356.058
2016,NUTS,2010,SK,0,884.276
2017,NUTS,2010,SK,0,995.819
2018,NUTS,2010,SK,0,968.214
2019,NUTS,2010,SK,0,979.429
2020,NUTS,2010,SK,0,1042.146
2011,NUTS,2010,SK0,1,689.49
2012,NUTS,2010,SK0,1,856.845
2013,NUTS,2010,SK0,1,897.292
2014,NUTS,2010,SK0,1,988.387
2015,NUTS,2010,SK0,1,1356.058
2016,NUTS,2010,SK0,1,884.276
2017,NUTS,2010,SK0,1,995.819
2018,NUTS,2010,SK0,1,968.214
2019,NUTS,2010,SK0,1,979.429
2020,NUTS,2010,SK0,1,1042.146
2011,NUTS,2010,SK01,2,357.284
2012,NUTS,2010,SK01,2,464.294
2013,NUTS,2010,SK01,2,509.576
2014,NUTS,2010,SK01,2,459.29
2015,NUTS,2010,SK01,2,596.809
2016,NUTS,2010,SK01,2,441.467
2017,NUTS,2010,SK01,2,509.336
2018,NUTS,2010,SK01,2,465.234
2019,NUTS,2010,SK01,2,472.756
2020,NUTS,2010,SK01,2,489.259
2011,NUTS,2010,SK02,2,120.114
2012,NUTS,2010,SK02,2,119.046
2013,NUTS,2010,SK02,2,118.555
2014,NUTS,2010,SK02,2,232.259
2015,NUTS,2010,SK02,2,316.713
2016,NUTS,2010,SK02,2,186.795
2017,NUTS,2010,SK02,2,230.478
2018,NUTS,2010,SK02,2,245.969
2019,NUTS,2010,SK02,2,229.549
2020,NUTS,2010,SK02,2,229.611
2011,NUTS,2010,SK03,2,100.84
2012,NUTS,2010,SK03,2,132.835
2013,NUTS,2010,SK03,2,139.559
2014,NUTS,2010,SK03,2,166.475
2015,NUTS,2010,SK03,2,262.884
2016,NUTS,2010,SK03,2,134.313
2017,NUTS,2010,SK03,2,129.044
2018,NUTS,2010,SK03,2,137.737
2019,NUTS,2010,SK03,2,153.447
2020,NUTS,2010,SK03,2,165.666
2011,NUTS,2010,SK04,2,111.251
2012,NUTS,2010,SK04,2,140.671
2013,NUTS,2010,SK04,2,129.602
2014,NUTS,2010,SK04,2,130.364
2015,NUTS,2010,SK04,2,179.652
2016,NUTS,2010,SK04,2,121.701
2017,NUTS,2010,SK04,2,126.962
2018,NUTS,2010,SK04,2,119.274
2019,NUTS,2010,SK04,2,123.678
2020,NUTS,2010,SK04,2,157.61
2011,NUTS,2010,TR,0,8605.269
2012,NUTS,2010,TR,0,9461.295
2013,NUTS,2010,TR,0,9980.67
2014,NUTS,2010,TR,0,11416.229
2015,NUTS,2010,TR,0,12748.283
2016,NUTS,2010,TR,0,13786.087
2017,NUTS,2010,TR,0,14813.674
2018,NUTS,2010,TR,0,16007.008
2019,NUTS,2010,TR,0,16229.451
2020,NUTS,2010,TR,0,16713.855
2011,NUTS,2010,UK,0,28905.933
2012,NUTS,2010,UK,0,28433.354
2013,NUTS,2010,UK,0,29962.748
2014,NUTS,2010,UK,0,31390.644
2015,NUTS,2010,UK,0,32827.486
2016,NUTS,2010,UK,0,33406.877
2017,NUTS,2010,UK,0,34913.34
2018,NUTS,2010,UK,0,36560.059
2019,NUTS,2010,UK,0,38504.054
2011,NUTS,2010,UKC,1,522.804
2012,NUTS,2010,UKC,1,550.116
2013,NUTS,2010,UKC,1,581.198
2014,NUTS,2010,UKC,1,551.6
2015,NUTS,2010,UKC,1,655.699
2016,NUTS,2010,UKC,1,633.256
2017,NUTS,2010,UKC,1,708.927
2018,NUTS,2010,UKC,1,768.738
2011,NUTS,2010,UKC1,2,208.193
2012,NUTS,2010,UKC1,2,216.256
2013,NUTS,2010,UKC1,2,228.079
2014,NUTS,2010,UKC1,2,213.48
2015,NUTS,2010,UKC1,2,238.323
2016,NUTS,2010,UKC1,2,205.808
2017,NUTS,2010,UKC1,2,233.902
2018,NUTS,2010,UKC1,2,283.432
2011,NUTS,2010,UKC2,2,314.612
2012,NUTS,2010,UKC2,2,333.86
2013,NUTS,2010,UKC2,2,353.118
2014,NUTS,2010,UKC2,2,338.121
2015,NUTS,2010,UKC2,2,417.48
2016,NUTS,2010,UKC2,2,427.448
2017,NUTS,2010,UKC2,2,475.125
2018,NUTS,2010,UKC2,2,485.404
2011,NUTS,2010,UKD,1,3077.914
2012,NUTS,2010,UKD,1,2566.646
2013,NUTS,2010,UKD,1,2573.415
2014,NUTS,2010,UKD,1,2598.79
2015,NUTS,2010,UKD,1,3003.322
2016,NUTS,2010,UKD,1,3190.38
2017,NUTS,2010,UKD,1,3048.746
2018,NUTS,2010,UKD,1,2908.087
2011,NUTS,2010,UKD1,2,113.387
2012,NUTS,2010,UKD1,2,78.859
2013,NUTS,2010,UKD1,2,68.382
2014,NUTS,2010,UKD1,2,112.228
2015,NUTS,2010,UKD1,2,162.134
2016,NUTS,2010,UKD1,2,158.818
2017,NUTS,2010,UKD1,2,165.797
2018,NUTS,2010,UKD1,2,181.657
2011,NUTS,2010,UKD3,2,568.095
2012,NUTS,2010,UKD3,2,586.439
2013,NUTS,2010,UKD3,2,551.209
2014,NUTS,2010,UKD3,2,602.688
2015,NUTS,2010,UKD3,2,671.995
2016,NUTS,2010,UKD3,2,692.145
2017,NUTS,2010,UKD3,2,720.361
2018,NUTS,2010,UKD3,2,963.314
2011,NUTS,2010,UKD4,2,313.873
2012,NUTS,2010,UKD4,2,285.744
2013,NUTS,2010,UKD4,2,284.321
2014,NUTS,2010,UKD4,2,295.548
2015,NUTS,2010,UKD4,2,318.352
2016,NUTS,2010,UKD4,2,369.87
2017,NUTS,2010,UKD4,2,338.716
2018,NUTS,2010,UKD4,2,311.539
2011,NUTS,2010,UKD6,2,1629.751
2012,NUTS,2010,UKD6,2,1143.083
2013,NUTS,2010,UKD6,2,1135.416
2014,NUTS,2010,UKD6,2,1021.133
2015,NUTS,2010,UKD6,2,1295.308
2016,NUTS,2010,UKD6,2,1250.277
2017,NUTS,2010,UKD6,2,1049.95
2018,NUTS,2010,UKD6,2,854.241
2011,NUTS,2010,UKD7,2,452.808
2012,NUTS,2010,UKD7,2,472.521
2013,NUTS,2010,UKD7,2,534.087
2014,NUTS,2010,UKD7,2,567.193
2015,NUTS,2010,UKD7,2,555.533
2016,NUTS,2010,UKD7,2,719.169
2017,NUTS,2010,UKD7,2,774.022
2018,NUTS,2010,UKD7,2,597.337
2011,NUTS,2010,UKE,1,1163.64
2012,NUTS,2010,UKE,1,1231.312
2013,NUTS,2010,UKE,1,1290.858
2014,NUTS,2010,UKE,1,1313.808
2015,NUTS,2010,UKE,1,1453.498
2016,NUTS,2010,UKE,1,1412.121
2017,NUTS,2010,UKE,1,1645.838
2018,NUTS,2010,UKE,1,1619.231
2011,NUTS,2010,UKE1,2,114.548
2012,NUTS,2010,UKE1,2,125.605
2013,NUTS,2010,UKE1,2,15.669
2014,NUTS,2010,UKE1,2,146.697
2015,NUTS,2010,UKE1,2,165.663
2016,NUTS,2010,UKE1,2,169.003
2017,NUTS,2010,UKE1,2,187.162
2018,NUTS,2010,UKE1,2,198.324
2011,NUTS,2010,UKE2,2,296.347
2012,NUTS,2010,UKE2,2,312.908
2013,NUTS,2010,UKE2,2,410.294
2014,NUTS,2010,UKE2,2,289.701
2015,NUTS,2010,UKE2,2,334.129
2016,NUTS,2010,UKE2,2,303.721
2017,NUTS,2010,UKE2,2,340.421
2018,NUTS,2010,UKE2,2,354.734
2011,NUTS,2010,UKE3,2,275.866
2012,NUTS,2010,UKE3,2,281.428
2013,NUTS,2010,UKE3,2,281.934
2014,NUTS,2010,UKE3,2,296.471
2015,NUTS,2010,UKE3,2,350.945
2016,NUTS,2010,UKE3,2,353.03
2017,NUTS,2010,UKE3,2,441.725
2018,NUTS,2010,UKE3,2,402.663
2011,NUTS,2010,UKE4,2,476.879
2012,NUTS,2010,UKE4,2,511.371
2013,NUTS,2010,UKE4,2,582.962
2014,NUTS,2010,UKE4,2,580.94
2015,NUTS,2010,UKE4,2,602.761
2016,NUTS,2010,UKE4,2,586.468
2017,NUTS,2010,UKE4,2,676.63
2018,NUTS,2010,UKE4,2,663.61
2011,NUTS,2010,UKF,1,1650.443
2012,NUTS,2010,UKF,1,1690.04
2013,NUTS,2010,UKF,1,1831.172
2014,NUTS,2010,UKF,1,1925.421
2015,NUTS,2010,UKF,1,1988.375
2016,NUTS,2010,UKF,1,2091.863
2017,NUTS,2010,UKF,1,1943.531
2018,NUTS,2010,UKF,1,2179.98
2011,NUTS,2010,UKF1,2,1064.4
2012,NUTS,2010,UKF1,2,1153.19
2013,NUTS,2010,UKF1,2,1242.088
2014,NUTS,2010,UKF1,2,1325.708
2015,NUTS,2010,UKF1,2,1389.246
2016,NUTS,2010,UKF1,2,1445.599
2017,NUTS,2010,UKF1,2,1310.732
2018,NUTS,2010,UKF1,2,1527.811
2011,NUTS,2010,UKF2,2,527.449
2012,NUTS,2010,UKF2,2,491.156
2013,NUTS,2010,UKF2,2,538.134
2014,NUTS,2010,UKF2,2,544.317
2015,NUTS,2010,UKF2,2,543.699
2016,NUTS,2010,UKF2,2,577.594
2017,NUTS,2010,UKF2,2,555.868
2018,NUTS,2010,UKF2,2,579.29
2011,NUTS,2010,UKF3,2,58.594
2012,NUTS,2010,UKF3,2,45.694
2013,NUTS,2010,UKF3,2,50.95
2014,NUTS,2010,UKF3,2,55.396
2015,NUTS,2010,UKF3,2,55.533
2016,NUTS,2010,UKF3,2,68.569
2017,NUTS,2010,UKF3,2,76.931
2018,NUTS,2010,UKF3,2,72.88
2011,NUTS,2010,UKG,1,1681.799
2012,NUTS,2010,UKG,1,1917.983
2013,NUTS,2010,UKG,1,2149.424
2014,NUTS,2010,UKG,1,2425.01
2015,NUTS,2010,UKG,1,2742.578
2016,NUTS,2010,UKG,1,2804.981
2017,NUTS,2010,UKG,1,2973.922
2018,NUTS,2010,UKG,1,3239.349
2011,NUTS,2010,UKG1,2,742.504
2012,NUTS,2010,UKG1,2,870.394
2013,NUTS,2010,UKG1,2,874.131
2014,NUTS,2010,UKG1,2,1064.834
2015,NUTS,2010,UKG1,2,1219.846
2016,NUTS,2010,UKG1,2,1148.029
2017,NUTS,2010,UKG1,2,1558.475
2018,NUTS,2010,UKG1,2,1630.769
2011,NUTS,2010,UKG2,2,190.139
2012,NUTS,2010,UKG2,2,194.673
2013,NUTS,2010,UKG2,2,215.524
2014,NUTS,2010,UKG2,2,217.275
2015,NUTS,2010,UKG2,2,234.378
2016,NUTS,2010,UKG2,2,274.781
2017,NUTS,2010,UKG2,2,249.85
2018,NUTS,2010,UKG2,2,312.525
2011,NUTS,2010,UKG3,2,749.155
2012,NUTS,2010,UKG3,2,852.916
2013,NUTS,2010,UKG3,2,1059.77
2014,NUTS,2010,UKG3,2,1142.901
2015,NUTS,2010,UKG3,2,1288.458
2016,NUTS,2010,UKG3,2,1382.172
2017,NUTS,2010,UKG3,2,1165.597
2018,NUTS,2010,UKG3,2,1296.055
2011,NUTS,2010,UKH,1,4983.003
2012,NUTS,2010,UKH,1,4787.534
2013,NUTS,2010,UKH,1,5481.997
2014,NUTS,2010,UKH,1,5634.797
2015,NUTS,2010,UKH,1,5707.91
2016,NUTS,2010,UKH,1,5708.783
2017,NUTS,2010,UKH,1,5956.169
2018,NUTS,2010,UKH,1,6507.199
2011,NUTS,2010,UKH1,2,2746.411
2012,NUTS,2010,UKH1,2,2857.549
2013,NUTS,2010,UKH1,2,2959.842
2014,NUTS,2010,UKH1,2,3256.155
2015,NUTS,2010,UKH1,2,3202.616
2016,NUTS,2010,UKH1,2,3066.855
2017,NUTS,2010,UKH1,2,3257.874
2018,NUTS,2010,UKH1,2,3893.393
2011,NUTS,2010,UKH2,2,1372.889
2012,NUTS,2010,UKH2,2,1312.908
2013,NUTS,2010,UKH2,2,1900.384
2014,NUTS,2010,UKH2,2,1718.712
2015,NUTS,2010,UKH2,2,1817.21
2016,NUTS,2010,UKH2,2,1916.81
2017,NUTS,2010,UKH2,2,1943.43
2018,NUTS,2010,UKH2,2,1883.136
2011,NUTS,2010,UKH3,2,863.704
2012,NUTS,2010,UKH3,2,617.077
2013,NUTS,2010,UKH3,2,621.77
2014,NUTS,2010,UKH3,2,659.93
2015,NUTS,2010,UKH3,2,688.084
2016,NUTS,2010,UKH3,2,725.018
2017,NUTS,2010,UKH3,2,754.865
2018,NUTS,2010,UKH3,2,730.671
2011,NUTS,2010,UKI,1,3609.481
2012,NUTS,2010,UKI,1,3985.997
2013,NUTS,2010,UKI,1,3902.874
2014,NUTS,2010,UKI,1,4462.249
2015,NUTS,2010,UKI,1,4755.449
2016,NUTS,2010,UKI,1,4940.607
2017,NUTS,2010,UKI,1,5563.892
2018,NUTS,2010,UKI,1,5802.959
2011,NUTS,2010,UKI3,2,2697.213
2012,NUTS,2010,UKI3,2,2823.226
2013,NUTS,2010,UKI3,2,2859.5
2014,NUTS,2010,UKI3,2,3102.277
2015,NUTS,2010,UKI3,2,3132.967
2016,NUTS,2010,UKI3,2,2932.338
2017,NUTS,2010,UKI3,2,3379.739
2018,NUTS,2010,UKI3,2,3624.359
2011,NUTS,2010,UKI4,2,362.331
2012,NUTS,2010,UKI4,2,349.021
2013,NUTS,2010,UKI4,2,436.547
2014,NUTS,2010,UKI4,2,548.831
2015,NUTS,2010,UKI4,2,595.703
2016,NUTS,2010,UKI4,2,571.846
2017,NUTS,2010,UKI4,2,700.502
2018,NUTS,2010,UKI4,2,798.817
2011,NUTS,2010,UKI5,2,98.606
2012,NUTS,2010,UKI5,2,97.389
2013,NUTS,2010,UKI5,2,95.881
2014,NUTS,2010,UKI5,2,98.584
2015,NUTS,2010,UKI5,2,136.496
2016,NUTS,2010,UKI5,2,130.786
2017,NUTS,2010,UKI5,2,122.267
2018,NUTS,2010,UKI5,2,127.219
2011,NUTS,2010,UKI6,2,149.282
2012,NUTS,2010,UKI6,2,113.919
2013,NUTS,2010,UKI6,2,177.026
2014,NUTS,2010,UKI6,2,182.704
2015,NUTS,2010,UKI6,2,142.931
2016,NUTS,2010,UKI6,2,151.457
2017,NUTS,2010,UKI6,2,177.332
2018,NUTS,2010,UKI6,2,165.878
2011,NUTS,2010,UKI7,2,302.048
2012,NUTS,2010,UKI7,2,602.443
2013,NUTS,2010,UKI7,2,333.921
2014,NUTS,2010,UKI7,2,529.852
2015,NUTS,2010,UKI7,2,747.249
2016,NUTS,2010,UKI7,2,1154.18
2017,NUTS,2010,UKI7,2,1184.153
2018,NUTS,2010,UKI7,2,1086.588
2011,NUTS,2010,UKJ,1,6834.354
2012,NUTS,2010,UKJ,1,6324.911
2013,NUTS,2010,UKJ,1,6398.568
2014,NUTS,2010,UKJ,1,6534.263
2015,NUTS,2010,UKJ,1,6797.903
2016,NUTS,2010,UKJ,1,6719.976
2017,NUTS,2010,UKJ,1,6750.652
2018,NUTS,2010,UKJ,1,6932.446
2011,NUTS,2010,UKJ1,2,2830.764
2012,NUTS,2010,UKJ1,2,2943.988
2013,NUTS,2010,UKJ1,2,3120.785
2014,NUTS,2010,UKJ1,2,3388.9
2015,NUTS,2010,UKJ1,2,3558.335
2016,NUTS,2010,UKJ1,2,3684.784
2017,NUTS,2010,UKJ1,2,3740.221
2018,NUTS,2010,UKJ1,2,3828.896
2011,NUTS,2010,UKJ2,2,1320.84
2012,NUTS,2010,UKJ2,2,1336.281
2013,NUTS,2010,UKJ2,2,1290.132
2014,NUTS,2010,UKJ2,2,1197.784
2015,NUTS,2010,UKJ2,2,1401.183
2016,NUTS,2010,UKJ2,2,1334.174
2017,NUTS,2010,UKJ2,2,1456.369
2018,NUTS,2010,UKJ2,2,1432.051
2011,NUTS,2010,UKJ3,2,1439.506
2012,NUTS,2010,UKJ3,2,1328.911
2013,NUTS,2010,UKJ3,2,1471.62
2014,NUTS,2010,UKJ3,2,1408.904
2015,NUTS,2010,UKJ3,2,1286.174
2016,NUTS,2010,UKJ3,2,1132.5
2017,NUTS,2010,UKJ3,2,981.244
2018,NUTS,2010,UKJ3,2,1039.645
2011,NUTS,2010,UKJ4,2,1243.243
2012,NUTS,2010,UKJ4,2,715.73
2013,NUTS,2010,UKJ4,2,516.032
2014,NUTS,2010,UKJ4,2,538.675
2015,NUTS,2010,UKJ4,2,552.211
2016,NUTS,2010,UKJ4,2,568.519
2017,NUTS,2010,UKJ4,2,572.919
2018,NUTS,2010,UKJ4,2,631.953
2011,NUTS,2010,UKK,1,2212.627
2012,NUTS,2010,UKK,1,2147.821
2013,NUTS,2010,UKK,1,2255.474
2014,NUTS,2010,UKK,1,2407.366
2015,NUTS,2010,UKK,1,2156.633
2016,NUTS,2010,UKK,1,2177.171
2017,NUTS,2010,UKK,1,2340.923
2018,NUTS,2010,UKK,1,2449.606
2011,NUTS,2010,UKK1,2,1766.153
2012,NUTS,2010,UKK1,2,1753.211
2013,NUTS,2010,UKK1,2,1787.693
2014,NUTS,2010,UKK1,2,1908.186
2015,NUTS,2010,UKK1,2,1558.335
2016,NUTS,2010,UKK1,2,1575.275
2017,NUTS,2010,UKK1,2,1711.936
2018,NUTS,2010,UKK1,2,1774.359
2011,NUTS,2010,UKK2,2,205.448
2012,NUTS,2010,UKK2,2,210.255
2013,NUTS,2010,UKK2,2,242.088
2014,NUTS,2010,UKK2,2,248.154
2015,NUTS,2010,UKK2,2,265.622
2016,NUTS,2010,UKK2,2,253.605
2017,NUTS,2010,UKK2,2,257.372
2018,NUTS,2010,UKK2,2,277.416
2011,NUTS,2010,UKK3,2,20.587
2012,NUTS,2010,UKK3,2,20.741
2013,NUTS,2010,UKK3,2,20.961
2014,NUTS,2010,UKK3,2,25.544
2015,NUTS,2010,UKK3,2,42.039
2016,NUTS,2010,UKK3,2,41.545
2017,NUTS,2010,UKK3,2,45.135
2018,NUTS,2010,UKK3,2,42.801
2011,NUTS,2010,UKK4,2,220.439
2012,NUTS,2010,UKK4,2,163.613
2013,NUTS,2010,UKK4,2,204.732
2014,NUTS,2010,UKK4,2,225.482
2015,NUTS,2010,UKK4,2,290.637
2016,NUTS,2010,UKK4,2,306.645
2017,NUTS,2010,UKK4,2,326.58
2018,NUTS,2010,UKK4,2,354.931
2011,NUTS,2010,UKL,1,582.77
2012,NUTS,2010,UKL,1,601.285
2013,NUTS,2010,UKL,1,709.557
2014,NUTS,2010,UKL,1,724.969
2015,NUTS,2010,UKL,1,642.828
2016,NUTS,2010,UKL,1,724.816
2017,NUTS,2010,UKL,1,746.439
2018,NUTS,2010,UKL,1,777.909
2011,NUTS,2010,UKL1,2,220.228
2012,NUTS,2010,UKL1,2,207.939
2013,NUTS,2010,UKL1,2,221.75
2014,NUTS,2010,UKL1,2,300.575
2015,NUTS,2010,UKL1,2,293.751
2016,NUTS,2010,UKL1,2,316.023
2017,NUTS,2010,UKL1,2,377.031
2018,NUTS,2010,UKL1,2,390.828
2011,NUTS,2010,UKL2,2,362.542
2012,NUTS,2010,UKL2,2,393.346
2013,NUTS,2010,UKL2,2,487.807
2014,NUTS,2010,UKL2,2,424.395
2015,NUTS,2010,UKL2,2,349.076
2016,NUTS,2010,UKL2,2,408.793
2017,NUTS,2010,UKL2,2,369.408
2018,NUTS,2010,UKL2,2,387.081
2011,NUTS,2010,UKM,1,2055.638
2012,NUTS,2010,UKM,1,2027.48
2013,NUTS,2010,UKM,1,2169.244
2014,NUTS,2010,UKM,1,2296.574
2015,NUTS,2010,UKM,1,2247.457
2016,NUTS,2010,UKM,1,2350.207
2017,NUTS,2010,UKM,1,2537.312
2018,NUTS,2010,UKM,1,2668.738
2011,NUTS,2010,UKM2,2,632.813
2012,NUTS,2010,UKM2,2,630.449
2013,NUTS,2010,UKM2,2,1202.553
2014,NUTS,2010,UKM2,2,1221.276
2015,NUTS,2010,UKM2,2,1235.416
2016,NUTS,2010,UKM2,2,1275.285
2017,NUTS,2010,UKM2,2,783.852
2011,NUTS,2010,UKM3,2,786.423
2012,NUTS,2010,UKM3,2,796.799
2013,NUTS,2010,UKM3,2,598.008
2014,NUTS,2010,UKM3,2,593.353
2015,NUTS,2010,UKM3,2,658.813
2016,NUTS,2010,UKM3,2,708.884
2017,NUTS,2010,UKM3,2,420.562
2011,NUTS,2010,UKM5,2,534.945
2012,NUTS,2010,UKM5,2,510.107
2013,NUTS,2010,UKM5,2,292.0
2014,NUTS,2010,UKM5,2,415.983
2015,NUTS,2010,UKM5,2,289.911
2016,NUTS,2010,UKM5,2,302.309
2017,NUTS,2010,UKM5,2,295.487
2018,NUTS,2010,UKM5,2,298.422
2011,NUTS,2010,UKM6,2,101.563
2012,NUTS,2010,UKM6,2,90.124
2013,NUTS,2010,UKM6,2,76.684
2014,NUTS,2010,UKM6,2,65.962
2015,NUTS,2010,UKM6,2,63.421
2016,NUTS,2010,UKM6,2,63.628
2017,NUTS,2010,UKM6,2,64.594
2018,NUTS,2010,UKM6,2,60.848
2014,NUTS,2010,UKM7,2,1221.276
2015,NUTS,2010,UKM7,2,1235.416
2016,NUTS,2010,UKM7,2,1275.285
2017,NUTS,2010,UKM7,2,1392.778
2018,NUTS,2010,UKM7,2,1492.702
2014,NUTS,2010,UKM8,2,554.575
2015,NUTS,2010,UKM8,2,615.217
2016,NUTS,2010,UKM8,2,656.146
2017,NUTS,2010,UKM8,2,720.963
2018,NUTS,2010,UKM8,2,753.254
2014,NUTS,2010,UKM9,2,38.777
2015,NUTS,2010,UKM9,2,43.596
2016,NUTS,2010,UKM9,2,52.738
2017,NUTS,2010,UKM9,2,63.491
2018,NUTS,2010,UKM9,2,63.511
2011,NUTS,2010,UKN,1,531.778
2012,NUTS,2010,UKN,1,602.864
2013,NUTS,2010,UKN,1,618.865
2014,NUTS,2010,UKN,1,515.388
2015,NUTS,2010,UKN,1,676.043
2016,NUTS,2010,UKN,1,652.718
2017,NUTS,2010,UKN,1,696.49
2018,NUTS,2010,UKN,1,705.621
2011,NUTS,2010,UKN0,2,531.778
2012,NUTS,2010,UKN0,2,602.864
2013,NUTS,2010,UKN0,2,618.865
2014,NUTS,2010,UKN0,2,515.388
2015,NUTS,2010,UKN0,2,676.043
2016,NUTS,2010,UKN0,2,652.718
2017,NUTS,2010,UKN0,2,696.49
2018,NUTS,2010,UKN0,2,705.621
2011,NUTS,2010,US,0,320381.662
2012,NUTS,2010,US,0,320860.604
2013,NUTS,2010,US,0,328327.803
2014,NUTS,2010,US,0,341766.139
2015,NUTS,2010,US,0,356475.451
2016,NUTS,2010,US,0,362902.375
2017,NUTS,2010,US,0,382024.995
2018,NUTS,2010,US,0,411986.436
2019,NUTS,2010,US,0,447251.02
