year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_ht
2012,NUTS,2010,UKF21,3,1.2
2011,NUTS,2010,UKF22,3,5.15
2012,NUTS,2010,UKF22,3,5.45
2011,NUTS,2010,UKF24,3,2.7
2012,NUTS,2010,UKF24,3,2.5
2011,NUTS,2010,UKF25,3,2.53
2012,NUTS,2010,UKF25,3,2.33
2011,NUTS,2010,UKF3,2,1.63
2012,NUTS,2010,UKF3,2,0.5
2011,NUTS,2010,UKF30,3,1.63
2012,NUTS,2010,UKF30,3,0.5
2011,NUTS,2010,UKG,1,27.42
2012,NUTS,2010,UKG,1,24.37
2011,NUTS,2010,UKG1,2,7.01
2012,NUTS,2010,UKG1,2,9.12
2011,NUTS,2010,UKG11,3,1.17
2012,NUTS,2010,UKG11,3,0.75
2011,NUTS,2010,UKG12,3,3.2
2012,NUTS,2010,UKG12,3,4.83
2011,NUTS,2010,UKG13,3,2.65
2012,NUTS,2010,UKG13,3,3.53
2011,NUTS,2010,UKG2,2,4.09
2012,NUTS,2010,UKG2,2,5.58
2012,NUTS,2010,UKG22,3,1.42
2011,NUTS,2010,UKG23,3,0.5
2011,NUTS,2010,UKG24,3,3.59
2012,NUTS,2010,UKG24,3,4.17
2011,NUTS,2010,UKG3,2,16.32
2012,NUTS,2010,UKG3,2,9.67
2011,NUTS,2010,UKG31,3,7.77
2012,NUTS,2010,UKG31,3,4.17
2011,NUTS,2010,UKG32,3,1.25
2012,NUTS,2010,UKG32,3,1.0
2011,NUTS,2010,UKG33,3,5.5
2012,NUTS,2010,UKG33,3,4.0
2012,NUTS,2010,UKG36,3,0.25
2012,NUTS,2010,UKG38,3,0.25
2011,NUTS,2010,UKG39,3,1.8
2011,NUTS,2010,UKH,1,156.8
2012,NUTS,2010,UKH,1,140.08
2011,NUTS,2010,UKH1,2,101.95
2012,NUTS,2010,UKH1,2,93.23
2011,NUTS,2010,UKH11,3,0.2
2011,NUTS,2010,UKH12,3,92.25
2012,NUTS,2010,UKH12,3,83.48
2011,NUTS,2010,UKH13,3,5.0
2012,NUTS,2010,UKH13,3,2.5
2011,NUTS,2010,UKH14,3,4.5
2012,NUTS,2010,UKH14,3,7.25
2011,NUTS,2010,UKH2,2,28.04
2012,NUTS,2010,UKH2,2,36.08
2012,NUTS,2010,UKH21,3,0.5
2011,NUTS,2010,UKH23,3,22.54
2012,NUTS,2010,UKH23,3,30.83
2011,NUTS,2010,UKH24,3,3.67
2012,NUTS,2010,UKH24,3,3.92
2011,NUTS,2010,UKH25,3,1.83
2012,NUTS,2010,UKH25,3,0.83
2011,NUTS,2010,UKH3,2,26.81
2012,NUTS,2010,UKH3,2,10.77
2011,NUTS,2010,UKH33,3,26.81
2012,NUTS,2010,UKH33,3,10.77
2011,NUTS,2010,UKI,1,159.92
2012,NUTS,2010,UKI,1,173.1
2011,NUTS,2010,UKI1,2,117.14
2012,NUTS,2010,UKI1,2,120.4
2011,NUTS,2010,UKI11,3,87.85
2012,NUTS,2010,UKI11,3,92.28
2011,NUTS,2010,UKI12,3,29.28
2012,NUTS,2010,UKI12,3,28.12
2011,NUTS,2010,UKI2,2,39.89
2012,NUTS,2010,UKI2,2,50.95
2011,NUTS,2010,UKI21,3,3.83
2012,NUTS,2010,UKI21,3,9.68
2011,NUTS,2010,UKI22,3,6.5
2012,NUTS,2010,UKI22,3,8.24
2011,NUTS,2010,UKI23,3,29.56
2012,NUTS,2010,UKI23,3,33.04
2011,NUTS,2010,UKJ,1,292.68
2012,NUTS,2010,UKJ,1,252.11
2011,NUTS,2010,UKJ1,2,118.32
2012,NUTS,2010,UKJ1,2,81.79
2011,NUTS,2010,UKJ11,3,52.93
2012,NUTS,2010,UKJ11,3,32.45
2011,NUTS,2010,UKJ12,3,2.17
2012,NUTS,2010,UKJ12,3,3.93
2011,NUTS,2010,UKJ13,3,8.9
2012,NUTS,2010,UKJ13,3,9.45
2011,NUTS,2010,UKJ14,3,54.33
2012,NUTS,2010,UKJ14,3,35.96
2011,NUTS,2010,UKJ2,2,114.18
2012,NUTS,2010,UKJ2,2,118.56
2011,NUTS,2010,UKJ21,3,2.63
2012,NUTS,2010,UKJ21,3,3.7
2011,NUTS,2010,UKJ22,3,3.08
2012,NUTS,2010,UKJ22,3,4.28
2011,NUTS,2010,UKJ23,3,100.69
2012,NUTS,2010,UKJ23,3,104.41
2011,NUTS,2010,UKJ24,3,7.78
2012,NUTS,2010,UKJ24,3,6.17
2011,NUTS,2010,UKJ3,2,47.86
2012,NUTS,2010,UKJ3,2,42.51
2011,NUTS,2010,UKJ31,3,2.2
2011,NUTS,2010,UKJ32,3,5.33
2012,NUTS,2010,UKJ32,3,7.67
2011,NUTS,2010,UKJ33,3,40.32
2012,NUTS,2010,UKJ33,3,33.84
2012,NUTS,2010,UKJ34,3,1.0
2011,NUTS,2010,UKJ4,2,12.32
2012,NUTS,2010,UKJ4,2,9.25
2011,NUTS,2010,UKJ41,3,2.08
2012,NUTS,2010,UKJ41,3,1.5
2011,NUTS,2010,UKJ42,3,10.23
2012,NUTS,2010,UKJ42,3,7.75
2011,NUTS,2010,UKK,1,136.41
2012,NUTS,2010,UKK,1,115.57
2011,NUTS,2010,UKK1,2,121.96
2012,NUTS,2010,UKK1,2,98.91
2011,NUTS,2010,UKK11,3,52.11
2012,NUTS,2010,UKK11,3,31.08
2011,NUTS,2010,UKK12,3,32.48
2012,NUTS,2010,UKK12,3,26.4
2011,NUTS,2010,UKK13,3,11.27
2012,NUTS,2010,UKK13,3,17.9
2011,NUTS,2010,UKK14,3,11.17
2012,NUTS,2010,UKK14,3,9.38
2011,NUTS,2010,UKK15,3,14.93
2012,NUTS,2010,UKK15,3,14.14
2011,NUTS,2010,UKK2,2,11.53
2012,NUTS,2010,UKK2,2,8.53
2011,NUTS,2010,UKK21,3,0.2
2012,NUTS,2010,UKK21,3,3.03
2011,NUTS,2010,UKK22,3,7.8
2012,NUTS,2010,UKK22,3,4.33
2011,NUTS,2010,UKK23,3,3.53
2012,NUTS,2010,UKK23,3,1.17
2011,NUTS,2010,UKK3,2,0.92
2012,NUTS,2010,UKK3,2,2.8
2011,NUTS,2010,UKK30,3,0.92
2012,NUTS,2010,UKK30,3,2.8
2011,NUTS,2010,UKK4,2,2.0
2012,NUTS,2010,UKK4,2,5.33
2012,NUTS,2010,UKK41,3,1.0
2011,NUTS,2010,UKK42,3,1.17
2011,NUTS,2010,UKK43,3,0.83
2012,NUTS,2010,UKK43,3,4.33
2011,NUTS,2010,UKL,1,22.28
2012,NUTS,2010,UKL,1,26.36
2011,NUTS,2010,UKL1,2,5.27
2012,NUTS,2010,UKL1,2,17.83
2011,NUTS,2010,UKL11,3,0.13
2011,NUTS,2010,UKL13,3,0.7
2012,NUTS,2010,UKL13,3,0.29
2011,NUTS,2010,UKL14,3,1.34
2012,NUTS,2010,UKL14,3,11.85
2012,NUTS,2010,UKL15,3,0.7
2011,NUTS,2010,UKL16,3,0.5
2012,NUTS,2010,UKL16,3,1.4
2011,NUTS,2010,UKL17,3,1.2
2012,NUTS,2010,UKL17,3,2.48
2011,NUTS,2010,UKL18,3,1.4
2012,NUTS,2010,UKL18,3,1.12
2011,NUTS,2010,UKL2,2,17.01
2012,NUTS,2010,UKL2,2,8.53
2011,NUTS,2010,UKL21,3,7.83
2012,NUTS,2010,UKL21,3,3.2
2011,NUTS,2010,UKL22,3,7.01
2012,NUTS,2010,UKL22,3,2.83
2011,NUTS,2010,UKL23,3,1.17
2012,NUTS,2010,UKL23,3,2.5
2011,NUTS,2010,UKL24,3,1.0
2011,NUTS,2010,UKM,1,49.21
2012,NUTS,2010,UKM,1,43.68
2011,NUTS,2010,UKM2,2,33.92
2012,NUTS,2010,UKM2,2,18.28
2011,NUTS,2010,UKM21,3,1.2
2012,NUTS,2010,UKM21,3,1.75
2011,NUTS,2010,UKM22,3,5.31
2012,NUTS,2010,UKM22,3,1.0
2011,NUTS,2010,UKM23,3,3.65
2012,NUTS,2010,UKM23,3,2.25
2011,NUTS,2010,UKM24,3,2.5
2012,NUTS,2010,UKM24,3,0.53
2011,NUTS,2010,UKM25,3,17.56
2012,NUTS,2010,UKM25,3,10.75
2011,NUTS,2010,UKM26,3,0.25
2012,NUTS,2010,UKM26,3,0.25
2011,NUTS,2010,UKM27,3,1.45
2012,NUTS,2010,UKM27,3,0.92
2011,NUTS,2010,UKM28,3,2.0
2012,NUTS,2010,UKM28,3,0.83
2011,NUTS,2010,UKM3,2,12.03
2012,NUTS,2010,UKM3,2,11.33
2011,NUTS,2010,UKM31,3,0.64
2011,NUTS,2010,UKM32,3,0.43
2012,NUTS,2010,UKM32,3,0.2
2011,NUTS,2010,UKM34,3,6.06
2012,NUTS,2010,UKM34,3,7.43
2011,NUTS,2010,UKM35,3,3.0
2012,NUTS,2010,UKM35,3,1.5
2012,NUTS,2010,UKM36,3,0.7
2011,NUTS,2010,UKM37,3,1.0
2012,NUTS,2010,UKM37,3,1.0
2011,NUTS,2010,UKM38,3,0.9
2012,NUTS,2010,UKM38,3,0.5
2011,NUTS,2010,UKM5,2,3.25
2012,NUTS,2010,UKM5,2,6.07
2011,NUTS,2010,UKM50,3,3.25
2012,NUTS,2010,UKM50,3,6.07
2012,NUTS,2010,UKM6,2,8.0
2012,NUTS,2010,UKM62,3,7.5
2012,NUTS,2010,UKM63,3,0.5
2011,NUTS,2010,UKN,1,18.03
2012,NUTS,2010,UKN,1,7.9
2011,NUTS,2010,UKN0,2,18.03
2012,NUTS,2010,UKN0,2,7.9
2011,NUTS,2010,UKN01,3,4.11
2012,NUTS,2010,UKN01,3,0.5
2011,NUTS,2010,UKN02,3,3.74
2012,NUTS,2010,UKN02,3,3.0
2011,NUTS,2010,UKN03,3,5.19
2012,NUTS,2010,UKN03,3,1.4
2011,NUTS,2010,UKN04,3,2.39
2012,NUTS,2010,UKN04,3,0.5
2011,NUTS,2010,UKN05,3,1.33
2012,NUTS,2010,UKN05,3,1.0
2011,NUTS,2010,UKX,1,38.69
2012,NUTS,2010,UKX,1,39.32
2011,NUTS,2010,UKXX,2,38.69
2012,NUTS,2010,UKXX,2,39.32
2011,NUTS,2010,UKXXX,3,38.69
2012,NUTS,2010,UKXXX,3,39.32
2011,NUTS,2010,UKZ,1,0.14
2012,NUTS,2010,UKZ,1,4.0
2011,NUTS,2010,UKZZ,2,3.04
2012,NUTS,2010,UKZZ,2,5.75
2011,NUTS,2010,UKZZZ,3,3.04
2012,NUTS,2010,UKZZZ,3,5.75
