year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_ht_nr
1996,NUTS,2010,AT226,3,0.39
2002,NUTS,2010,AT226,3,0.45
2003,NUTS,2010,AT226,3,0.17
2006,NUTS,2010,AT226,3,1.5
2008,NUTS,2010,AT226,3,1.09
2009,NUTS,2010,AT226,3,0.5
2010,NUTS,2010,AT226,3,1.83
1978,NUTS,2010,AT3,1,0.33
1979,NUTS,2010,AT3,1,1.0
1980,NUTS,2010,AT3,1,2.0
1981,NUTS,2010,AT3,1,3.93
1982,NUTS,2010,AT3,1,3.13
1983,NUTS,2010,AT3,1,6.75
1984,NUTS,2010,AT3,1,3.5
1985,NUTS,2010,AT3,1,6.67
1986,NUTS,2010,AT3,1,12.5
1987,NUTS,2010,AT3,1,3.53
1988,NUTS,2010,AT3,1,10.98
1989,NUTS,2010,AT3,1,11.33
1990,NUTS,2010,AT3,1,9.08
1991,NUTS,2010,AT3,1,8.5
1992,NUTS,2010,AT3,1,17.25
1993,NUTS,2010,AT3,1,14.25
1994,NUTS,2010,AT3,1,9.43
1995,NUTS,2010,AT3,1,9.45
1996,NUTS,2010,AT3,1,13.53
1997,NUTS,2010,AT3,1,22.87
1998,NUTS,2010,AT3,1,27.3
1999,NUTS,2010,AT3,1,30.82
2000,NUTS,2010,AT3,1,34.7
2001,NUTS,2010,AT3,1,42.62
2002,NUTS,2010,AT3,1,30.6
2003,NUTS,2010,AT3,1,51.27
2004,NUTS,2010,AT3,1,34.72
2005,NUTS,2010,AT3,1,49.61
2006,NUTS,2010,AT3,1,51.83
2007,NUTS,2010,AT3,1,63.29
2008,NUTS,2010,AT3,1,49.55
2009,NUTS,2010,AT3,1,83.68
2010,NUTS,2010,AT3,1,79.75
2011,NUTS,2010,AT3,1,82.06
2012,NUTS,2010,AT3,1,65.32
1980,NUTS,2010,AT31,2,2.0
1981,NUTS,2010,AT31,2,1.6
1982,NUTS,2010,AT31,2,1.13
1983,NUTS,2010,AT31,2,4.25
1984,NUTS,2010,AT31,2,2.5
1985,NUTS,2010,AT31,2,5.67
1986,NUTS,2010,AT31,2,4.0
1987,NUTS,2010,AT31,2,2.53
1988,NUTS,2010,AT31,2,4.48
1989,NUTS,2010,AT31,2,3.0
1990,NUTS,2010,AT31,2,3.08
1991,NUTS,2010,AT31,2,3.0
1992,NUTS,2010,AT31,2,6.5
1993,NUTS,2010,AT31,2,4.15
1994,NUTS,2010,AT31,2,2.0
1995,NUTS,2010,AT31,2,2.67
1996,NUTS,2010,AT31,2,5.46
1997,NUTS,2010,AT31,2,11.36
1998,NUTS,2010,AT31,2,7.83
1999,NUTS,2010,AT31,2,9.92
2000,NUTS,2010,AT31,2,9.75
2001,NUTS,2010,AT31,2,19.12
2002,NUTS,2010,AT31,2,11.42
2003,NUTS,2010,AT31,2,14.37
2004,NUTS,2010,AT31,2,14.11
2005,NUTS,2010,AT31,2,23.95
2006,NUTS,2010,AT31,2,20.94
2007,NUTS,2010,AT31,2,15.26
2008,NUTS,2010,AT31,2,14.18
2009,NUTS,2010,AT31,2,33.44
2010,NUTS,2010,AT31,2,38.23
2011,NUTS,2010,AT31,2,28.8
2012,NUTS,2010,AT31,2,25.64
1982,NUTS,2010,AT311,3,0.38
1983,NUTS,2010,AT311,3,0.25
1985,NUTS,2010,AT311,3,0.33
1987,NUTS,2010,AT311,3,0.87
1988,NUTS,2010,AT311,3,1.0
1989,NUTS,2010,AT311,3,1.0
1990,NUTS,2010,AT311,3,0.83
1991,NUTS,2010,AT311,3,0.67
1992,NUTS,2010,AT311,3,3.5
1993,NUTS,2010,AT311,3,1.0
1995,NUTS,2010,AT311,3,1.67
1996,NUTS,2010,AT311,3,0.5
1997,NUTS,2010,AT311,3,5.13
1998,NUTS,2010,AT311,3,2.5
1999,NUTS,2010,AT311,3,2.67
2000,NUTS,2010,AT311,3,0.65
2001,NUTS,2010,AT311,3,4.65
2002,NUTS,2010,AT311,3,0.25
2003,NUTS,2010,AT311,3,5.08
2004,NUTS,2010,AT311,3,2.25
2005,NUTS,2010,AT311,3,3.17
2006,NUTS,2010,AT311,3,3.37
2007,NUTS,2010,AT311,3,1.83
2008,NUTS,2010,AT311,3,3.33
2009,NUTS,2010,AT311,3,13.08
2010,NUTS,2010,AT311,3,23.93
2011,NUTS,2010,AT311,3,14.96
2012,NUTS,2010,AT311,3,7.14
1980,NUTS,2010,AT312,3,1.0
1982,NUTS,2010,AT312,3,0.75
1983,NUTS,2010,AT312,3,2.5
1984,NUTS,2010,AT312,3,1.5
1985,NUTS,2010,AT312,3,5.33
1986,NUTS,2010,AT312,3,3.25
1987,NUTS,2010,AT312,3,1.67
1988,NUTS,2010,AT312,3,2.65
1989,NUTS,2010,AT312,3,2.0
1990,NUTS,2010,AT312,3,1.0
1991,NUTS,2010,AT312,3,1.33
1992,NUTS,2010,AT312,3,0.5
1993,NUTS,2010,AT312,3,1.9
1994,NUTS,2010,AT312,3,1.75
1995,NUTS,2010,AT312,3,0.5
1996,NUTS,2010,AT312,3,1.5
1997,NUTS,2010,AT312,3,4.73
1998,NUTS,2010,AT312,3,3.33
1999,NUTS,2010,AT312,3,3.0
2000,NUTS,2010,AT312,3,5.76
2001,NUTS,2010,AT312,3,13.27
2002,NUTS,2010,AT312,3,7.39
2003,NUTS,2010,AT312,3,7.2
2004,NUTS,2010,AT312,3,6.27
2005,NUTS,2010,AT312,3,16.44
2006,NUTS,2010,AT312,3,10.86
2007,NUTS,2010,AT312,3,7.34
2008,NUTS,2010,AT312,3,8.43
2009,NUTS,2010,AT312,3,14.52
2010,NUTS,2010,AT312,3,7.23
2011,NUTS,2010,AT312,3,11.85
2012,NUTS,2010,AT312,3,13.82
1980,NUTS,2010,AT313,3,0.5
1984,NUTS,2010,AT313,3,0.5
1988,NUTS,2010,AT313,3,0.5
1992,NUTS,2010,AT313,3,0.5
1993,NUTS,2010,AT313,3,0.5
1995,NUTS,2010,AT313,3,0.5
1996,NUTS,2010,AT313,3,2.13
1997,NUTS,2010,AT313,3,0.5
2000,NUTS,2010,AT313,3,0.2
2001,NUTS,2010,AT313,3,0.5
2002,NUTS,2010,AT313,3,1.42
2003,NUTS,2010,AT313,3,1.25
2005,NUTS,2010,AT313,3,1.65
2006,NUTS,2010,AT313,3,1.76
2007,NUTS,2010,AT313,3,2.38
2008,NUTS,2010,AT313,3,1.42
2009,NUTS,2010,AT313,3,1.83
2010,NUTS,2010,AT313,3,2.0
2011,NUTS,2010,AT313,3,0.33
2012,NUTS,2010,AT313,3,0.7
1990,NUTS,2010,AT314,3,0.25
1996,NUTS,2010,AT314,3,1.0
1998,NUTS,2010,AT314,3,1.0
2001,NUTS,2010,AT314,3,0.5
2003,NUTS,2010,AT314,3,0.33
2004,NUTS,2010,AT314,3,1.25
2005,NUTS,2010,AT314,3,0.25
2007,NUTS,2010,AT314,3,0.38
2009,NUTS,2010,AT314,3,1.75
2010,NUTS,2010,AT314,3,0.33
2011,NUTS,2010,AT314,3,1.42
2012,NUTS,2010,AT314,3,0.25
1980,NUTS,2010,AT315,3,0.5
1981,NUTS,2010,AT315,3,1.6
1983,NUTS,2010,AT315,3,1.5
1984,NUTS,2010,AT315,3,0.5
1986,NUTS,2010,AT315,3,0.75
1988,NUTS,2010,AT315,3,0.33
1990,NUTS,2010,AT315,3,1.0
1991,NUTS,2010,AT315,3,1.0
1992,NUTS,2010,AT315,3,2.0
1993,NUTS,2010,AT315,3,0.75
1994,NUTS,2010,AT315,3,0.25
1996,NUTS,2010,AT315,3,0.33
1997,NUTS,2010,AT315,3,1.0
1998,NUTS,2010,AT315,3,1.0
1999,NUTS,2010,AT315,3,4.25
2000,NUTS,2010,AT315,3,3.14
2001,NUTS,2010,AT315,3,0.2
2002,NUTS,2010,AT315,3,2.36
2003,NUTS,2010,AT315,3,0.5
2004,NUTS,2010,AT315,3,4.33
2005,NUTS,2010,AT315,3,2.45
2006,NUTS,2010,AT315,3,4.95
2007,NUTS,2010,AT315,3,3.33
2008,NUTS,2010,AT315,3,1.0
2009,NUTS,2010,AT315,3,2.25
2010,NUTS,2010,AT315,3,4.73
2011,NUTS,2010,AT315,3,0.25
2012,NUTS,2010,AT315,3,3.73
1979,NUTS,2010,AT32,2,1.0
1981,NUTS,2010,AT32,2,1.33
1982,NUTS,2010,AT32,2,1.0
1986,NUTS,2010,AT32,2,6.0
1988,NUTS,2010,AT32,2,1.0
1989,NUTS,2010,AT32,2,2.33
1991,NUTS,2010,AT32,2,1.0
1992,NUTS,2010,AT32,2,0.83
1993,NUTS,2010,AT32,2,3.5
1994,NUTS,2010,AT32,2,0.93
1995,NUTS,2010,AT32,2,0.2
1996,NUTS,2010,AT32,2,3.57
1998,NUTS,2010,AT32,2,6.93
1999,NUTS,2010,AT32,2,4.75
2000,NUTS,2010,AT32,2,8.7
2001,NUTS,2010,AT32,2,6.08
2002,NUTS,2010,AT32,2,5.09
2003,NUTS,2010,AT32,2,11.67
2004,NUTS,2010,AT32,2,6.0
2005,NUTS,2010,AT32,2,7.25
2006,NUTS,2010,AT32,2,14.31
2007,NUTS,2010,AT32,2,12.0
2008,NUTS,2010,AT32,2,5.58
2009,NUTS,2010,AT32,2,16.08
2010,NUTS,2010,AT32,2,5.83
2011,NUTS,2010,AT32,2,7.7
2012,NUTS,2010,AT32,2,5.25
2006,NUTS,2010,AT321,3,1.92
2011,NUTS,2010,AT321,3,0.25
1986,NUTS,2010,AT322,3,1.0
1993,NUTS,2010,AT322,3,0.45
1994,NUTS,2010,AT322,3,0.11
1995,NUTS,2010,AT322,3,0.2
1996,NUTS,2010,AT322,3,1.5
2000,NUTS,2010,AT322,3,1.0
2005,NUTS,2010,AT322,3,0.5
2006,NUTS,2010,AT322,3,1.0
2007,NUTS,2010,AT322,3,0.5
2008,NUTS,2010,AT322,3,0.25
2010,NUTS,2010,AT322,3,1.0
1979,NUTS,2010,AT323,3,1.0
1981,NUTS,2010,AT323,3,1.33
1982,NUTS,2010,AT323,3,1.0
1986,NUTS,2010,AT323,3,5.0
1988,NUTS,2010,AT323,3,1.0
1989,NUTS,2010,AT323,3,2.33
1991,NUTS,2010,AT323,3,1.0
1992,NUTS,2010,AT323,3,0.83
1993,NUTS,2010,AT323,3,3.05
1994,NUTS,2010,AT323,3,0.82
1996,NUTS,2010,AT323,3,2.07
1998,NUTS,2010,AT323,3,6.93
1999,NUTS,2010,AT323,3,4.75
2000,NUTS,2010,AT323,3,7.7
2001,NUTS,2010,AT323,3,6.08
2002,NUTS,2010,AT323,3,5.09
2003,NUTS,2010,AT323,3,11.67
2004,NUTS,2010,AT323,3,6.0
2005,NUTS,2010,AT323,3,6.75
2006,NUTS,2010,AT323,3,11.39
2007,NUTS,2010,AT323,3,11.5
2008,NUTS,2010,AT323,3,5.33
2009,NUTS,2010,AT323,3,16.08
2010,NUTS,2010,AT323,3,4.83
2011,NUTS,2010,AT323,3,7.45
2012,NUTS,2010,AT323,3,5.25
1981,NUTS,2010,AT33,2,1.0
1983,NUTS,2010,AT33,2,1.5
1984,NUTS,2010,AT33,2,1.0
1985,NUTS,2010,AT33,2,1.0
1986,NUTS,2010,AT33,2,2.5
1988,NUTS,2010,AT33,2,3.5
1989,NUTS,2010,AT33,2,5.0
1990,NUTS,2010,AT33,2,5.0
1991,NUTS,2010,AT33,2,3.0
1992,NUTS,2010,AT33,2,7.67
1993,NUTS,2010,AT33,2,4.6
1994,NUTS,2010,AT33,2,5.25
1995,NUTS,2010,AT33,2,3.25
1996,NUTS,2010,AT33,2,3.25
1997,NUTS,2010,AT33,2,9.37
1998,NUTS,2010,AT33,2,6.33
1999,NUTS,2010,AT33,2,10.15
2000,NUTS,2010,AT33,2,9.5
2001,NUTS,2010,AT33,2,10.5
2002,NUTS,2010,AT33,2,10.61
2003,NUTS,2010,AT33,2,17.82
2004,NUTS,2010,AT33,2,6.12
2005,NUTS,2010,AT33,2,15.9
2006,NUTS,2010,AT33,2,10.58
2007,NUTS,2010,AT33,2,27.03
2008,NUTS,2010,AT33,2,16.85
2009,NUTS,2010,AT33,2,22.58
2010,NUTS,2010,AT33,2,16.29
2011,NUTS,2010,AT33,2,22.8
2012,NUTS,2010,AT33,2,23.32
1984,NUTS,2010,AT331,3,1.0
2000,NUTS,2010,AT331,3,1.0
2003,NUTS,2010,AT331,3,2.0
2007,NUTS,2010,AT331,3,1.75
1981,NUTS,2010,AT332,3,1.0
1983,NUTS,2010,AT332,3,1.0
1985,NUTS,2010,AT332,3,1.0
1986,NUTS,2010,AT332,3,2.5
1988,NUTS,2010,AT332,3,0.5
1989,NUTS,2010,AT332,3,1.0
1990,NUTS,2010,AT332,3,2.0
1991,NUTS,2010,AT332,3,1.5
1992,NUTS,2010,AT332,3,1.92
1993,NUTS,2010,AT332,3,1.75
1994,NUTS,2010,AT332,3,1.0
1996,NUTS,2010,AT332,3,0.75
1997,NUTS,2010,AT332,3,3.53
1998,NUTS,2010,AT332,3,4.0
1999,NUTS,2010,AT332,3,2.25
2000,NUTS,2010,AT332,3,4.92
2001,NUTS,2010,AT332,3,5.65
2002,NUTS,2010,AT332,3,6.18
2003,NUTS,2010,AT332,3,7.23
2004,NUTS,2010,AT332,3,3.45
2005,NUTS,2010,AT332,3,8.27
2006,NUTS,2010,AT332,3,7.25
2007,NUTS,2010,AT332,3,13.48
2008,NUTS,2010,AT332,3,13.5
2009,NUTS,2010,AT332,3,13.99
2010,NUTS,2010,AT332,3,8.62
2011,NUTS,2010,AT332,3,17.23
2012,NUTS,2010,AT332,3,17.82
1998,NUTS,2010,AT333,3,0.33
2001,NUTS,2010,AT333,3,1.0
2005,NUTS,2010,AT333,3,0.5
2007,NUTS,2010,AT333,3,2.0
2008,NUTS,2010,AT333,3,0.2
2009,NUTS,2010,AT333,3,1.33
2011,NUTS,2010,AT333,3,1.0
2012,NUTS,2010,AT333,3,2.0
2002,NUTS,2010,AT334,3,0.25
2003,NUTS,2010,AT334,3,1.0
2004,NUTS,2010,AT334,3,0.25
2005,NUTS,2010,AT334,3,0.4
2006,NUTS,2010,AT334,3,0.17
2007,NUTS,2010,AT334,3,0.56
2008,NUTS,2010,AT334,3,0.2
2011,NUTS,2010,AT334,3,3.4
1983,NUTS,2010,AT335,3,0.5
1988,NUTS,2010,AT335,3,3.0
1989,NUTS,2010,AT335,3,4.0
1990,NUTS,2010,AT335,3,3.0
1991,NUTS,2010,AT335,3,1.5
1992,NUTS,2010,AT335,3,5.75
1993,NUTS,2010,AT335,3,2.85
1994,NUTS,2010,AT335,3,4.25
1995,NUTS,2010,AT335,3,3.25
1996,NUTS,2010,AT335,3,2.5
1997,NUTS,2010,AT335,3,5.83
1998,NUTS,2010,AT335,3,2.0
1999,NUTS,2010,AT335,3,7.9
2000,NUTS,2010,AT335,3,3.58
2001,NUTS,2010,AT335,3,3.85
2002,NUTS,2010,AT335,3,4.18
2003,NUTS,2010,AT335,3,7.58
2004,NUTS,2010,AT335,3,2.42
2005,NUTS,2010,AT335,3,6.73
2006,NUTS,2010,AT335,3,3.17
2007,NUTS,2010,AT335,3,9.24
2008,NUTS,2010,AT335,3,2.95
2009,NUTS,2010,AT335,3,7.25
2010,NUTS,2010,AT335,3,7.67
2011,NUTS,2010,AT335,3,1.17
2012,NUTS,2010,AT335,3,3.5
1978,NUTS,2010,AT34,2,0.33
1982,NUTS,2010,AT34,2,1.0
1983,NUTS,2010,AT34,2,1.0
1987,NUTS,2010,AT34,2,1.0
1988,NUTS,2010,AT34,2,2.0
1989,NUTS,2010,AT34,2,1.0
1990,NUTS,2010,AT34,2,1.0
1991,NUTS,2010,AT34,2,1.5
1992,NUTS,2010,AT34,2,2.25
1993,NUTS,2010,AT34,2,2.0
1994,NUTS,2010,AT34,2,1.25
1995,NUTS,2010,AT34,2,3.33
1996,NUTS,2010,AT34,2,1.25
1997,NUTS,2010,AT34,2,2.15
1998,NUTS,2010,AT34,2,6.2
1999,NUTS,2010,AT34,2,6.0
2000,NUTS,2010,AT34,2,6.75
2001,NUTS,2010,AT34,2,6.92
2002,NUTS,2010,AT34,2,3.48
2003,NUTS,2010,AT34,2,7.42
2004,NUTS,2010,AT34,2,8.5
2005,NUTS,2010,AT34,2,2.5
2006,NUTS,2010,AT34,2,6.0
2007,NUTS,2010,AT34,2,9.0
2008,NUTS,2010,AT34,2,12.93
2009,NUTS,2010,AT34,2,11.58
2010,NUTS,2010,AT34,2,19.4
2011,NUTS,2010,AT34,2,22.76
2012,NUTS,2010,AT34,2,11.12
1987,NUTS,2010,AT341,3,1.0
1989,NUTS,2010,AT341,3,1.0
1997,NUTS,2010,AT341,3,0.25
1998,NUTS,2010,AT341,3,1.67
1999,NUTS,2010,AT341,3,1.0
2001,NUTS,2010,AT341,3,0.25
2007,NUTS,2010,AT341,3,2.5
2008,NUTS,2010,AT341,3,1.0
2009,NUTS,2010,AT341,3,1.83
2010,NUTS,2010,AT341,3,3.4
2011,NUTS,2010,AT341,3,3.67
2012,NUTS,2010,AT341,3,2.83
1978,NUTS,2010,AT342,3,0.33
1982,NUTS,2010,AT342,3,1.0
1983,NUTS,2010,AT342,3,1.0
1988,NUTS,2010,AT342,3,2.0
1990,NUTS,2010,AT342,3,1.0
1991,NUTS,2010,AT342,3,1.5
1992,NUTS,2010,AT342,3,2.25
1993,NUTS,2010,AT342,3,2.0
1994,NUTS,2010,AT342,3,1.25
1995,NUTS,2010,AT342,3,3.33
1996,NUTS,2010,AT342,3,1.25
1997,NUTS,2010,AT342,3,1.9
1998,NUTS,2010,AT342,3,4.53
1999,NUTS,2010,AT342,3,5.0
2000,NUTS,2010,AT342,3,6.75
2001,NUTS,2010,AT342,3,6.67
2002,NUTS,2010,AT342,3,3.48
2003,NUTS,2010,AT342,3,7.42
2004,NUTS,2010,AT342,3,8.5
2005,NUTS,2010,AT342,3,2.5
2006,NUTS,2010,AT342,3,6.0
2007,NUTS,2010,AT342,3,6.5
2008,NUTS,2010,AT342,3,11.93
2009,NUTS,2010,AT342,3,9.75
2010,NUTS,2010,AT342,3,16.0
2011,NUTS,2010,AT342,3,19.09
2012,NUTS,2010,AT342,3,8.28
1984,NUTS,2010,ATX,1,0.5
1986,NUTS,2010,ATX,1,0.25
1991,NUTS,2010,ATX,1,1.5
1992,NUTS,2010,ATX,1,0.33
1998,NUTS,2010,ATX,1,0.33
2000,NUTS,2010,ATX,1,0.19
2001,NUTS,2010,ATX,1,0.75
2002,NUTS,2010,ATX,1,0.25
2003,NUTS,2010,ATX,1,2.15
2006,NUTS,2010,ATX,1,1.83
2008,NUTS,2010,ATX,1,1.08
2009,NUTS,2010,ATX,1,0.5
2010,NUTS,2010,ATX,1,3.2
2011,NUTS,2010,ATX,1,0.5
2012,NUTS,2010,ATX,1,2.08
1984,NUTS,2010,ATXX,2,0.5
1986,NUTS,2010,ATXX,2,0.25
1991,NUTS,2010,ATXX,2,1.5
1992,NUTS,2010,ATXX,2,0.33
1998,NUTS,2010,ATXX,2,0.33
2000,NUTS,2010,ATXX,2,0.19
2001,NUTS,2010,ATXX,2,0.75
2002,NUTS,2010,ATXX,2,0.25
2003,NUTS,2010,ATXX,2,2.15
2006,NUTS,2010,ATXX,2,1.83
2008,NUTS,2010,ATXX,2,1.08
2009,NUTS,2010,ATXX,2,0.5
2010,NUTS,2010,ATXX,2,3.2
2011,NUTS,2010,ATXX,2,0.5
2012,NUTS,2010,ATXX,2,2.08
1984,NUTS,2010,ATXXX,3,0.5
1986,NUTS,2010,ATXXX,3,0.25
1991,NUTS,2010,ATXXX,3,1.5
1992,NUTS,2010,ATXXX,3,0.33
1998,NUTS,2010,ATXXX,3,0.33
2000,NUTS,2010,ATXXX,3,0.19
2001,NUTS,2010,ATXXX,3,0.75
2002,NUTS,2010,ATXXX,3,0.25
2003,NUTS,2010,ATXXX,3,2.15
2006,NUTS,2010,ATXXX,3,1.83
2008,NUTS,2010,ATXXX,3,1.08
2009,NUTS,2010,ATXXX,3,0.5
2010,NUTS,2010,ATXXX,3,3.2
2011,NUTS,2010,ATXXX,3,0.5
2012,NUTS,2010,ATXXX,3,2.08
1984,NUTS,2010,ATZ,1,0.2
1985,NUTS,2010,ATZ,1,0.14
1990,NUTS,2010,ATZ,1,0.33
1993,NUTS,2010,ATZ,1,0.33
1995,NUTS,2010,ATZ,1,1.0
1997,NUTS,2010,ATZ,1,1.0
1998,NUTS,2010,ATZ,1,0.5
2000,NUTS,2010,ATZ,1,0.5
2002,NUTS,2010,ATZ,1,2.08
2003,NUTS,2010,ATZ,1,1.33
2005,NUTS,2010,ATZ,1,0.2
2006,NUTS,2010,ATZ,1,1.17
2007,NUTS,2010,ATZ,1,1.0
2008,NUTS,2010,ATZ,1,2.0
1984,NUTS,2010,ATZZ,2,0.2
1985,NUTS,2010,ATZZ,2,0.14
1990,NUTS,2010,ATZZ,2,0.33
1993,NUTS,2010,ATZZ,2,0.33
1995,NUTS,2010,ATZZ,2,1.0
1997,NUTS,2010,ATZZ,2,1.0
1998,NUTS,2010,ATZZ,2,0.5
2000,NUTS,2010,ATZZ,2,0.5
2002,NUTS,2010,ATZZ,2,2.08
2003,NUTS,2010,ATZZ,2,1.33
2005,NUTS,2010,ATZZ,2,0.2
2006,NUTS,2010,ATZZ,2,1.17
2007,NUTS,2010,ATZZ,2,1.0
2008,NUTS,2010,ATZZ,2,2.0
1984,NUTS,2010,ATZZZ,3,0.2
1985,NUTS,2010,ATZZZ,3,0.14
1990,NUTS,2010,ATZZZ,3,0.33
1993,NUTS,2010,ATZZZ,3,0.33
1995,NUTS,2010,ATZZZ,3,1.0
1997,NUTS,2010,ATZZZ,3,1.0
1998,NUTS,2010,ATZZZ,3,0.5
2000,NUTS,2010,ATZZZ,3,0.5
2002,NUTS,2010,ATZZZ,3,2.08
2003,NUTS,2010,ATZZZ,3,1.33
2005,NUTS,2010,ATZZZ,3,0.2
2006,NUTS,2010,ATZZZ,3,1.17
2007,NUTS,2010,ATZZZ,3,1.0
2008,NUTS,2010,ATZZZ,3,2.0
1977,NUTS,2010,BE,0,1.0
1978,NUTS,2010,BE,0,6.0
1979,NUTS,2010,BE,0,10.5
1980,NUTS,2010,BE,0,21.53
1981,NUTS,2010,BE,0,12.5
1982,NUTS,2010,BE,0,22.33
1983,NUTS,2010,BE,0,28.5
1984,NUTS,2010,BE,0,39.38
1985,NUTS,2010,BE,0,40.4
1986,NUTS,2010,BE,0,40.65
1987,NUTS,2010,BE,0,50.8
1988,NUTS,2010,BE,0,65.67
1989,NUTS,2010,BE,0,52.82
1990,NUTS,2010,BE,0,81.43
1991,NUTS,2010,BE,0,92.48
1992,NUTS,2010,BE,0,100.05
1993,NUTS,2010,BE,0,128.98
1994,NUTS,2010,BE,0,126.54
1995,NUTS,2010,BE,0,166.68
1996,NUTS,2010,BE,0,138.91
1997,NUTS,2010,BE,0,208.91
1998,NUTS,2010,BE,0,254.85
1999,NUTS,2010,BE,0,331.45
2000,NUTS,2010,BE,0,269.53
2001,NUTS,2010,BE,0,293.89
2002,NUTS,2010,BE,0,364.58
2003,NUTS,2010,BE,0,292.5
2004,NUTS,2010,BE,0,342.33
2005,NUTS,2010,BE,0,358.48
2006,NUTS,2010,BE,0,338.17
2007,NUTS,2010,BE,0,356.94
2008,NUTS,2010,BE,0,321.08
2009,NUTS,2010,BE,0,297.86
2010,NUTS,2010,BE,0,281.21
2011,NUTS,2010,BE,0,318.59
2012,NUTS,2010,BE,0,317.81
1979,NUTS,2010,BE1,1,4.5
1980,NUTS,2010,BE1,1,1.2
1982,NUTS,2010,BE1,1,4.5
1983,NUTS,2010,BE1,1,4.53
1984,NUTS,2010,BE1,1,6.74
1985,NUTS,2010,BE1,1,2.99
1986,NUTS,2010,BE1,1,3.53
1987,NUTS,2010,BE1,1,4.78
1988,NUTS,2010,BE1,1,5.33
1989,NUTS,2010,BE1,1,9.47
1990,NUTS,2010,BE1,1,5.79
1991,NUTS,2010,BE1,1,11.06
1992,NUTS,2010,BE1,1,10.92
1993,NUTS,2010,BE1,1,14.9
1994,NUTS,2010,BE1,1,19.35
1995,NUTS,2010,BE1,1,24.37
1996,NUTS,2010,BE1,1,20.04
1997,NUTS,2010,BE1,1,26.53
1998,NUTS,2010,BE1,1,30.75
1999,NUTS,2010,BE1,1,31.44
2000,NUTS,2010,BE1,1,22.78
2001,NUTS,2010,BE1,1,35.03
2002,NUTS,2010,BE1,1,25.47
2003,NUTS,2010,BE1,1,23.56
2004,NUTS,2010,BE1,1,34.75
2005,NUTS,2010,BE1,1,30.51
2006,NUTS,2010,BE1,1,17.79
2007,NUTS,2010,BE1,1,27.16
2008,NUTS,2010,BE1,1,23.57
2009,NUTS,2010,BE1,1,33.82
2010,NUTS,2010,BE1,1,26.9
2011,NUTS,2010,BE1,1,28.25
2012,NUTS,2010,BE1,1,26.06
1979,NUTS,2010,BE10,2,4.5
1980,NUTS,2010,BE10,2,1.2
1982,NUTS,2010,BE10,2,4.5
1983,NUTS,2010,BE10,2,4.53
1984,NUTS,2010,BE10,2,6.74
1985,NUTS,2010,BE10,2,2.99
1986,NUTS,2010,BE10,2,3.53
1987,NUTS,2010,BE10,2,4.78
1988,NUTS,2010,BE10,2,5.33
1989,NUTS,2010,BE10,2,9.47
1990,NUTS,2010,BE10,2,5.79
1991,NUTS,2010,BE10,2,11.06
1992,NUTS,2010,BE10,2,10.92
1993,NUTS,2010,BE10,2,14.9
1994,NUTS,2010,BE10,2,19.35
1995,NUTS,2010,BE10,2,24.37
1996,NUTS,2010,BE10,2,20.04
1997,NUTS,2010,BE10,2,26.53
1998,NUTS,2010,BE10,2,30.75
1999,NUTS,2010,BE10,2,31.44
2000,NUTS,2010,BE10,2,22.78
2001,NUTS,2010,BE10,2,35.03
2002,NUTS,2010,BE10,2,25.47
2003,NUTS,2010,BE10,2,23.56
2004,NUTS,2010,BE10,2,34.75
2005,NUTS,2010,BE10,2,30.51
2006,NUTS,2010,BE10,2,17.79
2007,NUTS,2010,BE10,2,27.16
2008,NUTS,2010,BE10,2,23.57
2009,NUTS,2010,BE10,2,33.82
2010,NUTS,2010,BE10,2,26.9
2011,NUTS,2010,BE10,2,28.25
2012,NUTS,2010,BE10,2,26.06
1979,NUTS,2010,BE100,3,4.5
1980,NUTS,2010,BE100,3,1.2
1982,NUTS,2010,BE100,3,4.5
1983,NUTS,2010,BE100,3,4.53
1984,NUTS,2010,BE100,3,6.74
1985,NUTS,2010,BE100,3,2.99
1986,NUTS,2010,BE100,3,3.53
1987,NUTS,2010,BE100,3,4.78
1988,NUTS,2010,BE100,3,5.33
1989,NUTS,2010,BE100,3,9.47
1990,NUTS,2010,BE100,3,5.79
1991,NUTS,2010,BE100,3,11.06
1992,NUTS,2010,BE100,3,10.92
1993,NUTS,2010,BE100,3,14.9
1994,NUTS,2010,BE100,3,19.35
1995,NUTS,2010,BE100,3,24.37
1996,NUTS,2010,BE100,3,20.04
1997,NUTS,2010,BE100,3,26.53
1998,NUTS,2010,BE100,3,30.75
1999,NUTS,2010,BE100,3,31.44
2000,NUTS,2010,BE100,3,22.78
2001,NUTS,2010,BE100,3,35.03
2002,NUTS,2010,BE100,3,25.47
2003,NUTS,2010,BE100,3,23.56
2004,NUTS,2010,BE100,3,34.75
2005,NUTS,2010,BE100,3,30.51
2006,NUTS,2010,BE100,3,17.79
2007,NUTS,2010,BE100,3,27.16
2008,NUTS,2010,BE100,3,23.57
2009,NUTS,2010,BE100,3,33.82
2010,NUTS,2010,BE100,3,26.9
2011,NUTS,2010,BE100,3,28.25
2012,NUTS,2010,BE100,3,26.06
1977,NUTS,2010,BE2,1,1.0
1978,NUTS,2010,BE2,1,5.0
1979,NUTS,2010,BE2,1,3.5
1980,NUTS,2010,BE2,1,8.2
1981,NUTS,2010,BE2,1,8.33
