year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_f_hc_hes_total
2012,NUTS,2010,PL3,1,5195.0
2013,NUTS,2010,PL3,1,5606.0
2014,NUTS,2010,PL3,1,5773.0
2015,NUTS,2010,PL3,1,5780.0
2000,NUTS,2010,PL31,2,2562.0
2003,NUTS,2010,PL31,2,2592.0
2004,NUTS,2010,PL31,2,2706.0
2005,NUTS,2010,PL31,2,2754.0
2006,NUTS,2010,PL31,2,2753.0
2007,NUTS,2010,PL31,2,2713.0
2008,NUTS,2010,PL31,2,2745.0
2009,NUTS,2010,PL31,2,2756.0
2010,NUTS,2010,PL31,2,2705.0
2011,NUTS,2010,PL31,2,2576.0
2012,NUTS,2010,PL31,2,2998.0
2013,NUTS,2010,PL31,2,2850.0
2014,NUTS,2010,PL31,2,3007.0
2015,NUTS,2010,PL31,2,2954.0
2000,NUTS,2010,PL32,2,505.0
2004,NUTS,2010,PL32,2,732.0
2005,NUTS,2010,PL32,2,746.0
2006,NUTS,2010,PL32,2,771.0
2007,NUTS,2010,PL32,2,800.0
2008,NUTS,2010,PL32,2,863.0
2009,NUTS,2010,PL32,2,910.0
2010,NUTS,2010,PL32,2,971.0
2012,NUTS,2010,PL32,2,988.0
2013,NUTS,2010,PL32,2,1073.0
2014,NUTS,2010,PL32,2,1103.0
2015,NUTS,2010,PL32,2,1106.0
2007,NUTS,2010,PL33,2,530.0
2008,NUTS,2010,PL33,2,635.0
2012,NUTS,2010,PL33,2,103.0
2013,NUTS,2010,PL33,2,504.0
2014,NUTS,2010,PL33,2,503.0
2015,NUTS,2010,PL33,2,509.0
2003,NUTS,2010,PL34,2,1099.0
2007,NUTS,2010,PL34,2,1066.0
2008,NUTS,2010,PL34,2,1192.0
2009,NUTS,2010,PL34,2,1176.0
2010,NUTS,2010,PL34,2,1130.0
2011,NUTS,2010,PL34,2,1141.0
2012,NUTS,2010,PL34,2,1106.0
2013,NUTS,2010,PL34,2,1179.0
2014,NUTS,2010,PL34,2,1160.0
2015,NUTS,2010,PL34,2,1211.0
2000,NUTS,2010,PL4,1,6534.0
2003,NUTS,2010,PL4,1,6889.0
2004,NUTS,2010,PL4,1,6998.0
2005,NUTS,2010,PL4,1,6674.0
2006,NUTS,2010,PL4,1,6489.0
2007,NUTS,2010,PL4,1,6653.0
2008,NUTS,2010,PL4,1,6523.0
2009,NUTS,2010,PL4,1,6560.0
2011,NUTS,2010,PL4,1,6806.0
2012,NUTS,2010,PL4,1,6332.0
2013,NUTS,2010,PL4,1,6454.0
2014,NUTS,2010,PL4,1,6707.0
2015,NUTS,2010,PL4,1,6570.0
2016,NUTS,2010,PL4,1,6967.0
2017,NUTS,2010,PL4,1,8991.0
2018,NUTS,2010,PL4,1,10088.0
2000,NUTS,2010,PL41,2,4364.0
2003,NUTS,2010,PL41,2,4842.0
2004,NUTS,2010,PL41,2,4861.0
2005,NUTS,2010,PL41,2,4529.0
2006,NUTS,2010,PL41,2,4835.0
2007,NUTS,2010,PL41,2,4815.0
2008,NUTS,2010,PL41,2,4794.0
2009,NUTS,2010,PL41,2,4881.0
2010,NUTS,2010,PL41,2,5052.0
2011,NUTS,2010,PL41,2,4968.0
2012,NUTS,2010,PL41,2,4420.0
2013,NUTS,2010,PL41,2,4587.0
2014,NUTS,2010,PL41,2,4737.0
2015,NUTS,2010,PL41,2,4638.0
2016,NUTS,2010,PL41,2,5056.0
2017,NUTS,2010,PL41,2,6136.0
2018,NUTS,2010,PL41,2,7270.0
2019,NUTS,2010,PL41,2,5733.0
2005,NUTS,2010,PL42,2,1640.0
2007,NUTS,2010,PL42,2,1428.0
2008,NUTS,2010,PL42,2,1342.0
2009,NUTS,2010,PL42,2,1312.0
2010,NUTS,2010,PL42,2,1346.0
2012,NUTS,2010,PL42,2,1520.0
2013,NUTS,2010,PL42,2,1480.0
2014,NUTS,2010,PL42,2,1577.0
2015,NUTS,2010,PL42,2,1560.0
2016,NUTS,2010,PL42,2,1556.0
2017,NUTS,2010,PL42,2,2336.0
2019,NUTS,2010,PL42,2,2460.0
2007,NUTS,2010,PL43,2,410.0
2008,NUTS,2010,PL43,2,387.0
2012,NUTS,2010,PL43,2,392.0
2013,NUTS,2010,PL43,2,387.0
2014,NUTS,2010,PL43,2,393.0
2015,NUTS,2010,PL43,2,372.0
2016,NUTS,2010,PL43,2,355.0
2017,NUTS,2010,PL43,2,519.0
2000,NUTS,2010,PL5,1,3605.0
2003,NUTS,2010,PL5,1,3816.0
2004,NUTS,2010,PL5,1,3808.0
2005,NUTS,2010,PL5,1,3622.0
2006,NUTS,2010,PL5,1,3590.0
2007,NUTS,2010,PL5,1,3430.0
2008,NUTS,2010,PL5,1,3277.0
2009,NUTS,2010,PL5,1,3286.0
2011,NUTS,2010,PL5,1,3391.0
2012,NUTS,2010,PL5,1,3497.0
2013,NUTS,2010,PL5,1,3666.0
2014,NUTS,2010,PL5,1,3648.0
2015,NUTS,2010,PL5,1,4023.0
2016,NUTS,2010,PL5,1,4120.0
2017,NUTS,2010,PL5,1,5916.0
2018,NUTS,2010,PL5,1,5884.0
2019,NUTS,2010,PL5,1,5893.0
2005,NUTS,2010,PL51,2,3140.0
2007,NUTS,2010,PL51,2,2917.0
2008,NUTS,2010,PL51,2,2804.0
2009,NUTS,2010,PL51,2,2798.0
2010,NUTS,2010,PL51,2,2826.0
2011,NUTS,2010,PL51,2,2869.0
2012,NUTS,2010,PL51,2,2984.0
2013,NUTS,2010,PL51,2,3163.0
2014,NUTS,2010,PL51,2,3109.0
2015,NUTS,2010,PL51,2,3508.0
2016,NUTS,2010,PL51,2,3624.0
2017,NUTS,2010,PL51,2,5251.0
2018,NUTS,2010,PL51,2,5310.0
2019,NUTS,2010,PL51,2,5225.0
2007,NUTS,2010,PL52,2,513.0
2008,NUTS,2010,PL52,2,473.0
2009,NUTS,2010,PL52,2,488.0
2011,NUTS,2010,PL52,2,522.0
2012,NUTS,2010,PL52,2,513.0
2013,NUTS,2010,PL52,2,503.0
2014,NUTS,2010,PL52,2,539.0
2015,NUTS,2010,PL52,2,515.0
2016,NUTS,2010,PL52,2,496.0
2017,NUTS,2010,PL52,2,665.0
2018,NUTS,2010,PL52,2,574.0
2019,NUTS,2010,PL52,2,668.0
2000,NUTS,2010,PL6,1,4386.0
2003,NUTS,2010,PL6,1,4592.0
2004,NUTS,2010,PL6,1,4629.0
2005,NUTS,2010,PL6,1,4672.0
2006,NUTS,2010,PL6,1,4729.0
2007,NUTS,2010,PL6,1,4743.0
2008,NUTS,2010,PL6,1,4558.0
2009,NUTS,2010,PL6,1,4606.0
2011,NUTS,2010,PL6,1,4717.0
2012,NUTS,2010,PL6,1,4682.0
2013,NUTS,2010,PL6,1,4722.0
2014,NUTS,2010,PL6,1,4958.0
2015,NUTS,2010,PL6,1,4894.0
2016,NUTS,2010,PL6,1,5225.0
2017,NUTS,2010,PL6,1,8517.0
2018,NUTS,2010,PL6,1,9419.0
2005,NUTS,2010,PL61,2,1836.0
2006,NUTS,2010,PL61,2,1869.0
2007,NUTS,2010,PL61,2,1866.0
2008,NUTS,2010,PL61,2,1543.0
2009,NUTS,2010,PL61,2,1542.0
2010,NUTS,2010,PL61,2,1552.0
2012,NUTS,2010,PL61,2,1583.0
2013,NUTS,2010,PL61,2,1535.0
2014,NUTS,2010,PL61,2,1683.0
2015,NUTS,2010,PL61,2,1674.0
2016,NUTS,2010,PL61,2,1734.0
2017,NUTS,2010,PL61,2,3176.0
2019,NUTS,2010,PL61,2,3445.0
2005,NUTS,2010,PL62,2,847.0
2006,NUTS,2010,PL62,2,799.0
2007,NUTS,2010,PL62,2,809.0
2008,NUTS,2010,PL62,2,836.0
2012,NUTS,2010,PL62,2,882.0
2013,NUTS,2010,PL62,2,880.0
2014,NUTS,2010,PL62,2,961.0
2015,NUTS,2010,PL62,2,929.0
2016,NUTS,2010,PL62,2,1070.0
2017,NUTS,2010,PL62,2,1370.0
2000,NUTS,2010,PL63,2,2156.0
2003,NUTS,2010,PL63,2,820.0
2004,NUTS,2010,PL63,2,820.0
2005,NUTS,2010,PL63,2,1989.0
2006,NUTS,2010,PL63,2,2061.0
2007,NUTS,2010,PL63,2,2068.0
2008,NUTS,2010,PL63,2,2179.0
2009,NUTS,2010,PL63,2,2265.0
2010,NUTS,2010,PL63,2,2295.0
2011,NUTS,2010,PL63,2,2289.0
2012,NUTS,2010,PL63,2,2217.0
2013,NUTS,2010,PL63,2,2307.0
2014,NUTS,2010,PL63,2,2314.0
2015,NUTS,2010,PL63,2,2291.0
2016,NUTS,2010,PL63,2,2421.0
2017,NUTS,2010,PL63,2,3971.0
2018,NUTS,2010,PL63,2,4138.0
2019,NUTS,2010,PL63,2,4022.0
2016,NUTS,2010,PL7,1,3581.0
2017,NUTS,2010,PL7,1,5231.0
2018,NUTS,2010,PL7,1,4737.0
2019,NUTS,2010,PL7,1,5166.0
2016,NUTS,2010,PL71,2,3041.0
2017,NUTS,2010,PL71,2,4369.0
2018,NUTS,2010,PL71,2,3844.0
2019,NUTS,2010,PL71,2,4268.0
2016,NUTS,2010,PL72,2,540.0
2017,NUTS,2010,PL72,2,862.0
2018,NUTS,2010,PL72,2,893.0
2019,NUTS,2010,PL72,2,898.0
2016,NUTS,2010,PL8,1,5720.0
2017,NUTS,2010,PL8,1,7604.0
2018,NUTS,2010,PL8,1,8601.0
2019,NUTS,2010,PL8,1,8984.0
2016,NUTS,2010,PL81,2,3351.0
2017,NUTS,2010,PL81,2,4638.0
2018,NUTS,2010,PL81,2,5494.0
2019,NUTS,2010,PL81,2,5712.0
2016,NUTS,2010,PL82,2,1152.0
2017,NUTS,2010,PL82,2,1229.0
2018,NUTS,2010,PL82,2,1276.0
2019,NUTS,2010,PL82,2,1165.0
2016,NUTS,2010,PL84,2,1217.0
2017,NUTS,2010,PL84,2,1737.0
2018,NUTS,2010,PL84,2,1831.0
2019,NUTS,2010,PL84,2,2107.0
2016,NUTS,2010,PL9,1,9102.0
2017,NUTS,2010,PL9,1,13844.0
2018,NUTS,2010,PL9,1,15813.0
2019,NUTS,2010,PL9,1,16087.0
2016,NUTS,2010,PL91,2,8724.0
2017,NUTS,2010,PL91,2,13347.0
2018,NUTS,2010,PL91,2,15213.0
2019,NUTS,2010,PL91,2,15620.0
2016,NUTS,2010,PL92,2,378.0
2017,NUTS,2010,PL92,2,497.0
2018,NUTS,2010,PL92,2,600.0
2019,NUTS,2010,PL92,2,467.0
2003,NUTS,2010,PT,0,10187.0
2004,NUTS,2010,PT,0,10456.0
2005,NUTS,2010,PT,0,10724.0
2006,NUTS,2010,PT,0,12122.0
2007,NUTS,2010,PT,0,13520.0
2008,NUTS,2010,PT,0,22595.0
2009,NUTS,2010,PT,0,24037.0
2010,NUTS,2010,PT,0,24262.0
2011,NUTS,2010,PT,0,23175.0
2012,NUTS,2010,PT,0,24167.0
2013,NUTS,2010,PT,0,27398.0
2014,NUTS,2010,PT,0,26684.0
2015,NUTS,2010,PT,0,27310.0
2016,NUTS,2010,PT,0,28526.0
2017,NUTS,2010,PT,0,29036.0
2018,NUTS,2010,PT,0,30897.0
2019,NUTS,2010,PT,0,31170.0
2020,NUTS,2010,PT,0,30365.0
2003,NUTS,2010,PT1,1,9938.0
2004,NUTS,2010,PT1,1,10212.0
2005,NUTS,2010,PT1,1,10486.0
2006,NUTS,2010,PT1,1,11876.0
2007,NUTS,2010,PT1,1,13266.0
2008,NUTS,2010,PT1,1,22131.0
2009,NUTS,2010,PT1,1,23681.0
2010,NUTS,2010,PT1,1,23939.0
2011,NUTS,2010,PT1,1,22865.0
2012,NUTS,2010,PT1,1,23882.0
2013,NUTS,2010,PT1,1,27055.0
2014,NUTS,2010,PT1,1,26308.0
2015,NUTS,2010,PT1,1,26928.0
2016,NUTS,2010,PT1,1,28122.0
2017,NUTS,2010,PT1,1,28610.0
2018,NUTS,2010,PT1,1,30493.0
2019,NUTS,2010,PT1,1,30793.0
2020,NUTS,2010,PT1,1,29987.0
2003,NUTS,2010,PT11,2,2716.0
2004,NUTS,2010,PT11,2,2746.0
2005,NUTS,2010,PT11,2,2775.0
2006,NUTS,2010,PT11,2,3220.0
2007,NUTS,2010,PT11,2,3664.0
2008,NUTS,2010,PT11,2,6276.0
2009,NUTS,2010,PT11,2,7166.0
2010,NUTS,2010,PT11,2,6981.0
2011,NUTS,2010,PT11,2,7294.0
2012,NUTS,2010,PT11,2,7302.0
2013,NUTS,2010,PT11,2,8654.0
2014,NUTS,2010,PT11,2,8314.0
2015,NUTS,2010,PT11,2,8343.0
2016,NUTS,2010,PT11,2,9057.0
2017,NUTS,2010,PT11,2,9279.0
2018,NUTS,2010,PT11,2,9918.0
2019,NUTS,2010,PT11,2,10144.0
2020,NUTS,2010,PT11,2,10056.0
2003,NUTS,2010,PT15,2,312.0
2004,NUTS,2010,PT15,2,331.0
2005,NUTS,2010,PT15,2,350.0
2006,NUTS,2010,PT15,2,452.0
2007,NUTS,2010,PT15,2,554.0
2008,NUTS,2010,PT15,2,861.0
2009,NUTS,2010,PT15,2,874.0
2010,NUTS,2010,PT15,2,735.0
2011,NUTS,2010,PT15,2,723.0
2012,NUTS,2010,PT15,2,634.0
2013,NUTS,2010,PT15,2,669.0
2014,NUTS,2010,PT15,2,681.0
2015,NUTS,2010,PT15,2,709.0
2016,NUTS,2010,PT15,2,692.0
2017,NUTS,2010,PT15,2,624.0
2018,NUTS,2010,PT15,2,673.0
2019,NUTS,2010,PT15,2,731.0
2020,NUTS,2010,PT15,2,730.0
2003,NUTS,2010,PT16,2,2159.0
2004,NUTS,2010,PT16,2,2188.0
2005,NUTS,2010,PT16,2,2216.0
2006,NUTS,2010,PT16,2,2500.0
2007,NUTS,2010,PT16,2,2783.0
2008,NUTS,2010,PT16,2,4835.0
2009,NUTS,2010,PT16,2,4722.0
2010,NUTS,2010,PT16,2,5067.0
2011,NUTS,2010,PT16,2,4966.0
2012,NUTS,2010,PT16,2,5099.0
2013,NUTS,2010,PT16,2,5585.0
2014,NUTS,2010,PT16,2,5371.0
2015,NUTS,2010,PT16,2,5363.0
2016,NUTS,2010,PT16,2,5619.0
2017,NUTS,2010,PT16,2,5759.0
2018,NUTS,2010,PT16,2,6238.0
2019,NUTS,2010,PT16,2,6288.0
2020,NUTS,2010,PT16,2,6137.0
2003,NUTS,2010,PT17,2,4184.0
2004,NUTS,2010,PT17,2,4370.0
2005,NUTS,2010,PT17,2,4556.0
2006,NUTS,2010,PT17,2,5084.0
2007,NUTS,2010,PT17,2,5612.0
2008,NUTS,2010,PT17,2,9178.0
2009,NUTS,2010,PT17,2,9870.0
2010,NUTS,2010,PT17,2,10268.0
2011,NUTS,2010,PT17,2,9096.0
2012,NUTS,2010,PT17,2,9966.0
2013,NUTS,2010,PT17,2,11349.0
2014,NUTS,2010,PT17,2,11183.0
2015,NUTS,2010,PT17,2,11736.0
2016,NUTS,2010,PT17,2,11912.0
2017,NUTS,2010,PT17,2,12053.0
2018,NUTS,2010,PT17,2,12759.0
2019,NUTS,2010,PT17,2,12722.0
2020,NUTS,2010,PT17,2,12220.0
2003,NUTS,2010,PT18,2,567.0
2004,NUTS,2010,PT18,2,578.0
2005,NUTS,2010,PT18,2,589.0
2006,NUTS,2010,PT18,2,621.0
2007,NUTS,2010,PT18,2,653.0
2008,NUTS,2010,PT18,2,981.0
2009,NUTS,2010,PT18,2,1049.0
2010,NUTS,2010,PT18,2,888.0
2011,NUTS,2010,PT18,2,786.0
2012,NUTS,2010,PT18,2,881.0
2013,NUTS,2010,PT18,2,798.0
2014,NUTS,2010,PT18,2,759.0
2015,NUTS,2010,PT18,2,777.0
2016,NUTS,2010,PT18,2,842.0
2017,NUTS,2010,PT18,2,895.0
2018,NUTS,2010,PT18,2,905.0
2019,NUTS,2010,PT18,2,908.0
2020,NUTS,2010,PT18,2,844.0
2003,NUTS,2010,PT2,1,179.0
2004,NUTS,2010,PT2,1,169.0
2005,NUTS,2010,PT2,1,158.0
2006,NUTS,2010,PT2,1,156.0
2007,NUTS,2010,PT2,1,153.0
2008,NUTS,2010,PT2,1,257.0
2009,NUTS,2010,PT2,1,212.0
2010,NUTS,2010,PT2,1,184.0
2011,NUTS,2010,PT2,1,189.0
2012,NUTS,2010,PT2,1,162.0
2013,NUTS,2010,PT2,1,195.0
2014,NUTS,2010,PT2,1,212.0
2015,NUTS,2010,PT2,1,209.0
2016,NUTS,2010,PT2,1,228.0
2017,NUTS,2010,PT2,1,243.0
2018,NUTS,2010,PT2,1,203.0
2019,NUTS,2010,PT2,1,191.0
2020,NUTS,2010,PT2,1,200.0
2003,NUTS,2010,PT20,2,179.0
2004,NUTS,2010,PT20,2,169.0
2005,NUTS,2010,PT20,2,158.0
2006,NUTS,2010,PT20,2,156.0
2007,NUTS,2010,PT20,2,153.0
2008,NUTS,2010,PT20,2,257.0
2009,NUTS,2010,PT20,2,212.0
2010,NUTS,2010,PT20,2,184.0
2011,NUTS,2010,PT20,2,189.0
2012,NUTS,2010,PT20,2,162.0
2013,NUTS,2010,PT20,2,195.0
2014,NUTS,2010,PT20,2,212.0
2015,NUTS,2010,PT20,2,209.0
2016,NUTS,2010,PT20,2,228.0
2017,NUTS,2010,PT20,2,243.0
2018,NUTS,2010,PT20,2,203.0
2019,NUTS,2010,PT20,2,191.0
2020,NUTS,2010,PT20,2,200.0
2003,NUTS,2010,PT3,1,70.0
2004,NUTS,2010,PT3,1,75.0
2005,NUTS,2010,PT3,1,80.0
2006,NUTS,2010,PT3,1,91.0
2007,NUTS,2010,PT3,1,101.0
2008,NUTS,2010,PT3,1,207.0
2009,NUTS,2010,PT3,1,144.0
2010,NUTS,2010,PT3,1,139.0
2011,NUTS,2010,PT3,1,121.0
2012,NUTS,2010,PT3,1,123.0
2013,NUTS,2010,PT3,1,148.0
2014,NUTS,2010,PT3,1,164.0
2015,NUTS,2010,PT3,1,173.0
2016,NUTS,2010,PT3,1,176.0
2017,NUTS,2010,PT3,1,183.0
2018,NUTS,2010,PT3,1,201.0
2019,NUTS,2010,PT3,1,186.0
2020,NUTS,2010,PT3,1,178.0
2003,NUTS,2010,PT30,2,70.0
2004,NUTS,2010,PT30,2,75.0
2005,NUTS,2010,PT30,2,80.0
2006,NUTS,2010,PT30,2,91.0
2007,NUTS,2010,PT30,2,101.0
2008,NUTS,2010,PT30,2,207.0
2009,NUTS,2010,PT30,2,144.0
2010,NUTS,2010,PT30,2,139.0
2011,NUTS,2010,PT30,2,121.0
2012,NUTS,2010,PT30,2,123.0
2013,NUTS,2010,PT30,2,148.0
2014,NUTS,2010,PT30,2,164.0
2015,NUTS,2010,PT30,2,173.0
2016,NUTS,2010,PT30,2,176.0
2017,NUTS,2010,PT30,2,183.0
2018,NUTS,2010,PT30,2,201.0
2019,NUTS,2010,PT30,2,186.0
2020,NUTS,2010,PT30,2,178.0
1997,NUTS,2010,RO,0,2279.0
1998,NUTS,2010,RO,0,2765.0
1999,NUTS,2010,RO,0,2229.0
2000,NUTS,2010,RO,0,2435.0
2001,NUTS,2010,RO,0,3747.0
2002,NUTS,2010,RO,0,4532.0
2003,NUTS,2010,RO,0,5498.0
2004,NUTS,2010,RO,0,5672.0
2005,NUTS,2010,RO,0,6007.0
2006,NUTS,2010,RO,0,7878.0
2007,NUTS,2010,RO,0,9072.0
2008,NUTS,2010,RO,0,9211.0
2009,NUTS,2010,RO,0,10343.0
2010,NUTS,2010,RO,0,9653.0
2011,NUTS,2010,RO,0,9511.0
2012,NUTS,2010,RO,0,9103.0
2013,NUTS,2010,RO,0,9188.0
2014,NUTS,2010,RO,0,9119.0
2015,NUTS,2010,RO,0,9488.0
2016,NUTS,2010,RO,0,9592.0
2017,NUTS,2010,RO,0,9772.0
2018,NUTS,2010,RO,0,9817.0
2019,NUTS,2010,RO,0,9627.0
2002,NUTS,2010,RO1,1,1510.0
2003,NUTS,2010,RO1,1,1164.0
2004,NUTS,2010,RO1,1,1203.0
2005,NUTS,2010,RO1,1,1448.0
2006,NUTS,2010,RO1,1,1834.0
2007,NUTS,2010,RO1,1,2329.0
2008,NUTS,2010,RO1,1,2420.0
2009,NUTS,2010,RO1,1,2499.0
2010,NUTS,2010,RO1,1,2484.0
2011,NUTS,2010,RO1,1,2334.0
2012,NUTS,2010,RO1,1,1860.0
2013,NUTS,2010,RO1,1,1731.0
2014,NUTS,2010,RO1,1,1926.0
2015,NUTS,2010,RO1,1,1894.0
2016,NUTS,2010,RO1,1,1922.0
2017,NUTS,2010,RO1,1,1923.0
2018,NUTS,2010,RO1,1,2084.0
2019,NUTS,2010,RO1,1,2179.0
2002,NUTS,2010,RO11,2,935.0
2003,NUTS,2010,RO11,2,668.0
2004,NUTS,2010,RO11,2,722.0
2005,NUTS,2010,RO11,2,920.0
2006,NUTS,2010,RO11,2,1046.0
2007,NUTS,2010,RO11,2,1483.0
2008,NUTS,2010,RO11,2,1476.0
2009,NUTS,2010,RO11,2,1568.0
2010,NUTS,2010,RO11,2,1611.0
2011,NUTS,2010,RO11,2,1232.0
2012,NUTS,2010,RO11,2,859.0
2013,NUTS,2010,RO11,2,795.0
2014,NUTS,2010,RO11,2,976.0
2015,NUTS,2010,RO11,2,972.0
2016,NUTS,2010,RO11,2,985.0
2017,NUTS,2010,RO11,2,991.0
2018,NUTS,2010,RO11,2,1145.0
2019,NUTS,2010,RO11,2,1229.0
2002,NUTS,2010,RO12,2,575.0
2003,NUTS,2010,RO12,2,496.0
2004,NUTS,2010,RO12,2,481.0
2005,NUTS,2010,RO12,2,528.0
2006,NUTS,2010,RO12,2,788.0
2007,NUTS,2010,RO12,2,846.0
2008,NUTS,2010,RO12,2,944.0
2009,NUTS,2010,RO12,2,931.0
2010,NUTS,2010,RO12,2,873.0
2011,NUTS,2010,RO12,2,1102.0
2012,NUTS,2010,RO12,2,1001.0
2013,NUTS,2010,RO12,2,936.0
2014,NUTS,2010,RO12,2,950.0
2015,NUTS,2010,RO12,2,922.0
2016,NUTS,2010,RO12,2,937.0
2017,NUTS,2010,RO12,2,932.0
2018,NUTS,2010,RO12,2,939.0
2019,NUTS,2010,RO12,2,950.0
2002,NUTS,2010,RO2,1,875.0
2003,NUTS,2010,RO2,1,846.0
2004,NUTS,2010,RO2,1,802.0
2005,NUTS,2010,RO2,1,1117.0
2006,NUTS,2010,RO2,1,1603.0
2007,NUTS,2010,RO2,1,1728.0
2008,NUTS,2010,RO2,1,1643.0
2009,NUTS,2010,RO2,1,1711.0
2010,NUTS,2010,RO2,1,1435.0
2011,NUTS,2010,RO2,1,1542.0
2012,NUTS,2010,RO2,1,1670.0
2013,NUTS,2010,RO2,1,1749.0
2014,NUTS,2010,RO2,1,1868.0
2015,NUTS,2010,RO2,1,2014.0
2016,NUTS,2010,RO2,1,1933.0
2017,NUTS,2010,RO2,1,1974.0
2018,NUTS,2010,RO2,1,2117.0
2019,NUTS,2010,RO2,1,2043.0
2002,NUTS,2010,RO21,2,490.0
2003,NUTS,2010,RO21,2,416.0
2004,NUTS,2010,RO21,2,399.0
2005,NUTS,2010,RO21,2,752.0
2006,NUTS,2010,RO21,2,978.0
2007,NUTS,2010,RO21,2,1246.0
2008,NUTS,2010,RO21,2,1319.0
2009,NUTS,2010,RO21,2,1269.0
2010,NUTS,2010,RO21,2,1009.0
2011,NUTS,2010,RO21,2,1127.0
2012,NUTS,2010,RO21,2,1209.0
2013,NUTS,2010,RO21,2,1314.0
2014,NUTS,2010,RO21,2,1415.0
2015,NUTS,2010,RO21,2,1468.0
2016,NUTS,2010,RO21,2,1331.0
2017,NUTS,2010,RO21,2,1256.0
2018,NUTS,2010,RO21,2,1146.0
2019,NUTS,2010,RO21,2,1182.0
2002,NUTS,2010,RO22,2,385.0
2003,NUTS,2010,RO22,2,430.0
2004,NUTS,2010,RO22,2,403.0
2005,NUTS,2010,RO22,2,365.0
2006,NUTS,2010,RO22,2,625.0
2007,NUTS,2010,RO22,2,482.0
2008,NUTS,2010,RO22,2,324.0
2009,NUTS,2010,RO22,2,442.0
2010,NUTS,2010,RO22,2,426.0
2011,NUTS,2010,RO22,2,415.0
2012,NUTS,2010,RO22,2,461.0
2013,NUTS,2010,RO22,2,435.0
2014,NUTS,2010,RO22,2,453.0
2015,NUTS,2010,RO22,2,546.0
2016,NUTS,2010,RO22,2,602.0
2017,NUTS,2010,RO22,2,718.0
2018,NUTS,2010,RO22,2,971.0
2019,NUTS,2010,RO22,2,861.0
2002,NUTS,2010,RO3,1,1328.0
2003,NUTS,2010,RO3,1,2146.0
2004,NUTS,2010,RO3,1,2271.0
2005,NUTS,2010,RO3,1,2408.0
2006,NUTS,2010,RO3,1,3365.0
2007,NUTS,2010,RO3,1,3723.0
2008,NUTS,2010,RO3,1,3940.0
2009,NUTS,2010,RO3,1,4610.0
2010,NUTS,2010,RO3,1,3511.0
2011,NUTS,2010,RO3,1,3646.0
2012,NUTS,2010,RO3,1,3476.0
2013,NUTS,2010,RO3,1,3477.0
2014,NUTS,2010,RO3,1,3448.0
2015,NUTS,2010,RO3,1,3591.0
2016,NUTS,2010,RO3,1,3878.0
2017,NUTS,2010,RO3,1,3911.0
2018,NUTS,2010,RO3,1,4214.0
2019,NUTS,2010,RO3,1,4056.0
2002,NUTS,2010,RO31,2,63.0
2003,NUTS,2010,RO31,2,279.0
2004,NUTS,2010,RO31,2,331.0
2005,NUTS,2010,RO31,2,309.0
2006,NUTS,2010,RO31,2,482.0
2007,NUTS,2010,RO31,2,493.0
2008,NUTS,2010,RO31,2,522.0
2009,NUTS,2010,RO31,2,480.0
2010,NUTS,2010,RO31,2,440.0
2011,NUTS,2010,RO31,2,386.0
2012,NUTS,2010,RO31,2,390.0
2013,NUTS,2010,RO31,2,352.0
2014,NUTS,2010,RO31,2,358.0
2015,NUTS,2010,RO31,2,355.0
2016,NUTS,2010,RO31,2,359.0
2017,NUTS,2010,RO31,2,319.0
2018,NUTS,2010,RO31,2,329.0
2019,NUTS,2010,RO31,2,332.0
2002,NUTS,2010,RO32,2,1265.0
2003,NUTS,2010,RO32,2,1867.0
2004,NUTS,2010,RO32,2,1940.0
2005,NUTS,2010,RO32,2,2099.0
2006,NUTS,2010,RO32,2,2883.0
2007,NUTS,2010,RO32,2,3230.0
2008,NUTS,2010,RO32,2,3418.0
2009,NUTS,2010,RO32,2,4130.0
2010,NUTS,2010,RO32,2,3071.0
2011,NUTS,2010,RO32,2,3260.0
2012,NUTS,2010,RO32,2,3086.0
2013,NUTS,2010,RO32,2,3125.0
2014,NUTS,2010,RO32,2,3090.0
2015,NUTS,2010,RO32,2,3236.0
2016,NUTS,2010,RO32,2,3519.0
2017,NUTS,2010,RO32,2,3592.0
2018,NUTS,2010,RO32,2,3885.0
2019,NUTS,2010,RO32,2,3724.0
2002,NUTS,2010,RO4,1,819.0
2003,NUTS,2010,RO4,1,1342.0
2004,NUTS,2010,RO4,1,1396.0
2005,NUTS,2010,RO4,1,1034.0
2006,NUTS,2010,RO4,1,1076.0
2007,NUTS,2010,RO4,1,1292.0
2008,NUTS,2010,RO4,1,1208.0
2009,NUTS,2010,RO4,1,1523.0
2010,NUTS,2010,RO4,1,2223.0
2011,NUTS,2010,RO4,1,1989.0
2012,NUTS,2010,RO4,1,2097.0
2013,NUTS,2010,RO4,1,2231.0
2014,NUTS,2010,RO4,1,1877.0
2015,NUTS,2010,RO4,1,1989.0
2016,NUTS,2010,RO4,1,1859.0
2017,NUTS,2010,RO4,1,1964.0
2018,NUTS,2010,RO4,1,1402.0
2019,NUTS,2010,RO4,1,1349.0
2002,NUTS,2010,RO41,2,545.0
2003,NUTS,2010,RO41,2,701.0
2004,NUTS,2010,RO41,2,701.0
2005,NUTS,2010,RO41,2,720.0
2006,NUTS,2010,RO41,2,733.0
2007,NUTS,2010,RO41,2,696.0
