year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_mio_eur
2013,NUTS,2010,SK0,1,282.609
2014,NUTS,2010,SK0,1,246.678
2015,NUTS,2010,SK0,1,259.189
2016,NUTS,2010,SK0,1,322.72
2017,NUTS,2010,SK0,1,405.321
2018,NUTS,2010,SK0,1,406.077
2019,NUTS,2010,SK0,1,425.823
2020,NUTS,2010,SK0,1,453.666
2011,NUTS,2010,SK01,2,71.628
2012,NUTS,2010,SK01,2,132.475
2013,NUTS,2010,SK01,2,171.519
2014,NUTS,2010,SK01,2,99.137
2015,NUTS,2010,SK01,2,107.873
2016,NUTS,2010,SK01,2,152.892
2017,NUTS,2010,SK01,2,187.605
2018,NUTS,2010,SK01,2,160.257
2019,NUTS,2010,SK01,2,172.863
2020,NUTS,2010,SK01,2,173.524
2011,NUTS,2010,SK02,2,54.313
2012,NUTS,2010,SK02,2,49.248
2013,NUTS,2010,SK02,2,49.43
2014,NUTS,2010,SK02,2,80.619
2015,NUTS,2010,SK02,2,86.616
2016,NUTS,2010,SK02,2,81.849
2017,NUTS,2010,SK02,2,124.55
2018,NUTS,2010,SK02,2,143.527
2019,NUTS,2010,SK02,2,134.974
2020,NUTS,2010,SK02,2,142.512
2011,NUTS,2010,SK03,2,25.787
2012,NUTS,2010,SK03,2,32.775
2013,NUTS,2010,SK03,2,32.727
2014,NUTS,2010,SK03,2,45.332
2015,NUTS,2010,SK03,2,46.336
2016,NUTS,2010,SK03,2,48.938
2017,NUTS,2010,SK03,2,51.213
2018,NUTS,2010,SK03,2,57.574
2019,NUTS,2010,SK03,2,68.383
2020,NUTS,2010,SK03,2,63.469
2011,NUTS,2010,SK04,2,22.418
2012,NUTS,2010,SK04,2,27.481
2013,NUTS,2010,SK04,2,28.934
2014,NUTS,2010,SK04,2,21.59
2015,NUTS,2010,SK04,2,18.364
2016,NUTS,2010,SK04,2,39.043
2017,NUTS,2010,SK04,2,41.953
2018,NUTS,2010,SK04,2,44.718
2019,NUTS,2010,SK04,2,49.603
2020,NUTS,2010,SK04,2,74.161
2011,NUTS,2010,TR,0,2060.601
2012,NUTS,2010,TR,0,2546.451
2013,NUTS,2010,TR,0,2775.417
2014,NUTS,2010,TR,0,3013.941
2015,NUTS,2010,TR,0,3407.284
2016,NUTS,2010,TR,0,3995.756
2017,NUTS,2010,TR,0,4120.962
2018,NUTS,2010,TR,0,4080.342
2019,NUTS,2010,TR,0,4640.082
2020,NUTS,2010,TR,0,4422.676
2011,NUTS,2010,UK,0,20057.841
2012,NUTS,2010,UK,0,21095.943
2013,NUTS,2010,UK,0,21721.182
2014,NUTS,2010,UK,0,24730.058
2015,NUTS,2010,UK,0,28775.42
2016,NUTS,2010,UK,0,27119.585
2017,NUTS,2010,UK,0,27015.855
2018,NUTS,2010,UK,0,28312.761
2019,NUTS,2010,UK,0,30177.717
2011,NUTS,2010,UKC,1,297.269
2012,NUTS,2010,UKC,1,347.638
2013,NUTS,2010,UKC,1,363.358
2014,NUTS,2010,UKC,1,351.321
2015,NUTS,2010,UKC,1,421.604
2016,NUTS,2010,UKC,1,368.151
2017,NUTS,2010,UKC,1,438.12
2018,NUTS,2010,UKC,1,501.074
2011,NUTS,2010,UKC1,2,125.591
2012,NUTS,2010,UKC1,2,142.804
2013,NUTS,2010,UKC1,2,156.246
2014,NUTS,2010,UKC1,2,150.354
2015,NUTS,2010,UKC1,2,174.979
2016,NUTS,2010,UKC1,2,118.975
2017,NUTS,2010,UKC1,2,153.644
2018,NUTS,2010,UKC1,2,210.241
2011,NUTS,2010,UKC2,2,171.679
2012,NUTS,2010,UKC2,2,204.834
2013,NUTS,2010,UKC2,2,207.112
2014,NUTS,2010,UKC2,2,200.968
2015,NUTS,2010,UKC2,2,246.624
2016,NUTS,2010,UKC2,2,249.176
2017,NUTS,2010,UKC2,2,284.476
2018,NUTS,2010,UKC2,2,290.833
2011,NUTS,2010,UKD,1,2603.987
2012,NUTS,2010,UKD,1,2199.655
2013,NUTS,2010,UKD,1,2100.318
2014,NUTS,2010,UKD,1,2230.493
2015,NUTS,2010,UKD,1,2911.959
2016,NUTS,2010,UKD,1,2862.233
2017,NUTS,2010,UKD,1,2479.64
2018,NUTS,2010,UKD,1,2295.354
2011,NUTS,2010,UKD1,2,122.134
2012,NUTS,2010,UKD1,2,90.64
2013,NUTS,2010,UKD1,2,76.18
2014,NUTS,2010,UKD1,2,133.978
2015,NUTS,2010,UKD1,2,183.935
2016,NUTS,2010,UKD1,2,163.392
2017,NUTS,2010,UKD1,2,160.602
2018,NUTS,2010,UKD1,2,181.531
2011,NUTS,2010,UKD3,2,266.16
2012,NUTS,2010,UKD3,2,296.584
2013,NUTS,2010,UKD3,2,243.259
2014,NUTS,2010,UKD3,2,303.56
2015,NUTS,2010,UKD3,2,395.977
2016,NUTS,2010,UKD3,2,405.125
2017,NUTS,2010,UKD3,2,393.521
2018,NUTS,2010,UKD3,2,427.716
2011,NUTS,2010,UKD4,2,258.094
2012,NUTS,2010,UKD4,2,247.503
2013,NUTS,2010,UKD4,2,239.727
2014,NUTS,2010,UKD4,2,265.476
2015,NUTS,2010,UKD4,2,317.03
2016,NUTS,2010,UKD4,2,353.386
2017,NUTS,2010,UKD4,2,289.951
2018,NUTS,2010,UKD4,2,301.232
2011,NUTS,2010,UKD6,2,1732.919
2012,NUTS,2010,UKD6,2,1296.831
2013,NUTS,2010,UKD6,2,1245.967
2014,NUTS,2010,UKD6,2,1185.833
2015,NUTS,2010,UKD6,2,1605.125
2016,NUTS,2010,UKD6,2,1399.146
2017,NUTS,2010,UKD6,2,1075.967
2018,NUTS,2010,UKD6,2,873.743
2011,NUTS,2010,UKD7,2,224.68
2012,NUTS,2010,UKD7,2,268.097
2013,NUTS,2010,UKD7,2,295.184
2014,NUTS,2010,UKD7,2,341.645
2015,NUTS,2010,UKD7,2,409.755
2016,NUTS,2010,UKD7,2,541.184
2017,NUTS,2010,UKD7,2,559.599
2018,NUTS,2010,UKD7,2,511.134
2011,NUTS,2010,UKE,1,624.496
2012,NUTS,2010,UKE,1,743.125
2013,NUTS,2010,UKE,1,758.272
2014,NUTS,2010,UKE,1,841.831
2015,NUTS,2010,UKE,1,1073.436
2016,NUTS,2010,UKE,1,915.192
2017,NUTS,2010,UKE,1,1069.693
2018,NUTS,2010,UKE,1,1041.257
2011,NUTS,2010,UKE1,2,107.155
2012,NUTS,2010,UKE1,2,127.759
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,158.417
2015,NUTS,2010,UKE1,2,199.78
2016,NUTS,2010,UKE1,2,186.089
2017,NUTS,2010,UKE1,2,195.392
2018,NUTS,2010,UKE1,2,207.754
2011,NUTS,2010,UKE2,2,199.332
2012,NUTS,2010,UKE2,2,231.348
2013,NUTS,2010,UKE2,2,312.846
2014,NUTS,2010,UKE2,2,193.773
2015,NUTS,2010,UKE2,2,297.465
2016,NUTS,2010,UKE2,2,234.411
2017,NUTS,2010,UKE2,2,243.641
2018,NUTS,2010,UKE2,2,262.01
2011,NUTS,2010,UKE3,2,95.633
2012,NUTS,2010,UKE3,2,107.782
2013,NUTS,2010,UKE3,2,102.32
2014,NUTS,2010,UKE3,2,117.727
2015,NUTS,2010,UKE3,2,158.584
2016,NUTS,2010,UKE3,2,124.954
2017,NUTS,2010,UKE3,2,170.982
2018,NUTS,2010,UKE3,2,142.986
2011,NUTS,2010,UKE4,2,222.376
2012,NUTS,2010,UKE4,2,276.236
2013,NUTS,2010,UKE4,2,343.106
2014,NUTS,2010,UKE4,2,371.914
2015,NUTS,2010,UKE4,2,417.47
2016,NUTS,2010,UKE4,2,369.738
2017,NUTS,2010,UKE4,2,459.678
2018,NUTS,2010,UKE4,2,428.507
2011,NUTS,2010,UKF,1,1323.885
2012,NUTS,2010,UKF,1,1483.044
2013,NUTS,2010,UKF,1,1612.033
2014,NUTS,2010,UKF,1,1828.805
2015,NUTS,2010,UKF,1,2087.352
2016,NUTS,2010,UKF,1,2019.524
2017,NUTS,2010,UKF,1,1734.459
2018,NUTS,2010,UKF,1,2000.0
2011,NUTS,2010,UKF1,2,882.59
2012,NUTS,2010,UKF1,2,1066.839
2013,NUTS,2010,UKF1,2,1139.527
2014,NUTS,2010,UKF1,2,1314.353
2015,NUTS,2010,UKF1,2,1536.925
2016,NUTS,2010,UKF1,2,1468.334
2017,NUTS,2010,UKF1,2,1217.862
2018,NUTS,2010,UKF1,2,1465.016
2011,NUTS,2010,UKF2,2,387.141
2012,NUTS,2010,UKF2,2,372.672
2013,NUTS,2010,UKF2,2,424.35
2014,NUTS,2010,UKF2,2,460.365
2015,NUTS,2010,UKF2,2,491.458
2016,NUTS,2010,UKF2,2,485.296
2017,NUTS,2010,UKF2,2,446.219
2018,NUTS,2010,UKF2,2,468.973
2011,NUTS,2010,UKF3,2,54.154
2012,NUTS,2010,UKF3,2,43.532
2013,NUTS,2010,UKF3,2,48.157
2014,NUTS,2010,UKF3,2,54.088
2015,NUTS,2010,UKF3,2,59.107
2016,NUTS,2010,UKF3,2,66.016
2017,NUTS,2010,UKF3,2,70.378
2018,NUTS,2010,UKF3,2,66.011
2011,NUTS,2010,UKG,1,1425.279
2012,NUTS,2010,UKG,1,1801.455
2013,NUTS,2010,UKG,1,1998.352
2014,NUTS,2010,UKG,1,2440.516
2015,NUTS,2010,UKG,1,2984.844
2016,NUTS,2010,UKG,1,2809.884
2017,NUTS,2010,UKG,1,2814.418
2018,NUTS,2010,UKG,1,3101.39
2011,NUTS,2010,UKG1,2,806.545
2012,NUTS,2010,UKG1,2,1015.415
2013,NUTS,2010,UKG1,2,987.755
2014,NUTS,2010,UKG1,2,1283.588
2015,NUTS,2010,UKG1,2,1613.943
2016,NUTS,2010,UKG1,2,1384.747
2017,NUTS,2010,UKG1,2,1768.45
2018,NUTS,2010,UKG1,2,1866.169
2011,NUTS,2010,UKG2,2,173.983
2012,NUTS,2010,UKG2,2,191.762
2013,NUTS,2010,UKG2,2,209.349
2014,NUTS,2010,UKG2,2,220.94
2015,NUTS,2010,UKG2,2,267.429
2016,NUTS,2010,UKG2,2,289.567
2017,NUTS,2010,UKG2,2,244.211
2018,NUTS,2010,UKG2,2,323.387
2011,NUTS,2010,UKG3,2,444.752
2012,NUTS,2010,UKG3,2,594.278
2013,NUTS,2010,UKG3,2,801.248
2014,NUTS,2010,UKG3,2,935.988
2015,NUTS,2010,UKG3,2,1103.472
2016,NUTS,2010,UKG3,2,1135.693
2017,NUTS,2010,UKG3,2,801.757
2018,NUTS,2010,UKG3,2,911.948
2011,NUTS,2010,UKH,1,4191.727
2012,NUTS,2010,UKH,1,4253.915
2013,NUTS,2010,UKH,1,4793.359
2014,NUTS,2010,UKH,1,5249.101
2015,NUTS,2010,UKH,1,5756.82
2016,NUTS,2010,UKH,1,5360.464
2017,NUTS,2010,UKH,1,5334.436
2018,NUTS,2010,UKH,1,5811.122
2011,NUTS,2010,UKH1,2,1943.772
2012,NUTS,2010,UKH1,2,2197.558
2013,NUTS,2010,UKH1,2,2166.49
2014,NUTS,2010,UKH1,2,2630.815
2015,NUTS,2010,UKH1,2,2759.851
2016,NUTS,2010,UKH1,2,2441.367
2017,NUTS,2010,UKH1,2,2509.068
2018,NUTS,2010,UKH1,2,3075.619
2011,NUTS,2010,UKH2,2,1357.299
2012,NUTS,2010,UKH2,2,1389.814
2013,NUTS,2010,UKH2,2,1972.33
2014,NUTS,2010,UKH2,2,1874.209
2015,NUTS,2010,UKH2,2,2144.53
2016,NUTS,2010,UKH2,2,2099.573
2017,NUTS,2010,UKH2,2,2019.277
2018,NUTS,2010,UKH2,2,1953.091
2011,NUTS,2010,UKH3,2,890.656
2012,NUTS,2010,UKH3,2,666.543
2013,NUTS,2010,UKH3,2,654.539
2014,NUTS,2010,UKH3,2,744.076
2015,NUTS,2010,UKH3,2,852.577
2016,NUTS,2010,UKH3,2,819.402
2017,NUTS,2010,UKH3,2,806.091
2018,NUTS,2010,UKH3,2,782.299
2011,NUTS,2010,UKI,1,1316.972
2012,NUTS,2010,UKI,1,1821.803
2013,NUTS,2010,UKI,1,1550.218
2014,NUTS,2010,UKI,1,2265.476
2015,NUTS,2010,UKI,1,2634.886
2016,NUTS,2010,UKI,1,2801.342
2017,NUTS,2010,UKI,1,3188.89
2018,NUTS,2010,UKI,1,3284.616
2011,NUTS,2010,UKI3,2,744.671
2012,NUTS,2010,UKI3,2,914.169
2013,NUTS,2010,UKI3,2,878.017
2014,NUTS,2010,UKI3,2,1174.916
2015,NUTS,2010,UKI3,2,1240.011
2016,NUTS,2010,UKI3,2,1028.676
2017,NUTS,2010,UKI3,2,1438.691
2018,NUTS,2010,UKI3,2,1592.291
2011,NUTS,2010,UKI4,2,150.593
2012,NUTS,2010,UKI4,2,141.201
2013,NUTS,2010,UKI4,2,238.078
2014,NUTS,2010,UKI4,2,385.684
2015,NUTS,2010,UKI4,2,456.6
2016,NUTS,2010,UKI4,2,407.688
2017,NUTS,2010,UKI4,2,466.066
2018,NUTS,2010,UKI4,2,562.451
2011,NUTS,2010,UKI5,2,47.01
2012,NUTS,2010,UKI5,2,50.808
2013,NUTS,2010,UKI5,2,42.27
2014,NUTS,2010,UKI5,2,48.009
2015,NUTS,2010,UKI5,2,65.032
2016,NUTS,2010,UKI5,2,67.968
2017,NUTS,2010,UKI5,2,54.295
2018,NUTS,2010,UKI5,2,58.551
2011,NUTS,2010,UKI6,2,125.014
2012,NUTS,2010,UKI6,2,94.34
2013,NUTS,2010,UKI6,2,95.137
2014,NUTS,2010,UKI6,2,104.081
2015,NUTS,2010,UKI6,2,71.645
2016,NUTS,2010,UKI6,2,75.778
2017,NUTS,2010,UKI6,2,79.731
2018,NUTS,2010,UKI6,2,58.89
2011,NUTS,2010,UKI7,2,249.683
2012,NUTS,2010,UKI7,2,621.285
2013,NUTS,2010,UKI7,2,296.715
2014,NUTS,2010,UKI7,2,552.785
2015,NUTS,2010,UKI7,2,801.598
2016,NUTS,2010,UKI7,2,1221.355
2017,NUTS,2010,UKI7,2,1149.994
2018,NUTS,2010,UKI7,2,1012.547
2011,NUTS,2010,UKJ,1,5216.039
2012,NUTS,2010,UKJ,1,5039.216
2013,NUTS,2010,UKJ,1,4939.126
2014,NUTS,2010,UKJ,1,5464.831
2015,NUTS,2010,UKJ,1,6487.462
2016,NUTS,2010,UKJ,1,5726.053
2017,NUTS,2010,UKJ,1,5543.516
2018,NUTS,2010,UKJ,1,5686.334
2011,NUTS,2010,UKJ1,2,1775.55
2012,NUTS,2010,UKJ1,2,2084.967
2013,NUTS,2010,UKJ1,2,2174.026
2014,NUTS,2010,UKJ1,2,2594.715
2015,NUTS,2010,UKJ1,2,2984.844
2016,NUTS,2010,UKJ1,2,2794.143
2017,NUTS,2010,UKJ1,2,2761.72
2018,NUTS,2010,UKJ1,2,2809.879
2011,NUTS,2010,UKJ2,2,1109.575
2012,NUTS,2010,UKJ2,2,1189.419
2013,NUTS,2010,UKJ2,2,1146.709
2014,NUTS,2010,UKJ2,2,1186.701
2015,NUTS,2010,UKJ2,2,1526.867
2016,NUTS,2010,UKJ2,2,1286.882
2017,NUTS,2010,UKJ2,2,1382.229
2018,NUTS,2010,UKJ2,2,1343.619
2011,NUTS,2010,UKJ3,2,1141.837
2012,NUTS,2010,UKJ3,2,1087.31
2013,NUTS,2010,UKJ3,2,1172.731
2014,NUTS,2010,UKJ3,2,1173.8
2015,NUTS,2010,UKJ3,2,1362.91
2016,NUTS,2010,UKJ3,2,1064.552
2017,NUTS,2010,UKJ3,2,847.268
2018,NUTS,2010,UKJ3,2,906.748
2011,NUTS,2010,UKJ4,2,1189.077
2012,NUTS,2010,UKJ4,2,677.519
2013,NUTS,2010,UKJ4,2,445.661
2014,NUTS,2010,UKJ4,2,509.614
2015,NUTS,2010,UKJ4,2,612.841
2016,NUTS,2010,UKJ4,2,580.476
2017,NUTS,2010,UKJ4,2,552.298
2018,NUTS,2010,UKJ4,2,626.088
2011,NUTS,2010,UKK,1,1564.696
2012,NUTS,2010,UKK,1,1681.835
2013,NUTS,2010,UKK,1,1710.232
2014,NUTS,2010,UKK,1,2005.21
2015,NUTS,2010,UKK,1,2027.969
2016,NUTS,2010,UKK,1,1830.873
2017,NUTS,2010,UKK,1,1884.909
2018,NUTS,2010,UKK,1,1980.219
2011,NUTS,2010,UKK1,2,1277.797
2012,NUTS,2010,UKK1,2,1367.37
2013,NUTS,2010,UKK1,2,1332.274
2014,NUTS,2010,UKK1,2,1570.649
2015,NUTS,2010,UKK1,2,1511.022
2016,NUTS,2010,UKK1,2,1374.497
2017,NUTS,2010,UKK1,2,1428.653
2018,NUTS,2010,UKK1,2,1491.24
2011,NUTS,2010,UKK2,2,210.854
2012,NUTS,2010,UKK2,2,231.841
2013,NUTS,2010,UKK2,2,257.742
2014,NUTS,2010,UKK2,2,281.975
2015,NUTS,2010,UKK2,2,316.065
2016,NUTS,2010,UKK2,2,273.948
2017,NUTS,2010,UKK2,2,257.329
2018,NUTS,2010,UKK2,2,280.886
2011,NUTS,2010,UKK3,2,21.892
2012,NUTS,2010,UKK3,2,23.801
2013,NUTS,2010,UKK3,2,22.607
2014,NUTS,2010,UKK3,2,29.029
2015,NUTS,2010,UKK3,2,34.72
2016,NUTS,2010,UKK3,2,32.093
2017,NUTS,2010,UKK3,2,33.991
2018,NUTS,2010,UKK3,2,30.971
2011,NUTS,2010,UKK4,2,54.154
2012,NUTS,2010,UKK4,2,58.824
2013,NUTS,2010,UKK4,2,97.61
2014,NUTS,2010,UKK4,2,123.558
2015,NUTS,2010,UKK4,2,166.162
2016,NUTS,2010,UKK4,2,150.336
2017,NUTS,2010,UKK4,2,164.937
2018,NUTS,2010,UKK4,2,177.122
2011,NUTS,2010,UKL,1,292.66
2012,NUTS,2010,UKL,1,334.937
2013,NUTS,2010,UKL,1,434.593
2014,NUTS,2010,UKL,1,492.247
2015,NUTS,2010,UKL,1,498.347
2016,NUTS,2010,UKL,1,530.689
2017,NUTS,2010,UKL,1,521.387
2018,NUTS,2010,UKL,1,486.38
2011,NUTS,2010,UKL1,2,86.416
2012,NUTS,2010,UKL1,2,74.732
2013,NUTS,2010,UKL1,2,75.121
2014,NUTS,2010,UKL1,2,185.337
2015,NUTS,2010,UKL1,2,228.575
2016,NUTS,2010,UKL1,2,224.039
2017,NUTS,2010,UKL1,2,266.796
2018,NUTS,2010,UKL1,2,246.072
2011,NUTS,2010,UKL2,2,206.245
2012,NUTS,2010,UKL2,2,260.205
2013,NUTS,2010,UKL2,2,359.473
2014,NUTS,2010,UKL2,2,306.91
2015,NUTS,2010,UKL2,2,269.909
2016,NUTS,2010,UKL2,2,306.65
2017,NUTS,2010,UKL2,2,254.591
2018,NUTS,2010,UKL2,2,240.421
2011,NUTS,2010,UKM,1,795.023
2012,NUTS,2010,UKM,1,871.624
2013,NUTS,2010,UKM,1,939.244
2014,NUTS,2010,UKM,1,1123.062
2015,NUTS,2010,UKM,1,1199.917
2016,NUTS,2010,UKM,1,1308.237
2017,NUTS,2010,UKM,1,1422.722
2018,NUTS,2010,UKM,1,1532.61
2011,NUTS,2010,UKM2,2,402.12
2012,NUTS,2010,UKM2,2,475.644
2013,NUTS,2010,UKM2,2,487.931
2014,NUTS,2010,UKM2,2,563.33
2015,NUTS,2010,UKM2,2,659.961
2016,NUTS,2010,UKM2,2,674.192
2017,NUTS,2010,UKM2,2,788.411
2011,NUTS,2010,UKM3,2,210.854
2012,NUTS,2010,UKM3,2,236.034
2013,NUTS,2010,UKM3,2,291.063
2014,NUTS,2010,UKM3,2,270.438
2015,NUTS,2010,UKM3,2,313.585
2016,NUTS,2010,UKM3,2,356.315
2017,NUTS,2010,UKM3,2,418.273
2011,NUTS,2010,UKM5,2,120.982
2012,NUTS,2010,UKM5,2,105.808
2013,NUTS,2010,UKM5,2,114.683
2014,NUTS,2010,UKM5,2,249.597
2015,NUTS,2010,UKM5,2,183.384
2016,NUTS,2010,UKM5,2,236.486
2017,NUTS,2010,UKM5,2,183.073
2018,NUTS,2010,UKM5,2,193.512
2011,NUTS,2010,UKM6,2,61.067
2012,NUTS,2010,UKM6,2,54.137
2013,NUTS,2010,UKM6,2,45.567
2014,NUTS,2010,UKM6,2,39.697
2015,NUTS,2010,UKM6,2,42.987
2016,NUTS,2010,UKM6,2,41.245
2017,NUTS,2010,UKM6,2,32.965
2018,NUTS,2010,UKM6,2,28.032
2014,NUTS,2010,UKM7,2,563.33
2015,NUTS,2010,UKM7,2,659.961
2016,NUTS,2010,UKM7,2,674.192
2017,NUTS,2010,UKM7,2,788.411
2018,NUTS,2010,UKM7,2,892.167
2014,NUTS,2010,UKM8,2,229.128
2015,NUTS,2010,UKM8,2,265.638
2016,NUTS,2010,UKM8,2,301.769
2017,NUTS,2010,UKM8,2,354.283
2018,NUTS,2010,UKM8,2,354.81
2014,NUTS,2010,UKM9,2,41.31
2015,NUTS,2010,UKM9,2,47.947
2016,NUTS,2010,UKM9,2,54.546
2017,NUTS,2010,UKM9,2,63.99
2018,NUTS,2010,UKM9,2,64.09
2011,NUTS,2010,UKN,1,405.577
2012,NUTS,2010,UKN,1,517.82
2013,NUTS,2010,UKN,1,521.842
2014,NUTS,2010,UKN,1,436.794
2015,NUTS,2010,UKN,1,690.962
2016,NUTS,2010,UKN,1,586.699
2017,NUTS,2010,UKN,1,583.552
2018,NUTS,2010,UKN,1,592.404
2011,NUTS,2010,UKN0,2,405.577
2012,NUTS,2010,UKN0,2,517.82
2013,NUTS,2010,UKN0,2,521.842
2014,NUTS,2010,UKN0,2,436.794
2015,NUTS,2010,UKN0,2,690.962
2016,NUTS,2010,UKN0,2,586.699
2017,NUTS,2010,UKN0,2,583.552
2018,NUTS,2010,UKN0,2,592.404
2011,NUTS,2010,US,0,211272.989
2012,NUTS,2010,US,0,235251.401
2013,NUTS,2010,US,0,242849.183
2014,NUTS,2010,US,0,256475.725
2015,NUTS,2010,US,0,320703.921
2016,NUTS,2010,US,0,342874.695
2017,NUTS,2010,US,0,359202.443
2018,NUTS,2010,US,0,377338.696
2019,NUTS,2010,US,0,433966.95
