year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_fte_bes_rse_t
2018,NUTS,2010,FI19,2,4876.0
2019,NUTS,2010,FI19,2,5150.0
2009,NUTS,2010,FI1B,2,9998.0
2010,NUTS,2010,FI1B,2,9861.0
2011,NUTS,2010,FI1B,2,9884.0
2012,NUTS,2010,FI1B,2,10296.0
2013,NUTS,2010,FI1B,2,10078.0
2015,NUTS,2010,FI1B,2,10373.0
2016,NUTS,2010,FI1B,2,9943.0
2017,NUTS,2010,FI1B,2,9881.0
2018,NUTS,2010,FI1B,2,10177.0
2019,NUTS,2010,FI1B,2,11121.0
2009,NUTS,2010,FI1C,2,2960.0
2010,NUTS,2010,FI1C,2,2919.0
2011,NUTS,2010,FI1C,2,2769.0
2012,NUTS,2010,FI1C,2,2907.0
2013,NUTS,2010,FI1C,2,2936.0
2015,NUTS,2010,FI1C,2,2417.0
2016,NUTS,2010,FI1C,2,2354.0
2017,NUTS,2010,FI1C,2,2315.0
2018,NUTS,2010,FI1C,2,2291.0
2019,NUTS,2010,FI1C,2,2377.0
2004,NUTS,2010,FI1D,2,4533.0
2005,NUTS,2010,FI1D,2,4184.0
2006,NUTS,2010,FI1D,2,4369.0
2007,NUTS,2010,FI1D,2,4552.0
2008,NUTS,2010,FI1D,2,4937.0
2009,NUTS,2010,FI1D,2,4883.0
2010,NUTS,2010,FI1D,2,4271.0
2011,NUTS,2010,FI1D,2,4590.0
2012,NUTS,2010,FI1D,2,4609.0
2013,NUTS,2010,FI1D,2,4133.0
2015,NUTS,2010,FI1D,2,3545.0
2016,NUTS,2010,FI1D,2,3675.0
2017,NUTS,2010,FI1D,2,3751.0
2018,NUTS,2010,FI1D,2,3955.0
2019,NUTS,2010,FI1D,2,4197.0
2004,NUTS,2010,FI2,1,4.0
2005,NUTS,2010,FI2,1,3.0
2006,NUTS,2010,FI2,1,5.0
2007,NUTS,2010,FI2,1,10.0
2008,NUTS,2010,FI2,1,17.0
2009,NUTS,2010,FI2,1,6.0
2010,NUTS,2010,FI2,1,18.0
2011,NUTS,2010,FI2,1,21.0
2012,NUTS,2010,FI2,1,30.0
2013,NUTS,2010,FI2,1,24.0
2015,NUTS,2010,FI2,1,18.0
2016,NUTS,2010,FI2,1,48.0
2017,NUTS,2010,FI2,1,16.0
2018,NUTS,2010,FI2,1,28.0
2019,NUTS,2010,FI2,1,20.0
2004,NUTS,2010,FI20,2,4.0
2005,NUTS,2010,FI20,2,3.0
2006,NUTS,2010,FI20,2,5.0
2007,NUTS,2010,FI20,2,10.0
2008,NUTS,2010,FI20,2,17.0
2009,NUTS,2010,FI20,2,6.0
2010,NUTS,2010,FI20,2,18.0
2011,NUTS,2010,FI20,2,21.0
2012,NUTS,2010,FI20,2,30.0
2013,NUTS,2010,FI20,2,24.0
2015,NUTS,2010,FI20,2,18.0
2016,NUTS,2010,FI20,2,48.0
2017,NUTS,2010,FI20,2,16.0
2018,NUTS,2010,FI20,2,28.0
2019,NUTS,2010,FI20,2,20.0
1981,NUTS,2010,FR,0,35095.0
1982,NUTS,2010,FR,0,37366.0
1983,NUTS,2010,FR,0,38269.0
1984,NUTS,2010,FR,0,41515.0
1985,NUTS,2010,FR,0,43863.0
1986,NUTS,2010,FR,0,45403.0
1987,NUTS,2010,FR,0,49157.0
1988,NUTS,2010,FR,0,51842.0
1989,NUTS,2010,FR,0,54352.0
1990,NUTS,2010,FR,0,57030.0
1991,NUTS,2010,FR,0,59594.0
1992,NUTS,2010,FR,0,64688.0
1993,NUTS,2010,FR,0,66455.0
1994,NUTS,2010,FR,0,66713.0
1995,NUTS,2010,FR,0,66618.0
1996,NUTS,2010,FR,0,68487.0
1997,NUTS,2010,FR,0,72023.0
1998,NUTS,2010,FR,0,71717.0
1999,NUTS,2010,FR,0,75390.0
2000,NUTS,2010,FR,0,81012.0
2001,NUTS,2010,FR,0,88479.0
2002,NUTS,2010,FR,0,95294.0
2003,NUTS,2010,FR,0,100646.0
2004,NUTS,2010,FR,0,108752.0
2005,NUTS,2010,FR,0,106837.0
2006,NUTS,2010,FR,0,113521.0
2007,NUTS,2010,FR,0,124577.0
2008,NUTS,2010,FR,0,128373.0
2009,NUTS,2010,FR,0,133701.0
2010,NUTS,2010,FR,0,143828.0
2011,NUTS,2010,FR,0,148439.0
2012,NUTS,2010,FR,0,156392.0
2013,NUTS,2010,FR,0,161882.0
2014,NUTS,2010,FR,0,161769.0
2015,NUTS,2010,FR,0,166814.0
2016,NUTS,2010,FR,0,170571.0
2017,NUTS,2010,FR,0,180642.0
2018,NUTS,2010,FR,0,189012.0
2019,NUTS,2010,FR,0,195503.0
2020,NUTS,2010,FR,0,202218.0
2000,NUTS,2010,FR1,1,37537.0
2001,NUTS,2010,FR1,1,42832.0
2002,NUTS,2010,FR1,1,43810.0
2003,NUTS,2010,FR1,1,45653.0
2006,NUTS,2010,FR1,1,47967.0
2007,NUTS,2010,FR1,1,54673.0
2008,NUTS,2010,FR1,1,54555.0
2009,NUTS,2010,FR1,1,58090.0
2010,NUTS,2010,FR1,1,63598.0
2011,NUTS,2010,FR1,1,65913.0
2012,NUTS,2010,FR1,1,68696.0
2013,NUTS,2010,FR1,1,71102.0
2000,NUTS,2010,FR10,2,37537.0
2001,NUTS,2010,FR10,2,42832.0
2002,NUTS,2010,FR10,2,43810.0
2003,NUTS,2010,FR10,2,45653.0
2006,NUTS,2010,FR10,2,47967.0
2007,NUTS,2010,FR10,2,54673.0
2008,NUTS,2010,FR10,2,54555.0
2009,NUTS,2010,FR10,2,58090.0
2010,NUTS,2010,FR10,2,63598.0
2011,NUTS,2010,FR10,2,65913.0
2012,NUTS,2010,FR10,2,68696.0
2013,NUTS,2010,FR10,2,71102.0
2000,NUTS,2010,FR2,1,8016.0
2001,NUTS,2010,FR2,1,7744.0
2002,NUTS,2010,FR2,1,8224.0
2003,NUTS,2010,FR2,1,9038.0
2006,NUTS,2010,FR2,1,10676.0
2007,NUTS,2010,FR2,1,10732.0
2008,NUTS,2010,FR2,1,11355.0
2009,NUTS,2010,FR2,1,11078.0
2010,NUTS,2010,FR2,1,11605.0
2011,NUTS,2010,FR2,1,11268.0
2012,NUTS,2010,FR2,1,11762.0
2013,NUTS,2010,FR2,1,11802.0
2000,NUTS,2010,FR21,2,657.0
2001,NUTS,2010,FR21,2,595.0
2002,NUTS,2010,FR21,2,614.0
2003,NUTS,2010,FR21,2,756.0
2006,NUTS,2010,FR21,2,902.0
2007,NUTS,2010,FR21,2,914.0
2008,NUTS,2010,FR21,2,1088.0
2009,NUTS,2010,FR21,2,940.0
2010,NUTS,2010,FR21,2,994.0
2011,NUTS,2010,FR21,2,882.0
2012,NUTS,2010,FR21,2,901.0
2013,NUTS,2010,FR21,2,907.0
2000,NUTS,2010,FR22,2,1324.0
2001,NUTS,2010,FR22,2,1623.0
2002,NUTS,2010,FR22,2,1660.0
2003,NUTS,2010,FR22,2,1726.0
2006,NUTS,2010,FR22,2,1871.0
2007,NUTS,2010,FR22,2,2043.0
2008,NUTS,2010,FR22,2,2206.0
2009,NUTS,2010,FR22,2,1944.0
2010,NUTS,2010,FR22,2,2044.0
2011,NUTS,2010,FR22,2,2096.0
2012,NUTS,2010,FR22,2,1996.0
2013,NUTS,2010,FR22,2,2170.0
2000,NUTS,2010,FR23,2,1513.0
2001,NUTS,2010,FR23,2,1362.0
2002,NUTS,2010,FR23,2,1542.0
2003,NUTS,2010,FR23,2,1658.0
2006,NUTS,2010,FR23,2,1848.0
2007,NUTS,2010,FR23,2,2025.0
2008,NUTS,2010,FR23,2,2111.0
2009,NUTS,2010,FR23,2,2006.0
2010,NUTS,2010,FR23,2,1975.0
2011,NUTS,2010,FR23,2,2094.0
2012,NUTS,2010,FR23,2,2435.0
2013,NUTS,2010,FR23,2,2507.0
2000,NUTS,2010,FR24,2,2492.0
2001,NUTS,2010,FR24,2,2284.0
2002,NUTS,2010,FR24,2,2227.0
2003,NUTS,2010,FR24,2,2553.0
2006,NUTS,2010,FR24,2,3237.0
2007,NUTS,2010,FR24,2,3349.0
2008,NUTS,2010,FR24,2,3418.0
2009,NUTS,2010,FR24,2,3423.0
2010,NUTS,2010,FR24,2,3781.0
2011,NUTS,2010,FR24,2,3497.0
2012,NUTS,2010,FR24,2,3362.0
2013,NUTS,2010,FR24,2,3319.0
2000,NUTS,2010,FR25,2,990.0
2001,NUTS,2010,FR25,2,916.0
2002,NUTS,2010,FR25,2,1125.0
2003,NUTS,2010,FR25,2,1152.0
2006,NUTS,2010,FR25,2,1718.0
2007,NUTS,2010,FR25,2,1213.0
2008,NUTS,2010,FR25,2,1243.0
2009,NUTS,2010,FR25,2,1428.0
2010,NUTS,2010,FR25,2,1430.0
2011,NUTS,2010,FR25,2,1426.0
2012,NUTS,2010,FR25,2,1623.0
2013,NUTS,2010,FR25,2,1485.0
2000,NUTS,2010,FR26,2,1040.0
2001,NUTS,2010,FR26,2,964.0
2002,NUTS,2010,FR26,2,1055.0
2003,NUTS,2010,FR26,2,1192.0
2006,NUTS,2010,FR26,2,1100.0
2007,NUTS,2010,FR26,2,1187.0
2008,NUTS,2010,FR26,2,1288.0
2009,NUTS,2010,FR26,2,1337.0
2010,NUTS,2010,FR26,2,1382.0
2011,NUTS,2010,FR26,2,1274.0
2012,NUTS,2010,FR26,2,1445.0
2013,NUTS,2010,FR26,2,1414.0
2000,NUTS,2010,FR3,1,1254.0
2001,NUTS,2010,FR3,1,1191.0
2002,NUTS,2010,FR3,1,1316.0
2003,NUTS,2010,FR3,1,1420.0
2006,NUTS,2010,FR3,1,1446.0
2007,NUTS,2010,FR3,1,1534.0
2008,NUTS,2010,FR3,1,1968.0
2009,NUTS,2010,FR3,1,2331.0
2010,NUTS,2010,FR3,1,2540.0
2011,NUTS,2010,FR3,1,2589.0
2012,NUTS,2010,FR3,1,2456.0
2013,NUTS,2010,FR3,1,2645.0
2000,NUTS,2010,FR30,2,1254.0
2001,NUTS,2010,FR30,2,1191.0
2002,NUTS,2010,FR30,2,1316.0
2003,NUTS,2010,FR30,2,1420.0
2006,NUTS,2010,FR30,2,1446.0
2007,NUTS,2010,FR30,2,1534.0
2008,NUTS,2010,FR30,2,1968.0
2009,NUTS,2010,FR30,2,2331.0
2010,NUTS,2010,FR30,2,2540.0
2011,NUTS,2010,FR30,2,2589.0
2012,NUTS,2010,FR30,2,2456.0
2013,NUTS,2010,FR30,2,2645.0
2000,NUTS,2010,FR4,1,4005.0
2001,NUTS,2010,FR4,1,4175.0
2002,NUTS,2010,FR4,1,5074.0
2003,NUTS,2010,FR4,1,4969.0
2006,NUTS,2010,FR4,1,6169.0
2007,NUTS,2010,FR4,1,6752.0
2008,NUTS,2010,FR4,1,6478.0
2009,NUTS,2010,FR4,1,6513.0
2010,NUTS,2010,FR4,1,6560.0
2011,NUTS,2010,FR4,1,7041.0
2012,NUTS,2010,FR4,1,7132.0
2013,NUTS,2010,FR4,1,6857.0
2000,NUTS,2010,FR41,2,1101.0
2001,NUTS,2010,FR41,2,1101.0
2002,NUTS,2010,FR41,2,1055.0
2003,NUTS,2010,FR41,2,1160.0
2006,NUTS,2010,FR41,2,1348.0
2007,NUTS,2010,FR41,2,1577.0
2008,NUTS,2010,FR41,2,1324.0
2009,NUTS,2010,FR41,2,1548.0
2010,NUTS,2010,FR41,2,1344.0
2011,NUTS,2010,FR41,2,1475.0
2012,NUTS,2010,FR41,2,1443.0
2013,NUTS,2010,FR41,2,1471.0
2000,NUTS,2010,FR42,2,1522.0
2001,NUTS,2010,FR42,2,1697.0
2002,NUTS,2010,FR42,2,1789.0
2003,NUTS,2010,FR42,2,1839.0
2006,NUTS,2010,FR42,2,2322.0
2007,NUTS,2010,FR42,2,2334.0
2008,NUTS,2010,FR42,2,2299.0
2009,NUTS,2010,FR42,2,2353.0
2010,NUTS,2010,FR42,2,2629.0
2011,NUTS,2010,FR42,2,2757.0
2012,NUTS,2010,FR42,2,2899.0
2013,NUTS,2010,FR42,2,2703.0
2000,NUTS,2010,FR43,2,1382.0
2001,NUTS,2010,FR43,2,1377.0
2002,NUTS,2010,FR43,2,2230.0
2003,NUTS,2010,FR43,2,1970.0
2006,NUTS,2010,FR43,2,2499.0
2007,NUTS,2010,FR43,2,2841.0
2008,NUTS,2010,FR43,2,2854.0
2009,NUTS,2010,FR43,2,2612.0
2010,NUTS,2010,FR43,2,2587.0
2011,NUTS,2010,FR43,2,2810.0
2012,NUTS,2010,FR43,2,2790.0
2013,NUTS,2010,FR43,2,2683.0
2000,NUTS,2010,FR5,1,6376.0
2001,NUTS,2010,FR5,1,6751.0
2002,NUTS,2010,FR5,1,7198.0
2003,NUTS,2010,FR5,1,7588.0
2006,NUTS,2010,FR5,1,9209.0
2007,NUTS,2010,FR5,1,9848.0
2008,NUTS,2010,FR5,1,10403.0
2009,NUTS,2010,FR5,1,10803.0
2010,NUTS,2010,FR5,1,11454.0
2011,NUTS,2010,FR5,1,11823.0
2012,NUTS,2010,FR5,1,12823.0
2013,NUTS,2010,FR5,1,12717.0
2000,NUTS,2010,FR51,2,2438.0
2001,NUTS,2010,FR51,2,2554.0
2002,NUTS,2010,FR51,2,2628.0
2003,NUTS,2010,FR51,2,2690.0
2006,NUTS,2010,FR51,2,3534.0
2007,NUTS,2010,FR51,2,3285.0
2008,NUTS,2010,FR51,2,3553.0
2009,NUTS,2010,FR51,2,3918.0
2010,NUTS,2010,FR51,2,4317.0
2011,NUTS,2010,FR51,2,4692.0
2012,NUTS,2010,FR51,2,4864.0
2013,NUTS,2010,FR51,2,4908.0
2000,NUTS,2010,FR52,2,3413.0
2001,NUTS,2010,FR52,2,3597.0
2002,NUTS,2010,FR52,2,3855.0
2003,NUTS,2010,FR52,2,4164.0
2006,NUTS,2010,FR52,2,4873.0
2007,NUTS,2010,FR52,2,5850.0
2008,NUTS,2010,FR52,2,5986.0
2009,NUTS,2010,FR52,2,5940.0
2010,NUTS,2010,FR52,2,6019.0
2011,NUTS,2010,FR52,2,6154.0
2012,NUTS,2010,FR52,2,6748.0
2013,NUTS,2010,FR52,2,6563.0
2000,NUTS,2010,FR53,2,524.0
2001,NUTS,2010,FR53,2,600.0
2002,NUTS,2010,FR53,2,716.0
2003,NUTS,2010,FR53,2,733.0
2006,NUTS,2010,FR53,2,801.0
2007,NUTS,2010,FR53,2,713.0
2008,NUTS,2010,FR53,2,864.0
2009,NUTS,2010,FR53,2,945.0
2010,NUTS,2010,FR53,2,1118.0
2011,NUTS,2010,FR53,2,978.0
2012,NUTS,2010,FR53,2,1211.0
2013,NUTS,2010,FR53,2,1246.0
2000,NUTS,2010,FR6,1,7020.0
2001,NUTS,2010,FR6,1,7472.0
2002,NUTS,2010,FR6,1,9879.0
2003,NUTS,2010,FR6,1,11211.0
2006,NUTS,2010,FR6,1,13556.0
2007,NUTS,2010,FR6,1,13715.0
2008,NUTS,2010,FR6,1,15469.0
2009,NUTS,2010,FR6,1,16113.0
2010,NUTS,2010,FR6,1,16871.0
2011,NUTS,2010,FR6,1,17489.0
2012,NUTS,2010,FR6,1,19043.0
2013,NUTS,2010,FR6,1,20168.0
2000,NUTS,2010,FR61,2,2245.0
2001,NUTS,2010,FR61,2,2438.0
2002,NUTS,2010,FR61,2,2663.0
2003,NUTS,2010,FR61,2,2884.0
2006,NUTS,2010,FR61,2,3325.0
2007,NUTS,2010,FR61,2,3341.0
2008,NUTS,2010,FR61,2,3592.0
2009,NUTS,2010,FR61,2,4348.0
2010,NUTS,2010,FR61,2,4310.0
2011,NUTS,2010,FR61,2,4581.0
2012,NUTS,2010,FR61,2,4561.0
2013,NUTS,2010,FR61,2,4702.0
2000,NUTS,2010,FR62,2,4429.0
2001,NUTS,2010,FR62,2,4685.0
2002,NUTS,2010,FR62,2,6891.0
2003,NUTS,2010,FR62,2,7989.0
2006,NUTS,2010,FR62,2,9795.0
2007,NUTS,2010,FR62,2,9987.0
2008,NUTS,2010,FR62,2,11413.0
2009,NUTS,2010,FR62,2,11299.0
2010,NUTS,2010,FR62,2,12101.0
2011,NUTS,2010,FR62,2,12454.0
2012,NUTS,2010,FR62,2,13913.0
2013,NUTS,2010,FR62,2,14903.0
2000,NUTS,2010,FR63,2,346.0
2001,NUTS,2010,FR63,2,349.0
2002,NUTS,2010,FR63,2,325.0
2003,NUTS,2010,FR63,2,338.0
2006,NUTS,2010,FR63,2,436.0
2007,NUTS,2010,FR63,2,387.0
2008,NUTS,2010,FR63,2,464.0
2009,NUTS,2010,FR63,2,467.0
2010,NUTS,2010,FR63,2,460.0
2011,NUTS,2010,FR63,2,454.0
2012,NUTS,2010,FR63,2,569.0
2013,NUTS,2010,FR63,2,563.0
2000,NUTS,2010,FR7,1,10965.0
2001,NUTS,2010,FR7,1,11307.0
2002,NUTS,2010,FR7,1,12213.0
2003,NUTS,2010,FR7,1,12793.0
2006,NUTS,2010,FR7,1,14907.0
2007,NUTS,2010,FR7,1,16411.0
2008,NUTS,2010,FR7,1,17175.0
2009,NUTS,2010,FR7,1,17749.0
2010,NUTS,2010,FR7,1,19191.0
2011,NUTS,2010,FR7,1,20544.0
2012,NUTS,2010,FR7,1,21350.0
2013,NUTS,2010,FR7,1,21486.0
2000,NUTS,2010,FR71,2,10005.0
2001,NUTS,2010,FR71,2,10314.0
2002,NUTS,2010,FR71,2,10974.0
2003,NUTS,2010,FR71,2,11506.0
2006,NUTS,2010,FR71,2,13666.0
2007,NUTS,2010,FR71,2,14941.0
2008,NUTS,2010,FR71,2,15739.0
2009,NUTS,2010,FR71,2,16391.0
2010,NUTS,2010,FR71,2,17881.0
2011,NUTS,2010,FR71,2,19115.0
2012,NUTS,2010,FR71,2,19847.0
2013,NUTS,2010,FR71,2,20026.0
2000,NUTS,2010,FR72,2,960.0
2001,NUTS,2010,FR72,2,993.0
2002,NUTS,2010,FR72,2,1239.0
2003,NUTS,2010,FR72,2,1287.0
2006,NUTS,2010,FR72,2,1241.0
2007,NUTS,2010,FR72,2,1470.0
2008,NUTS,2010,FR72,2,1436.0
2009,NUTS,2010,FR72,2,1358.0
2010,NUTS,2010,FR72,2,1310.0
2011,NUTS,2010,FR72,2,1429.0
2012,NUTS,2010,FR72,2,1503.0
2013,NUTS,2010,FR72,2,1460.0
2000,NUTS,2010,FR8,1,5839.0
2001,NUTS,2010,FR8,1,7008.0
2002,NUTS,2010,FR8,1,7473.0
2003,NUTS,2010,FR8,1,7962.0
2006,NUTS,2010,FR8,1,9581.0
2007,NUTS,2010,FR8,1,10829.0
2008,NUTS,2010,FR8,1,10906.0
2009,NUTS,2010,FR8,1,10955.0
2010,NUTS,2010,FR8,1,11937.0
2011,NUTS,2010,FR8,1,11518.0
2012,NUTS,2010,FR8,1,13019.0
2013,NUTS,2010,FR8,1,14932.0
2000,NUTS,2010,FR81,2,1086.0
2001,NUTS,2010,FR81,2,1147.0
2002,NUTS,2010,FR81,2,1342.0
2003,NUTS,2010,FR81,2,1520.0
2006,NUTS,2010,FR81,2,1602.0
2007,NUTS,2010,FR81,2,1938.0
2008,NUTS,2010,FR81,2,2058.0
2009,NUTS,2010,FR81,2,2446.0
2010,NUTS,2010,FR81,2,2154.0
2011,NUTS,2010,FR81,2,2302.0
2012,NUTS,2010,FR81,2,2577.0
2013,NUTS,2010,FR81,2,2801.0
2000,NUTS,2010,FR82,2,4739.0
2001,NUTS,2010,FR82,2,5815.0
2002,NUTS,2010,FR82,2,6131.0
2003,NUTS,2010,FR82,2,6442.0
2006,NUTS,2010,FR82,2,7979.0
2007,NUTS,2010,FR82,2,8875.0
2008,NUTS,2010,FR82,2,8809.0
2009,NUTS,2010,FR82,2,8467.0
2010,NUTS,2010,FR82,2,9748.0
2011,NUTS,2010,FR82,2,9155.0
2012,NUTS,2010,FR82,2,10442.0
2013,NUTS,2010,FR82,2,12131.0
2000,NUTS,2010,FR83,2,15.0
2001,NUTS,2010,FR83,2,46.0
2007,NUTS,2010,FR83,2,16.0
2008,NUTS,2010,FR83,2,39.0
2009,NUTS,2010,FR83,2,42.0
2010,NUTS,2010,FR83,2,35.0
2011,NUTS,2010,FR83,2,61.0
2006,NUTS,2010,FRA,1,8.0
2007,NUTS,2010,FRA,1,59.0
2008,NUTS,2010,FRA,1,66.0
2009,NUTS,2010,FRA,1,70.0
2010,NUTS,2010,FRA,1,71.0
2011,NUTS,2010,FRA,1,93.0
2012,NUTS,2010,FRA,1,111.0
2013,NUTS,2010,FRA,1,174.0
2002,NUTS,2010,FRZ,1,107.0
2003,NUTS,2010,FRZ,1,12.0
2007,NUTS,2010,FRZ,1,24.0
2012,NUTS,2010,FRZ,1,0.0
2013,NUTS,2010,FRZ,1,0.0
2002,NUTS,2010,FRZZ,2,107.0
2003,NUTS,2010,FRZZ,2,12.0
2007,NUTS,2010,FRZZ,2,24.0
2012,NUTS,2010,FRZZ,2,0.0
2013,NUTS,2010,FRZZ,2,0.0
2002,NUTS,2010,HR,0,1253.0
2003,NUTS,2010,HR,0,913.0
2004,NUTS,2010,HR,0,1015.0
2005,NUTS,2010,HR,0,707.0
2006,NUTS,2010,HR,0,736.0
2007,NUTS,2010,HR,0,881.0
2008,NUTS,2010,HR,0,1098.0
2009,NUTS,2010,HR,0,1289.0
2010,NUTS,2010,HR,0,1281.0
2011,NUTS,2010,HR,0,1230.0
2012,NUTS,2010,HR,0,1164.0
2013,NUTS,2010,HR,0,1058.0
2014,NUTS,2010,HR,0,923.0
2015,NUTS,2010,HR,0,1065.0
2016,NUTS,2010,HR,0,1776.0
2017,NUTS,2010,HR,0,1668.0
2018,NUTS,2010,HR,0,1810.0
2019,NUTS,2010,HR,0,2188.0
2020,NUTS,2010,HR,0,2245.0
2002,NUTS,2010,HR0,1,1253.0
2003,NUTS,2010,HR0,1,913.0
2004,NUTS,2010,HR0,1,1015.0
2005,NUTS,2010,HR0,1,707.0
2006,NUTS,2010,HR0,1,735.0
2007,NUTS,2010,HR0,1,881.0
2008,NUTS,2010,HR0,1,1098.0
2009,NUTS,2010,HR0,1,1289.0
2010,NUTS,2010,HR0,1,1281.0
2011,NUTS,2010,HR0,1,1230.0
2012,NUTS,2010,HR0,1,1164.0
2013,NUTS,2010,HR0,1,1058.0
2014,NUTS,2010,HR0,1,923.0
2015,NUTS,2010,HR0,1,1065.0
2016,NUTS,2010,HR0,1,1776.0
2017,NUTS,2010,HR0,1,1668.0
2018,NUTS,2010,HR0,1,1810.0
2019,NUTS,2010,HR0,1,2188.0
2020,NUTS,2010,HR0,1,2245.0
2008,NUTS,2010,HR02,2,32.0
2009,NUTS,2010,HR02,2,65.0
2010,NUTS,2010,HR02,2,56.0
2020,NUTS,2010,HR02,2,117.0
2008,NUTS,2010,HR03,2,69.0
2009,NUTS,2010,HR03,2,88.0
2010,NUTS,2010,HR03,2,52.0
2011,NUTS,2010,HR03,2,73.0
2012,NUTS,2010,HR03,2,76.0
2013,NUTS,2010,HR03,2,57.0
2014,NUTS,2010,HR03,2,43.0
2015,NUTS,2010,HR03,2,62.0
2016,NUTS,2010,HR03,2,124.0
2017,NUTS,2010,HR03,2,112.0
2018,NUTS,2010,HR03,2,103.0
2019,NUTS,2010,HR03,2,140.0
2020,NUTS,2010,HR03,2,143.0
2008,NUTS,2010,HR04,2,1029.0
2009,NUTS,2010,HR04,2,1201.0
2010,NUTS,2010,HR04,2,1229.0
2011,NUTS,2010,HR04,2,1157.0
2012,NUTS,2010,HR04,2,1088.0
2013,NUTS,2010,HR04,2,1001.0
2014,NUTS,2010,HR04,2,880.0
2015,NUTS,2010,HR04,2,1003.0
2016,NUTS,2010,HR04,2,1652.0
2017,NUTS,2010,HR04,2,1557.0
2018,NUTS,2010,HR04,2,1707.0
2019,NUTS,2010,HR04,2,2047.0
2020,NUTS,2010,HR05,2,1385.0
2020,NUTS,2010,HR06,2,600.0
2013,NUTS,2010,HRZ,1,0.0
2014,NUTS,2010,HRZ,1,0.0
2013,NUTS,2010,HRZZ,2,0.0
2014,NUTS,2010,HRZZ,2,0.0
1980,NUTS,2010,HU,0,14993.0
1981,NUTS,2010,HU,0,12962.0
1982,NUTS,2010,HU,0,12500.0
1983,NUTS,2010,HU,0,12482.0
1984,NUTS,2010,HU,0,12353.0
1985,NUTS,2010,HU,0,12838.0
1986,NUTS,2010,HU,0,13308.0
1987,NUTS,2010,HU,0,12556.0
1988,NUTS,2010,HU,0,11243.0
1989,NUTS,2010,HU,0,10289.0
1990,NUTS,2010,HU,0,7629.0
1991,NUTS,2010,HU,0,5341.0
1992,NUTS,2010,HU,0,3724.0
1993,NUTS,2010,HU,0,3503.0
1994,NUTS,2010,HU,0,3330.0
1995,NUTS,2010,HU,0,2926.0
1996,NUTS,2010,HU,0,2626.0
1997,NUTS,2010,HU,0,3049.0
1998,NUTS,2010,HU,0,3044.0
1999,NUTS,2010,HU,0,3261.0
2000,NUTS,2010,HU,0,3901.0
2001,NUTS,2010,HU,0,4071.0
2002,NUTS,2010,HU,0,4344.0
2003,NUTS,2010,HU,0,4482.0
2004,NUTS,2010,HU,0,4309.0
2005,NUTS,2010,HU,0,5008.0
2006,NUTS,2010,HU,0,6248.0
2007,NUTS,2010,HU,0,6986.0
2008,NUTS,2010,HU,0,7912.0
2009,NUTS,2010,HU,0,8972.0
2010,NUTS,2010,HU,0,10274.0
2011,NUTS,2010,HU,0,11773.0
2012,NUTS,2010,HU,0,13231.0
2013,NUTS,2010,HU,0,14317.0
2014,NUTS,2010,HU,0,15577.0
2015,NUTS,2010,HU,0,15026.0
2016,NUTS,2010,HU,0,15247.0
2017,NUTS,2010,HU,0,17527.0
2018,NUTS,2010,HU,0,21467.0
2019,NUTS,2010,HU,0,22801.0
2020,NUTS,2010,HU,0,24648.0
1999,NUTS,2010,HU1,1,2295.0
2000,NUTS,2010,HU1,1,2771.0
2001,NUTS,2010,HU1,1,3036.0
2002,NUTS,2010,HU1,1,3296.0
2003,NUTS,2010,HU1,1,3385.0
2004,NUTS,2010,HU1,1,3143.0
2005,NUTS,2010,HU1,1,3473.0
2006,NUTS,2010,HU1,1,4376.0
2007,NUTS,2010,HU1,1,4692.0
2008,NUTS,2010,HU1,1,5490.0
2009,NUTS,2010,HU1,1,5977.0
2010,NUTS,2010,HU1,1,7114.0
2011,NUTS,2010,HU1,1,8054.0
2012,NUTS,2010,HU1,1,8966.0
2013,NUTS,2010,HU1,1,9740.0
2014,NUTS,2010,HU1,1,11402.0
2015,NUTS,2010,HU1,1,11257.0
2016,NUTS,2010,HU1,1,11305.0
2017,NUTS,2010,HU1,1,12755.0
2018,NUTS,2010,HU1,1,15638.0
2019,NUTS,2010,HU1,1,16469.0
1999,NUTS,2010,HU10,2,2295.0
2000,NUTS,2010,HU10,2,2771.0
2001,NUTS,2010,HU10,2,3036.0
2002,NUTS,2010,HU10,2,3296.0
2003,NUTS,2010,HU10,2,3385.0
2004,NUTS,2010,HU10,2,3143.0
2005,NUTS,2010,HU10,2,3473.0
2006,NUTS,2010,HU10,2,4376.0
2007,NUTS,2010,HU10,2,4692.0
2008,NUTS,2010,HU10,2,5490.0
2009,NUTS,2010,HU10,2,5977.0
2010,NUTS,2010,HU10,2,7114.0
2011,NUTS,2010,HU10,2,8054.0
2012,NUTS,2010,HU10,2,8966.0
2013,NUTS,2010,HU10,2,9740.0
2014,NUTS,2010,HU10,2,11402.0
2015,NUTS,2010,HU10,2,11257.0
2016,NUTS,2010,HU10,2,11305.0
2017,NUTS,2010,HU11,2,11832.0
2018,NUTS,2010,HU11,2,14223.0
2019,NUTS,2010,HU11,2,14873.0
2017,NUTS,2010,HU12,2,923.0
2018,NUTS,2010,HU12,2,1415.0
2019,NUTS,2010,HU12,2,1596.0
1999,NUTS,2010,HU2,1,429.0
2000,NUTS,2010,HU2,1,508.0
2001,NUTS,2010,HU2,1,522.0
