year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_cte
1999,NUTS,2010,FR21,2,0.864
2000,NUTS,2010,FR21,2,1.073
2001,NUTS,2010,FR21,2,0.373
2002,NUTS,2010,FR21,2,0.745
2003,NUTS,2010,FR21,2,0.246
2009,NUTS,2010,FR21,2,0.501
2011,NUTS,2010,FR21,2,3.241
2012,NUTS,2010,FR21,2,0.246
1990,NUTS,2010,FR211,3,8.442
1991,NUTS,2010,FR211,3,13.528
1993,NUTS,2010,FR211,3,22.064
1995,NUTS,2010,FR211,3,3.409
1997,NUTS,2010,FR211,3,3.423
2000,NUTS,2010,FR211,3,3.453
2002,NUTS,2010,FR211,3,3.466
2011,NUTS,2010,FR211,3,8.23
2012,NUTS,2010,FR211,3,1.167
1993,NUTS,2010,FR212,3,1.647
1999,NUTS,2010,FR212,3,3.968
2000,NUTS,2010,FR212,3,0.375
1991,NUTS,2010,FR213,3,1.789
2000,NUTS,2010,FR213,3,0.584
2001,NUTS,2010,FR213,3,0.884
2003,NUTS,2010,FR213,3,0.583
2009,NUTS,2010,FR213,3,1.183
2011,NUTS,2010,FR213,3,3.53
1991,NUTS,2010,FR214,3,4.918
1992,NUTS,2010,FR214,3,4.949
1993,NUTS,2010,FR214,3,4.978
1990,NUTS,2010,FR22,2,0.553
1991,NUTS,2010,FR22,2,0.319
1992,NUTS,2010,FR22,2,0.137
1994,NUTS,2010,FR22,2,0.543
1995,NUTS,2010,FR22,2,1.083
1996,NUTS,2010,FR22,2,0.54
1997,NUTS,2010,FR22,2,5.158
1998,NUTS,2010,FR22,2,4.04
1999,NUTS,2010,FR22,2,1.286
2000,NUTS,2010,FR22,2,0.714
2001,NUTS,2010,FR22,2,1.472
2002,NUTS,2010,FR22,2,0.213
2003,NUTS,2010,FR22,2,0.931
2004,NUTS,2010,FR22,2,2.58
2005,NUTS,2010,FR22,2,1.498
2006,NUTS,2010,FR22,2,1.056
2007,NUTS,2010,FR22,2,1.405
2009,NUTS,2010,FR22,2,0.523
2011,NUTS,2010,FR22,2,2.064
2012,NUTS,2010,FR22,2,0.52
1999,NUTS,2010,FR221,3,0.615
2000,NUTS,2010,FR221,3,0.615
2003,NUTS,2010,FR221,3,2.795
2004,NUTS,2010,FR221,3,1.864
2005,NUTS,2010,FR221,3,1.863
2006,NUTS,2010,FR221,3,1.862
2007,NUTS,2010,FR221,3,0.614
2011,NUTS,2010,FR221,3,0.924
1990,NUTS,2010,FR222,3,1.38
1991,NUTS,2010,FR222,3,0.792
1992,NUTS,2010,FR222,3,0.338
1994,NUTS,2010,FR222,3,1.331
1995,NUTS,2010,FR222,3,2.647
1996,NUTS,2010,FR222,3,1.314
1997,NUTS,2010,FR222,3,12.526
1998,NUTS,2010,FR222,3,9.802
1999,NUTS,2010,FR222,3,2.61
2000,NUTS,2010,FR222,3,1.299
2001,NUTS,2010,FR222,3,3.554
2004,NUTS,2010,FR222,3,4.917
2005,NUTS,2010,FR222,3,1.483
2006,NUTS,2010,FR222,3,1.261
2007,NUTS,2010,FR222,3,2.925
2009,NUTS,2010,FR222,3,1.248
2011,NUTS,2010,FR222,3,1.192
2012,NUTS,2010,FR222,3,0.617
1999,NUTS,2010,FR223,3,0.09
2002,NUTS,2010,FR223,3,0.714
2003,NUTS,2010,FR223,3,0.446
2005,NUTS,2010,FR223,3,1.19
2011,NUTS,2010,FR223,3,4.377
2012,NUTS,2010,FR223,3,0.875
1990,NUTS,2010,FR23,2,1.342
1992,NUTS,2010,FR23,2,1.238
1993,NUTS,2010,FR23,2,0.682
1994,NUTS,2010,FR23,2,0.057
1997,NUTS,2010,FR23,2,2.111
1998,NUTS,2010,FR23,2,0.562
1999,NUTS,2010,FR23,2,2.808
2000,NUTS,2010,FR23,2,2.057
2001,NUTS,2010,FR23,2,1.352
2002,NUTS,2010,FR23,2,0.836
2003,NUTS,2010,FR23,2,2.225
2004,NUTS,2010,FR23,2,0.738
2005,NUTS,2010,FR23,2,1.428
2006,NUTS,2010,FR23,2,0.276
2007,NUTS,2010,FR23,2,0.732
2008,NUTS,2010,FR23,2,1.095
2010,NUTS,2010,FR23,2,0.909
2011,NUTS,2010,FR23,2,0.245
2012,NUTS,2010,FR23,2,0.271
1992,NUTS,2010,FR231,3,1.589
1994,NUTS,2010,FR231,3,0.189
1997,NUTS,2010,FR231,3,1.862
1999,NUTS,2010,FR231,3,7.395
2000,NUTS,2010,FR231,3,2.754
2001,NUTS,2010,FR231,3,2.279
2002,NUTS,2010,FR231,3,0.905
2003,NUTS,2010,FR231,3,2.699
2007,NUTS,2010,FR231,3,2.325
2008,NUTS,2010,FR231,3,1.733
2010,NUTS,2010,FR231,3,1.705
2011,NUTS,2010,FR231,3,0.765
2012,NUTS,2010,FR231,3,0.845
1990,NUTS,2010,FR232,3,1.906
1992,NUTS,2010,FR232,3,1.08
1993,NUTS,2010,FR232,3,0.972
1997,NUTS,2010,FR232,3,2.219
1998,NUTS,2010,FR232,3,0.807
1999,NUTS,2010,FR232,3,0.807
2000,NUTS,2010,FR232,3,1.75
2001,NUTS,2010,FR232,3,0.943
2002,NUTS,2010,FR232,3,0.805
2003,NUTS,2010,FR232,3,2.013
2004,NUTS,2010,FR232,3,1.071
2005,NUTS,2010,FR232,3,2.075
2006,NUTS,2010,FR232,3,0.402
2008,NUTS,2010,FR232,3,0.801
2010,NUTS,2010,FR232,3,0.536
1990,NUTS,2010,FR24,2,2.215
1991,NUTS,2010,FR24,2,0.42
1992,NUTS,2010,FR24,2,0.627
1993,NUTS,2010,FR24,2,1.111
1994,NUTS,2010,FR24,2,0.415
1995,NUTS,2010,FR24,2,1.447
1996,NUTS,2010,FR24,2,0.412
1997,NUTS,2010,FR24,2,4.708
1998,NUTS,2010,FR24,2,4.093
1999,NUTS,2010,FR24,2,3.311
2000,NUTS,2010,FR24,2,1.286
2001,NUTS,2010,FR24,2,0.272
2002,NUTS,2010,FR24,2,1.549
2003,NUTS,2010,FR24,2,2.629
2004,NUTS,2010,FR24,2,2.622
2005,NUTS,2010,FR24,2,1.663
2006,NUTS,2010,FR24,2,1.048
2007,NUTS,2010,FR24,2,4.781
2008,NUTS,2010,FR24,2,1.943
2009,NUTS,2010,FR24,2,3.675
2010,NUTS,2010,FR24,2,2.288
2011,NUTS,2010,FR24,2,1.807
2012,NUTS,2010,FR24,2,0.78
1990,NUTS,2010,FR241,3,3.111
1999,NUTS,2010,FR241,3,3.179
2002,NUTS,2010,FR241,3,3.176
2004,NUTS,2010,FR241,3,6.805
2007,NUTS,2010,FR241,3,7.406
1990,NUTS,2010,FR242,3,1.895
1992,NUTS,2010,FR242,3,2.492
1993,NUTS,2010,FR242,3,1.66
1997,NUTS,2010,FR242,3,25.626
1998,NUTS,2010,FR242,3,17.956
1999,NUTS,2010,FR242,3,7.554
2000,NUTS,2010,FR242,3,2.932
2001,NUTS,2010,FR242,3,0.802
2002,NUTS,2010,FR242,3,4.43
2003,NUTS,2010,FR242,3,4.024
2004,NUTS,2010,FR242,3,5.59
2005,NUTS,2010,FR242,3,4.774
2006,NUTS,2010,FR242,3,2.042
2007,NUTS,2010,FR242,3,12.618
2008,NUTS,2010,FR242,3,6.304
2009,NUTS,2010,FR242,3,14.877
2010,NUTS,2010,FR242,3,7.763
2011,NUTS,2010,FR242,3,5.692
2012,NUTS,2010,FR242,3,2.314
2002,NUTS,2010,FR243,3,2.156
2007,NUTS,2010,FR243,3,1.418
1990,NUTS,2010,FR244,3,5.669
1991,NUTS,2010,FR244,3,1.881
1992,NUTS,2010,FR244,3,0.935
1994,NUTS,2010,FR244,3,1.85
1995,NUTS,2010,FR244,3,4.6
1996,NUTS,2010,FR244,3,1.831
1998,NUTS,2010,FR244,3,2.539
1999,NUTS,2010,FR244,3,1.806
2000,NUTS,2010,FR244,3,1.795
2001,NUTS,2010,FR244,3,0.588
2003,NUTS,2010,FR244,3,3.868
2004,NUTS,2010,FR244,3,0.245
2006,NUTS,2010,FR244,3,3.067
2007,NUTS,2010,FR244,3,4.579
2008,NUTS,2010,FR244,3,1.281
2009,NUTS,2010,FR244,3,5.098
2010,NUTS,2010,FR244,3,2.54
2011,NUTS,2010,FR244,3,1.971
2012,NUTS,2010,FR244,3,1.675
1993,NUTS,2010,FR245,3,3.228
1995,NUTS,2010,FR245,3,3.209
1997,NUTS,2010,FR245,3,3.188
2004,NUTS,2010,FR245,3,3.107
2005,NUTS,2010,FR245,3,3.617
2008,NUTS,2010,FR245,3,3.827
2010,NUTS,2010,FR245,3,3.03
2011,NUTS,2010,FR245,3,3.019
1990,NUTS,2010,FR246,3,0.862
1993,NUTS,2010,FR246,3,1.678
1998,NUTS,2010,FR246,3,2.028
1999,NUTS,2010,FR246,3,4.855
2000,NUTS,2010,FR246,3,1.529
2002,NUTS,2010,FR246,3,0.795
2003,NUTS,2010,FR246,3,4.218
2004,NUTS,2010,FR246,3,1.445
2005,NUTS,2010,FR246,3,1.56
2007,NUTS,2010,FR246,3,2.192
2008,NUTS,2010,FR246,3,0.384
1990,NUTS,2010,FR25,2,1.797
1991,NUTS,2010,FR25,2,0.717
1992,NUTS,2010,FR25,2,0.715
1993,NUTS,2010,FR25,2,4.755
1994,NUTS,2010,FR25,2,4.269
1995,NUTS,2010,FR25,2,4.615
1996,NUTS,2010,FR25,2,2.714
1997,NUTS,2010,FR25,2,0.706
1998,NUTS,2010,FR25,2,5.758
1999,NUTS,2010,FR25,2,7.033
2000,NUTS,2010,FR25,2,10.288
2001,NUTS,2010,FR25,2,10.486
2002,NUTS,2010,FR25,2,11.942
2003,NUTS,2010,FR25,2,20.916
2004,NUTS,2010,FR25,2,20.692
2005,NUTS,2010,FR25,2,12.118
2006,NUTS,2010,FR25,2,11.079
2007,NUTS,2010,FR25,2,11.119
2008,NUTS,2010,FR25,2,7.21
2009,NUTS,2010,FR25,2,5.153
2010,NUTS,2010,FR25,2,5.599
2011,NUTS,2010,FR25,2,5.828
2012,NUTS,2010,FR25,2,4.4
1990,NUTS,2010,FR251,3,4.045
1991,NUTS,2010,FR251,3,1.078
1992,NUTS,2010,FR251,3,0.8
1993,NUTS,2010,FR251,3,8.478
1994,NUTS,2010,FR251,3,9.506
1995,NUTS,2010,FR251,3,10.257
1996,NUTS,2010,FR251,3,6.006
1997,NUTS,2010,FR251,3,1.168
1998,NUTS,2010,FR251,3,12.676
1999,NUTS,2010,FR251,3,12.609
2000,NUTS,2010,FR251,3,22.543
2001,NUTS,2010,FR251,3,22.942
2002,NUTS,2010,FR251,3,23.17
2003,NUTS,2010,FR251,3,44.248
2004,NUTS,2010,FR251,3,38.991
2005,NUTS,2010,FR251,3,25.845
2006,NUTS,2010,FR251,3,22.343
2007,NUTS,2010,FR251,3,23.751
2008,NUTS,2010,FR251,3,14.863
2009,NUTS,2010,FR251,3,10.031
2010,NUTS,2010,FR251,3,10.979
2011,NUTS,2010,FR251,3,11.82
2012,NUTS,2010,FR251,3,9.45
1991,NUTS,2010,FR252,3,0.688
1992,NUTS,2010,FR252,3,1.043
1993,NUTS,2010,FR252,3,2.772
1999,NUTS,2010,FR252,3,2.077
2003,NUTS,2010,FR252,3,0.676
2004,NUTS,2010,FR252,3,3.738
2005,NUTS,2010,FR252,3,0.672
2006,NUTS,2010,FR252,3,2.03
2008,NUTS,2010,FR252,3,1.006
2009,NUTS,2010,FR252,3,1.004
2010,NUTS,2010,FR252,3,1.504
2011,NUTS,2010,FR252,3,1.001
1997,NUTS,2010,FR253,3,0.852
1999,NUTS,2010,FR253,3,2.837
2002,NUTS,2010,FR253,3,6.551
2003,NUTS,2010,FR253,3,1.978
2004,NUTS,2010,FR253,3,7.507
2006,NUTS,2010,FR253,3,0.478
2007,NUTS,2010,FR253,3,0.854
2009,NUTS,2010,FR253,3,0.856
1990,NUTS,2010,FR26,2,3.622
1992,NUTS,2010,FR26,2,2.479
1993,NUTS,2010,FR26,2,1.548
1994,NUTS,2010,FR26,2,1.238
1995,NUTS,2010,FR26,2,1.857
1996,NUTS,2010,FR26,2,1.982
1997,NUTS,2010,FR26,2,0.669
1998,NUTS,2010,FR26,2,1.24
1999,NUTS,2010,FR26,2,2.483
2000,NUTS,2010,FR26,2,4.96
2001,NUTS,2010,FR26,2,5.62
2002,NUTS,2010,FR26,2,3.658
2003,NUTS,2010,FR26,2,7.404
2004,NUTS,2010,FR26,2,4.826
2005,NUTS,2010,FR26,2,2.152
2006,NUTS,2010,FR26,2,0.307
2007,NUTS,2010,FR26,2,1.328
2009,NUTS,2010,FR26,2,0.609
2010,NUTS,2010,FR26,2,0.731
2011,NUTS,2010,FR26,2,0.657
2012,NUTS,2010,FR26,2,0.122
1990,NUTS,2010,FR261,3,5.735
1992,NUTS,2010,FR261,3,6.029
1993,NUTS,2010,FR261,3,4.004
1995,NUTS,2010,FR261,3,3.978
1996,NUTS,2010,FR261,3,6.349
1997,NUTS,2010,FR261,3,0.653
2000,NUTS,2010,FR261,3,0.787
2001,NUTS,2010,FR261,3,1.962
2002,NUTS,2010,FR261,3,1.311
2003,NUTS,2010,FR261,3,1.951
2004,NUTS,2010,FR261,3,2.587
2006,NUTS,2010,FR261,3,0.967
2007,NUTS,2010,FR261,3,0.963
2010,NUTS,2010,FR261,3,1.907
2011,NUTS,2010,FR261,3,0.951
1990,NUTS,2010,FR263,3,5.363
1992,NUTS,2010,FR263,3,1.793
1993,NUTS,2010,FR263,3,0.898
1994,NUTS,2010,FR263,3,3.602
1995,NUTS,2010,FR263,3,1.807
1997,NUTS,2010,FR263,3,0.91
1998,NUTS,2010,FR263,3,3.653
1999,NUTS,2010,FR263,3,5.5
2000,NUTS,2010,FR263,3,13.01
2001,NUTS,2010,FR263,3,12.502
2002,NUTS,2010,FR263,3,9.595
2003,NUTS,2010,FR263,3,20.09
2004,NUTS,2010,FR263,3,10.956
2005,NUTS,2010,FR263,3,5.012
2007,NUTS,2010,FR263,3,3.026
2009,NUTS,2010,FR263,3,1.803
2011,NUTS,2010,FR263,3,0.594
1997,NUTS,2010,FR264,3,0.754
1999,NUTS,2010,FR264,3,3.001
2000,NUTS,2010,FR264,3,1.497
2001,NUTS,2010,FR264,3,3.731
2004,NUTS,2010,FR264,3,1.48
2005,NUTS,2010,FR264,3,2.213
2010,NUTS,2010,FR264,3,0.584
2011,NUTS,2010,FR264,3,0.701
2012,NUTS,2010,FR264,3,0.585
1990,NUTS,2010,FR3,1,0.505
1991,NUTS,2010,FR3,1,0.126
1993,NUTS,2010,FR3,1,0.503
1995,NUTS,2010,FR3,1,0.627
1996,NUTS,2010,FR3,1,0.188
1997,NUTS,2010,FR3,1,1.147
1998,NUTS,2010,FR3,1,0.583
1999,NUTS,2010,FR3,1,0.375
2000,NUTS,2010,FR3,1,0.313
2001,NUTS,2010,FR3,1,0.945
2002,NUTS,2010,FR3,1,0.25
2003,NUTS,2010,FR3,1,0.374
2004,NUTS,2010,FR3,1,1.092
2005,NUTS,2010,FR3,1,0.498
2007,NUTS,2010,FR3,1,0.622
2008,NUTS,2010,FR3,1,0.994
2009,NUTS,2010,FR3,1,0.62
2010,NUTS,2010,FR3,1,0.515
2011,NUTS,2010,FR3,1,0.957
2012,NUTS,2010,FR3,1,0.37
1990,NUTS,2010,FR30,2,0.505
1991,NUTS,2010,FR30,2,0.126
1993,NUTS,2010,FR30,2,0.503
1995,NUTS,2010,FR30,2,0.627
1996,NUTS,2010,FR30,2,0.188
1997,NUTS,2010,FR30,2,1.147
1998,NUTS,2010,FR30,2,0.583
1999,NUTS,2010,FR30,2,0.375
2000,NUTS,2010,FR30,2,0.313
2001,NUTS,2010,FR30,2,0.945
2002,NUTS,2010,FR30,2,0.25
2003,NUTS,2010,FR30,2,0.374
2004,NUTS,2010,FR30,2,1.092
2005,NUTS,2010,FR30,2,0.498
2007,NUTS,2010,FR30,2,0.622
2008,NUTS,2010,FR30,2,0.994
2009,NUTS,2010,FR30,2,0.62
2010,NUTS,2010,FR30,2,0.515
2011,NUTS,2010,FR30,2,0.957
2012,NUTS,2010,FR30,2,0.37
1990,NUTS,2010,FR301,3,0.791
1991,NUTS,2010,FR301,3,0.198
1993,NUTS,2010,FR301,3,0.787
1995,NUTS,2010,FR301,3,0.981
1996,NUTS,2010,FR301,3,0.294
1997,NUTS,2010,FR301,3,1.598
1998,NUTS,2010,FR301,3,0.912
1999,NUTS,2010,FR301,3,0.587
2000,NUTS,2010,FR301,3,0.489
2001,NUTS,2010,FR301,3,1.401
2002,NUTS,2010,FR301,3,0.391
2003,NUTS,2010,FR301,3,0.586
2004,NUTS,2010,FR301,3,1.613
2005,NUTS,2010,FR301,3,0.78
2007,NUTS,2010,FR301,3,0.975
2008,NUTS,2010,FR301,3,1.559
2009,NUTS,2010,FR301,3,0.972
2010,NUTS,2010,FR301,3,0.807
2011,NUTS,2010,FR301,3,1.307
2012,NUTS,2010,FR301,3,0.58
1997,NUTS,2010,FR302,3,0.347
2001,NUTS,2010,FR302,3,0.138
2004,NUTS,2010,FR302,3,0.172
2011,NUTS,2010,FR302,3,0.342
1990,NUTS,2010,FR4,1,4.314
1991,NUTS,2010,FR4,1,2.669
1992,NUTS,2010,FR4,1,4.947
1993,NUTS,2010,FR4,1,5.102
1994,NUTS,2010,FR4,1,3.924
1995,NUTS,2010,FR4,1,1.726
1996,NUTS,2010,FR4,1,2.589
1997,NUTS,2010,FR4,1,4.537
1998,NUTS,2010,FR4,1,2.816
1999,NUTS,2010,FR4,1,7.513
2000,NUTS,2010,FR4,1,4.585
2001,NUTS,2010,FR4,1,3.061
2002,NUTS,2010,FR4,1,3.862
2003,NUTS,2010,FR4,1,2.194
2004,NUTS,2010,FR4,1,3.865
2005,NUTS,2010,FR4,1,2.524
2006,NUTS,2010,FR4,1,3.22
2007,NUTS,2010,FR4,1,1.784
2008,NUTS,2010,FR4,1,2.618
2009,NUTS,2010,FR4,1,1.71
2010,NUTS,2010,FR4,1,2.179
2011,NUTS,2010,FR4,1,1.633
2012,NUTS,2010,FR4,1,1.779
1991,NUTS,2010,FR41,2,1.736
1992,NUTS,2010,FR41,2,0.724
1993,NUTS,2010,FR41,2,2.669
1994,NUTS,2010,FR41,2,4.538
1995,NUTS,2010,FR41,2,0.864
1996,NUTS,2010,FR41,2,0.864
1997,NUTS,2010,FR41,2,3.886
1998,NUTS,2010,FR41,2,2.089
1999,NUTS,2010,FR41,2,2.306
2000,NUTS,2010,FR41,2,2.484
2001,NUTS,2010,FR41,2,1.044
2002,NUTS,2010,FR41,2,1.076
2003,NUTS,2010,FR41,2,0.322
2004,NUTS,2010,FR41,2,2.075
2005,NUTS,2010,FR41,2,1.072
2007,NUTS,2010,FR41,2,1.389
2008,NUTS,2010,FR41,2,2.417
2010,NUTS,2010,FR41,2,0.723
2012,NUTS,2010,FR41,2,0.958
1991,NUTS,2010,FR411,3,2.107
1992,NUTS,2010,FR411,3,0.462
1993,NUTS,2010,FR411,3,1.398
1997,NUTS,2010,FR411,3,4.885
1998,NUTS,2010,FR411,3,1.398
1999,NUTS,2010,FR411,3,1.638
2000,NUTS,2010,FR411,3,1.747
2001,NUTS,2010,FR411,3,0.46
2002,NUTS,2010,FR411,3,0.695
2004,NUTS,2010,FR411,3,1.386
2005,NUTS,2010,FR411,3,2.763
2007,NUTS,2010,FR411,3,2.409
2008,NUTS,2010,FR411,3,0.685
2010,NUTS,2010,FR411,3,1.366
2012,NUTS,2010,FR411,3,0.682
2003,NUTS,2010,FR412,3,1.293
1991,NUTS,2010,FR413,3,2.471
1992,NUTS,2010,FR413,3,1.312
1993,NUTS,2010,FR413,3,4.43
1994,NUTS,2010,FR413,3,10.319
1995,NUTS,2010,FR413,3,1.962
1996,NUTS,2010,FR413,3,1.96
1997,NUTS,2010,FR413,3,5.379
1998,NUTS,2010,FR413,3,3.744
1999,NUTS,2010,FR413,3,4.073
2000,NUTS,2010,FR413,3,4.388
2001,NUTS,2010,FR413,3,2.024
2002,NUTS,2010,FR413,3,1.942
2003,NUTS,2010,FR413,3,0.485
2004,NUTS,2010,FR413,3,3.709
2005,NUTS,2010,FR413,3,0.483
2007,NUTS,2010,FR413,3,1.444
2008,NUTS,2010,FR413,3,4.001
2010,NUTS,2010,FR413,3,0.67
2012,NUTS,2010,FR413,3,1.672
1993,NUTS,2010,FR414,3,1.743
2008,NUTS,2010,FR414,3,2.631
1990,NUTS,2010,FR42,2,13.353
1991,NUTS,2010,FR42,2,5.778
1992,NUTS,2010,FR42,2,13.562
1993,NUTS,2010,FR42,2,11.275
1994,NUTS,2010,FR42,2,4.076
1995,NUTS,2010,FR42,2,4.047
1996,NUTS,2010,FR42,2,5.59
1997,NUTS,2010,FR42,2,6.33
1998,NUTS,2010,FR42,2,5.041
1999,NUTS,2010,FR42,2,17.765
2000,NUTS,2010,FR42,2,9.318
2001,NUTS,2010,FR42,2,5.837
2002,NUTS,2010,FR42,2,9.474
2003,NUTS,2010,FR42,2,5.9
2004,NUTS,2010,FR42,2,7.721
2005,NUTS,2010,FR42,2,5.174
2006,NUTS,2010,FR42,2,9.127
2007,NUTS,2010,FR42,2,3.284
2008,NUTS,2010,FR42,2,4.534
2009,NUTS,2010,FR42,2,3.391
2010,NUTS,2010,FR42,2,3.793
2011,NUTS,2010,FR42,2,4.74
2012,NUTS,2010,FR42,2,3.135
1990,NUTS,2010,FR421,3,21.709
1991,NUTS,2010,FR421,3,9.84
1992,NUTS,2010,FR421,3,22.552
1993,NUTS,2010,FR421,3,19.16
1994,NUTS,2010,FR421,3,6.411
1995,NUTS,2010,FR421,3,6.865
1996,NUTS,2010,FR421,3,8.478
1997,NUTS,2010,FR421,3,9.407
1998,NUTS,2010,FR421,3,7.053
1999,NUTS,2010,FR421,3,27.433
2000,NUTS,2010,FR421,3,15.254
2001,NUTS,2010,FR421,3,9.053
2002,NUTS,2010,FR421,3,15.978
2003,NUTS,2010,FR421,3,9.707
2004,NUTS,2010,FR421,3,10.505
2005,NUTS,2010,FR421,3,8.243
2006,NUTS,2010,FR421,3,14.893
2007,NUTS,2010,FR421,3,4.148
2008,NUTS,2010,FR421,3,6.416
2009,NUTS,2010,FR421,3,5.711
2010,NUTS,2010,FR421,3,5.019
2011,NUTS,2010,FR421,3,5.385
2012,NUTS,2010,FR421,3,4.979
1990,NUTS,2010,FR422,3,1.491
1992,NUTS,2010,FR422,3,0.736
1994,NUTS,2010,FR422,3,0.726
1996,NUTS,2010,FR422,3,1.435
1997,NUTS,2010,FR422,3,1.897
1998,NUTS,2010,FR422,3,2.133
1999,NUTS,2010,FR422,3,3.774
2000,NUTS,2010,FR422,3,0.703
2001,NUTS,2010,FR422,3,1.16
2003,NUTS,2010,FR422,3,0.345
2004,NUTS,2010,FR422,3,3.668
2005,NUTS,2010,FR422,3,0.683
2006,NUTS,2010,FR422,3,0.679
2007,NUTS,2010,FR422,3,2.02
2008,NUTS,2010,FR422,3,1.783
2010,NUTS,2010,FR422,3,2.001
2011,NUTS,2010,FR422,3,3.811
2012,NUTS,2010,FR422,3,0.437
1992,NUTS,2010,FR43,2,0.907
1993,NUTS,2010,FR43,2,0.905
1994,NUTS,2010,FR43,2,2.41
1996,NUTS,2010,FR43,2,1.598
1997,NUTS,2010,FR43,2,3.14
1998,NUTS,2010,FR43,2,0.896
1999,NUTS,2010,FR43,2,2.39
2000,NUTS,2010,FR43,2,1.56
2001,NUTS,2010,FR43,2,2.885
2002,NUTS,2010,FR43,2,0.813
2003,NUTS,2010,FR43,2,0.22
2004,NUTS,2010,FR43,2,1.464
2005,NUTS,2010,FR43,2,1.309
2006,NUTS,2010,FR43,2,0.435
2007,NUTS,2010,FR43,2,0.216
2009,NUTS,2010,FR43,2,2.5
2010,NUTS,2010,FR43,2,2.56
2012,NUTS,2010,FR43,2,1.276
1994,NUTS,2010,FR431,3,5.418
1996,NUTS,2010,FR431,3,2.516
1997,NUTS,2010,FR431,3,3.014
1998,NUTS,2010,FR431,3,2.006
1999,NUTS,2010,FR431,3,2.344
2000,NUTS,2010,FR431,3,1.835
2001,NUTS,2010,FR431,3,5.12
2004,NUTS,2010,FR431,3,2.291
2005,NUTS,2010,FR431,3,0.487
2006,NUTS,2010,FR431,3,0.969
2009,NUTS,2010,FR431,3,5.083
2010,NUTS,2010,FR431,3,3.79
2012,NUTS,2010,FR431,3,2.825
1996,NUTS,2010,FR432,3,0.797
1997,NUTS,2010,FR432,3,3.989
1999,NUTS,2010,FR432,3,5.978
2000,NUTS,2010,FR432,3,3.296
2001,NUTS,2010,FR432,3,2.65
2002,NUTS,2010,FR432,3,3.624
2003,NUTS,2010,FR432,3,0.982
2004,NUTS,2010,FR432,3,1.957
2005,NUTS,2010,FR432,3,3.898
1997,NUTS,2010,FR433,3,4.363
1992,NUTS,2010,FR434,3,7.413
1993,NUTS,2010,FR434,3,7.38
1996,NUTS,2010,FR434,3,2.409
2005,NUTS,2010,FR434,3,1.777
2007,NUTS,2010,FR434,3,1.755
2009,NUTS,2010,FR434,3,1.755
2010,NUTS,2010,FR434,3,6.997
1990,NUTS,2010,FR5,1,4.836
1991,NUTS,2010,FR5,1,4.036
1992,NUTS,2010,FR5,1,4.216
1993,NUTS,2010,FR5,1,3.844
1994,NUTS,2010,FR5,1,4.82
1995,NUTS,2010,FR5,1,5.117
1996,NUTS,2010,FR5,1,3.851
1997,NUTS,2010,FR5,1,5.458
1998,NUTS,2010,FR5,1,9.503
1999,NUTS,2010,FR5,1,12.208
2000,NUTS,2010,FR5,1,18.969
2001,NUTS,2010,FR5,1,21.291
2002,NUTS,2010,FR5,1,20.261
2003,NUTS,2010,FR5,1,24.829
2004,NUTS,2010,FR5,1,20.519
2005,NUTS,2010,FR5,1,24.175
2006,NUTS,2010,FR5,1,25.079
2007,NUTS,2010,FR5,1,25.192
2008,NUTS,2010,FR5,1,19.545
2009,NUTS,2010,FR5,1,18.861
2010,NUTS,2010,FR5,1,19.172
2011,NUTS,2010,FR5,1,20.266
2012,NUTS,2010,FR5,1,17.18
1990,NUTS,2010,FR51,2,0.655
1991,NUTS,2010,FR51,2,0.326
1992,NUTS,2010,FR51,2,1.158
1993,NUTS,2010,FR51,2,0.964
1994,NUTS,2010,FR51,2,1.119
1995,NUTS,2010,FR51,2,0.795
1996,NUTS,2010,FR51,2,0.452
1997,NUTS,2010,FR51,2,0.628
1998,NUTS,2010,FR51,2,1.197
1999,NUTS,2010,FR51,2,0.543
2000,NUTS,2010,FR51,2,1.385
2001,NUTS,2010,FR51,2,1.734
2002,NUTS,2010,FR51,2,0.428
2003,NUTS,2010,FR51,2,2.7
2004,NUTS,2010,FR51,2,2.329
2005,NUTS,2010,FR51,2,4.881
2006,NUTS,2010,FR51,2,2.632
2007,NUTS,2010,FR51,2,3.397
2008,NUTS,2010,FR51,2,1.946
2009,NUTS,2010,FR51,2,4.642
2010,NUTS,2010,FR51,2,2.78
2011,NUTS,2010,FR51,2,1.48
2012,NUTS,2010,FR51,2,1.33
1991,NUTS,2010,FR511,3,0.944
1993,NUTS,2010,FR511,3,0.926
1994,NUTS,2010,FR511,3,2.298
1995,NUTS,2010,FR511,3,0.757
1996,NUTS,2010,FR511,3,1.294
1997,NUTS,2010,FR511,3,0.898
1998,NUTS,2010,FR511,3,2.073
2000,NUTS,2010,FR511,3,2.766
2001,NUTS,2010,FR511,3,0.646
2002,NUTS,2010,FR511,3,0.783
2003,NUTS,2010,FR511,3,2.388
2004,NUTS,2010,FR511,3,4.387
2005,NUTS,2010,FR511,3,6.088
2006,NUTS,2010,FR511,3,4.052
2007,NUTS,2010,FR511,3,2.543
2008,NUTS,2010,FR511,3,2.787
2009,NUTS,2010,FR511,3,1.398
2010,NUTS,2010,FR511,3,1.872
2011,NUTS,2010,FR511,3,1.026
2012,NUTS,2010,FR511,3,3.107
