year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_mio_eur
2016,NUTS,2010,SI,0,109.131
2017,NUTS,2010,SI,0,110.681
2018,NUTS,2010,SI,0,120.932
2019,NUTS,2010,SI,0,136.638
2020,NUTS,2010,SI,0,138.591
2011,NUTS,2010,SI0,1,127.831
2012,NUTS,2010,SI0,1,121.483
2013,NUTS,2010,SI0,1,121.662
2014,NUTS,2010,SI0,1,108.289
2015,NUTS,2010,SI0,1,115.218
2016,NUTS,2010,SI0,1,109.131
2017,NUTS,2010,SI0,1,110.681
2018,NUTS,2010,SI0,1,120.932
2019,NUTS,2010,SI0,1,136.638
2013,NUTS,2010,SI03,2,7.755
2014,NUTS,2010,SI03,2,0.001
2015,NUTS,2010,SI03,2,0.835
2016,NUTS,2010,SI03,2,0.731
2017,NUTS,2010,SI03,2,0.619
2018,NUTS,2010,SI03,2,1.163
2019,NUTS,2010,SI03,2,1.42
2013,NUTS,2010,SI04,2,113.907
2014,NUTS,2010,SI04,2,107.191
2015,NUTS,2010,SI04,2,114.382
2016,NUTS,2010,SI04,2,108.4
2017,NUTS,2010,SI04,2,110.062
2018,NUTS,2010,SI04,2,119.769
2019,NUTS,2010,SI04,2,135.218
2011,NUTS,2010,SK,0,129.575
2012,NUTS,2010,SK,0,143.515
2013,NUTS,2010,SK,0,125.126
2014,NUTS,2010,SK,0,189.768
2015,NUTS,2010,SK,0,258.341
2016,NUTS,2010,SK,0,137.394
2017,NUTS,2010,SK,0,155.827
2018,NUTS,2010,SK,0,159.386
2019,NUTS,2010,SK,0,154.939
2020,NUTS,2010,SK,0,165.414
2011,NUTS,2010,SK0,1,129.575
2012,NUTS,2010,SK0,1,143.515
2013,NUTS,2010,SK0,1,125.126
2014,NUTS,2010,SK0,1,189.768
2015,NUTS,2010,SK0,1,258.341
2016,NUTS,2010,SK0,1,137.394
2017,NUTS,2010,SK0,1,155.827
2018,NUTS,2010,SK0,1,159.386
2019,NUTS,2010,SK0,1,154.939
2020,NUTS,2010,SK0,1,165.414
2011,NUTS,2010,SK01,2,91.712
2012,NUTS,2010,SK01,2,99.714
2013,NUTS,2010,SK01,2,96.816
2014,NUTS,2010,SK01,2,130.574
2015,NUTS,2010,SK01,2,191.044
2016,NUTS,2010,SK01,2,95.326
2017,NUTS,2010,SK01,2,116.86
2018,NUTS,2010,SK01,2,124.579
2019,NUTS,2010,SK01,2,118.941
2020,NUTS,2010,SK01,2,133.426
2011,NUTS,2010,SK02,2,12.477
2012,NUTS,2010,SK02,2,13.645
2013,NUTS,2010,SK02,2,3.247
2014,NUTS,2010,SK02,2,32.321
2015,NUTS,2010,SK02,2,36.017
2016,NUTS,2010,SK02,2,24.083
2017,NUTS,2010,SK02,2,20.461
2018,NUTS,2010,SK02,2,17.826
2019,NUTS,2010,SK02,2,17.827
2020,NUTS,2010,SK02,2,11.105
2011,NUTS,2010,SK03,2,5.89
2012,NUTS,2010,SK03,2,7.395
2013,NUTS,2010,SK03,2,6.617
2014,NUTS,2010,SK03,2,6.935
2015,NUTS,2010,SK03,2,18.149
2016,NUTS,2010,SK03,2,6.361
2017,NUTS,2010,SK03,2,6.235
2018,NUTS,2010,SK03,2,6.588
2019,NUTS,2010,SK03,2,6.217
2020,NUTS,2010,SK03,2,9.361
2011,NUTS,2010,SK04,2,19.496
2012,NUTS,2010,SK04,2,22.761
2013,NUTS,2010,SK04,2,18.446
2014,NUTS,2010,SK04,2,19.938
2015,NUTS,2010,SK04,2,13.131
2016,NUTS,2010,SK04,2,11.624
2017,NUTS,2010,SK04,2,12.271
2018,NUTS,2010,SK04,2,10.393
2019,NUTS,2010,SK04,2,11.954
2020,NUTS,2010,SK04,2,11.522
2011,NUTS,2010,TR,0,540.467
2012,NUTS,2010,TR,0,621.104
2013,NUTS,2010,TR,0,609.234
2014,NUTS,2010,TR,0,586.754
2015,NUTS,2010,TR,0,704.269
2016,NUTS,2010,TR,0,699.421
2017,NUTS,2010,TR,0,693.694
2018,NUTS,2010,TR,0,623.58
2019,NUTS,2010,TR,0,478.858
2020,NUTS,2010,TR,0,461.436
2011,NUTS,2010,UK,0,2706.303
2012,NUTS,2010,UK,0,2679.739
2013,NUTS,2010,UK,0,2685.624
2014,NUTS,2010,UK,0,2756.73
2015,NUTS,2010,UK,0,2889.364
2016,NUTS,2010,UK,0,2649.42
2017,NUTS,2010,UK,0,2505.304
2018,NUTS,2010,UK,0,2780.943
2019,NUTS,2010,UK,0,2922.078
2011,NUTS,2010,UKC,1,0.23
2012,NUTS,2010,UKC,1,0.37
2013,NUTS,2010,UKC,1,0.707
2014,NUTS,2010,UKC,1,0.868
2015,NUTS,2010,UKC,1,65.032
2016,NUTS,2010,UKC,1,57.474
2011,NUTS,2010,UKC1,2,0.23
2012,NUTS,2010,UKC1,2,0.123
2013,NUTS,2010,UKC1,2,0.118
2014,NUTS,2010,UKC1,2,0.372
2015,NUTS,2010,UKC1,2,0.276
2016,NUTS,2010,UKC1,2,0.122
2011,NUTS,2010,UKC2,2,0.0
2012,NUTS,2010,UKC2,2,0.247
2013,NUTS,2010,UKC2,2,0.589
2014,NUTS,2010,UKC2,2,0.496
2015,NUTS,2010,UKC2,2,64.756
2016,NUTS,2010,UKC2,2,57.23
2011,NUTS,2010,UKD,1,96.094
2012,NUTS,2010,UKD,1,92.86
2013,NUTS,2010,UKD,1,99.023
2014,NUTS,2010,UKD,1,107.679
2015,NUTS,2010,UKD,1,206.944
2016,NUTS,2010,UKD,1,199.634
2011,NUTS,2010,UKD1,2,0.461
2012,NUTS,2010,UKD1,2,0.493
2013,NUTS,2010,UKD1,2,0.824
2014,NUTS,2010,UKD1,2,1.117
2015,NUTS,2010,UKD1,2,30.449
2016,NUTS,2010,UKD1,2,28.31
2011,NUTS,2010,UKD3,2,5.07
2012,NUTS,2010,UKD3,2,12.579
2013,NUTS,2010,UKD3,2,13.423
2014,NUTS,2010,UKD3,2,16.127
2015,NUTS,2010,UKD3,2,28.934
2016,NUTS,2010,UKD3,2,27.212
2011,NUTS,2010,UKD4,2,19.357
2012,NUTS,2010,UKD4,2,16.648
2013,NUTS,2010,UKD4,2,16.366
2014,NUTS,2010,UKD4,2,17.368
2015,NUTS,2010,UKD4,2,18.049
2016,NUTS,2010,UKD4,2,15.985
2011,NUTS,2010,UKD6,2,44.475
2012,NUTS,2010,UKD6,2,40.696
2013,NUTS,2010,UKD6,2,41.328
2014,NUTS,2010,UKD6,2,46.768
2015,NUTS,2010,UKD6,2,110.637
2016,NUTS,2010,UKD6,2,111.409
2011,NUTS,2010,UKD7,2,26.731
2012,NUTS,2010,UKD7,2,22.444
2013,NUTS,2010,UKD7,2,27.081
2014,NUTS,2010,UKD7,2,26.3
2015,NUTS,2010,UKD7,2,18.876
2016,NUTS,2010,UKD7,2,16.718
2011,NUTS,2010,UKE,1,65.676
2012,NUTS,2010,UKE,1,71.032
2013,NUTS,2010,UKE,1,86.66
2014,NUTS,2010,UKE,1,87.334
2015,NUTS,2010,UKE,1,152.384
2016,NUTS,2010,UKE,1,141.062
2017,NUTS,2010,UKE,1,137.675
2018,NUTS,2010,UKE,1,135.865
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,0.0
2014,NUTS,2010,UKE1,2,0.0
2015,NUTS,2010,UKE1,2,0.0
2016,NUTS,2010,UKE1,2,0.122
2017,NUTS,2010,UKE1,2,0.0
2018,NUTS,2010,UKE1,2,0.113
2011,NUTS,2010,UKE2,2,54.96
2012,NUTS,2010,UKE2,2,60.303
2013,NUTS,2010,UKE2,2,73.119
2014,NUTS,2010,UKE2,2,72.2
2015,NUTS,2010,UKE2,2,51.254
2016,NUTS,2010,UKE2,2,45.516
2017,NUTS,2010,UKE2,2,45.283
2018,NUTS,2010,UKE2,2,44.309
2011,NUTS,2010,UKE3,2,9.333
2012,NUTS,2010,UKE3,2,9.372
2013,NUTS,2010,UKE3,2,10.715
2014,NUTS,2010,UKE3,2,13.398
2015,NUTS,2010,UKE3,2,50.978
2016,NUTS,2010,UKE3,2,48.322
2017,NUTS,2010,UKE3,2,47.793
2018,NUTS,2010,UKE3,2,48.265
2011,NUTS,2010,UKE4,2,1.383
2012,NUTS,2010,UKE4,2,1.357
2013,NUTS,2010,UKE4,2,2.826
2014,NUTS,2010,UKE4,2,1.737
2015,NUTS,2010,UKE4,2,50.152
2016,NUTS,2010,UKE4,2,46.98
2017,NUTS,2010,UKE4,2,44.599
2018,NUTS,2010,UKE4,2,43.179
2011,NUTS,2010,UKF,1,115.451
2012,NUTS,2010,UKF,1,104.452
2013,NUTS,2010,UKF,1,102.202
2014,NUTS,2010,UKF,1,107.555
2015,NUTS,2010,UKF,1,103.334
2016,NUTS,2010,UKF,1,89.445
2017,NUTS,2010,UKF,1,84.293
2018,NUTS,2010,UKF,1,102.295
2011,NUTS,2010,UKF1,2,95.518
2012,NUTS,2010,UKF1,2,85.091
2013,NUTS,2010,UKF1,2,83.127
2014,NUTS,2010,UKF1,2,86.342
2015,NUTS,2010,UKF1,2,58.556
2016,NUTS,2010,UKF1,2,49.664
2017,NUTS,2010,UKF1,2,57.716
2018,NUTS,2010,UKF1,2,68.724
2011,NUTS,2010,UKF2,2,16.131
2012,NUTS,2010,UKF2,2,15.908
2013,NUTS,2010,UKF2,2,17.426
2014,NUTS,2010,UKF2,2,19.973
2015,NUTS,2010,UKF2,2,44.227
2016,NUTS,2010,UKF2,2,39.414
2017,NUTS,2010,UKF2,2,26.349
2018,NUTS,2010,UKF2,2,33.232
2011,NUTS,2010,UKF3,2,3.802
2012,NUTS,2010,UKF3,2,3.453
2013,NUTS,2010,UKF3,2,1.648
2014,NUTS,2010,UKF3,2,1.241
2015,NUTS,2010,UKF3,2,0.551
2016,NUTS,2010,UKF3,2,0.366
2017,NUTS,2010,UKF3,2,0.228
2018,NUTS,2010,UKF3,2,0.226
2011,NUTS,2010,UKG,1,1.613
2012,NUTS,2010,UKG,1,2.59
2013,NUTS,2010,UKG,1,4.357
2014,NUTS,2010,UKG,1,4.218
2015,NUTS,2010,UKG,1,99.063
2016,NUTS,2010,UKG,1,87.004
2017,NUTS,2010,UKG,1,81.442
2018,NUTS,2010,UKG,1,83.87
2011,NUTS,2010,UKG1,2,0.576
2012,NUTS,2010,UKG1,2,0.493
2013,NUTS,2010,UKG1,2,0.824
2014,NUTS,2010,UKG1,2,0.496
2015,NUTS,2010,UKG1,2,0.551
2016,NUTS,2010,UKG1,2,0.366
2017,NUTS,2010,UKG1,2,0.456
2018,NUTS,2010,UKG1,2,0.339
2011,NUTS,2010,UKG2,2,0.0
2012,NUTS,2010,UKG2,2,0.0
2013,NUTS,2010,UKG2,2,0.118
2014,NUTS,2010,UKG2,2,0.62
2015,NUTS,2010,UKG2,2,0.276
2016,NUTS,2010,UKG2,2,0.366
2017,NUTS,2010,UKG2,2,0.228
2018,NUTS,2010,UKG2,2,0.226
2011,NUTS,2010,UKG3,2,1.037
2012,NUTS,2010,UKG3,2,2.096
2013,NUTS,2010,UKG3,2,3.415
2014,NUTS,2010,UKG3,2,3.101
2015,NUTS,2010,UKG3,2,98.099
2016,NUTS,2010,UKG3,2,86.394
2017,NUTS,2010,UKG3,2,80.757
2018,NUTS,2010,UKG3,2,83.305
2011,NUTS,2010,UKH,1,238.622
2012,NUTS,2010,UKH,1,255.149
2013,NUTS,2010,UKH,1,249.971
2014,NUTS,2010,UKH,1,262.374
2015,NUTS,2010,UKH,1,311.105
2016,NUTS,2010,UKH,1,271.873
2017,NUTS,2010,UKH,1,241.816
2018,NUTS,2010,UKH,1,315.813
2011,NUTS,2010,UKH1,2,224.45
2012,NUTS,2010,UKH1,2,245.16
2013,NUTS,2010,UKH1,2,241.729
2014,NUTS,2010,UKH1,2,253.07
2015,NUTS,2010,UKH1,2,257.647
2016,NUTS,2010,UKH1,2,220.012
2017,NUTS,2010,UKH1,2,191.742
2018,NUTS,2010,UKH1,2,266.305
2011,NUTS,2010,UKH2,2,14.172
2012,NUTS,2010,UKH2,2,9.989
2013,NUTS,2010,UKH2,2,8.242
2014,NUTS,2010,UKH2,2,9.18
2015,NUTS,2010,UKH2,2,53.458
2016,NUTS,2010,UKH2,2,51.983
2017,NUTS,2010,UKH2,2,49.96
2018,NUTS,2010,UKH2,2,49.282
2011,NUTS,2010,UKH3,2,0.0
2012,NUTS,2010,UKH3,2,0.0
2013,NUTS,2010,UKH3,2,0.0
2014,NUTS,2010,UKH3,2,0.124
2015,NUTS,2010,UKH3,2,0.0
2016,NUTS,2010,UKH3,2,0.0
2017,NUTS,2010,UKH3,2,0.114
2018,NUTS,2010,UKH3,2,0.113
2011,NUTS,2010,UKI,1,365.48
2012,NUTS,2010,UKI,1,398.939
2013,NUTS,2010,UKI,1,394.207
2014,NUTS,2010,UKI,1,413.72
2015,NUTS,2010,UKI,1,590.934
2016,NUTS,2010,UKI,1,550.58
2017,NUTS,2010,UKI,1,510.323
2018,NUTS,2010,UKI,1,642.591
2011,NUTS,2010,UKI3,2,205.784
2012,NUTS,2010,UKI3,2,230.608
2013,NUTS,2010,UKI3,2,223.596
2014,NUTS,2010,UKI3,2,232.726
2015,NUTS,2010,UKI3,2,287.407
2016,NUTS,2010,UKI3,2,291.031
2017,NUTS,2010,UKI3,2,227.102
2018,NUTS,2010,UKI3,2,297.05
2011,NUTS,2010,UKI4,2,55.421
2012,NUTS,2010,UKI4,2,62.153
2013,NUTS,2010,UKI4,2,60.285
2014,NUTS,2010,UKI4,2,62.771
2015,NUTS,2010,UKI4,2,77.432
2016,NUTS,2010,UKI4,2,66.138
2017,NUTS,2010,UKI4,2,101.061
2018,NUTS,2010,UKI4,2,124.788
2011,NUTS,2010,UKI5,2,35.373
2012,NUTS,2010,UKI5,2,36.009
2013,NUTS,2010,UKI5,2,37.443
2014,NUTS,2010,UKI5,2,40.07
2015,NUTS,2010,UKI5,2,76.743
2016,NUTS,2010,UKI5,2,61.379
2017,NUTS,2010,UKI5,2,56.918
2018,NUTS,2010,UKI5,2,58.664
2011,NUTS,2010,UKI6,2,32.838
2012,NUTS,2010,UKI6,2,33.543
2013,NUTS,2010,UKI6,2,34.735
2014,NUTS,2010,UKI6,2,37.34
2015,NUTS,2010,UKI6,2,71.37
2016,NUTS,2010,UKI6,2,63.331
2017,NUTS,2010,UKI6,2,61.937
2018,NUTS,2010,UKI6,2,67.707
2011,NUTS,2010,UKI7,2,36.064
2012,NUTS,2010,UKI7,2,36.626
2013,NUTS,2010,UKI7,2,38.149
2014,NUTS,2010,UKI7,2,40.814
2015,NUTS,2010,UKI7,2,78.121
2016,NUTS,2010,UKI7,2,68.7
2017,NUTS,2010,UKI7,2,63.306
2018,NUTS,2010,UKI7,2,94.495
2011,NUTS,2010,UKJ,1,961.171
2012,NUTS,2010,UKJ,1,977.679
2013,NUTS,2010,UKJ,1,997.174
2014,NUTS,2010,UKJ,1,959.31
2015,NUTS,2010,UKJ,1,815.376
2016,NUTS,2010,UKJ,1,739.597
2017,NUTS,2010,UKJ,1,697.046
2018,NUTS,2010,UKJ,1,727.139
2011,NUTS,2010,UKJ1,2,406.268
2012,NUTS,2010,UKJ1,2,378.838
2013,NUTS,2010,UKJ1,2,395.149
2014,NUTS,2010,UKJ1,2,422.652
2015,NUTS,2010,UKJ1,2,541.747
2016,NUTS,2010,UKJ1,2,506.65
2017,NUTS,2010,UKJ1,2,482.377
2018,NUTS,2010,UKJ1,2,500.17
2011,NUTS,2010,UKJ2,2,137.804
2012,NUTS,2010,UKJ2,2,163.645
2013,NUTS,2010,UKJ2,2,171.435
2014,NUTS,2010,UKJ2,2,83.737
2015,NUTS,2010,UKJ2,2,55.801
2016,NUTS,2010,UKJ2,2,53.447
2017,NUTS,2010,UKJ2,2,48.705
2018,NUTS,2010,UKJ2,2,60.359
2011,NUTS,2010,UKJ3,2,268.579
2012,NUTS,2010,UKJ3,2,295.228
2013,NUTS,2010,UKJ3,2,313.906
2014,NUTS,2010,UKJ3,2,335.69
2015,NUTS,2010,UKJ3,2,130.063
2016,NUTS,2010,UKJ3,2,103.722
2017,NUTS,2010,UKJ3,2,95.472
2018,NUTS,2010,UKJ3,2,99.695
2011,NUTS,2010,UKJ4,2,148.519
2012,NUTS,2010,UKJ4,2,139.968
2013,NUTS,2010,UKJ4,2,116.684
2014,NUTS,2010,UKJ4,2,117.231
2015,NUTS,2010,UKJ4,2,87.765
2016,NUTS,2010,UKJ4,2,75.9
2017,NUTS,2010,UKJ4,2,70.378
2018,NUTS,2010,UKJ4,2,67.028
2011,NUTS,2010,UKK,1,474.018
2012,NUTS,2010,UKK,1,426.193
2013,NUTS,2010,UKK,1,422.112
2014,NUTS,2010,UKK,1,437.663
2015,NUTS,2010,UKK,1,297.327
2016,NUTS,2010,UKK,1,279.073
2017,NUTS,2010,UKK,1,275.579
2018,NUTS,2010,UKK,1,296.598
2011,NUTS,2010,UKK1,2,396.359
2012,NUTS,2010,UKK1,2,411.765
2013,NUTS,2010,UKK1,2,414.93
2014,NUTS,2010,UKK1,2,430.468
2015,NUTS,2010,UKK1,2,199.917
2016,NUTS,2010,UKK1,2,188.774
2017,NUTS,2010,UKK1,2,184.67
2018,NUTS,2010,UKK1,2,195.886
2011,NUTS,2010,UKK2,2,5.415
2012,NUTS,2010,UKK2,2,5.673
2013,NUTS,2010,UKK2,2,6.005
2014,NUTS,2010,UKK2,2,5.707
2015,NUTS,2010,UKK2,2,22.734
2016,NUTS,2010,UKK2,2,19.89
2017,NUTS,2010,UKK2,2,21.786
2018,NUTS,2010,UKK2,2,23.285
2011,NUTS,2010,UKK3,2,0.115
2012,NUTS,2010,UKK3,2,0.0
2013,NUTS,2010,UKK3,2,0.0
2014,NUTS,2010,UKK3,2,0.372
2015,NUTS,2010,UKK3,2,19.427
2016,NUTS,2010,UKK3,2,16.474
2017,NUTS,2010,UKK3,2,15.399
2018,NUTS,2010,UKK3,2,15.825
2011,NUTS,2010,UKK4,2,72.128
2012,NUTS,2010,UKK4,2,8.756
2013,NUTS,2010,UKK4,2,1.177
2014,NUTS,2010,UKK4,2,1.117
2015,NUTS,2010,UKK4,2,55.112
2016,NUTS,2010,UKK4,2,53.813
2017,NUTS,2010,UKK4,2,53.724
2018,NUTS,2010,UKK4,2,61.49
2011,NUTS,2010,UKL,1,37.332
2012,NUTS,2010,UKL,1,37.736
2013,NUTS,2010,UKL,1,39.209
2014,NUTS,2010,UKL,1,40.814
2015,NUTS,2010,UKL,1,17.774
2016,NUTS,2010,UKL,1,18.67
2017,NUTS,2010,UKL,1,18.25
2018,NUTS,2010,UKL,1,15.712
2011,NUTS,2010,UKL1,2,8.411
2012,NUTS,2010,UKL1,2,11.099
2013,NUTS,2010,UKL1,2,11.774
2014,NUTS,2010,UKL1,2,13.646
2015,NUTS,2010,UKL1,2,0.551
2016,NUTS,2010,UKL1,2,0.854
2017,NUTS,2010,UKL1,2,1.711
2018,NUTS,2010,UKL1,2,0.791
2011,NUTS,2010,UKL2,2,28.92
2012,NUTS,2010,UKL2,2,26.637
2013,NUTS,2010,UKL2,2,27.434
2014,NUTS,2010,UKL2,2,27.168
2015,NUTS,2010,UKL2,2,17.085
2016,NUTS,2010,UKL2,2,17.816
2017,NUTS,2010,UKL2,2,16.539
2018,NUTS,2010,UKL2,2,15.033
2011,NUTS,2010,UKM,1,326.42
2012,NUTS,2010,UKM,1,287.582
2013,NUTS,2010,UKM,1,262.922
2014,NUTS,2010,UKM,1,313.113
2015,NUTS,2010,UKM,1,213.971
2016,NUTS,2010,UKM,1,198.292
2017,NUTS,2010,UKM,1,195.278
2018,NUTS,2010,UKM,1,204.25
2011,NUTS,2010,UKM2,2,172.255
2012,NUTS,2010,UKM2,2,136.762
2013,NUTS,2010,UKM2,2,148.122
2014,NUTS,2010,UKM2,2,152.09
2015,NUTS,2010,UKM2,2,101.957
2016,NUTS,2010,UKM2,2,133.008
2017,NUTS,2010,UKM2,2,96.726
2011,NUTS,2010,UKM3,2,33.644
2012,NUTS,2010,UKM3,2,32.433
2013,NUTS,2010,UKM3,2,16.837
2014,NUTS,2010,UKM3,2,17.616
2015,NUTS,2010,UKM3,2,31.689
2016,NUTS,2010,UKM3,2,29.774
2017,NUTS,2010,UKM3,2,26.121
2011,NUTS,2010,UKM5,2,116.142
2012,NUTS,2010,UKM5,2,116.167
2013,NUTS,2010,UKM5,2,94.549
2014,NUTS,2010,UKM5,2,139.933
2015,NUTS,2010,UKM5,2,77.983
2016,NUTS,2010,UKM5,2,33.801
2017,NUTS,2010,UKM5,2,70.035
2018,NUTS,2010,UKM5,2,66.124
2011,NUTS,2010,UKM6,2,4.378
2012,NUTS,2010,UKM6,2,2.22
2013,NUTS,2010,UKM6,2,3.415
2014,NUTS,2010,UKM6,2,3.474
2015,NUTS,2010,UKM6,2,2.342
2016,NUTS,2010,UKM6,2,1.83
2017,NUTS,2010,UKM6,2,2.509
2018,NUTS,2010,UKM6,2,5.313
2014,NUTS,2010,UKM7,2,152.09
2015,NUTS,2010,UKM7,2,101.957
2016,NUTS,2010,UKM7,2,133.008
2017,NUTS,2010,UKM7,2,96.726
2018,NUTS,2010,UKM7,2,104.781
2014,NUTS,2010,UKM8,2,12.033
2015,NUTS,2010,UKM8,2,21.769
2016,NUTS,2010,UKM8,2,20.378
2017,NUTS,2010,UKM8,2,17.908
2018,NUTS,2010,UKM8,2,19.103
2014,NUTS,2010,UKM9,2,5.582
2015,NUTS,2010,UKM9,2,9.92
2016,NUTS,2010,UKM9,2,9.274
2017,NUTS,2010,UKM9,2,8.213
2018,NUTS,2010,UKM9,2,8.704
2011,NUTS,2010,UKN,1,24.312
2012,NUTS,2010,UKN,1,25.281
2013,NUTS,2010,UKN,1,27.199
2014,NUTS,2010,UKN,1,21.958
2015,NUTS,2010,UKN,1,16.12
2016,NUTS,2010,UKN,1,16.84
2017,NUTS,2010,UKN,1,18.022
2018,NUTS,2010,UKN,1,18.99
2011,NUTS,2010,UKN0,2,24.312
2012,NUTS,2010,UKN0,2,25.281
2013,NUTS,2010,UKN0,2,27.199
2014,NUTS,2010,UKN0,2,21.958
2015,NUTS,2010,UKN0,2,16.12
2016,NUTS,2010,UKN0,2,16.84
2017,NUTS,2010,UKN0,2,18.022
2018,NUTS,2010,UKN0,2,18.99
2011,NUTS,2010,US,0,39492.816
2012,NUTS,2010,US,0,41517.746
2013,NUTS,2010,US,0,39433.778
2014,NUTS,2010,US,0,40727.136
2015,NUTS,2010,US,0,49270.843
2016,NUTS,2010,US,0,47428.855
2017,NUTS,2010,US,0,47910.065
2018,NUTS,2010,US,0,50994.073
2019,NUTS,2010,US,0,58026.798
