year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_bes_rse_t_fte
2011,NUTS,2010,UKD7,2,899.0
2012,NUTS,2010,UKD7,2,897.0
2013,NUTS,2010,UKD7,2,975.0
2014,NUTS,2010,UKD7,2,1309.0
2015,NUTS,2010,UKD7,2,1306.0
2016,NUTS,2010,UKD7,2,1602.0
2017,NUTS,2010,UKD7,2,1562.0
2018,NUTS,2010,UKD7,2,1652.0
2011,NUTS,2010,UKE,1,3663.0
2012,NUTS,2010,UKE,1,4152.0
2013,NUTS,2010,UKE,1,4859.0
2014,NUTS,2010,UKE,1,4804.0
2015,NUTS,2010,UKE,1,5270.0
2016,NUTS,2010,UKE,1,4962.0
2017,NUTS,2010,UKE,1,5630.0
2018,NUTS,2010,UKE,1,5849.0
2011,NUTS,2010,UKE1,2,0.0
2012,NUTS,2010,UKE1,2,0.0
2013,NUTS,2010,UKE1,2,741.0
2014,NUTS,2010,UKE1,2,881.0
2015,NUTS,2010,UKE1,2,843.0
2016,NUTS,2010,UKE1,2,880.0
2017,NUTS,2010,UKE1,2,979.0
2018,NUTS,2010,UKE1,2,1033.0
2011,NUTS,2010,UKE2,2,1342.0
2012,NUTS,2010,UKE2,2,1452.0
2013,NUTS,2010,UKE2,2,926.0
2014,NUTS,2010,UKE2,2,925.0
2015,NUTS,2010,UKE2,2,1106.0
2016,NUTS,2010,UKE2,2,1076.0
2017,NUTS,2010,UKE2,2,1064.0
2018,NUTS,2010,UKE2,2,1162.0
2011,NUTS,2010,UKE3,2,778.0
2012,NUTS,2010,UKE3,2,777.0
2013,NUTS,2010,UKE3,2,792.0
2014,NUTS,2010,UKE3,2,856.0
2015,NUTS,2010,UKE3,2,967.0
2016,NUTS,2010,UKE3,2,867.0
2017,NUTS,2010,UKE3,2,1113.0
2018,NUTS,2010,UKE3,2,1074.0
2011,NUTS,2010,UKE4,2,1543.0
2012,NUTS,2010,UKE4,2,1923.0
2013,NUTS,2010,UKE4,2,2400.0
2014,NUTS,2010,UKE4,2,2142.0
2015,NUTS,2010,UKE4,2,2354.0
2016,NUTS,2010,UKE4,2,2138.0
2017,NUTS,2010,UKE4,2,2475.0
2018,NUTS,2010,UKE4,2,2580.0
2011,NUTS,2010,UKF,1,7054.0
2012,NUTS,2010,UKF,1,7461.0
2013,NUTS,2010,UKF,1,8954.0
2014,NUTS,2010,UKF,1,9564.0
2015,NUTS,2010,UKF,1,9197.0
2016,NUTS,2010,UKF,1,9855.0
2017,NUTS,2010,UKF,1,9773.0
2018,NUTS,2010,UKF,1,10855.0
2011,NUTS,2010,UKF1,2,5025.0
2012,NUTS,2010,UKF1,2,5516.0
2013,NUTS,2010,UKF1,2,6830.0
2014,NUTS,2010,UKF1,2,7274.0
2015,NUTS,2010,UKF1,2,7057.0
2016,NUTS,2010,UKF1,2,7458.0
2017,NUTS,2010,UKF1,2,7439.0
2018,NUTS,2010,UKF1,2,8327.0
2011,NUTS,2010,UKF2,2,1694.0
2012,NUTS,2010,UKF2,2,1576.0
2013,NUTS,2010,UKF2,2,1737.0
2014,NUTS,2010,UKF2,2,1906.0
2015,NUTS,2010,UKF2,2,1777.0
2016,NUTS,2010,UKF2,2,1949.0
2017,NUTS,2010,UKF2,2,1952.0
2018,NUTS,2010,UKF2,2,2105.0
2011,NUTS,2010,UKF3,2,335.0
2012,NUTS,2010,UKF3,2,369.0
2013,NUTS,2010,UKF3,2,387.0
2014,NUTS,2010,UKF3,2,384.0
2015,NUTS,2010,UKF3,2,362.0
2016,NUTS,2010,UKF3,2,448.0
2017,NUTS,2010,UKF3,2,382.0
2018,NUTS,2010,UKF3,2,422.0
2011,NUTS,2010,UKG,1,6908.0
2012,NUTS,2010,UKG,1,7843.0
2013,NUTS,2010,UKG,1,8469.0
2014,NUTS,2010,UKG,1,9406.0
2015,NUTS,2010,UKG,1,9182.0
2016,NUTS,2010,UKG,1,9116.0
2017,NUTS,2010,UKG,1,10369.0
2018,NUTS,2010,UKG,1,12339.0
2011,NUTS,2010,UKG1,2,3445.0
2012,NUTS,2010,UKG1,2,4153.0
2013,NUTS,2010,UKG1,2,4205.0
2014,NUTS,2010,UKG1,2,4649.0
2015,NUTS,2010,UKG1,2,4377.0
2016,NUTS,2010,UKG1,2,4184.0
2017,NUTS,2010,UKG1,2,5585.0
2018,NUTS,2010,UKG1,2,7123.0
2011,NUTS,2010,UKG2,2,1023.0
2012,NUTS,2010,UKG2,2,1091.0
2013,NUTS,2010,UKG2,2,1233.0
2014,NUTS,2010,UKG2,2,1300.0
2015,NUTS,2010,UKG2,2,1398.0
2016,NUTS,2010,UKG2,2,1436.0
2017,NUTS,2010,UKG2,2,1468.0
2018,NUTS,2010,UKG2,2,1672.0
2011,NUTS,2010,UKG3,2,2440.0
2012,NUTS,2010,UKG3,2,2599.0
2013,NUTS,2010,UKG3,2,3031.0
2014,NUTS,2010,UKG3,2,3457.0
2015,NUTS,2010,UKG3,2,3407.0
2016,NUTS,2010,UKG3,2,3496.0
2017,NUTS,2010,UKG3,2,3315.0
2018,NUTS,2010,UKG3,2,3544.0
2011,NUTS,2010,UKH,1,18320.0
2012,NUTS,2010,UKH,1,17251.0
2013,NUTS,2010,UKH,1,18274.0
2014,NUTS,2010,UKH,1,19018.0
2015,NUTS,2010,UKH,1,19507.0
2016,NUTS,2010,UKH,1,20969.0
2017,NUTS,2010,UKH,1,20242.0
2018,NUTS,2010,UKH,1,21611.0
2011,NUTS,2010,UKH1,2,10436.0
2012,NUTS,2010,UKH1,2,9660.0
2013,NUTS,2010,UKH1,2,9713.0
2014,NUTS,2010,UKH1,2,10472.0
2015,NUTS,2010,UKH1,2,10533.0
2016,NUTS,2010,UKH1,2,11443.0
2017,NUTS,2010,UKH1,2,11964.0
2018,NUTS,2010,UKH1,2,13242.0
2011,NUTS,2010,UKH2,2,4716.0
2012,NUTS,2010,UKH2,2,4882.0
2013,NUTS,2010,UKH2,2,5795.0
2014,NUTS,2010,UKH2,2,5654.0
2015,NUTS,2010,UKH2,2,5966.0
2016,NUTS,2010,UKH2,2,6073.0
2017,NUTS,2010,UKH2,2,5392.0
2018,NUTS,2010,UKH2,2,5473.0
2011,NUTS,2010,UKH3,2,3167.0
2012,NUTS,2010,UKH3,2,2709.0
2013,NUTS,2010,UKH3,2,2766.0
2014,NUTS,2010,UKH3,2,2892.0
2015,NUTS,2010,UKH3,2,3008.0
2016,NUTS,2010,UKH3,2,3453.0
2017,NUTS,2010,UKH3,2,2886.0
2018,NUTS,2010,UKH3,2,2896.0
2011,NUTS,2010,UKI,1,6017.0
2012,NUTS,2010,UKI,1,6519.0
2013,NUTS,2010,UKI,1,7312.0
2014,NUTS,2010,UKI,1,8520.0
2015,NUTS,2010,UKI,1,9355.0
2016,NUTS,2010,UKI,1,9129.0
2017,NUTS,2010,UKI,1,12603.0
2018,NUTS,2010,UKI,1,12701.0
2011,NUTS,2010,UKI3,2,2395.0
2012,NUTS,2010,UKI3,2,2448.0
2013,NUTS,2010,UKI3,2,2977.0
2014,NUTS,2010,UKI3,2,3578.0
2015,NUTS,2010,UKI3,2,3789.0
2016,NUTS,2010,UKI3,2,3991.0
2017,NUTS,2010,UKI3,2,5366.0
2018,NUTS,2010,UKI3,2,5834.0
2011,NUTS,2010,UKI4,2,1041.0
2012,NUTS,2010,UKI4,2,1068.0
2013,NUTS,2010,UKI4,2,1510.0
2014,NUTS,2010,UKI4,2,1829.0
2015,NUTS,2010,UKI4,2,1543.0
2016,NUTS,2010,UKI4,2,1462.0
2017,NUTS,2010,UKI4,2,2052.0
2018,NUTS,2010,UKI4,2,2509.0
2011,NUTS,2010,UKI5,2,335.0
2012,NUTS,2010,UKI5,2,347.0
2013,NUTS,2010,UKI5,2,389.0
2014,NUTS,2010,UKI5,2,412.0
2015,NUTS,2010,UKI5,2,470.0
2016,NUTS,2010,UKI5,2,473.0
2017,NUTS,2010,UKI5,2,411.0
2018,NUTS,2010,UKI5,2,541.0
2011,NUTS,2010,UKI6,2,758.0
2012,NUTS,2010,UKI6,2,608.0
2013,NUTS,2010,UKI6,2,400.0
2014,NUTS,2010,UKI6,2,534.0
2015,NUTS,2010,UKI6,2,438.0
2016,NUTS,2010,UKI6,2,484.0
2017,NUTS,2010,UKI6,2,685.0
2018,NUTS,2010,UKI6,2,566.0
2011,NUTS,2010,UKI7,2,1488.0
2012,NUTS,2010,UKI7,2,2049.0
2013,NUTS,2010,UKI7,2,2036.0
2014,NUTS,2010,UKI7,2,2167.0
2015,NUTS,2010,UKI7,2,3116.0
2016,NUTS,2010,UKI7,2,2719.0
2017,NUTS,2010,UKI7,2,4091.0
2018,NUTS,2010,UKI7,2,3251.0
2011,NUTS,2010,UKJ,1,21044.0
2012,NUTS,2010,UKJ,1,20750.0
2013,NUTS,2010,UKJ,1,21653.0
2014,NUTS,2010,UKJ,1,21294.0
2015,NUTS,2010,UKJ,1,22882.0
2016,NUTS,2010,UKJ,1,22266.0
2017,NUTS,2010,UKJ,1,21669.0
2018,NUTS,2010,UKJ,1,22946.0
2011,NUTS,2010,UKJ1,2,7918.0
2012,NUTS,2010,UKJ1,2,8503.0
2013,NUTS,2010,UKJ1,2,9865.0
2014,NUTS,2010,UKJ1,2,9757.0
2015,NUTS,2010,UKJ1,2,9886.0
2016,NUTS,2010,UKJ1,2,10309.0
2017,NUTS,2010,UKJ1,2,9713.0
2018,NUTS,2010,UKJ1,2,10477.0
2011,NUTS,2010,UKJ2,2,4232.0
2012,NUTS,2010,UKJ2,2,4408.0
2013,NUTS,2010,UKJ2,2,4293.0
2014,NUTS,2010,UKJ2,2,4391.0
2015,NUTS,2010,UKJ2,2,5367.0
2016,NUTS,2010,UKJ2,2,5369.0
2017,NUTS,2010,UKJ2,2,5586.0
2018,NUTS,2010,UKJ2,2,5571.0
2011,NUTS,2010,UKJ3,2,5887.0
2012,NUTS,2010,UKJ3,2,5700.0
2013,NUTS,2010,UKJ3,2,5729.0
2014,NUTS,2010,UKJ3,2,5403.0
2015,NUTS,2010,UKJ3,2,5785.0
2016,NUTS,2010,UKJ3,2,5089.0
2017,NUTS,2010,UKJ3,2,4718.0
2018,NUTS,2010,UKJ3,2,5251.0
2011,NUTS,2010,UKJ4,2,3007.0
2012,NUTS,2010,UKJ4,2,2139.0
2013,NUTS,2010,UKJ4,2,1765.0
2014,NUTS,2010,UKJ4,2,1742.0
2015,NUTS,2010,UKJ4,2,1845.0
2016,NUTS,2010,UKJ4,2,1500.0
2017,NUTS,2010,UKJ4,2,1652.0
2018,NUTS,2010,UKJ4,2,1646.0
2011,NUTS,2010,UKK,1,9185.0
2012,NUTS,2010,UKK,1,9382.0
2013,NUTS,2010,UKK,1,9492.0
2014,NUTS,2010,UKK,1,10344.0
2015,NUTS,2010,UKK,1,10202.0
2016,NUTS,2010,UKK,1,11708.0
2017,NUTS,2010,UKK,1,10385.0
2018,NUTS,2010,UKK,1,12321.0
2011,NUTS,2010,UKK1,2,7450.0
2012,NUTS,2010,UKK1,2,7641.0
2013,NUTS,2010,UKK1,2,7692.0
2014,NUTS,2010,UKK1,2,7806.0
2015,NUTS,2010,UKK1,2,7465.0
2016,NUTS,2010,UKK1,2,8739.0
2017,NUTS,2010,UKK1,2,7572.0
2018,NUTS,2010,UKK1,2,9336.0
2011,NUTS,2010,UKK2,2,1099.0
2012,NUTS,2010,UKK2,2,1139.0
2013,NUTS,2010,UKK2,2,1167.0
2014,NUTS,2010,UKK2,2,1346.0
2015,NUTS,2010,UKK2,2,1447.0
2016,NUTS,2010,UKK2,2,1524.0
2017,NUTS,2010,UKK2,2,1390.0
2018,NUTS,2010,UKK2,2,1521.0
2011,NUTS,2010,UKK3,2,172.0
2012,NUTS,2010,UKK3,2,167.0
2013,NUTS,2010,UKK3,2,155.0
2014,NUTS,2010,UKK3,2,186.0
2015,NUTS,2010,UKK3,2,225.0
2016,NUTS,2010,UKK3,2,257.0
2017,NUTS,2010,UKK3,2,306.0
2018,NUTS,2010,UKK3,2,251.0
2011,NUTS,2010,UKK4,2,464.0
2012,NUTS,2010,UKK4,2,434.0
2013,NUTS,2010,UKK4,2,477.0
2014,NUTS,2010,UKK4,2,1006.0
2015,NUTS,2010,UKK4,2,1065.0
2016,NUTS,2010,UKK4,2,1187.0
2017,NUTS,2010,UKK4,2,1117.0
2018,NUTS,2010,UKK4,2,1214.0
2011,NUTS,2010,UKL,1,2003.0
2012,NUTS,2010,UKL,1,1762.0
2013,NUTS,2010,UKL,1,2624.0
2014,NUTS,2010,UKL,1,2912.0
2015,NUTS,2010,UKL,1,2558.0
2016,NUTS,2010,UKL,1,2782.0
2017,NUTS,2010,UKL,1,3174.0
2018,NUTS,2010,UKL,1,3229.0
2011,NUTS,2010,UKL1,2,625.0
2012,NUTS,2010,UKL1,2,453.0
2013,NUTS,2010,UKL1,2,574.0
2014,NUTS,2010,UKL1,2,1596.0
2015,NUTS,2010,UKL1,2,1277.0
2016,NUTS,2010,UKL1,2,1344.0
2017,NUTS,2010,UKL1,2,1656.0
2018,NUTS,2010,UKL1,2,1678.0
2011,NUTS,2010,UKL2,2,1378.0
2012,NUTS,2010,UKL2,2,1309.0
2013,NUTS,2010,UKL2,2,2049.0
2014,NUTS,2010,UKL2,2,1317.0
2015,NUTS,2010,UKL2,2,1281.0
2016,NUTS,2010,UKL2,2,1439.0
2017,NUTS,2010,UKL2,2,1518.0
2018,NUTS,2010,UKL2,2,1552.0
2011,NUTS,2010,UKM,1,4228.0
2012,NUTS,2010,UKM,1,4425.0
2013,NUTS,2010,UKM,1,5285.0
2014,NUTS,2010,UKM,1,4848.0
2015,NUTS,2010,UKM,1,5037.0
2016,NUTS,2010,UKM,1,6550.0
2017,NUTS,2010,UKM,1,5839.0
2018,NUTS,2010,UKM,1,6544.0
2011,NUTS,2010,UKM2,2,2157.0
2012,NUTS,2010,UKM2,2,2200.0
2013,NUTS,2010,UKM2,2,2688.0
2014,NUTS,2010,UKM2,2,2502.0
2015,NUTS,2010,UKM2,2,2817.0
2016,NUTS,2010,UKM2,2,3305.0
2017,NUTS,2010,UKM2,2,3234.0
2011,NUTS,2010,UKM3,2,1265.0
2012,NUTS,2010,UKM3,2,1385.0
2013,NUTS,2010,UKM3,2,1650.0
2014,NUTS,2010,UKM3,2,1391.0
2015,NUTS,2010,UKM3,2,1433.0
2016,NUTS,2010,UKM3,2,1657.0
2017,NUTS,2010,UKM3,2,1672.0
2011,NUTS,2010,UKM5,2,627.0
2012,NUTS,2010,UKM5,2,720.0
2013,NUTS,2010,UKM5,2,746.0
2014,NUTS,2010,UKM5,2,781.0
2015,NUTS,2010,UKM5,2,600.0
2016,NUTS,2010,UKM5,2,1415.0
2017,NUTS,2010,UKM5,2,739.0
2018,NUTS,2010,UKM5,2,773.0
2011,NUTS,2010,UKM6,2,180.0
2012,NUTS,2010,UKM6,2,121.0
2013,NUTS,2010,UKM6,2,200.0
2014,NUTS,2010,UKM6,2,174.0
2015,NUTS,2010,UKM6,2,188.0
2016,NUTS,2010,UKM6,2,174.0
2017,NUTS,2010,UKM6,2,194.0
2018,NUTS,2010,UKM6,2,185.0
2014,NUTS,2010,UKM7,2,2503.0
2015,NUTS,2010,UKM7,2,2817.0
2016,NUTS,2010,UKM7,2,3305.0
2017,NUTS,2010,UKM7,2,3234.0
2018,NUTS,2010,UKM7,2,3888.0
2014,NUTS,2010,UKM8,2,966.0
2015,NUTS,2010,UKM8,2,995.0
2016,NUTS,2010,UKM8,2,1150.0
2017,NUTS,2010,UKM8,2,1161.0
2018,NUTS,2010,UKM8,2,1179.0
2014,NUTS,2010,UKM9,2,425.0
2015,NUTS,2010,UKM9,2,438.0
2016,NUTS,2010,UKM9,2,506.0
2017,NUTS,2010,UKM9,2,511.0
2018,NUTS,2010,UKM9,2,519.0
2011,NUTS,2010,UKN,1,2258.0
2012,NUTS,2010,UKN,1,2536.0
2013,NUTS,2010,UKN,1,2760.0
2014,NUTS,2010,UKN,1,2702.0
2015,NUTS,2010,UKN,1,2821.0
2016,NUTS,2010,UKN,1,3383.0
2017,NUTS,2010,UKN,1,3455.0
2018,NUTS,2010,UKN,1,3285.0
2011,NUTS,2010,UKN0,2,2258.0
2012,NUTS,2010,UKN0,2,2536.0
2013,NUTS,2010,UKN0,2,2760.0
2014,NUTS,2010,UKN0,2,2702.0
2015,NUTS,2010,UKN0,2,2821.0
2016,NUTS,2010,UKN0,2,3383.0
2017,NUTS,2010,UKN0,2,3455.0
2018,NUTS,2010,UKN0,2,3285.0
2011,NUTS,2010,US,0,853000.0
2012,NUTS,2010,US,0,869000.0
2013,NUTS,2010,US,0,914000.0
2014,NUTS,2010,US,0,960000.0
2015,NUTS,2010,US,0,981000.0
2016,NUTS,2010,US,0,973000.0
2017,NUTS,2010,US,0,1023000.0
2018,NUTS,2010,US,0,1127000.0
