year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_rse_total_t
2010,NUTS,2010,HU32,2,3073.0
2011,NUTS,2010,HU32,2,3150.0
2012,NUTS,2010,HU32,2,3160.0
2013,NUTS,2010,HU32,2,3019.0
2014,NUTS,2010,HU32,2,3081.0
2015,NUTS,2010,HU32,2,3017.0
2016,NUTS,2010,HU32,2,3086.0
2017,NUTS,2010,HU32,2,3163.0
2018,NUTS,2010,HU32,2,3675.0
2019,NUTS,2010,HU32,2,4165.0
1999,NUTS,2010,HU33,2,2439.0
2000,NUTS,2010,HU33,2,2516.0
2001,NUTS,2010,HU33,2,2665.0
2002,NUTS,2010,HU33,2,2999.0
2003,NUTS,2010,HU33,2,2880.0
2004,NUTS,2010,HU33,2,2824.0
2005,NUTS,2010,HU33,2,3034.0
2006,NUTS,2010,HU33,2,3102.0
2007,NUTS,2010,HU33,2,3100.0
2008,NUTS,2010,HU33,2,3100.0
2009,NUTS,2010,HU33,2,3410.0
2010,NUTS,2010,HU33,2,3461.0
2011,NUTS,2010,HU33,2,3586.0
2012,NUTS,2010,HU33,2,3418.0
2013,NUTS,2010,HU33,2,3696.0
2014,NUTS,2010,HU33,2,3604.0
2015,NUTS,2010,HU33,2,3381.0
2016,NUTS,2010,HU33,2,3435.0
2017,NUTS,2010,HU33,2,3623.0
2018,NUTS,2010,HU33,2,4746.0
2019,NUTS,2010,HU33,2,5280.0
2002,NUTS,2010,IE,0,15512.0
2003,NUTS,2010,IE,0,15877.0
2004,NUTS,2010,IE,0,16641.0
2005,NUTS,2010,IE,0,17653.0
2006,NUTS,2010,IE,0,18567.0
2007,NUTS,2010,IE,0,19407.0
2008,NUTS,2010,IE,0,21040.0
2009,NUTS,2010,IE,0,20901.0
2010,NUTS,2010,IE,0,20801.0
2011,NUTS,2010,IE,0,22358.0
2012,NUTS,2010,IE,0,17895.0
2013,NUTS,2010,IE,0,32084.0
2015,NUTS,2010,IE,0,30612.0
2017,NUTS,2010,IE,0,34721.0
2019,NUTS,2010,IE,0,37003.0
2002,NUTS,2010,IE0,1,15512.0
2003,NUTS,2010,IE0,1,15877.0
2004,NUTS,2010,IE0,1,16641.0
2005,NUTS,2010,IE0,1,17653.0
2006,NUTS,2010,IE0,1,18567.0
2007,NUTS,2010,IE0,1,19407.0
2008,NUTS,2010,IE0,1,21040.0
2009,NUTS,2010,IE0,1,21447.0
2010,NUTS,2010,IE0,1,21226.0
2011,NUTS,2010,IE0,1,22358.0
2013,NUTS,2010,IE0,1,25392.0
2015,NUTS,2010,IE0,1,33092.0
2017,NUTS,2010,IE0,1,34721.0
2002,NUTS,2010,IE01,2,2594.0
2003,NUTS,2010,IE01,2,2624.0
2004,NUTS,2010,IE01,2,3255.0
2005,NUTS,2010,IE01,2,4399.0
2006,NUTS,2010,IE01,2,4525.0
2007,NUTS,2010,IE01,2,4380.0
2008,NUTS,2010,IE01,2,4812.0
2009,NUTS,2010,IE01,2,4854.0
2010,NUTS,2010,IE01,2,4791.0
2011,NUTS,2010,IE01,2,3909.0
2013,NUTS,2010,IE01,2,4335.0
2015,NUTS,2010,IE01,2,3946.0
2017,NUTS,2010,IE01,2,6197.0
2002,NUTS,2010,IE02,2,12918.0
2003,NUTS,2010,IE02,2,13253.0
2004,NUTS,2010,IE02,2,13386.0
2005,NUTS,2010,IE02,2,13254.0
2006,NUTS,2010,IE02,2,14043.0
2007,NUTS,2010,IE02,2,15027.0
2008,NUTS,2010,IE02,2,16229.0
2009,NUTS,2010,IE02,2,16593.0
2010,NUTS,2010,IE02,2,16436.0
2011,NUTS,2010,IE02,2,18449.0
2013,NUTS,2010,IE02,2,21058.0
2015,NUTS,2010,IE02,2,29146.0
2017,NUTS,2010,IE02,2,28524.0
2002,NUTS,2010,IEZ,1,0.0
2003,NUTS,2010,IEZ,1,0.0
2004,NUTS,2010,IEZ,1,0.0
2005,NUTS,2010,IEZ,1,0.0
2006,NUTS,2010,IEZ,1,0.0
2007,NUTS,2010,IEZ,1,0.0
2008,NUTS,2010,IEZ,1,0.0
2009,NUTS,2010,IEZ,1,0.0
2010,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZ,1,0.0
2002,NUTS,2010,IEZZ,2,0.0
2003,NUTS,2010,IEZZ,2,0.0
2004,NUTS,2010,IEZZ,2,0.0
2005,NUTS,2010,IEZZ,2,0.0
2006,NUTS,2010,IEZZ,2,0.0
2007,NUTS,2010,IEZZ,2,0.0
2008,NUTS,2010,IEZZ,2,0.0
2009,NUTS,2010,IEZZ,2,0.0
2010,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IEZZ,2,0.0
1991,NUTS,2010,IS,0,1321.0
1993,NUTS,2010,IS,0,1659.0
1995,NUTS,2010,IS,0,1926.0
1997,NUTS,2010,IS,0,2218.0
1998,NUTS,2010,IS,0,2290.0
1999,NUTS,2010,IS,0,2681.0
2001,NUTS,2010,IS,0,3231.0
2003,NUTS,2010,IS,0,3517.0
2005,NUTS,2010,IS,0,3821.0
2006,NUTS,2010,IS,0,4290.0
2007,NUTS,2010,IS,0,3979.0
2008,NUTS,2010,IS,0,4158.0
2009,NUTS,2010,IS,0,3754.0
2011,NUTS,2010,IS,0,3270.0
2013,NUTS,2010,IS,0,3356.0
2015,NUTS,2010,IS,0,3722.0
2016,NUTS,2010,IS,0,3935.0
2017,NUTS,2010,IS,0,3783.0
2018,NUTS,2010,IS,0,3783.0
1997,NUTS,2010,IT,0,99571.0
1998,NUTS,2010,IT,0,98459.0
1999,NUTS,2010,IT,0,98624.0
2000,NUTS,2010,IT,0,100171.0
2001,NUTS,2010,IT,0,100442.0
2002,NUTS,2010,IT,0,108882.0
2003,NUTS,2010,IT,0,107454.0
2004,NUTS,2010,IT,0,110595.0
2005,NUTS,2010,IT,0,125534.0
2006,NUTS,2010,IT,0,137163.0
2007,NUTS,2010,IT,0,141878.0
2008,NUTS,2010,IT,0,145594.0
2009,NUTS,2010,IT,0,149314.0
2010,NUTS,2010,IT,0,149807.0
2011,NUTS,2010,IT,0,151597.0
2012,NUTS,2010,IT,0,157960.0
2013,NUTS,2010,IT,0,163925.0
2014,NUTS,2010,IT,0,168074.0
2015,NUTS,2010,IT,0,174327.0
2016,NUTS,2010,IT,0,185916.0
2017,NUTS,2010,IT,0,195560.0
2018,NUTS,2010,IT,0,210419.0
2019,NUTS,2010,IT,0,222165.0
2000,NUTS,2010,ITC,1,34318.0
2003,NUTS,2010,ITC,1,33570.0
2004,NUTS,2010,ITC,1,34729.0
2005,NUTS,2010,ITC,1,38496.0
2007,NUTS,2010,ITC,1,43646.0
2008,NUTS,2010,ITC,1,45097.0
2009,NUTS,2010,ITC,1,46360.0
2010,NUTS,2010,ITC,1,46656.0
2011,NUTS,2010,ITC,1,47496.0
2012,NUTS,2010,ITC,1,48823.0
2013,NUTS,2010,ITC,1,50821.0
2014,NUTS,2010,ITC,1,52439.0
2015,NUTS,2010,ITC,1,54536.0
2016,NUTS,2010,ITC,1,59526.0
2017,NUTS,2010,ITC,1,61432.0
2018,NUTS,2010,ITC,1,67224.0
2019,NUTS,2010,ITC,1,71264.0
2000,NUTS,2010,ITC1,2,8831.0
2003,NUTS,2010,ITC1,2,9448.0
2004,NUTS,2010,ITC1,2,10288.0
2005,NUTS,2010,ITC1,2,10984.0
2007,NUTS,2010,ITC1,2,12278.0
2008,NUTS,2010,ITC1,2,12476.0
2009,NUTS,2010,ITC1,2,13798.0
2010,NUTS,2010,ITC1,2,13636.0
2011,NUTS,2010,ITC1,2,13647.0
2012,NUTS,2010,ITC1,2,13743.0
2013,NUTS,2010,ITC1,2,14276.0
2014,NUTS,2010,ITC1,2,15093.0
2015,NUTS,2010,ITC1,2,16133.0
2016,NUTS,2010,ITC1,2,16563.0
2017,NUTS,2010,ITC1,2,16756.0
2018,NUTS,2010,ITC1,2,18094.0
2019,NUTS,2010,ITC1,2,18491.0
2000,NUTS,2010,ITC2,2,216.0
2003,NUTS,2010,ITC2,2,152.0
2004,NUTS,2010,ITC2,2,174.0
2005,NUTS,2010,ITC2,2,215.0
2007,NUTS,2010,ITC2,2,246.0
2008,NUTS,2010,ITC2,2,219.0
2009,NUTS,2010,ITC2,2,264.0
2010,NUTS,2010,ITC2,2,249.0
2011,NUTS,2010,ITC2,2,223.0
2012,NUTS,2010,ITC2,2,256.0
2013,NUTS,2010,ITC2,2,257.0
2014,NUTS,2010,ITC2,2,274.0
2015,NUTS,2010,ITC2,2,235.0
2016,NUTS,2010,ITC2,2,303.0
2017,NUTS,2010,ITC2,2,299.0
2018,NUTS,2010,ITC2,2,286.0
2019,NUTS,2010,ITC2,2,289.0
2000,NUTS,2010,ITC3,2,3805.0
2003,NUTS,2010,ITC3,2,3496.0
2004,NUTS,2010,ITC3,2,3591.0
2005,NUTS,2010,ITC3,2,4020.0
2007,NUTS,2010,ITC3,2,4091.0
2008,NUTS,2010,ITC3,2,4516.0
2009,NUTS,2010,ITC3,2,4521.0
2010,NUTS,2010,ITC3,2,4408.0
2011,NUTS,2010,ITC3,2,4418.0
2012,NUTS,2010,ITC3,2,4647.0
2013,NUTS,2010,ITC3,2,4618.0
2014,NUTS,2010,ITC3,2,4490.0
2015,NUTS,2010,ITC3,2,5150.0
2016,NUTS,2010,ITC3,2,5117.0
2017,NUTS,2010,ITC3,2,5127.0
2018,NUTS,2010,ITC3,2,5574.0
2019,NUTS,2010,ITC3,2,6720.0
2000,NUTS,2010,ITC4,2,21466.0
2003,NUTS,2010,ITC4,2,20474.0
2004,NUTS,2010,ITC4,2,20676.0
2005,NUTS,2010,ITC4,2,23277.0
2007,NUTS,2010,ITC4,2,27031.0
2008,NUTS,2010,ITC4,2,27886.0
2009,NUTS,2010,ITC4,2,27777.0
2010,NUTS,2010,ITC4,2,28363.0
2011,NUTS,2010,ITC4,2,29208.0
2012,NUTS,2010,ITC4,2,30177.0
2013,NUTS,2010,ITC4,2,31670.0
2014,NUTS,2010,ITC4,2,32582.0
2015,NUTS,2010,ITC4,2,33018.0
2016,NUTS,2010,ITC4,2,37543.0
2017,NUTS,2010,ITC4,2,39250.0
2018,NUTS,2010,ITC4,2,43270.0
2019,NUTS,2010,ITC4,2,45764.0
2000,NUTS,2010,ITF,1,14235.0
2003,NUTS,2010,ITF,1,16064.0
2004,NUTS,2010,ITF,1,16745.0
2005,NUTS,2010,ITF,1,19037.0
2007,NUTS,2010,ITF,1,20882.0
2008,NUTS,2010,ITF,1,21298.0
2009,NUTS,2010,ITF,1,21323.0
2010,NUTS,2010,ITF,1,20796.0
2011,NUTS,2010,ITF,1,20800.0
2012,NUTS,2010,ITF,1,22304.0
2013,NUTS,2010,ITF,1,23126.0
2014,NUTS,2010,ITF,1,23964.0
2017,NUTS,2010,ITF,1,26676.0
2018,NUTS,2010,ITF,1,27967.0
2019,NUTS,2010,ITF,1,30164.0
2000,NUTS,2010,ITF1,2,2057.0
2003,NUTS,2010,ITF1,2,2221.0
2004,NUTS,2010,ITF1,2,2222.0
2005,NUTS,2010,ITF1,2,2509.0
2007,NUTS,2010,ITF1,2,2719.0
2008,NUTS,2010,ITF1,2,2719.0
2009,NUTS,2010,ITF1,2,2733.0
2010,NUTS,2010,ITF1,2,2620.0
2011,NUTS,2010,ITF1,2,2364.0
2012,NUTS,2010,ITF1,2,2274.0
2013,NUTS,2010,ITF1,2,2427.0
2014,NUTS,2010,ITF1,2,2498.0
2015,NUTS,2010,ITF1,2,2714.0
2016,NUTS,2010,ITF1,2,2973.0
2017,NUTS,2010,ITF1,2,3201.0
2018,NUTS,2010,ITF1,2,3160.0
2019,NUTS,2010,ITF1,2,3436.0
2000,NUTS,2010,ITF2,2,176.0
2003,NUTS,2010,ITF2,2,253.0
2004,NUTS,2010,ITF2,2,270.0
2005,NUTS,2010,ITF2,2,415.0
2007,NUTS,2010,ITF2,2,409.0
2008,NUTS,2010,ITF2,2,344.0
2009,NUTS,2010,ITF2,2,366.0
2010,NUTS,2010,ITF2,2,369.0
2012,NUTS,2010,ITF2,2,336.0
2013,NUTS,2010,ITF2,2,493.0
2014,NUTS,2010,ITF2,2,484.0
2017,NUTS,2010,ITF2,2,716.0
2018,NUTS,2010,ITF2,2,740.0
2019,NUTS,2010,ITF2,2,853.0
2000,NUTS,2010,ITF3,2,6727.0
2003,NUTS,2010,ITF3,2,7885.0
2004,NUTS,2010,ITF3,2,8282.0
2005,NUTS,2010,ITF3,2,8906.0
2007,NUTS,2010,ITF3,2,9764.0
2008,NUTS,2010,ITF3,2,10120.0
2009,NUTS,2010,ITF3,2,10158.0
2010,NUTS,2010,ITF3,2,9690.0
2011,NUTS,2010,ITF3,2,9817.0
2012,NUTS,2010,ITF3,2,11095.0
2013,NUTS,2010,ITF3,2,11524.0
2014,NUTS,2010,ITF3,2,11820.0
2015,NUTS,2010,ITF3,2,12273.0
2016,NUTS,2010,ITF3,2,12319.0
2017,NUTS,2010,ITF3,2,12733.0
2018,NUTS,2010,ITF3,2,13461.0
2019,NUTS,2010,ITF3,2,14872.0
2000,NUTS,2010,ITF4,2,3511.0
2003,NUTS,2010,ITF4,2,3979.0
2004,NUTS,2010,ITF4,2,4159.0
2005,NUTS,2010,ITF4,2,5015.0
2007,NUTS,2010,ITF4,2,5413.0
2008,NUTS,2010,ITF4,2,5425.0
2009,NUTS,2010,ITF4,2,5466.0
2010,NUTS,2010,ITF4,2,5398.0
2011,NUTS,2010,ITF4,2,5866.0
2012,NUTS,2010,ITF4,2,5974.0
2013,NUTS,2010,ITF4,2,5584.0
2014,NUTS,2010,ITF4,2,5961.0
2015,NUTS,2010,ITF4,2,6344.0
2016,NUTS,2010,ITF4,2,6467.0
2017,NUTS,2010,ITF4,2,6758.0
2018,NUTS,2010,ITF4,2,7076.0
2019,NUTS,2010,ITF4,2,7421.0
2000,NUTS,2010,ITF5,2,787.0
2003,NUTS,2010,ITF5,2,544.0
2004,NUTS,2010,ITF5,2,557.0
2005,NUTS,2010,ITF5,2,596.0
2007,NUTS,2010,ITF5,2,803.0
2008,NUTS,2010,ITF5,2,775.0
2009,NUTS,2010,ITF5,2,681.0
2010,NUTS,2010,ITF5,2,735.0
2012,NUTS,2010,ITF5,2,842.0
2013,NUTS,2010,ITF5,2,761.0
2014,NUTS,2010,ITF5,2,759.0
2015,NUTS,2010,ITF5,2,810.0
2017,NUTS,2010,ITF5,2,865.0
2018,NUTS,2010,ITF5,2,862.0
2019,NUTS,2010,ITF5,2,899.0
2000,NUTS,2010,ITF6,2,977.0
2003,NUTS,2010,ITF6,2,1182.0
2004,NUTS,2010,ITF6,2,1255.0
2005,NUTS,2010,ITF6,2,1596.0
2007,NUTS,2010,ITF6,2,1774.0
2008,NUTS,2010,ITF6,2,1915.0
2009,NUTS,2010,ITF6,2,1919.0
2010,NUTS,2010,ITF6,2,1984.0
2011,NUTS,2010,ITF6,2,1619.0
2012,NUTS,2010,ITF6,2,1783.0
2013,NUTS,2010,ITF6,2,2337.0
2014,NUTS,2010,ITF6,2,2442.0
2015,NUTS,2010,ITF6,2,2584.0
2016,NUTS,2010,ITF6,2,2481.0
2017,NUTS,2010,ITF6,2,2403.0
2018,NUTS,2010,ITF6,2,2667.0
2019,NUTS,2010,ITF6,2,2683.0
2000,NUTS,2010,ITG,1,7411.0
2003,NUTS,2010,ITG,1,8068.0
2004,NUTS,2010,ITG,1,8339.0
2005,NUTS,2010,ITG,1,9628.0
2007,NUTS,2010,ITG,1,10092.0
2008,NUTS,2010,ITG,1,10340.0
2009,NUTS,2010,ITG,1,10466.0
2010,NUTS,2010,ITG,1,10532.0
2011,NUTS,2010,ITG,1,10705.0
2012,NUTS,2010,ITG,1,11425.0
2013,NUTS,2010,ITG,1,11320.0
2014,NUTS,2010,ITG,1,11992.0
2015,NUTS,2010,ITG,1,11784.0
2016,NUTS,2010,ITG,1,10713.0
2017,NUTS,2010,ITG,1,11104.0
2018,NUTS,2010,ITG,1,11229.0
2019,NUTS,2010,ITG,1,11832.0
2000,NUTS,2010,ITG1,2,5382.0
2003,NUTS,2010,ITG1,2,5823.0
2004,NUTS,2010,ITG1,2,6120.0
2005,NUTS,2010,ITG1,2,7114.0
2007,NUTS,2010,ITG1,2,7411.0
2008,NUTS,2010,ITG1,2,7714.0
2009,NUTS,2010,ITG1,2,7734.0
2010,NUTS,2010,ITG1,2,7865.0
2011,NUTS,2010,ITG1,2,7626.0
2012,NUTS,2010,ITG1,2,8082.0
2013,NUTS,2010,ITG1,2,8186.0
2014,NUTS,2010,ITG1,2,8658.0
2015,NUTS,2010,ITG1,2,8292.0
2016,NUTS,2010,ITG1,2,7770.0
2017,NUTS,2010,ITG1,2,8029.0
2018,NUTS,2010,ITG1,2,8142.0
2019,NUTS,2010,ITG1,2,8651.0
2000,NUTS,2010,ITG2,2,2029.0
2003,NUTS,2010,ITG2,2,2245.0
2004,NUTS,2010,ITG2,2,2219.0
2005,NUTS,2010,ITG2,2,2514.0
2007,NUTS,2010,ITG2,2,2681.0
2008,NUTS,2010,ITG2,2,2626.0
2009,NUTS,2010,ITG2,2,2732.0
2010,NUTS,2010,ITG2,2,2667.0
2011,NUTS,2010,ITG2,2,3079.0
2012,NUTS,2010,ITG2,2,3343.0
2013,NUTS,2010,ITG2,2,3134.0
2014,NUTS,2010,ITG2,2,3334.0
2015,NUTS,2010,ITG2,2,3492.0
2016,NUTS,2010,ITG2,2,2943.0
2017,NUTS,2010,ITG2,2,3075.0
2018,NUTS,2010,ITG2,2,3087.0
2019,NUTS,2010,ITG2,2,3181.0
2000,NUTS,2010,ITH,1,18054.0
2003,NUTS,2010,ITH,1,20199.0
2004,NUTS,2010,ITH,1,21544.0
2005,NUTS,2010,ITH,1,24506.0
2007,NUTS,2010,ITH,1,31207.0
2008,NUTS,2010,ITH,1,33661.0
2009,NUTS,2010,ITH,1,34706.0
2010,NUTS,2010,ITH,1,34910.0
2011,NUTS,2010,ITH,1,35409.0
2012,NUTS,2010,ITH,1,36940.0
2013,NUTS,2010,ITH,1,39270.0
2014,NUTS,2010,ITH,1,39788.0
2015,NUTS,2010,ITH,1,40518.0
2016,NUTS,2010,ITH,1,45232.0
2017,NUTS,2010,ITH,1,49449.0
2018,NUTS,2010,ITH,1,53498.0
2019,NUTS,2010,ITH,1,55048.0
2003,NUTS,2010,ITH1,2,269.0
2004,NUTS,2010,ITH1,2,349.0
2005,NUTS,2010,ITH1,2,393.0
2007,NUTS,2010,ITH1,2,837.0
2008,NUTS,2010,ITH1,2,626.0
2009,NUTS,2010,ITH1,2,777.0
2010,NUTS,2010,ITH1,2,738.0
2011,NUTS,2010,ITH1,2,793.0
2012,NUTS,2010,ITH1,2,754.0
2013,NUTS,2010,ITH1,2,898.0
2014,NUTS,2010,ITH1,2,1137.0
2015,NUTS,2010,ITH1,2,1017.0
2016,NUTS,2010,ITH1,2,1285.0
2017,NUTS,2010,ITH1,2,1309.0
2018,NUTS,2010,ITH1,2,1429.0
2019,NUTS,2010,ITH1,2,1571.0
2003,NUTS,2010,ITH2,2,1201.0
2004,NUTS,2010,ITH2,2,1302.0
2005,NUTS,2010,ITH2,2,1414.0
2007,NUTS,2010,ITH2,2,1823.0
2008,NUTS,2010,ITH2,2,1839.0
2009,NUTS,2010,ITH2,2,2016.0
2010,NUTS,2010,ITH2,2,2097.0
2011,NUTS,2010,ITH2,2,2282.0
2012,NUTS,2010,ITH2,2,2506.0
2013,NUTS,2010,ITH2,2,2897.0
2014,NUTS,2010,ITH2,2,2988.0
2015,NUTS,2010,ITH2,2,3165.0
2016,NUTS,2010,ITH2,2,3081.0
2017,NUTS,2010,ITH2,2,3346.0
2018,NUTS,2010,ITH2,2,3467.0
2019,NUTS,2010,ITH2,2,3517.0
2000,NUTS,2010,ITH3,2,5341.0
2003,NUTS,2010,ITH3,2,6051.0
2004,NUTS,2010,ITH3,2,6480.0
2005,NUTS,2010,ITH3,2,7468.0
2007,NUTS,2010,ITH3,2,10113.0
2008,NUTS,2010,ITH3,2,11182.0
2009,NUTS,2010,ITH3,2,12399.0
2010,NUTS,2010,ITH3,2,11374.0
2011,NUTS,2010,ITH3,2,11446.0
2012,NUTS,2010,ITH3,2,11543.0
2013,NUTS,2010,ITH3,2,12357.0
2014,NUTS,2010,ITH3,2,12529.0
2015,NUTS,2010,ITH3,2,12570.0
2016,NUTS,2010,ITH3,2,14225.0
2017,NUTS,2010,ITH3,2,15788.0
2018,NUTS,2010,ITH3,2,17674.0
2019,NUTS,2010,ITH3,2,18344.0
2000,NUTS,2010,ITH4,2,2646.0
2003,NUTS,2010,ITH4,2,2573.0
2004,NUTS,2010,ITH4,2,2826.0
2005,NUTS,2010,ITH4,2,3321.0
2007,NUTS,2010,ITH4,2,3867.0
2008,NUTS,2010,ITH4,2,4647.0
2009,NUTS,2010,ITH4,2,4760.0
2010,NUTS,2010,ITH4,2,4575.0
2011,NUTS,2010,ITH4,2,4875.0
2012,NUTS,2010,ITH4,2,5463.0
2013,NUTS,2010,ITH4,2,4808.0
2014,NUTS,2010,ITH4,2,4829.0
2015,NUTS,2010,ITH4,2,5002.0
2016,NUTS,2010,ITH4,2,5258.0
2017,NUTS,2010,ITH4,2,5698.0
2018,NUTS,2010,ITH4,2,5856.0
2019,NUTS,2010,ITH4,2,5803.0
2000,NUTS,2010,ITH5,2,9257.0
2003,NUTS,2010,ITH5,2,10105.0
2004,NUTS,2010,ITH5,2,10587.0
2005,NUTS,2010,ITH5,2,11910.0
2007,NUTS,2010,ITH5,2,14567.0
2008,NUTS,2010,ITH5,2,15367.0
2009,NUTS,2010,ITH5,2,14754.0
2010,NUTS,2010,ITH5,2,16126.0
2011,NUTS,2010,ITH5,2,16013.0
2012,NUTS,2010,ITH5,2,16674.0
2013,NUTS,2010,ITH5,2,18310.0
2014,NUTS,2010,ITH5,2,18305.0
2015,NUTS,2010,ITH5,2,18764.0
2016,NUTS,2010,ITH5,2,21383.0
2017,NUTS,2010,ITH5,2,23308.0
2018,NUTS,2010,ITH5,2,25071.0
2019,NUTS,2010,ITH5,2,25813.0
2000,NUTS,2010,ITI,1,26153.0
2003,NUTS,2010,ITI,1,29553.0
2004,NUTS,2010,ITI,1,29238.0
2005,NUTS,2010,ITI,1,33867.0
2007,NUTS,2010,ITI,1,36051.0
2008,NUTS,2010,ITI,1,35198.0
2009,NUTS,2010,ITI,1,36459.0
2010,NUTS,2010,ITI,1,36913.0
2011,NUTS,2010,ITI,1,37187.0
2012,NUTS,2010,ITI,1,38468.0
2013,NUTS,2010,ITI,1,39388.0
2014,NUTS,2010,ITI,1,39891.0
2017,NUTS,2010,ITI,1,46899.0
2018,NUTS,2010,ITI,1,50501.0
2019,NUTS,2010,ITI,1,53857.0
2000,NUTS,2010,ITI1,2,7016.0
2003,NUTS,2010,ITI1,2,7675.0
2004,NUTS,2010,ITI1,2,7886.0
2005,NUTS,2010,ITI1,2,9566.0
2007,NUTS,2010,ITI1,2,10272.0
2008,NUTS,2010,ITI1,2,10064.0
2009,NUTS,2010,ITI1,2,10902.0
2010,NUTS,2010,ITI1,2,10777.0
2011,NUTS,2010,ITI1,2,12119.0
2012,NUTS,2010,ITI1,2,13100.0
2013,NUTS,2010,ITI1,2,12583.0
2014,NUTS,2010,ITI1,2,12307.0
2015,NUTS,2010,ITI1,2,13355.0
2016,NUTS,2010,ITI1,2,14093.0
2017,NUTS,2010,ITI1,2,14907.0
2018,NUTS,2010,ITI1,2,17102.0
2019,NUTS,2010,ITI1,2,17483.0
2000,NUTS,2010,ITI2,2,1412.0
2003,NUTS,2010,ITI2,2,1487.0
2004,NUTS,2010,ITI2,2,1470.0
2005,NUTS,2010,ITI2,2,1997.0
2007,NUTS,2010,ITI2,2,2134.0
2008,NUTS,2010,ITI2,2,2092.0
2009,NUTS,2010,ITI2,2,1949.0
2010,NUTS,2010,ITI2,2,2023.0
2011,NUTS,2010,ITI2,2,2085.0
2012,NUTS,2010,ITI2,2,2205.0
2013,NUTS,2010,ITI2,2,2191.0
2014,NUTS,2010,ITI2,2,2301.0
2017,NUTS,2010,ITI2,2,2403.0
2018,NUTS,2010,ITI2,2,2615.0
2019,NUTS,2010,ITI2,2,2639.0
2000,NUTS,2010,ITI3,2,1636.0
2003,NUTS,2010,ITI3,2,2033.0
2004,NUTS,2010,ITI3,2,2047.0
2005,NUTS,2010,ITI3,2,2421.0
2007,NUTS,2010,ITI3,2,2777.0
2008,NUTS,2010,ITI3,2,2769.0
2009,NUTS,2010,ITI3,2,2715.0
2010,NUTS,2010,ITI3,2,2766.0
2011,NUTS,2010,ITI3,2,3034.0
2012,NUTS,2010,ITI3,2,2990.0
2013,NUTS,2010,ITI3,2,3095.0
2014,NUTS,2010,ITI3,2,3350.0
2015,NUTS,2010,ITI3,2,3219.0
2016,NUTS,2010,ITI3,2,3866.0
2017,NUTS,2010,ITI3,2,4478.0
2018,NUTS,2010,ITI3,2,4534.0
2019,NUTS,2010,ITI3,2,4521.0
2000,NUTS,2010,ITI4,2,16089.0
2003,NUTS,2010,ITI4,2,18358.0
2004,NUTS,2010,ITI4,2,17835.0
2005,NUTS,2010,ITI4,2,19883.0
2007,NUTS,2010,ITI4,2,20868.0
2008,NUTS,2010,ITI4,2,20273.0
2009,NUTS,2010,ITI4,2,20893.0
2010,NUTS,2010,ITI4,2,21347.0
2011,NUTS,2010,ITI4,2,19949.0
2012,NUTS,2010,ITI4,2,20173.0
2013,NUTS,2010,ITI4,2,21519.0
2014,NUTS,2010,ITI4,2,21933.0
2015,NUTS,2010,ITI4,2,23078.0
2016,NUTS,2010,ITI4,2,24401.0
2017,NUTS,2010,ITI4,2,25111.0
2018,NUTS,2010,ITI4,2,26250.0
2019,NUTS,2010,ITI4,2,29214.0
2001,NUTS,2010,JP,0,792699.0
2002,NUTS,2010,JP,0,791224.0
2003,NUTS,2010,JP,0,830545.0
2004,NUTS,2010,JP,0,830474.0
2005,NUTS,2010,JP,0,861901.0
2006,NUTS,2010,JP,0,874690.0
2007,NUTS,2010,JP,0,883386.0
2008,NUTS,2010,JP,0,890669.0
2009,NUTS,2010,JP,0,889341.0
2010,NUTS,2010,JP,0,894138.0
2011,NUTS,2010,JP,0,892684.0
2012,NUTS,2010,JP,0,887067.0
2013,NUTS,2010,JP,0,892406.0
2014,NUTS,2010,JP,0,926671.0
2015,NUTS,2010,JP,0,907455.0
2016,NUTS,2010,JP,0,917725.0
2017,NUTS,2010,JP,0,930720.0
2018,NUTS,2010,JP,0,935658.0
2019,NUTS,2010,JP,0,942180.0
1997,NUTS,2010,KR,0,138438.0
1998,NUTS,2010,KR,0,129767.0
1999,NUTS,2010,KR,0,134568.0
2000,NUTS,2010,KR,0,159973.0
2001,NUTS,2010,KR,0,178937.0
2002,NUTS,2010,KR,0,189888.0
2003,NUTS,2010,KR,0,198171.0
2004,NUTS,2010,KR,0,209979.0
2005,NUTS,2010,KR,0,234702.0
2006,NUTS,2010,KR,0,256598.0
2007,NUTS,2010,KR,0,289098.0
2008,NUTS,2010,KR,0,300050.0
2009,NUTS,2010,KR,0,323175.0
2010,NUTS,2010,KR,0,345912.0
2011,NUTS,2010,KR,0,375176.0
2012,NUTS,2010,KR,0,401724.0
2013,NUTS,2010,KR,0,410333.0
2014,NUTS,2010,KR,0,437447.0
2015,NUTS,2010,KR,0,453262.0
2016,NUTS,2010,KR,0,460769.0
2017,NUTS,2010,KR,0,482796.0
2018,NUTS,2010,KR,0,514170.0
2019,NUTS,2010,KR,0,538136.0
1996,NUTS,2010,LT,0,10006.0
1997,NUTS,2010,LT,0,10057.0
1998,NUTS,2010,LT,0,10651.0
1999,NUTS,2010,LT,0,10688.0
2000,NUTS,2010,LT,0,10100.0
2001,NUTS,2010,LT,0,10213.0
2002,NUTS,2010,LT,0,9517.0
