year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mhab_ht
2003,NUTS,2010,FR263,3,23.743
2004,NUTS,2010,FR263,3,21.364
2005,NUTS,2010,FR263,3,5.012
2006,NUTS,2010,FR263,3,3.641
2007,NUTS,2010,FR263,3,13.899
2008,NUTS,2010,FR263,3,2.491
2009,NUTS,2010,FR263,3,5.408
2010,NUTS,2010,FR263,3,0.9
2011,NUTS,2010,FR263,3,3.004
2012,NUTS,2010,FR263,3,0.901
1991,NUTS,2010,FR264,3,1.54
1992,NUTS,2010,FR264,3,1.533
1997,NUTS,2010,FR264,3,0.754
1999,NUTS,2010,FR264,3,3.001
2000,NUTS,2010,FR264,3,1.497
2001,NUTS,2010,FR264,3,4.716
2002,NUTS,2010,FR264,3,5.953
2003,NUTS,2010,FR264,3,5.934
2004,NUTS,2010,FR264,3,3.464
2005,NUTS,2010,FR264,3,3.924
2006,NUTS,2010,FR264,3,1.47
2010,NUTS,2010,FR264,3,1.08
2011,NUTS,2010,FR264,3,9.461
2012,NUTS,2010,FR264,3,0.585
1990,NUTS,2010,FR3,1,2.052
1991,NUTS,2010,FR3,1,2.746
1992,NUTS,2010,FR3,1,2.088
1993,NUTS,2010,FR3,1,1.383
1994,NUTS,2010,FR3,1,2.624
1995,NUTS,2010,FR3,1,2.275
1996,NUTS,2010,FR3,1,2.498
1997,NUTS,2010,FR3,1,3.958
1998,NUTS,2010,FR3,1,3.371
1999,NUTS,2010,FR3,1,6.311
2000,NUTS,2010,FR3,1,4.47
2001,NUTS,2010,FR3,1,4.756
2002,NUTS,2010,FR3,1,4.279
2003,NUTS,2010,FR3,1,4.248
2004,NUTS,2010,FR3,1,4.473
2005,NUTS,2010,FR3,1,3.474
2006,NUTS,2010,FR3,1,4.315
2007,NUTS,2010,FR3,1,5.622
2008,NUTS,2010,FR3,1,6.55
2009,NUTS,2010,FR3,1,5.648
2010,NUTS,2010,FR3,1,6.015
2011,NUTS,2010,FR3,1,7.15
2012,NUTS,2010,FR3,1,3.617
1990,NUTS,2010,FR30,2,2.052
1991,NUTS,2010,FR30,2,2.746
1992,NUTS,2010,FR30,2,2.088
1993,NUTS,2010,FR30,2,1.383
1994,NUTS,2010,FR30,2,2.624
1995,NUTS,2010,FR30,2,2.275
1996,NUTS,2010,FR30,2,2.498
1997,NUTS,2010,FR30,2,3.958
1998,NUTS,2010,FR30,2,3.371
1999,NUTS,2010,FR30,2,6.311
2000,NUTS,2010,FR30,2,4.47
2001,NUTS,2010,FR30,2,4.756
2002,NUTS,2010,FR30,2,4.279
2003,NUTS,2010,FR30,2,4.248
2004,NUTS,2010,FR30,2,4.473
2005,NUTS,2010,FR30,2,3.474
2006,NUTS,2010,FR30,2,4.315
2007,NUTS,2010,FR30,2,5.622
2008,NUTS,2010,FR30,2,6.55
2009,NUTS,2010,FR30,2,5.648
2010,NUTS,2010,FR30,2,6.015
2011,NUTS,2010,FR30,2,7.15
2012,NUTS,2010,FR30,2,3.617
1990,NUTS,2010,FR301,3,2.842
1991,NUTS,2010,FR301,3,4.302
1992,NUTS,2010,FR301,3,1.502
1993,NUTS,2010,FR301,3,1.377
1994,NUTS,2010,FR301,3,3.191
1995,NUTS,2010,FR301,3,3.382
1996,NUTS,2010,FR301,3,3.906
1997,NUTS,2010,FR301,3,5.408
1998,NUTS,2010,FR301,3,4.329
1999,NUTS,2010,FR301,3,7.271
2000,NUTS,2010,FR301,3,6.173
2001,NUTS,2010,FR301,3,6.878
2002,NUTS,2010,FR301,3,5.84
2003,NUTS,2010,FR301,3,6.399
2004,NUTS,2010,FR301,3,6.361
2005,NUTS,2010,FR301,3,5.441
2006,NUTS,2010,FR301,3,6.76
2007,NUTS,2010,FR301,3,7.567
2008,NUTS,2010,FR301,3,9.431
2009,NUTS,2010,FR301,3,8.099
2010,NUTS,2010,FR301,3,8.262
2011,NUTS,2010,FR301,3,10.817
2012,NUTS,2010,FR301,3,4.569
1990,NUTS,2010,FR302,3,0.656
1992,NUTS,2010,FR302,3,3.123
1993,NUTS,2010,FR302,3,1.392
1994,NUTS,2010,FR302,3,1.622
1995,NUTS,2010,FR302,3,0.313
1997,NUTS,2010,FR302,3,1.388
1998,NUTS,2010,FR302,3,1.68
1999,NUTS,2010,FR302,3,4.612
2000,NUTS,2010,FR302,3,1.455
2001,NUTS,2010,FR302,3,1.003
2002,NUTS,2010,FR302,3,1.52
2003,NUTS,2010,FR302,3,0.449
2004,NUTS,2010,FR302,3,1.138
2007,NUTS,2010,FR302,3,2.197
2008,NUTS,2010,FR302,3,1.487
2009,NUTS,2010,FR302,3,1.334
2010,NUTS,2010,FR302,3,2.053
2011,NUTS,2010,FR302,3,0.684
2012,NUTS,2010,FR302,3,1.934
1990,NUTS,2010,FR4,1,7.692
1991,NUTS,2010,FR4,1,6.493
1992,NUTS,2010,FR4,1,8.318
1993,NUTS,2010,FR4,1,12.061
1994,NUTS,2010,FR4,1,12.3
1995,NUTS,2010,FR4,1,6.81
1996,NUTS,2010,FR4,1,9.234
1997,NUTS,2010,FR4,1,11.784
1998,NUTS,2010,FR4,1,13.899
1999,NUTS,2010,FR4,1,16.203
2000,NUTS,2010,FR4,1,13.285
2001,NUTS,2010,FR4,1,11.302
2002,NUTS,2010,FR4,1,10.748
2003,NUTS,2010,FR4,1,8.707
2004,NUTS,2010,FR4,1,8.671
2005,NUTS,2010,FR4,1,6.892
2006,NUTS,2010,FR4,1,11.585
2007,NUTS,2010,FR4,1,9.531
2008,NUTS,2010,FR4,1,11.144
2009,NUTS,2010,FR4,1,6.92
2010,NUTS,2010,FR4,1,9.977
2011,NUTS,2010,FR4,1,7.179
2012,NUTS,2010,FR4,1,7.177
1990,NUTS,2010,FR41,2,0.976
1991,NUTS,2010,FR41,2,2.712
1992,NUTS,2010,FR41,2,0.832
1993,NUTS,2010,FR41,2,4.326
1994,NUTS,2010,FR41,2,12.066
1995,NUTS,2010,FR41,2,4.751
1996,NUTS,2010,FR41,2,4.793
1997,NUTS,2010,FR41,2,7.266
1998,NUTS,2010,FR41,2,7.386
1999,NUTS,2010,FR41,2,5.442
2000,NUTS,2010,FR41,2,3.305
2001,NUTS,2010,FR41,2,4.045
2002,NUTS,2010,FR41,2,4.296
2003,NUTS,2010,FR41,2,1.324
2004,NUTS,2010,FR41,2,4.867
2005,NUTS,2010,FR41,2,2.349
2006,NUTS,2010,FR41,2,3.99
2007,NUTS,2010,FR41,2,3.526
2008,NUTS,2010,FR41,2,5.766
2009,NUTS,2010,FR41,2,2.417
2010,NUTS,2010,FR41,2,2.952
2011,NUTS,2010,FR41,2,2.289
2012,NUTS,2010,FR41,2,5.273
1990,NUTS,2010,FR411,3,1.406
1991,NUTS,2010,FR411,3,3.864
1992,NUTS,2010,FR411,3,0.813
1993,NUTS,2010,FR411,3,2.096
1994,NUTS,2010,FR411,3,1.284
1995,NUTS,2010,FR411,3,1.046
1996,NUTS,2010,FR411,3,1.534
1997,NUTS,2010,FR411,3,7.3
1998,NUTS,2010,FR411,3,5.482
1999,NUTS,2010,FR411,3,3.612
2000,NUTS,2010,FR411,3,4.122
2001,NUTS,2010,FR411,3,5.52
2002,NUTS,2010,FR411,3,9.358
2003,NUTS,2010,FR411,3,1.846
2004,NUTS,2010,FR411,3,2.771
2005,NUTS,2010,FR411,3,3.841
2006,NUTS,2010,FR411,3,7.169
2007,NUTS,2010,FR411,3,7.914
2008,NUTS,2010,FR411,3,8.797
2009,NUTS,2010,FR411,3,3.393
2010,NUTS,2010,FR411,3,6.474
2011,NUTS,2010,FR411,3,3.806
2012,NUTS,2010,FR411,3,10.706
1998,NUTS,2010,FR412,3,5.187
1999,NUTS,2010,FR412,3,5.196
2003,NUTS,2010,FR412,3,1.293
2005,NUTS,2010,FR412,3,1.033
2009,NUTS,2010,FR412,3,2.577
2010,NUTS,2010,FR412,3,2.578
2012,NUTS,2010,FR412,3,1.297
1990,NUTS,2010,FR413,3,1.237
1991,NUTS,2010,FR413,3,3.459
1992,NUTS,2010,FR413,3,1.312
1993,NUTS,2010,FR413,3,7.383
1994,NUTS,2010,FR413,3,25.059
1995,NUTS,2010,FR413,3,10.055
1996,NUTS,2010,FR413,3,9.801
1997,NUTS,2010,FR413,3,11.345
1998,NUTS,2010,FR413,3,11.897
1999,NUTS,2010,FR413,3,8.791
2000,NUTS,2010,FR413,3,4.583
2001,NUTS,2010,FR413,3,5.275
2002,NUTS,2010,FR413,3,3.156
2003,NUTS,2010,FR413,3,1.454
2004,NUTS,2010,FR413,3,8.551
2005,NUTS,2010,FR413,3,2.416
2006,NUTS,2010,FR413,3,3.974
2007,NUTS,2010,FR413,3,2.406
2008,NUTS,2010,FR413,3,4.913
2009,NUTS,2010,FR413,3,2.574
2010,NUTS,2010,FR413,3,1.627
2011,NUTS,2010,FR413,3,2.095
2012,NUTS,2010,FR413,3,3.985
1993,NUTS,2010,FR414,3,2.601
1994,NUTS,2010,FR414,3,3.903
2004,NUTS,2010,FR414,3,1.314
2008,NUTS,2010,FR414,3,5.261
2011,NUTS,2010,FR414,3,1.029
2012,NUTS,2010,FR414,3,0.345
1990,NUTS,2010,FR42,2,18.832
1991,NUTS,2010,FR42,2,13.281
1992,NUTS,2010,FR42,2,22.24
1993,NUTS,2010,FR42,2,24.817
1994,NUTS,2010,FR42,2,12.305
1995,NUTS,2010,FR42,2,9.973
1996,NUTS,2010,FR42,2,18.819
1997,NUTS,2010,FR42,2,15.443
1998,NUTS,2010,FR42,2,21.959
1999,NUTS,2010,FR42,2,32.581
2000,NUTS,2010,FR42,2,28.86
2001,NUTS,2010,FR42,2,21.326
2002,NUTS,2010,FR42,2,21.374
2003,NUTS,2010,FR42,2,18.667
2004,NUTS,2010,FR42,2,16.308
2005,NUTS,2010,FR42,2,14.09
2006,NUTS,2010,FR42,2,26.158
2007,NUTS,2010,FR42,2,21.294
2008,NUTS,2010,FR42,2,21.714
2009,NUTS,2010,FR42,2,13.516
2010,NUTS,2010,FR42,2,22.279
2011,NUTS,2010,FR42,2,15.435
2012,NUTS,2010,FR42,2,11.926
1990,NUTS,2010,FR421,3,27.453
1991,NUTS,2010,FR421,3,19.837
1992,NUTS,2010,FR421,3,35.247
1993,NUTS,2010,FR421,3,41.569
1994,NUTS,2010,FR421,3,16.154
1995,NUTS,2010,FR421,3,13.9
1996,NUTS,2010,FR421,3,24.438
1997,NUTS,2010,FR421,3,24.271
1998,NUTS,2010,FR421,3,33.76
1999,NUTS,2010,FR421,3,50.057
2000,NUTS,2010,FR421,3,38.567
2001,NUTS,2010,FR421,3,30.514
2002,NUTS,2010,FR421,3,30.525
2003,NUTS,2010,FR421,3,22.18
2004,NUTS,2010,FR421,3,21.791
2005,NUTS,2010,FR421,3,17.402
2006,NUTS,2010,FR421,3,30.76
2007,NUTS,2010,FR421,3,25.829
2008,NUTS,2010,FR421,3,25.655
2009,NUTS,2010,FR421,3,19.307
2010,NUTS,2010,FR421,3,27.858
2011,NUTS,2010,FR421,3,16.693
2012,NUTS,2010,FR421,3,15.688
1990,NUTS,2010,FR422,3,6.591
1991,NUTS,2010,FR422,3,3.955
1992,NUTS,2010,FR422,3,3.681
1993,NUTS,2010,FR422,3,0.848
1994,NUTS,2010,FR422,3,6.784
1995,NUTS,2010,FR422,3,4.332
1996,NUTS,2010,FR422,3,10.735
1997,NUTS,2010,FR422,3,2.739
1998,NUTS,2010,FR422,3,4.919
1999,NUTS,2010,FR422,3,7.25
2000,NUTS,2010,FR422,3,14.773
2001,NUTS,2010,FR422,3,7.952
2002,NUTS,2010,FR422,3,8.044
2003,NUTS,2010,FR422,3,13.556
2004,NUTS,2010,FR422,3,8.298
2005,NUTS,2010,FR422,3,9.246
2006,NUTS,2010,FR422,3,19.417
2007,NUTS,2010,FR422,3,14.668
2008,NUTS,2010,FR422,3,15.95
2009,NUTS,2010,FR422,3,5.049
2010,NUTS,2010,FR422,3,14.124
2011,NUTS,2010,FR422,3,13.598
2012,NUTS,2010,FR422,3,6.422
1990,NUTS,2010,FR43,2,5.317
1991,NUTS,2010,FR43,2,4.321
1992,NUTS,2010,FR43,2,3.175
1993,NUTS,2010,FR43,2,9.046
1994,NUTS,2010,FR43,2,12.791
1995,NUTS,2010,FR43,2,6.298
1996,NUTS,2010,FR43,2,3.843
1997,NUTS,2010,FR43,2,15.547
1998,NUTS,2010,FR43,2,14.965
1999,NUTS,2010,FR43,2,13.068
2000,NUTS,2010,FR43,2,9.657
2001,NUTS,2010,FR43,2,10.624
2002,NUTS,2010,FR43,2,7.38
2003,NUTS,2010,FR43,2,8.213
2004,NUTS,2010,FR43,2,4.446
2005,NUTS,2010,FR43,2,4.8
2006,NUTS,2010,FR43,2,4.015
2007,NUTS,2010,FR43,2,3.107
2008,NUTS,2010,FR43,2,5.301
2009,NUTS,2010,FR43,2,5.581
2010,NUTS,2010,FR43,2,4.694
2011,NUTS,2010,FR43,2,3.946
2012,NUTS,2010,FR43,2,3.47
1990,NUTS,2010,FR431,3,8.26
1991,NUTS,2010,FR431,3,4.625
1992,NUTS,2010,FR431,3,4.09
1993,NUTS,2010,FR431,3,10.181
1994,NUTS,2010,FR431,3,11.505
1995,NUTS,2010,FR431,3,5.05
1996,NUTS,2010,FR431,3,3.522
1997,NUTS,2010,FR431,3,13.723
1998,NUTS,2010,FR431,3,22.402
1999,NUTS,2010,FR431,3,13.06
2000,NUTS,2010,FR431,3,12.963
2001,NUTS,2010,FR431,3,9.327
2002,NUTS,2010,FR431,3,5.788
2003,NUTS,2010,FR431,3,6.883
2004,NUTS,2010,FR431,3,3.074
2005,NUTS,2010,FR431,3,5.686
2006,NUTS,2010,FR431,3,5.56
2007,NUTS,2010,FR431,3,5.806
2008,NUTS,2010,FR431,3,5.587
2009,NUTS,2010,FR431,3,6.987
2010,NUTS,2010,FR431,3,6.632
2011,NUTS,2010,FR431,3,8.751
2012,NUTS,2010,FR431,3,5.329
1990,NUTS,2010,FR432,3,6.031
1992,NUTS,2010,FR432,3,2.001
1993,NUTS,2010,FR432,3,13.988
1994,NUTS,2010,FR432,3,27.967
1995,NUTS,2010,FR432,3,11.976
1996,NUTS,2010,FR432,3,8.77
1997,NUTS,2010,FR432,3,25.932
1998,NUTS,2010,FR432,3,21.242
1999,NUTS,2010,FR432,3,20.605
2000,NUTS,2010,FR432,3,17.195
2001,NUTS,2010,FR432,3,20.448
2002,NUTS,2010,FR432,3,15.441
2003,NUTS,2010,FR432,3,20.613
2004,NUTS,2010,FR432,3,13.697
2005,NUTS,2010,FR432,3,9.081
2006,NUTS,2010,FR432,3,3.885
2007,NUTS,2010,FR432,3,1.275
2008,NUTS,2010,FR432,3,1.611
2009,NUTS,2010,FR432,3,3.827
2012,NUTS,2010,FR432,3,3.832
1991,NUTS,2010,FR433,3,2.184
1995,NUTS,2010,FR433,3,2.18
1997,NUTS,2010,FR433,3,13.09
1999,NUTS,2010,FR433,3,5.789
2002,NUTS,2010,FR433,3,4.305
2003,NUTS,2010,FR433,3,2.487
2006,NUTS,2010,FR433,3,1.06
2008,NUTS,2010,FR433,3,5.575
2009,NUTS,2010,FR433,3,5.017
2010,NUTS,2010,FR433,3,4.175
1990,NUTS,2010,FR434,3,2.463
1991,NUTS,2010,FR434,3,14.877
1992,NUTS,2010,FR434,3,7.413
1993,NUTS,2010,FR434,3,11.069
1994,NUTS,2010,FR434,3,11.018
1995,NUTS,2010,FR434,3,7.321
1996,NUTS,2010,FR434,3,2.409
1997,NUTS,2010,FR434,3,7.291
1998,NUTS,2010,FR434,3,1.457
1999,NUTS,2010,FR434,3,11.5
2001,NUTS,2010,FR434,3,15.161
2002,NUTS,2010,FR434,3,3.596
2005,NUTS,2010,FR434,3,1.777
2006,NUTS,2010,FR434,3,3.541
2007,NUTS,2010,FR434,3,1.755
2008,NUTS,2010,FR434,3,10.567
2009,NUTS,2010,FR434,3,4.563
2010,NUTS,2010,FR434,3,6.997
2012,NUTS,2010,FR434,3,1.737
1990,NUTS,2010,FR5,1,6.34
1991,NUTS,2010,FR5,1,5.863
1992,NUTS,2010,FR5,1,6.355
1993,NUTS,2010,FR5,1,6.827
1994,NUTS,2010,FR5,1,6.817
1995,NUTS,2010,FR5,1,6.972
1996,NUTS,2010,FR5,1,6.187
1997,NUTS,2010,FR5,1,10.758
1998,NUTS,2010,FR5,1,14.459
1999,NUTS,2010,FR5,1,16.82
2000,NUTS,2010,FR5,1,23.985
2001,NUTS,2010,FR5,1,27.472
2002,NUTS,2010,FR5,1,26.936
2003,NUTS,2010,FR5,1,32.793
2004,NUTS,2010,FR5,1,28.198
2005,NUTS,2010,FR5,1,33.087
2006,NUTS,2010,FR5,1,33.152
2007,NUTS,2010,FR5,1,31.559
2008,NUTS,2010,FR5,1,30.516
2009,NUTS,2010,FR5,1,29.461
2010,NUTS,2010,FR5,1,29.432
2011,NUTS,2010,FR5,1,32.772
2012,NUTS,2010,FR5,1,26.578
1990,NUTS,2010,FR51,2,1.227
1991,NUTS,2010,FR51,2,1.032
1992,NUTS,2010,FR51,2,2.553
1993,NUTS,2010,FR51,2,2.626
1994,NUTS,2010,FR51,2,2.279
1995,NUTS,2010,FR51,2,2.804
1996,NUTS,2010,FR51,2,2.045
1997,NUTS,2010,FR51,2,2.844
1998,NUTS,2010,FR51,2,4.212
1999,NUTS,2010,FR51,2,4.938
2000,NUTS,2010,FR51,2,5.91
2001,NUTS,2010,FR51,2,7.716
2002,NUTS,2010,FR51,2,6.336
2003,NUTS,2010,FR51,2,8.627
2004,NUTS,2010,FR51,2,8.968
2005,NUTS,2010,FR51,2,10.971
2006,NUTS,2010,FR51,2,7.811
2007,NUTS,2010,FR51,2,8.367
2008,NUTS,2010,FR51,2,8.495
2009,NUTS,2010,FR51,2,11.037
2010,NUTS,2010,FR51,2,9.049
2011,NUTS,2010,FR51,2,11.68
2012,NUTS,2010,FR51,2,7.166
1990,NUTS,2010,FR511,3,0.952
1991,NUTS,2010,FR511,3,2.993
1992,NUTS,2010,FR511,3,2.909
1993,NUTS,2010,FR511,3,4.789
1994,NUTS,2010,FR511,3,5.515
1995,NUTS,2010,FR511,3,4.471
1996,NUTS,2010,FR511,3,4.842
1997,NUTS,2010,FR511,3,1.921
1998,NUTS,2010,FR511,3,6.512
1999,NUTS,2010,FR511,3,6.865
2000,NUTS,2010,FR511,3,9.572
2001,NUTS,2010,FR511,3,14.523
2002,NUTS,2010,FR511,3,9.953
2003,NUTS,2010,FR511,3,13.531
2004,NUTS,2010,FR511,3,15.356
2005,NUTS,2010,FR511,3,18.895
2006,NUTS,2010,FR511,3,15.193
2007,NUTS,2010,FR511,3,13.041
2008,NUTS,2010,FR511,3,14.452
2009,NUTS,2010,FR511,3,9.326
2010,NUTS,2010,FR511,3,9.937
2011,NUTS,2010,FR511,3,15.891
2012,NUTS,2010,FR511,3,12.244
1990,NUTS,2010,FR512,3,2.838
1992,NUTS,2010,FR512,3,3.097
1995,NUTS,2010,FR512,3,2.776
1996,NUTS,2010,FR512,3,1.56
1997,NUTS,2010,FR512,3,1.829
1998,NUTS,2010,FR512,3,6.401
1999,NUTS,2010,FR512,3,8.422
2000,NUTS,2010,FR512,3,3.325
2001,NUTS,2010,FR512,3,8.53
2002,NUTS,2010,FR512,3,10.896
2003,NUTS,2010,FR512,3,11.201
2004,NUTS,2010,FR512,3,9.415
2005,NUTS,2010,FR512,3,13.814
2006,NUTS,2010,FR512,3,8.765
2007,NUTS,2010,FR512,3,7.953
2008,NUTS,2010,FR512,3,8.17
2009,NUTS,2010,FR512,3,9.191
2010,NUTS,2010,FR512,3,10.703
2011,NUTS,2010,FR512,3,13.159
2012,NUTS,2010,FR512,3,8.108
1990,NUTS,2010,FR513,3,2.7
1992,NUTS,2010,FR513,3,7.176
1993,NUTS,2010,FR513,3,3.575
1994,NUTS,2010,FR513,3,4.028
1995,NUTS,2010,FR513,3,1.777
1997,NUTS,2010,FR513,3,2.932
1998,NUTS,2010,FR513,3,1.761
1999,NUTS,2010,FR513,3,1.753
2000,NUTS,2010,FR513,3,3.485
2001,NUTS,2010,FR513,3,3.459
2004,NUTS,2010,FR513,3,2.815
2007,NUTS,2010,FR513,3,3.326
2008,NUTS,2010,FR513,3,3.301
2009,NUTS,2010,FR513,3,4.359
2010,NUTS,2010,FR513,3,3.264
2011,NUTS,2010,FR513,3,12.409
2012,NUTS,2010,FR513,3,3.253
1992,NUTS,2010,FR514,3,1.123
1995,NUTS,2010,FR514,3,1.282
1997,NUTS,2010,FR514,3,9.004
1998,NUTS,2010,FR514,3,1.27
1999,NUTS,2010,FR514,3,2.359
2000,NUTS,2010,FR514,3,5.481
2001,NUTS,2010,FR514,3,2.126
2002,NUTS,2010,FR514,3,1.853
2003,NUTS,2010,FR514,3,5.58
2004,NUTS,2010,FR514,3,5.272
2005,NUTS,2010,FR514,3,3.945
2006,NUTS,2010,FR514,3,1.048
2007,NUTS,2010,FR514,3,6.284
2008,NUTS,2010,FR514,3,6.844
2009,NUTS,2010,FR514,3,28.821
2010,NUTS,2010,FR514,3,11.872
2011,NUTS,2010,FR514,3,4.72
2012,NUTS,2010,FR514,3,4.406
1993,NUTS,2010,FR515,3,3.854
1995,NUTS,2010,FR515,3,1.428
1998,NUTS,2010,FR515,3,0.616
1999,NUTS,2010,FR515,3,0.371
2000,NUTS,2010,FR515,3,3.423
2002,NUTS,2010,FR515,3,0.302
2003,NUTS,2010,FR515,3,2.331
2004,NUTS,2010,FR515,3,1.727
2005,NUTS,2010,FR515,3,2.976
2006,NUTS,2010,FR515,3,1.507
2007,NUTS,2010,FR515,3,3.704
2008,NUTS,2010,FR515,3,0.81
2009,NUTS,2010,FR515,3,4.119
2010,NUTS,2010,FR515,3,5.514
2011,NUTS,2010,FR515,3,7.138
1990,NUTS,2010,FR52,2,15.192
1991,NUTS,2010,FR52,2,13.615
1992,NUTS,2010,FR52,2,13.452
1993,NUTS,2010,FR52,2,14.288
1994,NUTS,2010,FR52,2,14.545
1995,NUTS,2010,FR52,2,14.215
1996,NUTS,2010,FR52,2,13.95
1997,NUTS,2010,FR52,2,22.715
1998,NUTS,2010,FR52,2,32.068
1999,NUTS,2010,FR52,2,38.091
2000,NUTS,2010,FR52,2,54.724
2001,NUTS,2010,FR52,2,63.801
2002,NUTS,2010,FR52,2,64.251
2003,NUTS,2010,FR52,2,74.64
2004,NUTS,2010,FR52,2,62.712
2005,NUTS,2010,FR52,2,74.193
2006,NUTS,2010,FR52,2,77.498
2007,NUTS,2010,FR52,2,72.734
2008,NUTS,2010,FR52,2,67.019
2009,NUTS,2010,FR52,2,62.969
2010,NUTS,2010,FR52,2,65.991
2011,NUTS,2010,FR52,2,71.345
2012,NUTS,2010,FR52,2,62.182
1990,NUTS,2010,FR521,3,25.537
1991,NUTS,2010,FR521,3,49.553
1992,NUTS,2010,FR521,3,47.594
1993,NUTS,2010,FR521,3,37.995
1994,NUTS,2010,FR521,3,25.149
1995,NUTS,2010,FR521,3,27.15
1996,NUTS,2010,FR521,3,18.944
1997,NUTS,2010,FR521,3,39.605
1998,NUTS,2010,FR521,3,32.749
1999,NUTS,2010,FR521,3,48.728
2000,NUTS,2010,FR521,3,60.753
2001,NUTS,2010,FR521,3,59.308
2002,NUTS,2010,FR521,3,84.147
2003,NUTS,2010,FR521,3,80.777
2004,NUTS,2010,FR521,3,97.078
2005,NUTS,2010,FR521,3,113.378
2006,NUTS,2010,FR521,3,103.563
2007,NUTS,2010,FR521,3,86.798
2008,NUTS,2010,FR521,3,79.32
2009,NUTS,2010,FR521,3,72.389
2010,NUTS,2010,FR521,3,74.251
2011,NUTS,2010,FR521,3,60.4
2012,NUTS,2010,FR521,3,55.782
1990,NUTS,2010,FR522,3,3.185
1991,NUTS,2010,FR522,3,4.771
1992,NUTS,2010,FR522,3,3.972
1993,NUTS,2010,FR522,3,4.966
1994,NUTS,2010,FR522,3,3.962
1995,NUTS,2010,FR522,3,4.481
1996,NUTS,2010,FR522,3,8.091
1997,NUTS,2010,FR522,3,2.597
1998,NUTS,2010,FR522,3,3.978
1999,NUTS,2010,FR522,3,6.489
2000,NUTS,2010,FR522,3,3.096
2001,NUTS,2010,FR522,3,11.958
2002,NUTS,2010,FR522,3,5.815
2003,NUTS,2010,FR522,3,16.682
2004,NUTS,2010,FR522,3,9.158
2005,NUTS,2010,FR522,3,6.545
2006,NUTS,2010,FR522,3,10.362
2007,NUTS,2010,FR522,3,11.83
2008,NUTS,2010,FR522,3,17.855
2009,NUTS,2010,FR522,3,28.526
2010,NUTS,2010,FR522,3,17.68
2011,NUTS,2010,FR522,3,18.747
2012,NUTS,2010,FR522,3,9.098
1990,NUTS,2010,FR523,3,32.377
1991,NUTS,2010,FR523,3,9.315
1992,NUTS,2010,FR523,3,10.981
1993,NUTS,2010,FR523,3,11.386
1994,NUTS,2010,FR523,3,24.61
1995,NUTS,2010,FR523,3,23.75
1996,NUTS,2010,FR523,3,20.02
1997,NUTS,2010,FR523,3,45.068
1998,NUTS,2010,FR523,3,79.914
1999,NUTS,2010,FR523,3,88.21
2000,NUTS,2010,FR523,3,140.459
2001,NUTS,2010,FR523,3,160.036
2002,NUTS,2010,FR523,3,150.705
2003,NUTS,2010,FR523,3,179.675
2004,NUTS,2010,FR523,3,136.998
2005,NUTS,2010,FR523,3,163.189
2006,NUTS,2010,FR523,3,179.87
2007,NUTS,2010,FR523,3,171.325
2008,NUTS,2010,FR523,3,149.671
2009,NUTS,2010,FR523,3,132.171
2010,NUTS,2010,FR523,3,151.072
2011,NUTS,2010,FR523,3,175.896
2012,NUTS,2010,FR523,3,154.43
1990,NUTS,2010,FR524,3,0.323
1993,NUTS,2010,FR524,3,10.253
1994,NUTS,2010,FR524,3,6.378
1995,NUTS,2010,FR524,3,3.574
1996,NUTS,2010,FR524,3,9.446
1997,NUTS,2010,FR524,3,5.352
1998,NUTS,2010,FR524,3,4.689
1999,NUTS,2010,FR524,3,3.498
2000,NUTS,2010,FR524,3,2.047
2001,NUTS,2010,FR524,3,5.45
2002,NUTS,2010,FR524,3,6.774
2003,NUTS,2010,FR524,3,2.203
2004,NUTS,2010,FR524,3,2.326
2005,NUTS,2010,FR524,3,7.447
2006,NUTS,2010,FR524,3,2.044
2007,NUTS,2010,FR524,3,3.843
2008,NUTS,2010,FR524,3,5.986
2009,NUTS,2010,FR524,3,3.77
2010,NUTS,2010,FR524,3,2.813
2011,NUTS,2010,FR524,3,2.104
2012,NUTS,2010,FR524,3,5.776
1990,NUTS,2010,FR53,2,0.627
1991,NUTS,2010,FR53,2,1.562
1992,NUTS,2010,FR53,2,1.246
1993,NUTS,2010,FR53,2,1.863
1994,NUTS,2010,FR53,2,2.064
1995,NUTS,2010,FR53,2,2.365
1996,NUTS,2010,FR53,2,0.616
1997,NUTS,2010,FR53,2,5.147
1998,NUTS,2010,FR53,2,3.413
1999,NUTS,2010,FR53,2,2.488
2000,NUTS,2010,FR53,2,5.041
2001,NUTS,2010,FR53,2,1.907
2002,NUTS,2010,FR53,2,1.266
2003,NUTS,2010,FR53,2,6.096
2004,NUTS,2010,FR53,2,4.741
2005,NUTS,2010,FR53,2,3.565
2006,NUTS,2010,FR53,2,4.275
2007,NUTS,2010,FR53,2,4.138
2008,NUTS,2010,FR53,2,9.02
2009,NUTS,2010,FR53,2,6.061
2010,NUTS,2010,FR53,2,4.485
2011,NUTS,2010,FR53,2,5.681
2012,NUTS,2010,FR53,2,1.502
1991,NUTS,2010,FR531,3,4.383
1993,NUTS,2010,FR531,3,5.841
1994,NUTS,2010,FR531,3,2.926
1995,NUTS,2010,FR531,3,2.929
1996,NUTS,2010,FR531,3,2.934
1997,NUTS,2010,FR531,3,5.875
1999,NUTS,2010,FR531,3,3.914
2000,NUTS,2010,FR531,3,1.467
