year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_pnp
2013,NUTS,2010,ITH3,2,14.9
2014,NUTS,2010,ITH3,2,15.038
2015,NUTS,2010,ITH3,2,18.6
2016,NUTS,2010,ITH3,2,15.695
2017,NUTS,2010,ITH3,2,15.975
2018,NUTS,2010,ITH3,2,14.443
2019,NUTS,2010,ITH3,2,23.598
2003,NUTS,2010,ITH4,2,1.0
2004,NUTS,2010,ITH4,2,2.0
2005,NUTS,2010,ITH4,2,2.0
2007,NUTS,2010,ITH4,2,8.2
2008,NUTS,2010,ITH4,2,5.6
2009,NUTS,2010,ITH4,2,3.9
2010,NUTS,2010,ITH4,2,4.8
2011,NUTS,2010,ITH4,2,4.6
2012,NUTS,2010,ITH4,2,6.4
2013,NUTS,2010,ITH4,2,7.7
2014,NUTS,2010,ITH4,2,7.627
2015,NUTS,2010,ITH4,2,7.7
2016,NUTS,2010,ITH4,2,6.009
2017,NUTS,2010,ITH4,2,6.385
2018,NUTS,2010,ITH4,2,5.542
2019,NUTS,2010,ITH4,2,7.74
2003,NUTS,2010,ITH5,2,7.0
2004,NUTS,2010,ITH5,2,8.0
2005,NUTS,2010,ITH5,2,10.0
2007,NUTS,2010,ITH5,2,7.9
2008,NUTS,2010,ITH5,2,8.4
2009,NUTS,2010,ITH5,2,4.8
2010,NUTS,2010,ITH5,2,5.5
2011,NUTS,2010,ITH5,2,5.3
2012,NUTS,2010,ITH5,2,6.3
2013,NUTS,2010,ITH5,2,13.6
2014,NUTS,2010,ITH5,2,16.786
2015,NUTS,2010,ITH5,2,12.6
2016,NUTS,2010,ITH5,2,13.732
2017,NUTS,2010,ITH5,2,15.645
2018,NUTS,2010,ITH5,2,12.336
2019,NUTS,2010,ITH5,2,11.703
2003,NUTS,2010,ITI,1,27.0
2004,NUTS,2010,ITI,1,32.0
2005,NUTS,2010,ITI,1,60.0
2007,NUTS,2010,ITI,1,65.8
2008,NUTS,2010,ITI,1,74.2
2009,NUTS,2010,ITI,1,62.0
2010,NUTS,2010,ITI,1,88.1
2011,NUTS,2010,ITI,1,77.2
2012,NUTS,2010,ITI,1,90.0
2013,NUTS,2010,ITI,1,99.7
2014,NUTS,2010,ITI,1,94.255
2017,NUTS,2010,ITI,1,109.955
2018,NUTS,2010,ITI,1,115.63
2019,NUTS,2010,ITI,1,124.585
2003,NUTS,2010,ITI1,2,4.0
2004,NUTS,2010,ITI1,2,4.0
2005,NUTS,2010,ITI1,2,8.0
2007,NUTS,2010,ITI1,2,10.1
2008,NUTS,2010,ITI1,2,10.1
2009,NUTS,2010,ITI1,2,10.0
2010,NUTS,2010,ITI1,2,19.3
2011,NUTS,2010,ITI1,2,9.4
2012,NUTS,2010,ITI1,2,20.3
2013,NUTS,2010,ITI1,2,22.9
2014,NUTS,2010,ITI1,2,15.441
2015,NUTS,2010,ITI1,2,25.7
2016,NUTS,2010,ITI1,2,24.435
2017,NUTS,2010,ITI1,2,24.677
2018,NUTS,2010,ITI1,2,24.956
2019,NUTS,2010,ITI1,2,29.869
2003,NUTS,2010,ITI2,2,1.0
2004,NUTS,2010,ITI2,2,1.0
2005,NUTS,2010,ITI2,2,0.0
2007,NUTS,2010,ITI2,2,0.5
2008,NUTS,2010,ITI2,2,0.4
2009,NUTS,2010,ITI2,2,0.1
2010,NUTS,2010,ITI2,2,0.1
2011,NUTS,2010,ITI2,2,0.1
2012,NUTS,2010,ITI2,2,0.1
2013,NUTS,2010,ITI2,2,0.1
2014,NUTS,2010,ITI2,2,0.104
2017,NUTS,2010,ITI2,2,0.079
2018,NUTS,2010,ITI2,2,0.619
2019,NUTS,2010,ITI2,2,0.37
2003,NUTS,2010,ITI3,2,1.0
2004,NUTS,2010,ITI3,2,1.0
2005,NUTS,2010,ITI3,2,1.0
2007,NUTS,2010,ITI3,2,0.2
2008,NUTS,2010,ITI3,2,0.3
2009,NUTS,2010,ITI3,2,0.3
2010,NUTS,2010,ITI3,2,0.3
2011,NUTS,2010,ITI3,2,0.2
2012,NUTS,2010,ITI3,2,0.3
2013,NUTS,2010,ITI3,2,0.3
2014,NUTS,2010,ITI3,2,0.255
2015,NUTS,2010,ITI3,2,0.2
2016,NUTS,2010,ITI3,2,0.219
2017,NUTS,2010,ITI3,2,0.258
2018,NUTS,2010,ITI3,2,0.458
2019,NUTS,2010,ITI3,2,0.573
2003,NUTS,2010,ITI4,2,21.0
2004,NUTS,2010,ITI4,2,26.0
2005,NUTS,2010,ITI4,2,51.0
2007,NUTS,2010,ITI4,2,55.0
2008,NUTS,2010,ITI4,2,63.4
2009,NUTS,2010,ITI4,2,51.6
2010,NUTS,2010,ITI4,2,68.4
2011,NUTS,2010,ITI4,2,67.5
2012,NUTS,2010,ITI4,2,69.3
2013,NUTS,2010,ITI4,2,76.4
2014,NUTS,2010,ITI4,2,78.455
2015,NUTS,2010,ITI4,2,76.1
2016,NUTS,2010,ITI4,2,67.85
2017,NUTS,2010,ITI4,2,84.941
2018,NUTS,2010,ITI4,2,89.597
2019,NUTS,2010,ITI4,2,93.773
1980,NUTS,2010,JP,0,461.976
1981,NUTS,2010,JP,0,1000.575
1982,NUTS,2010,JP,0,1133.968
1983,NUTS,2010,JP,0,1323.165
1984,NUTS,2010,JP,0,1643.193
1985,NUTS,2010,JP,0,1937.373
1986,NUTS,2010,JP,0,2424.067
1987,NUTS,2010,JP,0,2648.698
1988,NUTS,2010,JP,0,3030.008
1989,NUTS,2010,JP,0,3281.131
1990,NUTS,2010,JP,0,2925.466
1991,NUTS,2010,JP,0,3444.369
1992,NUTS,2010,JP,0,3729.308
1993,NUTS,2010,JP,0,4749.743
1994,NUTS,2010,JP,0,5248.929
1995,NUTS,2010,JP,0,5203.0
1996,NUTS,2010,JP,0,4919.257
1997,NUTS,2010,JP,0,5230.282
1998,NUTS,2010,JP,0,4877.181
1999,NUTS,2010,JP,0,5684.215
2000,NUTS,2010,JP,0,7108.364
2001,NUTS,2010,JP,0,3326.923
2002,NUTS,2010,JP,0,2817.754
2003,NUTS,2010,JP,0,2458.334
2004,NUTS,2010,JP,0,2222.523
2005,NUTS,2010,JP,0,2263.61
2006,NUTS,2010,JP,0,2211.19
2007,NUTS,2010,JP,0,1924.23
2008,NUTS,2010,JP,0,1792.253
2009,NUTS,2010,JP,0,1957.48
2010,NUTS,2010,JP,0,2145.724
2011,NUTS,2010,JP,0,2084.787
2012,NUTS,2010,JP,0,2170.787
2013,NUTS,2010,JP,0,1640.514
2014,NUTS,2010,JP,0,1667.907
2015,NUTS,2010,JP,0,1729.328
2016,NUTS,2010,JP,0,1943.045
2017,NUTS,2010,JP,0,1904.522
2018,NUTS,2010,JP,0,1739.931
2019,NUTS,2010,JP,0,1975.01
1998,NUTS,2010,KR,0,76.808
1999,NUTS,2010,KR,0,202.229
2000,NUTS,2010,KR,0,180.265
2001,NUTS,2010,KR,0,146.254
2002,NUTS,2010,KR,0,195.503
2003,NUTS,2010,KR,0,167.276
2004,NUTS,2010,KR,0,180.944
2005,NUTS,2010,KR,0,257.441
2006,NUTS,2010,KR,0,280.268
2007,NUTS,2010,KR,0,356.59
2008,NUTS,2010,KR,0,307.391
2009,NUTS,2010,KR,0,350.05
2010,NUTS,2010,KR,0,488.35
2011,NUTS,2010,KR,0,533.284
2012,NUTS,2010,KR,0,490.489
2013,NUTS,2010,KR,0,542.547
2014,NUTS,2010,KR,0,691.104
2015,NUTS,2010,KR,0,858.521
2016,NUTS,2010,KR,0,857.079
2017,NUTS,2010,KR,0,872.144
2018,NUTS,2010,KR,0,929.639
2019,NUTS,2010,KR,0,973.438
1996,NUTS,2010,LT,0,0.345
1997,NUTS,2010,LT,0,0.353
1998,NUTS,2010,LT,0,0.205
1999,NUTS,2010,LT,0,0.171
1996,NUTS,2010,LT0,1,0.345
1997,NUTS,2010,LT0,1,0.353
1998,NUTS,2010,LT0,1,0.205
1999,NUTS,2010,LT0,1,0.171
1996,NUTS,2010,LT00,2,0.345
1997,NUTS,2010,LT00,2,0.353
1998,NUTS,2010,LT00,2,0.205
1999,NUTS,2010,LT00,2,0.171
2009,NUTS,2010,LU,0,0.0
2010,NUTS,2010,LU,0,0.0
2011,NUTS,2010,LU,0,0.0
2012,NUTS,2010,LU,0,0.0
2009,NUTS,2010,LU0,1,0.0
2010,NUTS,2010,LU0,1,0.0
2011,NUTS,2010,LU0,1,0.0
2012,NUTS,2010,LU0,1,0.0
2009,NUTS,2010,LU00,2,0.0
2010,NUTS,2010,LU00,2,0.0
2011,NUTS,2010,LU00,2,0.0
2012,NUTS,2010,LU00,2,0.0
1996,NUTS,2010,LV,0,0.0
1997,NUTS,2010,LV,0,0.0
1998,NUTS,2010,LV,0,0.0
1999,NUTS,2010,LV,0,0.0
2000,NUTS,2010,LV,0,0.0
2001,NUTS,2010,LV,0,0.018
2002,NUTS,2010,LV,0,0.0
2003,NUTS,2010,LV,0,0.0
2004,NUTS,2010,LV,0,0.0
2005,NUTS,2010,LV,0,0.003
2006,NUTS,2010,LV,0,0.0
1996,NUTS,2010,LV0,1,0.0
1997,NUTS,2010,LV0,1,0.0
1998,NUTS,2010,LV0,1,0.0
1999,NUTS,2010,LV0,1,0.0
2000,NUTS,2010,LV0,1,0.0
2001,NUTS,2010,LV0,1,0.018
2002,NUTS,2010,LV0,1,0.0
2003,NUTS,2010,LV0,1,0.0
2004,NUTS,2010,LV0,1,0.0
2005,NUTS,2010,LV0,1,0.003
2006,NUTS,2010,LV0,1,0.0
1996,NUTS,2010,LV00,2,0.0
1997,NUTS,2010,LV00,2,0.0
1998,NUTS,2010,LV00,2,0.0
1999,NUTS,2010,LV00,2,0.0
2000,NUTS,2010,LV00,2,0.0
2001,NUTS,2010,LV00,2,0.018
2002,NUTS,2010,LV00,2,0.0
2003,NUTS,2010,LV00,2,0.0
2004,NUTS,2010,LV00,2,0.0
2005,NUTS,2010,LV00,2,0.003
2006,NUTS,2010,LV00,2,0.0
2011,NUTS,2010,ME,0,0.245
2013,NUTS,2010,ME,0,0.337
2014,NUTS,2010,ME,0,0.352
2015,NUTS,2010,ME,0,0.48
2016,NUTS,2010,ME,0,0.664
2017,NUTS,2010,ME,0,0.294
2018,NUTS,2010,ME,0,0.383
2011,NUTS,2010,ME0,1,0.245
2013,NUTS,2010,ME0,1,0.337
2014,NUTS,2010,ME0,1,0.352
2015,NUTS,2010,ME0,1,0.48
2016,NUTS,2010,ME0,1,0.664
2017,NUTS,2010,ME0,1,0.294
2018,NUTS,2010,ME0,1,0.383
2011,NUTS,2010,ME00,2,0.245
2013,NUTS,2010,ME00,2,0.337
2014,NUTS,2010,ME00,2,0.352
2015,NUTS,2010,ME00,2,0.48
2016,NUTS,2010,ME00,2,0.664
2017,NUTS,2010,ME00,2,0.294
2018,NUTS,2010,ME00,2,0.383
2015,NUTS,2010,MK,0,0.347
2016,NUTS,2010,MK,0,1.041
2017,NUTS,2010,MK,0,0.508
2018,NUTS,2010,MK,0,0.628
2019,NUTS,2010,MK,0,0.618
2020,NUTS,2010,MK,0,0.451
2015,NUTS,2010,MK0,1,0.347
2016,NUTS,2010,MK0,1,1.041
2017,NUTS,2010,MK0,1,0.508
2018,NUTS,2010,MK0,1,0.628
2019,NUTS,2010,MK0,1,0.618
2020,NUTS,2010,MK0,1,0.451
2015,NUTS,2010,MK00,2,0.347
2016,NUTS,2010,MK00,2,1.041
2017,NUTS,2010,MK00,2,0.508
2018,NUTS,2010,MK00,2,0.628
2019,NUTS,2010,MK00,2,0.618
2020,NUTS,2010,MK00,2,0.451
2002,NUTS,2010,MT,0,0.0
2003,NUTS,2010,MT,0,0.0
2004,NUTS,2010,MT,0,0.0
2005,NUTS,2010,MT,0,0.0
2006,NUTS,2010,MT,0,0.0
2007,NUTS,2010,MT,0,0.0
2008,NUTS,2010,MT,0,0.0
2009,NUTS,2010,MT,0,0.0
2002,NUTS,2010,MT0,1,0.0
2003,NUTS,2010,MT0,1,0.0
2004,NUTS,2010,MT0,1,0.0
2005,NUTS,2010,MT0,1,0.0
2006,NUTS,2010,MT0,1,0.0
2007,NUTS,2010,MT0,1,0.0
2008,NUTS,2010,MT0,1,0.0
2009,NUTS,2010,MT0,1,0.0
2002,NUTS,2010,MT00,2,0.0
2003,NUTS,2010,MT00,2,0.0
2004,NUTS,2010,MT00,2,0.0
2005,NUTS,2010,MT00,2,0.0
2006,NUTS,2010,MT00,2,0.0
2007,NUTS,2010,MT00,2,0.0
2008,NUTS,2010,MT00,2,0.0
2009,NUTS,2010,MT00,2,0.0
1981,NUTS,2010,NL,0,66.664
1982,NUTS,2010,NL,0,68.864
1983,NUTS,2010,NL,0,72.918
1984,NUTS,2010,NL,0,71.336
1985,NUTS,2010,NL,0,79.656
1986,NUTS,2010,NL,0,90.381
1987,NUTS,2010,NL,0,91.682
1988,NUTS,2010,NL,0,89.939
1989,NUTS,2010,NL,0,90.78
1990,NUTS,2010,NL,0,99.047
1991,NUTS,2010,NL,0,112.501
1992,NUTS,2010,NL,0,127.482
1993,NUTS,2010,NL,0,133.776
1994,NUTS,2010,NL,0,59.769
1995,NUTS,2010,NL,0,61.466
1996,NUTS,2010,NL,0,62.623
1997,NUTS,2010,NL,0,65.588
1998,NUTS,2010,NL,0,66.679
2000,NUTS,2010,NL,0,75.0
2002,NUTS,2010,NL,0,58.0
2013,NUTS,2010,NL,0,0.0
2014,NUTS,2010,NL,0,0.0
2015,NUTS,2010,NL,0,0.0
2016,NUTS,2010,NL,0,0.0
2017,NUTS,2010,NL,0,0.0
2018,NUTS,2010,NL,0,0.0
2019,NUTS,2010,NL,0,0.0
2020,NUTS,2010,NL,0,0.0
2002,NUTS,2010,NL2,1,9.0
2002,NUTS,2010,NL21,2,9.0
2000,NUTS,2010,NL3,1,55.0
2001,NUTS,2010,NL3,1,47.0
2002,NUTS,2010,NL3,1,46.0
2000,NUTS,2010,NL32,2,40.0
2001,NUTS,2010,NL32,2,36.0
2002,NUTS,2010,NL32,2,39.0
2000,NUTS,2010,NL33,2,15.0
2001,NUTS,2010,NL33,2,12.0
2002,NUTS,2010,NL33,2,7.0
2002,NUTS,2010,NL4,1,2.0
2002,NUTS,2010,NL42,2,2.0
1981,NUTS,2010,NO,0,3.445
1982,NUTS,2010,NO,0,3.849
1983,NUTS,2010,NO,0,5.7
1984,NUTS,2010,NO,0,6.467
1985,NUTS,2010,NO,0,9.108
1987,NUTS,2010,NO,0,12.878
1981,NUTS,2010,NO0,1,3.445
1982,NUTS,2010,NO0,1,3.849
1983,NUTS,2010,NO0,1,5.7
1984,NUTS,2010,NO0,1,6.467
1985,NUTS,2010,NO0,1,9.108
1987,NUTS,2010,NO0,1,12.878
1994,NUTS,2010,PL,0,0.111
1995,NUTS,2010,PL,0,0.0
1996,NUTS,2010,PL,0,1.023
1997,NUTS,2010,PL,0,0.0
1998,NUTS,2010,PL,0,0.689
1999,NUTS,2010,PL,0,1.348
2000,NUTS,2010,PL,0,1.572
2001,NUTS,2010,PL,0,2.288
2002,NUTS,2010,PL,0,3.344
2003,NUTS,2010,PL,0,2.023
2004,NUTS,2010,PL,0,4.021
2005,NUTS,2010,PL,0,4.3
2006,NUTS,2010,PL,0,6.52
2007,NUTS,2010,PL,0,5.339
2008,NUTS,2010,PL,0,1.936
2009,NUTS,2010,PL,0,2.657
2010,NUTS,2010,PL,0,7.41
2011,NUTS,2010,PL,0,6.552
2012,NUTS,2010,PL,0,13.549
2013,NUTS,2010,PL,0,10.101
2014,NUTS,2010,PL,0,11.615
2015,NUTS,2010,PL,0,6.788
2016,NUTS,2010,PL,0,18.129
2017,NUTS,2010,PL,0,16.772
2018,NUTS,2010,PL,0,17.991
2019,NUTS,2010,PL,0,21.007
2020,NUTS,2010,PL,0,17.893
2000,NUTS,2010,PL1,1,0.25
2001,NUTS,2010,PL1,1,0.545
2002,NUTS,2010,PL1,1,1.711
2003,NUTS,2010,PL1,1,1.25
2004,NUTS,2010,PL1,1,1.149
2005,NUTS,2010,PL1,1,1.317
2006,NUTS,2010,PL1,1,1.484
2007,NUTS,2010,PL1,1,1.189
2008,NUTS,2010,PL1,1,0.683
2009,NUTS,2010,PL1,1,0.3
2010,NUTS,2010,PL1,1,2.303
2014,NUTS,2010,PL1,1,3.896
2015,NUTS,2010,PL1,1,4.923
2002,NUTS,2010,PL11,2,0.156
2004,NUTS,2010,PL11,2,0.066
2007,NUTS,2010,PL11,2,0.0
2009,NUTS,2010,PL11,2,0.023
2010,NUTS,2010,PL11,2,0.025
2014,NUTS,2010,PL11,2,0.096
2000,NUTS,2010,PL12,2,0.25
2001,NUTS,2010,PL12,2,0.545
2002,NUTS,2010,PL12,2,1.556
2004,NUTS,2010,PL12,2,1.082
2005,NUTS,2010,PL12,2,1.293
2007,NUTS,2010,PL12,2,1.189
2009,NUTS,2010,PL12,2,0.277
2010,NUTS,2010,PL12,2,2.278
2011,NUTS,2010,PL12,2,3.373
2012,NUTS,2010,PL12,2,4.056
2013,NUTS,2010,PL12,2,4.145
2014,NUTS,2010,PL12,2,3.8
2000,NUTS,2010,PL2,1,0.1
2001,NUTS,2010,PL2,1,0.599
2002,NUTS,2010,PL2,1,0.778
2003,NUTS,2010,PL2,1,0.682
2004,NUTS,2010,PL2,1,1.591
2005,NUTS,2010,PL2,1,1.889
2006,NUTS,2010,PL2,1,3.065
2007,NUTS,2010,PL2,1,2.432
2008,NUTS,2010,PL2,1,1.253
2009,NUTS,2010,PL2,1,1.248
2013,NUTS,2010,PL2,1,3.526
2014,NUTS,2010,PL2,1,3.848
2015,NUTS,2010,PL2,1,0.335
2016,NUTS,2010,PL2,1,4.263
2019,NUTS,2010,PL2,1,6.828
2000,NUTS,2010,PL21,2,0.075
2001,NUTS,2010,PL21,2,0.082
2002,NUTS,2010,PL21,2,0.207
2005,NUTS,2010,PL21,2,1.541
2009,NUTS,2010,PL21,2,1.225
2015,NUTS,2010,PL21,2,0.287
2017,NUTS,2010,PL21,2,3.289
2018,NUTS,2010,PL21,2,3.256
2019,NUTS,2010,PL21,2,5.747
2000,NUTS,2010,PL22,2,0.025
2001,NUTS,2010,PL22,2,0.517
2002,NUTS,2010,PL22,2,0.57
2005,NUTS,2010,PL22,2,0.348
2009,NUTS,2010,PL22,2,0.023
2010,NUTS,2010,PL22,2,0.025
2011,NUTS,2010,PL22,2,0.194
2012,NUTS,2010,PL22,2,0.05
2015,NUTS,2010,PL22,2,0.024
2019,NUTS,2010,PL22,2,1.082
2000,NUTS,2010,PL3,1,0.025
2001,NUTS,2010,PL3,1,0.163
2002,NUTS,2010,PL3,1,0.0
2003,NUTS,2010,PL3,1,0.023
2004,NUTS,2010,PL3,1,0.022
2006,NUTS,2010,PL3,1,0.049
2007,NUTS,2010,PL3,1,0.026
2009,NUTS,2010,PL3,1,0.023
2011,NUTS,2010,PL3,1,0.049
2015,NUTS,2010,PL3,1,0.287
2001,NUTS,2010,PL31,2,0.136
2002,NUTS,2010,PL31,2,0.0
2003,NUTS,2010,PL31,2,0.0
2006,NUTS,2010,PL31,2,0.005
2007,NUTS,2010,PL31,2,0.0
2009,NUTS,2010,PL31,2,0.0
2011,NUTS,2010,PL31,2,0.024
2000,NUTS,2010,PL32,2,0.0
2001,NUTS,2010,PL32,2,0.027
2002,NUTS,2010,PL32,2,0.0
2001,NUTS,2010,PL33,2,0.0
2003,NUTS,2010,PL33,2,0.023
2010,NUTS,2010,PL33,2,0.0
2014,NUTS,2010,PL33,2,0.0
2015,NUTS,2010,PL33,2,0.0
2006,NUTS,2010,PL34,2,0.003
2007,NUTS,2010,PL34,2,0.0
2013,NUTS,2010,PL34,2,0.048
2015,NUTS,2010,PL34,2,0.096
2000,NUTS,2010,PL4,1,0.075
2001,NUTS,2010,PL4,1,0.027
2002,NUTS,2010,PL4,1,0.0
2003,NUTS,2010,PL4,1,0.068
2004,NUTS,2010,PL4,1,0.331
2005,NUTS,2010,PL4,1,0.199
2006,NUTS,2010,PL4,1,0.942
2007,NUTS,2010,PL4,1,0.37
2009,NUTS,2010,PL4,1,1.063
2010,NUTS,2010,PL4,1,2.178
2011,NUTS,2010,PL4,1,0.218
2014,NUTS,2010,PL4,1,0.884
2015,NUTS,2010,PL4,1,0.98
2016,NUTS,2010,PL4,1,1.604
2018,NUTS,2010,PL4,1,0.415
2019,NUTS,2010,PL4,1,0.559
2000,NUTS,2010,PL41,2,0.075
2001,NUTS,2010,PL41,2,0.027
2002,NUTS,2010,PL41,2,0.0
2003,NUTS,2010,PL41,2,0.068
2004,NUTS,2010,PL41,2,0.331
2005,NUTS,2010,PL41,2,0.199
2006,NUTS,2010,PL41,2,0.955
2007,NUTS,2010,PL41,2,0.37
2009,NUTS,2010,PL41,2,0.0
2012,NUTS,2010,PL41,2,0.693
2013,NUTS,2010,PL41,2,0.0
2016,NUTS,2010,PL41,2,1.306
2017,NUTS,2010,PL41,2,1.081
2018,NUTS,2010,PL41,2,0.294
2019,NUTS,2010,PL41,2,0.445
2006,NUTS,2010,PL42,2,-0.013
2007,NUTS,2010,PL42,2,0.0
2016,NUTS,2010,PL42,2,0.298
2017,NUTS,2010,PL42,2,0.282
2006,NUTS,2010,PL43,2,0.0
2007,NUTS,2010,PL43,2,0.0
2010,NUTS,2010,PL43,2,0.0
2013,NUTS,2010,PL43,2,0.0
2014,NUTS,2010,PL43,2,0.0
2015,NUTS,2010,PL43,2,0.0
2002,NUTS,2010,PL5,1,0.0
2003,NUTS,2010,PL5,1,0.0
2006,NUTS,2010,PL5,1,0.051
2007,NUTS,2010,PL5,1,0.0
2011,NUTS,2010,PL5,1,0.17
2012,NUTS,2010,PL5,1,0.185
2013,NUTS,2010,PL5,1,0.214
2014,NUTS,2010,PL5,1,0.096
2015,NUTS,2010,PL5,1,0.239
2016,NUTS,2010,PL5,1,2.2
2002,NUTS,2010,PL51,2,0.0
2003,NUTS,2010,PL51,2,0.0
2006,NUTS,2010,PL51,2,0.01
2007,NUTS,2010,PL51,2,0.0
2009,NUTS,2010,PL51,2,0.0
2011,NUTS,2010,PL51,2,0.17
2012,NUTS,2010,PL51,2,0.185
2017,NUTS,2010,PL51,2,0.211
2018,NUTS,2010,PL51,2,0.296
2019,NUTS,2010,PL51,2,0.584
2002,NUTS,2010,PL52,2,0.0
2006,NUTS,2010,PL52,2,0.041
2007,NUTS,2010,PL52,2,0.0
2010,NUTS,2010,PL52,2,0.0
2000,NUTS,2010,PL6,1,1.123
2001,NUTS,2010,PL6,1,0.98
2002,NUTS,2010,PL6,1,0.856
2003,NUTS,2010,PL6,1,0.0
2004,NUTS,2010,PL6,1,0.928
2005,NUTS,2010,PL6,1,0.845
2006,NUTS,2010,PL6,1,0.988
2007,NUTS,2010,PL6,1,1.322
2010,NUTS,2010,PL6,1,1.327
2011,NUTS,2010,PL6,1,0.801
2013,NUTS,2010,PL6,1,0.381
2015,NUTS,2010,PL6,1,0.048
2016,NUTS,2010,PL6,1,1.834
2018,NUTS,2010,PL6,1,1.739
2002,NUTS,2010,PL61,2,0.0
2006,NUTS,2010,PL61,2,-0.005
2007,NUTS,2010,PL61,2,0.0
2010,NUTS,2010,PL61,2,0.0
2015,NUTS,2010,PL61,2,0.0
2016,NUTS,2010,PL61,2,0.275
2017,NUTS,2010,PL61,2,0.329
2019,NUTS,2010,PL61,2,0.278
2002,NUTS,2010,PL62,2,0.0
2006,NUTS,2010,PL62,2,0.005
2007,NUTS,2010,PL62,2,0.0
2014,NUTS,2010,PL62,2,0.0
2000,NUTS,2010,PL63,2,1.123
2001,NUTS,2010,PL63,2,0.98
2002,NUTS,2010,PL63,2,0.856
2004,NUTS,2010,PL63,2,0.928
2005,NUTS,2010,PL63,2,0.845
2013,NUTS,2010,PL63,2,0.191
2017,NUTS,2010,PL63,2,1.198
2018,NUTS,2010,PL63,2,1.28
2019,NUTS,2010,PL63,2,2.027
2016,NUTS,2010,PL7,1,0.527
2017,NUTS,2010,PL71,2,0.822
2018,NUTS,2010,PL71,2,1.765
2019,NUTS,2010,PL71,2,1.524
2016,NUTS,2010,PL8,1,1.031
2017,NUTS,2010,PL8,1,1.433
2018,NUTS,2010,PL8,1,1.258
2019,NUTS,2010,PL8,1,1.342
2016,NUTS,2010,PL81,2,0.138
2017,NUTS,2010,PL81,2,0.0
2018,NUTS,2010,PL81,2,0.757
2016,NUTS,2010,PL9,1,6.669
2018,NUTS,2010,PL9,1,7.335
2019,NUTS,2010,PL9,1,7.155
2016,NUTS,2010,PL91,2,6.624
2017,NUTS,2010,PL91,2,5.967
2019,NUTS,2010,PL91,2,7.155
2016,NUTS,2010,PL92,2,0.023
2019,NUTS,2010,PL92,2,0.0
2009,NUTS,2010,PLZ,1,0.0
2009,NUTS,2010,PLZZ,2,0.0
1982,NUTS,2010,PT,0,3.829
1983,NUTS,2010,PT,0,4.103
1984,NUTS,2010,PT,0,4.419
1985,NUTS,2010,PT,0,7.773
1986,NUTS,2010,PT,0,10.277
1987,NUTS,2010,PT,0,12.354
1988,NUTS,2010,PT,0,14.735
1989,NUTS,2010,PT,0,25.85
1990,NUTS,2010,PT,0,35.654
1991,NUTS,2010,PT,0,47.671
1992,NUTS,2010,PT,0,60.493
1993,NUTS,2010,PT,0,61.399
1994,NUTS,2010,PT,0,64.27
1995,NUTS,2010,PT,0,70.609
1996,NUTS,2010,PT,0,74.603
1997,NUTS,2010,PT,0,77.357
1998,NUTS,2010,PT,0,81.771
1999,NUTS,2010,PT,0,87.91
2000,NUTS,2010,PT,0,99.93
2001,NUTS,2010,PT,0,111.954
2002,NUTS,2010,PT,0,114.827
2003,NUTS,2010,PT,0,117.7
2004,NUTS,2010,PT,0,128.029
2005,NUTS,2010,PT,0,138.357
2006,NUTS,2010,PT,0,164.43
2007,NUTS,2010,PT,0,190.503
2008,NUTS,2010,PT,0,210.394
2009,NUTS,2010,PT,0,244.265
2010,NUTS,2010,PT,0,278.346
2011,NUTS,2010,PT,0,226.962
2012,NUTS,2010,PT,0,196.576
2013,NUTS,2010,PT,0,30.145
2014,NUTS,2010,PT,0,38.425
2015,NUTS,2010,PT,0,35.359
2016,NUTS,2010,PT,0,38.334
2017,NUTS,2010,PT,0,40.223
2018,NUTS,2010,PT,0,44.736
2019,NUTS,2010,PT,0,57.132
2020,NUTS,2010,PT,0,67.402
1990,NUTS,2010,PT1,1,35.245
1992,NUTS,2010,PT1,1,59.277
1995,NUTS,2010,PT1,1,67.726
1997,NUTS,2010,PT1,1,74.985
1999,NUTS,2010,PT1,1,85.69
2000,NUTS,2010,PT1,1,98.069
2001,NUTS,2010,PT1,1,110.449
2002,NUTS,2010,PT1,1,113.107
2003,NUTS,2010,PT1,1,115.765
2004,NUTS,2010,PT1,1,125.867
2005,NUTS,2010,PT1,1,135.969
2006,NUTS,2010,PT1,1,162.291
2007,NUTS,2010,PT1,1,188.613
2008,NUTS,2010,PT1,1,208.712
2009,NUTS,2010,PT1,1,242.05
2010,NUTS,2010,PT1,1,275.718
2011,NUTS,2010,PT1,1,223.418
2012,NUTS,2010,PT1,1,192.404
2013,NUTS,2010,PT1,1,30.059
2014,NUTS,2010,PT1,1,38.309
2015,NUTS,2010,PT1,1,35.213
2016,NUTS,2010,PT1,1,38.222
2017,NUTS,2010,PT1,1,39.985
2018,NUTS,2010,PT1,1,44.602
2019,NUTS,2010,PT1,1,56.982
2020,NUTS,2010,PT1,1,66.67
1990,NUTS,2010,PT11,2,6.73
1992,NUTS,2010,PT11,2,24.246
1995,NUTS,2010,PT11,2,16.704
1997,NUTS,2010,PT11,2,19.554
1999,NUTS,2010,PT11,2,25.2
2000,NUTS,2010,PT11,2,4.492
2001,NUTS,2010,PT11,2,4.548
2002,NUTS,2010,PT11,2,24.33
2003,NUTS,2010,PT11,2,44.113
2004,NUTS,2010,PT11,2,43.505
