year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_pnp
1998,NUTS,2010,AT,0,10.783
2002,NUTS,2010,AT,0,20.506
2004,NUTS,2010,AT,0,20.551
2005,NUTS,2010,AT,0,16.609
2006,NUTS,2010,AT,0,15.053
2007,NUTS,2010,AT,0,15.491
2008,NUTS,2010,AT,0,24.193
2009,NUTS,2010,AT,0,30.812
2010,NUTS,2010,AT,0,33.352
2011,NUTS,2010,AT,0,34.017
2012,NUTS,2010,AT,0,33.243
2013,NUTS,2010,AT,0,32.4
2014,NUTS,2010,AT,0,38.357
2015,NUTS,2010,AT,0,39.562
2016,NUTS,2010,AT,0,41.237
2017,NUTS,2010,AT,0,46.108
2018,NUTS,2010,AT,0,47.786
2019,NUTS,2010,AT,0,48.792
2020,NUTS,2010,AT,0,47.63
1998,NUTS,2010,AT1,1,8.226
2006,NUTS,2010,AT1,1,13.827
2007,NUTS,2010,AT1,1,13.828
2009,NUTS,2010,AT1,1,30.151
2011,NUTS,2010,AT1,1,31.397
2013,NUTS,2010,AT1,1,30.4
2015,NUTS,2010,AT1,1,36.77
2017,NUTS,2010,AT1,1,42.953
2019,NUTS,2010,AT1,1,44.926
2006,NUTS,2010,AT11,2,0.0
2007,NUTS,2010,AT11,2,0.0
2009,NUTS,2010,AT11,2,0.0
2011,NUTS,2010,AT11,2,0.0
2015,NUTS,2010,AT11,2,0.0
2017,NUTS,2010,AT11,2,0.0
1998,NUTS,2010,AT12,2,1.028
2002,NUTS,2010,AT12,2,0.586
2004,NUTS,2010,AT12,2,0.431
2006,NUTS,2010,AT12,2,0.736
2007,NUTS,2010,AT12,2,0.727
2009,NUTS,2010,AT12,2,11.548
2011,NUTS,2010,AT12,2,14.105
2013,NUTS,2010,AT12,2,13.963
2015,NUTS,2010,AT12,2,16.202
2017,NUTS,2010,AT12,2,18.91
1998,NUTS,2010,AT13,2,8.226
2002,NUTS,2010,AT13,2,16.389
2004,NUTS,2010,AT13,2,16.998
2006,NUTS,2010,AT13,2,13.09
2007,NUTS,2010,AT13,2,13.1
2009,NUTS,2010,AT13,2,18.603
2011,NUTS,2010,AT13,2,17.292
2013,NUTS,2010,AT13,2,16.436
2015,NUTS,2010,AT13,2,20.569
2017,NUTS,2010,AT13,2,24.043
2019,NUTS,2010,AT13,2,26.031
2006,NUTS,2010,AT2,1,0.373
2019,NUTS,2010,AT2,1,0.566
2006,NUTS,2010,AT21,2,0.0
2011,NUTS,2010,AT21,2,0.395
2002,NUTS,2010,AT22,2,0.678
2004,NUTS,2010,AT22,2,1.022
2006,NUTS,2010,AT22,2,0.373
2009,NUTS,2010,AT22,2,0.0
1998,NUTS,2010,AT3,1,2.057
2002,NUTS,2010,AT3,1,2.621
2004,NUTS,2010,AT3,1,2.1
2006,NUTS,2010,AT3,1,0.854
2007,NUTS,2010,AT3,1,1.582
2019,NUTS,2010,AT3,1,3.301
1998,NUTS,2010,AT31,2,1.028
2002,NUTS,2010,AT31,2,0.444
2004,NUTS,2010,AT31,2,0.369
2006,NUTS,2010,AT31,2,0.563
2009,NUTS,2010,AT31,2,0.463
2011,NUTS,2010,AT31,2,0.957
2013,NUTS,2010,AT31,2,0.943
2015,NUTS,2010,AT31,2,0.569
2017,NUTS,2010,AT31,2,0.67
2019,NUTS,2010,AT31,2,1.042
2006,NUTS,2010,AT32,2,0.0
2009,NUTS,2010,AT32,2,0.0
2015,NUTS,2010,AT32,2,1.523
2017,NUTS,2010,AT32,2,2.022
2019,NUTS,2010,AT32,2,1.862
1998,NUTS,2010,AT33,2,1.028
2002,NUTS,2010,AT33,2,1.982
2004,NUTS,2010,AT33,2,1.442
2006,NUTS,2010,AT33,2,0.291
2011,NUTS,2010,AT33,2,0.152
2013,NUTS,2010,AT33,2,0.139
2019,NUTS,2010,AT33,2,0.398
2006,NUTS,2010,AT34,2,0.0
2007,NUTS,2010,AT34,2,0.182
2009,NUTS,2010,AT34,2,0.0
2011,NUTS,2010,AT34,2,0.0
2019,NUTS,2010,AT34,2,0.0
2002,NUTS,2010,ATZ,1,0.0
2004,NUTS,2010,ATZ,1,0.0
2006,NUTS,2010,ATZ,1,0.0
2007,NUTS,2010,ATZ,1,0.0
2009,NUTS,2010,ATZ,1,0.0
2011,NUTS,2010,ATZ,1,0.0
2013,NUTS,2010,ATZ,1,0.0
2002,NUTS,2010,ATZZ,2,0.0
2004,NUTS,2010,ATZZ,2,0.0
2006,NUTS,2010,ATZZ,2,0.0
2007,NUTS,2010,ATZZ,2,0.0
2009,NUTS,2010,ATZZ,2,0.0
2011,NUTS,2010,ATZZ,2,0.0
2013,NUTS,2010,ATZZ,2,0.0
2012,NUTS,2010,BA,0,0.149
2013,NUTS,2010,BA,0,0.093
2014,NUTS,2010,BA,0,0.88
2019,NUTS,2010,BA,0,0.026
1995,NUTS,2010,BE,0,51.597
1996,NUTS,2010,BE,0,54.134
1997,NUTS,2010,BE,0,55.002
1998,NUTS,2010,BE,0,55.402
1999,NUTS,2010,BE,0,56.092
2000,NUTS,2010,BE,0,58.967
2001,NUTS,2010,BE,0,61.238
2002,NUTS,2010,BE,0,63.551
2003,NUTS,2010,BE,0,62.18
2004,NUTS,2010,BE,0,72.647
2005,NUTS,2010,BE,0,66.88
2006,NUTS,2010,BE,0,73.521
2007,NUTS,2010,BE,0,70.279
2008,NUTS,2010,BE,0,57.793
2009,NUTS,2010,BE,0,59.456
2010,NUTS,2010,BE,0,57.8
2011,NUTS,2010,BE,0,61.0
2012,NUTS,2010,BE,0,28.628
2013,NUTS,2010,BE,0,27.422
2014,NUTS,2010,BE,0,34.739
2015,NUTS,2010,BE,0,43.611
2016,NUTS,2010,BE,0,50.818
2017,NUTS,2010,BE,0,50.169
2018,NUTS,2010,BE,0,70.986
2019,NUTS,2010,BE,0,83.089
2020,NUTS,2010,BE,0,90.876
1995,NUTS,2010,BE1,1,18.454
1996,NUTS,2010,BE1,1,20.501
1997,NUTS,2010,BE1,1,21.221
1998,NUTS,2010,BE1,1,21.921
1999,NUTS,2010,BE1,1,22.428
2000,NUTS,2010,BE1,1,24.771
2001,NUTS,2010,BE1,1,26.698
2002,NUTS,2010,BE1,1,28.266
2003,NUTS,2010,BE1,1,27.575
2004,NUTS,2010,BE1,1,38.078
2005,NUTS,2010,BE1,1,31.874
2006,NUTS,2010,BE1,1,38.883
2007,NUTS,2010,BE1,1,35.012
2008,NUTS,2010,BE1,1,21.675
2009,NUTS,2010,BE1,1,22.634
2010,NUTS,2010,BE1,1,20.822
2011,NUTS,2010,BE1,1,23.404
2012,NUTS,2010,BE1,1,16.723
2013,NUTS,2010,BE1,1,15.813
2014,NUTS,2010,BE1,1,22.487
2015,NUTS,2010,BE1,1,26.208
2016,NUTS,2010,BE1,1,30.381
2017,NUTS,2010,BE1,1,29.544
2018,NUTS,2010,BE1,1,48.993
2019,NUTS,2010,BE1,1,56.09
1995,NUTS,2010,BE10,2,18.454
1996,NUTS,2010,BE10,2,20.501
1997,NUTS,2010,BE10,2,21.221
1998,NUTS,2010,BE10,2,21.921
1999,NUTS,2010,BE10,2,22.428
2000,NUTS,2010,BE10,2,24.771
2001,NUTS,2010,BE10,2,26.698
2002,NUTS,2010,BE10,2,28.266
2003,NUTS,2010,BE10,2,27.575
2004,NUTS,2010,BE10,2,38.078
2005,NUTS,2010,BE10,2,31.874
2006,NUTS,2010,BE10,2,38.883
2007,NUTS,2010,BE10,2,35.012
2008,NUTS,2010,BE10,2,21.675
2009,NUTS,2010,BE10,2,22.634
2010,NUTS,2010,BE10,2,20.822
2011,NUTS,2010,BE10,2,23.404
2012,NUTS,2010,BE10,2,16.723
2013,NUTS,2010,BE10,2,15.813
2014,NUTS,2010,BE10,2,22.487
2015,NUTS,2010,BE10,2,26.208
2016,NUTS,2010,BE10,2,30.381
2017,NUTS,2010,BE10,2,29.544
2018,NUTS,2010,BE10,2,48.993
2019,NUTS,2010,BE10,2,56.09
1995,NUTS,2010,BE2,1,33.143
1996,NUTS,2010,BE2,1,33.623
1997,NUTS,2010,BE2,1,33.77
1998,NUTS,2010,BE2,1,33.492
1999,NUTS,2010,BE2,1,33.663
2000,NUTS,2010,BE2,1,34.191
2001,NUTS,2010,BE2,1,34.54
2002,NUTS,2010,BE2,1,35.285
2003,NUTS,2010,BE2,1,34.604
2004,NUTS,2010,BE2,1,34.569
2005,NUTS,2010,BE2,1,35.006
2006,NUTS,2010,BE2,1,34.639
2007,NUTS,2010,BE2,1,35.267
2008,NUTS,2010,BE2,1,36.118
2009,NUTS,2010,BE2,1,36.822
2010,NUTS,2010,BE2,1,36.801
2011,NUTS,2010,BE2,1,37.46
2012,NUTS,2010,BE2,1,11.905
2013,NUTS,2010,BE2,1,11.61
2014,NUTS,2010,BE2,1,12.188
2015,NUTS,2010,BE2,1,17.339
2016,NUTS,2010,BE2,1,20.341
2017,NUTS,2010,BE2,1,20.528
2018,NUTS,2010,BE2,1,21.893
2019,NUTS,2010,BE2,1,26.895
1998,NUTS,2010,BE3,1,0.0
1999,NUTS,2010,BE3,1,0.0
2000,NUTS,2010,BE3,1,0.0
2001,NUTS,2010,BE3,1,0.0
2002,NUTS,2010,BE3,1,0.0
2003,NUTS,2010,BE3,1,0.0
2004,NUTS,2010,BE3,1,0.0
2005,NUTS,2010,BE3,1,0.0
2006,NUTS,2010,BE3,1,0.0
2007,NUTS,2010,BE3,1,0.0
2008,NUTS,2010,BE3,1,0.0
2009,NUTS,2010,BE3,1,0.0
2010,NUTS,2010,BE3,1,0.156
2011,NUTS,2010,BE3,1,0.124
2012,NUTS,2010,BE3,1,0.0
2013,NUTS,2010,BE3,1,0.0
2014,NUTS,2010,BE3,1,0.064
2015,NUTS,2010,BE3,1,0.063
2016,NUTS,2010,BE3,1,0.096
2017,NUTS,2010,BE3,1,0.097
2018,NUTS,2010,BE3,1,0.101
2019,NUTS,2010,BE3,1,0.104
2012,NUTS,2010,BEZ,1,0.0
2013,NUTS,2010,BEZ,1,0.0
2014,NUTS,2010,BEZ,1,0.0
2015,NUTS,2010,BEZ,1,0.0
2018,NUTS,2010,BEZ,1,0.0
2019,NUTS,2010,BEZ,1,0.0
2012,NUTS,2010,BEZZ,2,0.0
2013,NUTS,2010,BEZZ,2,0.0
2014,NUTS,2010,BEZZ,2,0.0
2015,NUTS,2010,BEZZ,2,0.0
2018,NUTS,2010,BEZZ,2,0.0
2019,NUTS,2010,BEZZ,2,0.0
1996,NUTS,2010,BG,0,0.943
1997,NUTS,2010,BG,0,1.562
1998,NUTS,2010,BG,0,1.685
1999,NUTS,2010,BG,0,0.262
2000,NUTS,2010,BG,0,0.391
2001,NUTS,2010,BG,0,0.374
2002,NUTS,2010,BG,0,0.085
2003,NUTS,2010,BG,0,0.68
2004,NUTS,2010,BG,0,1.463
2005,NUTS,2010,BG,0,3.393
2006,NUTS,2010,BG,0,2.633
2007,NUTS,2010,BG,0,2.283
2008,NUTS,2010,BG,0,3.663
2009,NUTS,2010,BG,0,2.83
2010,NUTS,2010,BG,0,2.891
2011,NUTS,2010,BG,0,2.831
2012,NUTS,2010,BG,0,6.713
2013,NUTS,2010,BG,0,2.98
2014,NUTS,2010,BG,0,4.726
2015,NUTS,2010,BG,0,4.251
2016,NUTS,2010,BG,0,1.944
2017,NUTS,2010,BG,0,5.446
2018,NUTS,2010,BG,0,3.914
2019,NUTS,2010,BG,0,4.839
2020,NUTS,2010,BG,0,5.07
2003,NUTS,2010,BG3,1,0.0
2004,NUTS,2010,BG3,1,0.019
2005,NUTS,2010,BG3,1,0.0
2006,NUTS,2010,BG3,1,0.0
2007,NUTS,2010,BG3,1,0.0
2009,NUTS,2010,BG3,1,0.031
2011,NUTS,2010,BG3,1,0.095
2012,NUTS,2010,BG3,1,0.03
2014,NUTS,2010,BG3,1,0.241
2015,NUTS,2010,BG3,1,0.225
2016,NUTS,2010,BG3,1,0.042
2017,NUTS,2010,BG3,1,0.138
2018,NUTS,2010,BG3,1,0.291
2019,NUTS,2010,BG3,1,0.098
2003,NUTS,2010,BG31,2,0.0
2004,NUTS,2010,BG31,2,0.019
2005,NUTS,2010,BG31,2,0.0
2006,NUTS,2010,BG31,2,0.0
2007,NUTS,2010,BG31,2,0.0
2008,NUTS,2010,BG31,2,0.0
2009,NUTS,2010,BG31,2,0.0
2010,NUTS,2010,BG31,2,0.0
2011,NUTS,2010,BG31,2,0.0
2012,NUTS,2010,BG31,2,0.0
2013,NUTS,2010,BG31,2,0.0
2014,NUTS,2010,BG31,2,0.0
2017,NUTS,2010,BG31,2,0.0
2002,NUTS,2010,BG32,2,0.0
2003,NUTS,2010,BG32,2,0.0
2004,NUTS,2010,BG32,2,0.0
2005,NUTS,2010,BG32,2,0.0
2006,NUTS,2010,BG32,2,0.0
2007,NUTS,2010,BG32,2,0.0
2008,NUTS,2010,BG32,2,0.0
2009,NUTS,2010,BG32,2,0.0
2010,NUTS,2010,BG32,2,0.0
2012,NUTS,2010,BG32,2,0.0
2013,NUTS,2010,BG32,2,0.0
2014,NUTS,2010,BG32,2,0.0
2015,NUTS,2010,BG32,2,0.0
2016,NUTS,2010,BG32,2,0.0
2017,NUTS,2010,BG32,2,0.0
2018,NUTS,2010,BG32,2,0.0
2019,NUTS,2010,BG32,2,0.0
2002,NUTS,2010,BG33,2,0.0
2003,NUTS,2010,BG33,2,0.0
2004,NUTS,2010,BG33,2,0.0
2005,NUTS,2010,BG33,2,0.0
2006,NUTS,2010,BG33,2,0.0
2007,NUTS,2010,BG33,2,0.0
2008,NUTS,2010,BG33,2,0.0
2015,NUTS,2010,BG33,2,0.204
2002,NUTS,2010,BG34,2,0.0
2003,NUTS,2010,BG34,2,0.0
2004,NUTS,2010,BG34,2,0.0
2005,NUTS,2010,BG34,2,0.0
2006,NUTS,2010,BG34,2,0.0
2007,NUTS,2010,BG34,2,0.0
2010,NUTS,2010,BG34,2,0.0
2013,NUTS,2010,BG34,2,0.0
2016,NUTS,2010,BG34,2,0.0
2003,NUTS,2010,BG4,1,0.675
2004,NUTS,2010,BG4,1,0.761
2005,NUTS,2010,BG4,1,3.393
2006,NUTS,2010,BG4,1,2.633
2007,NUTS,2010,BG4,1,2.283
2009,NUTS,2010,BG4,1,2.799
2011,NUTS,2010,BG4,1,2.735
2012,NUTS,2010,BG4,1,6.684
2014,NUTS,2010,BG4,1,4.485
2015,NUTS,2010,BG4,1,4.026
2016,NUTS,2010,BG4,1,1.902
2017,NUTS,2010,BG4,1,5.307
2018,NUTS,2010,BG4,1,3.623
2019,NUTS,2010,BG4,1,4.742
1999,NUTS,2010,BG41,2,0.265
2000,NUTS,2010,BG41,2,0.391
2002,NUTS,2010,BG41,2,0.084
2003,NUTS,2010,BG41,2,0.675
2005,NUTS,2010,BG41,2,3.289
2008,NUTS,2010,BG41,2,3.624
2010,NUTS,2010,BG41,2,2.276
2012,NUTS,2010,BG41,2,6.472
2013,NUTS,2010,BG41,2,2.15
2014,NUTS,2010,BG41,2,4.387
2015,NUTS,2010,BG41,2,3.883
2016,NUTS,2010,BG41,2,0.899
2017,NUTS,2010,BG41,2,4.108
2018,NUTS,2010,BG41,2,2.453
2019,NUTS,2010,BG41,2,2.788
2003,NUTS,2010,BG42,2,0.0
2005,NUTS,2010,BG42,2,0.104
2012,NUTS,2010,BG42,2,0.212
2014,NUTS,2010,BG42,2,0.099
2015,NUTS,2010,BG42,2,0.143
2016,NUTS,2010,BG42,2,1.003
2017,NUTS,2010,BG42,2,1.2
2018,NUTS,2010,BG42,2,1.17
2019,NUTS,2010,BG42,2,1.954
2002,NUTS,2010,BGZ,1,0.0
2003,NUTS,2010,BGZ,1,0.0
2004,NUTS,2010,BGZ,1,0.0
2005,NUTS,2010,BGZ,1,0.0
2006,NUTS,2010,BGZ,1,0.0
2007,NUTS,2010,BGZ,1,0.0
2008,NUTS,2010,BGZ,1,0.0
2009,NUTS,2010,BGZ,1,0.0
2010,NUTS,2010,BGZ,1,0.0
2011,NUTS,2010,BGZ,1,0.0
2012,NUTS,2010,BGZ,1,0.0
2013,NUTS,2010,BGZ,1,0.0
2014,NUTS,2010,BGZ,1,0.0
2019,NUTS,2010,BGZ,1,0.0
2002,NUTS,2010,BGZZ,2,0.0
2003,NUTS,2010,BGZZ,2,0.0
2004,NUTS,2010,BGZZ,2,0.0
2005,NUTS,2010,BGZZ,2,0.0
2006,NUTS,2010,BGZZ,2,0.0
2007,NUTS,2010,BGZZ,2,0.0
2008,NUTS,2010,BGZZ,2,0.0
2009,NUTS,2010,BGZZ,2,0.0
2010,NUTS,2010,BGZZ,2,0.0
2011,NUTS,2010,BGZZ,2,0.0
2012,NUTS,2010,BGZZ,2,0.0
2013,NUTS,2010,BGZZ,2,0.0
2014,NUTS,2010,BGZZ,2,0.0
2019,NUTS,2010,BGZZ,2,0.0
1983,NUTS,2010,CH,0,104.494
1986,NUTS,2010,CH,0,144.648
1989,NUTS,2010,CH,0,41.593
1992,NUTS,2010,CH,0,58.044
1996,NUTS,2010,CH,0,126.129
2000,NUTS,2010,CH,0,102.694
2004,NUTS,2010,CH,0,147.021
2008,NUTS,2010,CH,0,118.956
2012,NUTS,2010,CH,0,154.45
2015,NUTS,2010,CH,0,242.229
2017,NUTS,2010,CH,0,245.702
2019,NUTS,2010,CH,0,283.266
1983,NUTS,2010,CH0,1,104.494
1986,NUTS,2010,CH0,1,144.648
1989,NUTS,2010,CH0,1,41.593
1992,NUTS,2010,CH0,1,58.044
1996,NUTS,2010,CH0,1,126.129
2000,NUTS,2010,CH0,1,102.694
2004,NUTS,2010,CH0,1,147.021
2008,NUTS,2010,CH0,1,118.956
2012,NUTS,2010,CH0,1,154.45
2015,NUTS,2010,CH0,1,242.229
2017,NUTS,2010,CH0,1,245.702
2019,NUTS,2010,CH0,1,283.266
1998,NUTS,2010,CY,0,1.215
1999,NUTS,2010,CY,0,1.804
2000,NUTS,2010,CY,0,2.289
2001,NUTS,2010,CY,0,3.074
2002,NUTS,2010,CY,0,3.93
2003,NUTS,2010,CY,0,3.736
2004,NUTS,2010,CY,0,3.977
2005,NUTS,2010,CY,0,4.463
2006,NUTS,2010,CY,0,4.96
2007,NUTS,2010,CY,0,5.683
2008,NUTS,2010,CY,0,7.814
2009,NUTS,2010,CY,0,11.389
2010,NUTS,2010,CY,0,11.408
2011,NUTS,2010,CY,0,13.468
2012,NUTS,2010,CY,0,10.497
2013,NUTS,2010,CY,0,10.621
2014,NUTS,2010,CY,0,13.212
2015,NUTS,2010,CY,0,11.966
2016,NUTS,2010,CY,0,12.299
2017,NUTS,2010,CY,0,12.607
2018,NUTS,2010,CY,0,14.22
2019,NUTS,2010,CY,0,17.835
2020,NUTS,2010,CY,0,19.413
1998,NUTS,2010,CY0,1,1.215
1999,NUTS,2010,CY0,1,1.804
2000,NUTS,2010,CY0,1,2.289
2001,NUTS,2010,CY0,1,3.074
2002,NUTS,2010,CY0,1,3.93
2003,NUTS,2010,CY0,1,3.736
2004,NUTS,2010,CY0,1,3.977
2005,NUTS,2010,CY0,1,4.463
2006,NUTS,2010,CY0,1,4.96
2007,NUTS,2010,CY0,1,5.683
2008,NUTS,2010,CY0,1,7.814
2009,NUTS,2010,CY0,1,11.389
2010,NUTS,2010,CY0,1,11.408
2011,NUTS,2010,CY0,1,13.468
2012,NUTS,2010,CY0,1,10.497
2013,NUTS,2010,CY0,1,10.621
2014,NUTS,2010,CY0,1,13.212
2015,NUTS,2010,CY0,1,11.966
2016,NUTS,2010,CY0,1,12.299
2017,NUTS,2010,CY0,1,12.607
2018,NUTS,2010,CY0,1,14.22
2019,NUTS,2010,CY0,1,17.835
2020,NUTS,2010,CY0,1,19.413
