year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_nac_pnp
2011,NUTS,2010,ITI,1,77.2
2012,NUTS,2010,ITI,1,90.0
2013,NUTS,2010,ITI,1,99.7
2014,NUTS,2010,ITI,1,94.255
2017,NUTS,2010,ITI,1,109.955
2018,NUTS,2010,ITI,1,115.63
2019,NUTS,2010,ITI,1,124.585
2003,NUTS,2010,ITI1,2,4.0
2004,NUTS,2010,ITI1,2,4.0
2005,NUTS,2010,ITI1,2,8.0
2007,NUTS,2010,ITI1,2,10.1
2008,NUTS,2010,ITI1,2,10.1
2009,NUTS,2010,ITI1,2,10.0
2010,NUTS,2010,ITI1,2,19.3
2011,NUTS,2010,ITI1,2,9.4
2012,NUTS,2010,ITI1,2,20.3
2013,NUTS,2010,ITI1,2,22.9
2014,NUTS,2010,ITI1,2,15.441
2015,NUTS,2010,ITI1,2,25.7
2016,NUTS,2010,ITI1,2,24.435
2017,NUTS,2010,ITI1,2,24.677
2018,NUTS,2010,ITI1,2,24.956
2019,NUTS,2010,ITI1,2,29.869
2003,NUTS,2010,ITI2,2,1.0
2004,NUTS,2010,ITI2,2,1.0
2005,NUTS,2010,ITI2,2,0.0
2007,NUTS,2010,ITI2,2,0.5
2008,NUTS,2010,ITI2,2,0.4
2009,NUTS,2010,ITI2,2,0.1
2010,NUTS,2010,ITI2,2,0.1
2011,NUTS,2010,ITI2,2,0.1
2012,NUTS,2010,ITI2,2,0.1
2013,NUTS,2010,ITI2,2,0.1
2014,NUTS,2010,ITI2,2,0.104
2017,NUTS,2010,ITI2,2,0.079
2018,NUTS,2010,ITI2,2,0.619
2019,NUTS,2010,ITI2,2,0.37
2003,NUTS,2010,ITI3,2,1.0
2004,NUTS,2010,ITI3,2,1.0
2005,NUTS,2010,ITI3,2,1.0
2007,NUTS,2010,ITI3,2,0.2
2008,NUTS,2010,ITI3,2,0.3
2009,NUTS,2010,ITI3,2,0.3
2010,NUTS,2010,ITI3,2,0.3
2011,NUTS,2010,ITI3,2,0.2
2012,NUTS,2010,ITI3,2,0.3
2013,NUTS,2010,ITI3,2,0.3
2014,NUTS,2010,ITI3,2,0.255
2015,NUTS,2010,ITI3,2,0.2
2016,NUTS,2010,ITI3,2,0.219
2017,NUTS,2010,ITI3,2,0.258
2018,NUTS,2010,ITI3,2,0.458
2019,NUTS,2010,ITI3,2,0.573
2003,NUTS,2010,ITI4,2,21.0
2004,NUTS,2010,ITI4,2,26.0
2005,NUTS,2010,ITI4,2,51.0
2007,NUTS,2010,ITI4,2,55.0
2008,NUTS,2010,ITI4,2,63.4
2009,NUTS,2010,ITI4,2,51.6
2010,NUTS,2010,ITI4,2,68.4
2011,NUTS,2010,ITI4,2,67.5
2012,NUTS,2010,ITI4,2,69.3
2013,NUTS,2010,ITI4,2,76.4
2014,NUTS,2010,ITI4,2,78.455
2015,NUTS,2010,ITI4,2,76.1
2016,NUTS,2010,ITI4,2,67.85
2017,NUTS,2010,ITI4,2,84.941
2018,NUTS,2010,ITI4,2,89.597
2019,NUTS,2010,ITI4,2,93.773
1980,NUTS,2010,JP,0,145541.0
1981,NUTS,2010,JP,0,245521.0
1982,NUTS,2010,JP,0,276178.0
1983,NUTS,2010,JP,0,279651.0
1984,NUTS,2010,JP,0,307425.0
1985,NUTS,2010,JP,0,349812.0
1986,NUTS,2010,JP,0,399971.0
1987,NUTS,2010,JP,0,441273.0
1988,NUTS,2010,JP,0,458925.0
1989,NUTS,2010,JP,0,498535.0
1990,NUTS,2010,JP,0,537291.0
1991,NUTS,2010,JP,0,573453.0
1992,NUTS,2010,JP,0,612427.0
1993,NUTS,2010,JP,0,618179.0
1994,NUTS,2010,JP,0,636800.0
1995,NUTS,2010,JP,0,640021.0
1996,NUTS,2010,JP,0,679251.0
1997,NUTS,2010,JP,0,716967.0
1998,NUTS,2010,JP,0,714068.0
1999,NUTS,2010,JP,0,689609.0
2000,NUTS,2010,JP,0,707069.0
2001,NUTS,2010,JP,0,361570.0
2002,NUTS,2010,JP,0,332664.0
2003,NUTS,2010,JP,0,321968.0
2004,NUTS,2010,JP,0,298796.0
2005,NUTS,2010,JP,0,309775.0
2006,NUTS,2010,JP,0,322878.0
2007,NUTS,2010,JP,0,310282.0
2008,NUTS,2010,JP,0,273229.0
2009,NUTS,2010,JP,0,255138.0
2010,NUTS,2010,JP,0,249419.0
2011,NUTS,2010,JP,0,231328.0
2012,NUTS,2010,JP,0,222484.0
2013,NUTS,2010,JP,0,212709.0
2014,NUTS,2010,JP,0,234024.0
2015,NUTS,2010,JP,0,232266.0
2016,NUTS,2010,JP,0,233554.0
2017,NUTS,2010,JP,0,241322.0
2018,NUTS,2010,JP,0,226887.0
2019,NUTS,2010,JP,0,240971.0
1995,NUTS,2010,KR,0,108424.0
1996,NUTS,2010,KR,0,131650.0
1997,NUTS,2010,KR,0,146425.0
1998,NUTS,2010,KR,0,120251.0
1999,NUTS,2010,KR,0,256277.0
2000,NUTS,2010,KR,0,188106.0
2001,NUTS,2010,KR,0,168898.0
2002,NUTS,2010,KR,0,229814.0
2003,NUTS,2010,KR,0,225304.0
2004,NUTS,2010,KR,0,257414.0
2005,NUTS,2010,KR,0,327879.0
2006,NUTS,2010,KR,0,335923.5
2007,NUTS,2010,KR,0,453935.2
2008,NUTS,2010,KR,0,493696.9
2009,NUTS,2010,KR,0,620602.7
2010,NUTS,2010,KR,0,748064.16
2011,NUTS,2010,KR,0,821913.5
2012,NUTS,2010,KR,0,710075.37
2013,NUTS,2010,KR,0,788814.937
2014,NUTS,2010,KR,0,966259.537
2015,NUTS,2010,KR,0,1078766.2
2016,NUTS,2010,KR,0,1100643.447
2017,NUTS,2010,KR,0,1113501.4
2018,NUTS,2010,KR,0,1207665.9
2019,NUTS,2010,KR,0,1270648.0
1996,NUTS,2010,LT,0,0.507
1997,NUTS,2010,LT,0,0.463
1998,NUTS,2010,LT,0,0.267
1999,NUTS,2010,LT,0,0.211
1996,NUTS,2010,LT0,1,0.507
1997,NUTS,2010,LT0,1,0.463
1998,NUTS,2010,LT0,1,0.267
1999,NUTS,2010,LT0,1,0.211
1996,NUTS,2010,LT00,2,0.507
1997,NUTS,2010,LT00,2,0.463
1998,NUTS,2010,LT00,2,0.267
1999,NUTS,2010,LT00,2,0.211
2009,NUTS,2010,LU,0,0.0
2010,NUTS,2010,LU,0,0.0
2011,NUTS,2010,LU,0,0.0
2012,NUTS,2010,LU,0,0.0
2009,NUTS,2010,LU0,1,0.0
2010,NUTS,2010,LU0,1,0.0
2011,NUTS,2010,LU0,1,0.0
2012,NUTS,2010,LU0,1,0.0
2009,NUTS,2010,LU00,2,0.0
2010,NUTS,2010,LU00,2,0.0
2011,NUTS,2010,LU00,2,0.0
2012,NUTS,2010,LU00,2,0.0
1996,NUTS,2010,LV,0,0.0
1997,NUTS,2010,LV,0,0.0
1998,NUTS,2010,LV,0,0.0
1999,NUTS,2010,LV,0,0.0
2000,NUTS,2010,LV,0,0.0
2001,NUTS,2010,LV,0,0.014
2002,NUTS,2010,LV,0,0.0
2003,NUTS,2010,LV,0,0.0
2004,NUTS,2010,LV,0,0.0
2005,NUTS,2010,LV,0,0.003
2006,NUTS,2010,LV,0,0.0
1996,NUTS,2010,LV0,1,0.0
1997,NUTS,2010,LV0,1,0.0
1998,NUTS,2010,LV0,1,0.0
1999,NUTS,2010,LV0,1,0.0
2000,NUTS,2010,LV0,1,0.0
2001,NUTS,2010,LV0,1,0.014
2002,NUTS,2010,LV0,1,0.0
2003,NUTS,2010,LV0,1,0.0
2004,NUTS,2010,LV0,1,0.0
2005,NUTS,2010,LV0,1,0.003
2006,NUTS,2010,LV0,1,0.0
1996,NUTS,2010,LV00,2,0.0
1997,NUTS,2010,LV00,2,0.0
1998,NUTS,2010,LV00,2,0.0
1999,NUTS,2010,LV00,2,0.0
2000,NUTS,2010,LV00,2,0.0
2001,NUTS,2010,LV00,2,0.014
2002,NUTS,2010,LV00,2,0.0
2003,NUTS,2010,LV00,2,0.0
2004,NUTS,2010,LV00,2,0.0
2005,NUTS,2010,LV00,2,0.003
2006,NUTS,2010,LV00,2,0.0
2011,NUTS,2010,ME,0,0.245
2013,NUTS,2010,ME,0,0.337
2014,NUTS,2010,ME,0,0.352
2015,NUTS,2010,ME,0,0.48
2016,NUTS,2010,ME,0,0.664
2017,NUTS,2010,ME,0,0.294
2018,NUTS,2010,ME,0,0.383
2019,NUTS,2010,ME,0,0.013
2011,NUTS,2010,ME0,1,0.245
2013,NUTS,2010,ME0,1,0.337
2014,NUTS,2010,ME0,1,0.352
2015,NUTS,2010,ME0,1,0.48
2016,NUTS,2010,ME0,1,0.664
2017,NUTS,2010,ME0,1,0.294
2018,NUTS,2010,ME0,1,0.383
2019,NUTS,2010,ME0,1,0.013
2011,NUTS,2010,ME00,2,0.245
2013,NUTS,2010,ME00,2,0.337
2014,NUTS,2010,ME00,2,0.352
2015,NUTS,2010,ME00,2,0.48
2016,NUTS,2010,ME00,2,0.664
2017,NUTS,2010,ME00,2,0.294
2018,NUTS,2010,ME00,2,0.383
2019,NUTS,2010,ME00,2,0.013
2015,NUTS,2010,MK,0,21.4
2016,NUTS,2010,MK,0,64.1
2017,NUTS,2010,MK,0,31.3
2018,NUTS,2010,MK,0,38.6
2019,NUTS,2010,MK,0,38.0
2020,NUTS,2010,MK,0,27.8
2015,NUTS,2010,MK0,1,21.4
2016,NUTS,2010,MK0,1,64.1
2017,NUTS,2010,MK0,1,31.3
2018,NUTS,2010,MK0,1,38.6
2019,NUTS,2010,MK0,1,38.0
2020,NUTS,2010,MK0,1,27.8
2015,NUTS,2010,MK00,2,21.4
2016,NUTS,2010,MK00,2,64.1
2017,NUTS,2010,MK00,2,31.3
2018,NUTS,2010,MK00,2,38.6
2019,NUTS,2010,MK00,2,38.0
2020,NUTS,2010,MK00,2,27.8
2002,NUTS,2010,MT,0,0.0
2003,NUTS,2010,MT,0,0.0
2004,NUTS,2010,MT,0,0.0
2005,NUTS,2010,MT,0,0.0
2006,NUTS,2010,MT,0,0.0
2007,NUTS,2010,MT,0,0.0
2008,NUTS,2010,MT,0,0.0
2009,NUTS,2010,MT,0,0.0
2002,NUTS,2010,MT0,1,0.0
2003,NUTS,2010,MT0,1,0.0
2004,NUTS,2010,MT0,1,0.0
2005,NUTS,2010,MT0,1,0.0
2006,NUTS,2010,MT0,1,0.0
2007,NUTS,2010,MT0,1,0.0
2008,NUTS,2010,MT0,1,0.0
2009,NUTS,2010,MT0,1,0.0
2002,NUTS,2010,MT00,2,0.0
2003,NUTS,2010,MT00,2,0.0
2004,NUTS,2010,MT00,2,0.0
2005,NUTS,2010,MT00,2,0.0
2006,NUTS,2010,MT00,2,0.0
2007,NUTS,2010,MT00,2,0.0
2008,NUTS,2010,MT00,2,0.0
2009,NUTS,2010,MT00,2,0.0
1981,NUTS,2010,NL,0,83.95
1982,NUTS,2010,NL,0,81.68
1983,NUTS,2010,NL,0,83.95
1984,NUTS,2010,NL,0,81.68
1985,NUTS,2010,NL,0,90.76
1986,NUTS,2010,NL,0,98.47
1987,NUTS,2010,NL,0,97.11
1988,NUTS,2010,NL,0,95.29
1989,NUTS,2010,NL,0,96.2
1990,NUTS,2010,NL,0,103.92
1991,NUTS,2010,NL,0,117.98
1992,NUTS,2010,NL,0,131.6
1993,NUTS,2010,NL,0,132.05
1994,NUTS,2010,NL,0,58.538
1995,NUTS,2010,NL,0,58.54
1996,NUTS,2010,NL,0,60.807
1997,NUTS,2010,NL,0,65.798
1998,NUTS,2010,NL,0,67.16
2000,NUTS,2010,NL,0,75.0
2002,NUTS,2010,NL,0,58.0
2013,NUTS,2010,NL,0,0.0
2014,NUTS,2010,NL,0,0.0
2015,NUTS,2010,NL,0,0.0
2016,NUTS,2010,NL,0,0.0
2017,NUTS,2010,NL,0,0.0
2018,NUTS,2010,NL,0,0.0
2019,NUTS,2010,NL,0,0.0
2020,NUTS,2010,NL,0,0.0
2002,NUTS,2010,NL2,1,9.0
2002,NUTS,2010,NL21,2,9.0
2000,NUTS,2010,NL3,1,55.0
2001,NUTS,2010,NL3,1,47.0
2002,NUTS,2010,NL3,1,46.0
2000,NUTS,2010,NL32,2,40.0
2001,NUTS,2010,NL32,2,36.0
2002,NUTS,2010,NL32,2,39.0
2000,NUTS,2010,NL33,2,15.0
2001,NUTS,2010,NL33,2,12.0
2002,NUTS,2010,NL33,2,7.0
2002,NUTS,2010,NL4,1,2.0
2002,NUTS,2010,NL42,2,2.0
1981,NUTS,2010,NO,0,22.0
1982,NUTS,2010,NO,0,24.3
1983,NUTS,2010,NO,0,37.0
1984,NUTS,2010,NO,0,41.5
1985,NUTS,2010,NO,0,59.3
1987,NUTS,2010,NO,0,100.0
1981,NUTS,2010,NO0,1,22.0
1982,NUTS,2010,NO0,1,24.3
1983,NUTS,2010,NO0,1,37.0
1984,NUTS,2010,NO0,1,41.5
1985,NUTS,2010,NO0,1,59.3
1987,NUTS,2010,NO0,1,100.0
1994,NUTS,2010,PL,0,0.3
1995,NUTS,2010,PL,0,0.0
1996,NUTS,2010,PL,0,3.5
1997,NUTS,2010,PL,0,0.0
1998,NUTS,2010,PL,0,2.7
1999,NUTS,2010,PL,0,5.7
2000,NUTS,2010,PL,0,6.3
2001,NUTS,2010,PL,0,8.4
2002,NUTS,2010,PL,0,12.9
2003,NUTS,2010,PL,0,8.9
2004,NUTS,2010,PL,0,18.2
2005,NUTS,2010,PL,0,17.3
2006,NUTS,2010,PL,0,25.4
2007,NUTS,2010,PL,0,20.2
2008,NUTS,2010,PL,0,6.8
2009,NUTS,2010,PL,0,11.5
2010,NUTS,2010,PL,0,29.6
2011,NUTS,2010,PL,0,27.0
2012,NUTS,2010,PL,0,56.7
2013,NUTS,2010,PL,0,42.4
2014,NUTS,2010,PL,0,48.6
2015,NUTS,2010,PL,0,28.4
2016,NUTS,2010,PL,0,79.1
2017,NUTS,2010,PL,0,71.4
2018,NUTS,2010,PL,0,76.668
2019,NUTS,2010,PL,0,90.282
2020,NUTS,2010,PL,0,79.5
2000,NUTS,2010,PL1,1,1.0
2001,NUTS,2010,PL1,1,2.0
2002,NUTS,2010,PL1,1,6.6
2003,NUTS,2010,PL1,1,5.5
2004,NUTS,2010,PL1,1,5.2
2005,NUTS,2010,PL1,1,5.3
2006,NUTS,2010,PL1,1,5.78
2007,NUTS,2010,PL1,1,4.5
2008,NUTS,2010,PL1,1,2.4
2009,NUTS,2010,PL1,1,1.3
2010,NUTS,2010,PL1,1,9.2
2014,NUTS,2010,PL1,1,16.3
2015,NUTS,2010,PL1,1,20.6
2002,NUTS,2010,PL11,2,0.6
2004,NUTS,2010,PL11,2,0.3
2007,NUTS,2010,PL11,2,0.0
2009,NUTS,2010,PL11,2,0.1
2010,NUTS,2010,PL11,2,0.1
2014,NUTS,2010,PL11,2,0.4
2000,NUTS,2010,PL12,2,1.0
2001,NUTS,2010,PL12,2,2.0
2002,NUTS,2010,PL12,2,6.0
2004,NUTS,2010,PL12,2,4.9
2005,NUTS,2010,PL12,2,5.2
2007,NUTS,2010,PL12,2,4.5
2009,NUTS,2010,PL12,2,1.2
2010,NUTS,2010,PL12,2,9.1
2011,NUTS,2010,PL12,2,13.9
2012,NUTS,2010,PL12,2,16.971
2013,NUTS,2010,PL12,2,17.4
2014,NUTS,2010,PL12,2,15.9
2000,NUTS,2010,PL2,1,0.4
2001,NUTS,2010,PL2,1,2.2
2002,NUTS,2010,PL2,1,3.0
2003,NUTS,2010,PL2,1,3.0
2004,NUTS,2010,PL2,1,7.2
2005,NUTS,2010,PL2,1,7.6
2006,NUTS,2010,PL2,1,11.94
2007,NUTS,2010,PL2,1,9.2
2008,NUTS,2010,PL2,1,4.4
2009,NUTS,2010,PL2,1,5.4
2013,NUTS,2010,PL2,1,14.8
2014,NUTS,2010,PL2,1,16.1
2015,NUTS,2010,PL2,1,1.4
2016,NUTS,2010,PL2,1,18.6
2019,NUTS,2010,PL2,1,29.345
2000,NUTS,2010,PL21,2,0.3
2001,NUTS,2010,PL21,2,0.3
2002,NUTS,2010,PL21,2,0.8
2005,NUTS,2010,PL21,2,6.2
2009,NUTS,2010,PL21,2,5.3
2015,NUTS,2010,PL21,2,1.2
2017,NUTS,2010,PL21,2,14.0
2018,NUTS,2010,PL21,2,13.874
2019,NUTS,2010,PL21,2,24.697
2000,NUTS,2010,PL22,2,0.1
2001,NUTS,2010,PL22,2,1.9
2002,NUTS,2010,PL22,2,2.2
2005,NUTS,2010,PL22,2,1.4
2009,NUTS,2010,PL22,2,0.1
2010,NUTS,2010,PL22,2,0.1
2011,NUTS,2010,PL22,2,0.8
2012,NUTS,2010,PL22,2,0.209
2015,NUTS,2010,PL22,2,0.1
2019,NUTS,2010,PL22,2,4.648
2000,NUTS,2010,PL3,1,0.1
2001,NUTS,2010,PL3,1,0.6
2002,NUTS,2010,PL3,1,0.0
2003,NUTS,2010,PL3,1,0.1
2004,NUTS,2010,PL3,1,0.1
2006,NUTS,2010,PL3,1,0.19
2007,NUTS,2010,PL3,1,0.1
2009,NUTS,2010,PL3,1,0.1
2011,NUTS,2010,PL3,1,0.2
2015,NUTS,2010,PL3,1,1.2
2001,NUTS,2010,PL31,2,0.5
2002,NUTS,2010,PL31,2,0.0
2003,NUTS,2010,PL31,2,0.0
2006,NUTS,2010,PL31,2,0.02
2007,NUTS,2010,PL31,2,0.0
2009,NUTS,2010,PL31,2,0.0
2011,NUTS,2010,PL31,2,0.1
2000,NUTS,2010,PL32,2,0.0
2001,NUTS,2010,PL32,2,0.1
2002,NUTS,2010,PL32,2,0.0
2001,NUTS,2010,PL33,2,0.0
2003,NUTS,2010,PL33,2,0.1
2010,NUTS,2010,PL33,2,0.0
2014,NUTS,2010,PL33,2,0.0
2015,NUTS,2010,PL33,2,0.0
2006,NUTS,2010,PL34,2,0.01
2007,NUTS,2010,PL34,2,0.0
2013,NUTS,2010,PL34,2,0.2
2015,NUTS,2010,PL34,2,0.4
2000,NUTS,2010,PL4,1,0.3
2001,NUTS,2010,PL4,1,0.1
2002,NUTS,2010,PL4,1,0.0
2003,NUTS,2010,PL4,1,0.3
2004,NUTS,2010,PL4,1,1.5
2005,NUTS,2010,PL4,1,0.8
2006,NUTS,2010,PL4,1,3.67
2007,NUTS,2010,PL4,1,1.4
2009,NUTS,2010,PL4,1,4.6
2010,NUTS,2010,PL4,1,8.7
2011,NUTS,2010,PL4,1,0.9
2014,NUTS,2010,PL4,1,3.7
2015,NUTS,2010,PL4,1,4.1
2016,NUTS,2010,PL4,1,7.0
2018,NUTS,2010,PL4,1,1.77
2019,NUTS,2010,PL4,1,2.401
2000,NUTS,2010,PL41,2,0.3
2001,NUTS,2010,PL41,2,0.1
2002,NUTS,2010,PL41,2,0.0
2003,NUTS,2010,PL41,2,0.3
2004,NUTS,2010,PL41,2,1.5
2005,NUTS,2010,PL41,2,0.8
2006,NUTS,2010,PL41,2,3.72
2007,NUTS,2010,PL41,2,1.4
2009,NUTS,2010,PL41,2,0.0
2012,NUTS,2010,PL41,2,2.9
2013,NUTS,2010,PL41,2,0.0
2016,NUTS,2010,PL41,2,5.7
2017,NUTS,2010,PL41,2,4.6
2018,NUTS,2010,PL41,2,1.252
2019,NUTS,2010,PL41,2,1.911
2006,NUTS,2010,PL42,2,-0.05
2007,NUTS,2010,PL42,2,0.0
2016,NUTS,2010,PL42,2,1.3
2017,NUTS,2010,PL42,2,1.2
2006,NUTS,2010,PL43,2,0.0
2007,NUTS,2010,PL43,2,0.0
2010,NUTS,2010,PL43,2,0.0
2013,NUTS,2010,PL43,2,0.0
2014,NUTS,2010,PL43,2,0.0
2015,NUTS,2010,PL43,2,0.0
2002,NUTS,2010,PL5,1,0.0
2003,NUTS,2010,PL5,1,0.0
2006,NUTS,2010,PL5,1,0.2
2007,NUTS,2010,PL5,1,0.0
2011,NUTS,2010,PL5,1,0.7
2012,NUTS,2010,PL5,1,0.773
2013,NUTS,2010,PL5,1,0.9
2014,NUTS,2010,PL5,1,0.4
2015,NUTS,2010,PL5,1,1.0
2016,NUTS,2010,PL5,1,9.6
2002,NUTS,2010,PL51,2,0.0
2003,NUTS,2010,PL51,2,0.0
2006,NUTS,2010,PL51,2,0.04
2007,NUTS,2010,PL51,2,0.0
2009,NUTS,2010,PL51,2,0.0
2011,NUTS,2010,PL51,2,0.7
2012,NUTS,2010,PL51,2,0.773
2017,NUTS,2010,PL51,2,0.9
2018,NUTS,2010,PL51,2,1.263
2019,NUTS,2010,PL51,2,2.51
2002,NUTS,2010,PL52,2,0.0
2006,NUTS,2010,PL52,2,0.16
2007,NUTS,2010,PL52,2,0.0
2010,NUTS,2010,PL52,2,0.0
2000,NUTS,2010,PL6,1,4.5
2001,NUTS,2010,PL6,1,3.6
2002,NUTS,2010,PL6,1,3.3
2003,NUTS,2010,PL6,1,0.0
2004,NUTS,2010,PL6,1,4.2
2005,NUTS,2010,PL6,1,3.4
2006,NUTS,2010,PL6,1,3.85
2007,NUTS,2010,PL6,1,5.0
2010,NUTS,2010,PL6,1,5.3
2011,NUTS,2010,PL6,1,3.3
2013,NUTS,2010,PL6,1,1.6
2015,NUTS,2010,PL6,1,0.2
2016,NUTS,2010,PL6,1,8.0
2018,NUTS,2010,PL6,1,7.41
2002,NUTS,2010,PL61,2,0.0
2006,NUTS,2010,PL61,2,-0.02
2007,NUTS,2010,PL61,2,0.0
2010,NUTS,2010,PL61,2,0.0
2015,NUTS,2010,PL61,2,0.0
2016,NUTS,2010,PL61,2,1.2
2017,NUTS,2010,PL61,2,1.4
2019,NUTS,2010,PL61,2,1.193
2002,NUTS,2010,PL62,2,0.0
2006,NUTS,2010,PL62,2,0.02
2007,NUTS,2010,PL62,2,0.0
2014,NUTS,2010,PL62,2,0.0
2000,NUTS,2010,PL63,2,4.5
2001,NUTS,2010,PL63,2,3.6
2002,NUTS,2010,PL63,2,3.3
2004,NUTS,2010,PL63,2,4.2
2005,NUTS,2010,PL63,2,3.4
2013,NUTS,2010,PL63,2,0.8
2017,NUTS,2010,PL63,2,5.1
2018,NUTS,2010,PL63,2,5.454
2019,NUTS,2010,PL63,2,8.712
2016,NUTS,2010,PL7,1,2.3
2017,NUTS,2010,PL71,2,3.5
2018,NUTS,2010,PL71,2,7.52
2019,NUTS,2010,PL71,2,6.551
2016,NUTS,2010,PL8,1,4.5
2017,NUTS,2010,PL8,1,6.1
2018,NUTS,2010,PL8,1,5.36
2019,NUTS,2010,PL8,1,5.767
2016,NUTS,2010,PL81,2,0.6
2017,NUTS,2010,PL81,2,0.0
2018,NUTS,2010,PL81,2,3.226
2016,NUTS,2010,PL9,1,29.1
2018,NUTS,2010,PL9,1,31.257
2019,NUTS,2010,PL9,1,30.748
2016,NUTS,2010,PL91,2,28.9
2017,NUTS,2010,PL91,2,25.4
2019,NUTS,2010,PL91,2,30.748
2016,NUTS,2010,PL92,2,0.1
2019,NUTS,2010,PL92,2,0.0
2009,NUTS,2010,PLZ,1,0.0
2009,NUTS,2010,PLZZ,2,0.0
1982,NUTS,2010,PT,0,1.49
1983,NUTS,2010,PT,0,2.02
1984,NUTS,2010,PT,0,2.55
1985,NUTS,2010,PT,0,5.05
1986,NUTS,2010,PT,0,7.54
1987,NUTS,2010,PT,0,10.02
1988,NUTS,2010,PT,0,12.5
1989,NUTS,2010,PT,0,22.36
1990,NUTS,2010,PT,0,32.21
1991,NUTS,2010,PT,0,42.47
1992,NUTS,2010,PT,0,52.72
1993,NUTS,2010,PT,0,57.69
1994,NUTS,2010,PT,0,63.12
1995,NUTS,2010,PT,0,69.07
1996,NUTS,2010,PT,0,72.85
1997,NUTS,2010,PT,0,76.63
1998,NUTS,2010,PT,0,82.27
1999,NUTS,2010,PT,0,87.91
2000,NUTS,2010,PT,0,99.93
2001,NUTS,2010,PT,0,111.954
2002,NUTS,2010,PT,0,114.827
2003,NUTS,2010,PT,0,117.7
2004,NUTS,2010,PT,0,128.029
2005,NUTS,2010,PT,0,138.357
2006,NUTS,2010,PT,0,164.43
2007,NUTS,2010,PT,0,190.503
2008,NUTS,2010,PT,0,210.394
2009,NUTS,2010,PT,0,244.265
2010,NUTS,2010,PT,0,278.346
2011,NUTS,2010,PT,0,226.962
2012,NUTS,2010,PT,0,196.576
2013,NUTS,2010,PT,0,30.145
2014,NUTS,2010,PT,0,38.425
2015,NUTS,2010,PT,0,35.359
2016,NUTS,2010,PT,0,38.334
2017,NUTS,2010,PT,0,40.223
2018,NUTS,2010,PT,0,44.736
2019,NUTS,2010,PT,0,57.132
2020,NUTS,2010,PT,0,67.402
1990,NUTS,2010,PT1,1,31.84
1992,NUTS,2010,PT1,1,51.66
1995,NUTS,2010,PT1,1,66.25
1997,NUTS,2010,PT1,1,74.28
1999,NUTS,2010,PT1,1,85.69
2000,NUTS,2010,PT1,1,98.069
2001,NUTS,2010,PT1,1,110.449
2002,NUTS,2010,PT1,1,113.107
2003,NUTS,2010,PT1,1,115.765
2004,NUTS,2010,PT1,1,125.867
2005,NUTS,2010,PT1,1,135.969
2006,NUTS,2010,PT1,1,162.291
2007,NUTS,2010,PT1,1,188.613
2008,NUTS,2010,PT1,1,208.712
2009,NUTS,2010,PT1,1,242.05
2010,NUTS,2010,PT1,1,275.718
2011,NUTS,2010,PT1,1,223.418
2012,NUTS,2010,PT1,1,192.404
2013,NUTS,2010,PT1,1,30.059
2014,NUTS,2010,PT1,1,38.309
2015,NUTS,2010,PT1,1,35.213
2016,NUTS,2010,PT1,1,38.222
2017,NUTS,2010,PT1,1,39.985
2018,NUTS,2010,PT1,1,44.602
2019,NUTS,2010,PT1,1,56.982
2020,NUTS,2010,PT1,1,66.67
1990,NUTS,2010,PT11,2,6.08
1992,NUTS,2010,PT11,2,21.13
1995,NUTS,2010,PT11,2,16.34
1997,NUTS,2010,PT11,2,19.37
1999,NUTS,2010,PT11,2,25.2
2000,NUTS,2010,PT11,2,4.492
2001,NUTS,2010,PT11,2,4.548
2002,NUTS,2010,PT11,2,24.33
2003,NUTS,2010,PT11,2,44.113
2004,NUTS,2010,PT11,2,43.505
2005,NUTS,2010,PT11,2,42.897
2006,NUTS,2010,PT11,2,50.481
2007,NUTS,2010,PT11,2,58.064
2008,NUTS,2010,PT11,2,50.288
2009,NUTS,2010,PT11,2,55.543
2010,NUTS,2010,PT11,2,63.829
2011,NUTS,2010,PT11,2,75.985
2012,NUTS,2010,PT11,2,64.651
2013,NUTS,2010,PT11,2,2.532
2014,NUTS,2010,PT11,2,2.88
2015,NUTS,2010,PT11,2,3.284
2016,NUTS,2010,PT11,2,3.551
2017,NUTS,2010,PT11,2,4.181
2018,NUTS,2010,PT11,2,4.949
2019,NUTS,2010,PT11,2,5.255
2020,NUTS,2010,PT11,2,11.703
1995,NUTS,2010,PT15,2,0.17
1997,NUTS,2010,PT15,2,0.19
1999,NUTS,2010,PT15,2,0.48
2000,NUTS,2010,PT15,2,0.441
2001,NUTS,2010,PT15,2,0.402
2002,NUTS,2010,PT15,2,0.398
2003,NUTS,2010,PT15,2,0.394
2004,NUTS,2010,PT15,2,0.257
2005,NUTS,2010,PT15,2,0.121
2006,NUTS,2010,PT15,2,0.183
2007,NUTS,2010,PT15,2,0.245
2008,NUTS,2010,PT15,2,0.244
2009,NUTS,2010,PT15,2,0.344
2010,NUTS,2010,PT15,2,0.216
2011,NUTS,2010,PT15,2,0.238
2012,NUTS,2010,PT15,2,0.121
2013,NUTS,2010,PT15,2,0.0
2014,NUTS,2010,PT15,2,0.0
2015,NUTS,2010,PT15,2,0.0
2016,NUTS,2010,PT15,2,0.003
2017,NUTS,2010,PT15,2,0.0
2018,NUTS,2010,PT15,2,0.0
2019,NUTS,2010,PT15,2,0.0
2020,NUTS,2010,PT15,2,0.884
