year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_hc_gov_rse
2001,NUTS,2010,FR52,2,1157.0
2000,NUTS,2010,FR53,2,122.0
2001,NUTS,2010,FR53,2,177.0
2000,NUTS,2010,FR6,1,3227.0
2001,NUTS,2010,FR6,1,3211.0
2000,NUTS,2010,FR61,2,514.0
2001,NUTS,2010,FR61,2,468.0
2000,NUTS,2010,FR62,2,2686.0
2001,NUTS,2010,FR62,2,2719.0
2000,NUTS,2010,FR63,2,27.0
2001,NUTS,2010,FR63,2,25.0
2000,NUTS,2010,FR7,1,3098.0
2001,NUTS,2010,FR7,1,3141.0
2000,NUTS,2010,FR71,2,2717.0
2001,NUTS,2010,FR71,2,2756.0
2000,NUTS,2010,FR72,2,381.0
2001,NUTS,2010,FR72,2,384.0
2000,NUTS,2010,FR8,1,5168.0
2001,NUTS,2010,FR8,1,5170.0
2000,NUTS,2010,FR81,2,2229.0
2001,NUTS,2010,FR81,2,2205.0
2000,NUTS,2010,FR82,2,2915.0
2001,NUTS,2010,FR82,2,2944.0
2000,NUTS,2010,FR83,2,25.0
2001,NUTS,2010,FR83,2,21.0
2000,NUTS,2010,FRA,1,537.0
2001,NUTS,2010,FRA,1,607.0
2002,NUTS,2010,HR,0,3491.0
2003,NUTS,2010,HR,0,3896.0
2004,NUTS,2010,HR,0,4721.0
2005,NUTS,2010,HR,0,2841.0
2006,NUTS,2010,HR,0,2925.0
2007,NUTS,2010,HR,0,2734.0
2008,NUTS,2010,HR,0,2851.0
2009,NUTS,2010,HR,0,3107.0
2010,NUTS,2010,HR,0,3123.0
2011,NUTS,2010,HR,0,2901.0
2012,NUTS,2010,HR,0,2887.0
2013,NUTS,2010,HR,0,2780.0
2014,NUTS,2010,HR,0,2582.0
2015,NUTS,2010,HR,0,2477.0
2016,NUTS,2010,HR,0,2541.0
2017,NUTS,2010,HR,0,2728.0
2018,NUTS,2010,HR,0,2787.0
2019,NUTS,2010,HR,0,2960.0
2020,NUTS,2010,HR,0,3039.0
2002,NUTS,2010,HR0,1,3491.0
2003,NUTS,2010,HR0,1,3896.0
2004,NUTS,2010,HR0,1,4721.0
2005,NUTS,2010,HR0,1,2841.0
2006,NUTS,2010,HR0,1,2925.0
2007,NUTS,2010,HR0,1,2734.0
2008,NUTS,2010,HR0,1,2851.0
2009,NUTS,2010,HR0,1,3107.0
2010,NUTS,2010,HR0,1,3123.0
2011,NUTS,2010,HR0,1,2901.0
2012,NUTS,2010,HR0,1,2887.0
2013,NUTS,2010,HR0,1,2780.0
2014,NUTS,2010,HR0,1,2582.0
2015,NUTS,2010,HR0,1,2477.0
2016,NUTS,2010,HR0,1,2541.0
2017,NUTS,2010,HR0,1,2728.0
2018,NUTS,2010,HR0,1,2787.0
2019,NUTS,2010,HR0,1,2960.0
2020,NUTS,2010,HR0,1,3039.0
2008,NUTS,2010,HR02,2,290.0
2009,NUTS,2010,HR02,2,283.0
2010,NUTS,2010,HR02,2,285.0
2020,NUTS,2010,HR02,2,352.0
2008,NUTS,2010,HR03,2,258.0
2009,NUTS,2010,HR03,2,293.0
2010,NUTS,2010,HR03,2,289.0
2011,NUTS,2010,HR03,2,279.0
2012,NUTS,2010,HR03,2,292.0
2013,NUTS,2010,HR03,2,276.0
2014,NUTS,2010,HR03,2,124.0
2015,NUTS,2010,HR03,2,119.0
2016,NUTS,2010,HR03,2,333.0
2017,NUTS,2010,HR03,2,344.0
2018,NUTS,2010,HR03,2,364.0
2019,NUTS,2010,HR03,2,489.0
2020,NUTS,2010,HR03,2,446.0
2008,NUTS,2010,HR04,2,2593.0
2009,NUTS,2010,HR04,2,2814.0
2010,NUTS,2010,HR04,2,2834.0
2011,NUTS,2010,HR04,2,2622.0
2012,NUTS,2010,HR04,2,2595.0
2013,NUTS,2010,HR04,2,2504.0
2014,NUTS,2010,HR04,2,2458.0
2015,NUTS,2010,HR04,2,2358.0
2016,NUTS,2010,HR04,2,2208.0
2017,NUTS,2010,HR04,2,2384.0
2018,NUTS,2010,HR04,2,2423.0
2019,NUTS,2010,HR04,2,2471.0
2020,NUTS,2010,HR05,2,2205.0
2020,NUTS,2010,HR06,2,36.0
2013,NUTS,2010,HRZ,1,0.0
2014,NUTS,2010,HRZ,1,0.0
1980,NUTS,2010,HU,0,6346.0
1981,NUTS,2010,HU,0,6849.0
1982,NUTS,2010,HU,0,6824.0
1983,NUTS,2010,HU,0,6878.0
1984,NUTS,2010,HU,0,6585.0
1985,NUTS,2010,HU,0,6742.0
1986,NUTS,2010,HU,0,6832.0
1987,NUTS,2010,HU,0,6806.0
1988,NUTS,2010,HU,0,6700.0
1989,NUTS,2010,HU,0,6585.0
1990,NUTS,2010,HU,0,6316.0
1991,NUTS,2010,HU,0,5616.0
1992,NUTS,2010,HU,0,4895.0
1993,NUTS,2010,HU,0,4634.0
1994,NUTS,2010,HU,0,4418.0
1995,NUTS,2010,HU,0,4075.0
1996,NUTS,2010,HU,0,4392.0
1997,NUTS,2010,HU,0,4395.0
1998,NUTS,2010,HU,0,4832.0
1999,NUTS,2010,HU,0,5090.0
2000,NUTS,2010,HU,0,5366.0
2001,NUTS,2010,HU,0,5172.0
2002,NUTS,2010,HU,0,5735.0
2003,NUTS,2010,HU,0,5822.0
2004,NUTS,2010,HU,0,5921.0
2005,NUTS,2010,HU,0,6213.0
2006,NUTS,2010,HU,0,6217.0
2007,NUTS,2010,HU,0,5941.0
2008,NUTS,2010,HU,0,5750.0
2009,NUTS,2010,HU,0,5973.0
2010,NUTS,2010,HU,0,6148.0
2011,NUTS,2010,HU,0,6237.0
2012,NUTS,2010,HU,0,5726.0
2013,NUTS,2010,HU,0,5770.0
2014,NUTS,2010,HU,0,6257.0
2015,NUTS,2010,HU,0,6290.0
2016,NUTS,2010,HU,0,6150.0
2017,NUTS,2010,HU,0,6113.0
2018,NUTS,2010,HU,0,7906.0
2019,NUTS,2010,HU,0,8046.0
1999,NUTS,2010,HU1,1,4197.0
2000,NUTS,2010,HU1,1,4433.0
2001,NUTS,2010,HU1,1,4186.0
2002,NUTS,2010,HU1,1,4672.0
2003,NUTS,2010,HU1,1,4709.0
2004,NUTS,2010,HU1,1,4815.0
2005,NUTS,2010,HU1,1,5115.0
2006,NUTS,2010,HU1,1,5066.0
2007,NUTS,2010,HU1,1,4842.0
2008,NUTS,2010,HU1,1,4685.0
2009,NUTS,2010,HU1,1,4791.0
2010,NUTS,2010,HU1,1,4921.0
2011,NUTS,2010,HU1,1,5050.0
2012,NUTS,2010,HU1,1,4649.0
2013,NUTS,2010,HU1,1,4521.0
2014,NUTS,2010,HU1,1,4811.0
2015,NUTS,2010,HU1,1,4842.0
2016,NUTS,2010,HU1,1,4752.0
2017,NUTS,2010,HU1,1,4921.0
2018,NUTS,2010,HU1,1,6257.0
2019,NUTS,2010,HU1,1,6376.0
1999,NUTS,2010,HU10,2,4179.0
2000,NUTS,2010,HU10,2,4433.0
2001,NUTS,2010,HU10,2,4186.0
2002,NUTS,2010,HU10,2,4672.0
2003,NUTS,2010,HU10,2,4709.0
2004,NUTS,2010,HU10,2,4815.0
2005,NUTS,2010,HU10,2,5115.0
2006,NUTS,2010,HU10,2,5066.0
2007,NUTS,2010,HU10,2,4842.0
2008,NUTS,2010,HU10,2,4685.0
2009,NUTS,2010,HU10,2,4791.0
2010,NUTS,2010,HU10,2,4921.0
2011,NUTS,2010,HU10,2,5050.0
2012,NUTS,2010,HU10,2,4649.0
2013,NUTS,2010,HU10,2,4521.0
2014,NUTS,2010,HU10,2,4811.0
2015,NUTS,2010,HU10,2,4842.0
2016,NUTS,2010,HU10,2,4752.0
2017,NUTS,2010,HU11,2,4468.0
2018,NUTS,2010,HU11,2,5838.0
2019,NUTS,2010,HU11,2,5925.0
2017,NUTS,2010,HU12,2,453.0
2018,NUTS,2010,HU12,2,419.0
2019,NUTS,2010,HU12,2,451.0
1999,NUTS,2010,HU2,1,338.0
2000,NUTS,2010,HU2,1,369.0
2001,NUTS,2010,HU2,1,414.0
2002,NUTS,2010,HU2,1,396.0
2003,NUTS,2010,HU2,1,407.0
2004,NUTS,2010,HU2,1,442.0
2005,NUTS,2010,HU2,1,450.0
2006,NUTS,2010,HU2,1,455.0
2007,NUTS,2010,HU2,1,441.0
2008,NUTS,2010,HU2,1,434.0
2009,NUTS,2010,HU2,1,505.0
2010,NUTS,2010,HU2,1,544.0
2011,NUTS,2010,HU2,1,532.0
2012,NUTS,2010,HU2,1,511.0
2013,NUTS,2010,HU2,1,745.0
2014,NUTS,2010,HU2,1,757.0
2015,NUTS,2010,HU2,1,784.0
2016,NUTS,2010,HU2,1,788.0
2017,NUTS,2010,HU2,1,787.0
2018,NUTS,2010,HU2,1,879.0
2019,NUTS,2010,HU2,1,835.0
1999,NUTS,2010,HU21,2,132.0
2000,NUTS,2010,HU21,2,151.0
2001,NUTS,2010,HU21,2,154.0
2002,NUTS,2010,HU21,2,172.0
2003,NUTS,2010,HU21,2,155.0
2004,NUTS,2010,HU21,2,150.0
2005,NUTS,2010,HU21,2,196.0
2006,NUTS,2010,HU21,2,178.0
2007,NUTS,2010,HU21,2,175.0
2008,NUTS,2010,HU21,2,166.0
2009,NUTS,2010,HU21,2,200.0
2010,NUTS,2010,HU21,2,202.0
2011,NUTS,2010,HU21,2,195.0
2012,NUTS,2010,HU21,2,347.0
2013,NUTS,2010,HU21,2,386.0
2014,NUTS,2010,HU21,2,392.0
2015,NUTS,2010,HU21,2,403.0
2016,NUTS,2010,HU21,2,405.0
2017,NUTS,2010,HU21,2,436.0
2018,NUTS,2010,HU21,2,544.0
2019,NUTS,2010,HU21,2,511.0
1999,NUTS,2010,HU22,2,86.0
2000,NUTS,2010,HU22,2,85.0
2001,NUTS,2010,HU22,2,126.0
2002,NUTS,2010,HU22,2,94.0
2003,NUTS,2010,HU22,2,118.0
2004,NUTS,2010,HU22,2,135.0
2005,NUTS,2010,HU22,2,114.0
2006,NUTS,2010,HU22,2,138.0
2007,NUTS,2010,HU22,2,146.0
2008,NUTS,2010,HU22,2,147.0
2009,NUTS,2010,HU22,2,167.0
2010,NUTS,2010,HU22,2,178.0
2011,NUTS,2010,HU22,2,186.0
2012,NUTS,2010,HU22,2,117.0
2013,NUTS,2010,HU22,2,186.0
2014,NUTS,2010,HU22,2,178.0
2015,NUTS,2010,HU22,2,191.0
2016,NUTS,2010,HU22,2,199.0
2017,NUTS,2010,HU22,2,155.0
2018,NUTS,2010,HU22,2,308.0
2019,NUTS,2010,HU22,2,291.0
1999,NUTS,2010,HU23,2,120.0
2000,NUTS,2010,HU23,2,133.0
2001,NUTS,2010,HU23,2,134.0
2002,NUTS,2010,HU23,2,130.0
2003,NUTS,2010,HU23,2,134.0
2004,NUTS,2010,HU23,2,157.0
2005,NUTS,2010,HU23,2,140.0
2006,NUTS,2010,HU23,2,139.0
2007,NUTS,2010,HU23,2,120.0
2008,NUTS,2010,HU23,2,121.0
2009,NUTS,2010,HU23,2,138.0
2010,NUTS,2010,HU23,2,164.0
2011,NUTS,2010,HU23,2,151.0
2012,NUTS,2010,HU23,2,47.0
2013,NUTS,2010,HU23,2,173.0
2014,NUTS,2010,HU23,2,187.0
2015,NUTS,2010,HU23,2,190.0
2016,NUTS,2010,HU23,2,184.0
2017,NUTS,2010,HU23,2,196.0
2018,NUTS,2010,HU23,2,27.0
2019,NUTS,2010,HU23,2,33.0
1999,NUTS,2010,HU3,1,573.0
2000,NUTS,2010,HU3,1,564.0
2001,NUTS,2010,HU3,1,572.0
2002,NUTS,2010,HU3,1,667.0
2003,NUTS,2010,HU3,1,706.0
2004,NUTS,2010,HU3,1,664.0
2005,NUTS,2010,HU3,1,648.0
2006,NUTS,2010,HU3,1,696.0
2007,NUTS,2010,HU3,1,658.0
2008,NUTS,2010,HU3,1,631.0
2009,NUTS,2010,HU3,1,677.0
2010,NUTS,2010,HU3,1,683.0
2011,NUTS,2010,HU3,1,655.0
2012,NUTS,2010,HU3,1,566.0
2013,NUTS,2010,HU3,1,504.0
2014,NUTS,2010,HU3,1,689.0
2015,NUTS,2010,HU3,1,664.0
2016,NUTS,2010,HU3,1,610.0
2017,NUTS,2010,HU3,1,405.0
2018,NUTS,2010,HU3,1,770.0
2019,NUTS,2010,HU3,1,835.0
1999,NUTS,2010,HU31,2,16.0
2000,NUTS,2010,HU31,2,45.0
2001,NUTS,2010,HU31,2,56.0
2002,NUTS,2010,HU31,2,53.0
2003,NUTS,2010,HU31,2,66.0
2004,NUTS,2010,HU31,2,38.0
2005,NUTS,2010,HU31,2,41.0
2006,NUTS,2010,HU31,2,45.0
2007,NUTS,2010,HU31,2,39.0
2008,NUTS,2010,HU31,2,52.0
2009,NUTS,2010,HU31,2,88.0
2010,NUTS,2010,HU31,2,77.0
2011,NUTS,2010,HU31,2,91.0
2012,NUTS,2010,HU31,2,31.0
2013,NUTS,2010,HU31,2,34.0
2014,NUTS,2010,HU31,2,27.0
2015,NUTS,2010,HU31,2,28.0
2016,NUTS,2010,HU31,2,20.0
2017,NUTS,2010,HU31,2,24.0
2018,NUTS,2010,HU31,2,19.0
2019,NUTS,2010,HU31,2,43.0
1999,NUTS,2010,HU32,2,200.0
2000,NUTS,2010,HU32,2,156.0
2001,NUTS,2010,HU32,2,162.0
2002,NUTS,2010,HU32,2,209.0
2003,NUTS,2010,HU32,2,198.0
2004,NUTS,2010,HU32,2,216.0
2005,NUTS,2010,HU32,2,176.0
2006,NUTS,2010,HU32,2,206.0
2007,NUTS,2010,HU32,2,206.0
2008,NUTS,2010,HU32,2,213.0
2009,NUTS,2010,HU32,2,226.0
2010,NUTS,2010,HU32,2,216.0
2011,NUTS,2010,HU32,2,216.0
2012,NUTS,2010,HU32,2,211.0
2013,NUTS,2010,HU32,2,144.0
2014,NUTS,2010,HU32,2,375.0
2015,NUTS,2010,HU32,2,371.0
2016,NUTS,2010,HU32,2,361.0
2017,NUTS,2010,HU32,2,143.0
2018,NUTS,2010,HU32,2,172.0
2019,NUTS,2010,HU32,2,174.0
1999,NUTS,2010,HU33,2,357.0
2000,NUTS,2010,HU33,2,363.0
2001,NUTS,2010,HU33,2,354.0
2002,NUTS,2010,HU33,2,405.0
2003,NUTS,2010,HU33,2,442.0
2004,NUTS,2010,HU33,2,410.0
2005,NUTS,2010,HU33,2,431.0
2006,NUTS,2010,HU33,2,445.0
2007,NUTS,2010,HU33,2,413.0
2008,NUTS,2010,HU33,2,366.0
2009,NUTS,2010,HU33,2,363.0
2010,NUTS,2010,HU33,2,390.0
2011,NUTS,2010,HU33,2,348.0
2012,NUTS,2010,HU33,2,324.0
2013,NUTS,2010,HU33,2,326.0
2014,NUTS,2010,HU33,2,287.0
2015,NUTS,2010,HU33,2,265.0
2016,NUTS,2010,HU33,2,229.0
2017,NUTS,2010,HU33,2,238.0
2018,NUTS,2010,HU33,2,579.0
2019,NUTS,2010,HU33,2,618.0
2002,NUTS,2010,IE,0,587.0
2003,NUTS,2010,IE,0,666.0
2004,NUTS,2010,IE,0,588.0
2005,NUTS,2010,IE,0,457.0
2006,NUTS,2010,IE,0,520.0
2007,NUTS,2010,IE,0,565.0
2008,NUTS,2010,IE,0,587.0
2009,NUTS,2010,IE,0,587.0
2010,NUTS,2010,IE,0,607.0
2011,NUTS,2010,IE,0,599.0
2012,NUTS,2010,IE,0,558.0
2013,NUTS,2010,IE,0,516.0
2014,NUTS,2010,IE,0,544.0
2015,NUTS,2010,IE,0,573.0
2017,NUTS,2010,IE,0,677.0
2019,NUTS,2010,IE,0,760.0
2002,NUTS,2010,IE0,1,587.0
2003,NUTS,2010,IE0,1,666.0
2004,NUTS,2010,IE0,1,588.0
2005,NUTS,2010,IE0,1,457.0
2006,NUTS,2010,IE0,1,520.0
2007,NUTS,2010,IE0,1,565.0
2008,NUTS,2010,IE0,1,587.0
2009,NUTS,2010,IE0,1,587.0
2010,NUTS,2010,IE0,1,607.0
2011,NUTS,2010,IE0,1,599.0
2012,NUTS,2010,IE0,1,558.0
2013,NUTS,2010,IE0,1,516.0
2015,NUTS,2010,IE0,1,573.0
2017,NUTS,2010,IE0,1,677.0
2002,NUTS,2010,IE01,2,50.0
2003,NUTS,2010,IE01,2,66.0
2004,NUTS,2010,IE01,2,60.0
2005,NUTS,2010,IE01,2,50.0
2006,NUTS,2010,IE01,2,63.0
2007,NUTS,2010,IE01,2,85.0
2008,NUTS,2010,IE01,2,88.0
2009,NUTS,2010,IE01,2,88.0
2010,NUTS,2010,IE01,2,91.0
2011,NUTS,2010,IE01,2,90.0
2012,NUTS,2010,IE01,2,84.0
2013,NUTS,2010,IE01,2,77.0
2015,NUTS,2010,IE01,2,20.0
2017,NUTS,2010,IE01,2,85.0
2002,NUTS,2010,IE02,2,537.0
2003,NUTS,2010,IE02,2,600.0
2004,NUTS,2010,IE02,2,528.0
2005,NUTS,2010,IE02,2,407.0
2006,NUTS,2010,IE02,2,457.0
2007,NUTS,2010,IE02,2,480.0
2008,NUTS,2010,IE02,2,499.0
2009,NUTS,2010,IE02,2,499.0
2010,NUTS,2010,IE02,2,516.0
2011,NUTS,2010,IE02,2,509.0
2012,NUTS,2010,IE02,2,474.0
2013,NUTS,2010,IE02,2,439.0
2015,NUTS,2010,IE02,2,553.0
2017,NUTS,2010,IE02,2,592.0
2002,NUTS,2010,IEZ,1,0.0
2003,NUTS,2010,IEZ,1,0.0
2004,NUTS,2010,IEZ,1,0.0
2005,NUTS,2010,IEZ,1,0.0
2006,NUTS,2010,IEZ,1,0.0
2007,NUTS,2010,IEZ,1,0.0
2008,NUTS,2010,IEZ,1,0.0
2009,NUTS,2010,IEZ,1,0.0
2010,NUTS,2010,IEZ,1,0.0
2011,NUTS,2010,IEZ,1,0.0
2012,NUTS,2010,IEZ,1,0.0
2013,NUTS,2010,IEZ,1,0.0
2002,NUTS,2010,IEZZ,2,0.0
2003,NUTS,2010,IEZZ,2,0.0
2004,NUTS,2010,IEZZ,2,0.0
2005,NUTS,2010,IEZZ,2,0.0
2006,NUTS,2010,IEZZ,2,0.0
2007,NUTS,2010,IEZZ,2,0.0
2008,NUTS,2010,IEZZ,2,0.0
2009,NUTS,2010,IEZZ,2,0.0
2010,NUTS,2010,IEZZ,2,0.0
2011,NUTS,2010,IEZZ,2,0.0
2012,NUTS,2010,IEZZ,2,0.0
2013,NUTS,2010,IEZZ,2,0.0
1991,NUTS,2010,IS,0,370.0
1993,NUTS,2010,IS,0,478.0
1995,NUTS,2010,IS,0,484.0
1997,NUTS,2010,IS,0,610.0
1998,NUTS,2010,IS,0,656.0
1999,NUTS,2010,IS,0,821.0
2001,NUTS,2010,IS,0,678.0
2003,NUTS,2010,IS,0,1022.0
2005,NUTS,2010,IS,0,1026.0
2006,NUTS,2010,IS,0,1139.0
2007,NUTS,2010,IS,0,1044.0
2008,NUTS,2010,IS,0,1091.0
2009,NUTS,2010,IS,0,1230.0
2011,NUTS,2010,IS,0,506.0
2013,NUTS,2010,IS,0,168.0
2015,NUTS,2010,IS,0,242.0
2016,NUTS,2010,IS,0,241.0
2017,NUTS,2010,IS,0,255.0
2018,NUTS,2010,IS,0,255.0
1997,NUTS,2010,IT,0,18967.0
1998,NUTS,2010,IT,0,18656.0
1999,NUTS,2010,IT,0,18170.0
2000,NUTS,2010,IT,0,18512.0
2001,NUTS,2010,IT,0,16226.0
2002,NUTS,2010,IT,0,16086.0
2003,NUTS,2010,IT,0,17389.0
2004,NUTS,2010,IT,0,17817.0
2005,NUTS,2010,IT,0,18818.0
2006,NUTS,2010,IT,0,23171.0
2007,NUTS,2010,IT,0,21570.0
2008,NUTS,2010,IT,0,20385.0
2009,NUTS,2010,IT,0,20747.0
2010,NUTS,2010,IT,0,22336.0
2011,NUTS,2010,IT,0,23715.0
2012,NUTS,2010,IT,0,25930.0
2013,NUTS,2010,IT,0,27621.0
2014,NUTS,2010,IT,0,28314.0
2015,NUTS,2010,IT,0,29058.0
2016,NUTS,2010,IT,0,29124.0
2017,NUTS,2010,IT,0,29830.0
2018,NUTS,2010,IT,0,30403.0
2019,NUTS,2010,IT,0,31008.0
2000,NUTS,2010,ITC,1,6538.0
2003,NUTS,2010,ITC,1,3666.0
2004,NUTS,2010,ITC,1,4073.0
2005,NUTS,2010,ITC,1,3828.0
2007,NUTS,2010,ITC,1,4627.0
2008,NUTS,2010,ITC,1,4459.0
2009,NUTS,2010,ITC,1,3969.0
2010,NUTS,2010,ITC,1,4937.0
2011,NUTS,2010,ITC,1,4296.0
2012,NUTS,2010,ITC,1,4906.0
2013,NUTS,2010,ITC,1,5892.0
2014,NUTS,2010,ITC,1,6107.0
2015,NUTS,2010,ITC,1,6231.0
2016,NUTS,2010,ITC,1,6121.0
2017,NUTS,2010,ITC,1,6027.0
2018,NUTS,2010,ITC,1,6402.0
2019,NUTS,2010,ITC,1,6646.0
2000,NUTS,2010,ITC1,2,618.0
2003,NUTS,2010,ITC1,2,509.0
2004,NUTS,2010,ITC1,2,814.0
2005,NUTS,2010,ITC1,2,763.0
2007,NUTS,2010,ITC1,2,751.0
2008,NUTS,2010,ITC1,2,517.0
2009,NUTS,2010,ITC1,2,684.0
2010,NUTS,2010,ITC1,2,693.0
2011,NUTS,2010,ITC1,2,714.0
2012,NUTS,2010,ITC1,2,896.0
2013,NUTS,2010,ITC1,2,848.0
2014,NUTS,2010,ITC1,2,843.0
2015,NUTS,2010,ITC1,2,929.0
2016,NUTS,2010,ITC1,2,985.0
2017,NUTS,2010,ITC1,2,913.0
2018,NUTS,2010,ITC1,2,1078.0
2019,NUTS,2010,ITC1,2,972.0
2000,NUTS,2010,ITC2,2,13.0
2003,NUTS,2010,ITC2,2,32.0
2004,NUTS,2010,ITC2,2,38.0
2005,NUTS,2010,ITC2,2,72.0
2007,NUTS,2010,ITC2,2,70.0
2008,NUTS,2010,ITC2,2,10.0
2009,NUTS,2010,ITC2,2,31.0
2010,NUTS,2010,ITC2,2,17.0
2011,NUTS,2010,ITC2,2,64.0
2012,NUTS,2010,ITC2,2,44.0
2013,NUTS,2010,ITC2,2,47.0
2014,NUTS,2010,ITC2,2,47.0
2015,NUTS,2010,ITC2,2,35.0
2016,NUTS,2010,ITC2,2,31.0
2017,NUTS,2010,ITC2,2,50.0
2018,NUTS,2010,ITC2,2,37.0
2019,NUTS,2010,ITC2,2,44.0
2000,NUTS,2010,ITC3,2,840.0
2003,NUTS,2010,ITC3,2,545.0
2004,NUTS,2010,ITC3,2,548.0
2005,NUTS,2010,ITC3,2,457.0
2007,NUTS,2010,ITC3,2,760.0
2008,NUTS,2010,ITC3,2,751.0
2009,NUTS,2010,ITC3,2,877.0
2010,NUTS,2010,ITC3,2,843.0
2011,NUTS,2010,ITC3,2,685.0
2012,NUTS,2010,ITC3,2,990.0
2013,NUTS,2010,ITC3,2,1005.0
2014,NUTS,2010,ITC3,2,1092.0
2015,NUTS,2010,ITC3,2,1145.0
2016,NUTS,2010,ITC3,2,1138.0
2017,NUTS,2010,ITC3,2,1223.0
2018,NUTS,2010,ITC3,2,1396.0
2019,NUTS,2010,ITC3,2,1470.0
2000,NUTS,2010,ITC4,2,5067.0
2003,NUTS,2010,ITC4,2,2580.0
2004,NUTS,2010,ITC4,2,2673.0
2005,NUTS,2010,ITC4,2,2536.0
2007,NUTS,2010,ITC4,2,3046.0
2008,NUTS,2010,ITC4,2,3181.0
2009,NUTS,2010,ITC4,2,2377.0
2010,NUTS,2010,ITC4,2,3384.0
2011,NUTS,2010,ITC4,2,2833.0
2012,NUTS,2010,ITC4,2,2976.0
2013,NUTS,2010,ITC4,2,3992.0
2014,NUTS,2010,ITC4,2,4125.0
2015,NUTS,2010,ITC4,2,4122.0
2016,NUTS,2010,ITC4,2,3967.0
2017,NUTS,2010,ITC4,2,3841.0
2018,NUTS,2010,ITC4,2,3891.0
2019,NUTS,2010,ITC4,2,4160.0
2000,NUTS,2010,ITF,1,1751.0
2003,NUTS,2010,ITF,1,1695.0
2004,NUTS,2010,ITF,1,1857.0
2005,NUTS,2010,ITF,1,1873.0
2007,NUTS,2010,ITF,1,2337.0
2008,NUTS,2010,ITF,1,2658.0
2009,NUTS,2010,ITF,1,2588.0
2010,NUTS,2010,ITF,1,2541.0
2011,NUTS,2010,ITF,1,2998.0
2012,NUTS,2010,ITF,1,3540.0
2013,NUTS,2010,ITF,1,3765.0
2014,NUTS,2010,ITF,1,4082.0
2015,NUTS,2010,ITF,1,4285.0
2016,NUTS,2010,ITF,1,4027.0
2017,NUTS,2010,ITF,1,4069.0
2018,NUTS,2010,ITF,1,4104.0
2019,NUTS,2010,ITF,1,4336.0
2000,NUTS,2010,ITF1,2,123.0
2003,NUTS,2010,ITF1,2,95.0
2004,NUTS,2010,ITF1,2,110.0
2005,NUTS,2010,ITF1,2,115.0
2007,NUTS,2010,ITF1,2,96.0
2008,NUTS,2010,ITF1,2,90.0
2009,NUTS,2010,ITF1,2,93.0
2010,NUTS,2010,ITF1,2,84.0
2011,NUTS,2010,ITF1,2,98.0
2012,NUTS,2010,ITF1,2,131.0
2013,NUTS,2010,ITF1,2,166.0
2014,NUTS,2010,ITF1,2,220.0
2015,NUTS,2010,ITF1,2,243.0
2016,NUTS,2010,ITF1,2,246.0
2017,NUTS,2010,ITF1,2,257.0
2018,NUTS,2010,ITF1,2,286.0
2019,NUTS,2010,ITF1,2,323.0
2000,NUTS,2010,ITF2,2,4.0
2003,NUTS,2010,ITF2,2,31.0
2004,NUTS,2010,ITF2,2,59.0
2005,NUTS,2010,ITF2,2,59.0
2007,NUTS,2010,ITF2,2,50.0
2008,NUTS,2010,ITF2,2,12.0
2009,NUTS,2010,ITF2,2,22.0
2010,NUTS,2010,ITF2,2,19.0
2011,NUTS,2010,ITF2,2,9.0
2012,NUTS,2010,ITF2,2,8.0
2013,NUTS,2010,ITF2,2,8.0
2014,NUTS,2010,ITF2,2,6.0
2015,NUTS,2010,ITF2,2,26.0
2016,NUTS,2010,ITF2,2,22.0
2017,NUTS,2010,ITF2,2,8.0
2018,NUTS,2010,ITF2,2,14.0
2019,NUTS,2010,ITF2,2,23.0
2000,NUTS,2010,ITF3,2,813.0
2003,NUTS,2010,ITF3,2,845.0
2004,NUTS,2010,ITF3,2,953.0
2005,NUTS,2010,ITF3,2,901.0
2007,NUTS,2010,ITF3,2,1153.0
2008,NUTS,2010,ITF3,2,1440.0
2009,NUTS,2010,ITF3,2,1409.0
2010,NUTS,2010,ITF3,2,1218.0
2011,NUTS,2010,ITF3,2,1545.0
2012,NUTS,2010,ITF3,2,1904.0
2013,NUTS,2010,ITF3,2,2016.0
2014,NUTS,2010,ITF3,2,2111.0
2015,NUTS,2010,ITF3,2,2179.0
2016,NUTS,2010,ITF3,2,2058.0
2017,NUTS,2010,ITF3,2,2029.0
2018,NUTS,2010,ITF3,2,2017.0
2019,NUTS,2010,ITF3,2,2140.0
2000,NUTS,2010,ITF4,2,592.0
2003,NUTS,2010,ITF4,2,538.0
2004,NUTS,2010,ITF4,2,533.0
2005,NUTS,2010,ITF4,2,592.0
2007,NUTS,2010,ITF4,2,642.0
2008,NUTS,2010,ITF4,2,708.0
2009,NUTS,2010,ITF4,2,709.0
2010,NUTS,2010,ITF4,2,837.0
2011,NUTS,2010,ITF4,2,853.0
2012,NUTS,2010,ITF4,2,906.0
2013,NUTS,2010,ITF4,2,966.0
2014,NUTS,2010,ITF4,2,1099.0
2015,NUTS,2010,ITF4,2,1085.0
2016,NUTS,2010,ITF4,2,1073.0
2017,NUTS,2010,ITF4,2,1150.0
2018,NUTS,2010,ITF4,2,1192.0
2019,NUTS,2010,ITF4,2,1213.0
2000,NUTS,2010,ITF5,2,131.0
2003,NUTS,2010,ITF5,2,75.0
2004,NUTS,2010,ITF5,2,75.0
2005,NUTS,2010,ITF5,2,70.0
