year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_avi
2001,NUTS,2010,CH03,2,0.25
2002,NUTS,2010,CH03,2,0.75
2003,NUTS,2010,CH03,2,1.0
2004,NUTS,2010,CH03,2,1.0
2005,NUTS,2010,CH03,2,2.0
2006,NUTS,2010,CH03,2,1.0
2007,NUTS,2010,CH03,2,0.4
2009,NUTS,2010,CH03,2,0.33
2010,NUTS,2010,CH03,2,0.79
2012,NUTS,2010,CH03,2,0.37
1984,NUTS,2010,CH031,3,0.5
1989,NUTS,2010,CH031,3,1.0
1991,NUTS,2010,CH031,3,1.0
1992,NUTS,2010,CH031,3,1.0
1999,NUTS,2010,CH031,3,1.0
2000,NUTS,2010,CH031,3,1.0
2012,NUTS,2010,CH031,3,0.05
1984,NUTS,2010,CH032,3,0.5
1985,NUTS,2010,CH032,3,1.0
1989,NUTS,2010,CH032,3,0.5
2003,NUTS,2010,CH032,3,1.0
2006,NUTS,2010,CH032,3,1.0
2012,NUTS,2010,CH032,3,0.26
1986,NUTS,2010,CH033,3,1.0
1988,NUTS,2010,CH033,3,1.0
1989,NUTS,2010,CH033,3,0.5
1997,NUTS,2010,CH033,3,1.0
1998,NUTS,2010,CH033,3,2.0
2001,NUTS,2010,CH033,3,0.25
2002,NUTS,2010,CH033,3,0.75
2004,NUTS,2010,CH033,3,1.0
2005,NUTS,2010,CH033,3,2.0
2007,NUTS,2010,CH033,3,0.4
2009,NUTS,2010,CH033,3,0.33
2010,NUTS,2010,CH033,3,0.79
2012,NUTS,2010,CH033,3,0.05
1981,NUTS,2010,CH04,2,3.0
1986,NUTS,2010,CH04,2,1.0
1987,NUTS,2010,CH04,2,1.0
1993,NUTS,2010,CH04,2,1.0
1994,NUTS,2010,CH04,2,1.0
1995,NUTS,2010,CH04,2,1.64
1996,NUTS,2010,CH04,2,1.75
1997,NUTS,2010,CH04,2,1.0
1998,NUTS,2010,CH04,2,4.83
1999,NUTS,2010,CH04,2,2.0
2000,NUTS,2010,CH04,2,3.0
2001,NUTS,2010,CH04,2,1.5
2002,NUTS,2010,CH04,2,1.75
2003,NUTS,2010,CH04,2,3.25
2004,NUTS,2010,CH04,2,2.67
2005,NUTS,2010,CH04,2,1.0
2006,NUTS,2010,CH04,2,2.17
2007,NUTS,2010,CH04,2,2.6
2008,NUTS,2010,CH04,2,0.5
2009,NUTS,2010,CH04,2,1.5
2010,NUTS,2010,CH04,2,0.25
2011,NUTS,2010,CH04,2,2.0
2012,NUTS,2010,CH04,2,0.26
1981,NUTS,2010,CH040,3,3.0
1986,NUTS,2010,CH040,3,1.0
1987,NUTS,2010,CH040,3,1.0
1993,NUTS,2010,CH040,3,1.0
1994,NUTS,2010,CH040,3,1.0
1995,NUTS,2010,CH040,3,1.64
1996,NUTS,2010,CH040,3,1.75
1997,NUTS,2010,CH040,3,1.0
1998,NUTS,2010,CH040,3,4.83
1999,NUTS,2010,CH040,3,2.0
2000,NUTS,2010,CH040,3,3.0
2001,NUTS,2010,CH040,3,1.5
2002,NUTS,2010,CH040,3,1.75
2003,NUTS,2010,CH040,3,3.25
2004,NUTS,2010,CH040,3,2.67
2005,NUTS,2010,CH040,3,1.0
2006,NUTS,2010,CH040,3,2.17
2007,NUTS,2010,CH040,3,2.6
2008,NUTS,2010,CH040,3,0.5
2009,NUTS,2010,CH040,3,1.5
2010,NUTS,2010,CH040,3,0.25
2011,NUTS,2010,CH040,3,2.0
2012,NUTS,2010,CH040,3,0.26
1981,NUTS,2010,CH05,2,0.5
1987,NUTS,2010,CH05,2,4.0
1995,NUTS,2010,CH05,2,1.0
1996,NUTS,2010,CH05,2,1.5
1997,NUTS,2010,CH05,2,1.0
1998,NUTS,2010,CH05,2,5.5
1999,NUTS,2010,CH05,2,1.0
2010,NUTS,2010,CH05,2,0.5
2011,NUTS,2010,CH05,2,1.0
2012,NUTS,2010,CH05,2,0.05
1998,NUTS,2010,CH051,3,5.0
1998,NUTS,2010,CH052,3,0.5
1981,NUTS,2010,CH055,3,0.5
1987,NUTS,2010,CH055,3,4.0
1996,NUTS,2010,CH055,3,1.0
1997,NUTS,2010,CH055,3,0.5
2011,NUTS,2010,CH055,3,1.0
2012,NUTS,2010,CH055,3,0.05
1995,NUTS,2010,CH056,3,1.0
1999,NUTS,2010,CH056,3,1.0
2010,NUTS,2010,CH056,3,0.5
1996,NUTS,2010,CH057,3,0.5
1997,NUTS,2010,CH057,3,0.5
1980,NUTS,2010,CH06,2,1.0
1987,NUTS,2010,CH06,2,1.0
1988,NUTS,2010,CH06,2,3.5
1989,NUTS,2010,CH06,2,1.0
1998,NUTS,2010,CH06,2,0.83
2001,NUTS,2010,CH06,2,1.25
2002,NUTS,2010,CH06,2,1.0
2003,NUTS,2010,CH06,2,1.0
2004,NUTS,2010,CH06,2,0.33
2005,NUTS,2010,CH06,2,1.0
2006,NUTS,2010,CH06,2,1.0
2007,NUTS,2010,CH06,2,1.0
2008,NUTS,2010,CH06,2,0.5
2009,NUTS,2010,CH06,2,1.33
2010,NUTS,2010,CH06,2,3.0
2012,NUTS,2010,CH06,2,0.11
1980,NUTS,2010,CH061,3,1.0
1987,NUTS,2010,CH061,3,1.0
1988,NUTS,2010,CH061,3,0.5
1998,NUTS,2010,CH061,3,0.33
2001,NUTS,2010,CH061,3,0.75
2004,NUTS,2010,CH061,3,0.33
2009,NUTS,2010,CH061,3,0.33
2012,NUTS,2010,CH061,3,0.05
1998,NUTS,2010,CH063,3,0.5
2012,NUTS,2010,CH063,3,0.05
1989,NUTS,2010,CH065,3,1.0
2001,NUTS,2010,CH065,3,0.5
2003,NUTS,2010,CH065,3,1.0
2008,NUTS,2010,CH065,3,0.5
2009,NUTS,2010,CH065,3,1.0
1988,NUTS,2010,CH066,3,3.0
2002,NUTS,2010,CH066,3,1.0
2005,NUTS,2010,CH066,3,1.0
2006,NUTS,2010,CH066,3,1.0
2007,NUTS,2010,CH066,3,1.0
2010,NUTS,2010,CH066,3,3.0
1994,NUTS,2010,CH07,2,1.0
1998,NUTS,2010,CH07,2,0.33
2003,NUTS,2010,CH07,2,0.5
2009,NUTS,2010,CH07,2,3.5
2010,NUTS,2010,CH07,2,1.0
1994,NUTS,2010,CH070,3,1.0
1998,NUTS,2010,CH070,3,0.33
2003,NUTS,2010,CH070,3,0.5
2009,NUTS,2010,CH070,3,3.5
2010,NUTS,2010,CH070,3,1.0
1999,NUTS,2010,CHX,1,1.0
1999,NUTS,2010,CHXX,2,1.0
1999,NUTS,2010,CHXXX,3,1.0
2005,NUTS,2010,CHZ,1,0.33
2005,NUTS,2010,CHZZ,2,0.33
2005,NUTS,2010,CHZZZ,3,0.33
1990,NUTS,2010,CY,0,1.0
2003,NUTS,2010,CY,0,1.0
1990,NUTS,2010,CY0,1,1.0
2003,NUTS,2010,CY0,1,1.0
1990,NUTS,2010,CY00,2,1.0
2003,NUTS,2010,CY00,2,1.0
1990,NUTS,2010,CY000,3,1.0
2003,NUTS,2010,CY000,3,1.0
1999,NUTS,2010,CZ,0,1.0
2000,NUTS,2010,CZ,0,1.0
2002,NUTS,2010,CZ,0,1.0
2003,NUTS,2010,CZ,0,1.0
2009,NUTS,2010,CZ,0,1.0
2012,NUTS,2010,CZ,0,2.0
1999,NUTS,2010,CZ0,1,1.0
2000,NUTS,2010,CZ0,1,1.0
2002,NUTS,2010,CZ0,1,1.0
2003,NUTS,2010,CZ0,1,1.0
2009,NUTS,2010,CZ0,1,1.0
2012,NUTS,2010,CZ0,1,2.0
2000,NUTS,2010,CZ01,2,1.0
2002,NUTS,2010,CZ01,2,1.0
2012,NUTS,2010,CZ01,2,1.0
2000,NUTS,2010,CZ010,3,1.0
2002,NUTS,2010,CZ010,3,1.0
2012,NUTS,2010,CZ010,3,1.0
1999,NUTS,2010,CZ02,2,1.0
2003,NUTS,2010,CZ02,2,1.0
2009,NUTS,2010,CZ02,2,1.0
1999,NUTS,2010,CZ020,3,1.0
2003,NUTS,2010,CZ020,3,1.0
2009,NUTS,2010,CZ020,3,1.0
2012,NUTS,2010,CZ06,2,1.0
2012,NUTS,2010,CZ064,3,1.0
1978,NUTS,2010,DE,0,2.0
1979,NUTS,2010,DE,0,15.0
1980,NUTS,2010,DE,0,20.5
1981,NUTS,2010,DE,0,19.17
1982,NUTS,2010,DE,0,23.0
1983,NUTS,2010,DE,0,20.0
1984,NUTS,2010,DE,0,30.0
1985,NUTS,2010,DE,0,29.5
1986,NUTS,2010,DE,0,39.25
1987,NUTS,2010,DE,0,54.17
1988,NUTS,2010,DE,0,48.67
1989,NUTS,2010,DE,0,46.75
1990,NUTS,2010,DE,0,37.67
1991,NUTS,2010,DE,0,56.0
1992,NUTS,2010,DE,0,50.6
1993,NUTS,2010,DE,0,43.8
1994,NUTS,2010,DE,0,30.57
1995,NUTS,2010,DE,0,45.86
1996,NUTS,2010,DE,0,58.42
1997,NUTS,2010,DE,0,71.78
1998,NUTS,2010,DE,0,78.87
1999,NUTS,2010,DE,0,93.33
2000,NUTS,2010,DE,0,99.25
2001,NUTS,2010,DE,0,77.55
2002,NUTS,2010,DE,0,104.83
2003,NUTS,2010,DE,0,145.31
2004,NUTS,2010,DE,0,148.69
2005,NUTS,2010,DE,0,141.98
2006,NUTS,2010,DE,0,143.37
2007,NUTS,2010,DE,0,198.02
2008,NUTS,2010,DE,0,198.33
2009,NUTS,2010,DE,0,219.4
2010,NUTS,2010,DE,0,191.1
2011,NUTS,2010,DE,0,201.21
2012,NUTS,2010,DE,0,200.42
1979,NUTS,2010,DE1,1,1.0
1980,NUTS,2010,DE1,1,3.0
1981,NUTS,2010,DE1,1,1.65
1982,NUTS,2010,DE1,1,4.73
1983,NUTS,2010,DE1,1,3.5
1984,NUTS,2010,DE1,1,6.0
1985,NUTS,2010,DE1,1,5.0
1986,NUTS,2010,DE1,1,9.17
1987,NUTS,2010,DE1,1,13.0
1988,NUTS,2010,DE1,1,7.1
1989,NUTS,2010,DE1,1,11.83
1990,NUTS,2010,DE1,1,2.5
1991,NUTS,2010,DE1,1,5.0
1992,NUTS,2010,DE1,1,12.67
1993,NUTS,2010,DE1,1,7.0
1994,NUTS,2010,DE1,1,4.0
1995,NUTS,2010,DE1,1,8.86
1996,NUTS,2010,DE1,1,4.57
1997,NUTS,2010,DE1,1,11.25
1998,NUTS,2010,DE1,1,13.43
1999,NUTS,2010,DE1,1,17.2
2000,NUTS,2010,DE1,1,15.82
2001,NUTS,2010,DE1,1,23.2
2002,NUTS,2010,DE1,1,15.0
2003,NUTS,2010,DE1,1,12.42
2004,NUTS,2010,DE1,1,24.92
2005,NUTS,2010,DE1,1,22.11
2006,NUTS,2010,DE1,1,18.52
2007,NUTS,2010,DE1,1,29.94
2008,NUTS,2010,DE1,1,19.24
2009,NUTS,2010,DE1,1,24.98
2010,NUTS,2010,DE1,1,26.46
2011,NUTS,2010,DE1,1,26.46
2012,NUTS,2010,DE1,1,14.25
1982,NUTS,2010,DE11,2,0.2
1983,NUTS,2010,DE11,2,1.0
1984,NUTS,2010,DE11,2,1.0
1986,NUTS,2010,DE11,2,2.0
1987,NUTS,2010,DE11,2,4.17
1988,NUTS,2010,DE11,2,3.0
1989,NUTS,2010,DE11,2,2.33
1990,NUTS,2010,DE11,2,1.0
1991,NUTS,2010,DE11,2,1.0
1992,NUTS,2010,DE11,2,4.33
1993,NUTS,2010,DE11,2,6.0
1994,NUTS,2010,DE11,2,0.5
1995,NUTS,2010,DE11,2,1.33
1998,NUTS,2010,DE11,2,3.24
1999,NUTS,2010,DE11,2,7.33
2000,NUTS,2010,DE11,2,7.67
2001,NUTS,2010,DE11,2,8.92
2002,NUTS,2010,DE11,2,6.17
2003,NUTS,2010,DE11,2,5.5
2004,NUTS,2010,DE11,2,10.58
2005,NUTS,2010,DE11,2,6.17
2006,NUTS,2010,DE11,2,8.0
2007,NUTS,2010,DE11,2,6.83
2008,NUTS,2010,DE11,2,3.25
2009,NUTS,2010,DE11,2,14.0
2010,NUTS,2010,DE11,2,12.33
2011,NUTS,2010,DE11,2,13.22
2012,NUTS,2010,DE11,2,6.33
1986,NUTS,2010,DE111,3,1.0
1987,NUTS,2010,DE111,3,1.0
1990,NUTS,2010,DE111,3,1.0
1992,NUTS,2010,DE111,3,1.33
1993,NUTS,2010,DE111,3,2.67
1994,NUTS,2010,DE111,3,0.5
1998,NUTS,2010,DE111,3,1.67
1999,NUTS,2010,DE111,3,0.33
2000,NUTS,2010,DE111,3,1.0
2001,NUTS,2010,DE111,3,1.25
2003,NUTS,2010,DE111,3,0.33
2004,NUTS,2010,DE111,3,0.25
2005,NUTS,2010,DE111,3,0.33
2007,NUTS,2010,DE111,3,1.67
2009,NUTS,2010,DE111,3,2.0
2010,NUTS,2010,DE111,3,1.0
2011,NUTS,2010,DE111,3,0.53
1982,NUTS,2010,DE112,3,0.2
1986,NUTS,2010,DE112,3,0.25
1987,NUTS,2010,DE112,3,1.33
1998,NUTS,2010,DE112,3,0.57
1999,NUTS,2010,DE112,3,2.5
2000,NUTS,2010,DE112,3,1.33
2001,NUTS,2010,DE112,3,0.33
2004,NUTS,2010,DE112,3,0.5
2007,NUTS,2010,DE112,3,0.17
2009,NUTS,2010,DE112,3,1.33
2011,NUTS,2010,DE112,3,2.5
1984,NUTS,2010,DE113,3,1.0
1993,NUTS,2010,DE113,3,0.83
1995,NUTS,2010,DE113,3,1.33
1998,NUTS,2010,DE113,3,1.0
1999,NUTS,2010,DE113,3,0.5
2000,NUTS,2010,DE113,3,1.0
2002,NUTS,2010,DE113,3,1.0
2005,NUTS,2010,DE113,3,0.5
2009,NUTS,2010,DE113,3,0.33
2010,NUTS,2010,DE113,3,3.0
2012,NUTS,2010,DE113,3,0.58
1988,NUTS,2010,DE114,3,1.0
2006,NUTS,2010,DE114,3,2.0
1986,NUTS,2010,DE115,3,0.75
1987,NUTS,2010,DE115,3,1.83
1991,NUTS,2010,DE115,3,1.0
1992,NUTS,2010,DE115,3,2.0
1993,NUTS,2010,DE115,3,1.5
1999,NUTS,2010,DE115,3,1.0
2000,NUTS,2010,DE115,3,0.5
2001,NUTS,2010,DE115,3,3.0
2004,NUTS,2010,DE115,3,1.0
2009,NUTS,2010,DE115,3,2.33
2011,NUTS,2010,DE115,3,2.02
2012,NUTS,2010,DE115,3,0.25
1989,NUTS,2010,DE116,3,2.33
1992,NUTS,2010,DE116,3,0.67
1999,NUTS,2010,DE116,3,0.5
2000,NUTS,2010,DE116,3,0.5
2001,NUTS,2010,DE116,3,1.0
2002,NUTS,2010,DE116,3,0.5
2003,NUTS,2010,DE116,3,0.67
2004,NUTS,2010,DE116,3,1.5
2006,NUTS,2010,DE116,3,1.0
2009,NUTS,2010,DE116,3,0.83
2010,NUTS,2010,DE116,3,0.5
2011,NUTS,2010,DE116,3,0.75
2012,NUTS,2010,DE116,3,0.5
1992,NUTS,2010,DE117,3,0.33
2005,NUTS,2010,DE117,3,0.33
2001,NUTS,2010,DE118,3,1.33
2006,NUTS,2010,DE118,3,0.5
2008,NUTS,2010,DE118,3,1.25
2010,NUTS,2010,DE118,3,3.0
2011,NUTS,2010,DE118,3,0.5
2012,NUTS,2010,DE118,3,0.17
1983,NUTS,2010,DE119,3,1.0
2001,NUTS,2010,DE119,3,0.33
2002,NUTS,2010,DE119,3,0.25
2005,NUTS,2010,DE119,3,1.0
2009,NUTS,2010,DE119,3,0.33
2010,NUTS,2010,DE119,3,0.5
2012,NUTS,2010,DE119,3,1.17
1988,NUTS,2010,DE11A,3,2.0
1993,NUTS,2010,DE11A,3,1.0
1999,NUTS,2010,DE11A,3,1.0
2000,NUTS,2010,DE11A,3,3.0
2001,NUTS,2010,DE11A,3,0.33
2002,NUTS,2010,DE11A,3,1.5
2003,NUTS,2010,DE11A,3,2.5
2004,NUTS,2010,DE11A,3,5.33
2005,NUTS,2010,DE11A,3,4.0
2006,NUTS,2010,DE11A,3,4.0
2007,NUTS,2010,DE11A,3,3.0
2008,NUTS,2010,DE11A,3,1.0
2009,NUTS,2010,DE11A,3,4.17
2010,NUTS,2010,DE11A,3,4.0
2011,NUTS,2010,DE11A,3,5.42
2012,NUTS,2010,DE11A,3,3.47
1999,NUTS,2010,DE11B,3,1.5
2000,NUTS,2010,DE11B,3,0.33
2001,NUTS,2010,DE11B,3,1.33
2002,NUTS,2010,DE11B,3,2.25
2003,NUTS,2010,DE11B,3,2.0
2004,NUTS,2010,DE11B,3,1.0
2006,NUTS,2010,DE11B,3,0.5
2007,NUTS,2010,DE11B,3,2.0
2009,NUTS,2010,DE11B,3,2.33
2011,NUTS,2010,DE11B,3,1.0
2004,NUTS,2010,DE11C,3,1.0
2011,NUTS,2010,DE11C,3,0.5
2002,NUTS,2010,DE11D,3,0.67
2008,NUTS,2010,DE11D,3,1.0
2009,NUTS,2010,DE11D,3,0.33
2010,NUTS,2010,DE11D,3,0.33
2012,NUTS,2010,DE11D,3,0.2
1984,NUTS,2010,DE12,2,1.0
1985,NUTS,2010,DE12,2,1.0
1987,NUTS,2010,DE12,2,1.83
1988,NUTS,2010,DE12,2,2.6
1989,NUTS,2010,DE12,2,1.0
1990,NUTS,2010,DE12,2,0.5
1992,NUTS,2010,DE12,2,1.0
1993,NUTS,2010,DE12,2,1.0
1994,NUTS,2010,DE12,2,1.5
1995,NUTS,2010,DE12,2,3.0
1997,NUTS,2010,DE12,2,1.58
1998,NUTS,2010,DE12,2,2.24
1999,NUTS,2010,DE12,2,1.33
2000,NUTS,2010,DE12,2,2.33
2001,NUTS,2010,DE12,2,4.03
2002,NUTS,2010,DE12,2,1.0
2003,NUTS,2010,DE12,2,0.67
2004,NUTS,2010,DE12,2,0.17
2005,NUTS,2010,DE12,2,1.5
2006,NUTS,2010,DE12,2,1.33
2007,NUTS,2010,DE12,2,2.33
2008,NUTS,2010,DE12,2,2.0
2009,NUTS,2010,DE12,2,4.0
2010,NUTS,2010,DE12,2,1.67
2011,NUTS,2010,DE12,2,0.2
2012,NUTS,2010,DE12,2,1.17
1985,NUTS,2010,DE122,3,1.0
1988,NUTS,2010,DE122,3,1.2
1992,NUTS,2010,DE122,3,1.0
1997,NUTS,2010,DE122,3,0.5
1998,NUTS,2010,DE122,3,0.33
2001,NUTS,2010,DE122,3,1.0
2010,NUTS,2010,DE122,3,0.5
2012,NUTS,2010,DE122,3,0.83
1995,NUTS,2010,DE123,3,1.0
1997,NUTS,2010,DE123,3,1.08
2000,NUTS,2010,DE123,3,2.0
2001,NUTS,2010,DE123,3,0.67
2002,NUTS,2010,DE123,3,0.25
2003,NUTS,2010,DE123,3,0.33
2008,NUTS,2010,DE123,3,0.5
2012,NUTS,2010,DE123,3,0.33
2006,NUTS,2010,DE124,3,1.0
2007,NUTS,2010,DE124,3,0.33
2010,NUTS,2010,DE124,3,0.17
1988,NUTS,2010,DE125,3,0.2
1989,NUTS,2010,DE125,3,1.0
1995,NUTS,2010,DE125,3,2.0
1999,NUTS,2010,DE125,3,0.33
2001,NUTS,2010,DE125,3,0.17
1984,NUTS,2010,DE126,3,1.0
1998,NUTS,2010,DE126,3,0.17
1999,NUTS,2010,DE126,3,0.5
2001,NUTS,2010,DE126,3,0.17
2003,NUTS,2010,DE126,3,0.33
2004,NUTS,2010,DE126,3,0.17
2007,NUTS,2010,DE126,3,1.0
2008,NUTS,2010,DE126,3,0.5
1990,NUTS,2010,DE127,3,0.5
1987,NUTS,2010,DE128,3,1.0
1988,NUTS,2010,DE128,3,1.2
1993,NUTS,2010,DE128,3,1.0
1994,NUTS,2010,DE128,3,1.5
1998,NUTS,2010,DE128,3,1.0
1999,NUTS,2010,DE128,3,0.5
2001,NUTS,2010,DE128,3,1.17
2002,NUTS,2010,DE128,3,0.75
2005,NUTS,2010,DE128,3,0.5
2008,NUTS,2010,DE128,3,1.0
1987,NUTS,2010,DE129,3,0.33
1998,NUTS,2010,DE12A,3,0.29
2000,NUTS,2010,DE12A,3,0.33
2005,NUTS,2010,DE12A,3,1.0
2009,NUTS,2010,DE12A,3,1.0
1987,NUTS,2010,DE12B,3,0.5
2001,NUTS,2010,DE12B,3,0.2
2006,NUTS,2010,DE12B,3,0.33
2007,NUTS,2010,DE12B,3,1.0
2009,NUTS,2010,DE12B,3,3.0
2010,NUTS,2010,DE12B,3,1.0
2011,NUTS,2010,DE12B,3,0.2
1998,NUTS,2010,DE12C,3,0.45
2001,NUTS,2010,DE12C,3,0.67
1980,NUTS,2010,DE13,2,1.0
1983,NUTS,2010,DE13,2,1.0
1984,NUTS,2010,DE13,2,1.0
1986,NUTS,2010,DE13,2,3.5
1987,NUTS,2010,DE13,2,1.0
1988,NUTS,2010,DE13,2,1.0
1990,NUTS,2010,DE13,2,1.0
1991,NUTS,2010,DE13,2,2.33
1992,NUTS,2010,DE13,2,2.0
1996,NUTS,2010,DE13,2,0.2
1997,NUTS,2010,DE13,2,1.5
1999,NUTS,2010,DE13,2,2.0
2000,NUTS,2010,DE13,2,0.25
2001,NUTS,2010,DE13,2,1.5
2003,NUTS,2010,DE13,2,0.25
2004,NUTS,2010,DE13,2,3.33
2005,NUTS,2010,DE13,2,6.0
2006,NUTS,2010,DE13,2,2.5
2007,NUTS,2010,DE13,2,5.83
2008,NUTS,2010,DE13,2,2.83
2009,NUTS,2010,DE13,2,3.0
2010,NUTS,2010,DE13,2,3.33
2011,NUTS,2010,DE13,2,3.0
2012,NUTS,2010,DE13,2,1.33
1986,NUTS,2010,DE131,3,1.0
2000,NUTS,2010,DE131,3,0.25
2009,NUTS,2010,DE131,3,1.0
2010,NUTS,2010,DE131,3,0.17
2011,NUTS,2010,DE131,3,0.17
1984,NUTS,2010,DE132,3,1.0
1986,NUTS,2010,DE132,3,0.5
1997,NUTS,2010,DE132,3,1.0
2008,NUTS,2010,DE132,3,0.5
2010,NUTS,2010,DE132,3,0.17
2012,NUTS,2010,DE132,3,0.33
1986,NUTS,2010,DE133,3,1.0
2008,NUTS,2010,DE133,3,1.0
2010,NUTS,2010,DE133,3,0.17
2011,NUTS,2010,DE133,3,0.17
1986,NUTS,2010,DE134,3,1.0
1987,NUTS,2010,DE134,3,1.0
1988,NUTS,2010,DE134,3,1.0
1991,NUTS,2010,DE134,3,2.0
1992,NUTS,2010,DE134,3,2.0
1999,NUTS,2010,DE134,3,1.0
2006,NUTS,2010,DE134,3,1.0
2007,NUTS,2010,DE134,3,1.0
2010,NUTS,2010,DE134,3,1.5
2011,NUTS,2010,DE134,3,2.17
2012,NUTS,2010,DE134,3,0.5
1996,NUTS,2010,DE135,3,0.2
1980,NUTS,2010,DE138,3,1.0
1983,NUTS,2010,DE138,3,1.0
1990,NUTS,2010,DE138,3,1.0
1991,NUTS,2010,DE138,3,0.33
1997,NUTS,2010,DE138,3,0.5
1999,NUTS,2010,DE138,3,1.0
2001,NUTS,2010,DE138,3,1.5
2003,NUTS,2010,DE138,3,0.25
2004,NUTS,2010,DE138,3,3.33
2005,NUTS,2010,DE138,3,6.0
2006,NUTS,2010,DE138,3,1.5
2007,NUTS,2010,DE138,3,4.83
2008,NUTS,2010,DE138,3,1.33
2009,NUTS,2010,DE138,3,2.0
2010,NUTS,2010,DE138,3,1.33
2011,NUTS,2010,DE138,3,0.5
2012,NUTS,2010,DE138,3,0.5
1979,NUTS,2010,DE14,2,1.0
1980,NUTS,2010,DE14,2,2.0
1981,NUTS,2010,DE14,2,1.65
1982,NUTS,2010,DE14,2,4.53
1983,NUTS,2010,DE14,2,1.5
1984,NUTS,2010,DE14,2,3.0
1985,NUTS,2010,DE14,2,4.0
1986,NUTS,2010,DE14,2,3.67
1987,NUTS,2010,DE14,2,6.0
1988,NUTS,2010,DE14,2,0.5
1989,NUTS,2010,DE14,2,8.5
1991,NUTS,2010,DE14,2,1.67
1992,NUTS,2010,DE14,2,5.33
1994,NUTS,2010,DE14,2,2.0
1995,NUTS,2010,DE14,2,4.52
1996,NUTS,2010,DE14,2,4.37
1997,NUTS,2010,DE14,2,8.17
1998,NUTS,2010,DE14,2,7.95
1999,NUTS,2010,DE14,2,6.53
2000,NUTS,2010,DE14,2,5.57
2001,NUTS,2010,DE14,2,8.75
2002,NUTS,2010,DE14,2,7.83
2003,NUTS,2010,DE14,2,6.0
2004,NUTS,2010,DE14,2,10.83
2005,NUTS,2010,DE14,2,8.45
2006,NUTS,2010,DE14,2,6.69
2007,NUTS,2010,DE14,2,14.94
2008,NUTS,2010,DE14,2,11.16
2009,NUTS,2010,DE14,2,3.98
2010,NUTS,2010,DE14,2,9.12
2011,NUTS,2010,DE14,2,10.04
2012,NUTS,2010,DE14,2,5.42
1984,NUTS,2010,DE141,3,1.33
1992,NUTS,2010,DE141,3,0.67
1999,NUTS,2010,DE141,3,1.0
2010,NUTS,2010,DE141,3,0.58
2011,NUTS,2010,DE141,3,0.25
1998,NUTS,2010,DE142,3,0.29
2006,NUTS,2010,DE142,3,1.0
2010,NUTS,2010,DE142,3,0.5
2011,NUTS,2010,DE143,3,1.0
1986,NUTS,2010,DE144,3,0.33
1987,NUTS,2010,DE144,3,4.0
1989,NUTS,2010,DE144,3,1.0
1994,NUTS,2010,DE144,3,1.0
1996,NUTS,2010,DE144,3,1.0
1998,NUTS,2010,DE144,3,0.33
2001,NUTS,2010,DE144,3,0.5
2002,NUTS,2010,DE144,3,0.33
2003,NUTS,2010,DE144,3,0.79
2005,NUTS,2010,DE144,3,0.87
2007,NUTS,2010,DE144,3,2.5
1998,NUTS,2010,DE145,3,0.29
2000,NUTS,2010,DE145,3,0.83
2001,NUTS,2010,DE145,3,0.25
2002,NUTS,2010,DE145,3,0.17
2003,NUTS,2010,DE145,3,0.5
2004,NUTS,2010,DE145,3,1.5
2006,NUTS,2010,DE145,3,1.14
2007,NUTS,2010,DE145,3,1.38
2008,NUTS,2010,DE145,3,0.73
2009,NUTS,2010,DE145,3,1.0
2011,NUTS,2010,DE145,3,1.83
1998,NUTS,2010,DE146,3,1.33
2002,NUTS,2010,DE146,3,0.5
2003,NUTS,2010,DE146,3,0.13
2004,NUTS,2010,DE146,3,0.5
2005,NUTS,2010,DE146,3,0.53
2006,NUTS,2010,DE146,3,1.89
2007,NUTS,2010,DE146,3,3.32
2008,NUTS,2010,DE146,3,1.43
2011,NUTS,2010,DE146,3,0.33
1979,NUTS,2010,DE147,3,1.0
1980,NUTS,2010,DE147,3,2.0
1981,NUTS,2010,DE147,3,1.65
1982,NUTS,2010,DE147,3,3.53
1983,NUTS,2010,DE147,3,1.5
1984,NUTS,2010,DE147,3,1.67
1985,NUTS,2010,DE147,3,4.0
1986,NUTS,2010,DE147,3,3.0
1987,NUTS,2010,DE147,3,2.0
1988,NUTS,2010,DE147,3,0.5
1989,NUTS,2010,DE147,3,7.0
1991,NUTS,2010,DE147,3,1.67
1992,NUTS,2010,DE147,3,4.67
1994,NUTS,2010,DE147,3,1.0
1995,NUTS,2010,DE147,3,4.52
1996,NUTS,2010,DE147,3,3.37
1997,NUTS,2010,DE147,3,8.17
1998,NUTS,2010,DE147,3,5.52
1999,NUTS,2010,DE147,3,5.53
2000,NUTS,2010,DE147,3,3.73
2001,NUTS,2010,DE147,3,5.5
2002,NUTS,2010,DE147,3,3.5
2003,NUTS,2010,DE147,3,3.08
2004,NUTS,2010,DE147,3,6.0
2005,NUTS,2010,DE147,3,5.24
2006,NUTS,2010,DE147,3,2.65
2007,NUTS,2010,DE147,3,6.08
2008,NUTS,2010,DE147,3,5.5
2009,NUTS,2010,DE147,3,0.48
2010,NUTS,2010,DE147,3,8.04
2011,NUTS,2010,DE147,3,6.29
2012,NUTS,2010,DE147,3,4.42
1982,NUTS,2010,DE148,3,1.0
1986,NUTS,2010,DE148,3,0.33
1998,NUTS,2010,DE148,3,0.2
2000,NUTS,2010,DE148,3,1.0
2001,NUTS,2010,DE148,3,2.5
