year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_total_t_fte_total
1996,NUTS,2010,ES23,2,329.0
1997,NUTS,2010,ES23,2,311.0
1998,NUTS,2010,ES23,2,365.0
1999,NUTS,2010,ES23,2,450.0
2000,NUTS,2010,ES23,2,549.0
2001,NUTS,2010,ES23,2,608.0
2002,NUTS,2010,ES23,2,678.0
2003,NUTS,2010,ES23,2,821.0
2004,NUTS,2010,ES23,2,905.0
2005,NUTS,2010,ES23,2,885.0
2006,NUTS,2010,ES23,2,992.0
2007,NUTS,2010,ES23,2,1174.0
2008,NUTS,2010,ES23,2,1322.0
2009,NUTS,2010,ES23,2,1363.0
2010,NUTS,2010,ES23,2,1471.0
2011,NUTS,2010,ES23,2,1423.0
2012,NUTS,2010,ES23,2,1469.0
2013,NUTS,2010,ES23,2,1327.0
2014,NUTS,2010,ES23,2,1439.0
2015,NUTS,2010,ES23,2,1398.0
2016,NUTS,2010,ES23,2,1384.0
2017,NUTS,2010,ES23,2,1404.0
2018,NUTS,2010,ES23,2,1286.0
2019,NUTS,2010,ES23,2,1261.0
1988,NUTS,2010,ES24,2,1413.0
1989,NUTS,2010,ES24,2,1710.0
1990,NUTS,2010,ES24,2,1734.0
1991,NUTS,2010,ES24,2,1764.0
1992,NUTS,2010,ES24,2,1851.0
1993,NUTS,2010,ES24,2,1894.0
1994,NUTS,2010,ES24,2,2086.0
1995,NUTS,2010,ES24,2,2248.0
1996,NUTS,2010,ES24,2,2056.0
1997,NUTS,2010,ES24,2,2370.0
1998,NUTS,2010,ES24,2,2599.0
1999,NUTS,2010,ES24,2,2552.0
2000,NUTS,2010,ES24,2,3273.0
2001,NUTS,2010,ES24,2,3466.0
2002,NUTS,2010,ES24,2,3949.0
2003,NUTS,2010,ES24,2,4520.0
2004,NUTS,2010,ES24,2,5064.0
2005,NUTS,2010,ES24,2,5285.0
2006,NUTS,2010,ES24,2,5886.0
2007,NUTS,2010,ES24,2,6522.0
2008,NUTS,2010,ES24,2,6912.0
2009,NUTS,2010,ES24,2,7106.0
2010,NUTS,2010,ES24,2,7102.0
2011,NUTS,2010,ES24,2,6534.0
2012,NUTS,2010,ES24,2,6133.0
2013,NUTS,2010,ES24,2,5534.0
2014,NUTS,2010,ES24,2,5402.0
2015,NUTS,2010,ES24,2,5385.0
2016,NUTS,2010,ES24,2,5604.0
2017,NUTS,2010,ES24,2,5746.0
2018,NUTS,2010,ES24,2,6124.0
2019,NUTS,2010,ES24,2,6269.0
1988,NUTS,2010,ES3,1,21166.0
1989,NUTS,2010,ES3,1,23021.0
1990,NUTS,2010,ES3,1,26232.0
1991,NUTS,2010,ES3,1,25787.0
1992,NUTS,2010,ES3,1,25294.0
1993,NUTS,2010,ES3,1,25540.0
1994,NUTS,2010,ES3,1,27217.0
1995,NUTS,2010,ES3,1,25607.0
1996,NUTS,2010,ES3,1,26549.0
1997,NUTS,2010,ES3,1,25933.0
1998,NUTS,2010,ES3,1,28286.0
1999,NUTS,2010,ES3,1,30032.0
2000,NUTS,2010,ES3,1,33766.0
2001,NUTS,2010,ES3,1,33369.0
2002,NUTS,2010,ES3,1,35686.0
2003,NUTS,2010,ES3,1,37906.0
2004,NUTS,2010,ES3,1,39538.0
2005,NUTS,2010,ES3,1,44480.0
2006,NUTS,2010,ES3,1,48036.0
2007,NUTS,2010,ES3,1,49973.0
2008,NUTS,2010,ES3,1,53172.0
2009,NUTS,2010,ES3,1,54149.0
2010,NUTS,2010,ES3,1,54721.0
2011,NUTS,2010,ES3,1,51109.0
2012,NUTS,2010,ES3,1,48773.0
2013,NUTS,2010,ES3,1,47609.0
2014,NUTS,2010,ES3,1,46463.0
2015,NUTS,2010,ES3,1,47358.0
2016,NUTS,2010,ES3,1,48701.0
2017,NUTS,2010,ES3,1,51634.0
2018,NUTS,2010,ES3,1,54222.0
2019,NUTS,2010,ES3,1,55545.0
1988,NUTS,2010,ES30,2,21166.0
1989,NUTS,2010,ES30,2,23021.0
1990,NUTS,2010,ES30,2,26232.0
1991,NUTS,2010,ES30,2,25787.0
1992,NUTS,2010,ES30,2,25294.0
1993,NUTS,2010,ES30,2,25540.0
1994,NUTS,2010,ES30,2,27217.0
1995,NUTS,2010,ES30,2,25607.0
1996,NUTS,2010,ES30,2,26549.0
1997,NUTS,2010,ES30,2,25933.0
1998,NUTS,2010,ES30,2,28286.0
1999,NUTS,2010,ES30,2,30032.0
2000,NUTS,2010,ES30,2,33766.0
2001,NUTS,2010,ES30,2,33369.0
2002,NUTS,2010,ES30,2,35686.0
2003,NUTS,2010,ES30,2,37906.0
2004,NUTS,2010,ES30,2,39538.0
2005,NUTS,2010,ES30,2,44480.0
2006,NUTS,2010,ES30,2,48036.0
2007,NUTS,2010,ES30,2,49973.0
2008,NUTS,2010,ES30,2,53172.0
2009,NUTS,2010,ES30,2,54149.0
2010,NUTS,2010,ES30,2,54721.0
2011,NUTS,2010,ES30,2,51109.0
2012,NUTS,2010,ES30,2,48773.0
2013,NUTS,2010,ES30,2,47609.0
2014,NUTS,2010,ES30,2,46463.0
2015,NUTS,2010,ES30,2,47358.0
2016,NUTS,2010,ES30,2,48701.0
2017,NUTS,2010,ES30,2,51634.0
2018,NUTS,2010,ES30,2,54222.0
2019,NUTS,2010,ES30,2,55545.0
1988,NUTS,2010,ES4,1,3618.0
1989,NUTS,2010,ES4,1,3530.0
1990,NUTS,2010,ES4,1,3634.0
1991,NUTS,2010,ES4,1,4398.0
1992,NUTS,2010,ES4,1,4627.0
1993,NUTS,2010,ES4,1,5823.0
1994,NUTS,2010,ES4,1,5936.0
1995,NUTS,2010,ES4,1,4853.0
1996,NUTS,2010,ES4,1,6680.0
1997,NUTS,2010,ES4,1,6535.0
1998,NUTS,2010,ES4,1,7146.0
1999,NUTS,2010,ES4,1,7548.0
2000,NUTS,2010,ES4,1,8969.0
2001,NUTS,2010,ES4,1,9469.0
2002,NUTS,2010,ES4,1,10069.0
2003,NUTS,2010,ES4,1,11293.0
2004,NUTS,2010,ES4,1,11446.0
2005,NUTS,2010,ES4,1,12349.0
2006,NUTS,2010,ES4,1,13296.0
2007,NUTS,2010,ES4,1,14526.0
2008,NUTS,2010,ES4,1,15666.0
2009,NUTS,2010,ES4,1,15828.0
2010,NUTS,2010,ES4,1,15705.0
2011,NUTS,2010,ES4,1,15422.0
2012,NUTS,2010,ES4,1,14843.0
2013,NUTS,2010,ES4,1,13759.0
2014,NUTS,2010,ES4,1,13569.0
2015,NUTS,2010,ES4,1,13696.0
2016,NUTS,2010,ES4,1,13909.0
2017,NUTS,2010,ES4,1,14652.0
2018,NUTS,2010,ES4,1,15334.0
2019,NUTS,2010,ES4,1,16539.0
1988,NUTS,2010,ES41,2,2652.0
1989,NUTS,2010,ES41,2,2577.0
1990,NUTS,2010,ES41,2,2560.0
1991,NUTS,2010,ES41,2,3156.0
1992,NUTS,2010,ES41,2,3329.0
1993,NUTS,2010,ES41,2,4620.0
1994,NUTS,2010,ES41,2,4247.0
1995,NUTS,2010,ES41,2,3268.0
1996,NUTS,2010,ES41,2,4560.0
1997,NUTS,2010,ES41,2,4337.0
1998,NUTS,2010,ES41,2,4428.0
1999,NUTS,2010,ES41,2,4962.0
2000,NUTS,2010,ES41,2,5475.0
2001,NUTS,2010,ES41,2,6535.0
2002,NUTS,2010,ES41,2,6968.0
2003,NUTS,2010,ES41,2,7581.0
2004,NUTS,2010,ES41,2,8092.0
2005,NUTS,2010,ES41,2,8571.0
2006,NUTS,2010,ES41,2,9219.0
2007,NUTS,2010,ES41,2,9763.0
2008,NUTS,2010,ES41,2,10201.0
2009,NUTS,2010,ES41,2,10163.0
2010,NUTS,2010,ES41,2,9736.0
2011,NUTS,2010,ES41,2,9734.0
2012,NUTS,2010,ES41,2,9547.0
2013,NUTS,2010,ES41,2,8862.0
2014,NUTS,2010,ES41,2,8855.0
2015,NUTS,2010,ES41,2,8881.0
2016,NUTS,2010,ES41,2,8874.0
2017,NUTS,2010,ES41,2,9479.0
2018,NUTS,2010,ES41,2,9976.0
2019,NUTS,2010,ES41,2,10599.0
1988,NUTS,2010,ES42,2,402.0
1989,NUTS,2010,ES42,2,425.0
1990,NUTS,2010,ES42,2,509.0
1991,NUTS,2010,ES42,2,624.0
1992,NUTS,2010,ES42,2,621.0
1993,NUTS,2010,ES42,2,567.0
1994,NUTS,2010,ES42,2,680.0
1995,NUTS,2010,ES42,2,941.0
1996,NUTS,2010,ES42,2,1290.0
1997,NUTS,2010,ES42,2,1203.0
1998,NUTS,2010,ES42,2,1603.0
1999,NUTS,2010,ES42,2,1506.0
2000,NUTS,2010,ES42,2,1973.0
2001,NUTS,2010,ES42,2,1534.0
2002,NUTS,2010,ES42,2,1798.0
2003,NUTS,2010,ES42,2,2060.0
2004,NUTS,2010,ES42,2,1973.0
2005,NUTS,2010,ES42,2,2210.0
2006,NUTS,2010,ES42,2,2269.0
2007,NUTS,2010,ES42,2,2899.0
2008,NUTS,2010,ES42,2,3242.0
2009,NUTS,2010,ES42,2,3410.0
2010,NUTS,2010,ES42,2,3566.0
2011,NUTS,2010,ES42,2,3454.0
2012,NUTS,2010,ES42,2,3170.0
2013,NUTS,2010,ES42,2,2777.0
2014,NUTS,2010,ES42,2,2808.0
2015,NUTS,2010,ES42,2,2838.0
2016,NUTS,2010,ES42,2,3150.0
2017,NUTS,2010,ES42,2,3132.0
2018,NUTS,2010,ES42,2,3166.0
2019,NUTS,2010,ES42,2,3369.0
1988,NUTS,2010,ES43,2,565.0
1989,NUTS,2010,ES43,2,528.0
1990,NUTS,2010,ES43,2,565.0
1991,NUTS,2010,ES43,2,618.0
1992,NUTS,2010,ES43,2,677.0
1993,NUTS,2010,ES43,2,636.0
1994,NUTS,2010,ES43,2,1009.0
1995,NUTS,2010,ES43,2,644.0
1996,NUTS,2010,ES43,2,830.0
1997,NUTS,2010,ES43,2,995.0
1998,NUTS,2010,ES43,2,1115.0
1999,NUTS,2010,ES43,2,1080.0
2000,NUTS,2010,ES43,2,1521.0
2001,NUTS,2010,ES43,2,1400.0
2002,NUTS,2010,ES43,2,1302.0
2003,NUTS,2010,ES43,2,1653.0
2004,NUTS,2010,ES43,2,1381.0
2005,NUTS,2010,ES43,2,1568.0
2006,NUTS,2010,ES43,2,1808.0
2007,NUTS,2010,ES43,2,1864.0
2008,NUTS,2010,ES43,2,2223.0
2009,NUTS,2010,ES43,2,2255.0
2010,NUTS,2010,ES43,2,2402.0
2011,NUTS,2010,ES43,2,2234.0
2012,NUTS,2010,ES43,2,2126.0
2013,NUTS,2010,ES43,2,2120.0
2014,NUTS,2010,ES43,2,1907.0
2015,NUTS,2010,ES43,2,1978.0
2016,NUTS,2010,ES43,2,1886.0
2017,NUTS,2010,ES43,2,2041.0
2018,NUTS,2010,ES43,2,2192.0
2019,NUTS,2010,ES43,2,2571.0
1988,NUTS,2010,ES5,1,13334.0
1989,NUTS,2010,ES5,1,14014.0
1990,NUTS,2010,ES5,1,15901.0
1991,NUTS,2010,ES5,1,16784.0
1992,NUTS,2010,ES5,1,17149.0
1993,NUTS,2010,ES5,1,18108.0
1994,NUTS,2010,ES5,1,19478.0
1995,NUTS,2010,ES5,1,22249.0
1996,NUTS,2010,ES5,1,24838.0
1997,NUTS,2010,ES5,1,24228.0
1998,NUTS,2010,ES5,1,27073.0
1999,NUTS,2010,ES5,1,29496.0
2000,NUTS,2010,ES5,1,35902.0
2001,NUTS,2010,ES5,1,36758.0
2002,NUTS,2010,ES5,1,40581.0
2003,NUTS,2010,ES5,1,47838.0
2004,NUTS,2010,ES5,1,52683.0
2005,NUTS,2010,ES5,1,54402.0
2006,NUTS,2010,ES5,1,57944.0
2007,NUTS,2010,ES5,1,62405.0
2008,NUTS,2010,ES5,1,67737.0
2009,NUTS,2010,ES5,1,68783.0
2010,NUTS,2010,ES5,1,68212.0
2011,NUTS,2010,ES5,1,66427.0
2012,NUTS,2010,ES5,1,65307.0
2013,NUTS,2010,ES5,1,64882.0
2014,NUTS,2010,ES5,1,64383.0
2015,NUTS,2010,ES5,1,64633.0
2016,NUTS,2010,ES5,1,67339.0
2017,NUTS,2010,ES5,1,69885.0
2018,NUTS,2010,ES5,1,73822.0
2019,NUTS,2010,ES5,1,75603.0
1988,NUTS,2010,ES51,2,10693.0
1989,NUTS,2010,ES51,2,11103.0
1990,NUTS,2010,ES51,2,12640.0
1991,NUTS,2010,ES51,2,12930.0
1992,NUTS,2010,ES51,2,13068.0
1993,NUTS,2010,ES51,2,13628.0
1994,NUTS,2010,ES51,2,14080.0
1995,NUTS,2010,ES51,2,16393.0
1996,NUTS,2010,ES51,2,18396.0
1997,NUTS,2010,ES51,2,17773.0
1998,NUTS,2010,ES51,2,20023.0
1999,NUTS,2010,ES51,2,21897.0
2000,NUTS,2010,ES51,2,25107.0
2001,NUTS,2010,ES51,2,26037.0
2002,NUTS,2010,ES51,2,28034.0
2003,NUTS,2010,ES51,2,33411.0
2004,NUTS,2010,ES51,2,36634.0
2005,NUTS,2010,ES51,2,37862.0
2006,NUTS,2010,ES51,2,40867.0
2007,NUTS,2010,ES51,2,43037.0
2008,NUTS,2010,ES51,2,46520.0
2009,NUTS,2010,ES51,2,47324.0
2010,NUTS,2010,ES51,2,46336.0
2011,NUTS,2010,ES51,2,44456.0
2012,NUTS,2010,ES51,2,44462.0
2013,NUTS,2010,ES51,2,44506.0
2014,NUTS,2010,ES51,2,43898.0
2015,NUTS,2010,ES51,2,44826.0
2016,NUTS,2010,ES51,2,46592.0
2017,NUTS,2010,ES51,2,48552.0
2018,NUTS,2010,ES51,2,51830.0
2019,NUTS,2010,ES51,2,52137.0
1988,NUTS,2010,ES52,2,2480.0
1989,NUTS,2010,ES52,2,2702.0
1990,NUTS,2010,ES52,2,3038.0
1991,NUTS,2010,ES52,2,3600.0
1992,NUTS,2010,ES52,2,3868.0
1993,NUTS,2010,ES52,2,4248.0
1994,NUTS,2010,ES52,2,5148.0
1995,NUTS,2010,ES52,2,5391.0
1996,NUTS,2010,ES52,2,5713.0
1997,NUTS,2010,ES52,2,5992.0
1998,NUTS,2010,ES52,2,6367.0
1999,NUTS,2010,ES52,2,7050.0
2000,NUTS,2010,ES52,2,10224.0
2001,NUTS,2010,ES52,2,9962.0
2002,NUTS,2010,ES52,2,11842.0
2003,NUTS,2010,ES52,2,13611.0
2004,NUTS,2010,ES52,2,14976.0
2005,NUTS,2010,ES52,2,15256.0
2006,NUTS,2010,ES52,2,15722.0
2007,NUTS,2010,ES52,2,17811.0
2008,NUTS,2010,ES52,2,19489.0
2009,NUTS,2010,ES52,2,19692.0
2010,NUTS,2010,ES52,2,19739.0
2011,NUTS,2010,ES52,2,19965.0
2012,NUTS,2010,ES52,2,18889.0
2013,NUTS,2010,ES52,2,18528.0
2014,NUTS,2010,ES52,2,18639.0
2015,NUTS,2010,ES52,2,18006.0
2016,NUTS,2010,ES52,2,18741.0
2017,NUTS,2010,ES52,2,19129.0
2018,NUTS,2010,ES52,2,19306.0
2019,NUTS,2010,ES52,2,20673.0
1988,NUTS,2010,ES53,2,161.0
1989,NUTS,2010,ES53,2,209.0
1990,NUTS,2010,ES53,2,223.0
1991,NUTS,2010,ES53,2,253.0
1992,NUTS,2010,ES53,2,213.0
1993,NUTS,2010,ES53,2,232.0
1994,NUTS,2010,ES53,2,250.0
1995,NUTS,2010,ES53,2,465.0
1996,NUTS,2010,ES53,2,729.0
1997,NUTS,2010,ES53,2,463.0
1998,NUTS,2010,ES53,2,683.0
1999,NUTS,2010,ES53,2,549.0
2000,NUTS,2010,ES53,2,571.0
2001,NUTS,2010,ES53,2,760.0
2002,NUTS,2010,ES53,2,705.0
2003,NUTS,2010,ES53,2,816.0
2004,NUTS,2010,ES53,2,1073.0
2005,NUTS,2010,ES53,2,1283.0
2006,NUTS,2010,ES53,2,1354.0
2007,NUTS,2010,ES53,2,1557.0
2008,NUTS,2010,ES53,2,1728.0
2009,NUTS,2010,ES53,2,1767.0
2010,NUTS,2010,ES53,2,2137.0
2011,NUTS,2010,ES53,2,2007.0
2012,NUTS,2010,ES53,2,1956.0
2013,NUTS,2010,ES53,2,1848.0
2014,NUTS,2010,ES53,2,1846.0
2015,NUTS,2010,ES53,2,1801.0
2016,NUTS,2010,ES53,2,2005.0
2017,NUTS,2010,ES53,2,2204.0
2018,NUTS,2010,ES53,2,2685.0
2019,NUTS,2010,ES53,2,2793.0
1988,NUTS,2010,ES6,1,5949.0
1989,NUTS,2010,ES6,1,6119.0
1990,NUTS,2010,ES6,1,6650.0
1991,NUTS,2010,ES6,1,7181.0
1992,NUTS,2010,ES6,1,8723.0
1993,NUTS,2010,ES6,1,8759.0
1994,NUTS,2010,ES6,1,8679.0
1995,NUTS,2010,ES6,1,10475.0
1996,NUTS,2010,ES6,1,11036.0
1997,NUTS,2010,ES6,1,11417.0
1998,NUTS,2010,ES6,1,12562.0
1999,NUTS,2010,ES6,1,13731.0
2000,NUTS,2010,ES6,1,15332.0
2001,NUTS,2010,ES6,1,17137.0
2002,NUTS,2010,ES6,1,16155.0
2003,NUTS,2010,ES6,1,19815.0
2004,NUTS,2010,ES6,1,20342.0
2005,NUTS,2010,ES6,1,23097.0
2006,NUTS,2010,ES6,1,26125.0
2007,NUTS,2010,ES6,1,27915.0
2008,NUTS,2010,ES6,1,29072.0
2009,NUTS,2010,ES6,1,30606.0
2010,NUTS,2010,ES6,1,31855.0
2011,NUTS,2010,ES6,1,31147.0
2012,NUTS,2010,ES6,1,30161.0
2013,NUTS,2010,ES6,1,29475.0
2014,NUTS,2010,ES6,1,29092.0
2015,NUTS,2010,ES6,1,29198.0
2016,NUTS,2010,ES6,1,28984.0
2017,NUTS,2010,ES6,1,30499.0
2018,NUTS,2010,ES6,1,30982.0
2019,NUTS,2010,ES6,1,31291.0
1988,NUTS,2010,ES61,2,5045.0
1989,NUTS,2010,ES61,2,5266.0
1990,NUTS,2010,ES61,2,5730.0
1991,NUTS,2010,ES61,2,6297.0
1992,NUTS,2010,ES61,2,7401.0
1993,NUTS,2010,ES61,2,7346.0
1994,NUTS,2010,ES61,2,7333.0
1995,NUTS,2010,ES61,2,9034.0
1996,NUTS,2010,ES61,2,9651.0
1997,NUTS,2010,ES61,2,9768.0
1998,NUTS,2010,ES61,2,10944.0
1999,NUTS,2010,ES61,2,12001.0
2000,NUTS,2010,ES61,2,13457.0
2001,NUTS,2010,ES61,2,14785.0
2002,NUTS,2010,ES61,2,14008.0
2003,NUTS,2010,ES61,2,16660.0
2004,NUTS,2010,ES61,2,17057.0
2005,NUTS,2010,ES61,2,18803.0
2006,NUTS,2010,ES61,2,21009.0
2007,NUTS,2010,ES61,2,22103.0
2008,NUTS,2010,ES61,2,23227.0
2009,NUTS,2010,ES61,2,24767.0
2010,NUTS,2010,ES61,2,25774.0
2011,NUTS,2010,ES61,2,25434.0
2012,NUTS,2010,ES61,2,24647.0
2013,NUTS,2010,ES61,2,24139.0
2014,NUTS,2010,ES61,2,23633.0
2015,NUTS,2010,ES61,2,23519.0
2016,NUTS,2010,ES61,2,23121.0
2017,NUTS,2010,ES61,2,24442.0
2018,NUTS,2010,ES61,2,24732.0
2019,NUTS,2010,ES61,2,24870.0
1988,NUTS,2010,ES62,2,904.0
1989,NUTS,2010,ES62,2,853.0
1990,NUTS,2010,ES62,2,920.0
1991,NUTS,2010,ES62,2,884.0
1992,NUTS,2010,ES62,2,1322.0
1993,NUTS,2010,ES62,2,1413.0
1994,NUTS,2010,ES62,2,1346.0
1995,NUTS,2010,ES62,2,1441.0
1996,NUTS,2010,ES62,2,1385.0
1997,NUTS,2010,ES62,2,1649.0
1998,NUTS,2010,ES62,2,1618.0
1999,NUTS,2010,ES62,2,1730.0
2000,NUTS,2010,ES62,2,1875.0
2001,NUTS,2010,ES62,2,2352.0
2002,NUTS,2010,ES62,2,2147.0
2003,NUTS,2010,ES62,2,3112.0
2004,NUTS,2010,ES62,2,3234.0
2005,NUTS,2010,ES62,2,4236.0
2006,NUTS,2010,ES62,2,5032.0
2007,NUTS,2010,ES62,2,5755.0
2008,NUTS,2010,ES62,2,5770.0
2009,NUTS,2010,ES62,2,5802.0
2010,NUTS,2010,ES62,2,6043.0
2011,NUTS,2010,ES62,2,5670.0
2012,NUTS,2010,ES62,2,5459.0
2013,NUTS,2010,ES62,2,5290.0
2014,NUTS,2010,ES62,2,5412.0
2015,NUTS,2010,ES62,2,5641.0
2016,NUTS,2010,ES62,2,5808.0
2017,NUTS,2010,ES62,2,5993.0
2018,NUTS,2010,ES62,2,6149.0
2019,NUTS,2010,ES62,2,6320.0
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,43.0
2004,NUTS,2010,ES63,2,24.0
2005,NUTS,2010,ES63,2,30.0
2006,NUTS,2010,ES63,2,40.0
2007,NUTS,2010,ES63,2,22.0
2008,NUTS,2010,ES63,2,32.0
2009,NUTS,2010,ES63,2,13.0
2010,NUTS,2010,ES63,2,14.0
2011,NUTS,2010,ES63,2,16.0
2012,NUTS,2010,ES63,2,19.0
2013,NUTS,2010,ES63,2,15.0
2014,NUTS,2010,ES63,2,23.0
2015,NUTS,2010,ES63,2,22.0
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,27.0
2005,NUTS,2010,ES64,2,27.0
2006,NUTS,2010,ES64,2,44.0
2007,NUTS,2010,ES64,2,35.0
2008,NUTS,2010,ES64,2,43.0
2009,NUTS,2010,ES64,2,25.0
2010,NUTS,2010,ES64,2,25.0
2011,NUTS,2010,ES64,2,27.0
2012,NUTS,2010,ES64,2,35.0
2013,NUTS,2010,ES64,2,31.0
2014,NUTS,2010,ES64,2,25.0
2015,NUTS,2010,ES64,2,15.0
1988,NUTS,2010,ES7,1,819.0
1989,NUTS,2010,ES7,1,887.0
1990,NUTS,2010,ES7,1,1082.0
1991,NUTS,2010,ES7,1,1360.0
1992,NUTS,2010,ES7,1,1564.0
1993,NUTS,2010,ES7,1,1879.0
1994,NUTS,2010,ES7,1,1850.0
1995,NUTS,2010,ES7,1,1897.0
1996,NUTS,2010,ES7,1,2290.0
1997,NUTS,2010,ES7,1,1905.0
1998,NUTS,2010,ES7,1,2636.0
1999,NUTS,2010,ES7,1,2485.0
2000,NUTS,2010,ES7,1,3043.0
2001,NUTS,2010,ES7,1,3337.0
2002,NUTS,2010,ES7,1,4004.0
2003,NUTS,2010,ES7,1,3609.0
2004,NUTS,2010,ES7,1,3915.0
2005,NUTS,2010,ES7,1,4418.0
2006,NUTS,2010,ES7,1,4836.0
2007,NUTS,2010,ES7,1,4514.0
2008,NUTS,2010,ES7,1,4521.0
2009,NUTS,2010,ES7,1,4272.0
2010,NUTS,2010,ES7,1,4099.0
2011,NUTS,2010,ES7,1,3896.0
2012,NUTS,2010,ES7,1,3779.0
2013,NUTS,2010,ES7,1,3481.0
2014,NUTS,2010,ES7,1,3308.0
2015,NUTS,2010,ES7,1,3101.0
2016,NUTS,2010,ES7,1,3203.0
2017,NUTS,2010,ES7,1,3360.0
2018,NUTS,2010,ES7,1,3606.0
2019,NUTS,2010,ES7,1,3572.0
1988,NUTS,2010,ES70,2,819.0
1989,NUTS,2010,ES70,2,887.0
1990,NUTS,2010,ES70,2,1082.0
1991,NUTS,2010,ES70,2,1360.0
1992,NUTS,2010,ES70,2,1564.0
1993,NUTS,2010,ES70,2,1879.0
1994,NUTS,2010,ES70,2,1850.0
1995,NUTS,2010,ES70,2,1897.0
1996,NUTS,2010,ES70,2,2290.0
1997,NUTS,2010,ES70,2,1905.0
1998,NUTS,2010,ES70,2,2636.0
1999,NUTS,2010,ES70,2,2485.0
2000,NUTS,2010,ES70,2,3043.0
2001,NUTS,2010,ES70,2,3337.0
2002,NUTS,2010,ES70,2,4004.0
2003,NUTS,2010,ES70,2,3609.0
2004,NUTS,2010,ES70,2,3915.0
2005,NUTS,2010,ES70,2,4418.0
2006,NUTS,2010,ES70,2,4836.0
2007,NUTS,2010,ES70,2,4514.0
2008,NUTS,2010,ES70,2,4521.0
2009,NUTS,2010,ES70,2,4272.0
2010,NUTS,2010,ES70,2,4099.0
2011,NUTS,2010,ES70,2,3896.0
2012,NUTS,2010,ES70,2,3779.0
2013,NUTS,2010,ES70,2,3481.0
2014,NUTS,2010,ES70,2,3308.0
2015,NUTS,2010,ES70,2,3101.0
2016,NUTS,2010,ES70,2,3203.0
2017,NUTS,2010,ES70,2,3360.0
2018,NUTS,2010,ES70,2,3606.0
2019,NUTS,2010,ES70,2,3572.0
2000,NUTS,2010,ESZ,1,0.0
2001,NUTS,2010,ESZ,1,0.0
2002,NUTS,2010,ESZ,1,0.0
2004,NUTS,2010,ESZ,1,0.0
2005,NUTS,2010,ESZ,1,0.0
2006,NUTS,2010,ESZ,1,0.0
2007,NUTS,2010,ESZ,1,0.0
2008,NUTS,2010,ESZ,1,0.0
2009,NUTS,2010,ESZ,1,0.0
2010,NUTS,2010,ESZ,1,0.0
2011,NUTS,2010,ESZ,1,0.0
2000,NUTS,2010,ESZZ,2,0.0
2001,NUTS,2010,ESZZ,2,0.0
2002,NUTS,2010,ESZZ,2,0.0
2004,NUTS,2010,ESZZ,2,0.0
2005,NUTS,2010,ESZZ,2,0.0
2006,NUTS,2010,ESZZ,2,0.0
2007,NUTS,2010,ESZZ,2,0.0
2008,NUTS,2010,ESZZ,2,0.0
2009,NUTS,2010,ESZZ,2,0.0
2010,NUTS,2010,ESZZ,2,0.0
2011,NUTS,2010,ESZZ,2,0.0
2000,NUTS,2010,EU27_2020,7,1725105.0
2001,NUTS,2010,EU27_2020,7,1747667.0
2002,NUTS,2010,EU27_2020,7,1772992.0
2003,NUTS,2010,EU27_2020,7,1786335.0
2004,NUTS,2010,EU27_2020,7,1825054.0
2005,NUTS,2010,EU27_2020,7,1876602.0
2006,NUTS,2010,EU27_2020,7,1958874.0
2007,NUTS,2010,EU27_2020,7,2026324.0
2008,NUTS,2010,EU27_2020,7,2121931.0
2009,NUTS,2010,EU27_2020,7,2140966.0
2010,NUTS,2010,EU27_2020,7,2191089.0
2011,NUTS,2010,EU27_2020,7,2256720.0
2012,NUTS,2010,EU27_2020,7,2321035.0
2013,NUTS,2010,EU27_2020,7,2355600.0
2014,NUTS,2010,EU27_2020,7,2399423.0
2015,NUTS,2010,EU27_2020,7,2477699.0
2016,NUTS,2010,EU27_2020,7,2556167.0
2017,NUTS,2010,EU27_2020,7,2692860.0
2018,NUTS,2010,EU27_2020,7,2831817.0
2019,NUTS,2010,EU27_2020,7,2921544.0
2020,NUTS,2010,EU27_2020,7,2964580.0
1981,NUTS,2010,FI,0,18004.0
1983,NUTS,2010,FI,0,20219.0
1985,NUTS,2010,FI,0,23550.0
1987,NUTS,2010,FI,0,26227.0
1989,NUTS,2010,FI,0,28516.0
1991,NUTS,2010,FI,0,29575.0
1993,NUTS,2010,FI,0,30527.0
1994,NUTS,2010,FI,0,32331.0
1995,NUTS,2010,FI,0,33634.0
1997,NUTS,2010,FI,0,41256.0
1998,NUTS,2010,FI,0,46517.0
1999,NUTS,2010,FI,0,50604.0
2000,NUTS,2010,FI,0,52604.0
2001,NUTS,2010,FI,0,53424.0
2002,NUTS,2010,FI,0,55044.0
2003,NUTS,2010,FI,0,57196.0
2004,NUTS,2010,FI,0,58281.0
2005,NUTS,2010,FI,0,57471.0
2006,NUTS,2010,FI,0,58257.0
2007,NUTS,2010,FI,0,56243.0
2008,NUTS,2010,FI,0,56698.0
2009,NUTS,2010,FI,0,56069.0
2010,NUTS,2010,FI,0,55897.0
2011,NUTS,2010,FI,0,54526.0
2012,NUTS,2010,FI,0,54047.0
