year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hes_fte_rse_t
2017,NUTS,2010,SK03,2,1361.0
2018,NUTS,2010,SK03,2,1430.0
2019,NUTS,2010,SK03,2,1570.0
2020,NUTS,2010,SK03,2,1504.0
2011,NUTS,2010,SK04,2,1784.0
2012,NUTS,2010,SK04,2,1891.0
2013,NUTS,2010,SK04,2,1979.0
2014,NUTS,2010,SK04,2,1875.0
2015,NUTS,2010,SK04,2,1882.0
2016,NUTS,2010,SK04,2,1710.0
2017,NUTS,2010,SK04,2,1866.0
2018,NUTS,2010,SK04,2,2023.0
2019,NUTS,2010,SK04,2,2090.0
2020,NUTS,2010,SK04,2,2108.0
2011,NUTS,2010,TR,0,35644.0
2012,NUTS,2010,TR,0,40801.0
2013,NUTS,2010,TR,0,42574.0
2014,NUTS,2010,TR,0,41269.0
2015,NUTS,2010,TR,0,43293.0
2016,NUTS,2010,TR,0,40996.0
2017,NUTS,2010,TR,0,42916.0
2018,NUTS,2010,TR,0,44240.0
2019,NUTS,2010,TR,0,46055.0
2020,NUTS,2010,TR,0,46540.0
2011,NUTS,2010,UK,0,150650.0
2012,NUTS,2010,UK,0,153755.0
2013,NUTS,2010,UK,0,158445.0
2014,NUTS,2010,UK,0,163838.0
2015,NUTS,2010,UK,0,167463.0
2016,NUTS,2010,UK,0,167519.0
2017,NUTS,2010,UK,0,170971.0
2018,NUTS,2010,UK,0,171527.0
2019,NUTS,2010,UK,0,172669.0
2011,NUTS,2010,UKC,1,6079.0
2012,NUTS,2010,UKC,1,6126.0
2013,NUTS,2010,UKC,1,6366.0
2014,NUTS,2010,UKC,1,6654.0
2015,NUTS,2010,UKC,1,6697.0
2016,NUTS,2010,UKC,1,6743.0
2017,NUTS,2010,UKC,1,6949.0
2018,NUTS,2010,UKC,1,7005.0
2011,NUTS,2010,UKC1,2,2249.0
2012,NUTS,2010,UKC1,2,2201.0
2013,NUTS,2010,UKC1,2,2294.0
2014,NUTS,2010,UKC1,2,2371.0
2015,NUTS,2010,UKC1,2,2394.0
2016,NUTS,2010,UKC1,2,2342.0
2017,NUTS,2010,UKC1,2,2388.0
2018,NUTS,2010,UKC1,2,2453.0
2011,NUTS,2010,UKC2,2,3831.0
2012,NUTS,2010,UKC2,2,3925.0
2013,NUTS,2010,UKC2,2,4072.0
2014,NUTS,2010,UKC2,2,4283.0
2015,NUTS,2010,UKC2,2,4303.0
2016,NUTS,2010,UKC2,2,4401.0
2017,NUTS,2010,UKC2,2,4561.0
2018,NUTS,2010,UKC2,2,4552.0
2011,NUTS,2010,UKD,1,13003.0
2012,NUTS,2010,UKD,1,13573.0
2013,NUTS,2010,UKD,1,14025.0
2014,NUTS,2010,UKD,1,14625.0
2015,NUTS,2010,UKD,1,15141.0
2016,NUTS,2010,UKD,1,15491.0
2017,NUTS,2010,UKD,1,16166.0
2018,NUTS,2010,UKD,1,16216.0
2011,NUTS,2010,UKD1,2,116.0
2012,NUTS,2010,UKD1,2,115.0
2013,NUTS,2010,UKD1,2,111.0
2014,NUTS,2010,UKD1,2,121.0
2015,NUTS,2010,UKD1,2,133.0
2016,NUTS,2010,UKD1,2,137.0
2017,NUTS,2010,UKD1,2,135.0
2018,NUTS,2010,UKD1,2,126.0
2011,NUTS,2010,UKD3,2,2239.0
2012,NUTS,2010,UKD3,2,7506.0
2013,NUTS,2010,UKD3,2,7567.0
2014,NUTS,2010,UKD3,2,7904.0
2015,NUTS,2010,UKD3,2,8016.0
2016,NUTS,2010,UKD3,2,8027.0
2017,NUTS,2010,UKD3,2,8297.0
2018,NUTS,2010,UKD3,2,8264.0
2011,NUTS,2010,UKD4,2,245.0
2012,NUTS,2010,UKD4,2,2425.0
2013,NUTS,2010,UKD4,2,2565.0
2014,NUTS,2010,UKD4,2,2685.0
2015,NUTS,2010,UKD4,2,2832.0
2016,NUTS,2010,UKD4,2,2872.0
2017,NUTS,2010,UKD4,2,3036.0
2018,NUTS,2010,UKD4,2,3048.0
2011,NUTS,2010,UKD6,2,7324.0
2012,NUTS,2010,UKD6,2,295.0
2013,NUTS,2010,UKD6,2,335.0
2014,NUTS,2010,UKD6,2,320.0
2015,NUTS,2010,UKD6,2,384.0
2016,NUTS,2010,UKD6,2,399.0
2017,NUTS,2010,UKD6,2,404.0
2018,NUTS,2010,UKD6,2,427.0
2011,NUTS,2010,UKD7,2,3078.0
2012,NUTS,2010,UKD7,2,3232.0
2013,NUTS,2010,UKD7,2,3448.0
2014,NUTS,2010,UKD7,2,3595.0
2015,NUTS,2010,UKD7,2,3776.0
2016,NUTS,2010,UKD7,2,4057.0
2017,NUTS,2010,UKD7,2,4294.0
2018,NUTS,2010,UKD7,2,4350.0
2011,NUTS,2010,UKE,1,11818.0
2012,NUTS,2010,UKE,1,12221.0
2013,NUTS,2010,UKE,1,12863.0
2014,NUTS,2010,UKE,1,13648.0
2015,NUTS,2010,UKE,1,14482.0
2016,NUTS,2010,UKE,1,14095.0
2017,NUTS,2010,UKE,1,14368.0
2018,NUTS,2010,UKE,1,14421.0
2011,NUTS,2010,UKE1,2,920.0
2012,NUTS,2010,UKE1,2,984.0
2013,NUTS,2010,UKE1,2,1000.0
2014,NUTS,2010,UKE1,2,1027.0
2015,NUTS,2010,UKE1,2,1009.0
2016,NUTS,2010,UKE1,2,947.0
2017,NUTS,2010,UKE1,2,857.0
2018,NUTS,2010,UKE1,2,730.0
2011,NUTS,2010,UKE2,2,1809.0
2012,NUTS,2010,UKE2,2,1898.0
2013,NUTS,2010,UKE2,2,2006.0
2014,NUTS,2010,UKE2,2,2118.0
2015,NUTS,2010,UKE2,2,2195.0
2016,NUTS,2010,UKE2,2,2223.0
2017,NUTS,2010,UKE2,2,2275.0
2018,NUTS,2010,UKE2,2,2324.0
2011,NUTS,2010,UKE3,2,4124.0
2012,NUTS,2010,UKE3,2,4317.0
2013,NUTS,2010,UKE3,2,4596.0
2014,NUTS,2010,UKE3,2,4810.0
2015,NUTS,2010,UKE3,2,4974.0
2016,NUTS,2010,UKE3,2,4904.0
2017,NUTS,2010,UKE3,2,4978.0
2018,NUTS,2010,UKE3,2,5075.0
2011,NUTS,2010,UKE4,2,4964.0
2012,NUTS,2010,UKE4,2,5022.0
2013,NUTS,2010,UKE4,2,5260.0
2014,NUTS,2010,UKE4,2,5695.0
2015,NUTS,2010,UKE4,2,6304.0
2016,NUTS,2010,UKE4,2,6021.0
2017,NUTS,2010,UKE4,2,6258.0
2018,NUTS,2010,UKE4,2,6292.0
2011,NUTS,2010,UKF,1,9497.0
2012,NUTS,2010,UKF,1,9834.0
2013,NUTS,2010,UKF,1,9996.0
2014,NUTS,2010,UKF,1,10296.0
2015,NUTS,2010,UKF,1,10589.0
2016,NUTS,2010,UKF,1,10270.0
2017,NUTS,2010,UKF,1,10437.0
2018,NUTS,2010,UKF,1,10171.0
2011,NUTS,2010,UKF1,2,4932.0
2012,NUTS,2010,UKF1,2,5200.0
2013,NUTS,2010,UKF1,2,5424.0
2014,NUTS,2010,UKF1,2,5542.0
2015,NUTS,2010,UKF1,2,5700.0
2016,NUTS,2010,UKF1,2,5670.0
2017,NUTS,2010,UKF1,2,5795.0
2018,NUTS,2010,UKF1,2,5473.0
2011,NUTS,2010,UKF2,2,4240.0
2012,NUTS,2010,UKF2,2,4214.0
2013,NUTS,2010,UKF2,2,4098.0
2014,NUTS,2010,UKF2,2,4233.0
2015,NUTS,2010,UKF2,2,4338.0
2016,NUTS,2010,UKF2,2,4073.0
2017,NUTS,2010,UKF2,2,4064.0
2018,NUTS,2010,UKF2,2,4110.0
2011,NUTS,2010,UKF3,2,325.0
2012,NUTS,2010,UKF3,2,420.0
2013,NUTS,2010,UKF3,2,475.0
2014,NUTS,2010,UKF3,2,521.0
2015,NUTS,2010,UKF3,2,552.0
2016,NUTS,2010,UKF3,2,527.0
2017,NUTS,2010,UKF3,2,579.0
2018,NUTS,2010,UKF3,2,588.0
2011,NUTS,2010,UKG,1,8523.0
2012,NUTS,2010,UKG,1,8783.0
2013,NUTS,2010,UKG,1,8796.0
2014,NUTS,2010,UKG,1,9537.0
2015,NUTS,2010,UKG,1,9862.0
2016,NUTS,2010,UKG,1,9918.0
2017,NUTS,2010,UKG,1,10482.0
2018,NUTS,2010,UKG,1,10829.0
2011,NUTS,2010,UKG1,2,140.0
2012,NUTS,2010,UKG1,2,160.0
2013,NUTS,2010,UKG1,2,164.0
2014,NUTS,2010,UKG1,2,168.0
2015,NUTS,2010,UKG1,2,190.0
2016,NUTS,2010,UKG1,2,194.0
2017,NUTS,2010,UKG1,2,191.0
2018,NUTS,2010,UKG1,2,203.0
2011,NUTS,2010,UKG2,2,693.0
2012,NUTS,2010,UKG2,2,691.0
2013,NUTS,2010,UKG2,2,765.0
2014,NUTS,2010,UKG2,2,905.0
2015,NUTS,2010,UKG2,2,914.0
2016,NUTS,2010,UKG2,2,922.0
2017,NUTS,2010,UKG2,2,906.0
2018,NUTS,2010,UKG2,2,807.0
2011,NUTS,2010,UKG3,2,7690.0
2012,NUTS,2010,UKG3,2,7932.0
2013,NUTS,2010,UKG3,2,7867.0
2014,NUTS,2010,UKG3,2,8463.0
2015,NUTS,2010,UKG3,2,8758.0
2016,NUTS,2010,UKG3,2,8802.0
2017,NUTS,2010,UKG3,2,9385.0
2018,NUTS,2010,UKG3,2,9820.0
2011,NUTS,2010,UKH,1,13180.0
2012,NUTS,2010,UKH,1,13622.0
2013,NUTS,2010,UKH,1,14056.0
2014,NUTS,2010,UKH,1,14278.0
2015,NUTS,2010,UKH,1,14557.0
2016,NUTS,2010,UKH,1,14526.0
2017,NUTS,2010,UKH,1,14950.0
2018,NUTS,2010,UKH,1,14505.0
2011,NUTS,2010,UKH1,2,9666.0
2012,NUTS,2010,UKH1,2,10037.0
2013,NUTS,2010,UKH1,2,10564.0
2014,NUTS,2010,UKH1,2,10666.0
2015,NUTS,2010,UKH1,2,10864.0
2016,NUTS,2010,UKH1,2,10905.0
2017,NUTS,2010,UKH1,2,11157.0
2018,NUTS,2010,UKH1,2,10819.0
2011,NUTS,2010,UKH2,2,2118.0
2012,NUTS,2010,UKH2,2,2185.0
2013,NUTS,2010,UKH2,2,2090.0
2014,NUTS,2010,UKH2,2,2191.0
2015,NUTS,2010,UKH2,2,2179.0
2016,NUTS,2010,UKH2,2,2192.0
2017,NUTS,2010,UKH2,2,2250.0
2018,NUTS,2010,UKH2,2,2134.0
2011,NUTS,2010,UKH3,2,1396.0
2012,NUTS,2010,UKH3,2,1400.0
2013,NUTS,2010,UKH3,2,1403.0
2014,NUTS,2010,UKH3,2,1421.0
2015,NUTS,2010,UKH3,2,1514.0
2016,NUTS,2010,UKH3,2,1429.0
2017,NUTS,2010,UKH3,2,1543.0
2018,NUTS,2010,UKH3,2,1552.0
2011,NUTS,2010,UKI,1,30531.0
2012,NUTS,2010,UKI,1,31078.0
2013,NUTS,2010,UKI,1,32189.0
2014,NUTS,2010,UKI,1,32594.0
2015,NUTS,2010,UKI,1,32914.0
2016,NUTS,2010,UKI,1,32800.0
2017,NUTS,2010,UKI,1,32974.0
2018,NUTS,2010,UKI,1,33273.0
2011,NUTS,2010,UKI3,2,23220.0
2012,NUTS,2010,UKI3,2,23742.0
2013,NUTS,2010,UKI3,2,24543.0
2014,NUTS,2010,UKI3,2,24958.0
2015,NUTS,2010,UKI3,2,25411.0
2016,NUTS,2010,UKI3,2,25367.0
2017,NUTS,2010,UKI3,2,25469.0
2018,NUTS,2010,UKI3,2,25809.0
2011,NUTS,2010,UKI4,2,4110.0
2012,NUTS,2010,UKI4,2,4202.0
2013,NUTS,2010,UKI4,2,4344.0
2014,NUTS,2010,UKI4,2,4294.0
2015,NUTS,2010,UKI4,2,4252.0
2016,NUTS,2010,UKI4,2,4242.0
2017,NUTS,2010,UKI4,2,4285.0
2018,NUTS,2010,UKI4,2,4323.0
2011,NUTS,2010,UKI5,2,678.0
2012,NUTS,2010,UKI5,2,664.0
2013,NUTS,2010,UKI5,2,655.0
2014,NUTS,2010,UKI5,2,663.0
2015,NUTS,2010,UKI5,2,621.0
2016,NUTS,2010,UKI5,2,597.0
2017,NUTS,2010,UKI5,2,604.0
2018,NUTS,2010,UKI5,2,566.0
2011,NUTS,2010,UKI6,2,513.0
2012,NUTS,2010,UKI6,2,502.0
2013,NUTS,2010,UKI6,2,523.0
2014,NUTS,2010,UKI6,2,529.0
2015,NUTS,2010,UKI6,2,555.0
2016,NUTS,2010,UKI6,2,603.0
2017,NUTS,2010,UKI6,2,619.0
2018,NUTS,2010,UKI6,2,608.0
2011,NUTS,2010,UKI7,2,2010.0
2012,NUTS,2010,UKI7,2,1968.0
2013,NUTS,2010,UKI7,2,2124.0
2014,NUTS,2010,UKI7,2,2149.0
2015,NUTS,2010,UKI7,2,2075.0
2016,NUTS,2010,UKI7,2,1991.0
2017,NUTS,2010,UKI7,2,1998.0
2018,NUTS,2010,UKI7,2,1967.0
2011,NUTS,2010,UKJ,1,21887.0
2012,NUTS,2010,UKJ,1,22250.0
2013,NUTS,2010,UKJ,1,22986.0
2014,NUTS,2010,UKJ,1,24390.0
2015,NUTS,2010,UKJ,1,24797.0
2016,NUTS,2010,UKJ,1,24741.0
2017,NUTS,2010,UKJ,1,24411.0
2018,NUTS,2010,UKJ,1,24448.0
2011,NUTS,2010,UKJ1,2,11440.0
2012,NUTS,2010,UKJ1,2,11743.0
2013,NUTS,2010,UKJ1,2,12195.0
2014,NUTS,2010,UKJ1,2,13130.0
2015,NUTS,2010,UKJ1,2,13400.0
2016,NUTS,2010,UKJ1,2,13407.0
2017,NUTS,2010,UKJ1,2,13090.0
2018,NUTS,2010,UKJ1,2,13256.0
2011,NUTS,2010,UKJ2,2,4391.0
2012,NUTS,2010,UKJ2,2,4283.0
2013,NUTS,2010,UKJ2,2,4390.0
2014,NUTS,2010,UKJ2,2,4485.0
2015,NUTS,2010,UKJ2,2,4451.0
2016,NUTS,2010,UKJ2,2,4353.0
2017,NUTS,2010,UKJ2,2,4416.0
2018,NUTS,2010,UKJ2,2,4434.0
2011,NUTS,2010,UKJ3,2,4778.0
2012,NUTS,2010,UKJ3,2,4803.0
2013,NUTS,2010,UKJ3,2,4707.0
2014,NUTS,2010,UKJ3,2,4996.0
2015,NUTS,2010,UKJ3,2,5085.0
2016,NUTS,2010,UKJ3,2,5049.0
2017,NUTS,2010,UKJ3,2,4942.0
2018,NUTS,2010,UKJ3,2,4789.0
2011,NUTS,2010,UKJ4,2,1279.0
2012,NUTS,2010,UKJ4,2,1422.0
2013,NUTS,2010,UKJ4,2,1695.0
2014,NUTS,2010,UKJ4,2,1779.0
2015,NUTS,2010,UKJ4,2,1861.0
2016,NUTS,2010,UKJ4,2,1933.0
2017,NUTS,2010,UKJ4,2,1963.0
2018,NUTS,2010,UKJ4,2,1969.0
2011,NUTS,2010,UKK,1,9069.0
2012,NUTS,2010,UKK,1,9170.0
2013,NUTS,2010,UKK,1,9298.0
2014,NUTS,2010,UKK,1,9519.0
2015,NUTS,2010,UKK,1,9738.0
2016,NUTS,2010,UKK,1,9810.0
2017,NUTS,2010,UKK,1,10202.0
2018,NUTS,2010,UKK,1,10350.0
2011,NUTS,2010,UKK1,2,5643.0
2012,NUTS,2010,UKK1,2,5692.0
2013,NUTS,2010,UKK1,2,5752.0
2014,NUTS,2010,UKK1,2,5874.0
2015,NUTS,2010,UKK1,2,6067.0
2016,NUTS,2010,UKK1,2,6042.0
2017,NUTS,2010,UKK1,2,6240.0
2018,NUTS,2010,UKK1,2,6292.0
2011,NUTS,2010,UKK2,2,399.0
2012,NUTS,2010,UKK2,2,471.0
2013,NUTS,2010,UKK2,2,522.0
2014,NUTS,2010,UKK2,2,595.0
2015,NUTS,2010,UKK2,2,603.0
2016,NUTS,2010,UKK2,2,635.0
2017,NUTS,2010,UKK2,2,617.0
2018,NUTS,2010,UKK2,2,615.0
2011,NUTS,2010,UKK3,2,77.0
2012,NUTS,2010,UKK3,2,77.0
2013,NUTS,2010,UKK3,2,77.0
2014,NUTS,2010,UKK3,2,77.0
2015,NUTS,2010,UKK3,2,65.0
2016,NUTS,2010,UKK3,2,63.0
2017,NUTS,2010,UKK3,2,78.0
2018,NUTS,2010,UKK3,2,87.0
2011,NUTS,2010,UKK4,2,2950.0
2012,NUTS,2010,UKK4,2,2930.0
2013,NUTS,2010,UKK4,2,2948.0
2014,NUTS,2010,UKK4,2,2973.0
2015,NUTS,2010,UKK4,2,3004.0
2016,NUTS,2010,UKK4,2,3069.0
2017,NUTS,2010,UKK4,2,3267.0
2018,NUTS,2010,UKK4,2,3356.0
2011,NUTS,2010,UKL,1,6588.0
2012,NUTS,2010,UKL,1,6624.0
2013,NUTS,2010,UKL,1,6617.0
2014,NUTS,2010,UKL,1,6358.0
2015,NUTS,2010,UKL,1,6327.0
2016,NUTS,2010,UKL,1,6694.0
2017,NUTS,2010,UKL,1,6892.0
2018,NUTS,2010,UKL,1,7015.0
2011,NUTS,2010,UKL1,2,3217.0
2012,NUTS,2010,UKL1,2,3235.0
2013,NUTS,2010,UKL1,2,3176.0
2014,NUTS,2010,UKL1,2,3188.0
2015,NUTS,2010,UKL1,2,3099.0
2016,NUTS,2010,UKL1,2,3285.0
2017,NUTS,2010,UKL1,2,3396.0
2018,NUTS,2010,UKL1,2,3478.0
2011,NUTS,2010,UKL2,2,3372.0
2012,NUTS,2010,UKL2,2,3389.0
2013,NUTS,2010,UKL2,2,3442.0
2014,NUTS,2010,UKL2,2,3170.0
2015,NUTS,2010,UKL2,2,3228.0
2016,NUTS,2010,UKL2,2,3408.0
2017,NUTS,2010,UKL2,2,3495.0
2018,NUTS,2010,UKL2,2,3538.0
2011,NUTS,2010,UKM,1,17584.0
2012,NUTS,2010,UKM,1,17716.0
2013,NUTS,2010,UKM,1,18485.0
2014,NUTS,2010,UKM,1,19088.0
2015,NUTS,2010,UKM,1,19469.0
2016,NUTS,2010,UKM,1,19491.0
2017,NUTS,2010,UKM,1,19959.0
2018,NUTS,2010,UKM,1,20042.0
2012,NUTS,2010,UKM2,2,9779.0
2013,NUTS,2010,UKM2,2,10161.0
2014,NUTS,2010,UKM2,2,10383.0
2015,NUTS,2010,UKM2,2,10568.0
2016,NUTS,2010,UKM2,2,10583.0
2012,NUTS,2010,UKM3,2,6035.0
2013,NUTS,2010,UKM3,2,6409.0
2014,NUTS,2010,UKM3,2,6717.0
2015,NUTS,2010,UKM3,2,6990.0
2016,NUTS,2010,UKM3,2,7071.0
2012,NUTS,2010,UKM5,2,1823.0
2013,NUTS,2010,UKM5,2,1835.0
2014,NUTS,2010,UKM5,2,1909.0
2015,NUTS,2010,UKM5,2,1845.0
2016,NUTS,2010,UKM5,2,1741.0
2017,NUTS,2010,UKM5,2,1743.0
2018,NUTS,2010,UKM5,2,1748.0
2012,NUTS,2010,UKM6,2,79.0
2013,NUTS,2010,UKM6,2,82.0
2014,NUTS,2010,UKM6,2,78.0
2015,NUTS,2010,UKM6,2,67.0
2016,NUTS,2010,UKM6,2,96.0
2017,NUTS,2010,UKM6,2,140.0
2018,NUTS,2010,UKM6,2,159.0
2014,NUTS,2010,UKM7,2,10383.0
2015,NUTS,2010,UKM7,2,10568.0
2016,NUTS,2010,UKM7,2,10583.0
2017,NUTS,2010,UKM7,2,9394.0
2018,NUTS,2010,UKM7,2,10625.0
2014,NUTS,2010,UKM8,2,6717.0
2015,NUTS,2010,UKM8,2,6990.0
2016,NUTS,2010,UKM8,2,7071.0
2017,NUTS,2010,UKM8,2,8682.0
2018,NUTS,2010,UKM8,2,7510.0
2014,NUTS,2010,UKM9,2,0.0
2015,NUTS,2010,UKM9,2,0.0
2016,NUTS,2010,UKM9,2,0.0
2017,NUTS,2010,UKM9,2,0.0
2018,NUTS,2010,UKM9,2,0.0
2011,NUTS,2010,UKN,1,2893.0
2012,NUTS,2010,UKN,1,2759.0
2013,NUTS,2010,UKN,1,2766.0
2014,NUTS,2010,UKN,1,2853.0
2015,NUTS,2010,UKN,1,2890.0
2016,NUTS,2010,UKN,1,2941.0
2017,NUTS,2010,UKN,1,3181.0
2018,NUTS,2010,UKN,1,3254.0
2011,NUTS,2010,UKN0,2,2893.0
2012,NUTS,2010,UKN0,2,2759.0
2013,NUTS,2010,UKN0,2,2766.0
2014,NUTS,2010,UKN0,2,2853.0
2015,NUTS,2010,UKN0,2,2890.0
2016,NUTS,2010,UKN0,2,2941.0
2017,NUTS,2010,UKN0,2,3181.0
2018,NUTS,2010,UKN0,2,3254.0
