year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_pnp
2004,NUTS,2010,PL12,2,2.187
2005,NUTS,2010,PL12,2,2.28
2007,NUTS,2010,PL12,2,1.916
2009,NUTS,2010,PL12,2,0.485
2010,NUTS,2010,PL12,2,3.816
2011,NUTS,2010,PL12,2,5.752
2012,NUTS,2010,PL12,2,6.98
2013,NUTS,2010,PL12,2,7.124
2014,NUTS,2010,PL12,2,6.447
2000,NUTS,2010,PL2,1,0.181
2001,NUTS,2010,PL2,1,0.991
2002,NUTS,2010,PL2,1,1.366
2003,NUTS,2010,PL2,1,1.365
2004,NUTS,2010,PL2,1,3.214
2005,NUTS,2010,PL2,1,3.332
2006,NUTS,2010,PL2,1,5.128
2007,NUTS,2010,PL2,1,3.918
2008,NUTS,2010,PL2,1,1.853
2009,NUTS,2010,PL2,1,2.181
2013,NUTS,2010,PL2,1,6.059
2014,NUTS,2010,PL2,1,6.528
2015,NUTS,2010,PL2,1,0.57
2016,NUTS,2010,PL2,1,7.453
2019,NUTS,2010,PL2,1,11.171
2000,NUTS,2010,PL21,2,0.136
2001,NUTS,2010,PL21,2,0.135
2002,NUTS,2010,PL21,2,0.364
2005,NUTS,2010,PL21,2,2.719
2009,NUTS,2010,PL21,2,2.141
2015,NUTS,2010,PL21,2,0.489
2017,NUTS,2010,PL21,2,5.516
2018,NUTS,2010,PL21,2,5.382
2019,NUTS,2010,PL21,2,9.401
2000,NUTS,2010,PL22,2,0.045
2001,NUTS,2010,PL22,2,0.856
2002,NUTS,2010,PL22,2,1.002
2005,NUTS,2010,PL22,2,0.614
2009,NUTS,2010,PL22,2,0.04
2010,NUTS,2010,PL22,2,0.042
2011,NUTS,2010,PL22,2,0.331
2012,NUTS,2010,PL22,2,0.086
2015,NUTS,2010,PL22,2,0.041
2019,NUTS,2010,PL22,2,1.77
2000,NUTS,2010,PL3,1,0.045
2001,NUTS,2010,PL3,1,0.27
2002,NUTS,2010,PL3,1,0.0
2003,NUTS,2010,PL3,1,0.046
2004,NUTS,2010,PL3,1,0.045
2006,NUTS,2010,PL3,1,0.082
2007,NUTS,2010,PL3,1,0.043
2009,NUTS,2010,PL3,1,0.04
2011,NUTS,2010,PL3,1,0.083
2015,NUTS,2010,PL3,1,0.489
2001,NUTS,2010,PL31,2,0.225
2002,NUTS,2010,PL31,2,0.0
2003,NUTS,2010,PL31,2,0.0
2006,NUTS,2010,PL31,2,0.009
2007,NUTS,2010,PL31,2,0.0
2009,NUTS,2010,PL31,2,0.0
2011,NUTS,2010,PL31,2,0.041
2000,NUTS,2010,PL32,2,0.0
2001,NUTS,2010,PL32,2,0.045
2002,NUTS,2010,PL32,2,0.0
2001,NUTS,2010,PL33,2,0.0
2003,NUTS,2010,PL33,2,0.046
2010,NUTS,2010,PL33,2,0.0
2014,NUTS,2010,PL33,2,0.0
2015,NUTS,2010,PL33,2,0.0
2006,NUTS,2010,PL34,2,0.004
2007,NUTS,2010,PL34,2,0.0
2013,NUTS,2010,PL34,2,0.082
2015,NUTS,2010,PL34,2,0.163
2000,NUTS,2010,PL4,1,0.136
2001,NUTS,2010,PL4,1,0.045
2002,NUTS,2010,PL4,1,0.0
2003,NUTS,2010,PL4,1,0.137
2004,NUTS,2010,PL4,1,0.67
2005,NUTS,2010,PL4,1,0.351
2006,NUTS,2010,PL4,1,1.576
2007,NUTS,2010,PL4,1,0.596
2009,NUTS,2010,PL4,1,1.858
2010,NUTS,2010,PL4,1,3.648
2011,NUTS,2010,PL4,1,0.372
2014,NUTS,2010,PL4,1,1.5
2015,NUTS,2010,PL4,1,1.67
2016,NUTS,2010,PL4,1,2.805
2018,NUTS,2010,PL4,1,0.687
2019,NUTS,2010,PL4,1,0.914
2000,NUTS,2010,PL41,2,0.136
2001,NUTS,2010,PL41,2,0.045
2002,NUTS,2010,PL41,2,0.0
2003,NUTS,2010,PL41,2,0.137
2004,NUTS,2010,PL41,2,0.67
2005,NUTS,2010,PL41,2,0.351
2006,NUTS,2010,PL41,2,1.598
2007,NUTS,2010,PL41,2,0.596
2009,NUTS,2010,PL41,2,0.0
2012,NUTS,2010,PL41,2,1.193
2013,NUTS,2010,PL41,2,0.0
2016,NUTS,2010,PL41,2,2.284
2017,NUTS,2010,PL41,2,1.812
2018,NUTS,2010,PL41,2,0.486
2019,NUTS,2010,PL41,2,0.727
2006,NUTS,2010,PL42,2,-0.022
2007,NUTS,2010,PL42,2,0.0
2016,NUTS,2010,PL42,2,0.521
2017,NUTS,2010,PL42,2,0.473
2006,NUTS,2010,PL43,2,0.0
2007,NUTS,2010,PL43,2,0.0
2010,NUTS,2010,PL43,2,0.0
2013,NUTS,2010,PL43,2,0.0
2014,NUTS,2010,PL43,2,0.0
2015,NUTS,2010,PL43,2,0.0
2002,NUTS,2010,PL5,1,0.0
2003,NUTS,2010,PL5,1,0.0
2006,NUTS,2010,PL5,1,0.086
2007,NUTS,2010,PL5,1,0.0
2011,NUTS,2010,PL5,1,0.29
2012,NUTS,2010,PL5,1,0.318
2013,NUTS,2010,PL5,1,0.369
2014,NUTS,2010,PL5,1,0.162
2015,NUTS,2010,PL5,1,0.407
2016,NUTS,2010,PL5,1,3.847
2002,NUTS,2010,PL51,2,0.0
2003,NUTS,2010,PL51,2,0.0
2006,NUTS,2010,PL51,2,0.017
2007,NUTS,2010,PL51,2,0.0
2009,NUTS,2010,PL51,2,0.0
2011,NUTS,2010,PL51,2,0.29
2012,NUTS,2010,PL51,2,0.318
2017,NUTS,2010,PL51,2,0.355
2018,NUTS,2010,PL51,2,0.49
2019,NUTS,2010,PL51,2,0.955
2002,NUTS,2010,PL52,2,0.0
2006,NUTS,2010,PL52,2,0.069
2007,NUTS,2010,PL52,2,0.0
2010,NUTS,2010,PL52,2,0.0
2000,NUTS,2010,PL6,1,2.039
2001,NUTS,2010,PL6,1,1.622
2002,NUTS,2010,PL6,1,1.503
2003,NUTS,2010,PL6,1,0.0
2004,NUTS,2010,PL6,1,1.875
2005,NUTS,2010,PL6,1,1.491
2006,NUTS,2010,PL6,1,1.654
2007,NUTS,2010,PL6,1,2.129
2010,NUTS,2010,PL6,1,2.223
2011,NUTS,2010,PL6,1,1.366
2013,NUTS,2010,PL6,1,0.655
2015,NUTS,2010,PL6,1,0.081
2016,NUTS,2010,PL6,1,3.206
2018,NUTS,2010,PL6,1,2.874
2002,NUTS,2010,PL61,2,0.0
2006,NUTS,2010,PL61,2,-0.009
2007,NUTS,2010,PL61,2,0.0
2010,NUTS,2010,PL61,2,0.0
2015,NUTS,2010,PL61,2,0.0
2016,NUTS,2010,PL61,2,0.481
2017,NUTS,2010,PL61,2,0.552
2019,NUTS,2010,PL61,2,0.454
2002,NUTS,2010,PL62,2,0.0
2006,NUTS,2010,PL62,2,0.009
2007,NUTS,2010,PL62,2,0.0
2014,NUTS,2010,PL62,2,0.0
2000,NUTS,2010,PL63,2,2.039
2001,NUTS,2010,PL63,2,1.622
2002,NUTS,2010,PL63,2,1.503
2004,NUTS,2010,PL63,2,1.875
2005,NUTS,2010,PL63,2,1.491
2013,NUTS,2010,PL63,2,0.328
2017,NUTS,2010,PL63,2,2.009
2018,NUTS,2010,PL63,2,2.115
2019,NUTS,2010,PL63,2,3.316
2016,NUTS,2010,PL7,1,0.922
2017,NUTS,2010,PL71,2,1.379
2018,NUTS,2010,PL71,2,2.917
2019,NUTS,2010,PL71,2,2.494
2016,NUTS,2010,PL8,1,1.803
2017,NUTS,2010,PL8,1,2.403
2018,NUTS,2010,PL8,1,2.079
2019,NUTS,2010,PL8,1,2.195
2016,NUTS,2010,PL81,2,0.24
2017,NUTS,2010,PL81,2,0.0
2018,NUTS,2010,PL81,2,1.251
2016,NUTS,2010,PL9,1,11.661
2018,NUTS,2010,PL9,1,12.125
2019,NUTS,2010,PL9,1,11.705
2016,NUTS,2010,PL91,2,11.58
2017,NUTS,2010,PL91,2,10.008
2019,NUTS,2010,PL91,2,11.705
2016,NUTS,2010,PL92,2,0.04
2019,NUTS,2010,PL92,2,0.0
2009,NUTS,2010,PLZ,1,0.0
2009,NUTS,2010,PLZZ,2,0.0
1995,NUTS,2010,PT,0,93.858
1996,NUTS,2010,PT,0,98.247
1997,NUTS,2010,PT,0,100.0
1998,NUTS,2010,PT,0,104.218
1999,NUTS,2010,PT,0,111.18
2000,NUTS,2010,PT,0,125.556
2001,NUTS,2010,PT,0,138.112
2002,NUTS,2010,PT,0,140.033
2003,NUTS,2010,PT,0,144.258
2004,NUTS,2010,PT,0,154.699
2005,NUTS,2010,PT,0,170.559
2006,NUTS,2010,PT,0,204.159
2007,NUTS,2010,PT,0,232.519
2008,NUTS,2010,PT,0,256.609
2009,NUTS,2010,PT,0,293.977
2010,NUTS,2010,PT,0,338.086
2011,NUTS,2010,PT,0,271.519
2012,NUTS,2010,PT,0,239.873
2013,NUTS,2010,PT,0,37.263
2014,NUTS,2010,PT,0,47.561
2015,NUTS,2010,PT,0,43.455
2016,NUTS,2010,PT,0,46.584
2017,NUTS,2010,PT,0,47.976
2018,NUTS,2010,PT,0,53.111
2019,NUTS,2010,PT,0,67.46
2020,NUTS,2010,PT,0,79.222
1995,NUTS,2010,PT1,1,90.026
1997,NUTS,2010,PT1,1,96.933
1999,NUTS,2010,PT1,1,108.372
2000,NUTS,2010,PT1,1,123.218
2001,NUTS,2010,PT1,1,136.256
2002,NUTS,2010,PT1,1,137.936
2003,NUTS,2010,PT1,1,141.887
2004,NUTS,2010,PT1,1,152.087
2005,NUTS,2010,PT1,1,167.614
2006,NUTS,2010,PT1,1,201.504
2007,NUTS,2010,PT1,1,230.213
2008,NUTS,2010,PT1,1,254.558
2009,NUTS,2010,PT1,1,291.311
2010,NUTS,2010,PT1,1,334.894
2011,NUTS,2010,PT1,1,267.279
2012,NUTS,2010,PT1,1,234.782
2013,NUTS,2010,PT1,1,37.155
2014,NUTS,2010,PT1,1,47.418
2015,NUTS,2010,PT1,1,43.275
2016,NUTS,2010,PT1,1,46.448
2017,NUTS,2010,PT1,1,47.692
2018,NUTS,2010,PT1,1,52.953
2019,NUTS,2010,PT1,1,67.283
2020,NUTS,2010,PT1,1,78.362
1995,NUTS,2010,PT11,2,22.204
1997,NUTS,2010,PT11,2,25.277
1999,NUTS,2010,PT11,2,31.871
2000,NUTS,2010,PT11,2,5.643
2001,NUTS,2010,PT11,2,5.611
2002,NUTS,2010,PT11,2,29.671
2003,NUTS,2010,PT11,2,54.066
2004,NUTS,2010,PT11,2,52.568
2005,NUTS,2010,PT11,2,52.881
2006,NUTS,2010,PT11,2,62.678
2007,NUTS,2010,PT11,2,70.871
2008,NUTS,2010,PT11,2,61.334
2009,NUTS,2010,PT11,2,66.846
2010,NUTS,2010,PT11,2,77.529
2011,NUTS,2010,PT11,2,90.902
2012,NUTS,2010,PT11,2,78.891
2013,NUTS,2010,PT11,2,3.13
2014,NUTS,2010,PT11,2,3.565
2015,NUTS,2010,PT11,2,4.036
2016,NUTS,2010,PT11,2,4.315
2017,NUTS,2010,PT11,2,4.986
2018,NUTS,2010,PT11,2,5.876
2019,NUTS,2010,PT11,2,6.206
2020,NUTS,2010,PT11,2,13.756
1995,NUTS,2010,PT15,2,0.231
1997,NUTS,2010,PT15,2,0.248
1999,NUTS,2010,PT15,2,0.607
2000,NUTS,2010,PT15,2,0.554
2001,NUTS,2010,PT15,2,0.496
2002,NUTS,2010,PT15,2,0.485
2003,NUTS,2010,PT15,2,0.483
2004,NUTS,2010,PT15,2,0.311
2005,NUTS,2010,PT15,2,0.149
2006,NUTS,2010,PT15,2,0.227
2007,NUTS,2010,PT15,2,0.298
2008,NUTS,2010,PT15,2,0.298
2009,NUTS,2010,PT15,2,0.414
2010,NUTS,2010,PT15,2,0.262
2011,NUTS,2010,PT15,2,0.285
2012,NUTS,2010,PT15,2,0.148
2013,NUTS,2010,PT15,2,0.0
2014,NUTS,2010,PT15,2,0.0
2015,NUTS,2010,PT15,2,0.0
2016,NUTS,2010,PT15,2,0.003
2017,NUTS,2010,PT15,2,0.0
2018,NUTS,2010,PT15,2,0.0
2019,NUTS,2010,PT15,2,0.0
2020,NUTS,2010,PT15,2,1.039
2000,NUTS,2010,PT16,2,24.021
2001,NUTS,2010,PT16,2,27.392
2002,NUTS,2010,PT16,2,24.545
2003,NUTS,2010,PT16,2,22.122
2004,NUTS,2010,PT16,2,21.585
2005,NUTS,2010,PT16,2,21.793
2006,NUTS,2010,PT16,2,24.292
2007,NUTS,2010,PT16,2,26.183
2008,NUTS,2010,PT16,2,36.319
2009,NUTS,2010,PT16,2,35.021
2010,NUTS,2010,PT16,2,36.477
2011,NUTS,2010,PT16,2,32.067
2012,NUTS,2010,PT16,2,40.919
2013,NUTS,2010,PT16,2,2.403
2014,NUTS,2010,PT16,2,3.669
2015,NUTS,2010,PT16,2,3.363
2016,NUTS,2010,PT16,2,3.191
2017,NUTS,2010,PT16,2,2.894
2018,NUTS,2010,PT16,2,3.311
2019,NUTS,2010,PT16,2,5.092
2020,NUTS,2010,PT16,2,7.133
2000,NUTS,2010,PT17,2,52.558
2001,NUTS,2010,PT17,2,55.655
2002,NUTS,2010,PT17,2,59.703
2003,NUTS,2010,PT17,2,64.713
2004,NUTS,2010,PT17,2,76.983
2005,NUTS,2010,PT17,2,91.991
2006,NUTS,2010,PT17,2,113.105
2007,NUTS,2010,PT17,2,131.291
2008,NUTS,2010,PT17,2,155.991
2009,NUTS,2010,PT17,2,188.386
2010,NUTS,2010,PT17,2,220.626
2011,NUTS,2010,PT17,2,144.025
2012,NUTS,2010,PT17,2,114.796
2013,NUTS,2010,PT17,2,31.622
2014,NUTS,2010,PT17,2,40.185
2015,NUTS,2010,PT17,2,35.876
2016,NUTS,2010,PT17,2,38.895
2017,NUTS,2010,PT17,2,39.767
2018,NUTS,2010,PT17,2,43.605
2019,NUTS,2010,PT17,2,55.885
2020,NUTS,2010,PT17,2,55.228
2000,NUTS,2010,PT18,2,40.441
2001,NUTS,2010,PT18,2,47.101
2002,NUTS,2010,PT18,2,23.531
2003,NUTS,2010,PT18,2,0.503
2004,NUTS,2010,PT18,2,0.64
2005,NUTS,2010,PT18,2,0.801
2006,NUTS,2010,PT18,2,1.201
2007,NUTS,2010,PT18,2,1.569
2008,NUTS,2010,PT18,2,0.616
2009,NUTS,2010,PT18,2,0.645
2010,NUTS,2010,PT18,2,0.0
2011,NUTS,2010,PT18,2,0.0
2012,NUTS,2010,PT18,2,0.028
2013,NUTS,2010,PT18,2,0.0
2014,NUTS,2010,PT18,2,0.0
2015,NUTS,2010,PT18,2,0.0
2016,NUTS,2010,PT18,2,0.043
2017,NUTS,2010,PT18,2,0.045
2018,NUTS,2010,PT18,2,0.161
2019,NUTS,2010,PT18,2,0.1
2020,NUTS,2010,PT18,2,1.206
1995,NUTS,2010,PT2,1,1.06
1997,NUTS,2010,PT2,1,1.462
1999,NUTS,2010,PT2,1,1.948
2000,NUTS,2010,PT2,1,0.843
2001,NUTS,2010,PT2,1,0.807
2002,NUTS,2010,PT2,1,1.446
2003,NUTS,2010,PT2,1,2.105
2004,NUTS,2010,PT2,1,2.253
2005,NUTS,2010,PT2,1,2.48
2006,NUTS,2010,PT2,1,2.241
2007,NUTS,2010,PT2,1,1.951
2008,NUTS,2010,PT2,1,1.795
2009,NUTS,2010,PT2,1,2.334
2010,NUTS,2010,PT2,1,2.808
2011,NUTS,2010,PT2,1,2.186
2012,NUTS,2010,PT2,1,3.259
2013,NUTS,2010,PT2,1,0.0
2014,NUTS,2010,PT2,1,0.0
2015,NUTS,2010,PT2,1,0.0
2016,NUTS,2010,PT2,1,0.0
2017,NUTS,2010,PT2,1,0.084
2018,NUTS,2010,PT2,1,0.08
2019,NUTS,2010,PT2,1,0.178
2020,NUTS,2010,PT2,1,0.802
1995,NUTS,2010,PT20,2,1.06
1997,NUTS,2010,PT20,2,1.462
1999,NUTS,2010,PT20,2,1.948
2000,NUTS,2010,PT20,2,0.843
2001,NUTS,2010,PT20,2,0.807
2002,NUTS,2010,PT20,2,1.446
2003,NUTS,2010,PT20,2,2.105
2004,NUTS,2010,PT20,2,2.253
2005,NUTS,2010,PT20,2,2.48
2006,NUTS,2010,PT20,2,2.241
2007,NUTS,2010,PT20,2,1.951
2008,NUTS,2010,PT20,2,1.795
2009,NUTS,2010,PT20,2,2.334
2010,NUTS,2010,PT20,2,2.808
2011,NUTS,2010,PT20,2,2.186
2012,NUTS,2010,PT20,2,3.259
2013,NUTS,2010,PT20,2,0.0
2014,NUTS,2010,PT20,2,0.0
2015,NUTS,2010,PT20,2,0.0
2016,NUTS,2010,PT20,2,0.0
2017,NUTS,2010,PT20,2,0.084
2018,NUTS,2010,PT20,2,0.08
2019,NUTS,2010,PT20,2,0.178
2020,NUTS,2010,PT20,2,0.802
1995,NUTS,2010,PT3,1,2.772
1997,NUTS,2010,PT3,1,1.592
1999,NUTS,2010,PT3,1,0.873
2000,NUTS,2010,PT3,1,1.5
2001,NUTS,2010,PT3,1,1.049
2002,NUTS,2010,PT3,1,0.651
2003,NUTS,2010,PT3,1,0.267
2004,NUTS,2010,PT3,1,0.359
2005,NUTS,2010,PT3,1,0.465
2006,NUTS,2010,PT3,1,0.415
2007,NUTS,2010,PT3,1,0.355
2008,NUTS,2010,PT3,1,0.255
2009,NUTS,2010,PT3,1,0.331
2010,NUTS,2010,PT3,1,0.384
2011,NUTS,2010,PT3,1,2.054
2012,NUTS,2010,PT3,1,1.832
2013,NUTS,2010,PT3,1,0.107
2014,NUTS,2010,PT3,1,0.143
2015,NUTS,2010,PT3,1,0.18
2016,NUTS,2010,PT3,1,0.137
2017,NUTS,2010,PT3,1,0.2
2018,NUTS,2010,PT3,1,0.079
2019,NUTS,2010,PT3,1,0.0
2020,NUTS,2010,PT3,1,0.059
1995,NUTS,2010,PT30,2,2.772
1997,NUTS,2010,PT30,2,1.592
1999,NUTS,2010,PT30,2,0.873
2000,NUTS,2010,PT30,2,1.5
2001,NUTS,2010,PT30,2,1.049
2002,NUTS,2010,PT30,2,0.651
2003,NUTS,2010,PT30,2,0.267
2004,NUTS,2010,PT30,2,0.359
2005,NUTS,2010,PT30,2,0.465
2006,NUTS,2010,PT30,2,0.415
2007,NUTS,2010,PT30,2,0.355
2008,NUTS,2010,PT30,2,0.255
2009,NUTS,2010,PT30,2,0.331
2010,NUTS,2010,PT30,2,0.384
2011,NUTS,2010,PT30,2,2.054
2012,NUTS,2010,PT30,2,1.832
2013,NUTS,2010,PT30,2,0.107
2014,NUTS,2010,PT30,2,0.143
2015,NUTS,2010,PT30,2,0.18
2016,NUTS,2010,PT30,2,0.137
2017,NUTS,2010,PT30,2,0.2
2018,NUTS,2010,PT30,2,0.079
2019,NUTS,2010,PT30,2,0.0
2020,NUTS,2010,PT30,2,0.059
1995,NUTS,2010,PTZZ,2,67.591
1997,NUTS,2010,PTZZ,2,71.408
1999,NUTS,2010,PTZZ,2,75.882
2003,NUTS,2010,RO,0,1.54
2004,NUTS,2010,RO,0,2.725
2005,NUTS,2010,RO,0,16.876
2006,NUTS,2010,RO,0,12.902
2007,NUTS,2010,RO,0,3.673
2008,NUTS,2010,RO,0,3.407
2009,NUTS,2010,RO,0,1.966
2010,NUTS,2010,RO,0,4.908
2011,NUTS,2010,RO,0,5.059
2012,NUTS,2010,RO,0,5.381
2013,NUTS,2010,RO,0,4.374
2014,NUTS,2010,RO,0,4.173
2015,NUTS,2010,RO,0,4.493
2016,NUTS,2010,RO,0,3.708
2017,NUTS,2010,RO,0,5.316
2018,NUTS,2010,RO,0,4.289
2019,NUTS,2010,RO,0,4.181
2020,NUTS,2010,RO,0,5.944
2004,NUTS,2010,RO1,1,0.197
2005,NUTS,2010,RO1,1,0.37
2006,NUTS,2010,RO1,1,0.116
2007,NUTS,2010,RO1,1,0.272
2008,NUTS,2010,RO1,1,0.585
2009,NUTS,2010,RO1,1,1.338
2010,NUTS,2010,RO1,1,0.723
2011,NUTS,2010,RO1,1,0.563
2012,NUTS,2010,RO1,1,1.02
2013,NUTS,2010,RO1,1,0.141
2014,NUTS,2010,RO1,1,0.154
2015,NUTS,2010,RO1,1,0.481
2016,NUTS,2010,RO1,1,0.503
2017,NUTS,2010,RO1,1,1.446
2018,NUTS,2010,RO1,1,1.559
2019,NUTS,2010,RO1,1,1.749
2004,NUTS,2010,RO11,2,0.022
2005,NUTS,2010,RO11,2,0.276
2007,NUTS,2010,RO11,2,0.272
2008,NUTS,2010,RO11,2,0.495
2009,NUTS,2010,RO11,2,0.997
2010,NUTS,2010,RO11,2,0.723
2011,NUTS,2010,RO11,2,0.544
2012,NUTS,2010,RO11,2,1.02
2013,NUTS,2010,RO11,2,0.141
2014,NUTS,2010,RO11,2,0.102
2015,NUTS,2010,RO11,2,0.457
2016,NUTS,2010,RO11,2,0.485
2017,NUTS,2010,RO11,2,1.446
2018,NUTS,2010,RO11,2,1.559
2019,NUTS,2010,RO11,2,1.749
2004,NUTS,2010,RO12,2,0.175
2005,NUTS,2010,RO12,2,0.094
2006,NUTS,2010,RO12,2,0.116
2009,NUTS,2010,RO12,2,0.341
2011,NUTS,2010,RO12,2,0.02
2014,NUTS,2010,RO12,2,0.052
2015,NUTS,2010,RO12,2,0.024
2016,NUTS,2010,RO12,2,0.018
2017,NUTS,2010,RO12,2,0.0
2018,NUTS,2010,RO12,2,0.0
2019,NUTS,2010,RO12,2,0.0
2004,NUTS,2010,RO2,1,0.214
2005,NUTS,2010,RO2,1,0.531
2006,NUTS,2010,RO2,1,0.044
2007,NUTS,2010,RO2,1,0.079
2008,NUTS,2010,RO2,1,0.0
2009,NUTS,2010,RO2,1,0.541
2010,NUTS,2010,RO2,1,0.269
2011,NUTS,2010,RO2,1,0.032
2012,NUTS,2010,RO2,1,0.021
2013,NUTS,2010,RO2,1,0.027
2014,NUTS,2010,RO2,1,0.016
2015,NUTS,2010,RO2,1,0.037
2016,NUTS,2010,RO2,1,0.048
2017,NUTS,2010,RO2,1,0.065
2018,NUTS,2010,RO2,1,0.019
2019,NUTS,2010,RO2,1,0.014
2004,NUTS,2010,RO21,2,0.213
2005,NUTS,2010,RO21,2,0.529
2006,NUTS,2010,RO21,2,0.044
2007,NUTS,2010,RO21,2,0.079
2008,NUTS,2010,RO21,2,0.0
2009,NUTS,2010,RO21,2,0.087
2010,NUTS,2010,RO21,2,0.269
2011,NUTS,2010,RO21,2,0.031
2012,NUTS,2010,RO21,2,0.021
2013,NUTS,2010,RO21,2,0.027
2014,NUTS,2010,RO21,2,0.004
2015,NUTS,2010,RO21,2,0.013
2016,NUTS,2010,RO21,2,0.004
2017,NUTS,2010,RO21,2,0.025
2018,NUTS,2010,RO21,2,0.006
2019,NUTS,2010,RO21,2,0.004
2004,NUTS,2010,RO22,2,0.001
2005,NUTS,2010,RO22,2,0.001
2008,NUTS,2010,RO22,2,0.0
2011,NUTS,2010,RO22,2,0.001
2012,NUTS,2010,RO22,2,0.001
2014,NUTS,2010,RO22,2,0.012
2015,NUTS,2010,RO22,2,0.025
2016,NUTS,2010,RO22,2,0.044
2017,NUTS,2010,RO22,2,0.04
2018,NUTS,2010,RO22,2,0.014
2019,NUTS,2010,RO22,2,0.011
2003,NUTS,2010,RO3,1,1.54
2004,NUTS,2010,RO3,1,2.297
2005,NUTS,2010,RO3,1,15.769
2006,NUTS,2010,RO3,1,12.741
2007,NUTS,2010,RO3,1,3.323
2008,NUTS,2010,RO3,1,2.793
2009,NUTS,2010,RO3,1,0.541
2010,NUTS,2010,RO3,1,1.674
2011,NUTS,2010,RO3,1,1.041
2012,NUTS,2010,RO3,1,4.331
2013,NUTS,2010,RO3,1,4.173
2014,NUTS,2010,RO3,1,3.763
2015,NUTS,2010,RO3,1,3.743
2016,NUTS,2010,RO3,1,2.923
2017,NUTS,2010,RO3,1,3.804
2018,NUTS,2010,RO3,1,2.71
2019,NUTS,2010,RO3,1,2.419
2004,NUTS,2010,RO31,2,0.0
2007,NUTS,2010,RO31,2,1.517
2015,NUTS,2010,RO31,2,0.0
2016,NUTS,2010,RO31,2,0.0
2017,NUTS,2010,RO31,2,0.0
2018,NUTS,2010,RO31,2,0.001
2019,NUTS,2010,RO31,2,0.001
2003,NUTS,2010,RO32,2,1.54
2004,NUTS,2010,RO32,2,2.297
2005,NUTS,2010,RO32,2,15.769
2006,NUTS,2010,RO32,2,12.741
2007,NUTS,2010,RO32,2,1.805
2008,NUTS,2010,RO32,2,2.972
2009,NUTS,2010,RO32,2,0.541
2010,NUTS,2010,RO32,2,1.674
2011,NUTS,2010,RO32,2,1.041
2012,NUTS,2010,RO32,2,4.331
2013,NUTS,2010,RO32,2,4.173
2014,NUTS,2010,RO32,2,3.763
2015,NUTS,2010,RO32,2,3.743
2016,NUTS,2010,RO32,2,2.923
2017,NUTS,2010,RO32,2,3.804
2018,NUTS,2010,RO32,2,2.709
2019,NUTS,2010,RO32,2,2.418
2004,NUTS,2010,RO4,1,0.017
2005,NUTS,2010,RO4,1,0.206
2011,NUTS,2010,RO4,1,3.424
2012,NUTS,2010,RO4,1,0.009
2013,NUTS,2010,RO4,1,0.034
2014,NUTS,2010,RO4,1,0.24
2015,NUTS,2010,RO4,1,0.232
2016,NUTS,2010,RO4,1,0.234
2017,NUTS,2010,RO4,1,0.0
2018,NUTS,2010,RO4,1,0.0
2019,NUTS,2010,RO4,1,0.0
2004,NUTS,2010,RO41,2,0.001
2005,NUTS,2010,RO41,2,0.002
2011,NUTS,2010,RO41,2,3.419
2013,NUTS,2010,RO41,2,0.01
2014,NUTS,2010,RO41,2,0.008
2015,NUTS,2010,RO41,2,0.007
2016,NUTS,2010,RO41,2,0.0
2017,NUTS,2010,RO41,2,0.0
2018,NUTS,2010,RO41,2,0.0
2019,NUTS,2010,RO41,2,0.0
2004,NUTS,2010,RO42,2,0.016
2005,NUTS,2010,RO42,2,0.204
2011,NUTS,2010,RO42,2,0.005
2012,NUTS,2010,RO42,2,0.009
2013,NUTS,2010,RO42,2,0.024
2014,NUTS,2010,RO42,2,0.232
2015,NUTS,2010,RO42,2,0.225
2016,NUTS,2010,RO42,2,0.234
2017,NUTS,2010,RO42,2,0.0
2018,NUTS,2010,RO42,2,0.0
2019,NUTS,2010,RO42,2,0.0
2009,NUTS,2010,RS,0,0.18
2010,NUTS,2010,RS,0,0.236
2011,NUTS,2010,RS,0,0.646
2012,NUTS,2010,RS,0,0.393
2013,NUTS,2010,RS,0,0.161
2014,NUTS,2010,RS,0,0.153
2015,NUTS,2010,RS,0,1.002
2016,NUTS,2010,RS,0,0.7
2017,NUTS,2010,RS,0,0.53
2018,NUTS,2010,RS,0,0.045
2019,NUTS,2010,RS,0,0.038
2020,NUTS,2010,RS,0,0.062
2018,NUTS,2010,RS1,1,0.045
2019,NUTS,2010,RS1,1,0.038
2020,NUTS,2010,RS1,1,0.062
2018,NUTS,2010,RS11,2,0.031
2019,NUTS,2010,RS11,2,0.021
2020,NUTS,2010,RS11,2,0.052
2018,NUTS,2010,RS12,2,0.015
2019,NUTS,2010,RS12,2,0.016
2020,NUTS,2010,RS12,2,0.009
2018,NUTS,2010,RS2,1,0.0
2019,NUTS,2010,RS2,1,0.0
2020,NUTS,2010,RS2,1,0.0
2018,NUTS,2010,RS21,2,0.0
2019,NUTS,2010,RS21,2,0.0
2020,NUTS,2010,RS21,2,0.0
2018,NUTS,2010,RS22,2,0.0
2019,NUTS,2010,RS22,2,0.0
2020,NUTS,2010,RS22,2,0.0
1995,NUTS,2010,RU,0,2.088
1996,NUTS,2010,RU,0,5.599
1997,NUTS,2010,RU,0,7.447
1998,NUTS,2010,RU,0,9.196
1999,NUTS,2010,RU,0,13.679
2000,NUTS,2010,RU,0,31.005
2001,NUTS,2010,RU,0,34.126
2002,NUTS,2010,RU,0,44.925
