year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_nr_cte
2006,NUTS,2010,ESX,1,1.08
2008,NUTS,2010,ESX,1,0.56
2009,NUTS,2010,ESX,1,0.25
2010,NUTS,2010,ESX,1,0.29
1991,NUTS,2010,ESXX,2,1.0
1997,NUTS,2010,ESXX,2,1.0
1998,NUTS,2010,ESXX,2,0.33
2005,NUTS,2010,ESXX,2,0.33
2006,NUTS,2010,ESXX,2,1.08
2008,NUTS,2010,ESXX,2,0.56
2009,NUTS,2010,ESXX,2,0.25
2010,NUTS,2010,ESXX,2,0.29
1991,NUTS,2010,ESXXX,3,1.0
1997,NUTS,2010,ESXXX,3,1.0
1998,NUTS,2010,ESXXX,3,0.33
2005,NUTS,2010,ESXXX,3,0.33
2006,NUTS,2010,ESXXX,3,1.08
2008,NUTS,2010,ESXXX,3,0.56
2009,NUTS,2010,ESXXX,3,0.25
2010,NUTS,2010,ESXXX,3,0.29
2010,NUTS,2010,ESZ,1,0.5
2010,NUTS,2010,ESZZ,2,0.5
2010,NUTS,2010,ESZZZ,3,0.5
1977,NUTS,2010,FI,0,1.0
1981,NUTS,2010,FI,0,2.0
1982,NUTS,2010,FI,0,1.0
1984,NUTS,2010,FI,0,3.0
1985,NUTS,2010,FI,0,2.0
1986,NUTS,2010,FI,0,1.0
1987,NUTS,2010,FI,0,7.0
1988,NUTS,2010,FI,0,16.0
1989,NUTS,2010,FI,0,21.0
1990,NUTS,2010,FI,0,36.67
1991,NUTS,2010,FI,0,71.5
1992,NUTS,2010,FI,0,97.33
1993,NUTS,2010,FI,0,99.56
1994,NUTS,2010,FI,0,166.63
1995,NUTS,2010,FI,0,182.38
1996,NUTS,2010,FI,0,265.27
1997,NUTS,2010,FI,0,338.91
1998,NUTS,2010,FI,0,387.57
1999,NUTS,2010,FI,0,566.86
2000,NUTS,2010,FI,0,546.92
2001,NUTS,2010,FI,0,543.15
2002,NUTS,2010,FI,0,512.67
2003,NUTS,2010,FI,0,474.86
2004,NUTS,2010,FI,0,519.01
2005,NUTS,2010,FI,0,473.67
2006,NUTS,2010,FI,0,397.78
2007,NUTS,2010,FI,0,329.75
2008,NUTS,2010,FI,0,282.47
2009,NUTS,2010,FI,0,240.45
2010,NUTS,2010,FI,0,234.94
2011,NUTS,2010,FI,0,225.85
2012,NUTS,2010,FI,0,229.46
1977,NUTS,2010,FI1,1,1.0
1981,NUTS,2010,FI1,1,2.0
1982,NUTS,2010,FI1,1,1.0
1984,NUTS,2010,FI1,1,3.0
1985,NUTS,2010,FI1,1,2.0
1986,NUTS,2010,FI1,1,1.0
1987,NUTS,2010,FI1,1,7.0
1988,NUTS,2010,FI1,1,16.0
1989,NUTS,2010,FI1,1,21.0
1990,NUTS,2010,FI1,1,36.67
1991,NUTS,2010,FI1,1,71.0
1992,NUTS,2010,FI1,1,97.33
1993,NUTS,2010,FI1,1,99.56
1994,NUTS,2010,FI1,1,166.13
1995,NUTS,2010,FI1,1,181.13
1996,NUTS,2010,FI1,1,263.27
1997,NUTS,2010,FI1,1,338.91
1998,NUTS,2010,FI1,1,387.57
1999,NUTS,2010,FI1,1,562.69
2000,NUTS,2010,FI1,1,545.92
2001,NUTS,2010,FI1,1,542.65
2002,NUTS,2010,FI1,1,512.42
2003,NUTS,2010,FI1,1,474.36
2004,NUTS,2010,FI1,1,517.81
2005,NUTS,2010,FI1,1,473.67
2006,NUTS,2010,FI1,1,397.53
2007,NUTS,2010,FI1,1,329.75
2008,NUTS,2010,FI1,1,280.8
2009,NUTS,2010,FI1,1,240.45
2010,NUTS,2010,FI1,1,234.44
2011,NUTS,2010,FI1,1,223.32
2012,NUTS,2010,FI1,1,227.62
1987,NUTS,2010,FI19,2,0.33
1988,NUTS,2010,FI19,2,1.55
1990,NUTS,2010,FI19,2,7.83
1991,NUTS,2010,FI19,2,16.93
1992,NUTS,2010,FI19,2,21.0
1993,NUTS,2010,FI19,2,12.5
1994,NUTS,2010,FI19,2,17.4
1995,NUTS,2010,FI19,2,37.03
1996,NUTS,2010,FI19,2,40.46
1997,NUTS,2010,FI19,2,51.89
1998,NUTS,2010,FI19,2,81.87
1999,NUTS,2010,FI19,2,122.02
2000,NUTS,2010,FI19,2,126.15
2001,NUTS,2010,FI19,2,136.2
2002,NUTS,2010,FI19,2,123.9
2003,NUTS,2010,FI19,2,120.79
2004,NUTS,2010,FI19,2,132.22
2005,NUTS,2010,FI19,2,122.1
2006,NUTS,2010,FI19,2,94.76
2007,NUTS,2010,FI19,2,60.77
2008,NUTS,2010,FI19,2,55.62
2009,NUTS,2010,FI19,2,53.96
2010,NUTS,2010,FI19,2,63.93
2011,NUTS,2010,FI19,2,55.12
2012,NUTS,2010,FI19,2,55.31
1987,NUTS,2010,FI193,3,0.33
1990,NUTS,2010,FI193,3,2.0
1992,NUTS,2010,FI193,3,8.0
1993,NUTS,2010,FI193,3,2.0
1995,NUTS,2010,FI193,3,7.17
1996,NUTS,2010,FI193,3,3.5
1997,NUTS,2010,FI193,3,4.17
1998,NUTS,2010,FI193,3,6.5
1999,NUTS,2010,FI193,3,6.81
2000,NUTS,2010,FI193,3,6.17
2001,NUTS,2010,FI193,3,8.67
2002,NUTS,2010,FI193,3,7.74
2003,NUTS,2010,FI193,3,6.79
2004,NUTS,2010,FI193,3,7.45
2005,NUTS,2010,FI193,3,2.42
2006,NUTS,2010,FI193,3,1.08
2007,NUTS,2010,FI193,3,4.28
2009,NUTS,2010,FI193,3,2.58
2010,NUTS,2010,FI193,3,1.0
2011,NUTS,2010,FI193,3,0.67
2012,NUTS,2010,FI193,3,0.25
1998,NUTS,2010,FI194,3,0.5
1999,NUTS,2010,FI194,3,2.0
2001,NUTS,2010,FI194,3,0.5
2003,NUTS,2010,FI194,3,0.33
2004,NUTS,2010,FI194,3,0.33
2008,NUTS,2010,FI194,3,0.5
2010,NUTS,2010,FI194,3,1.0
2012,NUTS,2010,FI194,3,1.0
1992,NUTS,2010,FI195,3,0.25
1996,NUTS,2010,FI195,3,1.0
1997,NUTS,2010,FI195,3,0.25
2000,NUTS,2010,FI195,3,2.0
2002,NUTS,2010,FI195,3,1.0
2004,NUTS,2010,FI195,3,1.0
2005,NUTS,2010,FI195,3,3.75
2007,NUTS,2010,FI195,3,1.0
2010,NUTS,2010,FI195,3,4.33
1996,NUTS,2010,FI196,3,1.58
1999,NUTS,2010,FI196,3,1.0
2000,NUTS,2010,FI196,3,1.2
2001,NUTS,2010,FI196,3,0.83
2002,NUTS,2010,FI196,3,0.53
2003,NUTS,2010,FI196,3,1.0
2005,NUTS,2010,FI196,3,0.14
2009,NUTS,2010,FI196,3,0.1
2011,NUTS,2010,FI196,3,2.0
1988,NUTS,2010,FI197,3,1.55
1990,NUTS,2010,FI197,3,5.83
1991,NUTS,2010,FI197,3,16.93
1992,NUTS,2010,FI197,3,12.75
1993,NUTS,2010,FI197,3,10.5
1994,NUTS,2010,FI197,3,17.4
1995,NUTS,2010,FI197,3,29.87
1996,NUTS,2010,FI197,3,34.37
1997,NUTS,2010,FI197,3,47.47
1998,NUTS,2010,FI197,3,74.87
1999,NUTS,2010,FI197,3,112.21
2000,NUTS,2010,FI197,3,116.78
2001,NUTS,2010,FI197,3,126.2
2002,NUTS,2010,FI197,3,114.63
2003,NUTS,2010,FI197,3,112.66
2004,NUTS,2010,FI197,3,122.44
2005,NUTS,2010,FI197,3,115.79
2006,NUTS,2010,FI197,3,93.68
2007,NUTS,2010,FI197,3,55.48
2008,NUTS,2010,FI197,3,55.12
2009,NUTS,2010,FI197,3,51.28
2010,NUTS,2010,FI197,3,57.6
2011,NUTS,2010,FI197,3,52.46
2012,NUTS,2010,FI197,3,54.06
1977,NUTS,2010,FI1B,2,1.0
1981,NUTS,2010,FI1B,2,2.0
1984,NUTS,2010,FI1B,2,3.0
1985,NUTS,2010,FI1B,2,2.0
1986,NUTS,2010,FI1B,2,1.0
1987,NUTS,2010,FI1B,2,4.5
1988,NUTS,2010,FI1B,2,3.0
1989,NUTS,2010,FI1B,2,3.0
1990,NUTS,2010,FI1B,2,6.67
1991,NUTS,2010,FI1B,2,14.67
1992,NUTS,2010,FI1B,2,31.92
1993,NUTS,2010,FI1B,2,37.83
1994,NUTS,2010,FI1B,2,90.19
1995,NUTS,2010,FI1B,2,85.82
1996,NUTS,2010,FI1B,2,145.76
1997,NUTS,2010,FI1B,2,187.47
1998,NUTS,2010,FI1B,2,208.26
1999,NUTS,2010,FI1B,2,319.87
2000,NUTS,2010,FI1B,2,287.07
2001,NUTS,2010,FI1B,2,297.91
2002,NUTS,2010,FI1B,2,287.27
2003,NUTS,2010,FI1B,2,239.99
2004,NUTS,2010,FI1B,2,275.84
2005,NUTS,2010,FI1B,2,235.9
2006,NUTS,2010,FI1B,2,212.31
2007,NUTS,2010,FI1B,2,178.04
2008,NUTS,2010,FI1B,2,151.97
2009,NUTS,2010,FI1B,2,121.44
2010,NUTS,2010,FI1B,2,117.23
2011,NUTS,2010,FI1B,2,106.41
2012,NUTS,2010,FI1B,2,109.4
1977,NUTS,2010,FI1B1,3,1.0
1981,NUTS,2010,FI1B1,3,2.0
1984,NUTS,2010,FI1B1,3,3.0
1985,NUTS,2010,FI1B1,3,2.0
1986,NUTS,2010,FI1B1,3,1.0
1987,NUTS,2010,FI1B1,3,4.5
1988,NUTS,2010,FI1B1,3,3.0
1989,NUTS,2010,FI1B1,3,3.0
1990,NUTS,2010,FI1B1,3,6.67
1991,NUTS,2010,FI1B1,3,14.67
1992,NUTS,2010,FI1B1,3,31.92
1993,NUTS,2010,FI1B1,3,37.83
1994,NUTS,2010,FI1B1,3,90.19
1995,NUTS,2010,FI1B1,3,85.82
1996,NUTS,2010,FI1B1,3,145.76
1997,NUTS,2010,FI1B1,3,187.47
1998,NUTS,2010,FI1B1,3,208.26
1999,NUTS,2010,FI1B1,3,319.87
2000,NUTS,2010,FI1B1,3,287.07
2001,NUTS,2010,FI1B1,3,297.91
2002,NUTS,2010,FI1B1,3,287.27
2003,NUTS,2010,FI1B1,3,239.99
2004,NUTS,2010,FI1B1,3,275.84
2005,NUTS,2010,FI1B1,3,235.9
2006,NUTS,2010,FI1B1,3,212.31
2007,NUTS,2010,FI1B1,3,178.04
2008,NUTS,2010,FI1B1,3,151.97
2009,NUTS,2010,FI1B1,3,121.44
2010,NUTS,2010,FI1B1,3,117.23
2011,NUTS,2010,FI1B1,3,106.41
2012,NUTS,2010,FI1B1,3,109.4
1987,NUTS,2010,FI1C,2,1.5
1988,NUTS,2010,FI1C,2,6.25
1989,NUTS,2010,FI1C,2,15.67
1990,NUTS,2010,FI1C,2,5.67
1991,NUTS,2010,FI1C,2,23.3
1992,NUTS,2010,FI1C,2,20.83
1993,NUTS,2010,FI1C,2,16.36
1994,NUTS,2010,FI1C,2,23.63
1995,NUTS,2010,FI1C,2,16.78
1996,NUTS,2010,FI1C,2,28.2
1997,NUTS,2010,FI1C,2,15.18
1998,NUTS,2010,FI1C,2,28.54
1999,NUTS,2010,FI1C,2,35.23
2000,NUTS,2010,FI1C,2,57.93
2001,NUTS,2010,FI1C,2,52.09
2002,NUTS,2010,FI1C,2,50.37
2003,NUTS,2010,FI1C,2,67.34
2004,NUTS,2010,FI1C,2,45.82
2005,NUTS,2010,FI1C,2,46.91
2006,NUTS,2010,FI1C,2,28.14
2007,NUTS,2010,FI1C,2,33.9
2008,NUTS,2010,FI1C,2,20.59
2009,NUTS,2010,FI1C,2,18.62
2010,NUTS,2010,FI1C,2,16.07
2011,NUTS,2010,FI1C,2,18.17
2012,NUTS,2010,FI1C,2,18.85
1987,NUTS,2010,FI1C1,3,1.5
1988,NUTS,2010,FI1C1,3,6.25
1989,NUTS,2010,FI1C1,3,14.67
1990,NUTS,2010,FI1C1,3,5.67
1991,NUTS,2010,FI1C1,3,22.8
1992,NUTS,2010,FI1C1,3,18.83
1993,NUTS,2010,FI1C1,3,14.36
1994,NUTS,2010,FI1C1,3,21.13
1995,NUTS,2010,FI1C1,3,13.7
1996,NUTS,2010,FI1C1,3,28.2
1997,NUTS,2010,FI1C1,3,14.84
1998,NUTS,2010,FI1C1,3,26.84
1999,NUTS,2010,FI1C1,3,34.23
2000,NUTS,2010,FI1C1,3,51.86
2001,NUTS,2010,FI1C1,3,46.54
2002,NUTS,2010,FI1C1,3,43.01
2003,NUTS,2010,FI1C1,3,62.43
2004,NUTS,2010,FI1C1,3,39.21
2005,NUTS,2010,FI1C1,3,37.38
2006,NUTS,2010,FI1C1,3,22.67
2007,NUTS,2010,FI1C1,3,29.15
2008,NUTS,2010,FI1C1,3,19.39
2009,NUTS,2010,FI1C1,3,14.62
2010,NUTS,2010,FI1C1,3,13.82
2011,NUTS,2010,FI1C1,3,14.25
2012,NUTS,2010,FI1C1,3,13.78
1989,NUTS,2010,FI1C2,3,1.0
1991,NUTS,2010,FI1C2,3,0.5
1992,NUTS,2010,FI1C2,3,1.0
1993,NUTS,2010,FI1C2,3,1.0
1994,NUTS,2010,FI1C2,3,1.5
1995,NUTS,2010,FI1C2,3,2.08
1997,NUTS,2010,FI1C2,3,0.33
1998,NUTS,2010,FI1C2,3,0.7
2000,NUTS,2010,FI1C2,3,3.21
2001,NUTS,2010,FI1C2,3,4.75
2002,NUTS,2010,FI1C2,3,6.62
2003,NUTS,2010,FI1C2,3,4.92
2004,NUTS,2010,FI1C2,3,3.45
2005,NUTS,2010,FI1C2,3,7.2
2006,NUTS,2010,FI1C2,3,4.48
2007,NUTS,2010,FI1C2,3,4.5
2008,NUTS,2010,FI1C2,3,0.7
2009,NUTS,2010,FI1C2,3,3.33
2010,NUTS,2010,FI1C2,3,2.25
2011,NUTS,2010,FI1C2,3,2.92
2012,NUTS,2010,FI1C2,3,5.07
1992,NUTS,2010,FI1C3,3,1.0
1993,NUTS,2010,FI1C3,3,1.0
1994,NUTS,2010,FI1C3,3,1.0
1995,NUTS,2010,FI1C3,3,1.0
2000,NUTS,2010,FI1C3,3,0.86
2001,NUTS,2010,FI1C3,3,0.4
2002,NUTS,2010,FI1C3,3,0.75
2004,NUTS,2010,FI1C3,3,1.0
2005,NUTS,2010,FI1C3,3,0.33
2007,NUTS,2010,FI1C3,3,0.25
2008,NUTS,2010,FI1C3,3,0.5
2009,NUTS,2010,FI1C3,3,0.5
2011,NUTS,2010,FI1C3,3,0.75
1998,NUTS,2010,FI1C4,3,1.0
2004,NUTS,2010,FI1C4,3,0.5
2005,NUTS,2010,FI1C4,3,2.0
2006,NUTS,2010,FI1C4,3,1.0
2009,NUTS,2010,FI1C4,3,0.17
1999,NUTS,2010,FI1C5,3,1.0
2000,NUTS,2010,FI1C5,3,2.0
2001,NUTS,2010,FI1C5,3,0.4
2004,NUTS,2010,FI1C5,3,1.67
2011,NUTS,2010,FI1C5,3,0.25
1982,NUTS,2010,FI1D,2,1.0
1987,NUTS,2010,FI1D,2,0.67
1988,NUTS,2010,FI1D,2,5.2
1989,NUTS,2010,FI1D,2,2.33
1990,NUTS,2010,FI1D,2,16.5
1991,NUTS,2010,FI1D,2,16.1
1992,NUTS,2010,FI1D,2,23.58
1993,NUTS,2010,FI1D,2,32.86
1994,NUTS,2010,FI1D,2,34.92
1995,NUTS,2010,FI1D,2,41.5
1996,NUTS,2010,FI1D,2,48.85
1997,NUTS,2010,FI1D,2,84.37
1998,NUTS,2010,FI1D,2,68.9
1999,NUTS,2010,FI1D,2,85.57
2000,NUTS,2010,FI1D,2,74.76
2001,NUTS,2010,FI1D,2,56.45
2002,NUTS,2010,FI1D,2,50.88
2003,NUTS,2010,FI1D,2,46.24
2004,NUTS,2010,FI1D,2,63.92
2005,NUTS,2010,FI1D,2,68.77
2006,NUTS,2010,FI1D,2,62.32
2007,NUTS,2010,FI1D,2,57.05
2008,NUTS,2010,FI1D,2,52.62
2009,NUTS,2010,FI1D,2,46.43
2010,NUTS,2010,FI1D,2,37.2
2011,NUTS,2010,FI1D,2,43.62
2012,NUTS,2010,FI1D,2,44.06
1997,NUTS,2010,FI1D1,3,1.0
1998,NUTS,2010,FI1D1,3,2.0
1999,NUTS,2010,FI1D1,3,1.5
2000,NUTS,2010,FI1D1,3,3.0
2007,NUTS,2010,FI1D1,3,2.0
2011,NUTS,2010,FI1D1,3,1.25
2012,NUTS,2010,FI1D1,3,1.0
1993,NUTS,2010,FI1D2,3,0.11
1994,NUTS,2010,FI1D2,3,0.32
1995,NUTS,2010,FI1D2,3,0.5
1996,NUTS,2010,FI1D2,3,0.33
1997,NUTS,2010,FI1D2,3,1.0
1998,NUTS,2010,FI1D2,3,1.0
2000,NUTS,2010,FI1D2,3,0.83
2001,NUTS,2010,FI1D2,3,2.25
2002,NUTS,2010,FI1D2,3,1.42
2005,NUTS,2010,FI1D2,3,1.5
2006,NUTS,2010,FI1D2,3,3.25
2008,NUTS,2010,FI1D2,3,2.0
2009,NUTS,2010,FI1D2,3,2.0
2012,NUTS,2010,FI1D2,3,1.0
1988,NUTS,2010,FI1D3,3,1.0
1992,NUTS,2010,FI1D3,3,1.0
1999,NUTS,2010,FI1D3,3,0.11
2000,NUTS,2010,FI1D3,3,0.11
2002,NUTS,2010,FI1D3,3,0.2
2003,NUTS,2010,FI1D3,3,0.67
2004,NUTS,2010,FI1D3,3,1.0
2007,NUTS,2010,FI1D3,3,2.0
2009,NUTS,2010,FI1D3,3,1.0
2010,NUTS,2010,FI1D3,3,1.0
2005,NUTS,2010,FI1D4,3,1.0
2008,NUTS,2010,FI1D4,3,1.5
2000,NUTS,2010,FI1D5,3,0.33
2005,NUTS,2010,FI1D5,3,0.67
2008,NUTS,2010,FI1D5,3,0.2
1982,NUTS,2010,FI1D6,3,1.0
1987,NUTS,2010,FI1D6,3,0.33
1988,NUTS,2010,FI1D6,3,4.2
1989,NUTS,2010,FI1D6,3,2.33
1990,NUTS,2010,FI1D6,3,16.5
1991,NUTS,2010,FI1D6,3,16.1
1992,NUTS,2010,FI1D6,3,22.58
1993,NUTS,2010,FI1D6,3,32.75
1994,NUTS,2010,FI1D6,3,34.6
1995,NUTS,2010,FI1D6,3,41.0
1996,NUTS,2010,FI1D6,3,48.51
1997,NUTS,2010,FI1D6,3,82.37
1998,NUTS,2010,FI1D6,3,65.9
1999,NUTS,2010,FI1D6,3,82.97
2000,NUTS,2010,FI1D6,3,70.48
2001,NUTS,2010,FI1D6,3,54.2
2002,NUTS,2010,FI1D6,3,48.77
2003,NUTS,2010,FI1D6,3,44.57
2004,NUTS,2010,FI1D6,3,62.92
2005,NUTS,2010,FI1D6,3,65.6
2006,NUTS,2010,FI1D6,3,59.07
2007,NUTS,2010,FI1D6,3,53.05
2008,NUTS,2010,FI1D6,3,48.92
2009,NUTS,2010,FI1D6,3,42.43
2010,NUTS,2010,FI1D6,3,36.2
2011,NUTS,2010,FI1D6,3,42.37
2012,NUTS,2010,FI1D6,3,42.06
1987,NUTS,2010,FI1D7,3,0.33
1999,NUTS,2010,FI1D7,3,1.0
2002,NUTS,2010,FI1D7,3,0.5
2003,NUTS,2010,FI1D7,3,1.0
2009,NUTS,2010,FI1D7,3,1.0
2000,NUTS,2010,FI2,1,1.0
2004,NUTS,2010,FI2,1,1.0
2010,NUTS,2010,FI2,1,0.5
2011,NUTS,2010,FI2,1,1.33
2012,NUTS,2010,FI2,1,0.83
2000,NUTS,2010,FI20,2,1.0
2004,NUTS,2010,FI20,2,1.0
2010,NUTS,2010,FI20,2,0.5
2011,NUTS,2010,FI20,2,1.33
2012,NUTS,2010,FI20,2,0.83
2000,NUTS,2010,FI200,3,1.0
2004,NUTS,2010,FI200,3,1.0
2010,NUTS,2010,FI200,3,0.5
2011,NUTS,2010,FI200,3,1.33
2012,NUTS,2010,FI200,3,0.83
1999,NUTS,2010,FIX,1,3.17
2004,NUTS,2010,FIX,1,0.2
2006,NUTS,2010,FIX,1,0.25
2011,NUTS,2010,FIX,1,1.2
2012,NUTS,2010,FIX,1,0.5
1999,NUTS,2010,FIXX,2,3.17
2004,NUTS,2010,FIXX,2,0.2
2006,NUTS,2010,FIXX,2,0.25
2011,NUTS,2010,FIXX,2,1.2
2012,NUTS,2010,FIXX,2,0.5
1999,NUTS,2010,FIXXX,3,3.17
2004,NUTS,2010,FIXXX,3,1.2
2006,NUTS,2010,FIXXX,3,0.25
2011,NUTS,2010,FIXXX,3,1.2
2012,NUTS,2010,FIXXX,3,0.5
1991,NUTS,2010,FIZ,1,0.5
1994,NUTS,2010,FIZ,1,0.5
1995,NUTS,2010,FIZ,1,1.25
1996,NUTS,2010,FIZ,1,2.0
1999,NUTS,2010,FIZ,1,1.0
2001,NUTS,2010,FIZ,1,0.5
2002,NUTS,2010,FIZ,1,0.25
2003,NUTS,2010,FIZ,1,0.5
2008,NUTS,2010,FIZ,1,1.67
2012,NUTS,2010,FIZ,1,0.5
1991,NUTS,2010,FIZZ,2,0.5
1994,NUTS,2010,FIZZ,2,0.5
1995,NUTS,2010,FIZZ,2,1.25
1996,NUTS,2010,FIZZ,2,2.0
1999,NUTS,2010,FIZZ,2,1.0
2001,NUTS,2010,FIZZ,2,0.5
2002,NUTS,2010,FIZZ,2,0.25
2003,NUTS,2010,FIZZ,2,0.5
2008,NUTS,2010,FIZZ,2,1.67
2012,NUTS,2010,FIZZ,2,0.5
1991,NUTS,2010,FIZZZ,3,0.5
1994,NUTS,2010,FIZZZ,3,0.5
1995,NUTS,2010,FIZZZ,3,1.25
1996,NUTS,2010,FIZZZ,3,2.0
1999,NUTS,2010,FIZZZ,3,1.0
2001,NUTS,2010,FIZZZ,3,0.5
2002,NUTS,2010,FIZZZ,3,0.25
2003,NUTS,2010,FIZZZ,3,0.5
2008,NUTS,2010,FIZZZ,3,1.67
2012,NUTS,2010,FIZZZ,3,0.5
1977,NUTS,2010,FR,0,15.0
1978,NUTS,2010,FR,0,60.0
1979,NUTS,2010,FR,0,141.13
1980,NUTS,2010,FR,0,140.33
1981,NUTS,2010,FR,0,155.25
1982,NUTS,2010,FR,0,173.48
1983,NUTS,2010,FR,0,163.5
1984,NUTS,2010,FR,0,148.43
1985,NUTS,2010,FR,0,134.97
1986,NUTS,2010,FR,0,195.38
1987,NUTS,2010,FR,0,194.16
1988,NUTS,2010,FR,0,278.83
1989,NUTS,2010,FR,0,277.58
1990,NUTS,2010,FR,0,308.13
1991,NUTS,2010,FR,0,312.4
1992,NUTS,2010,FR,0,320.16
1993,NUTS,2010,FR,0,350.85
1994,NUTS,2010,FR,0,353.57
1995,NUTS,2010,FR,0,391.32
1996,NUTS,2010,FR,0,408.58
1997,NUTS,2010,FR,0,551.2
1998,NUTS,2010,FR,0,689.12
1999,NUTS,2010,FR,0,816.37
2000,NUTS,2010,FR,0,872.04
2001,NUTS,2010,FR,0,873.98
2002,NUTS,2010,FR,0,881.9
2003,NUTS,2010,FR,0,915.36
2004,NUTS,2010,FR,0,836.75
2005,NUTS,2010,FR,0,829.79
2006,NUTS,2010,FR,0,851.58
2007,NUTS,2010,FR,0,826.19
2008,NUTS,2010,FR,0,747.23
2009,NUTS,2010,FR,0,820.38
2010,NUTS,2010,FR,0,721.7
2011,NUTS,2010,FR,0,717.25
2012,NUTS,2010,FR,0,633.4
1977,NUTS,2010,FR1,1,12.33
1978,NUTS,2010,FR1,1,43.0
1979,NUTS,2010,FR1,1,105.67
1980,NUTS,2010,FR1,1,109.5
1981,NUTS,2010,FR1,1,119.67
1982,NUTS,2010,FR1,1,134.17
1983,NUTS,2010,FR1,1,121.58
1984,NUTS,2010,FR1,1,95.12
1985,NUTS,2010,FR1,1,93.15
1986,NUTS,2010,FR1,1,132.92
1987,NUTS,2010,FR1,1,118.83
1988,NUTS,2010,FR1,1,182.33
1989,NUTS,2010,FR1,1,163.03
1990,NUTS,2010,FR1,1,190.4
1991,NUTS,2010,FR1,1,194.31
1992,NUTS,2010,FR1,1,191.92
1993,NUTS,2010,FR1,1,224.3
1994,NUTS,2010,FR1,1,211.2
1995,NUTS,2010,FR1,1,245.55
1996,NUTS,2010,FR1,1,269.42
1997,NUTS,2010,FR1,1,370.61
1998,NUTS,2010,FR1,1,443.0
1999,NUTS,2010,FR1,1,505.74
2000,NUTS,2010,FR1,1,484.3
2001,NUTS,2010,FR1,1,482.87
2002,NUTS,2010,FR1,1,465.23
2003,NUTS,2010,FR1,1,466.01
2004,NUTS,2010,FR1,1,434.01
2005,NUTS,2010,FR1,1,417.74
2006,NUTS,2010,FR1,1,404.4
2007,NUTS,2010,FR1,1,375.16
2008,NUTS,2010,FR1,1,385.97
2009,NUTS,2010,FR1,1,416.29
2010,NUTS,2010,FR1,1,336.48
2011,NUTS,2010,FR1,1,323.67
2012,NUTS,2010,FR1,1,298.09
1977,NUTS,2010,FR10,2,12.33
1978,NUTS,2010,FR10,2,43.0
1979,NUTS,2010,FR10,2,105.67
1980,NUTS,2010,FR10,2,109.5
1981,NUTS,2010,FR10,2,119.67
1982,NUTS,2010,FR10,2,134.17
1983,NUTS,2010,FR10,2,121.58
1984,NUTS,2010,FR10,2,95.12
1985,NUTS,2010,FR10,2,93.15
1986,NUTS,2010,FR10,2,132.92
1987,NUTS,2010,FR10,2,118.83
1988,NUTS,2010,FR10,2,182.33
1989,NUTS,2010,FR10,2,163.03
1990,NUTS,2010,FR10,2,190.4
1991,NUTS,2010,FR10,2,194.31
1992,NUTS,2010,FR10,2,191.92
1993,NUTS,2010,FR10,2,224.3
1994,NUTS,2010,FR10,2,211.2
1995,NUTS,2010,FR10,2,245.55
1996,NUTS,2010,FR10,2,269.42
1997,NUTS,2010,FR10,2,370.61
1998,NUTS,2010,FR10,2,443.0
1999,NUTS,2010,FR10,2,505.74
2000,NUTS,2010,FR10,2,484.3
2001,NUTS,2010,FR10,2,482.87
2002,NUTS,2010,FR10,2,465.23
2003,NUTS,2010,FR10,2,466.01
2004,NUTS,2010,FR10,2,434.01
2005,NUTS,2010,FR10,2,417.74
2006,NUTS,2010,FR10,2,404.4
2007,NUTS,2010,FR10,2,375.16
2008,NUTS,2010,FR10,2,385.97
2009,NUTS,2010,FR10,2,416.29
2010,NUTS,2010,FR10,2,336.48
2011,NUTS,2010,FR10,2,323.67
2012,NUTS,2010,FR10,2,298.09
1977,NUTS,2010,FR101,3,7.33
1978,NUTS,2010,FR101,3,28.2
1979,NUTS,2010,FR101,3,73.67
1980,NUTS,2010,FR101,3,90.0
1981,NUTS,2010,FR101,3,85.83
1982,NUTS,2010,FR101,3,105.92
1983,NUTS,2010,FR101,3,96.5
1984,NUTS,2010,FR101,3,67.14
1985,NUTS,2010,FR101,3,64.65
1986,NUTS,2010,FR101,3,89.63
1987,NUTS,2010,FR101,3,80.0
1988,NUTS,2010,FR101,3,81.67
1989,NUTS,2010,FR101,3,57.95
1990,NUTS,2010,FR101,3,63.95
1991,NUTS,2010,FR101,3,51.92
1992,NUTS,2010,FR101,3,62.17
1993,NUTS,2010,FR101,3,91.28
1994,NUTS,2010,FR101,3,77.47
1995,NUTS,2010,FR101,3,74.84
1996,NUTS,2010,FR101,3,98.6
1997,NUTS,2010,FR101,3,150.03
1998,NUTS,2010,FR101,3,128.54
1999,NUTS,2010,FR101,3,157.8
2000,NUTS,2010,FR101,3,142.29
2001,NUTS,2010,FR101,3,176.86
2002,NUTS,2010,FR101,3,199.11
2003,NUTS,2010,FR101,3,165.8
2004,NUTS,2010,FR101,3,134.16
2005,NUTS,2010,FR101,3,119.31
2006,NUTS,2010,FR101,3,118.48
2007,NUTS,2010,FR101,3,101.84
2008,NUTS,2010,FR101,3,75.62
2009,NUTS,2010,FR101,3,75.13
2010,NUTS,2010,FR101,3,62.92
2011,NUTS,2010,FR101,3,64.54
2012,NUTS,2010,FR101,3,51.49
1980,NUTS,2010,FR102,3,2.0
1981,NUTS,2010,FR102,3,1.0
1982,NUTS,2010,FR102,3,1.0
