year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_total_mio_pps_kp05
2017,NUTS,2010,SE,0,10842.342
2018,NUTS,2010,SE,0,10916.637
2019,NUTS,2010,SE,0,11356.438
2020,NUTS,2010,SE,0,11476.016
2011,NUTS,2010,SE1,1,4620.327
2013,NUTS,2010,SE1,1,5006.14
2015,NUTS,2010,SE1,1,5348.455
2017,NUTS,2010,SE1,1,5377.322
2019,NUTS,2010,SE1,1,5426.805
2011,NUTS,2010,SE11,2,3039.078
2013,NUTS,2010,SE11,2,3407.702
2015,NUTS,2010,SE11,2,3663.536
2017,NUTS,2010,SE11,2,3738.549
2019,NUTS,2010,SE11,2,3556.903
2011,NUTS,2010,SE12,2,1581.249
2013,NUTS,2010,SE12,2,1598.363
2015,NUTS,2010,SE12,2,1685.063
2017,NUTS,2010,SE12,2,1638.704
2019,NUTS,2010,SE12,2,1869.902
2011,NUTS,2010,SE2,1,3816.266
2013,NUTS,2010,SE2,1,3629.945
2015,NUTS,2010,SE2,1,3820.325
2017,NUTS,2010,SE2,1,4745.32
2011,NUTS,2010,SE21,2,278.918
2013,NUTS,2010,SE21,2,303.134
2015,NUTS,2010,SE21,2,331.721
2011,NUTS,2010,SE22,2,1524.133
2013,NUTS,2010,SE22,2,1372.514
2015,NUTS,2010,SE22,2,1248.599
2017,NUTS,2010,SE22,2,1317.962
2019,NUTS,2010,SE22,2,1558.207
2011,NUTS,2010,SE23,2,2012.985
2013,NUTS,2010,SE23,2,1954.447
2015,NUTS,2010,SE23,2,2240.221
2017,NUTS,2010,SE23,2,3046.594
2019,NUTS,2010,SE23,2,3305.622
2011,NUTS,2010,SE3,1,630.953
2013,NUTS,2010,SE3,1,703.832
2015,NUTS,2010,SE3,1,726.476
2017,NUTS,2010,SE3,1,707.152
2011,NUTS,2010,SE31,2,210.394
2013,NUTS,2010,SE31,2,269.486
2015,NUTS,2010,SE31,2,267.603
2017,NUTS,2010,SE31,2,261.557
2019,NUTS,2010,SE31,2,284.343
2011,NUTS,2010,SE32,2,81.692
2013,NUTS,2010,SE32,2,76.234
2015,NUTS,2010,SE32,2,73.443
2011,NUTS,2010,SE33,2,339.019
2013,NUTS,2010,SE33,2,358.037
2015,NUTS,2010,SE33,2,385.43
2017,NUTS,2010,SE33,2,362.917
2019,NUTS,2010,SE33,2,410.614
2011,NUTS,2010,SI,0,1043.323
2012,NUTS,2010,SI,0,1077.938
2013,NUTS,2010,SI,0,1068.613
2014,NUTS,2010,SI,0,1012.827
2015,NUTS,2010,SI,0,960.884
2016,NUTS,2010,SI,0,906.652
2017,NUTS,2010,SI,0,882.934
2018,NUTS,2010,SI,0,962.095
2019,NUTS,2010,SI,0,1044.697
2020,NUTS,2010,SI,0,1049.543
2011,NUTS,2010,SI0,1,1043.309
2012,NUTS,2010,SI0,1,1077.938
2013,NUTS,2010,SI0,1,1068.607
2014,NUTS,2010,SI0,1,1012.826
2015,NUTS,2010,SI0,1,960.884
2016,NUTS,2010,SI0,1,906.652
2017,NUTS,2010,SI0,1,882.934
2018,NUTS,2010,SI0,1,962.095
2019,NUTS,2010,SI0,1,1044.697
2013,NUTS,2010,SI03,2,378.07
2014,NUTS,2010,SI03,2,365.823
2015,NUTS,2010,SI03,2,311.476
2016,NUTS,2010,SI03,2,294.042
2017,NUTS,2010,SI03,2,289.541
2018,NUTS,2010,SI03,2,319.89
2019,NUTS,2010,SI03,2,355.886
2013,NUTS,2010,SI04,2,690.537
2014,NUTS,2010,SI04,2,647.003
2015,NUTS,2010,SI04,2,649.408
2016,NUTS,2010,SI04,2,612.611
2017,NUTS,2010,SI04,2,593.394
2018,NUTS,2010,SI04,2,642.205
2019,NUTS,2010,SI04,2,688.811
2011,NUTS,2010,SK,0,628.252
2012,NUTS,2010,SK,0,775.11
2013,NUTS,2010,SK,0,804.988
2014,NUTS,2010,SK,0,884.11
2015,NUTS,2010,SK,0,1226.929
2016,NUTS,2010,SK,0,852.289
2017,NUTS,2010,SK,0,984.126
2018,NUTS,2010,SK,0,967.07
2019,NUTS,2010,SK,0,975.761
2020,NUTS,2010,SK,0,1029.694
2011,NUTS,2010,SK0,1,628.252
2012,NUTS,2010,SK0,1,775.11
2013,NUTS,2010,SK0,1,804.988
2014,NUTS,2010,SK0,1,884.11
2015,NUTS,2010,SK0,1,1226.929
2016,NUTS,2010,SK0,1,852.289
2017,NUTS,2010,SK0,1,984.126
2018,NUTS,2010,SK0,1,967.07
2019,NUTS,2010,SK0,1,975.761
2020,NUTS,2010,SK0,1,1029.694
2011,NUTS,2010,SK01,2,325.552
2012,NUTS,2010,SK01,2,420.004
2013,NUTS,2010,SK01,2,457.156
2014,NUTS,2010,SK01,2,410.834
2015,NUTS,2010,SK01,2,539.979
2016,NUTS,2010,SK01,2,425.498
2017,NUTS,2010,SK01,2,503.355
2018,NUTS,2010,SK01,2,464.685
2019,NUTS,2010,SK01,2,470.985
2020,NUTS,2010,SK01,2,483.413
2011,NUTS,2010,SK02,2,109.446
2012,NUTS,2010,SK02,2,107.69
2013,NUTS,2010,SK02,2,106.359
2014,NUTS,2010,SK02,2,207.755
2015,NUTS,2010,SK02,2,286.555
2016,NUTS,2010,SK02,2,180.038
2017,NUTS,2010,SK02,2,227.772
2018,NUTS,2010,SK02,2,245.678
2019,NUTS,2010,SK02,2,228.689
2020,NUTS,2010,SK02,2,226.867
2011,NUTS,2010,SK03,2,91.884
2012,NUTS,2010,SK03,2,120.164
2013,NUTS,2010,SK03,2,125.202
2014,NUTS,2010,SK03,2,148.911
2015,NUTS,2010,SK03,2,237.851
2016,NUTS,2010,SK03,2,129.455
2017,NUTS,2010,SK03,2,127.529
2018,NUTS,2010,SK03,2,137.574
2019,NUTS,2010,SK03,2,152.873
2020,NUTS,2010,SK03,2,163.687
2011,NUTS,2010,SK04,2,101.37
2012,NUTS,2010,SK04,2,127.252
2013,NUTS,2010,SK04,2,116.27
2014,NUTS,2010,SK04,2,116.611
2015,NUTS,2010,SK04,2,162.545
2016,NUTS,2010,SK04,2,117.299
2017,NUTS,2010,SK04,2,125.471
2018,NUTS,2010,SK04,2,119.133
2019,NUTS,2010,SK04,2,123.214
2020,NUTS,2010,SK04,2,155.727
2011,NUTS,2010,TR,0,6887.323
2012,NUTS,2010,TR,0,7508.197
2013,NUTS,2010,TR,0,8008.322
2014,NUTS,2010,TR,0,8862.756
2015,NUTS,2010,TR,0,9627.04
2016,NUTS,2010,TR,0,10641.87
2017,NUTS,2010,TR,0,11617.818
2018,NUTS,2010,TR,0,12873.795
2019,NUTS,2010,TR,0,13483.94
2020,NUTS,2010,TR,0,14043.529
2011,NUTS,2010,UK,0,27623.183
2012,NUTS,2010,UK,0,26802.39
2013,NUTS,2010,UK,0,28156.065
2014,NUTS,2010,UK,0,29329.717
2015,NUTS,2010,UK,0,30114.461
2016,NUTS,2010,UK,0,30881.912
2017,NUTS,2010,UK,0,31830.071
2018,NUTS,2010,UK,0,33153.793
2019,NUTS,2010,UK,0,34094.853
2011,NUTS,2010,UKC,1,499.604
2012,NUTS,2010,UKC,1,518.561
2013,NUTS,2010,UKC,1,546.153
2014,NUTS,2010,UKC,1,515.386
2015,NUTS,2010,UKC,1,601.508
2016,NUTS,2010,UKC,1,585.393
2017,NUTS,2010,UKC,1,646.32
2018,NUTS,2010,UKC,1,697.115
2011,NUTS,2010,UKC1,2,198.954
2012,NUTS,2010,UKC1,2,203.851
2013,NUTS,2010,UKC1,2,214.327
2014,NUTS,2010,UKC1,2,199.464
2015,NUTS,2010,UKC1,2,218.627
2016,NUTS,2010,UKC1,2,190.253
2017,NUTS,2010,UKC1,2,213.245
2018,NUTS,2010,UKC1,2,257.025
2011,NUTS,2010,UKC2,2,300.65
2012,NUTS,2010,UKC2,2,314.709
2013,NUTS,2010,UKC2,2,331.826
2014,NUTS,2010,UKC2,2,315.922
2015,NUTS,2010,UKC2,2,382.977
2016,NUTS,2010,UKC2,2,395.14
2017,NUTS,2010,UKC2,2,433.166
2018,NUTS,2010,UKC2,2,440.18
2011,NUTS,2010,UKD,1,2941.326
2012,NUTS,2010,UKD,1,2419.42
2013,NUTS,2010,UKD,1,2418.244
2014,NUTS,2010,UKD,1,2428.168
2015,NUTS,2010,UKD,1,2755.112
2016,NUTS,2010,UKD,1,2949.244
2017,NUTS,2010,UKD,1,2779.505
2018,NUTS,2010,UKD,1,2637.143
2011,NUTS,2010,UKD1,2,108.355
2012,NUTS,2010,UKD1,2,74.335
2013,NUTS,2010,UKD1,2,64.259
2014,NUTS,2010,UKD1,2,104.86
2015,NUTS,2010,UKD1,2,148.735
2016,NUTS,2010,UKD1,2,146.814
2017,NUTS,2010,UKD1,2,151.156
2018,NUTS,2010,UKD1,2,164.732
2011,NUTS,2010,UKD3,2,542.885
2012,NUTS,2010,UKD3,2,552.801
2013,NUTS,2010,UKD3,2,517.972
2014,NUTS,2010,UKD3,2,563.119
2015,NUTS,2010,UKD3,2,616.458
2016,NUTS,2010,UKD3,2,639.831
2017,NUTS,2010,UKD3,2,656.745
2018,NUTS,2010,UKD3,2,873.563
2011,NUTS,2010,UKD4,2,299.944
2012,NUTS,2010,UKD4,2,269.354
2013,NUTS,2010,UKD4,2,267.177
2014,NUTS,2010,UKD4,2,276.144
2015,NUTS,2010,UKD4,2,292.042
2016,NUTS,2010,UKD4,2,341.914
2017,NUTS,2010,UKD4,2,308.803
2018,NUTS,2010,UKD4,2,282.513
2011,NUTS,2010,UKD6,2,1557.428
2012,NUTS,2010,UKD6,2,1077.514
2013,NUTS,2010,UKD6,2,1066.953
2014,NUTS,2010,UKD6,2,954.091
2015,NUTS,2010,UKD6,2,1188.258
2016,NUTS,2010,UKD6,2,1155.779
2017,NUTS,2010,UKD6,2,957.227
2018,NUTS,2010,UKD6,2,774.652
2011,NUTS,2010,UKD7,2,432.714
2012,NUTS,2010,UKD7,2,445.416
2013,NUTS,2010,UKD7,2,501.883
2014,NUTS,2010,UKD7,2,529.955
2015,NUTS,2010,UKD7,2,509.621
2016,NUTS,2010,UKD7,2,664.813
2017,NUTS,2010,UKD7,2,705.667
2018,NUTS,2010,UKD7,2,541.684
2011,NUTS,2010,UKE,1,1112.002
2012,NUTS,2010,UKE,1,1160.683
2013,NUTS,2010,UKE,1,1213.022
2014,NUTS,2010,UKE,1,1227.551
2015,NUTS,2010,UKE,1,1333.374
2016,NUTS,2010,UKE,1,1305.389
2017,NUTS,2010,UKE,1,1500.49
2018,NUTS,2010,UKE,1,1468.369
2011,NUTS,2010,UKE1,2,109.465
2012,NUTS,2010,UKE1,2,118.401
2013,NUTS,2010,UKE1,2,14.724
2014,NUTS,2010,UKE1,2,137.066
2015,NUTS,2010,UKE1,2,151.972
2016,NUTS,2010,UKE1,2,156.229
2017,NUTS,2010,UKE1,2,170.633
2018,NUTS,2010,UKE1,2,179.846
2011,NUTS,2010,UKE2,2,283.196
2012,NUTS,2010,UKE2,2,294.959
2013,NUTS,2010,UKE2,2,385.554
2014,NUTS,2010,UKE2,2,270.68
2015,NUTS,2010,UKE2,2,306.515
2016,NUTS,2010,UKE2,2,280.765
2017,NUTS,2010,UKE2,2,310.358
2018,NUTS,2010,UKE2,2,321.684
2011,NUTS,2010,UKE3,2,263.624
2012,NUTS,2010,UKE3,2,265.285
2013,NUTS,2010,UKE3,2,264.934
2014,NUTS,2010,UKE3,2,277.007
2015,NUTS,2010,UKE3,2,321.941
2016,NUTS,2010,UKE3,2,326.347
2017,NUTS,2010,UKE3,2,402.716
2018,NUTS,2010,UKE3,2,365.147
2011,NUTS,2010,UKE4,2,455.717
2012,NUTS,2010,UKE4,2,482.038
2013,NUTS,2010,UKE4,2,547.81
2014,NUTS,2010,UKE4,2,542.799
2015,NUTS,2010,UKE4,2,552.946
2016,NUTS,2010,UKE4,2,542.141
2017,NUTS,2010,UKE4,2,616.875
2018,NUTS,2010,UKE4,2,601.782
2011,NUTS,2010,UKF,1,1577.202
2012,NUTS,2010,UKF,1,1593.098
2013,NUTS,2010,UKF,1,1720.756
2014,NUTS,2010,UKF,1,1799.009
2015,NUTS,2010,UKF,1,1824.046
2016,NUTS,2010,UKF,1,1933.755
2017,NUTS,2010,UKF,1,1771.893
2018,NUTS,2010,UKF,1,1976.874
2011,NUTS,2010,UKF1,2,1017.166
2012,NUTS,2010,UKF1,2,1087.042
2013,NUTS,2010,UKF1,2,1167.193
2014,NUTS,2010,UKF1,2,1238.67
2015,NUTS,2010,UKF1,2,1274.432
2016,NUTS,2010,UKF1,2,1336.337
2017,NUTS,2010,UKF1,2,1194.979
2018,NUTS,2010,UKF1,2,1385.466
2011,NUTS,2010,UKF2,2,504.043
2012,NUTS,2010,UKF2,2,462.983
2013,NUTS,2010,UKF2,2,505.686
2014,NUTS,2010,UKF2,2,508.58
2015,NUTS,2010,UKF2,2,498.765
2016,NUTS,2010,UKF2,2,533.938
2017,NUTS,2010,UKF2,2,506.778
2018,NUTS,2010,UKF2,2,525.318
2011,NUTS,2010,UKF3,2,55.994
2012,NUTS,2010,UKF3,2,43.073
2013,NUTS,2010,UKF3,2,47.877
2014,NUTS,2010,UKF3,2,51.759
2015,NUTS,2010,UKF3,2,50.943
2016,NUTS,2010,UKF3,2,63.387
2017,NUTS,2010,UKF3,2,70.137
2018,NUTS,2010,UKF3,2,66.09
2011,NUTS,2010,UKG,1,1607.166
2012,NUTS,2010,UKG,1,1807.965
2013,NUTS,2010,UKG,1,2019.819
2014,NUTS,2010,UKG,1,2265.798
2015,NUTS,2010,UKG,1,2515.918
2016,NUTS,2010,UKG,1,2592.975
2017,NUTS,2010,UKG,1,2711.289
2018,NUTS,2010,UKG,1,2937.542
2011,NUTS,2010,UKG1,2,709.554
2012,NUTS,2010,UKG1,2,820.467
2013,NUTS,2010,UKG1,2,821.423
2014,NUTS,2010,UKG1,2,994.923
2015,NUTS,2010,UKG1,2,1119.032
2016,NUTS,2010,UKG1,2,1061.258
2017,NUTS,2010,UKG1,2,1420.843
2018,NUTS,2010,UKG1,2,1478.832
2011,NUTS,2010,UKG2,2,181.702
2012,NUTS,2010,UKG2,2,183.506
2013,NUTS,2010,UKG2,2,202.528
2014,NUTS,2010,UKG2,2,203.01
2015,NUTS,2010,UKG2,2,215.008
2016,NUTS,2010,UKG2,2,254.012
2017,NUTS,2010,UKG2,2,227.785
2018,NUTS,2010,UKG2,2,283.407
2011,NUTS,2010,UKG3,2,715.91
2012,NUTS,2010,UKG3,2,803.992
2013,NUTS,2010,UKG3,2,995.868
2014,NUTS,2010,UKG3,2,1067.865
2015,NUTS,2010,UKG3,2,1181.973
2016,NUTS,2010,UKG3,2,1277.704
2017,NUTS,2010,UKG3,2,1062.661
2018,NUTS,2010,UKG3,2,1175.303
2011,NUTS,2010,UKH,1,4761.873
2012,NUTS,2010,UKH,1,4512.917
2013,NUTS,2010,UKH,1,5151.445
2014,NUTS,2010,UKH,1,5264.849
2015,NUTS,2010,UKH,1,5236.18
2016,NUTS,2010,UKH,1,5277.301
2017,NUTS,2010,UKH,1,5430.167
2018,NUTS,2010,UKH,1,5900.93
2011,NUTS,2010,UKH1,2,2624.534
2012,NUTS,2010,UKH1,2,2693.637
2013,NUTS,2010,UKH1,2,2781.371
2014,NUTS,2010,UKH1,2,3042.375
2015,NUTS,2010,UKH1,2,2937.936
2016,NUTS,2010,UKH1,2,2835.055
2017,NUTS,2010,UKH1,2,2970.164
2018,NUTS,2010,UKH1,2,3530.649
2011,NUTS,2010,UKH2,2,1311.964
2012,NUTS,2010,UKH2,2,1237.598
2013,NUTS,2010,UKH2,2,1785.795
2014,NUTS,2010,UKH2,2,1605.871
2015,NUTS,2010,UKH2,2,1667.027
2016,NUTS,2010,UKH2,2,1771.933
2017,NUTS,2010,UKH2,2,1771.802
2018,NUTS,2010,UKH2,2,1707.686
2011,NUTS,2010,UKH3,2,825.375
2012,NUTS,2010,UKH3,2,581.681
2013,NUTS,2010,UKH3,2,584.279
2014,NUTS,2010,UKH3,2,616.603
2015,NUTS,2010,UKH3,2,631.217
2016,NUTS,2010,UKH3,2,670.219
2017,NUTS,2010,UKH3,2,688.201
2018,NUTS,2010,UKH3,2,662.595
2011,NUTS,2010,UKI,1,3449.304
2012,NUTS,2010,UKI,1,3757.357
2013,NUTS,2010,UKI,1,3667.54
2014,NUTS,2010,UKI,1,4169.283
2015,NUTS,2010,UKI,1,4362.436
2016,NUTS,2010,UKI,1,4567.185
2017,NUTS,2010,UKI,1,5072.533
2018,NUTS,2010,UKI,1,5262.303
2011,NUTS,2010,UKI3,2,2577.519
2012,NUTS,2010,UKI3,2,2661.283
2013,NUTS,2010,UKI3,2,2687.079
2014,NUTS,2010,UKI3,2,2898.6
2015,NUTS,2010,UKI3,2,2874.043
2016,NUTS,2010,UKI3,2,2710.706
2017,NUTS,2010,UKI3,2,3081.267
2018,NUTS,2010,UKI3,2,3286.681
2011,NUTS,2010,UKI4,2,346.252
2012,NUTS,2010,UKI4,2,329.001
2013,NUTS,2010,UKI4,2,410.224
2014,NUTS,2010,UKI4,2,512.798
2015,NUTS,2010,UKI4,2,546.471
2016,NUTS,2010,UKI4,2,528.625
2017,NUTS,2010,UKI4,2,638.639
2018,NUTS,2010,UKI4,2,724.392
2011,NUTS,2010,UKI5,2,94.231
2012,NUTS,2010,UKI5,2,91.803
2013,NUTS,2010,UKI5,2,90.099
2014,NUTS,2010,UKI5,2,92.112
2015,NUTS,2010,UKI5,2,125.215
2016,NUTS,2010,UKI5,2,120.901
2017,NUTS,2010,UKI5,2,111.469
2018,NUTS,2010,UKI5,2,115.366
2011,NUTS,2010,UKI6,2,142.657
2012,NUTS,2010,UKI6,2,107.384
2013,NUTS,2010,UKI6,2,166.352
2014,NUTS,2010,UKI6,2,170.709
2015,NUTS,2010,UKI6,2,131.119
2016,NUTS,2010,UKI6,2,140.01
2017,NUTS,2010,UKI6,2,161.671
2018,NUTS,2010,UKI6,2,150.423
2011,NUTS,2010,UKI7,2,288.644
2012,NUTS,2010,UKI7,2,567.886
2013,NUTS,2010,UKI7,2,313.787
2014,NUTS,2010,UKI7,2,495.065
2015,NUTS,2010,UKI7,2,685.493
2016,NUTS,2010,UKI7,2,1066.944
2017,NUTS,2010,UKI7,2,1079.578
2018,NUTS,2010,UKI7,2,985.351
2011,NUTS,2010,UKJ,1,6531.068
2012,NUTS,2010,UKJ,1,5962.108
2013,NUTS,2010,UKJ,1,6012.749
2014,NUTS,2010,UKJ,1,6105.262
2015,NUTS,2010,UKJ,1,6236.091
2016,NUTS,2010,UKJ,1,6212.065
2017,NUTS,2010,UKJ,1,6154.488
2018,NUTS,2010,UKJ,1,6286.556
2011,NUTS,2010,UKJ1,2,2705.144
2012,NUTS,2010,UKJ1,2,2775.118
2013,NUTS,2010,UKJ1,2,2932.609
2014,NUTS,2010,UKJ1,2,3166.405
2015,NUTS,2010,UKJ1,2,3264.257
2016,NUTS,2010,UKJ1,2,3406.28
2017,NUTS,2010,UKJ1,2,3409.914
2018,NUTS,2010,UKJ1,2,3472.161
2011,NUTS,2010,UKJ2,2,1262.226
2012,NUTS,2010,UKJ2,2,1259.631
2013,NUTS,2010,UKJ2,2,1212.34
2014,NUTS,2010,UKJ2,2,1119.145
2015,NUTS,2010,UKJ2,2,1285.383
2016,NUTS,2010,UKJ2,2,1233.334
2017,NUTS,2010,UKJ2,2,1327.754
2018,NUTS,2010,UKJ2,2,1298.628
2011,NUTS,2010,UKJ3,2,1375.625
2012,NUTS,2010,UKJ3,2,1252.684
2013,NUTS,2010,UKJ3,2,1382.885
2014,NUTS,2010,UKJ3,2,1316.404
2015,NUTS,2010,UKJ3,2,1179.878
2016,NUTS,2010,UKJ3,2,1046.903
2017,NUTS,2010,UKJ3,2,894.588
2018,NUTS,2010,UKJ3,2,942.782
2011,NUTS,2010,UKJ4,2,1188.072
2012,NUTS,2010,UKJ4,2,674.675
2013,NUTS,2010,UKJ4,2,484.916
2014,NUTS,2010,UKJ4,2,503.308
2015,NUTS,2010,UKJ4,2,506.574
2016,NUTS,2010,UKJ4,2,525.549
2017,NUTS,2010,UKJ4,2,522.323
2018,NUTS,2010,UKJ4,2,573.074
2011,NUTS,2010,UKK,1,2114.438
2012,NUTS,2010,UKK,1,2024.62
2013,NUTS,2010,UKK,1,2119.474
2014,NUTS,2010,UKK,1,2249.312
2015,NUTS,2010,UKK,1,1978.398
2016,NUTS,2010,UKK,1,2012.615
2017,NUTS,2010,UKK,1,2134.191
2018,NUTS,2010,UKK,1,2221.378
2011,NUTS,2010,UKK1,2,1687.777
2012,NUTS,2010,UKK1,2,1652.645
2013,NUTS,2010,UKK1,2,1679.9
2014,NUTS,2010,UKK1,2,1782.906
2015,NUTS,2010,UKK1,2,1429.547
2016,NUTS,2010,UKK1,2,1456.212
2017,NUTS,2010,UKK1,2,1560.751
2018,NUTS,2010,UKK1,2,1609.044
2011,NUTS,2010,UKK2,2,196.331
2012,NUTS,2010,UKK2,2,198.194
2013,NUTS,2010,UKK2,2,227.491
2014,NUTS,2010,UKK2,2,231.861
2015,NUTS,2010,UKK2,2,243.67
2016,NUTS,2010,UKK2,2,234.437
2017,NUTS,2010,UKK2,2,234.643
2018,NUTS,2010,UKK2,2,251.57
2011,NUTS,2010,UKK3,2,19.673
2012,NUTS,2010,UKK3,2,19.552
2013,NUTS,2010,UKK3,2,19.697
2014,NUTS,2010,UKK3,2,23.867
2015,NUTS,2010,UKK3,2,38.564
2016,NUTS,2010,UKK3,2,38.405
2017,NUTS,2010,UKK3,2,41.149
2018,NUTS,2010,UKK3,2,38.813
2011,NUTS,2010,UKK4,2,210.657
2012,NUTS,2010,UKK4,2,154.228
2013,NUTS,2010,UKK4,2,192.387
2014,NUTS,2010,UKK4,2,210.678
2015,NUTS,2010,UKK4,2,266.618
2016,NUTS,2010,UKK4,2,283.468
2017,NUTS,2010,UKK4,2,297.739
2018,NUTS,2010,UKK4,2,321.862
2011,NUTS,2010,UKL,1,556.909
2012,NUTS,2010,UKL,1,566.794
2013,NUTS,2010,UKL,1,666.772
2014,NUTS,2010,UKL,1,677.372
2015,NUTS,2010,UKL,1,589.701
2016,NUTS,2010,UKL,1,670.033
2017,NUTS,2010,UKL,1,680.52
2018,NUTS,2010,UKL,1,705.432
2011,NUTS,2010,UKL1,2,210.455
2012,NUTS,2010,UKL1,2,196.011
2013,NUTS,2010,UKL1,2,208.379
2014,NUTS,2010,UKL1,2,280.841
2015,NUTS,2010,UKL1,2,269.474
2016,NUTS,2010,UKL1,2,292.137
2017,NUTS,2010,UKL1,2,343.735
2018,NUTS,2010,UKL1,2,354.415
2011,NUTS,2010,UKL2,2,346.454
2012,NUTS,2010,UKL2,2,370.783
2013,NUTS,2010,UKL2,2,458.394
2014,NUTS,2010,UKL2,2,396.532
2015,NUTS,2010,UKL2,2,320.227
2016,NUTS,2010,UKL2,2,377.896
2017,NUTS,2010,UKL2,2,336.785
2018,NUTS,2010,UKL2,2,351.017
2011,NUTS,2010,UKM,1,1964.415
2012,NUTS,2010,UKM,1,1911.181
2013,NUTS,2010,UKM,1,2038.443
2014,NUTS,2010,UKM,1,2145.794
2015,NUTS,2010,UKM,1,2061.716
2016,NUTS,2010,UKM,1,2172.573
2017,NUTS,2010,UKM,1,2313.237
2018,NUTS,2010,UKM,1,2420.094
2011,NUTS,2010,UKM2,2,604.73
2012,NUTS,2010,UKM2,2,594.285
2013,NUTS,2010,UKM2,2,1130.042
2014,NUTS,2010,UKM2,2,1141.094
2015,NUTS,2010,UKM2,2,1133.315
2016,NUTS,2010,UKM2,2,1178.896
2017,NUTS,2010,UKM2,2,714.628
2011,NUTS,2010,UKM3,2,751.524
2012,NUTS,2010,UKM3,2,751.094
2013,NUTS,2010,UKM3,2,561.949
2014,NUTS,2010,UKM3,2,554.396
2015,NUTS,2010,UKM3,2,604.365
2016,NUTS,2010,UKM3,2,655.305
2017,NUTS,2010,UKM3,2,383.421
2011,NUTS,2010,UKM5,2,511.206
2012,NUTS,2010,UKM5,2,480.847
2013,NUTS,2010,UKM5,2,274.393
2014,NUTS,2010,UKM5,2,388.672
2015,NUTS,2010,UKM5,2,265.951
2016,NUTS,2010,UKM5,2,279.46
2017,NUTS,2010,UKM5,2,269.391
2018,NUTS,2010,UKM5,2,270.618
2011,NUTS,2010,UKM6,2,97.056
2012,NUTS,2010,UKM6,2,84.955
2013,NUTS,2010,UKM6,2,72.06
2014,NUTS,2010,UKM6,2,61.632
2015,NUTS,2010,UKM6,2,58.18
2016,NUTS,2010,UKM6,2,58.819
2017,NUTS,2010,UKM6,2,58.889
2018,NUTS,2010,UKM6,2,55.179
2014,NUTS,2010,UKM7,2,1141.094
2015,NUTS,2010,UKM7,2,1133.315
2016,NUTS,2010,UKM7,2,1178.896
2017,NUTS,2010,UKM7,2,1269.779
2018,NUTS,2010,UKM7,2,1353.629
2014,NUTS,2010,UKM8,2,518.165
2015,NUTS,2010,UKM8,2,564.372
2016,NUTS,2010,UKM8,2,606.553
2017,NUTS,2010,UKM8,2,657.293
2018,NUTS,2010,UKM8,2,683.074
2014,NUTS,2010,UKM9,2,36.231
2015,NUTS,2010,UKM9,2,39.993
2016,NUTS,2010,UKM9,2,48.752
2017,NUTS,2010,UKM9,2,57.884
2018,NUTS,2010,UKM9,2,57.594
2011,NUTS,2010,UKN,1,508.179
2012,NUTS,2010,UKN,1,568.283
2013,NUTS,2010,UKN,1,581.549
2014,NUTS,2010,UKN,1,481.55
2015,NUTS,2010,UKN,1,620.172
2016,NUTS,2010,UKN,1,603.384
2017,NUTS,2010,UKN,1,634.981
2018,NUTS,2010,UKN,1,639.879
2011,NUTS,2010,UKN0,2,508.179
2012,NUTS,2010,UKN0,2,568.283
2013,NUTS,2010,UKN0,2,581.549
2014,NUTS,2010,UKN0,2,481.55
2015,NUTS,2010,UKN0,2,620.172
2016,NUTS,2010,UKN0,2,603.384
2017,NUTS,2010,UKN0,2,634.981
2018,NUTS,2010,UKN0,2,639.879
2011,NUTS,2010,US,0,313365.772
2012,NUTS,2010,US,0,310960.321
2013,NUTS,2010,US,0,320610.475
2014,NUTS,2010,US,0,330587.927
2015,NUTS,2010,US,0,340270.459
2016,NUTS,2010,US,0,355150.823
