year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_f_rse_fte_bes
2008,NUTS,2010,PL4,1,167.0
2009,NUTS,2010,PL4,1,120.0
2010,NUTS,2010,PL4,1,150.0
2011,NUTS,2010,PL4,1,154.0
2013,NUTS,2010,PL4,1,368.0
2014,NUTS,2010,PL4,1,327.0
2015,NUTS,2010,PL4,1,452.0
2016,NUTS,2010,PL4,1,647.0
2018,NUTS,2010,PL4,1,873.0
2019,NUTS,2010,PL4,1,914.0
2000,NUTS,2010,PL41,2,197.0
2003,NUTS,2010,PL41,2,76.0
2004,NUTS,2010,PL41,2,99.0
2005,NUTS,2010,PL41,2,109.0
2006,NUTS,2010,PL41,2,86.0
2007,NUTS,2010,PL41,2,464.0
2008,NUTS,2010,PL41,2,157.0
2009,NUTS,2010,PL41,2,111.0
2010,NUTS,2010,PL41,2,130.0
2011,NUTS,2010,PL41,2,134.0
2013,NUTS,2010,PL41,2,334.0
2014,NUTS,2010,PL41,2,264.0
2015,NUTS,2010,PL41,2,362.0
2016,NUTS,2010,PL41,2,549.0
2018,NUTS,2010,PL41,2,656.0
2019,NUTS,2010,PL41,2,705.0
2006,NUTS,2010,PL42,2,0.0
2007,NUTS,2010,PL42,2,1.0
2008,NUTS,2010,PL42,2,5.0
2009,NUTS,2010,PL42,2,4.0
2010,NUTS,2010,PL42,2,12.0
2011,NUTS,2010,PL42,2,8.0
2012,NUTS,2010,PL42,2,18.0
2013,NUTS,2010,PL42,2,18.0
2014,NUTS,2010,PL42,2,37.0
2015,NUTS,2010,PL42,2,41.0
2016,NUTS,2010,PL42,2,58.0
2017,NUTS,2010,PL42,2,116.0
2018,NUTS,2010,PL42,2,135.0
2019,NUTS,2010,PL42,2,110.0
2006,NUTS,2010,PL43,2,5.0
2007,NUTS,2010,PL43,2,6.0
2008,NUTS,2010,PL43,2,6.0
2009,NUTS,2010,PL43,2,5.0
2010,NUTS,2010,PL43,2,8.0
2011,NUTS,2010,PL43,2,13.0
2013,NUTS,2010,PL43,2,16.0
2014,NUTS,2010,PL43,2,26.0
2015,NUTS,2010,PL43,2,50.0
2016,NUTS,2010,PL43,2,40.0
2018,NUTS,2010,PL43,2,82.0
2019,NUTS,2010,PL43,2,99.0
2000,NUTS,2010,PL5,1,200.0
2003,NUTS,2010,PL5,1,94.0
2004,NUTS,2010,PL5,1,123.0
2005,NUTS,2010,PL5,1,149.0
2006,NUTS,2010,PL5,1,153.0
2007,NUTS,2010,PL5,1,201.0
2008,NUTS,2010,PL5,1,242.0
2009,NUTS,2010,PL5,1,184.0
2010,NUTS,2010,PL5,1,184.0
2011,NUTS,2010,PL5,1,204.0
2012,NUTS,2010,PL5,1,270.0
2013,NUTS,2010,PL5,1,337.0
2014,NUTS,2010,PL5,1,505.0
2015,NUTS,2010,PL5,1,646.0
2016,NUTS,2010,PL5,1,856.0
2018,NUTS,2010,PL5,1,1295.0
2019,NUTS,2010,PL5,1,1376.0
2003,NUTS,2010,PL51,2,72.0
2004,NUTS,2010,PL51,2,103.0
2006,NUTS,2010,PL51,2,132.0
2007,NUTS,2010,PL51,2,192.0
2008,NUTS,2010,PL51,2,219.0
2009,NUTS,2010,PL51,2,176.0
2010,NUTS,2010,PL51,2,161.0
2012,NUTS,2010,PL51,2,245.0
2013,NUTS,2010,PL51,2,305.0
2014,NUTS,2010,PL51,2,468.0
2015,NUTS,2010,PL51,2,582.0
2016,NUTS,2010,PL51,2,698.0
2018,NUTS,2010,PL51,2,1118.0
2019,NUTS,2010,PL51,2,1224.0
2003,NUTS,2010,PL52,2,22.0
2004,NUTS,2010,PL52,2,20.0
2006,NUTS,2010,PL52,2,21.0
2007,NUTS,2010,PL52,2,8.0
2008,NUTS,2010,PL52,2,23.0
2009,NUTS,2010,PL52,2,8.0
2010,NUTS,2010,PL52,2,23.0
2012,NUTS,2010,PL52,2,25.0
2013,NUTS,2010,PL52,2,32.0
2014,NUTS,2010,PL52,2,37.0
2015,NUTS,2010,PL52,2,64.0
2016,NUTS,2010,PL52,2,158.0
2018,NUTS,2010,PL52,2,177.0
2019,NUTS,2010,PL52,2,151.0
2000,NUTS,2010,PL6,1,193.0
2003,NUTS,2010,PL6,1,67.0
2004,NUTS,2010,PL6,1,70.0
2005,NUTS,2010,PL6,1,259.0
2006,NUTS,2010,PL6,1,248.0
2007,NUTS,2010,PL6,1,207.0
2008,NUTS,2010,PL6,1,160.0
2009,NUTS,2010,PL6,1,197.0
2010,NUTS,2010,PL6,1,195.0
2011,NUTS,2010,PL6,1,305.0
2012,NUTS,2010,PL6,1,358.0
2013,NUTS,2010,PL6,1,415.0
2014,NUTS,2010,PL6,1,477.0
2015,NUTS,2010,PL6,1,528.0
2016,NUTS,2010,PL6,1,843.0
2018,NUTS,2010,PL6,1,1202.0
2019,NUTS,2010,PL6,1,1420.0
2005,NUTS,2010,PL61,2,73.0
2006,NUTS,2010,PL61,2,74.0
2007,NUTS,2010,PL61,2,45.0
2008,NUTS,2010,PL61,2,21.0
2009,NUTS,2010,PL61,2,31.0
2010,NUTS,2010,PL61,2,27.0
2012,NUTS,2010,PL61,2,58.0
2013,NUTS,2010,PL61,2,50.0
2014,NUTS,2010,PL61,2,66.0
2015,NUTS,2010,PL61,2,103.0
2016,NUTS,2010,PL61,2,137.0
2017,NUTS,2010,PL61,2,266.0
2018,NUTS,2010,PL61,2,218.0
2019,NUTS,2010,PL61,2,222.0
2005,NUTS,2010,PL62,2,4.0
2007,NUTS,2010,PL62,2,2.0
2008,NUTS,2010,PL62,2,2.0
2009,NUTS,2010,PL62,2,9.0
2010,NUTS,2010,PL62,2,3.0
2012,NUTS,2010,PL62,2,7.0
2013,NUTS,2010,PL62,2,12.0
2014,NUTS,2010,PL62,2,20.0
2015,NUTS,2010,PL62,2,34.0
2016,NUTS,2010,PL62,2,79.0
2018,NUTS,2010,PL62,2,70.0
2019,NUTS,2010,PL62,2,111.0
2000,NUTS,2010,PL63,2,128.0
2003,NUTS,2010,PL63,2,25.0
2004,NUTS,2010,PL63,2,26.0
2005,NUTS,2010,PL63,2,182.0
2006,NUTS,2010,PL63,2,174.0
2007,NUTS,2010,PL63,2,160.0
2008,NUTS,2010,PL63,2,137.0
2009,NUTS,2010,PL63,2,158.0
2010,NUTS,2010,PL63,2,165.0
2011,NUTS,2010,PL63,2,268.0
2012,NUTS,2010,PL63,2,294.0
2013,NUTS,2010,PL63,2,353.0
2014,NUTS,2010,PL63,2,392.0
2015,NUTS,2010,PL63,2,391.0
2016,NUTS,2010,PL63,2,627.0
2017,NUTS,2010,PL63,2,727.0
2018,NUTS,2010,PL63,2,915.0
2019,NUTS,2010,PL63,2,1086.0
2016,NUTS,2010,PL7,1,639.0
2017,NUTS,2010,PL7,1,739.0
2018,NUTS,2010,PL7,1,711.0
2019,NUTS,2010,PL7,1,741.0
2016,NUTS,2010,PL71,2,609.0
2017,NUTS,2010,PL71,2,685.0
2018,NUTS,2010,PL71,2,646.0
2019,NUTS,2010,PL71,2,667.0
2016,NUTS,2010,PL72,2,31.0
2017,NUTS,2010,PL72,2,55.0
2018,NUTS,2010,PL72,2,65.0
2019,NUTS,2010,PL72,2,74.0
2016,NUTS,2010,PL8,1,693.0
2018,NUTS,2010,PL8,1,826.0
2019,NUTS,2010,PL8,1,782.0
2016,NUTS,2010,PL81,2,157.0
2018,NUTS,2010,PL81,2,230.0
2019,NUTS,2010,PL81,2,183.0
2016,NUTS,2010,PL82,2,484.0
2018,NUTS,2010,PL82,2,505.0
2019,NUTS,2010,PL82,2,491.0
2016,NUTS,2010,PL84,2,51.0
2018,NUTS,2010,PL84,2,90.0
2019,NUTS,2010,PL84,2,109.0
2016,NUTS,2010,PL9,1,3696.0
2017,NUTS,2010,PL9,1,5687.0
2018,NUTS,2010,PL9,1,6044.0
2019,NUTS,2010,PL9,1,5471.0
2016,NUTS,2010,PL91,2,3576.0
2017,NUTS,2010,PL91,2,5506.0
2019,NUTS,2010,PL91,2,5197.0
2016,NUTS,2010,PL92,2,120.0
2017,NUTS,2010,PL92,2,181.0
2019,NUTS,2010,PL92,2,274.0
2003,NUTS,2010,PLZ,1,0.0
2003,NUTS,2010,PLZZ,2,0.0
2000,NUTS,2010,PT,0,610.0
2001,NUTS,2010,PT,0,730.0
2002,NUTS,2010,PT,0,916.0
2003,NUTS,2010,PT,0,1102.0
2004,NUTS,2010,PT,0,1091.0
2005,NUTS,2010,PT,0,1079.0
2006,NUTS,2010,PT,0,1777.0
2007,NUTS,2010,PT,0,2474.0
2008,NUTS,2010,PT,0,2971.0
2009,NUTS,2010,PT,0,2934.0
2010,NUTS,2010,PT,0,2973.0
2011,NUTS,2010,PT,0,3516.0
2012,NUTS,2010,PT,0,3559.0
2013,NUTS,2010,PT,0,2957.0
2014,NUTS,2010,PT,0,3204.0
2015,NUTS,2010,PT,0,3274.0
2016,NUTS,2010,PT,0,3633.0
2017,NUTS,2010,PT,0,4375.0
2018,NUTS,2010,PT,0,4625.0
2019,NUTS,2010,PT,0,5333.0
2020,NUTS,2010,PT,0,6191.0
2001,NUTS,2010,PT1,1,728.0
2003,NUTS,2010,PT1,1,1099.0
2004,NUTS,2010,PT1,1,1087.0
2005,NUTS,2010,PT1,1,1075.0
2006,NUTS,2010,PT1,1,1770.0
2007,NUTS,2010,PT1,1,2464.0
2008,NUTS,2010,PT1,1,2954.0
2009,NUTS,2010,PT1,1,2925.0
2010,NUTS,2010,PT1,1,2964.0
2011,NUTS,2010,PT1,1,3488.0
2012,NUTS,2010,PT1,1,3533.0
2013,NUTS,2010,PT1,1,2942.0
2014,NUTS,2010,PT1,1,3189.0
2015,NUTS,2010,PT1,1,3255.0
2016,NUTS,2010,PT1,1,3610.0
2017,NUTS,2010,PT1,1,4347.0
2018,NUTS,2010,PT1,1,4583.0
2019,NUTS,2010,PT1,1,5303.0
2020,NUTS,2010,PT1,1,6155.0
2001,NUTS,2010,PT11,2,208.0
2003,NUTS,2010,PT11,2,252.0
2004,NUTS,2010,PT11,2,284.0
2005,NUTS,2010,PT11,2,315.0
2006,NUTS,2010,PT11,2,445.0
2007,NUTS,2010,PT11,2,576.0
2008,NUTS,2010,PT11,2,753.0
2009,NUTS,2010,PT11,2,807.0
2010,NUTS,2010,PT11,2,898.0
2011,NUTS,2010,PT11,2,1049.0
2012,NUTS,2010,PT11,2,1068.0
2013,NUTS,2010,PT11,2,1120.0
2014,NUTS,2010,PT11,2,1239.0
2015,NUTS,2010,PT11,2,1231.0
2016,NUTS,2010,PT11,2,1285.0
2017,NUTS,2010,PT11,2,1630.0
2018,NUTS,2010,PT11,2,1617.0
2019,NUTS,2010,PT11,2,2002.0
2020,NUTS,2010,PT11,2,2459.0
2001,NUTS,2010,PT15,2,57.0
2003,NUTS,2010,PT15,2,5.0
2004,NUTS,2010,PT15,2,3.0
2005,NUTS,2010,PT15,2,2.0
2006,NUTS,2010,PT15,2,7.0
2007,NUTS,2010,PT15,2,12.0
2008,NUTS,2010,PT15,2,30.0
2009,NUTS,2010,PT15,2,29.0
2010,NUTS,2010,PT15,2,28.0
2011,NUTS,2010,PT15,2,26.0
2012,NUTS,2010,PT15,2,22.0
2013,NUTS,2010,PT15,2,14.0
2014,NUTS,2010,PT15,2,15.0
2015,NUTS,2010,PT15,2,16.0
2016,NUTS,2010,PT15,2,29.0
2017,NUTS,2010,PT15,2,27.0
2018,NUTS,2010,PT15,2,24.0
2019,NUTS,2010,PT15,2,32.0
2020,NUTS,2010,PT15,2,45.0
2001,NUTS,2010,PT16,2,455.0
2003,NUTS,2010,PT16,2,180.0
2004,NUTS,2010,PT16,2,202.0
2005,NUTS,2010,PT16,2,224.0
2006,NUTS,2010,PT16,2,324.0
2007,NUTS,2010,PT16,2,423.0
2008,NUTS,2010,PT16,2,447.0
2009,NUTS,2010,PT16,2,497.0
2010,NUTS,2010,PT16,2,516.0
2011,NUTS,2010,PT16,2,664.0
2012,NUTS,2010,PT16,2,662.0
2013,NUTS,2010,PT16,2,546.0
2014,NUTS,2010,PT16,2,594.0
2015,NUTS,2010,PT16,2,586.0
2016,NUTS,2010,PT16,2,655.0
2017,NUTS,2010,PT16,2,833.0
2018,NUTS,2010,PT16,2,932.0
2019,NUTS,2010,PT16,2,1106.0
2020,NUTS,2010,PT16,2,1102.0
2001,NUTS,2010,PT17,2,7.0
2003,NUTS,2010,PT17,2,617.0
2004,NUTS,2010,PT17,2,552.0
2005,NUTS,2010,PT17,2,486.0
2006,NUTS,2010,PT17,2,940.0
2007,NUTS,2010,PT17,2,1394.0
2008,NUTS,2010,PT17,2,1544.0
2009,NUTS,2010,PT17,2,1520.0
2010,NUTS,2010,PT17,2,1465.0
2011,NUTS,2010,PT17,2,1664.0
2012,NUTS,2010,PT17,2,1694.0
2013,NUTS,2010,PT17,2,1180.0
2014,NUTS,2010,PT17,2,1236.0
2015,NUTS,2010,PT17,2,1313.0
2016,NUTS,2010,PT17,2,1505.0
2017,NUTS,2010,PT17,2,1683.0
2018,NUTS,2010,PT17,2,1781.0
2019,NUTS,2010,PT17,2,1908.0
2020,NUTS,2010,PT17,2,2257.0
2001,NUTS,2010,PT18,2,1.0
2003,NUTS,2010,PT18,2,45.0
2004,NUTS,2010,PT18,2,46.0
2005,NUTS,2010,PT18,2,48.0
2006,NUTS,2010,PT18,2,54.0
2007,NUTS,2010,PT18,2,59.0
2008,NUTS,2010,PT18,2,180.0
2009,NUTS,2010,PT18,2,72.0
2010,NUTS,2010,PT18,2,57.0
2011,NUTS,2010,PT18,2,85.0
2012,NUTS,2010,PT18,2,88.0
2013,NUTS,2010,PT18,2,82.0
2014,NUTS,2010,PT18,2,105.0
2015,NUTS,2010,PT18,2,109.0
2016,NUTS,2010,PT18,2,136.0
2017,NUTS,2010,PT18,2,175.0
2018,NUTS,2010,PT18,2,228.0
2019,NUTS,2010,PT18,2,254.0
2020,NUTS,2010,PT18,2,293.0
2001,NUTS,2010,PT2,1,0.0
2003,NUTS,2010,PT2,1,2.0
2004,NUTS,2010,PT2,1,1.0
2005,NUTS,2010,PT2,1,0.0
2006,NUTS,2010,PT2,1,2.0
2007,NUTS,2010,PT2,1,3.0
2008,NUTS,2010,PT2,1,8.0
2009,NUTS,2010,PT2,1,4.0
2010,NUTS,2010,PT2,1,6.0
2011,NUTS,2010,PT2,1,7.0
2012,NUTS,2010,PT2,1,11.0
2013,NUTS,2010,PT2,1,3.0
2014,NUTS,2010,PT2,1,3.0
2015,NUTS,2010,PT2,1,4.0
2016,NUTS,2010,PT2,1,10.0
2017,NUTS,2010,PT2,1,8.0
2018,NUTS,2010,PT2,1,12.0
2019,NUTS,2010,PT2,1,11.0
2020,NUTS,2010,PT2,1,12.0
2001,NUTS,2010,PT20,2,0.0
2003,NUTS,2010,PT20,2,2.0
2004,NUTS,2010,PT20,2,1.0
2005,NUTS,2010,PT20,2,0.0
2006,NUTS,2010,PT20,2,2.0
2007,NUTS,2010,PT20,2,3.0
2008,NUTS,2010,PT20,2,8.0
2009,NUTS,2010,PT20,2,4.0
2010,NUTS,2010,PT20,2,6.0
2011,NUTS,2010,PT20,2,7.0
2012,NUTS,2010,PT20,2,11.0
2013,NUTS,2010,PT20,2,3.0
2014,NUTS,2010,PT20,2,3.0
2015,NUTS,2010,PT20,2,4.0
2016,NUTS,2010,PT20,2,10.0
2017,NUTS,2010,PT20,2,8.0
2018,NUTS,2010,PT20,2,12.0
2019,NUTS,2010,PT20,2,11.0
2020,NUTS,2010,PT20,2,12.0
2001,NUTS,2010,PT3,1,2.0
2003,NUTS,2010,PT3,1,1.0
2004,NUTS,2010,PT3,1,2.0
2005,NUTS,2010,PT3,1,4.0
2006,NUTS,2010,PT3,1,6.0
2007,NUTS,2010,PT3,1,7.0
2008,NUTS,2010,PT3,1,9.0
2009,NUTS,2010,PT3,1,5.0
2010,NUTS,2010,PT3,1,3.0
2011,NUTS,2010,PT3,1,21.0
2012,NUTS,2010,PT3,1,15.0
2013,NUTS,2010,PT3,1,13.0
2014,NUTS,2010,PT3,1,12.0
2015,NUTS,2010,PT3,1,15.0
2016,NUTS,2010,PT3,1,12.0
2017,NUTS,2010,PT3,1,20.0
2018,NUTS,2010,PT3,1,30.0
2019,NUTS,2010,PT3,1,20.0
2020,NUTS,2010,PT3,1,23.0
2001,NUTS,2010,PT30,2,2.0
2003,NUTS,2010,PT30,2,1.0
2004,NUTS,2010,PT30,2,2.0
2005,NUTS,2010,PT30,2,4.0
2006,NUTS,2010,PT30,2,6.0
2007,NUTS,2010,PT30,2,7.0
2008,NUTS,2010,PT30,2,9.0
2009,NUTS,2010,PT30,2,5.0
2010,NUTS,2010,PT30,2,3.0
2011,NUTS,2010,PT30,2,21.0
2012,NUTS,2010,PT30,2,15.0
2013,NUTS,2010,PT30,2,13.0
2014,NUTS,2010,PT30,2,12.0
2015,NUTS,2010,PT30,2,15.0
2016,NUTS,2010,PT30,2,12.0
2017,NUTS,2010,PT30,2,20.0
2018,NUTS,2010,PT30,2,30.0
2019,NUTS,2010,PT30,2,20.0
2020,NUTS,2010,PT30,2,23.0
1999,NUTS,2010,RO,0,6640.0
2000,NUTS,2010,RO,0,5337.0
2001,NUTS,2010,RO,0,4701.0
2002,NUTS,2010,RO,0,4711.0
2003,NUTS,2010,RO,0,4160.0
2004,NUTS,2010,RO,0,3791.0
2005,NUTS,2010,RO,0,4404.0
2006,NUTS,2010,RO,0,3166.0
2007,NUTS,2010,RO,0,2992.0
2008,NUTS,2010,RO,0,2441.0
2009,NUTS,2010,RO,0,2298.0
2010,NUTS,2010,RO,0,2191.0
2011,NUTS,2010,RO,0,1360.0
2012,NUTS,2010,RO,0,1886.0
2013,NUTS,2010,RO,0,2068.0
2014,NUTS,2010,RO,0,2060.0
2015,NUTS,2010,RO,0,1503.0
2016,NUTS,2010,RO,0,1704.0
2017,NUTS,2010,RO,0,1627.0
2018,NUTS,2010,RO,0,1536.0
2019,NUTS,2010,RO,0,1542.0
2002,NUTS,2010,RO1,1,780.0
2003,NUTS,2010,RO1,1,704.0
2004,NUTS,2010,RO1,1,481.0
2005,NUTS,2010,RO1,1,457.0
2006,NUTS,2010,RO1,1,335.0
2007,NUTS,2010,RO1,1,270.0
2008,NUTS,2010,RO1,1,207.0
2009,NUTS,2010,RO1,1,353.0
2010,NUTS,2010,RO1,1,422.0
2011,NUTS,2010,RO1,1,189.0
2012,NUTS,2010,RO1,1,381.0
2013,NUTS,2010,RO1,1,190.0
2014,NUTS,2010,RO1,1,347.0
2015,NUTS,2010,RO1,1,226.0
2016,NUTS,2010,RO1,1,249.0
2017,NUTS,2010,RO1,1,172.0
2018,NUTS,2010,RO1,1,225.0
2019,NUTS,2010,RO1,1,227.0
2002,NUTS,2010,RO11,2,193.0
2003,NUTS,2010,RO11,2,200.0
2004,NUTS,2010,RO11,2,150.0
2005,NUTS,2010,RO11,2,187.0
2006,NUTS,2010,RO11,2,173.0
2007,NUTS,2010,RO11,2,136.0
2008,NUTS,2010,RO11,2,101.0
2009,NUTS,2010,RO11,2,125.0
2010,NUTS,2010,RO11,2,184.0
2011,NUTS,2010,RO11,2,77.0
2012,NUTS,2010,RO11,2,267.0
2013,NUTS,2010,RO11,2,125.0
2014,NUTS,2010,RO11,2,143.0
2015,NUTS,2010,RO11,2,93.0
2016,NUTS,2010,RO11,2,103.0
2017,NUTS,2010,RO11,2,60.0
2018,NUTS,2010,RO11,2,103.0
2019,NUTS,2010,RO11,2,100.0
2002,NUTS,2010,RO12,2,587.0
2003,NUTS,2010,RO12,2,504.0
2004,NUTS,2010,RO12,2,331.0
2005,NUTS,2010,RO12,2,270.0
2006,NUTS,2010,RO12,2,162.0
2007,NUTS,2010,RO12,2,134.0
2008,NUTS,2010,RO12,2,106.0
2009,NUTS,2010,RO12,2,228.0
2010,NUTS,2010,RO12,2,238.0
2011,NUTS,2010,RO12,2,112.0
2012,NUTS,2010,RO12,2,115.0
2013,NUTS,2010,RO12,2,64.0
2014,NUTS,2010,RO12,2,204.0
2015,NUTS,2010,RO12,2,133.0
2016,NUTS,2010,RO12,2,146.0
2017,NUTS,2010,RO12,2,112.0
2018,NUTS,2010,RO12,2,122.0
2019,NUTS,2010,RO12,2,127.0
2002,NUTS,2010,RO2,1,614.0
2003,NUTS,2010,RO2,1,484.0
2004,NUTS,2010,RO2,1,470.0
2005,NUTS,2010,RO2,1,453.0
2006,NUTS,2010,RO2,1,412.0
2007,NUTS,2010,RO2,1,372.0
2008,NUTS,2010,RO2,1,290.0
2009,NUTS,2010,RO2,1,289.0
2010,NUTS,2010,RO2,1,290.0
2011,NUTS,2010,RO2,1,84.0
2012,NUTS,2010,RO2,1,145.0
2013,NUTS,2010,RO2,1,224.0
2014,NUTS,2010,RO2,1,104.0
2015,NUTS,2010,RO2,1,124.0
2016,NUTS,2010,RO2,1,130.0
2017,NUTS,2010,RO2,1,138.0
2018,NUTS,2010,RO2,1,105.0
2019,NUTS,2010,RO2,1,181.0
2002,NUTS,2010,RO21,2,371.0
2003,NUTS,2010,RO21,2,256.0
2004,NUTS,2010,RO21,2,255.0
2005,NUTS,2010,RO21,2,233.0
2006,NUTS,2010,RO21,2,210.0
2007,NUTS,2010,RO21,2,136.0
2008,NUTS,2010,RO21,2,100.0
2009,NUTS,2010,RO21,2,116.0
2010,NUTS,2010,RO21,2,142.0
2011,NUTS,2010,RO21,2,73.0
2012,NUTS,2010,RO21,2,104.0
2013,NUTS,2010,RO21,2,207.0
2014,NUTS,2010,RO21,2,82.0
2015,NUTS,2010,RO21,2,104.0
2016,NUTS,2010,RO21,2,98.0
2017,NUTS,2010,RO21,2,120.0
2018,NUTS,2010,RO21,2,91.0
2019,NUTS,2010,RO21,2,173.0
2002,NUTS,2010,RO22,2,243.0
2003,NUTS,2010,RO22,2,228.0
2004,NUTS,2010,RO22,2,215.0
2005,NUTS,2010,RO22,2,220.0
2006,NUTS,2010,RO22,2,202.0
2007,NUTS,2010,RO22,2,236.0
2008,NUTS,2010,RO22,2,190.0
2009,NUTS,2010,RO22,2,173.0
2010,NUTS,2010,RO22,2,148.0
2011,NUTS,2010,RO22,2,11.0
2012,NUTS,2010,RO22,2,41.0
2013,NUTS,2010,RO22,2,16.0
2014,NUTS,2010,RO22,2,22.0
2015,NUTS,2010,RO22,2,20.0
2016,NUTS,2010,RO22,2,32.0
2017,NUTS,2010,RO22,2,18.0
2018,NUTS,2010,RO22,2,14.0
2019,NUTS,2010,RO22,2,8.0
2002,NUTS,2010,RO3,1,2877.0
2003,NUTS,2010,RO3,1,2514.0
2004,NUTS,2010,RO3,1,2469.0
2005,NUTS,2010,RO3,1,3165.0
2006,NUTS,2010,RO3,1,2180.0
2007,NUTS,2010,RO3,1,2062.0
2008,NUTS,2010,RO3,1,1761.0
2009,NUTS,2010,RO3,1,1485.0
2010,NUTS,2010,RO3,1,1368.0
2011,NUTS,2010,RO3,1,1040.0
2012,NUTS,2010,RO3,1,1307.0
2013,NUTS,2010,RO3,1,1589.0
2014,NUTS,2010,RO3,1,1537.0
2015,NUTS,2010,RO3,1,1070.0
2016,NUTS,2010,RO3,1,1237.0
2017,NUTS,2010,RO3,1,1248.0
2018,NUTS,2010,RO3,1,913.0
2019,NUTS,2010,RO3,1,826.0
2002,NUTS,2010,RO31,2,848.0
2003,NUTS,2010,RO31,2,711.0
2004,NUTS,2010,RO31,2,658.0
2005,NUTS,2010,RO31,2,640.0
2006,NUTS,2010,RO31,2,596.0
2007,NUTS,2010,RO31,2,650.0
2008,NUTS,2010,RO31,2,572.0
2009,NUTS,2010,RO31,2,475.0
2010,NUTS,2010,RO31,2,512.0
2011,NUTS,2010,RO31,2,117.0
2012,NUTS,2010,RO31,2,274.0
2013,NUTS,2010,RO31,2,521.0
2014,NUTS,2010,RO31,2,439.0
2015,NUTS,2010,RO31,2,260.0
2016,NUTS,2010,RO31,2,285.0
2017,NUTS,2010,RO31,2,258.0
2018,NUTS,2010,RO31,2,241.0
2019,NUTS,2010,RO31,2,244.0
2002,NUTS,2010,RO32,2,2029.0
2003,NUTS,2010,RO32,2,1803.0
2004,NUTS,2010,RO32,2,1811.0
2005,NUTS,2010,RO32,2,2525.0
2006,NUTS,2010,RO32,2,1584.0
2007,NUTS,2010,RO32,2,1412.0
2008,NUTS,2010,RO32,2,1189.0
2009,NUTS,2010,RO32,2,1010.0
2010,NUTS,2010,RO32,2,856.0
2011,NUTS,2010,RO32,2,923.0
2012,NUTS,2010,RO32,2,1033.0
2013,NUTS,2010,RO32,2,1068.0
2014,NUTS,2010,RO32,2,1098.0
2015,NUTS,2010,RO32,2,810.0
2016,NUTS,2010,RO32,2,952.0
2017,NUTS,2010,RO32,2,990.0
2018,NUTS,2010,RO32,2,672.0
2019,NUTS,2010,RO32,2,582.0
2002,NUTS,2010,RO4,1,440.0
2003,NUTS,2010,RO4,1,458.0
2004,NUTS,2010,RO4,1,371.0
2005,NUTS,2010,RO4,1,329.0
2006,NUTS,2010,RO4,1,239.0
2007,NUTS,2010,RO4,1,288.0
2008,NUTS,2010,RO4,1,183.0
2009,NUTS,2010,RO4,1,171.0
2010,NUTS,2010,RO4,1,111.0
2011,NUTS,2010,RO4,1,48.0
2012,NUTS,2010,RO4,1,52.0
2013,NUTS,2010,RO4,1,65.0
2014,NUTS,2010,RO4,1,72.0
2015,NUTS,2010,RO4,1,83.0
2016,NUTS,2010,RO4,1,88.0
2017,NUTS,2010,RO4,1,69.0
2018,NUTS,2010,RO4,1,293.0
2019,NUTS,2010,RO4,1,308.0
2002,NUTS,2010,RO41,2,317.0
2003,NUTS,2010,RO41,2,279.0
2004,NUTS,2010,RO41,2,198.0
2005,NUTS,2010,RO41,2,201.0
2006,NUTS,2010,RO41,2,169.0
2007,NUTS,2010,RO41,2,190.0
2008,NUTS,2010,RO41,2,109.0
2009,NUTS,2010,RO41,2,102.0
2010,NUTS,2010,RO41,2,65.0
2011,NUTS,2010,RO41,2,36.0
2012,NUTS,2010,RO41,2,30.0
2013,NUTS,2010,RO41,2,12.0
2014,NUTS,2010,RO41,2,31.0
2015,NUTS,2010,RO41,2,32.0
2016,NUTS,2010,RO41,2,27.0
2017,NUTS,2010,RO41,2,29.0
2018,NUTS,2010,RO41,2,20.0
2019,NUTS,2010,RO41,2,9.0
2002,NUTS,2010,RO42,2,123.0
2003,NUTS,2010,RO42,2,179.0
2004,NUTS,2010,RO42,2,173.0
2005,NUTS,2010,RO42,2,128.0
2006,NUTS,2010,RO42,2,70.0
2007,NUTS,2010,RO42,2,98.0
2008,NUTS,2010,RO42,2,74.0
2009,NUTS,2010,RO42,2,69.0
2010,NUTS,2010,RO42,2,46.0
2011,NUTS,2010,RO42,2,12.0
2012,NUTS,2010,RO42,2,22.0
2013,NUTS,2010,RO42,2,53.0
2014,NUTS,2010,RO42,2,41.0
2015,NUTS,2010,RO42,2,51.0
2016,NUTS,2010,RO42,2,61.0
2017,NUTS,2010,RO42,2,40.0
2018,NUTS,2010,RO42,2,273.0
2019,NUTS,2010,RO42,2,299.0
2008,NUTS,2010,RS,0,140.0
2009,NUTS,2010,RS,0,293.0
2010,NUTS,2010,RS,0,90.0
2011,NUTS,2010,RS,0,49.0
2012,NUTS,2010,RS,0,126.0
2013,NUTS,2010,RS,0,175.0
2014,NUTS,2010,RS,0,497.0
2015,NUTS,2010,RS,0,478.0
2016,NUTS,2010,RS,0,612.0
2017,NUTS,2010,RS,0,514.0
2018,NUTS,2010,RS,0,482.0
2019,NUTS,2010,RS,0,554.0
2020,NUTS,2010,RS,0,522.0
2018,NUTS,2010,RS1,1,433.0
2019,NUTS,2010,RS1,1,500.0
2020,NUTS,2010,RS1,1,472.0
2018,NUTS,2010,RS11,2,329.0
2019,NUTS,2010,RS11,2,389.0
2020,NUTS,2010,RS11,2,426.0
