region_id,region_level,region_type,region_year_spec,sdg_03_project_count,year
ITF,1,NUTS,2016,23,2019
ITG,1,NUTS,2016,5,2019
ITH,1,NUTS,2016,75,2019
ITI,1,NUTS,2016,99,2019
LT0,1,NUTS,2016,7,2019
LU0,1,NUTS,2016,24,2019
LV0,1,NUTS,2016,7,2019
MT0,1,NUTS,2016,0,2019
NL1,1,NUTS,2016,23,2019
NL2,1,NUTS,2016,51,2019
NL3,1,NUTS,2016,245,2019
NL4,1,NUTS,2016,48,2019
PL2,1,NUTS,2016,2,2019
PL4,1,NUTS,2016,1,2019
PL5,1,NUTS,2016,2,2019
PL6,1,NUTS,2016,1,2019
PL7,1,NUTS,2016,1,2019
PL8,1,NUTS,2016,0,2019
PL9,1,NUTS,2016,5,2019
PT1,1,NUTS,2016,46,2019
PT3,1,NUTS,2016,1,2019
RO1,1,NUTS,2016,1,2019
RO2,1,NUTS,2016,1,2019
RO3,1,NUTS,2016,1,2019
RO4,1,NUTS,2016,1,2019
SE1,1,NUTS,2016,102,2019
SE2,1,NUTS,2016,30,2019
SE3,1,NUTS,2016,4,2019
SI0,1,NUTS,2016,10,2019
SK0,1,NUTS,2016,4,2019
UKC,1,NUTS,2016,2,2019
UKD,1,NUTS,2016,22,2019
UKE,1,NUTS,2016,17,2019
UKF,1,NUTS,2016,8,2019
UKG,1,NUTS,2016,14,2019
UKH,1,NUTS,2016,7,2019
UKI,1,NUTS,2016,131,2019
UKJ,1,NUTS,2016,27,2019
UKK,1,NUTS,2016,0,2019
UKL,1,NUTS,2016,8,2019
UKM,1,NUTS,2016,14,2019
UKN,1,NUTS,2016,5,2019
AT1,1,NUTS,2016,53,2020
AT2,1,NUTS,2016,15,2020
AT3,1,NUTS,2016,9,2020
BE1,1,NUTS,2016,68,2020
BE2,1,NUTS,2016,130,2020
BE3,1,NUTS,2016,20,2020
BG3,1,NUTS,2016,0,2020
BG4,1,NUTS,2016,0,2020
CH0,1,NUTS,2016,0,2020
CY0,1,NUTS,2016,2,2020
CZ0,1,NUTS,2016,13,2020
DE1,1,NUTS,2016,89,2020
DE2,1,NUTS,2016,85,2020
DE3,1,NUTS,2016,46,2020
DE4,1,NUTS,2016,1,2020
DE5,1,NUTS,2016,1,2020
DE6,1,NUTS,2016,12,2020
DE7,1,NUTS,2016,28,2020
DE8,1,NUTS,2016,0,2020
DE9,1,NUTS,2016,33,2020
DEA,1,NUTS,2016,62,2020
DEB,1,NUTS,2016,16,2020
DEC,1,NUTS,2016,8,2020
DED,1,NUTS,2016,18,2020
DEE,1,NUTS,2016,1,2020
DEF,1,NUTS,2016,13,2020
DEG,1,NUTS,2016,18,2020
DK0,1,NUTS,2016,110,2020
EE0,1,NUTS,2016,10,2020
ES1,1,NUTS,2016,5,2020
ES2,1,NUTS,2016,23,2020
ES3,1,NUTS,2016,73,2020
ES4,1,NUTS,2016,5,2020
ES5,1,NUTS,2016,93,2020
ES6,1,NUTS,2016,7,2020
ES7,1,NUTS,2016,0,2020
FI1,1,NUTS,2016,55,2020
FR1,1,NUTS,2016,220,2020
FRB,1,NUTS,2016,1,2020
FRC,1,NUTS,2016,4,2020
FRD,1,NUTS,2016,1,2020
FRE,1,NUTS,2016,9,2020
FRF,1,NUTS,2016,8,2020
FRG,1,NUTS,2016,4,2020
FRH,1,NUTS,2016,4,2020
FRI,1,NUTS,2016,12,2020
FRJ,1,NUTS,2016,9,2020
FRK,1,NUTS,2016,24,2020
FRL,1,NUTS,2016,18,2020
FRM,1,NUTS,2016,2,2020
HR0,1,NUTS,2016,8,2020
HU1,1,NUTS,2016,12,2020
HU2,1,NUTS,2016,0,2020
HU3,1,NUTS,2016,7,2020
IE0,1,NUTS,2016,56,2020
ITC,1,NUTS,2016,135,2020
ITF,1,NUTS,2016,18,2020
ITG,1,NUTS,2016,4,2020
ITH,1,NUTS,2016,91,2020
ITI,1,NUTS,2016,114,2020
LT0,1,NUTS,2016,10,2020
LU0,1,NUTS,2016,17,2020
LV0,1,NUTS,2016,7,2020
MT0,1,NUTS,2016,0,2020
NL1,1,NUTS,2016,20,2020
NL2,1,NUTS,2016,59,2020
NL3,1,NUTS,2016,239,2020
NL4,1,NUTS,2016,63,2020
PL2,1,NUTS,2016,0,2020
PL4,1,NUTS,2016,1,2020
PL5,1,NUTS,2016,0,2020
PL6,1,NUTS,2016,0,2020
PL7,1,NUTS,2016,1,2020
PL8,1,NUTS,2016,0,2020
PL9,1,NUTS,2016,7,2020
PT1,1,NUTS,2016,38,2020
PT2,1,NUTS,2016,0,2020
PT3,1,NUTS,2016,0,2020
RO1,1,NUTS,2016,2,2020
RO2,1,NUTS,2016,3,2020
RO3,1,NUTS,2016,6,2020
RO4,1,NUTS,2016,2,2020
SE1,1,NUTS,2016,92,2020
SE2,1,NUTS,2016,22,2020
SE3,1,NUTS,2016,1,2020
SI0,1,NUTS,2016,22,2020
SK0,1,NUTS,2016,4,2020
UKC,1,NUTS,2016,0,2020
UKD,1,NUTS,2016,7,2020
UKE,1,NUTS,2016,14,2020
UKF,1,NUTS,2016,11,2020
UKG,1,NUTS,2016,15,2020
UKH,1,NUTS,2016,6,2020
UKI,1,NUTS,2016,99,2020
UKJ,1,NUTS,2016,19,2020
UKK,1,NUTS,2016,3,2020
UKL,1,NUTS,2016,4,2020
UKM,1,NUTS,2016,20,2020
UKN,1,NUTS,2016,0,2020
AT1,1,NUTS,2021,57,2021
AT2,1,NUTS,2021,13,2021
AT3,1,NUTS,2021,16,2021
BE1,1,NUTS,2021,56,2021
BE2,1,NUTS,2021,104,2021
BE3,1,NUTS,2021,17,2021
BG3,1,NUTS,2021,0,2021
BG4,1,NUTS,2021,1,2021
CY0,1,NUTS,2021,3,2021
CZ0,1,NUTS,2021,13,2021
DE1,1,NUTS,2021,74,2021
DE2,1,NUTS,2021,63,2021
DE3,1,NUTS,2021,51,2021
DE4,1,NUTS,2021,3,2021
DE5,1,NUTS,2021,2,2021
DE6,1,NUTS,2021,16,2021
DE7,1,NUTS,2021,23,2021
DE8,1,NUTS,2021,5,2021
DE9,1,NUTS,2021,15,2021
DEA,1,NUTS,2021,66,2021
DEB,1,NUTS,2021,10,2021
DEC,1,NUTS,2021,7,2021
DED,1,NUTS,2021,22,2021
DEE,1,NUTS,2021,0,2021
DEF,1,NUTS,2021,9,2021
DEG,1,NUTS,2021,7,2021
DK0,1,NUTS,2021,83,2021
EE0,1,NUTS,2021,18,2021
ES1,1,NUTS,2021,2,2021
ES2,1,NUTS,2021,16,2021
ES3,1,NUTS,2021,89,2021
ES4,1,NUTS,2021,6,2021
ES5,1,NUTS,2021,74,2021
ES6,1,NUTS,2021,7,2021
ES7,1,NUTS,2021,4,2021
FI1,1,NUTS,2021,46,2021
FI2,1,NUTS,2021,0,2021
FR1,1,NUTS,2021,163,2021
FRB,1,NUTS,2021,0,2021
FRC,1,NUTS,2021,2,2021
FRD,1,NUTS,2021,0,2021
FRE,1,NUTS,2021,4,2021
FRF,1,NUTS,2021,4,2021
FRG,1,NUTS,2021,0,2021
FRH,1,NUTS,2021,3,2021
FRI,1,NUTS,2021,8,2021
FRJ,1,NUTS,2021,7,2021
FRK,1,NUTS,2021,23,2021
FRL,1,NUTS,2021,12,2021
FRM,1,NUTS,2021,0,2021
HR0,1,NUTS,2021,7,2021
HU1,1,NUTS,2021,17,2021
HU2,1,NUTS,2021,0,2021
HU3,1,NUTS,2021,1,2021
IE0,1,NUTS,2021,59,2021
ITC,1,NUTS,2021,126,2021
ITF,1,NUTS,2021,19,2021
ITG,1,NUTS,2021,7,2021
ITH,1,NUTS,2021,75,2021
ITI,1,NUTS,2021,90,2021
LT0,1,NUTS,2021,9,2021
LU0,1,NUTS,2021,18,2021
LV0,1,NUTS,2021,12,2021
MT0,1,NUTS,2021,0,2021
NL1,1,NUTS,2021,21,2021
NL2,1,NUTS,2021,39,2021
NL3,1,NUTS,2021,189,2021
NL4,1,NUTS,2021,56,2021
PL2,1,NUTS,2021,1,2021
PL4,1,NUTS,2021,0,2021
PL5,1,NUTS,2021,2,2021
PL6,1,NUTS,2021,1,2021
PL7,1,NUTS,2021,1,2021
PL8,1,NUTS,2021,1,2021
PL9,1,NUTS,2021,4,2021
PT1,1,NUTS,2021,42,2021
PT3,1,NUTS,2021,0,2021
RO1,1,NUTS,2021,6,2021
RO2,1,NUTS,2021,0,2021
RO3,1,NUTS,2021,5,2021
RO4,1,NUTS,2021,1,2021
SE1,1,NUTS,2021,80,2021
SE2,1,NUTS,2021,22,2021
SE3,1,NUTS,2021,6,2021
SI0,1,NUTS,2021,17,2021
SK0,1,NUTS,2021,14,2021
UKC,1,NUTS,2021,0,2021
UKD,1,NUTS,2021,12,2021
UKE,1,NUTS,2021,11,2021
UKF,1,NUTS,2021,7,2021
UKG,1,NUTS,2021,12,2021
UKH,1,NUTS,2021,4,2021
UKI,1,NUTS,2021,79,2021
UKJ,1,NUTS,2021,11,2021
UKK,1,NUTS,2021,0,2021
UKL,1,NUTS,2021,3,2021
UKM,1,NUTS,2021,15,2021
UKN,1,NUTS,2021,0,2021
AT12,2,NUTS,2013,0,2014
AT13,2,NUTS,2013,1,2014
AT22,2,NUTS,2013,1,2014
AT31,2,NUTS,2013,0,2014
AT32,2,NUTS,2013,0,2014
AT33,2,NUTS,2013,0,2014
BE10,2,NUTS,2013,0,2014
BE21,2,NUTS,2013,3,2014
BE23,2,NUTS,2013,1,2014
BE24,2,NUTS,2013,1,2014
BE31,2,NUTS,2013,1,2014
BE33,2,NUTS,2013,0,2014
BE35,2,NUTS,2013,0,2014
CY00,2,NUTS,2013,1,2014
CZ01,2,NUTS,2013,0,2014
CZ02,2,NUTS,2013,0,2014
CZ06,2,NUTS,2013,0,2014
CZ07,2,NUTS,2013,0,2014
CZ08,2,NUTS,2013,0,2014
DE11,2,NUTS,2013,1,2014
DE12,2,NUTS,2013,4,2014
DE14,2,NUTS,2013,1,2014
DE21,2,NUTS,2013,2,2014
DE22,2,NUTS,2013,0,2014
DE24,2,NUTS,2013,0,2014
DE25,2,NUTS,2013,1,2014
DE26,2,NUTS,2013,0,2014
DE27,2,NUTS,2013,0,2014
DE30,2,NUTS,2013,4,2014
DE40,2,NUTS,2013,0,2014
DE50,2,NUTS,2013,0,2014
DE60,2,NUTS,2013,3,2014
DE71,2,NUTS,2013,1,2014
DE72,2,NUTS,2013,1,2014
DE80,2,NUTS,2013,0,2014
DE91,2,NUTS,2013,1,2014
DE92,2,NUTS,2013,2,2014
DE93,2,NUTS,2013,1,2014
DE94,2,NUTS,2013,0,2014
DEA1,2,NUTS,2013,0,2014
DEA2,2,NUTS,2013,3,2014
DEA4,2,NUTS,2013,0,2014
DEA5,2,NUTS,2013,0,2014
DEB3,2,NUTS,2013,0,2014
DEC0,2,NUTS,2013,1,2014
DED2,2,NUTS,2013,2,2014
DED4,2,NUTS,2013,0,2014
DED5,2,NUTS,2013,0,2014
DEE0,2,NUTS,2013,0,2014
DEF0,2,NUTS,2013,0,2014
DEG0,2,NUTS,2013,0,2014
DK01,2,NUTS,2013,2,2014
DK03,2,NUTS,2013,0,2014
DK04,2,NUTS,2013,0,2014
DK05,2,NUTS,2013,0,2014
EE00,2,NUTS,2013,0,2014
ES11,2,NUTS,2013,0,2014
ES12,2,NUTS,2013,0,2014
ES13,2,NUTS,2013,0,2014
ES21,2,NUTS,2013,0,2014
ES22,2,NUTS,2013,0,2014
ES23,2,NUTS,2013,0,2014
ES24,2,NUTS,2013,1,2014
ES30,2,NUTS,2013,3,2014
ES41,2,NUTS,2013,0,2014
ES42,2,NUTS,2013,1,2014
ES43,2,NUTS,2013,0,2014
ES51,2,NUTS,2013,0,2014
ES52,2,NUTS,2013,0,2014
ES61,2,NUTS,2013,0,2014
ES62,2,NUTS,2013,0,2014
ES70,2,NUTS,2013,0,2014
FI19,2,NUTS,2013,1,2014
FI1B,2,NUTS,2013,1,2014
FI1C,2,NUTS,2013,0,2014
FI1D,2,NUTS,2013,0,2014
FR10,2,NUTS,2013,11,2014
FR23,2,NUTS,2013,0,2014
FR24,2,NUTS,2013,0,2014
FR26,2,NUTS,2013,0,2014
FR30,2,NUTS,2013,0,2014
FR42,2,NUTS,2013,0,2014
FR43,2,NUTS,2013,0,2014
FR51,2,NUTS,2013,1,2014
FR52,2,NUTS,2013,0,2014
FR61,2,NUTS,2013,4,2014
FR62,2,NUTS,2013,0,2014
FR71,2,NUTS,2013,4,2014
FR72,2,NUTS,2013,0,2014
FR81,2,NUTS,2013,0,2014
FR82,2,NUTS,2013,2,2014
HR03,2,NUTS,2013,0,2014
HR04,2,NUTS,2013,0,2014
HU10,2,NUTS,2013,3,2014
HU22,2,NUTS,2013,0,2014
HU23,2,NUTS,2013,0,2014
HU32,2,NUTS,2013,1,2014
IE01,2,NUTS,2013,0,2014
IE02,2,NUTS,2013,3,2014
ITC1,2,NUTS,2013,0,2014
ITC3,2,NUTS,2013,0,2014
ITC4,2,NUTS,2013,0,2014
ITF2,2,NUTS,2013,0,2014
ITF3,2,NUTS,2013,1,2014
ITF4,2,NUTS,2013,0,2014
ITG1,2,NUTS,2013,0,2014
ITG2,2,NUTS,2013,0,2014
ITH1,2,NUTS,2013,0,2014
ITH2,2,NUTS,2013,0,2014
ITH3,2,NUTS,2013,0,2014
ITH4,2,NUTS,2013,0,2014
ITH5,2,NUTS,2013,1,2014
ITI1,2,NUTS,2013,0,2014
ITI2,2,NUTS,2013,0,2014
ITI3,2,NUTS,2013,0,2014
ITI4,2,NUTS,2013,4,2014
LT00,2,NUTS,2013,0,2014
LU00,2,NUTS,2013,1,2014
LV00,2,NUTS,2013,0,2014
NL11,2,NUTS,2013,0,2014
NL21,2,NUTS,2013,0,2014
NL22,2,NUTS,2013,0,2014
NL31,2,NUTS,2013,2,2014
NL32,2,NUTS,2013,4,2014
NL33,2,NUTS,2013,6,2014
NL34,2,NUTS,2013,0,2014
NL41,2,NUTS,2013,0,2014
NL42,2,NUTS,2013,0,2014
PL12,2,NUTS,2013,0,2014
PL21,2,NUTS,2013,0,2014
PL22,2,NUTS,2013,0,2014
PL32,2,NUTS,2013,0,2014
PL41,2,NUTS,2013,0,2014
PL42,2,NUTS,2013,0,2014
PL51,2,NUTS,2013,0,2014
PL52,2,NUTS,2013,0,2014
PL62,2,NUTS,2013,0,2014
PT11,2,NUTS,2013,1,2014
PT16,2,NUTS,2013,0,2014
PT17,2,NUTS,2013,0,2014
RO11,2,NUTS,2013,0,2014
RO12,2,NUTS,2013,0,2014
RO21,2,NUTS,2013,0,2014
RO32,2,NUTS,2013,0,2014
RO41,2,NUTS,2013,0,2014
RO42,2,NUTS,2013,0,2014
SE11,2,NUTS,2013,0,2014
SE12,2,NUTS,2013,1,2014
SE23,2,NUTS,2013,1,2014
SE33,2,NUTS,2013,0,2014
SI03,2,NUTS,2013,0,2014
SI04,2,NUTS,2013,1,2014
SK01,2,NUTS,2013,0,2014
UKC1,2,NUTS,2013,0,2014
UKD4,2,NUTS,2013,1,2014
UKE1,2,NUTS,2013,0,2014
UKE3,2,NUTS,2013,0,2014
UKE4,2,NUTS,2013,0,2014
UKF1,2,NUTS,2013,0,2014
UKF2,2,NUTS,2013,0,2014
UKG1,2,NUTS,2013,0,2014
UKG3,2,NUTS,2013,0,2014
UKH1,2,NUTS,2013,0,2014
UKI3,2,NUTS,2013,5,2014
UKI4,2,NUTS,2013,0,2014
UKI5,2,NUTS,2013,0,2014
UKJ1,2,NUTS,2013,0,2014
UKJ2,2,NUTS,2013,0,2014
UKJ3,2,NUTS,2013,0,2014
UKK1,2,NUTS,2013,0,2014
UKK4,2,NUTS,2013,0,2014
UKL1,2,NUTS,2013,0,2014
UKL2,2,NUTS,2013,0,2014
UKM2,2,NUTS,2013,0,2014
UKM3,2,NUTS,2013,0,2014
UKN0,2,NUTS,2013,1,2014
AT12,2,NUTS,2013,7,2015
AT13,2,NUTS,2013,51,2015
AT21,2,NUTS,2013,0,2015
AT22,2,NUTS,2013,9,2015
AT31,2,NUTS,2013,5,2015
AT32,2,NUTS,2013,1,2015
AT33,2,NUTS,2013,10,2015
AT34,2,NUTS,2013,0,2015
BE10,2,NUTS,2013,40,2015
BE21,2,NUTS,2013,14,2015
BE22,2,NUTS,2013,1,2015
BE23,2,NUTS,2013,32,2015
BE24,2,NUTS,2013,35,2015
BE25,2,NUTS,2013,1,2015
BE31,2,NUTS,2013,11,2015
BE32,2,NUTS,2013,2,2015
BE33,2,NUTS,2013,8,2015
BE34,2,NUTS,2013,0,2015
BE35,2,NUTS,2013,0,2015
BG34,2,NUTS,2013,0,2015
BG41,2,NUTS,2013,0,2015
BG42,2,NUTS,2013,0,2015
CY00,2,NUTS,2013,0,2015
CZ01,2,NUTS,2013,7,2015
CZ02,2,NUTS,2013,1,2015
CZ03,2,NUTS,2013,2,2015
CZ04,2,NUTS,2013,1,2015
CZ05,2,NUTS,2013,1,2015
CZ06,2,NUTS,2013,6,2015
CZ07,2,NUTS,2013,0,2015
CZ08,2,NUTS,2013,0,2015
DE11,2,NUTS,2013,2,2015
DE12,2,NUTS,2013,47,2015
DE13,2,NUTS,2013,17,2015
DE14,2,NUTS,2013,13,2015
DE21,2,NUTS,2013,39,2015
DE22,2,NUTS,2013,3,2015
DE23,2,NUTS,2013,1,2015
DE24,2,NUTS,2013,2,2015
DE25,2,NUTS,2013,10,2015
DE26,2,NUTS,2013,3,2015
DE27,2,NUTS,2013,0,2015
DE30,2,NUTS,2013,48,2015
DE40,2,NUTS,2013,20,2015
DE50,2,NUTS,2013,8,2015
DE60,2,NUTS,2013,10,2015
DE71,2,NUTS,2013,16,2015
DE72,2,NUTS,2013,4,2015
DE73,2,NUTS,2013,3,2015
DE80,2,NUTS,2013,7,2015
DE91,2,NUTS,2013,8,2015
DE92,2,NUTS,2013,14,2015
DE93,2,NUTS,2013,0,2015
DE94,2,NUTS,2013,3,2015
DEA1,2,NUTS,2013,12,2015
DEA2,2,NUTS,2013,35,2015
DEA3,2,NUTS,2013,2,2015
DEA4,2,NUTS,2013,3,2015
DEA5,2,NUTS,2013,7,2015
DEB1,2,NUTS,2013,0,2015
DEB2,2,NUTS,2013,1,2015
DEB3,2,NUTS,2013,8,2015
DEC0,2,NUTS,2013,6,2015
DED2,2,NUTS,2013,10,2015
DED4,2,NUTS,2013,0,2015
DED5,2,NUTS,2013,12,2015
DEE0,2,NUTS,2013,3,2015
DEF0,2,NUTS,2013,11,2015
DEG0,2,NUTS,2013,9,2015
DK01,2,NUTS,2013,70,2015
DK02,2,NUTS,2013,2,2015
DK03,2,NUTS,2013,7,2015
DK04,2,NUTS,2013,13,2015
DK05,2,NUTS,2013,4,2015
EE00,2,NUTS,2013,17,2015
ES11,2,NUTS,2013,1,2015
ES12,2,NUTS,2013,2,2015
ES13,2,NUTS,2013,1,2015
ES21,2,NUTS,2013,6,2015
ES22,2,NUTS,2013,1,2015
ES23,2,NUTS,2013,1,2015
ES24,2,NUTS,2013,4,2015
ES30,2,NUTS,2013,67,2015
ES41,2,NUTS,2013,7,2015
ES42,2,NUTS,2013,1,2015
ES51,2,NUTS,2013,56,2015
ES52,2,NUTS,2013,15,2015
ES53,2,NUTS,2013,0,2015
ES61,2,NUTS,2013,9,2015
ES62,2,NUTS,2013,0,2015
ES70,2,NUTS,2013,2,2015
FI19,2,NUTS,2013,11,2015
FI1B,2,NUTS,2013,18,2015
FI1C,2,NUTS,2013,1,2015
FI1D,2,NUTS,2013,22,2015
FR10,2,NUTS,2013,189,2015
FR21,2,NUTS,2013,0,2015
FR22,2,NUTS,2013,0,2015
FR23,2,NUTS,2013,1,2015
FR24,2,NUTS,2013,0,2015
FR25,2,NUTS,2013,0,2015
FR26,2,NUTS,2013,3,2015
FR30,2,NUTS,2013,7,2015
FR41,2,NUTS,2013,0,2015
FR42,2,NUTS,2013,9,2015
FR43,2,NUTS,2013,0,2015
FR51,2,NUTS,2013,3,2015
FR52,2,NUTS,2013,2,2015
FR53,2,NUTS,2013,0,2015
FR61,2,NUTS,2013,6,2015
FR62,2,NUTS,2013,0,2015
FR63,2,NUTS,2013,1,2015
FR71,2,NUTS,2013,20,2015
FR72,2,NUTS,2013,2,2015
FR81,2,NUTS,2013,5,2015
FR82,2,NUTS,2013,8,2015
FR83,2,NUTS,2013,1,2015
HR03,2,NUTS,2013,1,2015
HR04,2,NUTS,2013,10,2015
HU10,2,NUTS,2013,18,2015
HU21,2,NUTS,2013,1,2015
HU22,2,NUTS,2013,0,2015
HU23,2,NUTS,2013,1,2015
HU31,2,NUTS,2013,0,2015
HU32,2,NUTS,2013,7,2015
HU33,2,NUTS,2013,7,2015
IE01,2,NUTS,2013,11,2015
IE02,2,NUTS,2013,37,2015
ITC1,2,NUTS,2013,21,2015
ITC2,2,NUTS,2013,0,2015
ITC3,2,NUTS,2013,6,2015
ITC4,2,NUTS,2013,99,2015
ITF1,2,NUTS,2013,2,2015
ITF2,2,NUTS,2013,0,2015
ITF3,2,NUTS,2013,5,2015
ITF4,2,NUTS,2013,4,2015
ITF5,2,NUTS,2013,0,2015
ITF6,2,NUTS,2013,0,2015
ITG1,2,NUTS,2013,3,2015
ITG2,2,NUTS,2013,0,2015
ITH1,2,NUTS,2013,0,2015
ITH2,2,NUTS,2013,5,2015
ITH3,2,NUTS,2013,18,2015
ITH4,2,NUTS,2013,7,2015
ITH5,2,NUTS,2013,24,2015
ITI1,2,NUTS,2013,25,2015
ITI2,2,NUTS,2013,2,2015
ITI3,2,NUTS,2013,3,2015
ITI4,2,NUTS,2013,54,2015
LT00,2,NUTS,2013,4,2015
LU00,2,NUTS,2013,6,2015
LV00,2,NUTS,2013,5,2015
MT00,2,NUTS,2013,0,2015
NL11,2,NUTS,2013,22,2015
NL12,2,NUTS,2013,0,2015
NL13,2,NUTS,2013,0,2015
NL21,2,NUTS,2013,22,2015
NL22,2,NUTS,2013,43,2015
NL23,2,NUTS,2013,2,2015
NL31,2,NUTS,2013,47,2015
NL32,2,NUTS,2013,93,2015
NL33,2,NUTS,2013,84,2015
NL34,2,NUTS,2013,0,2015
NL41,2,NUTS,2013,36,2015
NL42,2,NUTS,2013,27,2015
PL11,2,NUTS,2013,1,2015
PL12,2,NUTS,2013,5,2015
PL21,2,NUTS,2013,0,2015
PL22,2,NUTS,2013,0,2015
PL31,2,NUTS,2013,1,2015
PL34,2,NUTS,2013,0,2015
PL41,2,NUTS,2013,0,2015
PL42,2,NUTS,2013,0,2015
PL51,2,NUTS,2013,1,2015
PL62,2,NUTS,2013,0,2015
PL63,2,NUTS,2013,0,2015
PT11,2,NUTS,2013,11,2015
PT15,2,NUTS,2013,0,2015
PT16,2,NUTS,2013,7,2015
PT17,2,NUTS,2013,31,2015
PT18,2,NUTS,2013,0,2015
PT20,2,NUTS,2013,0,2015
PT30,2,NUTS,2013,0,2015
RO11,2,NUTS,2013,1,2015
RO12,2,NUTS,2013,0,2015
RO21,2,NUTS,2013,0,2015
RO22,2,NUTS,2013,0,2015
RO31,2,NUTS,2013,0,2015
RO32,2,NUTS,2013,1,2015
RO41,2,NUTS,2013,0,2015
RO42,2,NUTS,2013,0,2015
SE11,2,NUTS,2013,60,2015
SE12,2,NUTS,2013,26,2015
SE21,2,NUTS,2013,0,2015
SE22,2,NUTS,2013,12,2015
SE23,2,NUTS,2013,3,2015
SE31,2,NUTS,2013,1,2015
SE32,2,NUTS,2013,0,2015
SE33,2,NUTS,2013,0,2015
SI03,2,NUTS,2013,1,2015
SI04,2,NUTS,2013,14,2015
SK01,2,NUTS,2013,5,2015
SK02,2,NUTS,2013,1,2015
SK03,2,NUTS,2013,0,2015
SK04,2,NUTS,2013,0,2015
UKC1,2,NUTS,2013,1,2015
UKC2,2,NUTS,2013,0,2015
UKD1,2,NUTS,2013,1,2015
UKD3,2,NUTS,2013,12,2015
UKD4,2,NUTS,2013,1,2015
UKD6,2,NUTS,2013,1,2015
UKD7,2,NUTS,2013,0,2015
UKE1,2,NUTS,2013,0,2015
UKE2,2,NUTS,2013,1,2015
UKE3,2,NUTS,2013,2,2015
UKE4,2,NUTS,2013,12,2015
UKF1,2,NUTS,2013,11,2015
UKF2,2,NUTS,2013,7,2015
UKF3,2,NUTS,2013,4,2015
UKG1,2,NUTS,2013,0,2015
UKG2,2,NUTS,2013,0,2015
UKG3,2,NUTS,2013,15,2015
UKH1,2,NUTS,2013,10,2015
UKH2,2,NUTS,2013,2,2015
UKH3,2,NUTS,2013,2,2015
UKI3,2,NUTS,2013,112,2015
UKI4,2,NUTS,2013,9,2015
UKI5,2,NUTS,2013,2,2015
UKI6,2,NUTS,2013,1,2015
UKI7,2,NUTS,2013,8,2015
UKJ1,2,NUTS,2013,5,2015
UKJ2,2,NUTS,2013,17,2015
UKJ3,2,NUTS,2013,9,2015
UKJ4,2,NUTS,2013,3,2015
UKK1,2,NUTS,2013,3,2015
UKK2,2,NUTS,2013,0,2015
UKK3,2,NUTS,2013,0,2015
UKK4,2,NUTS,2013,1,2015
UKL1,2,NUTS,2013,0,2015
UKL2,2,NUTS,2013,8,2015
UKM2,2,NUTS,2013,3,2015
UKM3,2,NUTS,2013,24,2015
UKM5,2,NUTS,2013,0,2015
UKM6,2,NUTS,2013,0,2015
UKN0,2,NUTS,2013,5,2015
AT11,2,NUTS,2016,0,2016
AT12,2,NUTS,2016,8,2016
AT13,2,NUTS,2016,54,2016
AT21,2,NUTS,2016,1,2016
AT22,2,NUTS,2016,5,2016
AT31,2,NUTS,2016,3,2016
AT32,2,NUTS,2016,5,2016
AT33,2,NUTS,2016,5,2016
AT34,2,NUTS,2016,2,2016
BE10,2,NUTS,2016,47,2016
BE21,2,NUTS,2016,21,2016
BE22,2,NUTS,2016,2,2016
BE23,2,NUTS,2016,22,2016
BE24,2,NUTS,2016,29,2016
BE25,2,NUTS,2016,2,2016
BE31,2,NUTS,2016,12,2016
BE32,2,NUTS,2016,1,2016
BE33,2,NUTS,2016,4,2016
BE35,2,NUTS,2016,1,2016
BG33,2,NUTS,2016,0,2016
BG34,2,NUTS,2016,0,2016
BG41,2,NUTS,2016,0,2016
CY00,2,NUTS,2016,2,2016
CZ01,2,NUTS,2016,7,2016
CZ02,2,NUTS,2016,0,2016
CZ03,2,NUTS,2016,0,2016
CZ04,2,NUTS,2016,0,2016
CZ05,2,NUTS,2016,0,2016
CZ06,2,NUTS,2016,0,2016
CZ07,2,NUTS,2016,0,2016
CZ08,2,NUTS,2016,1,2016
DE11,2,NUTS,2016,10,2016
DE12,2,NUTS,2016,36,2016
DE13,2,NUTS,2016,19,2016
DE14,2,NUTS,2016,10,2016
DE21,2,NUTS,2016,42,2016
DE22,2,NUTS,2016,4,2016
DE23,2,NUTS,2016,3,2016
DE24,2,NUTS,2016,2,2016
DE25,2,NUTS,2016,6,2016
DE26,2,NUTS,2016,1,2016
DE27,2,NUTS,2016,1,2016
DE30,2,NUTS,2016,36,2016
DE40,2,NUTS,2016,1,2016
DE50,2,NUTS,2016,4,2016
DE60,2,NUTS,2016,20,2016
DE71,2,NUTS,2016,28,2016
DE72,2,NUTS,2016,5,2016
DE73,2,NUTS,2016,0,2016
DE80,2,NUTS,2016,2,2016
DE91,2,NUTS,2016,8,2016
DE92,2,NUTS,2016,9,2016
DE93,2,NUTS,2016,0,2016
DE94,2,NUTS,2016,2,2016
DEA1,2,NUTS,2016,6,2016
DEA2,2,NUTS,2016,43,2016
DEA3,2,NUTS,2016,0,2016
DEA4,2,NUTS,2016,0,2016
DEA5,2,NUTS,2016,10,2016
DEB1,2,NUTS,2016,2,2016
DEB2,2,NUTS,2016,0,2016
DEB3,2,NUTS,2016,9,2016
DEC0,2,NUTS,2016,6,2016
DED2,2,NUTS,2016,13,2016
DED4,2,NUTS,2016,2,2016
DED5,2,NUTS,2016,2,2016
